E1,E1_KKK,E2,E2_P_KKK,K,KK,KKK,KKK_P_norm,KKPase,KKPase_PP_KK,KKPase_P_KK,KK_PP_norm,KPase,KPase_PP_K,KPase_P_K,K_PP_norm,PP_K,PP_KK,PP_KK_K,PP_KK_P_K,P_K,P_KK,P_KKK,P_KKK_KK,P_KKK_P_KK,rel_K_PP_max,Time
2.9732770530633292e-05,2.6722946936672257e-07,0.00029993902529688415,6.097470311494544e-08,1.1742101468518962,1.0898169278702998,0.0026962102849086332,0.10116490455422397,0.00022266653892490982,1.0535849026870249e-06,7.627987617240377e-05,0.005871471130372098,0.11443718186522044,6.673780862578196e-05,0.005496080326155559,0.00020183124418994455,0.00017545968440215346,0.0014212880697429737,0.0055552646456890386,6.815905611175269e-05,0.014428151627129158,0.1028185736134913,6.100822734026281e-05,0.0002215639982524014,2.0889285326224696e-05,0.00022424472910913135,8.13
2.9732800914822394e-05,2.671990851776197e-07,0.0002999389619349437,6.103806505542109e-08,1.174098085150616,1.0895987535242997,0.0026959010034575477,0.10126799977062574,0.0002225596652800504,1.0575676369514962e-06,7.638276708299874e-05,0.005896300742538559,0.11441364200853296,6.731762355112529e-05,0.0055190403679176965,0.00020361452854652113,0.00017701981070470207,0.0014273431491666057,0.005578410531774157,6.874964246849166e-05,0.01449137687297748,0.10300660366579698,6.107160762948293e-05,0.0002217498932335235,2.094925852921662e-05,0.0002262260483001716,8.14
2.9732831285263288e-05,2.671687147367263e-07,0.0002999388985952868,6.110140471231164e-08,1.173985682177162,1.0893804549595794,0.002695591862584881,0.10137104812725033,0.0002224528623333191,1.061559352917704e-06,7.648557831376383e-05,0.005921200387211753,0.11439003604712947,6.790170087080342e-05,0.005542062252001519,0.00020541132014185662,0.00017859188329942647,0.0014334157060048446,0.005601618639296268,6.93445600000057e-05,0.01455479878737964,0.10319467409580685,6.113496566100317e-05,0.00022193558985918432,2.1009311775486475e-05,0.0002282223747172172,8.15
2.9732861641961197e-05,2.6713835803881917e-07,0.00029993883527788893,6.11647221101773e-08,1.1738729373070735,1.089162032353917,0.0026952828622366126,0.10147404964209827,0.00022234613017125689,1.0655600553019129e-06,7.658830977344183e-05,0.005946170153174604,0.11436636390070949,6.849006627794012e-05,0.00556514603301435,0.0002072217051814254,0.00018017597993977237,0.0014395057654492224,0.005624889023537349,6.994383476758457e-05,0.01461841775539903,0.10338278461926492,6.119830145936533e-05,0.00022212108822461035,2.106944499926685e-05,0.000230233804138914,8.16
2.9732891984921336e-05,2.671080150786794e-07,0.00029993877198272555,6.122801727357753e-08,1.173759849915102,1.0889434858848117,0.002694974002358767,0.10157700433315511,0.00022223946887969548,1.069569748810161e-06,7.669096137149498e-05,0.005971210129121874,0.1143426254890795,6.90827455878638e-05,0.00558829176533442,0.00020904577033198891,0.00018177217881052487,0.0014456133526876034,0.005648221739553317,7.0547492956451e-05,0.014682234162664908,0.10357093495229965,6.126161504911042e-05,0.00022230638842510233,2.1129658134672046e-05,0.00023226043285642106,8.17
2.9732922314148923e-05,2.670776858510924e-07,0.00029993870870977205,6.129129022707095e-08,1.1736464193752068,1.088724815729484,0.0026946652828974136,0.10167991221839155,0.0002221328785437604,1.0735884381383374e-06,7.679353301810186e-05,0.005996320403660009,0.114318820732153,6.967976473855493e-05,0.005611499503110215,0.00021088360272376056,0.00018338055852995977,0.00145173849290421,0.0056716168421733805,7.115556087621619e-05,0.014746248395374558,0.10375912481142312,6.13249064547787e-05,0.00022249149055603493,2.1189951115698556e-05,0.00023430235767581606,8.18
2.973295262964917e-05,2.6704737035084776e-07,0.0002999386454590039,6.135454099521539e-08,1.1735326450605505,1.088506022064877,0.0026943567037986662,0.10178277331576337,0.00022202635924787394,1.0776161279722594e-06,7.689602462415442e-05,0.006021501065307023,0.11429494954995087,7.028114979109466e-05,0.005634769300259813,0.0002127352899525822,0.00018500119815200602,0.001457881211279649,0.005695074385999401,7.176806496133685e-05,0.014810460840295442,0.10394735391353027,6.138817570090966e-05,0.0002226763947128563,2.1250323876225547e-05,0.00023635967592051344,8.19
2.9732982931427277e-05,2.670170685727395e-07,0.00029993858223039657,6.141776960256781e-08,1.1734185263434966,1.0882871050676577,0.0026940482650086835,0.10188558764321154,0.0002219199110757579,1.0816528229877502e-06,7.699843610125496e-05,0.006046752202492341,0.11427101186260143,7.088692693011475e-05,0.005658101210470232,0.0002146009200821098,0.00018663417716841904,0.0014640415329909373,0.005718594425405247,7.238503177157348e-05,0.014874871884767382,0.10413562197589812,6.145142281204199e-05,0.00022286110099108768,2.1310776350015336e-05,0.00023843248543369282,8.2
2.973301321948845e-05,2.669867805115661e-07,0.0002999385190239255,6.14809760736843e-08,1.1733040625956044,1.0880680649142171,0.0026937399664736686,0.1019883552186621,0.00022181353411043672,1.0856985278507172e-06,7.710076736171317e-05,0.0060720739035567085,0.11424700759034076,7.149712246424917e-05,0.0056814952871967654,0.00021648058164601072,0.0001882795755109658,0.0014702194832115303,0.005742177014536148,7.300648799245055e-05,0.014939481916704744,0.10432392871618495,6.151464781271353e-05,0.0002230456094863228,2.1371308470713873e-05,0.0002405208845807403,8.21
2.9733043493837887e-05,2.669565061621301e-07,0.00029993845583956605,6.154416043312e-08,1.173189253187625,1.0878489017806725,0.002693431808139869,0.10209107606002618,0.0002217072284342404,1.089753247217226e-06,7.720301831854297e-05,0.006097466256751981,0.11422293665351287,7.211176282658673e-05,0.005704951583662316,0.00021837436365016992,0.00018993747355361933,0.0014764150871113438,0.00576582220730803,7.363246043571729e-05,0.015004291324598575,0.10451227385242945,6.157785072746121e-05,0.0002232299202942275,2.1431920171851142e-05,0.00024262497225169955,8.22
2.973307375448078e-05,2.6692624551923824e-07,0.00029993839267729376,6.160732270542915e-08,1.1730740974894975,1.0876296158428667,0.002693123789953577,0.10219375018520016,0.0002216009941288073,1.0938169857335834e-06,7.730518888545972e-05,0.006122929350241086,0.11419879897256989,7.273087457512586e-05,0.0057284701528567536,0.0002202823555749097,0.00019160795211476788,0.001482628369856789,0.005789530057406899,7.42629760398112e-05,0.015069300497518857,0.10470065710305004,6.16410315808211e-05,0.00022341403351053952,2.149261138684168e-05,0.0002447448478637382,8.23
2.9733104001422317e-05,2.6689599857770186e-07,0.000299938329537084,6.167046291516499e-08,1.1729585948703458,1.0874102072763705,0.00269281591186113,0.10229637761206546,0.00022149483127508705,1.0978897480364101e-06,7.740727897687713e-05,0.0061484632720978215,0.11417459446807231,7.335448439322998e-05,0.00575205104753623,0.00022220464737721674,0.00019329109245943226,0.0014888593566107946,0.005813300618288163,7.489806187032202e-05,0.015134509825116665,0.10488907818684406,6.17041903973283e-05,0.00022359794923106785,2.1553382048985047e-05,0.00024688061136362216,8.24
2.973313423466768e-05,2.6686576533233644e-07,0.0002999382664189123,6.173358108687976e-08,1.172842744698473,1.0871906762564827,0.0026925081738089092,0.1023989583584886,0.00022138873995334354,1.1019715387527208e-06,7.750928850790433e-05,0.006174068110306758,0.11415032306068915,7.398261909008487e-05,0.005775694320222529,0.00022414132949298218,0.00019498697630149602,0.001495108072532836,0.005837133943175995,7.553774512045749e-05,0.015199919697626373,0.10507753682298697,6.1767327201517e-05,0.0002237816675516923,2.1614232091466295e-05,0.0002490323632302043,8.25
2.9733164454222055e-05,2.668355457779618e-07,0.00029993820332275406,6.179667724512465e-08,1.1727265463413585,1.0869710229582314,0.002692200575743341,0.10250149244232133,0.00022128272024315768,1.1060623625000007e-06,7.76112173943429e-05,0.006199743952763097,0.11412598467119821,7.461530560115719e-05,0.005799400023202392,0.00022609249283925164,0.0001966956858059471,0.0015013745427789637,0.005861030085062673,7.618205311151074e-05,0.015265530505867864,0.10526603273103156,6.183044201792032e-05,0.0002239651885683632,2.1675161447356374e-05,0.00025120020447692474,8.26
2.9733194660090613e-05,2.6680533990940207e-07,0.00029993814024858475,6.185975141444982e-08,1.1726099991656536,1.0867512475563752,0.002691893117610896,0.10260397988140048,0.00022117677222343037,1.1101622238862832e-06,7.771306555268395e-05,0.006225490887272538,0.11410157922048624,7.52525709886546e-05,0.005823168208526858,0.00022805822881648597,0.00019841730359113083,0.0015076587925018322,0.005884989096707927,7.683101329332904e-05,0.015331342641248746,0.10545456563090724,6.189353487107042e-05,0.00022414851237710084,2.1736170049612636e-05,0.0002533842366543221,8.27
2.9733224852278528e-05,2.667751477214856e-07,0.0002999380771963798,6.192280361940431e-08,1.172493102537177,1.086531350225403,0.00269158579935809,0.102706420693548,0.00022107089597238526,1.1142711275102269e-06,7.781483290010511e-05,0.006251309001551151,0.11407710662954917,7.58944424419873e-05,0.005846998928010588,0.0002300386293108331,0.0002001519127310148,0.0015139608468507269,0.005909011030638291,7.748465324478409e-05,0.015397356495766576,0.1056431352429192,6.195660578549838e-05,0.0002243316390739952,2.1797257831079303e-05,0.00025558456185255813,8.28
2.9733255030790968e-05,2.667449692090452e-07,0.00029993801416611465,6.198583388453607e-08,1.1723758558209116,1.0863113311395367,0.0026912786209314825,0.10280881489657111,0.00022096509156757166,1.1183890779611935e-06,7.791651935446773e-05,0.0062771983832252635,0.11405256681949232,7.654094727823121e-05,0.005870892233231206,0.00023203378669641188,0.0002018995967574654,0.0015202807309715961,0.005933095939146443,7.814300067424388e-05,0.015463572462011098,0.10583174128774771,6.201965478573424e-05,0.00022451456875520552,2.1858424724487933e-05,0.00025780128270395486,8.290000000000001
2.9733285195633095e-05,2.667148043669178e-07,0.0002999379511577648,6.204884223439188e-08,1.1722582583809995,1.0860911904727304,0.0026909715822776782,0.10291116250826203,0.00022085935908586747,1.1225160798193232e-06,7.801812483431382e-05,0.006303159119831286,0.11402795971153055,7.719211294259176e-05,0.0058948481755286075,0.0002340437938376037,0.00020366043966253501,0.0015266184700070769,0.005957243874290533,7.880608342004571e-05,0.015529990933166425,0.10602038348644723,6.20826818963069e-05,0.0002246973015169596,2.1919670662457804e-05,0.0002600345023855409,8.3
2.9733315346810068e-05,2.6668465318994475e-07,0.00029993788817130567,6.211182869351735e-08,1.1721403095807383,1.0858709283986723,0.002690664683343326,0.10301346354639819,0.00022075369860348175,1.1266521376556159e-06,7.811964925886324e-05,0.006329191298815648,0.11400328522698858,7.784796700887073e-05,0.0059188668060043146,0.0002360687440913602,0.00020543452590076396,0.0015329740890965278,0.005981454887893552,7.94739294509716e-05,0.01559661230301336,0.10620906156044584,6.214568714174411e-05,0.0002248798374555537,2.1980995577496457e-05,0.0002622843246216153,8.31
2.973334548432704e-05,2.666545156729716e-07,0.0002999378252067127,6.217479328645686e-08,1.172022008782577,1.0856505450907856,0.00269035792407512,0.10311571802874214,0.0002206481101959578,1.1307972560320054e-06,7.822109254801081e-05,0.006355295007534611,0.11397854328730105,7.850853717993308e-05,0.005942948175520784,0.00023810873130951813,0.00020722194039149113,0.0015393476133760565,0.00600572903154265,8.014656686672404e-05,0.01566343696593159,0.10639777523154437,6.220867054657245e-05,0.00022506217666735205,2.20423994020001e-05,0.00026455085368631945,8.32
2.9733375608189166e-05,2.6662439181084816e-07,0.00029993776226396144,6.223773603775358e-08,1.1719033553481113,1.0854300407222288,0.0026900513044197973,0.10321792597304169,0.00022054259393817583,1.1349514395014374e-06,7.832245462232336e-05,0.006381470333254178,0.11395373381401284,7.917385128817601e-05,0.005967092334700735,0.0002401638498411266,0.00020902276852117831,0.0015457390679785524,0.006030066356588482,8.082402389840437e-05,0.01573046531690196,0.10658652422191564,6.227163213531739e-05,0.00022524431924878633,2.2103882068254092e-05,0.00026683419440622297,8.33
2.9733405718401585e-05,2.6659428159842886e-07,0.00029993769934302724,6.230065697194943e-08,1.1717843486380797,1.0852094154658973,0.0026897448243241415,0.10332008739702965,0.0002204371499043558,1.1391146926079477e-06,7.842373540303688e-05,0.00640771736314995,0.11392885672877928,7.984393729599932e-05,0.0059912993339264805,0.0002422341945347861,0.0002108370961457464,0.0015521484780337156,0.00605446691414455,8.150632890899199e-05,0.015797697751508716,0.10677530825410375,6.233457193250304e-05,0.0002254262652963554,2.216544350843337e-05,0.00026913445216292237,8.34
2.973343581496944e-05,2.66564185030572e-07,0.0002999376364438856,6.2363556113585e-08,1.1716649880123595,1.0849886694944237,0.0026894384837349797,0.10342220231842411,0.00022033177816806022,1.1432870198867388e-06,7.852493481205365e-05,0.006434036184307001,0.11390391195336626,8.051882329627727e-05,0.0060155692233392405,0.00024431986074099855,0.00021266500959292347,0.0015585758686680882,0.006078930755086527,8.219351039382531e-05,0.01586513466594179,0.10696412705102332,6.239748996265238e-05,0.00022560801490662468,2.222708365460291e-05,0.00027145173289565186,8.35
2.9733465897897872e-05,2.665341021021404e-07,0.000299937573566512,6.242643348719956e-08,1.1715452728299625,1.0847678029801795,0.0026891322825991835,0.1035242707549283,0.00022022647880219693,1.1474684258642575e-06,7.862605277193942e-05,0.006460426883719759,0.11387889940965047,8.119853751283199e-05,0.006039902052838469,0.0002464209443145289,0.00021450659566460517,0.001565021265005085,0.006103457930051604,8.288559698108447e-05,0.015932776456999066,0.10715298033595873,6.246038625028701e-05,0.00022578956817622601,2.2288802438718192e-05,0.00027378614310390756,8.36
2.973349596719201e-05,2.665040328080011e-07,0.00029993751071088185,6.248928911733104e-08,1.1714252024490301,1.0845468160952747,0.002688826220863669,0.10362629272423055,0.00022012125187902183,1.1516589150582723e-06,7.872708920592053e-05,0.006486889548291876,0.11385381901961969,8.18831083009085e-05,0.006064297872081173,0.0002485375416167781,0.00021636194163922778,0.0015714846921650262,0.006128048489437822,8.358261743227546e-05,0.016000623522088676,0.10734186783256343,6.25232608199273e-05,0.00022597092520185706,2.2350599792625612e-05,0.0002761377898500838,8.370000000000001
2.9733526022856984e-05,2.664739771430255e-07,0.00029993744787697066,6.2552123028516e-08,1.1713047762268298,1.0843257090115601,0.0026885202984753965,0.10372826824400448,0.00022001609747014167,1.1558584919779486e-06,7.882804403788099e-05,0.0065134242648361,0.1138286707053729,8.257256414765059e-05,0.00608875673048122,0.00025066974951816674,0.00021823113527415203,0.001577966175265166,0.006152702483403388,8.428460064271534e-05,0.016068676259231234,0.10753078926485908,6.258611369609223e-05,0.00022615208608028081,2.2412475648062957e-05,0.00027850678076212155,8.38
2.9733556064897922e-05,2.664439351020893e-07,0.00029993738506475386,6.261493524528958e-08,1.1711839935197506,1.0841044819006274,0.002688214515381372,0.10383019733190878,0.00021991101564651687,1.1600671611239304e-06,7.892891719235984e-05,0.0065400311200741485,0.11380345438912051,8.326693367257956e-05,0.006113278677208677,0.0002528176654005328,0.0002201142648080624,0.0015844657394197311,0.006177419961866029,8.499157564202026e-05,0.016136935067062205,0.10771974435723498,6.264894490329942e-05,0.00022633305090832546,2.247442993665985e-05,0.00028089322403617226,8.39
2.973358609331994e-05,2.664139066800723e-07,0.00029993732227420695,6.267772579218548e-08,1.1710628536832985,1.08388313493381,0.002687908871528645,0.1039320800055873,0.00021980600647846408,1.164284926988413e-06,7.902970859454814e-05,0.006566710200636593,0.11377816999318457,8.39662456280731e-05,0.006137863761189112,0.00025498138715953863,0.00022201141896337583,0.0015909834097399462,0.0062022009745023084,8.570357159459374e-05,0.01620540034483415,0.10790873283444724,6.271175446606512e-05,0.0002265138197828838,2.2536462589938186e-05,0.00028329722843927234,8.4
2.9733616108128153e-05,2.663838918718589e-07,0.0002999372595053054,6.274049469373597e-08,1.1709413560720927,1.0836616682821847,0.002687603366864309,0.10403391628266923,0.00021970107003565912,1.168511794055223e-06,7.91304181702863e-05,0.006593461593062732,0.11375281743999902,8.467052889984646e-05,0.0061625120311029034,0.00025716101320709026,0.0002239226869486645,0.0015975192113340698,0.006227045570746958,8.64206178001171e-05,0.016274072492419054,0.10809775442161806,6.27745424089041e-05,0.00022669439280091283,2.2598573539312586e-05,0.0002857189033120311,8.41
2.9733646109327676e-05,2.663538906723375e-07,0.00029993719675802465,6.280324197447176e-08,1.1708195000398602,1.0834400821165713,0.0026872980013355036,0.10413570618076871,0.00021959620638713955,1.1727477667998946e-06,7.923104584606123e-05,0.006620285383800457,0.11372739665210976,8.537981250743489e-05,0.006187223535384566,0.00025935664247376936,0.00022584815846109105,0.0016040731693074298,0.0062519537997922005,8.71427436940418e-05,0.01634295191031064,0.10828680884423504,6.283730875632976e-05,0.00022687477005943336,2.2660762716090816e-05,0.0002881583585713326,8.42
2.9733676096923612e-05,2.66323903076401e-07,0.0002999371340323402,6.286596765892207e-08,1.1706972849394328,1.0832183766075347,0.0026869927748894113,0.10423744971748522,0.00021949141560130745,1.176992849689747e-06,7.933159154900348e-05,0.00664718165920615,0.11370190755217503,8.609412560467781e-05,0.006211998322222053,0.00026156837441127656,0.0002277879236888567,0.0016106453087624511,0.00627692571058708,8.786997884808293e-05,0.016412038999626673,0.1084758958281504,6.290005353285391e-05,0.00022705495165552966,2.2723030051474258e-05,0.0002906157047130507,8.43
2.973370607092107e-05,2.662939290789463e-07,0.0002999370713282275,6.292867177161455e-08,1.1705747101227415,1.082996551925385,0.0026866876874732594,0.10433914691040341,0.00021938669774593215,1.1812470471839617e-06,7.943205520688456e-05,0.006674150505544541,0.11367635006296549,8.681349748020446e-05,0.006236836439556068,0.00026379630899488616,0.0002297420733136616,0.001617235654798693,0.006301961351836783,8.860235297071401e-05,0.016481334162111304,0.1086650150995803,6.296277676298694e-05,0.00022723493768634905,2.2785375476558333e-05,0.0002930910528147758,8.44
2.973373603132514e-05,2.66263968674875e-07,0.00029993700864566205,6.299135433707536e-08,1.1704517749408128,1.0827746082401786,0.0026863827390343205,0.10444079777709309,0.00021928205288815285,1.1855103637336592e-06,7.953243674811418e-05,0.006701192008988601,0.11365072410736446,8.753795755792098e-05,0.006261737935079373,0.000266040546725914,0.00023171069851317852,0.001623844232512885,0.006327060772001961,8.933989590766448e-05,0.016550837800137393,0.10885416638510416,6.302547847123767e-05,0.00022741472824910138,2.2847798922332946e-05,0.0002955845145385573,8.45
2.9733765978140922e-05,2.662340218590927e-07,0.0002999369459846193,6.305401537982895e-08,1.1703284787437638,1.0825525457217189,0.0026860779295199105,0.10454240233510925,0.00021917748109448132,1.1897828037819776e-06,7.963273610173738e-05,0.006728306255619411,0.11362502960836815,8.826753539749928e-05,0.006286702856236107,0.000268301188634197,0.0002336938909635399,0.0016304710669989568,0.00635222401929806,9.008263764241803e-05,0.016620550316708862,0.10904334941166388,6.308815868211336e-05,0.00022759432344105878,2.2910300319682926e-05,0.0002980962021336583,8.46
2.9733795911373505e-05,2.6620408862650934e-07,0.0002999368833450747,6.311665492439815e-08,1.1702048208807982,1.0823303645395579,0.0026857732588773903,0.1046439606019921,0.00021907298243080468,1.1940643717641465e-06,7.973295319743185e-05,0.006755493331426035,0.11359926648908583,8.900226069486699e-05,0.006311731250221059,0.0002705783362805834,0.00023569174284183587,0.0016371161833480725,0.006377451141694615,9.083060829671177e-05,0.016690472115462998,0.1092325639065631,6.315081742011963e-05,0.00022777372335955516,2.2972879599388416e-05,0.0003006262284393221,8.47
2.9733825831027977e-05,2.661741689720391e-07,0.0002999368207270038,6.317927299530415e-08,1.1700808007002015,1.082108064862996,0.002685468727054165,0.10474547259526704,0.00021896855696238793,1.1983550721075686e-06,7.983308796550517e-05,0.006782753322305419,0.11357343467274003,8.974216328270003e-05,0.006336823163979015,0.0002728720917594385,0.00023770434682862895,0.0016437796066486716,0.006402742186914606,9.158383813103945e-05,0.01676060360067287,0.1094218095974666,6.321345470976052e-05,0.0002279529281019859,2.3035536692125395e-05,0.00030317470688755665,8.48
2.9733855737109416e-05,2.661442628906006e-07,0.00029993675813038204,6.324186961706646e-08,1.1699564175493364,1.0818856468610831,0.002685164333997685,0.10484693833244466,0.00021886420475387668,1.2026549092318939e-06,7.99331403368921e-05,0.006810086314062256,0.11354753408266681,9.04872731309156e-05,0.006361978644204032,0.00027518255770115946,0.00023973179611047862,0.0016504613619864991,0.006428097202433744,9.234235754515383e-05,0.016830945177249652,0.10961108621239957,6.327607057553842e-05,0.00022813193776580735,2.309827152846606e-05,0.0003057417515059285,8.49
2.97338856296229e-05,2.661143703771166e-07,0.0002999366955551849,6.330444481420283e-08,1.1698316707746388,1.0816631107026204,0.002684860079655443,0.10494835783102076,0.00021875992586929975,1.2069638875490982e-06,8.003311024315183e-05,0.006837492392408872,0.11352156464231584,9.123762034716743e-05,0.006387197737338748,0.0002775098372747044,0.00024177418438248074,0.0016571614744446425,0.0064535162354798035,9.310619707857182e-05,0.01690149725074498,0.10980039347974682,6.333866504195405e-05,0.0002283107524485365,2.3161084038879253e-05,0.00030832747692037256,8.5
2.97339155085735e-05,2.6608449142651417e-07,0.00029993663300138785,6.336699861122928e-08,1.1697065597216123,1.0814404565561602,0.0026845559639749788,0.10504973110847639,0.00021865572037207184,1.2112820114635596e-06,8.013299761646529e-05,0.0068649716429651,0.11349552627525074,9.199323517734233e-05,0.006412480489573679,0.0002798540341901328,0.00024383160585081994,0.0016638799691035672,0.0064789993330319285,9.387538741108121e-05,0.016972260227353344,0.10998973112825218,6.340123813350635e-05,0.00022848937224775065,2.322397415373089e-05,0.0003109319983580147,8.51
2.973394537396629e-05,2.6605462603372465e-07,0.00029993657046896644,6.342953103266007e-08,1.1695810837348248,1.0812176845900068,0.002684251986903874,0.10515105818227774,0.00021855158832499613,1.2156092853721356e-06,8.023280238963243e-05,0.00689252415125817,0.11346941890514918,9.275414800605858e-05,0.006437826946846519,0.0002822152527011593,0.0002459041552353355,0.0016706168710411541,0.006504546541819948,9.464995936324921e-05,0.017043234513914467,0.11017909888701775,6.346378987469259e-05,0.00022866779726108687,2.328694180328442e-05,0.0003135554316500094,8.52
2.973397522580633e-05,2.6602477419368383e-07,0.0002999365079578961,6.349204210300764e-08,1.1694552421579034,1.080994794972218,0.0026839481483897564,0.10525233906987626,0.00021844752979026697,1.2199457136642406e-06,8.033252449606949e-05,0.006920150002722583,0.11344324245580314,9.352038935716585e-05,0.0064632371548414376,0.0002845935976077198,0.0002479919277721008,0.0016773722053327344,0.006530157908323687,9.542994389693222e-05,0.01711442051791568,0.11036849648550326,6.352632029000828e-05,0.00022884602758624167,2.3349986917701262e-05,0.00031619789323439037,8.53
2.9734005064098684e-05,2.659949359013315e-07,0.0002999364454681523,6.35545318467826e-08,1.1693290343335294,1.0807717878706053,0.002683644448380297,0.10535357378870865,0.00021834354482947236,1.224291300721923e-06,8.043216386980641e-05,0.0069478492827,0.11341699685111913,9.429198989424675e-05,0.006488711158988377,0.0002869891742585503,0.0002500950192160166,0.001684145997051129,0.006555833478772281,9.621537211578754e-05,0.017185818647494328,0.11055792365352532,6.358882940394708e-05,0.00022902406332097068,2.341310942704119e-05,0.00031885950015893614,8.540000000000001
2.9734034888848402e-05,2.6596511115161185e-07,0.0002999363829997106,6.361700028849367e-08,1.1692024596034343,1.080548663452735,0.0026833408868232123,0.1054547623561967,0.00021823963350359676,1.2286460509199413e-06,8.053172044548401e-05,0.006975622076439111,0.11339068201511832,9.50689804211195e-05,0.006514249004462327,0.0002894020885537771,0.00025221352584341606,0.0016909382712666798,0.006581573299143466,9.700627526578637e-05,0.017257429311440132,0.1107473801212567,6.365131724100089e-05,0.00022920190456308812,2.3476309261262744e-05,0.0003215403700840478,8.55
2.973406470006054e-05,2.659352999394734e-07,0.00029993632055254647,6.367944745264773e-08,1.1690755173083947,1.080325421885929,0.002683037463666262,0.10555590478974752,0.0002181357958730234,1.2330099686258437e-06,8.063119415835146e-05,0.007003468469095537,0.11336429787193678,9.585139188234339e-05,0.006539850736182649,0.00029183244694752305,0.0002543475444546874,0.0016977490530472959,0.006607377415162913,9.780268473572977e-05,0.017329252919197652,0.11093686561922579,6.371378382565971e-05,0.00022937955141046654,2.353958635022375e-05,0.0003242406212856445,8.56
2.9734094497740142e-05,2.65905502259869e-07,0.00029993625812663535,6.374187336374973e-08,1.1689482067882278,1.0801020633372658,0.002682734178857251,0.10565700110675347,0.00021803203199753714,1.237383058200043e-06,8.073058494426355e-05,0.0070313885457317015,0.1133378443458257,9.663925536372478e-05,0.006565516398812343,0.00029428035645052373,0.00025649717237690676,0.001704578367458485,0.006633245872303512,9.860463205776457e-05,0.017401289880868663,0.1111263798783158,6.377622918241173e-05,0.00022955700396103636,2.360294062368166e-05,0.0003269603726580705,8.57
2.9734124281892256e-05,2.658757181077555e-07,0.0002999361957219528,6.380427804630267e-08,1.1688205273817869,1.0798785879735806,0.0026824310323440275,0.10575805132459205,0.0002179283419363268,1.241765323995895e-06,8.082989273967805e-05,0.0070593823913167155,0.1133113213611516,9.743260209282525e-05,0.0065912460367573405,0.00029674592463275703,0.0002586625074664864,0.0017114262395633941,0.006659178715784684,9.941214890790206e-05,0.017473540607214587,0.11131592262976413,6.383865333574317e-05,0.0002297342623127855,2.366637201129401e-05,0.00032969974371701655,8.58
2.9734154052521916e-05,2.658459474780943e-07,0.0002999361333384743,6.386666152480756e-08,1.1686924784269566,1.0796549959614674,0.0026821280240744852,0.10585905546062611,0.00021782472574798786,1.2461567703597742e-06,8.092911748165309e-05,0.007087450090726258,0.1132847288423965,9.823146343947125e-05,0.006617039694165798,0.0002992292596260874,0.0002608436481118369,0.0017182926944228469,0.006685175990571683,0.00010022526710653825,0.01754600550965891,0.11150549360516165,6.390105631013833e-05,0.00022991132656375912,2.3729880442618818e-05,0.0003324588546024577,8.59
2.973418380963416e-05,2.658161903658511e-07,0.00029993607097617535,6.392902382376344e-08,1.1685640592606477,1.0794312874672785,0.0026818251539965613,0.10596001353220358,0.00021772118349052506,1.2505574016311523e-06,8.102825910784451e-05,0.007115591728742472,0.11325806671415813,9.903587091626545e-05,0.0066428974149273755,0.0003017304701269213,0.00026304069323604325,0.0017251777570953832,0.006711237741374895,0.0001010440186189757,0.017618685000289618,0.1116950925364521,6.396343813007959e-05,0.00023008819681205893,2.3793465847115038e-05,0.0003352378260816036,8.6
2.9734213553234016e-05,2.657864467659956e-07,0.00029993600863503143,6.399136496766733e-08,1.168435269218793,1.0792074626571262,0.0026815224220582373,0.10606092555665779,0.0002176177152213548,1.2549672221426748e-06,8.112731755650323e-05,0.007143807390053839,0.11323133490115014,9.984585617909987e-05,0.0066688192426725265,0.00030424966539887644,0.00026525374229955523,0.0017320814526372993,0.006737364012649136,0.00010186843555594714,0.017691579491861644,0.11188471915593133,6.402579882004733e-05,0.00023026487315584308,2.385712815414297e-05,0.0003380367795518649,8.61
2.973424328332651e-05,2.657567166735019e-07,0.0002999359463150181,6.405368498101416e-08,1.1683061076363421,1.078983521696883,0.0026812198282075393,0.10616179155130726,0.0002175143209973078,1.2593862362202392e-06,8.122629276647266e-05,0.007172097159255073,0.11320453332820232,0.00010066145102767067,0.00669480522077178,0.0003067869552754664,0.0002674828953028924,0.0017390038061026857,0.0067635548485929595,0.00010269855017414085,0.01776468939779932,0.11207437319624675,6.408813840451989e-05,0.00023044135569332574,2.3920867292964664e-05,0.00034085583704383473,8.620000000000001
2.9734272999916663e-05,2.657270000833486e-07,0.0002999358840161108,6.41159838882968e-08,1.1681765738472571,1.078759464752183,0.002680917372392538,0.10626261153345562,0.00021741100087463154,1.2638144481830684e-06,8.132518467718607e-05,0.007200461120846989,0.11317766192026077,0.00010148268740599384,0.006720855392335005,0.0003093424501627932,0.0002697282527893614,0.0017459448425434644,0.006789810293147928,0.00010353439487672718,0.017838015132198775,0.11226405439039647,6.415045690797356e-05,0.0002306176445227766,2.3984683192744313e-05,0.00034369512122428135,8.63
