Time,FA,HETE,PGH2,PGE2,PGF2a,PGD2,PGJ2,dPGJ2,AA,LPS,DG,GPCho,dPGD2,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,DNA,DGperDNA,onepmol,t0,t1,t2,t3,t4,t5,t6,timevalue,zero,LPSactivity,LPSslope,LPSint,LPSslopezero,LPSslope1,LPSslope3,LPSintzero,LPSint1,LPSint3,DGactivity,DGint,DGslope,DGslopezero,DGslope1,DGslope2,DGslope3,DGslope4,DGslope5,DGslope6,DGintzero,DGint1,DGint2,DGint3,DGint4,DGint5,DGint6,GPChoratio,GPChoint,GPChoslope,GPChoslopezero,GPChoslope1,GPChoslope2,GPChoslope3,GPChoslope4,GPChoslope5,GPChoslope6,GPChointzero,GPChoint1,GPChoint2,GPChoint3,GPChoint4,GPChoint5,GPChoint6,c1,r2,r3,r7,r5,r11,r10,r8,r4,r9,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r1,r6,r12
0.1,1.0,0.018032181034517012,0.3230400456773612,0.0033108106674309967,0.0009899973074180917,0.050430632246474746,9.125214956544386e-05,7.777302015128477e-08,28.163444688311444,0.5,-1.0150698491580487e-16,0.9968156203669325,4.9030403168882905e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.1,0.0,0.2,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.03014,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9497547997438741,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0301400000000002e-15,9.467304199031618e-16,9.75264874759043e-16,3.12614236040257,0.6962949818692117,0.19714411281818012,2.8163444688311446e-14,0.003372017853454681,0.06590016931818168,3.310810667430997e-18,0.019705442786319034,9.899973074180918e-19,1.0065927823306575,0.0027232541413096363,0.0014624883351477677,6.864256443643607e-07,3.1025730852250916e-06,9.021670337549034e-09,71.12740000000001,0.06248420771360868,0.5520035158909044
0.11,1.0,0.01999220371608904,0.3561308731955729,0.004003470391332915,0.0011971161464279785,0.060964511714815324,0.00012124687059268915,1.1362701969533053e-07,28.86437028384167,0.5,-1.1182345412113392e-16,0.9961615138902228,6.515003625799965e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.11,0.0,0.22,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.033154,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9447302797182615,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.033154e-15,9.41103945662077e-16,9.723053058765575e-16,3.2039451015064255,0.7157121507895717,0.20205059198689168,2.886437028384167e-14,0.0037385420949086505,0.07265069813189687,4.003470391332915e-18,0.02172398326492995,1.1971161464279786e-18,1.1097038008774052,0.0032920836326000274,0.0017679708397296445,9.121005076119951e-07,4.122393600151431e-06,1.3180734284658343e-08,78.24014,0.06832414645506679,0.6223158233196264
0.12,1.0,0.022000011412793584,0.38983736015467674,0.004764243270371984,0.0014246021543759353,0.07252961642840984,0.00015719629776064038,1.6062793130557096e-07,29.634685258884915,0.5,-1.2217006408259111e-16,0.9954493976637347,8.447110173469513e-05,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.12,0.0,0.24,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.036168,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.939705759692649,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.036168e-15,9.354295324671899e-16,9.69262147797463e-16,3.2894500637362256,0.7369563013278784,0.2074427968121944,2.963468525888492e-14,0.0041140021341924005,0.07952682147155404,4.7642432703719844e-18,0.02378007896943528,1.4246021543759354e-18,1.2147332142419727,0.003916599287134131,0.0021033588764238853,1.1825954242857318e-06,5.344674123861773e-06,1.863284003144623e-08,85.35288,0.07408601897140142,0.6970077972889732
0.13,1.0,0.02406036251463498,0.42427777738089434,0.005594505887608727,0.0016728669565888828,0.08514610898797517,0.00019966045205086917,2.2088111959660267e-07,30.47424289178199,0.5,-1.32546814206217e-16,0.9946800564407285,0.00010729502062478638,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.13,0.0,0.26,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.039182,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9346812396670364,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.039182e-15,9.297087882260978e-16,9.66136637966373e-16,3.382640960987801,0.7600388322424271,0.21331970024247393,3.047424289178199e-14,0.004499287790236741,0.08655266658570245,5.594505887608727e-18,0.025880944420234555,1.672866956588883e-18,1.3220495543188668,0.004597889885350659,0.00246923716065128,1.5021302887470093e-06,6.7884553697295525e-06,2.562220987320591e-08,92.46562,0.0797690140297992,0.7764837088826052
0.14,1.0,0.02617799609732248,0.4595703824476271,0.00649587608601596,0.0019423943198381049,0.09883781886420524,0.00024921104008326624,2.966817540892106e-07,31.382892477710605,0.5,-1.4295370415662199e-16,0.9938542828782332,0.00013392955024310848,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.14,0.0,0.28,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.042196,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9296567196414237,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.042196e-15,9.23943312422158e-16,9.629300244331232e-16,3.483501065025877,0.7849710002088018,0.21968024734397423,3.138289247771061e-14,0.004895285270199303,0.09375235801931592,6.4958760860159606e-18,0.02803379332930525,1.942394319838105e-18,1.4320213117068061,0.005337242218667083,0.002866296747061952,1.8750137034035188e-06,8.473175362831053e-06,3.4415083474348434e-08,99.57836,0.08537236206780739,0.8611465695883792
0.15,1.0,0.028357631659048196,0.4958334023327932,0.0074702129264855545,0.0022337401397824444,0.11363223871432941,0.00030643342898478503,3.9051886060283576e-07,32.36047934707013,0.5,-1.5339073408501723e-16,0.9929728771218913,0.0001646898461127078,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.15,0.0,0.3,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.04521,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9246321996158112,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.04521e-15,9.18134695532055e-16,9.596435651170592e-16,3.5920132075247846,0.8117639188404281,0.22652335542949092,3.2360479347070137e-14,0.005302877120242013,0.1011500140758898,7.470212926485555e-18,0.030245837542300386,2.2337401397824446e-18,1.5450168816689838,0.006136140890573788,0.0032953349227155533,2.305657845577909e-06,1.0418736585482691e-05,4.530018782992895e-08,106.69109999999999,0.09089533485767345,0.9513980928038619
0.16,1.0,0.03060396893010894,0.5331850144546257,0.0085196166063774,0.002547532416612849,0.1295605200992728,0.0003719286183927762,5.050800857501554e-07,33.406844887292706,0.5,-1.638579040983377e-16,0.9920366463944245,0.00019989952257190233,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.16,0.0,0.32,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.048224,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9196076795901986,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0482240000000002e-15,9.122845184592192e-16,9.562785270773967e-16,3.7081597824894903,0.8404285578033003,0.23384791421104895,3.340684488729271e-14,0.005722942189930372,0.10876974294874364,8.519616606377401e-18,0.032524285881732166,2.5475324166128495e-18,1.6614045050406139,0.006996268085360731,0.0037572550828789113,2.7985933160066328e-06,1.2645573025354392e-05,5.8589289947018025e-08,113.80384000000001,0.09633724514929354,1.0476386556654993
0.17,1.0,0.03292168763595653,0.5717433293268759,0.009646428331306574,0.0028844712167142204,0.14665746849129244,0.00044631520855885115,6.432572699002038e-07,34.5218265630065,0.5,-1.7435521425160023e-16,0.9910464045886003,0.00023989171154461313,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.17,0.0,0.34,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.0512380000000001,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9145831595645859,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0512380000000003e-15,9.06394351983765e-16,9.528361857907094e-16,3.8319227484937213,0.8709757418986039,0.2416527859410455,3.45218265630065e-14,0.006156355587923871,0.11663563918268267,9.646428331306575e-18,0.03487634308893943,2.8844712167142207e-18,1.7815522141825453,0.00791950329852979,0.004253066586247481,3.3584839616245837e-06,1.517471709100094e-05,7.461784330842365e-08,120.91658000000001,0.10169744629257843,1.1502672610793767
0.18,1.0,0.035315447269059635,0.611626373069529,0.01085323017390907,0.003245328630433594,0.1649615380846908,0.0005302313668951005,8.081522909247583e-07,35.70525793668863,0.5,-1.848826644539631e-16,0.9900029718618987,0.0002850101205605845,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.18,0.0,0.36,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.054252,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9095586395389734,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.054252e-15,9.004657562262492e-16,9.493178244330356e-16,3.9632836309724384,0.9034161501664767,0.24993680555682043,3.570525793668863e-14,0.006603988639314152,0.12477178010618392,1.085323017390907e-17,0.03730920875724127,3.245328630433594e-18,1.9058277784846527,0.008907923056573303,0.004783884604456033,3.9901416878481835e-06,1.8027866474433417e-05,9.374566574727196e-08,128.02931999999998,0.1069753318396784,1.2596815000063748
0.19,1.0,0.037789886840842786,0.6529520707784426,0.012142844889920991,0.003630948717084217,0.18451482595984545,0.0006243367902505698,1.0030837002105664e-06,36.95696868879852,0.5,-1.9544025461214809e-16,0.9889071742359283,0.00033561008873519125,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.19,0.0,0.38,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.057266,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.9045341195133608,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.057266e-15,8.945002801279412e-16,9.457247331697479e-16,4.102223524456636,0.9377603149855501,0.25869878082158965,3.695696868879852e-14,0.007066708839237601,0.13320222243880228,1.2142844889920991e-17,0.039830076317485,3.630948717084217e-18,2.034598652545627,0.009963800601831654,0.005350929952835518,4.698541242292677e-06,2.1227450868519374e-05,1.1635770922442571e-07,135.14206000000001,0.11217033512804382,1.376277513970857
0.2,1.0,0.040349624643179344,0.6958382300257174,0.013518335683266217,0.0040422474347021516,0.20536306547544836,0.0007293146615925204,1.2315943360909355e-06,38.2767846387277,0.5,-2.0602798470139915e-16,0.9877598432019654,0.00039205964005629306,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.2,0.0,0.4,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.0602800000000001,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8995095994877483,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0602800000000001e-15,8.88499460948681e-16,9.420582084546677e-16,4.248723094898774,0.974018621202005,0.2679374924710939,3.82767846387277e-14,0.007545379808274537,0.14195099892524635,1.3518335683266218e-17,0.04244613203156876,4.042247434702152e-18,2.1682319247601356,0.01108960553567421,0.005955528898788003,5.488834960788103e-06,2.4796698494145693e-05,1.4286494298654854e-07,142.25480000000002,0.11728192884522591,1.5004499578381258
0.21,1.0,0.042999258022695,0.7404025241908211,0.014983005948246102,0.0044802125629559405,0.22755561931552395,0.0008458736032687648,1.4974593991272092e-06,39.66452776648034,0.5,-2.166458547141054e-16,0.9865618153299307,0.00045474053498295537,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.21,0.0,0.42,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.063294,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8944850794621356,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.063294e-15,8.824648237797019e-16,9.383195523360143e-16,4.402762582079318,1.0122013052863668,0.2776516943653624,3.9664527766480344e-14,0.008040861250243964,0.1510421149349275,1.4983005948246104e-17,0.045164553975640086,4.480212562955941e-18,2.3070942653785984,0.012288003443038294,0.006599112960150195,6.366367489761375e-06,2.8759702511138008e-05,1.7370529029875628e-07,149.36754,0.12230962457586667,1.6325919628683307
0.22,1.0,0.045743363149488764,0.7867624761404749,0.01654039898511137,0.004945903618097025,0.2511454721346216,0.0009747496266582298,1.8046950420198295e-06,41.120016234325206,0.5,-2.272938646846405e-16,0.9853139318809154,0.0005240493202692273,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.22,0.0,0.44,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.066308,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.889460559436523,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0663080000000001e-15,8.763978810713993e-16,9.345100717694815e-16,4.564321802010098,1.0523184544989803,0.28784011364027645,4.112001623432521e-14,0.008554008908954398,0.16049954513265688,1.654039898511137e-17,0.04799251104456897,4.945903618097025e-18,2.45155187565372,0.013561855495269564,0.0072832186919040256,7.336690483769183e-06,3.314148730637981e-05,2.0934462487430025e-07,156.48028,0.12725297233156715,1.773095100024103
0.23,1.0,0.04858649479287647,0.8350354420909364,0.018194297667108485,0.005440451753400083,0.27618922247021355,0.0011167080753910583,2.1575679055253004e-06,42.643064409129636,0.5,-2.3797201466895904e-16,0.9840170384263196,0.0006003983756371526,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.23,0.0,0.46,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.069322,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8844360394109105,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0693220000000002e-15,8.703001321786279e-16,9.306310779415149e-16,4.73338014941339,1.0943800060823838,0.29850145086390745,4.264306440912964e-14,0.0090856745262679,0.170347230186551,1.8194297667108485e-17,0.05093716196754712,5.440451753400084e-18,2.601970437555358,0.01491421801339153,0.008009487451636193,8.405577258920137e-06,3.796807456329599e-05,2.5027787704093484e-07,163.59302,0.13211156006471572,1.9223493435635641
0.24,1.0,0.05153318610341456,0.8853385954540645,0.01994872408782863,0.00596505965371346,0.302747074360291,0.0012725455641992246,2.5606050667852106e-06,44.233482885111236,0.5,-2.486803046716483e-16,0.9826719844708707,0.0006842169582363266,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.24,0.0,0.48,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.072336,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8794115193852978,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0723360000000001e-15,8.641730629208943e-16,9.266838856003401e-16,4.909916600247347,1.1383957464741274,0.30963438019577866,4.423348288511124e-14,0.009636705801338524,0.18060907347262914,1.9948724087828633e-17,0.05400565432269793,5.9650596537134606e-18,2.758715063434865,0.016348342015455715,0.00877966515644844,9.579037415308572e-06,4.326654918277364e-05,2.9703018774708443e-07,170.70576,0.13688501316666965,2.080743034915632
0.25,1.0,0.05458794838619509,0.9377889111583251,0.02180793917746381,0.006521001420712214,0.3308828284919955,0.0014430919132779527,3.018604587018337e-06,45.891078506451926,0.5,-2.5941873468596957e-16,0.98127962308008,0.0007759522448846531,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.25,0.0,0.5,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.07535,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8743869993596852,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0753500000000002e-15,8.580181451577941e-16,9.22669812395434e-16,5.093909714216164,1.184375310525914,0.3212375495451635,4.589107850645193e-14,0.01020794634821848,0.1913089378762983,2.180793917746381e-17,0.05720512358065783,6.521001420712215e-18,2.9221502471693412,0.017867672738567757,0.00959560202626787,1.0863331428385144e-05,4.9065125051450395e-05,3.501581320941271e-07,177.8185,0.14157299395103604,2.2486628468161443
0.26,1.0,0.057755270880015634,0.9925031501307933,0.02377644227719542,0.007109622445631961,0.3606638727202761,0.0016292120755860868,3.5366469030605706e-06,47.61565439048924,0.5,-2.701873046990526e-16,0.9798408105143783,0.0008760703707880287,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.26,0.0,0.52,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.078364,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8693624793340727,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.0783640000000001e-15,8.518368363814875e-16,9.185901782276863e-16,5.2853376373443055,1.232328180747493,0.3333095807334247,4.7615654390489243e-14,0.010800235654562923,0.20247064262668182,2.3776442277195424e-17,0.06054269215797839,7.109622445631962e-18,3.092639815807552,0.01947584912689491,0.010459252308888008,1.2264985191032402e-05,5.5393210569926956e-05,4.102510407550262e-07,184.93124,0.14617520112306323,2.426493747739332
0.27,1.0,0.06103962053721973,1.0495978438521747,0.025858970701739627,0.007732339278461355,0.3921611724091038,0.0018318080616462977,4.1201064644312e-06,49.40700995102581,0.5,-2.8098601469856016e-16,0.9783564058654631,0.0009850574669965331,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.27,0.0,0.54,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.081378,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8643379593084601,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.081378e-15,8.456305793221141e-16,9.14446304606189e-16,5.484178104563865,1.2822636865636894,0.3458490696571807,4.9407009951025814e-14,0.011414409040460089,0.2141179601458436,2.5858970701739628e-17,0.06402546847498265,7.732339278461356e-18,3.2705468814433765,0.021176703310091607,0.01137267399986401,1.3790804537951464e-05,6.228147409597413e-05,4.779323498740192e-07,192.04398,0.15069136923520074,2.6146189666082864
0.28,1.0,0.06444544180665082,1.109189279352731,0.02806049923336359,0.008390639476643032,0.42544925974262016,0.0020518208520776326,4.77466475605507e-06,51.264940922298216,0.5,-2.9181486469286816e-16,0.9768272707040129,0.0011034206917179216,355.637,1e-15,1e-15,1e-15,1e-15,0.33,1e-15,0.007,0.187,0.024,0.111,0.098,0.204,1e-15,0.061,1e-15,3.116,0.054,0.029,0.014,0.034,0.116,1.0,1.0,1.0,0.0,0.5,1.0,2.0,4.0,8.0,12.0,0.28,0.0,0.56,2.0,0.0,2.0,-0.6667,0.0,0.0,1.3335,0.0,1.084392,1.0,0.3014,0.3014,-0.1572,0.0439,-0.0913,0.0976,0.0711,0.0846,1.0,1.2292,1.0282,1.2987,0.543,0.7549,0.5927,0.8593134392828474,315.3137,-158.43,-158.43,112.28,24.31,-39.93,5.48,27.08,-4.874,315.3137,179.96,267.93,396.41,214.77,41.93,425.43,1.0,1e-15,1.084392e-15,8.394008015739423e-16,9.102395140203705e-16,5.6904084423751025,1.3341910035987075,0.35885458645608753,5.126494092229822e-14,0.012051297617843704,0.2262746129879571,2.8060499233363596e-17,0.06766054604051659,8.390639476643033e-18,3.4562337944631096,0.02297426002610149,0.012338028532535985,1.54478896840509e-05,6.976190897063952e-05,5.538611117023881e-07,199.15672,0.15512126813086455,2.8134199578157264
