Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
0.93,0.3354514406260656,0.6829877967962944,0.00038576738810429715,10.059171990475727,0.0009999284697656233,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.9400000000000001,0.3389496641330888,0.6951527918794711,0.00039267348912909705,10.060786188081416,0.000999926093434193,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.9500000000000001,0.3424478433688673,0.7073923845469481,0.00039962306766883635,10.062428879817462,0.0009999237022627616,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.96,0.3459459777766596,0.719705893797211,0.0004066157603387377,10.064100234775642,0.0009999212971277165,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.97,0.3494440668008862,0.7320926475405336,0.0004136512094644462,10.06580042034481,0.000999918878924189,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.98,0.3529421098871572,0.7445519824890678,0.00042072906208152607,10.067529602229666,0.0009999164485659517,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
0.99,0.3564401064823001,0.7570832440480731,0.0004278489708609742,10.069287944468588,0.00099991400698532,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.0,0.3599380560343846,0.7696857862084139,0.0004350105930519012,10.071075609451725,0.000999911555133052,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.01,0.363435957992747,0.7823589714401841,0.0004422135914682401,10.072892757938119,0.0009999090939782505,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.02,0.3669338118080129,0.7951021705875797,0.0004494576333718981,10.074739549073131,0.0009999066245082668,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.03,0.370431616932119,0.8079147627648877,0.0004567423915232022,10.076616140404884,0.0009999041477286017,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.04,0.37392937281833283,0.8207961352537001,0.00046406754300171616,10.078522687901021,0.000999901664662812,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.05,0.3774270789212727,0.833745683401232,0.00047143277032302817,10.08045934596447,0.000999899176352414,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.06,0.3809247346969232,0.8467628105198458,0.00047883776020483633,10.082426267449518,0.0009998966838567992,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.07,0.38442233960265965,0.8598469277876606,0.00048628220468913103,10.084423603677061,0.0009998941882531061,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.08,0.38791989309725117,0.8729974541503709,0.0004937658000016874,10.08645150444982,0.0009998916906361868,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.09,0.391417394640886,0.8862138162240795,0.0005012882475241531,10.088510118067052,0.0009998891921184686,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.1,0.39491484369518065,0.8994954481993684,0.0005088492527595301,10.090599591339249,0.0009998866938298826,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.11,0.39841223972319256,0.9128417917463929,0.0005164485262936627,10.09272006960204,0.000999884196917776,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.12,0.401909582189433,0.9262522959211084,0.0005240857827159027,10.094871696730417,0.000999881702546819,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.1300000000000001,0.4054068705598762,0.9397264170725685,0.0005317607416424627,10.097054615151977,0.0009998792118989254,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.1400000000000001,0.4089041043019702,0.9532636187513309,0.0005394731265733497,10.099268965860581,0.0009998767261731618,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.1500000000000001,0.4124012828846449,0.9668633716188932,0.0005472226659822385,10.10151488842901,0.000999874246585669,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.16,0.41589840577832016,0.9805251533582335,0.0005550090921062185,10.103792521022077,0.0009998717743695765,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.17,0.41939547245491327,0.994248448585365,0.0005628321421050647,10.106102000408718,0.0009998693107749243,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.18,0.42289248238784466,1.0080327487619665,0.0005706915567805015,10.10844346197458,0.0009998668570685813,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.19,0.4263894350520437,1.0218775521090153,0.0005785870818077215,10.110817039733586,0.0009998644145341683,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.2,0.4298863299239529,1.035782363521476,0.0005865184663808351,10.113222866340035,0.0009998619844719808,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.21,0.43338316648153274,1.0497466944839728,0.0005944854645195736,10.115661073099652,0.000999859568198914,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.22,0.43687994420426396,1.063770062987498,0.000602487833637495,10.11813178998125,0.000999857167048389,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.23,0.4403766625731508,1.0778519934470874,0.0006105253359268874,10.120635145627313,0.0009998547823702796,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.24,0.4438733210707221,1.0919920166205108,0.0006185977368461902,10.123171267365233,0.0009998524155308422,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.25,0.4473699191810337,1.1061896695279145,0.0006267048065862093,10.125740281217473,0.000999850067912645,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.26,0.4508664563896677,1.1204444953724548,0.0006348463184731114,10.128342311912444,0.0009998477409145013,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.27,0.4543629321837338,1.1347560434618682,0.000643022050519156,10.130977482894265,0.0009998454359514011,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.28,0.4578593460518674,1.149123869131016,0.000651231783737514,10.133645916333327,0.0009998431544544493,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.29,0.46135569748422994,1.1635475336653405,0.0006594753037808364,10.13634773313572,0.000999840897870796,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.3,0.46485198597250565,1.1780266042252827,0.0006677523991640355,10.139083052953524,0.0009998386676635818,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.31,0.46834821100990165,1.1925606537715934,0.0006760628629852531,10.14185199419395,0.0009998364653118679,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.32,0.47184437209114044,1.2071492609915815,0.0006844064911166156,10.144654674029326,0.0009998342923106022,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.33,0.4753404687124677,1.2217920102262319,0.0006927830838231372,10.147491208406311,0.000999832150170497,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.34,0.4788365003716344,1.2364884913983003,0.0007011924441885745,10.150361712055322,0.000999830040418063,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.35,0.4823324665679034,1.2512382999411227,0.0007096343794911893,10.1532662984997,0.0009998279645954881,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.36,0.4858283668020416,1.2660410367285135,0.0007181086997374088,10.156205080065272,0.000999825924260606,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.37,0.48932420057631526,1.2808963080053846,0.0007266152190578592,10.159178167889115,0.0009998239209868468,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.3800000000000001,0.49281996739448597,1.2958037253192543,0.0007351537541603205,10.162185671929238,0.000999821956363178,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.3900000000000001,0.4963156667618048,1.3107629054526293,0.0007437241258137139,10.165227700973242,0.0009998200319940637,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.4000000000000001,0.49981129818500675,1.325773470356212,0.000752326157206401,10.168304362648051,0.0009998181494994094,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.41,0.5033068611723055,1.3408350470829231,0.0007609596755214456,10.171415763428591,0.0009998163105145227,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.42,0.506802355233387,1.3559472677227775,0.0007696245101973486,10.17456200864762,0.0009998145166900613,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.43,0.5102977798794035,1.3711097693385397,0.0007783204945982262,10.177743202504491,0.0009998127696919947,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.44,0.5137931346229665,1.3863221939022117,0.0007870474641728363,10.18095944807515,0.0009998110712015583,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.45,0.5172884189781413,1.4015841882322915,0.0007958052582236547,10.184210847321065,0.0009998094229152136,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.46,0.520783632460439,1.4168954039318409,0.0008045937179599861,10.187497501099442,0.0009998078265446074,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.47,0.5242787745868109,1.4322554973273092,0.0008134126883702354,10.190819509172394,0.0009998062838165326,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.48,0.5277738448756407,1.447664129408148,0.0008222620161648239,10.194176970217462,0.0009998047964728915,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.49,0.5312688428467381,1.4631209657671638,0.0008311415517561319,10.19756998183706,0.0009998033662706562,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.5,0.5347637680213311,1.478625676541646,0.0008400511470868599,10.200998640569374,0.0009998019949818363,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.51,0.5382586199220596,1.4941779363552148,0.0008489906577223078,10.204463041898167,0.00099980068439344,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.52,0.5417533980729675,1.5097774242604303,0.0008579599405597534,10.207963280264106,0.0009997994363074446,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.53,0.5452481019994968,1.5254238236821018,0.0008669588560379579,10.211499449074976,0.000999798252540758,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.54,0.5487427312284789,1.5411168223613405,0.0008759872657230581,10.215071640717508,0.0009997971349251919,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.55,0.5522372852881299,1.5568561123003013,0.0008850450346403992,10.21867994656805,0.0009997960853074242,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.56,0.5557317637080408,1.5726413897076474,0.0008941320287323747,10.22232445700495,0.000999795105548974,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.57,0.5592261660191759,1.5884723549446877,0.0009032481172899484,10.226005261419838,0.000999794197526146,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.58,0.5627204917538534,1.6043487124722202,0.0009123931704471117,10.229722448230142,0.0009997933631300888,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.59,0.5662147404457585,1.6202701707980507,0.0009215670613159761,10.23347610489164,0.0009997926042666198,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.6,0.5697089116299198,1.6362364424251554,0.0009307696639320151,10.23726631791129,0.0009997919228563184,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.61,0.5732030048427114,1.6522472438005447,0.0009400008550610717,10.241093172860005,0.0009997913208344466,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.62,0.5766970196218446,1.6683022952647684,0.0009492605122219485,10.244956754386656,0.0009997908001509249,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.6300000000000001,0.5801909555063617,1.6844013210020472,0.0009585485155677117,10.248857146231192,0.0009997903627703133,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.6400000000000001,0.5836848120366305,1.7005440489910775,0.0009678647457937479,10.252794431239375,0.0009997900106717733,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.6500000000000001,0.5871785887543393,1.716730210956441,0.0009772090861419334,10.256768691376502,0.0009997897458490484,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.6600000000000001,0.5906722852024908,1.7329595423206572,0.00098658142018426,10.260780007742826,0.0009997895703104285,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.67,0.5941659009253971,1.7492317821568373,0.0009959816339566252,10.264828460587875,0.0009997894860787292,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.68,0.5976594354686751,1.765546673141966,0.001005409613613194,10.268914129326541,0.0009997894951912572,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.69,0.6011528883792415,1.7819039615107655,0.0010148652476959909,10.273037092553997,0.0009997895996997875,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.7,0.6046462592053083,1.7983033970101738,0.001024348424655306,10.277197428062426,0.000999789801670531,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.71,0.6081395474963794,1.8147447328543949,0.0010338590352612633,10.281395212856506,0.0009997901031841088,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.72,0.611632752803245,1.8312277256805447,0.0010433969699854342,10.285630523170743,0.0009997905063355212,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.73,0.6151258746779797,1.8477521355048554,0.0010529621215606799,10.289903434485476,0.0009997910132341185,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.74,0.6186189126739374,1.864317725679464,0.0010625543822190063,10.294214021544775,0.0009997916260035737,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.75,0.6221118663457497,1.8809242628497422,0.0010721736464061134,10.298562358372909,0.0009997923467818478,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.76,0.6256047352493211,1.897571516912199,0.001081819807870353,10.302948518292732,0.0009997931777211652,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.77,0.6290975189418279,1.914259260972911,0.0010914927625385205,10.307372573942558,0.000999794120987975,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.78,0.6325902169817136,1.930987271306509,0.0011011924054505854,10.311834597294977,0.0009997951787629284,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.79,0.6360828289286894,1.947755327315685,0.0011109186338033553,10.31633465967403,0.0009997963532408368,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.8,0.6395753543437286,1.9645632114912346,0.0011206713437254387,10.320872831774366,0.0009997976466306483,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.81,0.6430677927890677,1.9814107093726134,0.0011304504334954803,10.32544918367865,0.0009997990611554045,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.82,0.6465601438282015,1.998297609509013,0.0011402558001722314,10.330063784876923,0.0009998005990522229,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.83,0.6500524070258881,2.015223703420936,0.0011500873428453723,10.334716704284405,0.0009998022625722072,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.84,0.6535445819481326,2.032188785562276,0.001159944959551546,10.339408010260229,0.000999804053980551,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.85,0.6570366681622055,2.0491926532829217,0.0011698285499352683,10.344137770626181,0.0009998059755563105,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
1.86,0.660528665236627,2.0662351067917584,0.0011797380127786489,10.348906052685274,0.0009998080295925097,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
