T,C0,C1,C2,C3,C4,IK,O0,O1,O2,O3,O4
44.400002,5.2450562,0.78721809,0.050139844,0.0018456202,4.4390199e-05,0.0,0.10017516,0.088428847,0.050443634,0.018189099,0.0026944177
44.450001,5.2656717,0.79010415,0.050274648,0.0018470609,4.4325232e-05,0.0,0.099894144,0.088180803,0.050302163,0.018138085,0.00268686
44.5,5.2862291,0.7929821,0.050409075,0.0018484977,4.4260451e-05,0.0,0.099613935,0.087933473,0.050161097,0.018087216,0.0026793238
44.549999,5.3067293,0.79585201,0.050543126,0.0018499305,4.4195858e-05,0.0,0.099334523,0.087686852,0.050020438,0.018036492,0.0026718092
44.599998,5.3271718,0.7987138,0.0506768,0.0018513595,4.4131451e-05,0.0,0.099055916,0.087440938,0.049880181,0.017985914,0.002664316
44.650002,5.3475571,0.80156761,0.050810102,0.0018527847,4.406723e-05,0.0,0.098778106,0.087195732,0.049740322,0.017935481,0.0026568444
44.700001,5.3678851,0.80441344,0.050943032,0.0018542059,4.4003194e-05,0.0,0.098501086,0.086951219,0.049600866,0.017885193,0.0026493941
44.75,5.3881559,0.80725127,0.051075589,0.0018556232,4.3939344e-05,0.0,0.098224863,0.086707413,0.049461808,0.017835049,0.0026419652
44.799999,5.40837,0.81008112,0.051207777,0.0018570367,4.387568e-05,0.0,0.09794943,0.086464301,0.049323149,0.017785046,0.0026345574
44.849998,5.4285274,0.81290305,0.051339593,0.0018584465,4.3812201e-05,0.0,0.09767478,0.086221881,0.049184889,0.017735189,0.0026271711
44.900002,5.4486279,0.8157171,0.051471043,0.0018598523,4.3748903e-05,0.0,0.097400919,0.085980162,0.049047019,0.017685473,0.0026198057
44.950001,5.4686723,0.81852323,0.051602125,0.0018612545,4.3685788e-05,0.0,0.097127847,0.085739128,0.048909549,0.017635901,0.0026124613
45.0,5.4886603,0.82132149,0.051732842,0.0018626527,4.3622858e-05,0.0,0.096855551,0.085498787,0.048772469,0.01758647,0.0026051381
45.049999,5.5085926,0.82411188,0.05186319,0.0018640473,4.3560107e-05,0.0,0.096584037,0.08525914,0.048635785,0.01753718,0.0025978358
45.099998,5.5284686,0.82689446,0.051993176,0.001865438,4.3497541e-05,0.0,0.096313298,0.08502017,0.048499491,0.017488031,0.0025905545
45.150002,5.5482888,0.82966924,0.052122798,0.0018668248,4.3435153e-05,0.0,0.096043341,0.084781893,0.048363585,0.017439023,0.0025832939
45.200001,5.5680537,0.83243626,0.052252062,0.0018682081,4.3372947e-05,0.0,0.095774151,0.084544286,0.04822807,0.017390156,0.0025760543
45.25,5.5877633,0.83519554,0.05238096,0.0018695875,4.331092e-05,0.0,0.095505729,0.084307373,0.048092943,0.017341428,0.0025688352
45.299999,5.6074171,0.83794707,0.052509498,0.0018709633,4.3249074e-05,0.0,0.095238082,0.08407113,0.047958199,0.017292839,0.0025616367
45.349998,5.6270161,0.84069085,0.052637681,0.0018723352,4.3187407e-05,0.0,0.094971195,0.083835565,0.047823843,0.017244389,0.002554459
45.400002,5.6465602,0.843427,0.052765504,0.0018737034,4.3125918e-05,0.0,0.094705075,0.08360067,0.047689874,0.01719608,0.0025473018
45.450001,5.6660495,0.84615546,0.052892968,0.0018750681,4.3064607e-05,0.0,0.094439715,0.083366454,0.047556285,0.017147908,0.0025401651
45.5,5.6854839,0.8488763,0.053020079,0.001876429,4.3003471e-05,0.0,0.094175115,0.0831329,0.04742308,0.017099872,0.0025330489
45.549999,5.704864,0.85158944,0.053146832,0.0018777861,4.2942513e-05,0.0,0.093911275,0.082900025,0.047290258,0.017051976,0.0025259529
45.599998,5.7241898,0.85429507,0.053273235,0.0018791396,4.2881733e-05,0.0,0.093648188,0.082667805,0.047157813,0.017004216,0.0025188772
45.650002,5.7434616,0.85699308,0.053399283,0.0018804895,4.2821128e-05,0.0,0.093385853,0.082436256,0.047025748,0.016956594,0.0025118219
45.700001,5.7626791,0.85968351,0.053524978,0.0018818357,4.2760697e-05,0.0,0.09312427,0.08220537,0.046894062,0.016909106,0.0025047867
45.75,5.7818427,0.86236644,0.053650323,0.0018831783,4.2700445e-05,0.0,0.092863433,0.081975147,0.046762753,0.016861755,0.0024977715
45.799999,5.8009529,0.86504185,0.053775318,0.0018845173,4.2640364e-05,0.0,0.092603348,0.08174558,0.04663182,0.016814539,0.0024907766
45.849998,5.8200092,0.86770976,0.053899966,0.0018858525,4.2580457e-05,0.0,0.092344001,0.081516668,0.04650126,0.016767461,0.0024838017
45.900002,5.8390121,0.87037015,0.054024264,0.0018871842,4.2520725e-05,0.0,0.092085399,0.08128842,0.046371076,0.016720515,0.0024768468
45.950001,5.8579621,0.87302315,0.054148216,0.0018885124,4.2461164e-05,0.0,0.091827542,0.081060819,0.046241261,0.016673703,0.0024699117
46.0,5.8768587,0.8756687,0.054271821,0.0018898369,4.2401778e-05,0.0,0.091570415,0.080833867,0.046111822,0.016627027,0.0024629964
46.049999,5.8957024,0.87830687,0.054395083,0.0018911578,4.2342559e-05,0.0,0.091314033,0.080607563,0.045982752,0.016580483,0.0024561011
46.099998,5.9144936,0.88093764,0.054517999,0.0018924753,4.2283515e-05,0.0,0.091058373,0.080381915,0.045854051,0.016534073,0.0024492254
46.150002,5.9332318,0.88356102,0.054640573,0.001893789,4.2224641e-05,0.0,0.090803459,0.080156907,0.045725718,0.016487796,0.0024423692
46.200001,5.9519176,0.88617706,0.054762807,0.0018950994,4.2165939e-05,0.0,0.090549268,0.079932548,0.045597751,0.016441651,0.0024355329
46.25,5.970551,0.88878578,0.054884698,0.0018964062,4.2107407e-05,0.0,0.090295799,0.07970883,0.045470152,0.016395638,0.002428716
46.299999,5.9891324,0.89138722,0.055006247,0.0018977093,4.2049043e-05,0.0,0.09004306,0.079485744,0.045342918,0.016349757,0.0024219188
46.349998,6.0076613,0.8939814,0.055127461,0.0018990091,4.199085e-05,0.0,0.089791045,0.079263307,0.04521605,0.016304007,0.0024151411
46.400002,6.0261388,0.89656824,0.055248335,0.0019003053,4.1932824e-05,0.0,0.089539751,0.079041503,0.045089543,0.016258387,0.0024083825
46.450001,6.0445642,0.89914793,0.05536887,0.0019015979,4.1874966e-05,0.0,0.089289181,0.078820333,0.044963397,0.016212899,0.0024016434
46.5,6.0629382,0.90172035,0.055489071,0.0019028871,4.1817275e-05,0.0,0.089039318,0.078599796,0.044837613,0.016167542,0.0023949237
46.549999,6.0812612,0.90428555,0.055608939,0.0019041729,4.1759751e-05,0.0,0.088790178,0.078379892,0.04471219,0.016122313,0.0023882231
46.599998,6.0995321,0.9068436,0.055728469,0.0019054551,4.1702395e-05,0.0,0.088541754,0.078160614,0.044587128,0.016077215,0.0023815415
46.650002,6.1177521,0.9093945,0.055847667,0.001906734,4.1645202e-05,0.0,0.088294029,0.077941969,0.04446242,0.016032245,0.0023748793
46.700001,6.1359215,0.91193825,0.055966534,0.0019080094,4.1588177e-05,0.0,0.08804702,0.077723943,0.04433807,0.015987404,0.0023682362
46.75,6.1540394,0.9144749,0.056085069,0.0019092814,4.1531319e-05,0.0,0.087800719,0.07750655,0.044214077,0.015942691,0.0023616119
46.799999,6.1721072,0.91700447,0.056203272,0.0019105498,4.1474621e-05,0.0,0.087555125,0.077289768,0.044090439,0.015898107,0.0023550068
46.849998,6.190124,0.91952693,0.056321148,0.0019118149,4.141809e-05,0.0,0.087310232,0.077073619,0.043967154,0.015853649,0.0023484204
46.900002,6.2080903,0.92204231,0.056438696,0.0019130766,4.1361724e-05,0.0,0.087066039,0.076858081,0.043844223,0.01580932,0.002341853
46.950001,6.2260065,0.92455071,0.056555912,0.0019143348,4.130552e-05,0.0,0.086822547,0.076643161,0.043721642,0.015765116,0.0023353044
47.0,6.2438726,0.92705208,0.056672804,0.0019155898,4.1249477e-05,0.0,0.086579747,0.076428853,0.043599412,0.01572104,0.0023287744
47.049999,6.2616887,0.92954642,0.056789372,0.0019168413,4.1193598e-05,0.0,0.086337648,0.076215163,0.043477535,0.015677091,0.0023222631
47.099998,6.2794552,0.93203384,0.056905612,0.0019180895,4.1137882e-05,0.0,0.086096235,0.076002084,0.043356005,0.015633265,0.0023157706
47.150002,6.2971716,0.93451422,0.057021532,0.0019193343,4.1082327e-05,0.0,0.085855521,0.075789616,0.043234821,0.015589567,0.0023092965
47.200001,6.3148384,0.93698776,0.057137128,0.0019205757,4.1026931e-05,0.0,0.085615493,0.075577751,0.043113988,0.015545992,0.0023028411
47.25,6.3324561,0.93945432,0.0572524,0.0019218138,4.0971699e-05,0.0,0.085376151,0.075366497,0.042993497,0.015502543,0.002296404
47.299999,6.3500242,0.94191402,0.057367351,0.0019230486,4.0916624e-05,0.0,0.085137494,0.075155847,0.042873353,0.015459219,0.0022899855
47.349998,6.3675432,0.94436681,0.057481986,0.0019242801,4.0861709e-05,0.0,0.084899522,0.0749458,0.042753551,0.015416018,0.0022835853
47.400002,6.3850131,0.94681281,0.057596296,0.0019255081,4.0806954e-05,0.0,0.084662229,0.074736357,0.042634092,0.01537294,0.0022772034
47.450001,6.4024343,0.94925189,0.057710294,0.0019267331,4.0752355e-05,0.0,0.084425613,0.07452751,0.042514976,0.015329987,0.0022708396
47.5,6.419807,0.95168424,0.057823967,0.0019279546,4.0697916e-05,0.0,0.084189676,0.074319258,0.042396203,0.015287156,0.0022644943
47.549999,6.4371309,0.95410973,0.057937328,0.0019291729,4.0643637e-05,0.0,0.083954416,0.074111603,0.042277768,0.015244448,0.0022581671
47.599998,6.4544063,0.95652848,0.058050375,0.0019303878,4.0589512e-05,0.0,0.083719827,0.073904544,0.042159669,0.015201862,0.0022518579
47.650002,6.4716334,0.95894045,0.058163106,0.0019315996,4.0535546e-05,0.0,0.083485916,0.073698081,0.042041913,0.015159397,0.0022455668
47.700001,6.4888124,0.96134567,0.058275521,0.0019328081,4.0481737e-05,0.0,0.083252668,0.073492207,0.041924492,0.015117055,0.0022392939
47.75,6.5059433,0.96374416,0.058387626,0.0019340133,4.042808e-05,0.0,0.083020091,0.073286921,0.041807406,0.015074833,0.0022330387
47.799999,6.5230265,0.96613598,0.058499418,0.0019352153,4.0374583e-05,0.0,0.082788177,0.073082224,0.041690655,0.015032733,0.0022268016
47.849998,6.540062,0.96852112,0.058610898,0.001936414,4.032124e-05,0.0,0.082556926,0.072878115,0.04157424,0.014990753,0.0022205822
47.900002,6.5570498,0.97089958,0.058722068,0.0019376096,4.0268049e-05,0.0,0.082326338,0.072674587,0.04145816,0.014948893,0.0022143805
47.950001,6.5739899,0.97327143,0.058832929,0.001938802,4.0215014e-05,0.0,0.082096413,0.072471641,0.041342407,0.014907153,0.0022081968
48.0,6.5908828,0.9756366,0.058943484,0.0019399911,4.0162133e-05,0.0,0.081867144,0.072269276,0.041226991,0.014865533,0.0022020307
48.049999,6.607728,0.97799522,0.059053726,0.0019411771,4.0109404e-05,0.0,0.08163853,0.072067492,0.041111901,0.014824031,0.0021958821
48.099998,6.624527,0.98034722,0.059163667,0.0019423598,4.0056831e-05,0.0,0.081410572,0.071866281,0.040997144,0.014782649,0.0021897515
48.150002,6.6412783,0.98269266,0.059273299,0.0019435395,4.0004408e-05,0.0,0.08118327,0.071665652,0.040882714,0.014741384,0.002183638
48.200001,6.6579833,0.98503155,0.059382629,0.0019447159,3.9952138e-05,0.0,0.080956616,0.071465597,0.040768608,0.014700239,0.0021775423
48.25,6.6746416,0.98736393,0.059491653,0.0019458892,3.9900016e-05,0.0,0.08073061,0.071266115,0.040654834,0.01465921,0.002171464
48.299999,6.6912532,0.98968977,0.059600372,0.0019470593,3.9848048e-05,0.0,0.080505244,0.071067199,0.040541384,0.014618299,0.002165403
48.349998,6.707818,0.9920091,0.059708789,0.0019482264,3.9796232e-05,0.0,0.080280535,0.070868857,0.040428258,0.014577505,0.0021593594
48.400002,6.7243371,0.994322,0.059816908,0.0019493903,3.9744566e-05,0.0,0.080056459,0.070671082,0.040315453,0.014536829,0.002153333
48.450001,6.7408099,0.9966284,0.059924725,0.0019505509,3.9693048e-05,0.0,0.079833031,0.070473865,0.040202975,0.014496268,0.0021473242
48.5,6.757237,0.99892843,0.060032241,0.0019517087,3.964168e-05,0.0,0.079610243,0.070277222,0.040090818,0.014455823,0.0021413323
48.549999,6.7736177,1.001222,0.060139459,0.0019528632,3.9590461e-05,0.0,0.079388089,0.070081137,0.039978981,0.014415495,0.0021353576
48.599998,6.7899528,1.0035092,0.060246378,0.0019540146,3.9539391e-05,0.0,0.079166576,0.069885619,0.039867464,0.014375282,0.0021293999
48.650002,6.8062425,1.00579,0.060353003,0.001955163,3.9488466e-05,0.0,0.078945689,0.06969066,0.039756268,0.014335183,0.0021234592
48.700001,6.8224864,1.0080644,0.060459327,0.0019563085,3.9437691e-05,0.0,0.078725442,0.069496252,0.039645392,0.0142952,0.0021175358
48.75,6.838685,1.0103325,0.06056536,0.0019574505,3.9387065e-05,0.0,0.078505822,0.069302402,0.03953483,0.014255332,0.0021116291
48.799999,6.8548388,1.0125942,0.060671095,0.0019585898,3.9336584e-05,0.0,0.078286827,0.069109112,0.039424583,0.014215576,0.0021057394
48.849998,6.8709469,1.0148497,0.060776539,0.001959726,3.9286249e-05,0.0,0.078068465,0.068916373,0.039314657,0.014175936,0.0020998667
48.900002,6.8870106,1.0170988,0.060881689,0.0019608592,3.9236063e-05,0.0,0.077850729,0.068724185,0.039205041,0.014136408,0.0020940106
48.950001,6.903029,1.0193417,0.060986545,0.0019619891,3.9186019e-05,0.0,0.077633612,0.068532549,0.039095741,0.014096994,0.0020881714
49.0,6.919003,1.0215783,0.061091114,0.0019631162,3.9136121e-05,0.0,0.077417113,0.068341464,0.038986754,0.014057692,0.002082349
49.049999,6.9349322,1.0238087,0.061195388,0.0019642403,3.9086372e-05,0.0,0.07720124,0.068150915,0.038878076,0.014018503,0.0020765432
49.099998,6.9508171,1.0260329,0.061299376,0.0019653614,3.903676e-05,0.0,0.076985985,0.067960925,0.038769711,0.013979427,0.0020707538
49.150002,6.9666576,1.0282508,0.061403073,0.0019664795,3.8987298e-05,0.0,0.076771341,0.067771472,0.038661659,0.013940462,0.002064981
49.200001,6.9824538,1.0304626,0.061506484,0.0019675945,3.8937978e-05,0.0,0.076557316,0.067582563,0.038553912,0.013901608,0.002059225
49.25,6.9982061,1.0326682,0.061609607,0.0019687065,3.88888e-05,0.0,0.076343901,0.06739419,0.038446475,0.013862866,0.0020534853
49.299999,7.0139146,1.0348678,0.061712444,0.0019698157,3.8839764e-05,0.0,0.076131105,0.06720636,0.038339347,0.013824235,0.002047762
49.349998,7.0295792,1.0370611,0.061814994,0.0019709219,3.8790869e-05,0.0,0.075918905,0.067019068,0.038232524,0.013785713,0.0020420551
49.400002,7.0451999,1.0392482,0.06191726,0.001972025,3.8742121e-05,0.0,0.075707324,0.066832311,0.038126007,0.013747303,0.0020363647
49.450001,7.0607772,1.0414294,0.062019244,0.0019731252,3.869351e-05,0.0,0.075496338,0.066646092,0.038019795,0.013709002,0.0020306904
49.5,7.0763106,1.0436045,0.062120944,0.0019742225,3.8645041e-05,0.0,0.075285964,0.066460401,0.037913889,0.013670811,0.0020250324
49.549999,7.0918012,1.0457734,0.062222362,0.001975317,3.8596714e-05,0.0,0.075076193,0.066275246,0.037808284,0.013632731,0.0020193907
49.599998,7.1072483,1.0479364,0.062323496,0.0019764085,3.8548529e-05,0.0,0.074867018,0.066090614,0.037702981,0.013594758,0.002013765
49.650002,7.1226525,1.0500933,0.062424354,0.001977497,3.8500479e-05,0.0,0.074658439,0.065906517,0.03759798,0.013556894,0.0020081555
49.700001,7.1380138,1.0522442,0.06252493,0.0019785827,3.8452574e-05,0.0,0.074450463,0.065722942,0.037493277,0.013519138,0.0020025619
49.75,7.1533322,1.0543891,0.062625222,0.0019796656,3.8404803e-05,0.0,0.074243084,0.065539896,0.037388876,0.01348149,0.0019969845
49.799999,7.1686082,1.0565281,0.062725246,0.0019807455,3.8357171e-05,0.0,0.074036293,0.06535738,0.037284777,0.013443951,0.0019914231
49.849998,7.1838412,1.0586611,0.062824987,0.0019818223,3.8309681e-05,0.0,0.073830098,0.065175377,0.037180971,0.013406519,0.0019858773
49.900002,7.1990318,1.0607882,0.062924452,0.0019828966,3.8262326e-05,0.0,0.073624484,0.064993896,0.037077464,0.013369194,0.0019803476
49.950001,7.21418,1.0629092,0.063023642,0.0019839678,3.8215112e-05,0.0,0.073419467,0.064812936,0.036974255,0.013331976,0.0019748337
50.0,7.2292862,1.0650245,0.063122556,0.0019850363,3.8168029e-05,0.0,0.073215038,0.064632498,0.03687134,0.013294864,0.0019693356
