Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
11.9,1.418634908994736,0.2423588617040911,0.08545716108261016,0.03103544526193187,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07366231680895763,0.09942926719953067,0.0037224618815473766,0.012547970328459971,0.022782430312889006,1.8484083361418
11.92,1.4194153940825809,0.24184411356645316,0.08525285646466528,0.030859367537814417,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07351005227160672,0.0992179402667479,0.003701352825487139,0.012483644480425424,0.022679691650775543,1.8485119662881804
11.94,1.4201950891045312,0.24133054628315295,0.08504931725734109,0.030684152554915436,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07335824379180841,0.09900709897067687,0.0036803470845643473,0.012419582589970168,0.022577498014195646,1.8486156599573407
11.96,1.420973987786936,0.24081815928940473,0.08484653788507482,0.030509797095184678,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07320688861188179,0.0987967430698826,0.003659444274665213,0.012355783992800731,0.02247584578311871,1.8487194129581548
11.98,1.4217520840338342,0.2403069519836842,0.08464451283540039,0.030336297944289783,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07305598400661104,0.09858687230795538,0.0036386440121050595,0.012292248024887115,0.022374731369780798,1.8488232212721112
12.0,1.4225293715100296,0.23979692365243824,0.08444323663447088,0.030163651902796757,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0729055272528589,0.09837748638260427,0.00361794591496884,0.01222897402336384,0.022274151205021093,1.8489270803767064
12.02,1.4233058439841566,0.23928807353392723,0.08424270386618633,0.029991855776964595,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07275551565422358,0.09816858497186244,0.0035973496020076713,0.012165961325795852,0.02217410174917174,1.849030985804843
12.04,1.424081495327866,0.23878040081908125,0.08404290917159431,0.029820906378767408,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07260594654077013,0.09796016773443729,0.0035768546926416016,0.012103209270153605,0.02207457949179442,1.8491349331446465
12.06,1.4248563195150301,0.23827390465233897,0.08384384724829402,0.029650800525918366,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07245681726876249,0.09775223431005374,0.003556460806962604,0.012040717194789791,0.021975580951417814,1.8492389180392887
12.08,1.4256303106209687,0.23776858413246837,0.08364551284984398,0.029481535041895428,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07230812522039656,0.09754478431979005,0.0035361675657377776,0.011978484438417699,0.02187710267527575,1.8493429361868172
12.1,1.4264034628216964,0.23726443831336982,0.08344790078517297,0.029313106755968706,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07215986780353396,0.0973378173664063,0.003515974590412747,0.01191651034009111,0.021779141239046267,1.8494469833399907
12.12,1.4271757703931889,0.23676146620486177,0.08325100591799467,0.029145512503229713,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07201204245143653,0.09713133303466584,0.0034958815031152844,0.011854794239185838,0.021681693246591447,1.8495510553061196
12.14,1.427947227710672,0.23625966677344815,0.08305482316622562,0.028978749124622307,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07186464662250168,0.09692533089164927,0.003475887926659137,0.011793335475382832,0.021584755329698137,1.8496551479469125
12.16,1.4287178292479283,0.23575903894306877,0.08285934750140687,0.028812813466975465,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07171767779999869,0.09671981048706133,0.003455993484548074,0.011732133388652859,0.0214883241478196,1.849759257178327
12.18,1.4294875695766278,0.23525958159583119,0.08266457394812889,0.028647702383037658,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07157113349180536,0.09651477135353029,0.0034361978009801205,0.011671187319242673,0.021392396387817897,1.8498633789704266
12.2,1.4302564433656755,0.23476129357272552,0.08247049758346003,0.028483412731513145,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07142501123014561,0.09631021300690029,0.003416500500852027,0.011610496607662817,0.021296968763707354,1.84996750934724
12.22,1.4310244453805825,0.23426417367432104,0.0822771135363786,0.028319941377099943,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0712793085713279,0.09610613494651633,0.0033969012097639327,0.01155006059467689,0.02120203801639883,1.8500716443866272
12.24,1.4317915704828554,0.23376822066144562,0.08208441698720823,0.028157285190529614,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07113402309548417,0.0959025366555021,0.003377399554024254,0.01148987862129238,0.02110760091344499,1.8501757802201477
12.26,1.4325578136294086,0.2332734332558467,0.08189240316705687,0.027995441048608693,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07098915240630942,0.09569941760103019,0.003357995160654762,0.011429950028752972,0.021013654248786463,1.8502799130329355
12.28,1.433323169871994,0.23277981014083524,0.08170106735725916,0.027834405834262,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0708446941308021,0.09549677723458562,0.0033386876573958876,0.01137027415853236,0.020920194842499018,1.8503840390635724
12.3,1.4340876343566547,0.2322873499619114,0.08151040488882234,0.027674176436577633,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0707006459190052,0.0952946149922215,0.0033194766727122323,0.011310850352329583,0.020827219540541668,1.850488154603972
12.32,1.434851202323196,0.23179605132737302,0.08132041114187573,0.027514749750853797,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07055700544374767,0.09509293029480795,0.0033003618357982907,0.011251677952065813,0.020734725214505836,1.8505922559992591
12.34,1.4356138691046803,0.2313059128089058,0.08113108154512348,0.02735612267864726,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07041377040038678,0.09489172254827327,0.003281342776584374,0.011192756299882598,0.020642708761365414,1.850696339647659
12.36,1.4363756289120992,0.23081693410891116,0.08094241125924852,0.027198292039662213,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07027093846082047,0.09469099162227229,0.0032624191151722987,0.011134084692634355,0.020551167126866592,1.8508004025299116
12.38,1.437136479746088,0.23032911122732402,0.08075439656238387,0.02704125491273714,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.07012850750028354,0.09449073586836658,0.003243590502719361,0.011075662559564183,0.020460097226704024,1.85090443986144
12.4,1.437896415618484,0.2298424441739479,0.08056703260090803,0.026885008103832896,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06998647521642262,0.09429095528239713,0.003224856557650965,0.011017489184116935,0.020369496062118332,1.8510084489118728
12.42,1.4386554321983163,0.22935693139056895,0.08038031500273674,0.026729548535013907,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06984483939830027,0.09409164921731297,0.0032062169122989816,0.010959563907030297,0.020279360632558512,1.8511124262700394
12.44,1.439413525238783,0.22887257128977256,0.08019423944162918,0.026574873134124558,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06970359785665464,0.09389281701415765,0.0031876711996742502,0.01090188606891764,0.020189687961996702,1.8512163685771283
12.46,1.4401706905768863,0.22838936225530432,0.08000880163676456,0.026420978834835462,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06956274842368666,0.09369445800221665,0.0031692190534722367,0.01084445501027045,0.02010047509869499,1.8513202725264317
12.48,1.4409269241330662,0.22790730264243125,0.0798239973523188,0.02626786257668988,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06942228895284767,0.09349657149916492,0.0031508601080786985,0.01078727007146125,0.020011719114973913,1.8514241348630942
12.5,1.4416822219108367,0.22742639077830268,0.07963982239704111,0.02611552130514991,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06928221731862756,0.09329915681121403,0.0031325939985753356,0.01073033059274697,0.019923417106982505,1.8515279523838688
12.52,1.4424365799964198,0.22694662496231133,0.07945627262383056,0.025963951971642925,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06914253141634305,0.09310221323325983,0.0031144203607454575,0.010673635914272856,0.019835566194470005,1.8516317219368779
12.54,1.4431899945583806,0.22646800346645454,0.07927334392931282,0.025813151533607845,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06900322916192665,0.0929057400490297,0.003096338831079641,0.010617185376076813,0.019748163520559168,1.8517354404213804
12.56,1.4439424618472623,0.22599052453569513,0.07909103225341665,0.025663116954541463,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06886430849171585,0.09270973653123006,0.0030783490467813854,0.010560978318094221,0.019661206251521134,1.8518391047875444
12.58,1.4446939781952204,0.22551418638832268,0.07890933357895069,0.025513845204044833,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06872576736224273,0.0925142019416938,0.0030604506457727813,0.010505014080163244,0.019574691576552,1.8519427120362257
12.6,1.4454445400156584,0.22503898721631446,0.07872824393117989,0.0253653332578695,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06858760375002394,0.09231913553152771,0.0030426432667001544,0.010449292002030541,0.019488616707550848,1.8520462592187523
12.62,1.446194143802862,0.22456492518569648,0.07854775937740224,0.025217578097963895,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06844981565135115,0.09212453654125982,0.0030249265489397316,0.01039381142335751,0.01940297887889947,1.8521497434367147
12.64,1.4469427861316346,0.2240919984369046,0.07836787602652538,0.025070576712519617,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06831240108208175,0.09193040420098701,0.003007300132603295,0.010338571683726903,0.01931777534724363,1.8522531618417606
12.66,1.4476904636569312,0.22362020508514574,0.07818859002864323,0.024924326096017833,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06817535807743016,0.09173673773052232,0.002989763658543846,0.010283572122649971,0.01923300339127594,1.852356511635397
12.68,1.4484371731134937,0.22314954322075867,0.07800989757461256,0.0247788232492755,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0680386846917592,0.09154353633954246,0.0029723167683612488,0.010228812079573962,0.01914866031152026,1.8524597900687976
12.7,1.4491829113154864,0.22268001090957526,0.07783179489562969,0.02463406517949177,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06790237899837215,0.09135079922773526,0.0029549591044078947,0.010174290893890128,0.01906474343011771,1.8525629944426145
12.72,1.4499276751561296,0.22221160619328145,0.07765427826280699,0.02449004890029427,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06776643908930503,0.09115852558494707,0.002937690309794354,0.010120007904942125,0.018981250090614202,1.8526661221067973
12.74,1.450671461607335,0.22174432708977856,0.07747734398674969,0.02434677143178549,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06763086307511929,0.09096671459133034,0.0029205100283950366,0.010065962452034869,0.018898177657749624,1.8527691704604152
12.76,1.4514142676421542,0.22127817160215313,0.0773009884181439,0.02420422979884828,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06749564908483122,0.0907753654210234,0.002903417904645104,0.010012153873191267,0.01881552351822671,1.8528721368685717
12.78,1.452156089794514,0.22081313776810274,0.07712520795309857,0.02406242102127155,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06736079526652101,0.09058447726242955,0.0028864135823565332,0.009958581498053117,0.018733285086055245,1.8529750181902458
12.8,1.4528969249441575,0.22034922357270711,0.07694999902243006,0.023921342131506963,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06722629978578623,0.09039404928242545,0.0028694967068474027,0.00990524466067002,0.01865145979236434,1.853077811622431
12.82,1.4536367700994035,0.21988642697297875,0.07677535809408101,0.023780990169824292,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06709216082588657,0.09020408063643393,0.0028526669243610844,0.009852142695965278,0.01857004508796628,1.8531805144665274
12.84,1.4543756223104842,0.219424745907849,0.076601281673828,0.023641362182411453,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06695837658769463,0.09001457047252057,0.002835923881838512,0.009799274938348977,0.018489038444244807,1.8532831240355438
12.86,1.45511347866738,0.21896417829873008,0.07642776630488174,0.023502455221380322,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06682494528950232,0.0898255179316238,0.002819267226918973,0.00974664072170601,0.01840843735297138,1.853385637652142
12.88,1.4558503362976565,0.2185047220500765,0.07625480856748727,0.02336426634477247,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06669186516682792,0.08963692214778442,0.0028026966079408933,0.00969423937938473,0.01832823932612266,1.8534880526466937
12.9,1.4565861923643,0.21804637504994714,0.07608240507852422,0.02322679261656497,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06655913447222406,0.08944878224837569,0.002786211673942626,0.009642070244186316,0.018248441895699286,1.8535903663553508
12.92,1.4573210440635551,0.21758913517056638,0.07591055249110684,0.023090031106676095,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06642675147508631,0.0892610973543328,0.002769812074663228,0.009590132648354734,0.018169042613545804,1.8536925761181249
12.94,1.4580548886227593,0.21713300026888616,0.07573924749418437,0.02295397889097113,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06629471446146287,0.08907386658038288,0.002753497460543251,0.009538425923567363,0.018090039051171968,1.8537946792769797
12.96,1.4587877232981803,0.2166779681871475,0.07556848681214108,0.0228186330512681,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06616302173386474,0.08888708903527476,0.002737267482725521,0.009486949400926259,0.01801142879957518,1.853896673173936
12.98,1.4595195453882113,0.21622403675270238,0.07539826720421505,0.02268399067553709,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06603167161117302,0.08870076382170514,0.0027211217930791305,0.00943570241112984,0.0179332094689597,1.8539985551673464
13.0,1.4602503529648057,0.21577120374323083,0.07522858545542485,0.022550048867147603,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0659006624330049,0.08851489002204349,0.0027050600453084384,0.00938468429302338,0.01785537868357928,1.8541003234969229
13.02,1.4609801440605874,0.21531946692636308,0.07505943838575509,0.022416804734661074,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06576999255436843,0.08832946671459191,0.002689081893729136,0.009333894384027609,0.01777793408711428,1.854201976321996
13.04,1.4617089164517274,0.21486882407059774,0.07489082285229795,0.022284255389128597,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06563966034417161,0.08814449297806493,0.0026731869929442903,0.009283332017651367,0.01770087334394798,1.8543035114660902
13.06,1.4624366679879177,0.21441927292986127,0.07472273574492662,0.02215239794828088,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0655096641871166,0.08795996788525239,0.0026573749983468684,0.009232996527376488,0.017624194136733055,1.8544049268078404
13.08,1.4631633965931041,0.21397081124393025,0.07455517398586117,0.02202122953657054,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06538000248352115,0.08777589050319196,0.0026416455661249024,0.009182887246677207,0.01754789416620579,1.8545062202824178
13.1,1.4638891002662198,0.21352343673885335,0.07438813452923453,0.02189074728521428,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0652506736491402,0.08759225989334168,0.002625998353266642,0.009133003509039646,0.017471971151001756,1.8546073898829587
13.12,1.4646137770819174,0.21307714712737352,0.07422161436065844,0.0217609483322352,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06512167611498766,0.08740907511175261,0.002610433017565712,0.009083344647981443,0.017396422827472918,1.8547084336619948
13.14,1.4653374251913034,0.21263194010934997,0.07405561049678935,0.021631829822505028,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0649930083271581,0.08722633520924122,0.0025949492176262695,0.0090339099970715,0.01732124694950613,1.8548093497328861
13.16,1.4660600428226693,0.21218781337218057,0.07389011998489445,0.021503388907786435,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06486466874664887,0.08704403923156223,0.0025795466128681658,0.008984698889949839,0.017246441288343097,1.854910136271254
13.18,1.4667816282822268,0.2117447645912236,0.07372513990241754,0.021375622746775198,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06473665584918202,0.08686218621958094,0.0025642248635320926,0.008935710660347535,0.01717200363240167,1.8550107915164165
13.2,1.4675021799548391,0.21130279143022015,0.07356066735654497,0.021248528505142524,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0646089681250266,0.08668077520944598,0.002548983630684744,0.00888694464210682,0.017097931787098612,1.8551113137728277
13.22,1.4682216960328855,0.2108618915475647,0.07339669949298998,0.021122103351357866,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06448160407947157,0.08649980523516684,0.002533822575717971,0.008838400165799074,0.017024223577284055,1.8552117010787204
13.24,1.4689401744741868,0.2104220625976485,0.07323323349701014,0.020996344456066827,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06435456223280496,0.0863192753291653,0.0025187413602742563,0.008790076558255254,0.016950876847449683,1.8553119511559468
13.26,1.469657613638207,0.20998330221761044,0.07307026657142619,0.020871249001995874,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06422784111862694,0.08613918451682605,0.0025037396474345843,0.008741973150547788,0.016877889455448058,1.8554120621894616
13.28,1.4703740119374247,0.20954560803527528,0.07290779594803401,0.02074681417857251,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06410143928448675,0.08595953181976018,0.002488817101073379,0.008694089273620352,0.016805259275686824,1.8555120324007932
13.3,1.4710893678302128,0.2091089776697445,0.07274581888743673,0.02062303718184563,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06397535529173065,0.08578031625604715,0.0024739733858490324,0.008646424258215372,0.016732984199030316,1.855611860039971
13.32,1.4718036798197327,0.20867340873185833,0.07258433267867313,0.020499915214499287,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.06384958771533651,0.08560153684042367,0.002459208167205643,0.008598977434877383,0.016661062132644535,1.855711543384828
