G2_c,G2_n,G4_c,G4_n,GG_c,GG_n,G_c,G_n,PPase,R,R_act,R_inact,S22_c,S22_n,S24_c,S24_n,S2_c,S2_n,S4_c,S4_n,SB,TGFb_c,pG_c,pG_n,pS2_c,pS2_n,Time
5.883328388900513e-14,1.8051055403066108e-16,2.885986002567527e-07,1.5435875666004547e-09,5.883328388900513e-14,1.8051055403066108e-16,60.58989729258177,28.514779828559274,1.0,0.9973577426165651,0.0026422573834348514,0.0,5.883328388900511e-14,1.8051055403066108e-16,2.8859860025675277e-07,1.5435875666004547e-09,60.58989729258177,28.514779828559274,50.78103335800291,50.78093927290906,0.0,0.0659999824780232,1.7160878014155994e-05,1.8125372832964046e-08,1.7160878014155994e-05,1.8125372832964042e-08,0.54
6.444306955998341e-14,2.0135956370499816e-16,3.0483117027723533e-07,1.6605196584671166e-09,6.444306955998341e-14,2.0135956370499816e-16,60.5898965880357,28.51477994718325,1.0,0.9973088778221151,0.0026911221778847735,0.0,6.444306955998341e-14,2.0135956370499816e-16,3.0483117027723533e-07,1.6605196584671164e-09,60.5898965880357,28.51477994718325,50.78103332299255,50.78093927845283,0.0,0.0659999824780232,1.779643526619191e-05,1.91410819044352e-08,1.779643526619191e-05,1.91410819044352e-08,0.55
7.047035422032086e-14,2.241535820493185e-16,3.21657554455215e-07,1.7839572737313087e-09,7.047035422032086e-14,2.241535820493185e-16,60.589895871562454,28.514780065750212,1.0,0.9972600154217591,0.0027399845782407855,0.0,7.047035422032086e-14,2.241535820493185e-16,3.2165755445521504e-07,1.7839572737313087e-09,60.589895871562454,28.514780065750212,50.78103328679075,50.78093928399225,0.0,0.0659999824780232,1.8443331899019017e-05,2.0193671335749378e-08,1.8443331899019017e-05,2.0193671335749378e-08,0.56
7.693697285340202e-14,2.490210959407498e-16,3.390881603419796e-07,1.9141351119631144e-09,7.693697285340202e-14,2.490210959407498e-16,60.5898951431629,28.51478018425947,1.0,0.9972111554153797,0.002788844584620233,0.0,7.693697285340202e-14,2.490210959407498e-16,3.390881603419797e-07,1.9141351119631144e-09,60.5898951431629,28.51478018425947,50.78103324937653,50.780939289527204,0.0,0.0659999824780232,1.91015565360269e-05,2.12837728051132e-08,1.91015565360269e-05,2.1283772805113198e-08,0.5700000000000001
8.38653450643894e-14,2.760946765047535e-16,3.57133382468342e-07,2.0512918989357313e-09,8.38653450643894e-14,2.760946765047535e-16,60.58989440283794,28.514780302710324,1.0,0.9971622978028595,0.002837702197140463,0.0,8.38653450643894e-14,2.760946765047535e-16,3.57133382468342e-07,2.0512918989357313e-09,60.58989440283794,28.514780302710324,50.78103321072897,50.78093929505754,0.0,0.0659999824780232,1.9771097812396804e-05,2.241201668125423e-08,1.9771097812396804e-05,2.2412016681254227e-08,0.58
9.128415687737207e-14,3.056070697230588e-16,3.7580357357745154e-07,2.1956718996814245e-09,9.128415687737207e-14,3.056070697230587e-16,60.58989365058847,28.514780421102078,1.0,0.9971134425840815,0.0028865574159185965,0.0,9.128415687737208e-14,3.056070697230587e-16,3.7580357357745164e-07,2.1956718996814254e-09,60.58989365058847,28.514780421102078,50.78103317082719,50.780939300583135,0.0,0.0659999824780232,2.0451944405009478e-05,2.3579030442511844e-08,2.0451944405009475e-05,2.357903044251184e-08,0.59
9.922801711880413e-14,3.378853851870776e-16,3.951090463645396e-07,2.3475248269868312e-09,9.922801711880413e-14,3.3788538518707757e-16,60.589892886415385,28.514780539434035,1.0,0.9970645897589285,0.0029354102410715415,0.0,9.922801711880418e-14,3.378853851870775e-16,3.9510904636453966e-07,2.347524826986832e-09,60.589892886415385,28.514780539434035,50.78103312965044,50.780939306103825,0.0,0.0659999824780232,2.1144085030636398e-05,2.4785438772445404e-08,2.114408503063639e-05,2.47854387724454e-08,0.6
1.0771332868800199e-13,3.7294303079285703e-16,4.150601956417376e-07,2.5070994159404627e-09,1.0771332868800199e-13,3.72943030792857e-16,60.58989211031956,28.5147806577055,1.0,0.9970157393272832,0.0029842606727169593,0.0,1.07713328688002e-13,3.7294303079285693e-16,4.1506019564173776e-07,2.507099415940464e-09,60.58989211031956,28.5147806577055,50.78103308717774,50.78093931161946,0.0,0.0659999824780232,2.1847508318931112e-05,2.6031870273437144e-08,2.184750831893111e-05,2.603187027343714e-08,0.61
1.1676638467388306e-13,4.109548745371574e-16,4.3566735608620347e-07,2.674650905895795e-09,1.1676638467388306e-13,4.109548745371573e-16,60.58989132230192,28.51478077591577,1.0,0.9969668912890279,0.0030331087109721393,0.0,1.1676638467388306e-13,4.109548745371573e-16,4.356673560862036e-07,2.6746509058957963e-09,60.58989132230192,28.51478077591577,50.781033043388284,50.78093931712991,0.0,0.0659999824780232,2.256220296032144e-05,2.731894964919934e-08,2.2562202960321433e-05,2.7318949649199348e-08,0.62
1.2641415936386754e-13,4.521015019715697e-16,4.569408488656475e-07,2.8504385881276896e-09,1.2641415936386756e-13,4.521015019715697e-16,60.58989052236333,28.514780894064156,1.0,0.9969180456440456,0.003081954355954369,0.0,1.2641415936386756e-13,4.521015019715697e-16,4.569408488656476e-07,2.8504385881276904e-09,60.58989052236333,28.514780894064156,50.781032998261274,50.78093932263501,0.0,0.0659999824780232,2.3288157657535215e-05,2.8647300267093637e-08,2.328815765753521e-05,2.8647300267093637e-08,0.63
1.3668430824387844e-13,4.965692162025154e-16,4.788909816383332e-07,3.034725805832391e-09,1.3668430824387844e-13,4.965692162025154e-16,60.58988971050472,28.51478101214996,1.0,0.9968692023922192,0.0031307976077809318,0.0,1.3668430824387844e-13,4.965692162025154e-16,4.788909816383333e-07,3.0347258058323924e-09,60.58988971050472,28.51478101214996,50.78103295177591,50.78093932813459,0.0,0.0659999824780232,2.402536112560031e-05,3.0017544158130984e-08,2.4025361125600307e-05,3.0017544158130984e-08,0.64
1.4760516799834145e-13,5.4455003789124635e-16,5.015280485530768e-07,3.227779954127531e-09,1.4760516799834147e-13,5.445500378912463e-16,60.589888886726946,28.514781130172477,1.0,0.9968203615334309,0.00317963846656911,0.0,1.4760516799834145e-13,5.445500378912463e-16,5.015280485530769e-07,3.227779954127532e-09,60.589888886726946,28.514781130172477,50.78103290391146,50.78093933362851,0.0,0.0659999824780232,2.477380209184461e-05,3.143030201697167e-08,2.4773802091844604e-05,3.1430302016971676e-08,0.65
1.5920575651018514e-13,5.962417052538444e-16,5.248623302492474e-07,3.4298724800521237e-09,1.5920575651018517e-13,5.962417052538444e-16,60.58988805103092,28.514781248131023,1.0,0.996771523067564,0.003228476932436181,0.0,1.5920575651018514e-13,5.962417052538444e-16,5.248623302492475e-07,3.4298724800521245e-09,60.58988805103092,28.514781248131023,50.78103285464718,50.780939339116614,0.0,0.0659999824780232,2.5533469295896036e-05,3.2886193201925335e-08,2.553346929589603e-05,3.2886193201925335e-08,0.66
1.7151577286084073e-13,6.518476740612225e-16,5.489040938567668e-07,3.6412788825665694e-09,1.7151577286084075e-13,6.518476740612225e-16,60.58988720341753,28.51478136602489,1.0,0.9967226869945006,0.0032773130054994204,0.0,1.7151577286084073e-13,6.518476740612225e-16,5.489040938567669e-07,3.6412788825665703e-09,60.58988720341753,28.51478136602489,50.78103280396236,50.780939344598735,0.0,0.0659999824780232,2.6304351489682518e-05,3.438583573495095e-08,2.630435148968251e-05,3.438583573495095e-08,0.67
1.845964605514472e-13,7.121682064939898e-16,5.736635237373563e-07,3.862276193640293e-09,1.8459646055144727e-13,7.121682064939898e-16,60.58988634388768,28.514781483853398,1.0,0.9966738533141246,0.0033261466858754167,0.0,1.8459646055144732e-13,7.121682064939895e-16,5.736635237373564e-07,3.862276193640292e-09,60.58988634388768,28.514781483853398,50.78103275183647,50.78093935007471,0.0,0.0659999824780232,2.708643751185787e-05,3.592984468182988e-08,2.7086437511857863e-05,3.5929844681829866e-08,0.68
1.984690910267872e-13,7.772322329131012e-16,5.991508839058973e-07,4.093148576343193e-09,1.9846909102678732e-13,7.77232232913101e-16,60.58988547244224,28.514781601615844,1.0,0.9966250220263184,0.0033749779736816673,0.0,1.9846909102678732e-13,7.772322329131008e-16,5.991508839058973e-07,4.093148576343191e-09,60.58988547244224,28.514781601615844,50.78103269824879,50.780939355544376,0.0,0.0659999824780232,2.7879716113384322e-05,3.751883606056232e-08,2.7879716113384315e-05,3.7518836060562314e-08,0.6900000000000001
2.1316171596531594e-13,8.471908027777044e-16,6.25376410669688e-07,4.334183811028478e-09,2.13161715965316e-13,8.471908027777043e-16,60.58988458908212,28.51478171931153,1.0,0.9965761931309646,0.0034238068690355325,0.0,2.1316171596531606e-13,8.471908027777041e-16,6.25376410669688e-07,4.3341838110284765e-09,60.58988458908212,28.51478171931153,50.78103264317868,50.78093936100757,0.0,0.0659999824780232,2.868417607274939e-05,3.915342419172711e-08,2.8684176072749383e-05,3.9153424191727095e-08,0.7000000000000001
2.287090384713832e-13,9.223151611808205e-16,6.523503136014486e-07,4.585673221433033e-09,2.2870903847138327e-13,9.223151611808203e-16,60.58988369380822,28.51478183693976,1.0,0.9965273666279458,0.003472633372054234,0.0,2.287090384713833e-13,9.223151611808201e-16,6.523503136014487e-07,4.585673221433032e-09,60.58988369380822,28.51478183693976,50.781032586605534,50.780939366464104,0.0,0.0659999824780232,2.949980619496324e-05,4.083422176001608e-08,2.9499806194963232e-05,4.083422176001607e-08,0.71
2.4514644670291623e-13,1.0028826102295676e-15,6.800827890901071e-07,4.847912141641279e-09,2.451464467029164e-13,1.0028826102295676e-15,60.58988278662141,28.51478195449985,1.0,0.9964785425171451,0.003521457482854996,0.0,2.451464467029164e-13,1.0028826102295676e-15,6.800827890901071e-07,4.847912141641278e-09,60.58988278662141,28.51478195449985,50.78103252850878,50.78093937191382,0.0,0.0659999824780232,3.0326595297007127e-05,4.256184014034073e-08,3.032659529700712e-05,4.2561840140340716e-08,0.72
2.625099946775757e-13,1.0891761632014835e-15,7.085840204112481e-07,5.121199914272579e-09,2.6250999467757583e-13,1.0891761632014833e-15,60.58988186752262,28.514782071991096,1.0,0.9964297207984449,0.003570279201555041,0.0,2.6250999467757583e-13,1.0891761632014831e-15,7.085840204112481e-07,5.121199914272578e-09,60.58988186752262,28.514782071991096,50.78103246886786,50.78093937735654,0.0,0.0659999824780232,3.116453220775935e-05,4.433688940103205e-08,3.1164532207759344e-05,4.433688940103204e-08,0.73
2.8083638307891317e-13,1.1814841987008495e-15,7.378641777975653e-07,5.405839888668677e-09,2.8083638307891327e-13,1.1814841987008495e-15,60.5898809365127,28.514782189412802,1.0,0.9963809014717285,0.003619098528271591,0.0,2.8083638307891327e-13,1.1814841987008495e-15,7.378641777975654e-07,5.405839888668675e-09,60.5898809365127,28.514782189412802,50.78103240766225,50.78093938279208,0.0,0.0659999824780232,3.201360576792131e-05,4.6159978307040726e-08,3.2013605767921305e-05,4.615997830704071e-08,0.74
3.001629400625279e-13,1.280100114815019e-15,7.679334185093128e-07,5.702139419081118e-09,3.001629400625281e-13,1.280100114815019e-15,60.589879993592575,28.514782306764275,1.0,0.9963320845368782,0.0036679154631218706,0.0,3.00162940062528e-13,1.2801001148150188e-15,7.679334185093128e-07,5.702139419081117e-09,60.589879993592575,28.514782306764275,50.78103234487145,50.780939388220254,0.0,0.0659999824780232,3.28738048299435e-05,4.803171432313703e-08,3.2873804829943496e-05,4.803171432313702e-08,0.75
3.2052760206222415e-13,1.3853219832707394e-15,7.988018869047561e-07,6.010409862858678e-09,3.2052760206222425e-13,1.3853219832707394e-15,60.58987903876312,28.514782424044824,1.0,0.9962832699937769,0.0037167300062231064,0.0,3.205276020622242e-13,1.3853219832707394e-15,7.988018869047561e-07,6.010409862858677e-09,60.58987903876312,28.514782424044824,50.78103228047496,50.7809393936409,0.0,0.0659999824780232,3.374511825795153e-05,4.99527036171109e-08,3.374511825795153e-05,4.995270361711089e-08,0.76
3.4196889459616747e-13,1.4974522035904778e-15,8.304797145106228e-07,6.330966578634783e-09,3.419688945961676e-13,1.4974522035904776e-15,60.589878072025236,28.514782541253755,1.0,0.9962344578423076,0.003765542157692525,0.0,3.4196889459616757e-13,1.4974522035904776e-15,8.304797145106228e-07,6.3309665786347824e-09,60.589878072025236,28.514782541253755,50.78103221445233,50.78093939905382,0.0,0.0659999824780232,3.462753492767213e-05,5.1923551062971925e-08,3.4627534927672123e-05,5.192355106297191e-08,0.77
3.645259130730424e-13,1.6167971572487455e-15,8.62977020092555e-07,6.664128924514944e-09,3.6452591307304257e-13,1.6167971572487455e-15,60.589877093379826,28.514782658390367,1.0,0.9961856480823527,0.0038143519176473567,0.0,3.6452591307304247e-13,1.6167971572487455e-15,8.62977020092555e-07,6.6641289245149424e-09,60.589877093379826,28.514782658390367,50.781032146783126,50.780939404458834,0.0,0.0659999824780232,3.552104372635914e-05,5.394486024414938e-08,3.5521043726359137e-05,5.3944860244149365e-08,0.78
3.8823830359820885e-13,1.7436668618284235e-15,8.963039097255594e-07,7.010220256264173e-09,3.88238303598209e-13,1.7436668618284235e-15,60.589876102827766,28.514782775453973,1.0,0.9961368407137953,0.003863159286204837,0.0,3.882383035982089e-13,1.7436668618284235e-15,8.963039097255594e-07,7.010220256264171e-09,60.589876102827766,28.514782775453973,50.78103207744694,50.78093940985574,0.0,0.0659999824780232,3.6425633552719596e-05,5.6017233456692236e-08,3.642563355271959e-05,5.601723345669222e-08,0.79
4.131462437798593e-13,1.8783746251770868e-15,9.304704768644594e-07,7.3695679254944124e-09,4.1314624377985945e-13,1.8783746251770868e-15,60.58987510036995,28.51478289244388,1.0,0.9960880357365178,0.003911964263482202,0.0,4.131462437798594e-13,1.8783746251770868e-15,9.304704768644594e-07,7.369567925494411e-09,60.58987510036995,28.51478289244388,50.78103200642337,50.78093941524436,0.0,0.0659999824780232,3.734129331683963e-05,5.814127171246916e-08,3.734129331683962e-05,5.8141271712469145e-08,0.8
4.393824515455136e-13,2.0231521386613754e-15,9.654866606610855e-07,7.742487521304353e-09,4.3938245154551386e-13,2.0231521386613754e-15,60.58987408600728,28.514783009359395,1.0,0.996039233150405,0.003960766849595056,0.0,4.3938245154551366e-13,2.023152138661376e-15,9.654866606610855e-07,7.74248752130435e-09,60.58987408600728,28.514783009359395,50.781031933692326,50.78093942062451,0.0,0.0659999824780232,3.826801209662191e-05,6.031757516306948e-08,3.826801209662191e-05,6.031757516306945e-08,0.81
4.669294469233655e-13,2.1770972616995463e-15,1.0013626199014763e-06,8.129324425530366e-09,4.669294469233657e-13,2.1770972616995463e-15,60.589873059740626,28.51478312619983,1.0,0.9959904329553384,0.0040095670446616905,0.0,4.669294469233656e-13,2.177097261699547e-15,1.0013626199014763e-06,8.129324425530363e-09,60.589873059740626,28.51478312619983,50.78103185923329,50.78093942599599,0.0,0.0659999824780232,3.9205778724921225e-05,6.254674199342668e-08,3.9205778724921225e-05,6.254674199342666e-08,0.8200000000000001
4.958321007206868e-13,2.34059798990652e-15,1.0381084056522242e-06,8.530417416190775e-09,4.95832100720687e-13,2.3405979899065206e-15,60.589872021570905,28.51478324296448,1.0,0.9959416351512008,0.004058364848799304,0.0,4.958321007206869e-13,2.3405979899065213e-15,1.0381084056522242e-06,8.530417416190772e-09,60.589872021570905,28.51478324296448,50.781031783025945,50.7809394313586,0.0,0.0659999824780232,4.015458215098306e-05,6.482936939676063e-08,4.015458215098306e-05,6.482936939676061e-08,0.8300000000000001
5.261379803981576e-13,2.5140908884565515e-15,1.0757340531882424e-06,8.946108876049865e-09,5.261379803981579e-13,2.514090888456552e-15,60.58987097149898,28.51478335965266,1.0,0.9958928397378751,0.004107160262125057,0.0,5.261379803981578e-13,2.5140908884565527e-15,1.0757340531882424e-06,8.946108876049862e-09,60.58987097149898,28.51478335965266,50.78103170505001,50.78093943671214,0.0,0.0659999824780232,4.1114411338948905e-05,6.716605330515975e-08,4.1114411338948905e-05,6.716605330515974e-08,0.84
5.578954988616202e-13,2.6980226153269512e-15,1.1142495848851206e-06,9.376745104473118e-09,5.578954988616205e-13,2.6980226153269516e-15,60.58986990952578,28.51478347626368,1.0,0.995844046715244,0.004155953284756113,0.0,5.578954988616204e-13,2.6980226153269524e-15,1.1142495848851206e-06,9.376745104473115e-09,60.58986990952578,28.51478347626368,50.78103162528523,50.78093944205639,0.0,0.0659999824780232,4.208525526466663e-05,6.955738838440629e-08,4.208525526466663e-05,6.955738838440626e-08,0.85
5.911539063164207e-13,2.8928498054075477e-15,1.1536650102725546e-06,9.82267631372299e-09,5.911539063164211e-13,2.892849805407548e-15,60.58986883565218,28.51478359279684,1.0,0.9957952560831905,0.004204743916809635,0.0,5.911539063164209e-13,2.892849805407549e-15,1.1536650102725546e-06,9.822676313722988e-09,60.58986883565218,28.51478359279684,50.781031543711364,50.78093944739118,0.0,0.0659999824780232,4.306710291563522e-05,7.200396803722649e-08,4.306710291563522e-05,7.200396803722648e-08,0.86
6.259632821217557e-13,3.09903895461017e-15,1.1939903260877818e-06,1.0284256625254753e-08,6.25963282121756e-13,3.0990389546101703e-15,60.58986774987907,28.51478370925145,1.0,0.9957464678415973,0.004253532158402786,0.0,6.259632821217559e-13,3.0990389546101715e-15,1.1939903260877818e-06,1.0284256625254751e-08,60.58986774987907,28.51478370925145,50.78103146030819,50.780939452716275,0.0,0.0659999824780232,4.4059943290949636e-05,7.45063844065415e-08,4.4059943290949636e-05,7.450638440654149e-08,0.87
6.623745266450168e-13,3.3170663039781214e-15,1.2352355163290146e-06,1.0761844066012297e-08,6.623745266450172e-13,3.3170663039781214e-15,60.589866652207334,28.514783825626818,1.0,0.9956976819903472,0.004302318009652727,0.0,6.62374526645017e-13,3.317066303978123e-15,1.2352355163290146e-06,1.0761844066012294e-08,60.589866652207334,28.514783825626818,50.781031375055534,50.78093945803148,0.0,0.0659999824780232,4.5063765401245583e-05,7.706522837871759e-08,4.5063765401245583e-05,7.706522837871758e-08,0.88
7.004393531161347e-13,3.547417723795649e-15,1.2774105523088729e-06,1.1255800564723944e-08,7.004393531161351e-13,3.54741772379565e-15,60.58986554263789,28.514783941922254,1.0,0.9956488985293234,0.004351101470676627,0.0,7.004393531161349e-13,3.5474177237956508e-15,1.2774105523088729e-06,1.125580056472394e-08,60.58986554263789,28.514783941922254,50.78103128793321,50.78093946333658,0.0,0.0659999824780232,4.6078558268644314e-05,7.968108958681686e-08,4.6078558268644314e-05,7.968108958681684e-08,0.89
7.402102794819245e-13,3.790588597697424e-15,1.320525392707818e-06,1.1766491948198263e-08,7.402102794819248e-13,3.790588597697425e-15,60.58986442117161,28.51478405813706,1.0,0.9956001174584084,0.00439988254159165,0.0,7.402102794819247e-13,3.790588597697426e-15,1.320525392707818e-06,1.1766491948198261e-08,60.58986442117161,28.51478405813706,50.78103119892108,50.78093946863135,0.0,0.0659999824780232,4.7104310926697436e-05,8.235455641384766e-08,4.7104310926697436e-05,8.235455641384765e-08,0.9
