Time,PPase,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,TGFb_c,R_act,R,R_inact,SB,kin,kex,kphos,kdephos,kin_CIF,kon,koff,CIF,K_diss,kon_SB,koff_SB,k_TGFb,K_dissSB,ntoN,SB_0,SB_add,t_SB,nucleus,cytosol,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26
0.2,1.0,28.514775766416896,9.37519771223885e-10,28.514775766416896,9.375197712238852e-10,5.567153839357812e-19,3.000665498809411e-11,50.78093908267438,5.567153839357812e-19,3.000665498809411e-11,5.567153839357814e-19,4.441650049456378e-16,1.4827680698516466e-08,50.78103399068192,60.589914144075216,2.3808842364229866e-06,60.589914144075216,2.3808842364229866e-06,4.441650049456378e-16,1.4827680698516471e-08,4.441650049456378e-16,0.0659999824780232,0.0009794290483834333,0.9990205709516168,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.628044847306911e-19,1.2016217513167702e-17,1.410683077287089e-20,5.4383444401638734e-17,5.042480859157636e-19,8.708343696872268e-23,4.987258093429771e-22,1.493939315779195e-29,2.365094260426295e-26,-7.290844427754727e-33,6.1561204505668056e-24,1.1111074000954867e-14,0.0,5.438344440163873e-17,6.156120450566807e-24,1.2016217513167702e-17,1.410683077287089e-20,2.365094260426295e-26,-7.290844427754729e-33,2.365094260426295e-26,-7.290844427754726e-33,5.042480859157636e-19,8.70834369687227e-23,1.493939315779195e-29,1.493939315779195e-29,4.987258093429773e-22
0.21,1.0,28.51477588656283,1.0846334195109488e-09,28.51477588656283,1.0846334195109488e-09,7.435907383061067e-19,3.645319664105754e-11,50.780939088300094,7.435907383061067e-19,3.645319664105754e-11,7.435907383061067e-19,5.661588202882194e-16,1.7157936768743823e-08,50.78103398353744,60.5899138455865,2.6240473203694062e-06,60.5899138455865,2.6240473203694062e-06,5.661588202882194e-16,1.7157936768743826e-08,5.661588202882194e-16,0.0659999824780232,0.001028375311852907,0.9989716246881473,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.627287574664255e-19,1.2012933636276664e-17,1.5546934228704743e-20,5.710121770736017e-17,5.557180251352266e-19,1.0072058102958553e-22,5.771034645022765e-22,1.9042628554387318e-29,2.872768275025581e-26,-9.733696595386123e-33,7.122126039542499e-24,1.111052962221904e-14,0.0,5.710121770736017e-17,7.122126039542499e-24,1.2012933636276664e-17,1.5546934228704743e-20,2.872768275025581e-26,-9.733696595386123e-33,2.872768275025581e-26,-9.733696595386123e-33,5.557180251352266e-19,1.0072058102958553e-22,1.9042628554387318e-29,1.9042628554387318e-29,5.771034645022766e-22
0.22,1.0,28.514776006675575,1.2463509809898762e-09,28.514776006675575,1.2463509809898765e-09,9.74229105805601e-19,4.385284848894346e-11,50.78093909392475,9.742291058056008e-19,4.385284848894346e-11,9.74229105805601e-19,7.11730373179663e-16,1.9720149594308473e-08,50.781033975928665,60.58991353514014,2.878943862002897e-06,60.58991353514014,2.878943862002897e-06,7.117303731796632e-16,1.9720149594308477e-08,7.117303731796632e-16,0.0659999824780232,0.0010773191772377262,0.9989226808227625,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.626502831991612e-19,1.200957926879462e-17,1.7056433079316707e-20,5.981885781926657e-17,6.096672257273839e-19,1.1570646831145647e-22,6.6328293458396885e-22,2.3938896015849647e-29,3.457879626550474e-26,-1.2730582513111444e-32,8.184026618062113e-24,1.1109985270154633e-14,0.0,5.981885781926655e-17,8.184026618062114e-24,1.200957926879462e-17,1.7056433079316707e-20,3.457879626550474e-26,-1.2730582513111444e-32,3.457879626550474e-26,-1.273058251311144e-32,6.096672257273839e-19,1.157064683114565e-22,2.3938896015849655e-29,2.3938896015849655e-29,6.632829345839689e-22
0.23,1.0,28.514776126754427,1.4233629850720157e-09,28.514776126754427,1.4233629850720157e-09,1.2543962863426905e-18,5.228158651125546e-11,50.78093909954832,1.2543962863426903e-18,5.228158651125546e-11,1.2543962863426907e-18,8.83436628053263e-16,2.252534912157209e-08,50.7810339678335,60.58991321273703,3.145561901797406e-06,60.58991321273703,3.145561901797406e-06,8.834366280532632e-16,2.2525349121572098e-08,8.834366280532632e-16,0.0659999824780232,0.0011262606446563518,0.9988737393553438,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.625689311168276e-19,1.2006154424807469e-17,1.863524770404671e-20,6.253636474232947e-17,6.660927514654185e-19,1.3210437805457266e-22,7.576352094305037e-22,2.971419848373025e-29,4.127879812656113e-26,-1.6344077616582954e-32,9.346356471547032e-24,1.1109440944760325e-14,0.0,6.253636474232947e-17,9.346356471547032e-24,1.2006154424807469e-17,1.863524770404671e-20,4.127879812656113e-26,-1.634407761658296e-32,4.127879812656113e-26,-1.6344077616582954e-32,6.660927514654185e-19,1.3210437805457266e-22,2.9714198483730254e-29,2.9714198483730254e-29,7.5763520943050385e-22
0.24,1.0,28.514776246798668,1.6163608320564146e-09,28.514776246798668,1.6163608320564146e-09,1.5901054206291735e-18,6.181623075883623e-11,50.780939105170745,1.5901054206291735e-18,6.181623075883623e-11,1.5901054206291738e-18,1.083909079889302e-15,2.5584580670865052e-08,50.7810339592298,60.589912878378094,3.4238894631474197e-06,60.589912878378094,3.4238894631474197e-06,1.083909079889302e-15,2.5584580670865055e-08,1.083909079889302e-15,0.0659999824780232,0.0011751997142274337,0.9988248002857727,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.624845702054056e-19,1.2002659118905983e-17,2.0283298369980287e-20,6.525373848153135e-17,7.24991661942766e-19,1.4997765733422326e-22,8.605317959844178e-22,3.645704571828816e-29,4.890553775324913e-26,-2.063640560203988e-32,1.061365560400692e-23,1.11088966460348e-14,0.0,6.525373848153135e-17,1.061365560400692e-23,1.2002659118905983e-17,2.0283298369980287e-20,4.890553775324913e-26,-2.0636405602039887e-32,4.890553775324913e-26,-2.063640560203988e-32,7.24991661942766e-19,1.4997765733422326e-22,3.645704571828816e-29,3.645704571828816e-29,8.60531795984418e-22
0.25,1.0,28.514776366807638,1.8259545799237985e-09,28.514776366807638,1.825954579923798e-09,2.0132356045069363e-18,7.265658056219809e-11,50.78093911079192,2.0132356045069355e-18,7.265658056219809e-11,2.013235604506937e-18,1.3235919455650819e-15,2.890785327224405e-08,50.78103395009742,60.58991253206417,3.7139156199700638e-06,60.58991253206417,3.7139156199700638e-06,1.3235919455650817e-15,2.8907853272244055e-08,1.3235919455650825e-15,0.0659999824780232,0.0012241363860629397,0.9987758636139371,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.623970816182665e-19,1.1999093364317781e-17,2.2000512598715437e-20,6.797097904148378e-17,7.863612771187896e-19,1.6938008825440207e-22,9.723093457907006e-22,4.451872667839659e-29,5.753993915956849e-26,-2.607948785130334e-32,1.1989929894065831e-23,1.1108352373976811e-14,0.0,6.797097904148378e-17,1.1989929894065828e-23,1.1999093364317781e-17,2.2000512598715437e-20,5.753993915956849e-26,-2.607948785130335e-32,5.753993915956849e-26,-2.607948785130333e-32,7.863612771187896e-19,1.6938008825440202e-22,4.451872667839661e-29,4.451872667839658e-29,9.723093457907006e-22
0.26,1.0,28.514776486780608,2.0528497485737193e-09,28.514776486780608,2.052849748573719e-09,2.5264375825467303e-18,8.486275572787647e-11,50.78093911641179,2.5264375825467303e-18,8.486275572787648e-11,2.526437582546732e-18,1.6041007374376753e-15,3.250640133004828e-08,50.78103394041386,60.58991217379618,4.015628200765267e-06,60.58991217379618,4.015628200765267e-06,1.6041007374376749e-15,3.2506401330048286e-08,1.6041007374376757e-15,0.0659999824780232,0.0012730706602829328,0.9987269293397172,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.623063323219073e-19,1.1995457175684123e-17,2.3786809323706006e-20,7.068808642724831e-17,8.501986083980357e-19,1.9037660385295266e-22,1.093345725591324e-21,5.395357877016552e-29,6.726652991311333e-26,-3.267202353280849e-32,1.3479812060536985e-23,1.1107808128585025e-14,0.0,7.068808642724831e-17,1.3479812060536982e-23,1.1995457175684123e-17,2.3786809323706006e-20,6.726652991311333e-26,-3.267202353280852e-32,6.726652991311333e-26,-3.267202353280849e-32,8.501986083980357e-19,1.9037660385295264e-22,5.395357877016553e-29,5.395357877016551e-29,1.0933457255913242e-21
0.27,1.0,28.514776606716875,2.2977295985702456e-09,28.514776606716875,2.2977295985702456e-09,3.1398170931958535e-18,9.853008218777578e-11,50.78093912203031,3.1398170931958535e-18,9.853008218777578e-11,3.139817093195855e-18,1.9293025950313394e-15,3.6391178742765106e-08,50.781033930157164,60.58991180357503,4.329015317317344e-06,60.58991180357503,4.329015317317344e-06,1.929302595031339e-15,3.639117874276511e-08,1.92930259503134e-15,0.0659999824780232,0.0013220025370057318,0.9986779974629945,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.622121922615638e-19,1.199175056724237e-17,2.5642109438749864e-20,7.340506064378992e-17,9.165007374337122e-19,2.1302949486687582e-22,1.2240093673750562e-21,6.489167238884364e-29,7.817306699361817e-26,-4.0526609052534043e-32,1.5087788658755673e-23,1.1107263909858123e-14,0.0,7.340506064378992e-17,1.5087788658755673e-23,1.199175056724237e-17,2.5642109438749864e-20,7.817306699361817e-26,-4.0526609052534065e-32,7.817306699361817e-26,-4.0526609052534043e-32,9.165007374337122e-19,2.1302949486687582e-22,6.489167238884365e-29,6.489167238884363e-29,1.2240093673750564e-21
0.28,1.0,28.514776726615732,2.561269207781404e-09,28.514776726615732,2.5612692077814038e-09,3.866548420245727e-18,1.1376817986869642e-10,50.78093912764741,3.866548420245727e-18,1.1376817986869642e-10,3.866548420245728e-18,2.303991343038e-15,4.057303897018804e-08,50.78103391930554,60.58991142140161,4.654065181898938e-06,60.58991142140161,4.654065181898938e-06,2.303991343038e-15,4.057303897018805e-08,2.3039913430380007e-15,0.0659999824780232,0.0013709320163490886,0.998629067983651,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.621145327456232e-19,1.1987973553330856e-17,2.7566334536642655e-20,7.61219016960424e-17,9.852647708318647e-19,2.3740005907248072e-22,1.364665324897083e-21,7.749424678336947e-29,9.03505697841661e-26,-4.979907198727204e-32,1.6818292513283734e-23,1.1106719717794795e-14,0.0,7.61219016960424e-17,1.681829251328373e-23,1.1987973553330856e-17,2.7566334536642655e-20,9.03505697841661e-26,-4.979907198727206e-32,9.03505697841661e-26,-4.979907198727204e-32,9.852647708318647e-19,2.3740005907248072e-22,7.74942467833695e-29,7.749424678336947e-29,1.3646653248970834e-21
0.29,1.0,28.51477684647648,2.844142584047907e-09,28.51477684647648,2.8441425840479067e-09,4.7206580005296295e-18,1.3069039617487496e-10,50.780939133263026,4.7206580005296295e-18,1.3069039617487496e-10,4.720658000529631e-18,2.7332180223318096e-15,4.506282601806179e-08,50.78103390783725,60.589911027276834,4.990766014907515e-06,60.589911027276834,4.990766014907515e-06,2.7332180223318096e-15,4.50628260180618e-08,2.7332180223318103e-15,0.0659999824780232,0.0014198590984307808,0.9985801409015693,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.620132251329602e-19,1.1984126147984997e-17,2.9559406271842555e-20,7.883860958894131e-17,1.0564878172642185e-18,2.6354943466683056e-22,1.5156783339277189e-21,9.193119261292335e-29,1.0389333036645083e-25,-6.065251635744122e-32,1.8675749422466338e-23,1.1106175552393732e-14,0.0,7.883860958894131e-17,1.8675749422466335e-23,1.1984126147984997e-17,2.9559406271842555e-20,1.0389333036645083e-25,-6.065251635744125e-32,1.0389333036645083e-25,-6.065251635744122e-32,1.0564878172642185e-18,2.6354943466683056e-22,9.193119261292337e-29,9.193119261292335e-29,1.5156783339277193e-21
0.3,1.0,28.514776966298417,3.1470029658012773e-09,28.514776966298417,3.1470029658012777e-09,5.737212207753634e-18,1.4944318722344375e-10,50.78093913887707,5.737212207753634e-18,1.4944318722344378e-10,5.737212207753639e-18,3.2259998674221343e-15,4.987112034904951e-08,50.78103389573102,60.58991062120157,5.3391063027635295e-06,60.58991062120157,5.3391063027635295e-06,3.2259998674221355e-15,4.987112034904953e-08,3.2259998674221367e-15,0.0659999824780232,0.0014687837833669583,0.9985312162166332,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.6190814391264915e-19,1.1980208365240204e-17,3.162124813801863e-20,8.155518432733212e-17,1.1301670513753465e-18,2.9153629026258267e-22,1.677404266023156e-21,1.0850580259537237e-28,1.1889877895282368e-25,-7.358008941921977e-32,2.0664448804607848e-23,1.1105631413653646e-14,0.0,8.155518432733212e-17,2.066444880460785e-23,1.1980208365240204e-17,3.162124813801863e-20,1.1889877895282368e-25,-7.358008941921984e-32,1.1889877895282368e-25,-7.358008941921977e-32,1.1301670513753465e-18,2.915362902625827e-22,1.0850580259537246e-28,1.0850580259537241e-28,1.6774042660231567e-21
0.31,1.0,28.514777086080844,3.4705156866762148e-09,28.514777086080844,3.4705156866762148e-09,6.938637935838442e-18,1.7015710093008e-10,50.78093914448947,6.938637935838442e-18,1.7015710093008004e-10,6.938637935838446e-18,3.789132594218227e-15,5.500866278118915e-08,50.78103388296529,60.58991020317673,5.699074367657162e-06,60.58991020317673,5.699074367657162e-06,3.789132594218227e-15,5.500866278118917e-08,3.789132594218228e-15,0.0659999824780232,0.0015177060712749035,0.9984822939287252,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.617991615542807e-19,1.197622021933384e-17,3.375178250255485e-20,8.427162591612355e-17,1.2062996071658817e-18,3.214206786852599e-22,1.850204386257677e-21,1.2744664915453777e-28,1.3546768069258806e-25,-8.88653273189824e-32,2.278875949983383e-23,1.1105087301573227e-14,0.0,8.427162591612355e-17,2.278875949983383e-23,1.197622021933384e-17,3.375178250255485e-20,1.3546768069258806e-25,-8.886532731898246e-32,1.3546768069258806e-25,-8.88653273189824e-32,1.2062996071658817e-18,3.214206786852599e-22,1.2744664915453781e-28,1.2744664915453777e-28,1.8502043862576775e-21
0.32,1.0,28.514777205823055,3.815352168345688e-09,28.514777205823055,3.815352168345688e-09,8.34087869799631e-18,1.9295573657574236e-10,50.780939150100146,8.34087869799631e-18,1.929557365757424e-10,8.340878697996316e-18,4.428321422278418e-15,6.048627700552718e-08,50.78103386951833,60.58990977320321,6.070658446192259e-06,60.58990977320321,6.070658446192259e-06,4.4283214222784195e-15,6.04862770055272e-08,4.42832142227842e-15,0.0659999824780232,0.001566625962272528,0.9984333740377276,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.616861498711133e-19,1.1972161724553754e-17,3.595093114859894e-20,8.698793436025952e-17,1.2848825974804777e-18,3.5326333255612697e-22,2.0344427471211473e-21,1.4894562610709667e-28,1.53704084847213e-25,-1.066801721538922e-31,2.505309032470344e-23,1.1104543216151166e-14,0.0,8.698793436025953e-17,2.505309032470344e-23,1.1972161724553754e-17,3.595093114859894e-20,1.53704084847213e-25,-1.066801721538923e-31,1.53704084847213e-25,-1.066801721538922e-31,1.2848825974804777e-18,3.532633325561269e-22,1.4894562610709674e-28,1.4894562610709672e-28,2.0344427471211476e-21
0.33,1.0,28.514777325524353,4.182175661105299e-09,28.514777325524353,4.182175661105299e-09,9.968007572565607e-18,2.1797701244089522e-10,50.78093915570902,9.968007572565607e-18,2.1797701244089527e-10,9.96800757256561e-18,5.15086582153992e-15,6.631468566353932e-08,50.78103385536863,60.5899093312819,6.453846876066147e-06,60.5899093312819,6.453846876066147e-06,5.150865821539921e-15,6.631468566353934e-08,5.150865821539923e-15,0.0659999824780232,0.0016155434564771734,0.9983844565435229,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.615689814841988e-19,1.1968032894834383e-17,3.821861656174232e-20,8.970410966465265e-17,1.3659131602670669e-18,3.8712399219283703e-22,2.2304800023231386e-21,1.732482495338327e-28,1.7371522463862776e-25,-1.2731844380499562e-31,2.746179643932522e-23,1.1103999157386157e-14,0.0,8.970410966465265e-17,2.746179643932522e-23,1.1968032894834383e-17,3.821861656174232e-20,1.7371522463862776e-25,-1.2731844380499568e-31,1.7371522463862776e-25,-1.2731844380499562e-31,1.3659131602670669e-18,3.8712399219283703e-22,1.7324824953383277e-28,1.7324824953383273e-28,2.2304800023231397e-21
0.34,1.0,28.514777445184034,4.571647697238839e-09,28.514777445184034,4.571647697238839e-09,1.1845613840750898e-17,2.453635407394113e-10,50.780939161316006,1.1845613840750896e-17,2.4536354073941134e-10,1.1845613840750902e-17,5.9644444799152735e-15,7.250459358473766e-08,50.781033840494665,60.5899088774137,6.848628011584186e-06,60.5899088774137,6.848628011584186e-06,5.964444479915275e-15,7.250459358473769e-08,5.964444479915277e-15,0.0659999824780232,0.0016644585540061538,0.998335541445994,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,5.614475294184858e-19,1.1963833744362604e-17,4.055476134770901e-20,9.242015183421434e-17,1.4493884376413505e-18,4.2306216234930396e-22,2.438676206471709e-21,2.0061279042949804e-28,1.9561154680967908e-25,-1.5108944119933424e-31,3.001922172267214e-23,1.11034551252769e-14,0.0,9.242015183421434e-17,3.001922172267214e-23,1.1963833744362604e-17,4.055476134770901e-20,1.9561154680967908e-25,-1.510894411993343e-31,1.9561154680967908e-25,-1.5108944119933422e-31,1.4493884376413505e-18,4.2306216234930396e-22,2.0061279042949815e-28,2.006127904294981e-28,2.4386762064717098e-21
