Time,s1,s19,s3,s4,s16,s17,s5,s42,s2,s45,default,re3,re2,re4,re5,re8,re1,re14
5.49,1.5581344885081488e-14,4.211577367915756e-06,0.0,5.77262334882744e-30,7.112693472612227e-06,2.8873065266316173e-06,0.0,2.1125300733069705e-06,1.798245940059692e-15,7.561534843557516e-16,1.0,2.931257848069366e-07,6.4197380060131e-14,2.3339375855446756e-28,4.8236832280237896e-17,1.634806932387931e-33,5.75549522137535e-14,1.3369305471065827e-16
5.5,1.50165566013651e-14,4.208647130538547e-06,0.0,7.214666935564378e-30,7.112693472611744e-06,2.887306526630763e-06,0.0,2.112530073306488e-06,1.7330636181435921e-15,7.574903239481056e-16,1.0,2.929218402854829e-07,6.187037116772624e-14,2.9149427804308176e-28,4.823005601665986e-17,2.0431936761518316e-33,5.546871621038331e-14,1.3367486417267157e-16
5.51,1.447215827812475e-14,4.205718931874257e-06,0.0,7.281107442629293e-30,7.112693472611262e-06,2.8873065266299084e-06,0.0,2.1125300733060053e-06,1.6702345053961451e-15,7.588269816474552e-16,1.0,2.927180376584483e-07,5.962737184264238e-14,2.939739975981751e-28,4.8223279753081827e-17,2.0620096277526157e-33,5.3457797402639963e-14,1.3365667610972494e-16
5.52,1.3947437042099978e-14,4.2027927705052285e-06,0.0,6.313259120766755e-30,7.112693472610779e-06,2.887306526629054e-06,0.0,2.1125300733055238e-06,1.6096763289804584e-15,7.601634574785492e-16,1.0,2.925143768271639e-07,5.746544494460238e-14,2.5471986999441326e-28,4.8223279753081827e-17,1.787914983001145e-33,5.151956255271612e-14,1.3363849052148172e-16
5.53,1.3441888087017347e-14,4.199868645014559e-06,0.0,7.17837906018463e-30,7.112693472610297e-06,2.8873065266281995e-06,0.0,2.1125300733050414e-06,1.5513308291097572e-15,7.614997514661328e-16,1.0,2.923108576930133e-07,5.5382510599218336e-14,2.894231917142256e-28,4.821989162129281e-17,2.0329169498442873e-33,4.9652146988392575e-14,1.3362030740760512e-16
5.54,1.2954661184007615e-14,4.196946553986718e-06,0.0,7.654509594193567e-30,7.112693472609815e-06,2.8873065266273457e-06,0.0,2.1125300733045594e-06,1.4950998807104787e-15,7.62835863634948e-16,1.0,2.9210748015747555e-07,5.3375065741364096e-14,3.0840544957256602e-28,4.8213115357714775e-17,2.1677571170756183e-33,4.7852410102597187e-14,1.3360212676775843e-16
5.55,1.2485087122274821e-14,4.194026496006961e-06,0.0,7.71592302422023e-30,7.112693472609333e-06,2.887306526626492e-06,0.0,2.112530073304077e-06,1.440906250038951e-15,7.641717940097336e-16,1.0,2.919042441220845e-07,5.1440353126390555e-14,3.1066354180540616e-28,4.8199562830558706e-17,2.185149400459169e-33,4.6117879939560626e-14,1.3358394860160513e-16
5.56,1.2032518274882266e-14,4.1911084696615e-06,0.0,7.355039548195376e-30,7.11269347260885e-06,2.887306526625638e-06,0.0,2.1125300733035955e-06,1.3886751943487539e-15,7.655075426152247e-16,1.0,2.917011494884404e-07,4.957570443825052e-14,2.959273780333146e-28,4.8202950962347724e-17,2.0829472000489304e-33,4.4446164270777016e-14,1.335657729088086e-16
5.57,1.1596327194248088e-14,4.1881924735375086e-06,0.0,6.584798839779679e-30,7.1126934726083684e-06,2.8873065266247842e-06,0.0,2.1125300733031135e-06,1.3383342997965983e-15,7.668431094761532e-16,1.0,2.9149819615821056e-07,4.7778534502738567e-14,2.647526874290282e-28,4.819617469876969e-17,1.864815031425605e-33,4.283494540699314e-14,1.3354759968903227e-16
5.58,1.1175905207641063e-14,4.185278506223125e-06,0.0,5.441031627589853e-30,7.112693472607887e-06,2.887306526623931e-06,0.0,2.1125300733026316e-06,1.2898133193482356e-15,7.681784946172476e-16,1.0,2.912953840331295e-07,4.6046335500732016e-14,2.1861343413726755e-28,4.818601030340264e-17,1.5409001569334463e-33,4.128197501019854e-14,1.3352942894193972e-16
5.59,1.0770661012676045e-14,4.182366566307445e-06,0.0,3.98483127442406e-30,7.112693472607405e-06,2.8873065266230775e-06,0.0,2.1125300733021496e-06,1.2430440106843178e-15,7.695136980632332e-16,1.0,2.9109271301499814e-07,4.437667118143015e-14,1.5999384090746377e-28,4.8175845908035586e-17,1.1285042169168936e-33,3.978506890561421e-14,1.3351126066719454e-16
5.6,1.0380215317900098e-14,4.179456652380313e-06,0.0,2.2796550665872518e-30,7.112693472606924e-06,2.8873065266222245e-06,0.0,2.112530073301668e-06,1.197982599707059e-15,7.708487198388315e-16,1.0,2.908901830056698e-07,4.2767978809542006e-14,9.146610751853353e-29,4.8165681512668534e-17,6.455983148575097e-34,3.834282605234091e-14,1.3349309486446022e-16
5.61,1.000393058744154e-14,4.176548763032844e-06,0.0,4.541308531941529e-31,7.112693472606442e-06,2.887306526621371e-06,0.0,2.1125300733011865e-06,1.1545555082817272e-15,7.721835599687613e-16,1.0,2.9068779390708595e-07,4.1217631645657664e-14,1.8208316670365659e-29,4.816229338087952e-17,1.286098576245841e-34,3.695289149662467e-14,1.3347493153340048e-16
5.62,9.641287238894123e-15,4.173642896857002e-06,0.0,-1.3442444722313325e-30,7.112693472605961e-06,2.887306526620518e-06,0.0,2.112530073300705e-06,1.1127027713052175e-15,7.735182184777373e-16,1.0,2.904855456212473e-07,3.972348893559627e-14,-5.385980537440886e-29,4.816229338087952e-17,-3.8069003453591333e-34,3.561334598561644e-14,1.3345677067367905e-16
5.63,9.291785790921294e-15,4.1707390524457015e-06,0.0,-2.9343012211057305e-30,7.11269347260548e-06,2.887306526619665e-06,0.0,2.112530073300223e-06,1.0723667435426569e-15,7.748526953904715e-16,1.0,2.902834380502208e-07,3.8283492744472855e-14,-1.1748676506724588e-28,4.814874085372345e-17,-8.30994105817143e-34,3.432234451654727e-14,1.3343861228495963e-16
5.64,8.95494195707073e-15,4.167837228392828e-06,0.0,-4.0983739624562345e-30,7.112693472604998e-06,2.8873065266188127e-06,0.0,2.1125300732997415e-06,1.0334915334036158e-15,7.761869907316721e-16,1.0,2.900814710961408e-07,3.6895647742509086e-14,-1.6398101353536885e-28,4.8138576458356397e-17,-1.1606595061676056e-33,3.307809821407765e-14,1.3342045636690605e-16
5.65,8.630285518399165e-15,4.164937423293224e-06,0.0,-4.57996566576267e-30,7.112693472604516e-06,2.88730652661796e-06,0.0,2.1125300732992604e-06,9.960228728315287e-16,7.775211045260441e-16,1.0,2.8987964466120835e-07,3.5558016560085575e-14,-1.8312259582783687e-28,4.813180019477836e-17,-1.2970462765439881e-33,3.187887016595711e-14,1.3340230291918209e-16
5.66,8.317359196097396e-15,4.162039635742698e-06,0.0,-4.081411843799218e-30,7.112693472604035e-06,2.887306526617107e-06,0.0,2.1125300732987793e-06,9.59907987193133e-16,7.78855036798289e-16,1.0,2.896779586476918e-07,3.426871514279485e-14,-1.6307517949134749e-28,4.8128412062989345e-17,-1.1558558341639385e-33,3.072297125868447e-14,1.3338415194145167e-16
5.67,8.01582902876109e-15,4.1591438643378946e-06,0.0,-4.108156338768843e-30,7.112693472603554e-06,2.8873065266162546e-06,0.0,2.112530073298298e-06,9.251083339399986e-16,7.801887875731052e-16,1.0,2.894764129579174e-07,3.3026367521657955e-14,-1.6402956700926013e-28,4.813180019477836e-17,-1.1634298751393363e-33,2.960916789318279e-14,1.3336600343337869e-16
5.68,7.725271222318166e-15,4.156250107676539e-06,0.0,-4.455139516159403e-30,7.112693472603073e-06,2.887306526615402e-06,0.0,2.1125300732978166e-06,8.915750029186638e-16,7.815223568751876e-16,1.0,2.892750074942871e-07,3.18292276041963e-14,-1.7776007130001459e-28,4.8118247667622294e-17,-1.2616955109763428e-33,2.8535894643120334e-14,1.3334785739462717e-16
5.69,7.445252860247128e-15,4.153358364357338e-06,0.0,-4.5597624623931055e-30,7.112693472602592e-06,2.88730652661455e-06,0.0,2.1125300732973355e-06,8.592580311520716e-16,7.828557447292279e-16,1.0,2.890737421592707e-07,3.067551171212896e-14,-1.8180794460156495e-28,4.8114859535833276e-17,-1.2913247293497275e-33,2.7501552385321855e-14,1.3332971382486104e-16
5.7,7.175386268560835e-15,4.150468632979927e-06,0.0,-4.418551720542947e-30,7.1126934726021105e-06,2.887306526613698e-06,0.0,2.1125300732968544e-06,8.281126771125446e-16,7.841889511599138e-16,1.0,2.8887261685540294e-07,2.9563622572917844e-14,-1.760549790654047e-28,4.8104695140466225e-17,-1.2513338472577626e-33,2.6504709115170993e-14,1.333115727237445e-16
5.71,6.915295029152017e-15,4.147580912144902e-06,0.0,-4.040645861008214e-30,7.1126934726016294e-06,2.8873065266128457e-06,0.0,2.1125300732963737e-06,7.980954983156157e-16,7.855219761919304e-16,1.0,2.886716314852852e-07,2.849200928986748e-14,-1.608854942002077e-28,4.810130700867721e-17,-1.1443109078375262e-33,2.5543974405439794e-14,1.3329343409094156e-16
5.72,6.664613081785105e-15,4.144695200453821e-06,0.0,-3.449258134127114e-30,7.112693472601149e-06,2.8873065266119936e-06,0.0,2.1125300732958926e-06,7.691642476807374e-16,7.868548198499591e-16,1.0,2.884707859515859e-07,2.7459163642202326e-14,-1.3724278688297234e-28,4.8094530745099173e-17,-9.768299035847988e-34,2.4617996089192682e-14,1.3327529792611646e-16
5.73,6.4229838260879285e-15,4.1418114965092016e-06,0.0,-2.6831391227893893e-30,7.112693472600668e-06,2.887306526611142e-06,0.0,2.1125300732954115e-06,7.412777698919726e-16,7.881874821586782e-16,1.0,2.882700801570404e-07,2.6463616385143424e-14,-1.0668534206882598e-28,4.808775448152114e-17,-7.59864999573955e-34,2.372545694268992e-14,1.332571642289333e-16
5.74,6.1901630717720504e-15,4.138929798914411e-06,0.0,-1.6740267468330005e-30,7.112693472600186e-06,2.8873065266102907e-06,0.0,2.112530073294931e-06,7.144078829022452e-16,7.895199631427622e-16,1.0,2.88069514004443e-07,2.5504361419610157e-14,-6.651532019180983e-29,4.807420195436507e-17,-4.740843747031058e-34,2.2865454966746855e-14,1.3323903299905636e-16
5.75,5.965905408845584e-15,4.136050106273791e-06,0.0,-3.827300509995256e-31,7.112693472599706e-06,2.887306526609439e-06,0.0,2.1125300732944505e-06,6.885262638982757e-16,7.908522628268826e-16,1.0,2.878690873966558e-07,2.4580387621168446e-14,-1.519671041386331e-29,4.807420195436507e-17,-1.0838915044306564e-34,2.203708365679281e-14,1.3322090423614996e-16
5.76,5.7498032894728475e-15,4.133172417192831e-06,0.0,1.0083165789889105e-30,7.112693472599225e-06,2.8873065266085877e-06,0.0,2.11253007329397e-06,6.635858777078078e-16,7.921843812357072e-16,1.0,2.87668800236621e-07,2.3690015834168742e-14,4.000844421192194e-29,4.8067425690787036e-17,2.8555525516965945e-34,2.1238837597449298e-14,1.3320277793987842e-16
5.77,5.54155499787108e-15,4.1302967302778775e-06,0.0,2.4146652914011124e-30,7.1126934725987444e-06,2.8873065266077364e-06,0.0,2.1125300732934887e-06,6.395519032556729e-16,7.935163183939011e-16,1.0,2.8746865242734024e-07,2.2832002946227525e-14,9.574352791477914e-29,4.8057261295419984e-17,6.8383321052479505e-34,2.0469602299717637e-14,1.3318465410990613e-16
5.78,5.340866682100617e-15,4.127423044136234e-06,0.0,3.7324735978285396e-30,7.112693472598264e-06,2.887306526606885e-06,0.0,2.1125300732930084e-06,6.163904270343116e-16,7.948480743261253e-16,1.0,2.872686438718819e-07,2.2005138245124927e-14,1.4789277637735288e-28,4.805048503184195e-17,1.0570365229050424e-33,1.9728292322355762e-14,1.331665327458976e-16
5.79,5.1474515938098015e-15,4.124551357376167e-06,0.0,4.837206221475123e-30,7.112693472597784e-06,2.887306526606034e-06,0.0,2.112530073292528e-06,5.9406835536259e-16,7.961796490570379e-16,1.0,2.8706877447338124e-07,2.1208240286444463e-14,1.9153253267225915e-28,4.805048503184195e-17,1.3698968019217548e-33,1.9013848463619616e-14,1.3314841384751713e-16
5.8,4.961029327979714e-15,4.121681668606904e-06,0.0,5.5823369454482376e-30,7.112693472597304e-06,2.887306526605183e-06,0.0,2.1125300732920475e-06,5.725533266445962e-16,7.975110426112933e-16,1.0,2.868690441350405e-07,2.0440153761212088e-14,2.2088271221799417e-28,4.80403206364749e-17,1.5809178229509408e-33,1.8325234953003932e-14,1.3313029741442937e-16
5.81,4.7813250626690825e-15,4.1188139764386345e-06,0.0,5.7980504610485024e-30,7.112693472596823e-06,2.887306526604332e-06,0.0,2.1125300732915668e-06,5.518136236284575e-16,7.988422550135428e-16,1.0,2.8666945276012894e-07,1.9699746363535932e-14,2.292584762406052e-28,4.8030156241107846e-17,1.642007890568936e-33,1.7661436642983653e-14,1.3311218344629886e-16
5.82,4.608068798759084e-15,4.115948279482506e-06,0.0,5.289944216060086e-30,7.112693472596343e-06,2.8873065266034814e-06,0.0,2.112530073291087e-06,5.318180856651456e-16,8.001732862884347e-16,1.0,2.864700002519824e-07,1.8985905658245698e-14,2.0902211322864903e-28,4.8033544372896864e-17,1.4981122019882163e-33,1.702145620075495e-14,1.330940719427902e-16
5.83,4.441057838386534e-15,4.113084576350564e-06,0.0,4.346099317161644e-30,7.112693472595862e-06,2.8873065266026305e-06,0.0,2.1125300732906067e-06,5.125433193562556e-16,8.015041364606132e-16,1.0,2.862706865139992e-07,1.8297796501018325e-14,1.7160839105957064e-28,4.8019991845740795e-17,1.2308153266201775e-33,1.640454489339934e-14,1.3307596290356807e-16
5.84,4.280339310175658e-15,4.110222865655533e-06,0.0,5.209194812687736e-30,7.112693472595382e-06,2.88730652660178e-06,0.0,2.1125300732901264e-06,4.939947638254922e-16,8.028348055547193e-16,1.0,2.8607151144962504e-07,1.7635613068570073e-14,2.055451356553279e-28,4.801321558216276e-17,1.4752439709531668e-33,1.5810876806384634e-14,1.330578563282972e-16
5.85,4.12546931807489e-15,4.107363146011655e-06,0.0,6.1256978563893296e-30,7.1126934725949014e-06,2.8873065266009297e-06,0.0,2.1125300732896465e-06,4.761211889459501e-16,8.04165293595391e-16,1.0,2.8587247496241115e-07,1.699752644537042e-14,2.4154046994178683e-28,4.8006439318584726e-17,1.7347976329294583e-33,1.523881225993845e-14,1.3303975221664228e-16
5.86,3.9762299690986644e-15,4.104505416033886e-06,0.0,7.114786522259182e-30,7.112693472594422e-06,2.8873065266000793e-06,0.0,2.1125300732891663e-06,4.588974476472686e-16,8.054956006072631e-16,1.0,2.8567357695595846e-07,1.638263888100749e-14,2.80345726219562e-28,4.800305118679571e-17,2.0149075431038003e-33,1.4687546392833162e-14,1.3302165056826812e-16
5.87,3.832408962749878e-15,4.101649674338134e-06,0.0,8.201306194462468e-30,7.112693472593942e-06,2.8873065265992293e-06,0.0,2.112530073288686e-06,4.42299038289235e-16,8.068257266149663e-16,1.0,2.854748173339341e-07,1.579007566692569e-14,3.2293329486397736e-28,4.798949865963964e-17,2.322609914271771e-33,1.4156295001583392e-14,1.3300355138283956e-16
5.88,3.69379905121567e-15,4.09879591954127e-06,0.0,9.416243597768023e-30,7.112693472593462e-06,2.887306526598379e-06,0.0,2.1125300732882066e-06,4.263020423628787e-16,8.081556716431285e-16,1.0,2.8527619600007236e-07,1.521898291235477e-14,3.705145040250065e-28,4.799288679142866e-17,2.666680186887904e-33,1.364429254649703e-14,1.3298545466002153e-16
5.89,3.560197499563324e-15,4.095944150261118e-06,0.0,1.0797200827978713e-29,7.112693472592982e-06,2.8873065265975293e-06,0.0,2.1125300732877267e-06,4.1088306219157873e-16,8.0948543571637425e-16,1.0,2.850777128581738e-07,1.4668525320239362e-14,4.245574230773176e-28,4.797933426427259e-17,3.0577672744835717e-33,1.3150790157726781e-14,1.329673603994789e-16
5.9,3.431405545936097e-15,4.09309436511646e-06,0.0,1.2388869382362404e-29,7.112693472592503e-06,2.8873065265966797e-06,0.0,2.1125300732872465e-06,3.960191586321631e-16,8.108150188593246e-16,1.0,2.8487936781210557e-07,1.4137883963168224e-14,4.868045900074694e-28,4.796578173711652e-17,3.508527809085033e-33,1.2675053641321393e-14,1.3294926860087675e-16
5.91,3.307227861749118e-15,4.0902465627270376e-06,0.0,1.4243504190082082e-29,7.112693472592023e-06,2.8873065265958297e-06,0.0,2.112530073286767e-06,3.8168778877601643e-16,8.121444210965972e-16,1.0,2.846811607658018e-07,1.3626254059303788e-14,5.592906629248453e-28,4.796578173711652e-17,4.033760386631246e-33,1.2216361485277154e-14,1.329311792638799e-16
5.92,3.1874720118851694e-15,4.0874007417135466e-06,0.0,1.6421397642627435e-29,7.112693472591543e-06,2.88730652659498e-06,0.0,2.1125300732862876e-06,3.6786674365017384e-16,8.134736424528064e-16,1.0,2.8448309162326284e-07,1.3132842748311207e-14,6.443599958827053e-28,4.79623936053275e-17,4.6505398123920896e-33,1.1774002865588961e-14,1.3291309238815368e-16
5.93,3.0722292247943633e-15,4.08455690069733e-06,0.0,1.7402590585413163e-29,7.1126934725910635e-06,2.8873065265941305e-06,0.0,2.112530073285808e-06,3.545665519457831e-16,8.148026829525634e-16,1.0,2.8428516028853413e-07,1.2658025904464458e-14,6.823859660703333e-28,4.7948841078171434e-17,4.9284136537890074e-33,1.134831476530502e-14,1.3289500797336302e-16
5.94,2.9611905911373585e-15,4.08171503830113e-06,0.0,1.794622471004575e-29,7.112693472590584e-06,2.8873065265932814e-06,0.0,2.1125300732853284e-06,3.417515623786717e-16,8.161315426204759e-16,1.0,2.8408736666575866e-07,1.2200530776918582e-14,7.032132026853607e-28,4.79420648145934e-17,5.0823708378849566e-33,1.0938156123599119e-14,1.3287692601917312e-16
5.95,2.854177636713276e-15,4.0788751531485094e-06,0.0,1.809143403619346e-29,7.112693472590105e-06,2.887306526592432e-06,0.0,2.1125300732848485e-06,3.2940117720782354e-16,8.174602214811478e-16,1.0,2.8388971065913625e-07,1.1759622026319302e-14,7.084099274405257e-28,4.7935288551015365e-17,5.123494119049988e-33,1.054286768581905e-14,1.3285884652524921e-16
5.96,2.7510380140697415e-15,4.076037243863952e-06,0.0,1.7743876138819988e-29,7.112693472589625e-06,2.887306526591583e-06,0.0,2.112530073284369e-06,3.174978139850474e-16,8.187887195591805e-16,1.0,2.83692192172931e-07,1.1334671959266193e-14,6.94317119926456e-28,4.7925124155648313e-17,5.02506572251382e-33,1.0161886705269618e-14,1.328407694912566e-16
5.97,2.6516232403991337e-15,4.073201309072899e-06,0.0,1.6798887912643347e-29,7.112693472589146e-06,2.887306526590734e-06,0.0,2.11253007328389e-06,3.060243362815156e-16,8.201170368791715e-16,1.0,2.8349481111147376e-07,1.0925068805250108e-14,6.568824214727787e-28,4.7921736023859296e-17,4.757445056860596e-33,9.794664710624399e-15,1.3282269491686046e-16
5.98,2.555788328757497e-15,4.070367347401741e-06,0.0,1.514099370997851e-29,7.112693472588667e-06,2.8873065265898852e-06,0.0,2.112530073283411e-06,2.949640111266688e-16,8.214451734657153e-16,1.0,2.832975673791612e-07,1.0530215197222076e-14,5.916423014813922e-28,4.7921736023859296e-17,4.287929418665914e-33,9.440666143708413e-15,1.328046228017262e-16
5.99,2.4633914192835097e-15,4.067535357477825e-06,0.0,1.2643413478580839e-29,7.112693472588188e-06,2.887306526589036e-06,0.0,2.1125300732829317e-06,2.843004664471275e-16,8.227731293434026e-16,1.0,2.8310046088045656e-07,1.0149526652162452e-14,4.937043010880569e-28,4.7911571628492244e-17,3.580614697134094e-33,9.099366997281024e-15,1.327865531455192e-16
6.0,2.3742934104173693e-15,4.064705337929445e-06,0.0,9.167570899487977e-30,7.112693472587709e-06,2.8873065265881878e-06,0.0,2.1125300732824523e-06,2.7401764850559314e-16,8.24100904536821e-16,1.0,2.829034915198893e-07,9.782430051649675e-15,3.5772935396155606e-28,4.790140723312519e-17,2.596256078734995e-33,8.77025345281851e-15,1.3276848594790487e-16
6.01,2.288357590119757e-15,4.06187728738585e-06,0.0,4.5626015248631485e-30,7.11269347258723e-06,2.8873065265873395e-06,0.0,2.1125300732819733e-06,2.6409977933975925e-16,8.254284990705548e-16,1.0,2.8270665920205513e-07,9.428362122429406e-15,1.7791418405024324e-28,4.789124283775814e-17,1.2921287518412436e-33,8.452820518296936e-15,1.3275042120854872e-16
6.02,2.205585541096971e-15,4.05905120447709e-06,0.0,9.169952714313942e-31,7.1126934725867505e-06,2.8873065265864907e-06,0.0,2.1125300732814947e-06,2.545470416119672e-16,8.26755912969185e-16,1.0,2.8250996383160544e-07,9.08732938554723e-15,3.5732455305632604e-29,4.789124283775814e-17,2.5969306086937084e-34,8.147074039975126e-15,1.327323589271163e-16
6.03,2.1258662114261598e-15,4.05622708783429e-06,0.0,-1.5827887560570388e-30,7.112693472586272e-06,2.8873065265856424e-06,0.0,2.1125300732810157e-06,2.4534661879907583e-16,8.280831462572892e-16,1.0,2.8231340531326657e-07,8.758874291127007e-15,-6.163344601572578e-29,4.7887854705969124e-17,-4.482457757153534e-34,7.852603810123202e-15,1.3271429910327314e-16
