s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
5.958361746974404e-12,7.112693472690751e-06,2.8873065267707128e-06,4.710960502560944e-06,6.876556484647807e-13,0.0,5.0536410888991505e-28,2.1125300733854955e-06,5.385326090746994e-16,0.0,3.88
5.742285742278427e-12,7.112693472690259e-06,2.8873065267698395e-06,4.707683055747799e-06,6.627182761740933e-13,0.0,-2.2304777869003472e-27,2.112530073385002e-06,5.398990585881302e-16,0.0,3.89
5.534045941201489e-12,7.112693472689766e-06,2.887306526768966e-06,4.704407880506466e-06,6.386852816150683e-13,0.0,-5.225837542731696e-27,2.1125300733845096e-06,5.412653221797729e-16,0.0,3.9
5.3333575499276245e-12,7.112693472689273e-06,2.887306526768093e-06,4.70113497557405e-06,6.15523796679908e-13,0.0,-6.201511098944213e-27,2.1125300733840166e-06,5.426313998749246e-16,0.0,3.91
5.139946810065843e-12,7.11269347268878e-06,2.8873065267672205e-06,4.697864339676204e-06,5.932022268612844e-13,0.0,-5.1443561855177226e-27,2.112530073383523e-06,5.439972916988784e-16,0.0,3.92
4.953550396513954e-12,7.112693472688286e-06,2.887306526766347e-06,4.6945959715278335e-06,5.716901817596891e-13,0.0,-3.6886863905974905e-27,2.1125300733830307e-06,5.453629976769246e-16,0.0,3.93
4.773913342821908e-12,7.112693472687794e-06,2.8873065267654743e-06,4.691329869835436e-06,5.50958235649228e-13,0.0,-1.8490923984850884e-27,2.112530073382538e-06,5.467285178343495e-16,0.0,3.94
4.600790492934479e-12,7.112693472687301e-06,2.8873065267646023e-06,4.688066033295465e-06,5.309780950235162e-13,0.0,-1.383489514091537e-28,2.1125300733820447e-06,5.480938521964365e-16,0.0,3.95
4.433946499408737e-12,7.112693472686809e-06,2.88730652676373e-06,4.68480446059432e-06,5.117225983899562e-13,0.0,2.7400756891750335e-27,2.1125300733815526e-06,5.494590007884649e-16,0.0,3.96
4.273152975801589e-12,7.112693472686316e-06,2.887306526762857e-06,4.681545150411585e-06,4.931653876262498e-13,0.0,4.847077930076468e-27,2.11253007338106e-06,5.508239636357113e-16,0.0,3.97
4.118190042024283e-12,7.112693472685824e-06,2.887306526761985e-06,4.678288101418278e-06,4.752810863300505e-13,0.0,4.920831246794643e-27,2.112530073380567e-06,5.521887407634484e-16,0.0,3.98
3.968847243752212e-12,7.1126934726853315e-06,2.8873065267611125e-06,4.675033312275797e-06,4.580454059282229e-13,0.0,4.7677684895457295e-27,2.1125300733800754e-06,5.535533321969455e-16,0.0,3.99
3.824920524240265e-12,7.112693472684839e-06,2.8873065267602405e-06,4.671780781639367e-06,4.4143479619348265e-13,0.0,4.2070438148037624e-27,2.112530073379583e-06,5.549177379614685e-16,0.0,4.0
3.686212924654498e-12,7.112693472684347e-06,2.8873065267593685e-06,4.6685305081572385e-06,4.2542652606980676e-13,0.0,3.112267446207304e-27,2.1125300733790907e-06,5.562819580822799e-16,0.0,4.01
3.5525350964693134e-12,7.112693472683855e-06,2.887306526758497e-06,4.665282490470108e-06,4.099987428082877e-13,0.0,1.7184968431759918e-27,2.112530073378598e-06,5.576459925846388e-16,0.0,4.02
3.4237056343068204e-12,7.112693472683363e-06,2.887306526757625e-06,4.662036727210737e-06,3.951305103801872e-13,0.0,-1.9610813562054454e-28,2.1125300733781064e-06,5.590098414938008e-16,0.0,4.03
3.299547953877707e-12,7.112693472682871e-06,2.8873065267567537e-06,4.658793217007502e-06,3.8080144915950537e-13,0.0,-1.739430170219118e-27,2.112530073377614e-06,5.60373504835018e-16,0.0,4.04
3.179892238760038e-12,7.112693472682379e-06,2.8873065267558816e-06,4.655551958482178e-06,3.669919606010875e-13,0.0,-2.1094610021708226e-27,2.112530073377122e-06,5.617369826335391e-16,0.0,4.05
3.064576074106919e-12,7.112693472681887e-06,2.88730652675501e-06,4.65231295024922e-06,3.536833003769448e-13,0.0,-2.4180804316227703e-27,2.112530073376631e-06,5.631002749146097e-16,0.0,4.06
2.9534418881349377e-12,7.1126934726813945e-06,2.8873065267541393e-06,4.64907619091867e-06,3.4085728309795453e-13,0.0,-2.435271300405048e-27,2.1125300733761388e-06,5.644633817034715e-16,0.0,4.07
2.846337658803905e-12,7.112693472680903e-06,2.8873065267532677e-06,4.645841679095352e-06,3.28496363871902e-13,0.0,-2.0032270321595922e-27,2.112530073375647e-06,5.658263030253626e-16,0.0,4.08
2.743117227161324e-12,7.112693472680412e-06,2.8873065267523965e-06,4.642609413378513e-06,3.165836744666244e-13,0.0,-1.2265083013080438e-27,2.1125300733751554e-06,5.671890389055184e-16,0.0,4.09
2.643640423101696e-12,7.11269347267992e-06,2.887306526751526e-06,4.63937939236169e-06,3.0510303782391585e-13,0.0,-1.409984583627731e-28,2.1125300733746637e-06,5.685515893691703e-16,0.0,4.1
2.547770994994465e-12,7.112693472679428e-06,2.887306526750655e-06,4.636151614635043e-06,2.940387291174997e-13,0.0,7.998463988045582e-28,2.112530073374172e-06,5.699139544415466e-16,0.0,4.11
2.455377856109992e-12,7.1126934726789364e-06,2.8873065267497847e-06,4.6329260787839596e-06,2.8337561960328456e-13,0.0,1.080379401649261e-27,2.1125300733736807e-06,5.7127613414787185e-16,0.0,4.12
2.366335577133551e-12,7.112693472678445e-06,2.887306526748914e-06,4.6297027833884785e-06,2.730992334604964e-13,0.0,1.4109149553061365e-27,2.112530073373189e-06,5.726381285133673e-16,0.0,4.13
2.280522465104487e-12,7.112693472677954e-06,2.8873065267480436e-06,4.6264817270254796e-06,2.631955260816869e-13,0.0,1.5695072252234863e-27,2.1125300733726977e-06,5.739999375632507e-16,0.0,4.14
2.1978211339447606e-12,7.112693472677463e-06,2.8873065267471733e-06,4.62326290826803e-06,2.53650949917539e-13,0.0,1.3990318162122628e-27,2.1125300733722064e-06,5.753615613227369e-16,0.0,4.15
2.1181187927729137e-12,7.112693472676971e-06,2.887306526746303e-06,4.620046325685064e-06,2.444524877512366e-13,0.0,9.306584795891228e-28,2.1125300733717156e-06,5.767229998170363e-16,0.0,4.16
2.04130732635821e-12,7.112693472676481e-06,2.887306526745433e-06,4.616831977841281e-06,2.355876619836915e-13,0.0,2.6667411907978132e-28,2.112530073371224e-06,5.780842530713568e-16,0.0,4.17
1.967281382519312e-12,7.112693472675989e-06,2.887306526744563e-06,4.6136198632993236e-06,2.270443138998657e-13,0.0,-3.952500966625543e-28,2.112530073370733e-06,5.794453211109024e-16,0.0,4.18
1.895939666567583e-12,7.1126934726754975e-06,2.8873065267436933e-06,4.610409980618308e-06,2.1881075306071605e-13,0.0,-7.568266987119891e-28,2.112530073370242e-06,5.808062039608738e-16,0.0,4.19
1.8271850926262204e-12,7.112693472675007e-06,2.8873065267428234e-06,4.607202328353645e-06,2.1087577476696334e-13,0.0,-9.538624614585746e-28,2.112530073369751e-06,5.821669016464683e-16,0.0,4.2
1.7609243341147769e-12,7.112693472674517e-06,2.887306526741954e-06,4.603996905057556e-06,2.0322860818042653e-13,0.0,-1.344002907309383e-27,2.11253007336926e-06,5.835274141928795e-16,0.0,4.21
1.6970664139016435e-12,7.112693472674025e-06,2.8873065267410844e-06,4.600793709280673e-06,1.9585875361325694e-13,0.0,-1.5748785493981036e-27,2.112530073368769e-06,5.84887741625298e-16,0.0,4.22
1.6355238964169643e-12,7.112693472673535e-06,2.887306526740215e-06,4.597592739570677e-06,1.8875612010991257e-13,0.0,-1.6019581540464192e-27,2.1125300733682783e-06,5.862478839689111e-16,0.0,4.23
1.5762132788402975e-12,7.112693472673044e-06,2.8873065267393463e-06,4.594393994471865e-06,1.8191107059420202e-13,0.0,-1.4584691413653903e-27,2.1125300733677875e-06,5.876078412489017e-16,0.0,4.24
1.5190538010908738e-12,7.112693472672553e-06,2.8873065267384772e-06,4.591197472526491e-06,1.7531428453003425e-13,0.0,-1.1923470393402439e-27,2.112530073367297e-06,5.889676134904502e-16,0.0,4.25
1.46396704441584e-12,7.112693472672062e-06,2.887306526737608e-06,4.588003172275226e-06,1.689567115944122e-13,0.0,-8.54885142032409e-28,2.112530073366806e-06,5.903272007187333e-16,0.0,4.26
1.4108775827412263e-12,7.112693472671572e-06,2.887306526736739e-06,4.584811092256414e-06,1.6282964684997152e-13,0.0,-5.584029238652765e-28,2.1125300733663157e-06,5.916866029589243e-16,0.0,4.27
1.3597135964471972e-12,7.112693472671082e-06,2.8873065267358705e-06,4.581621231005381e-06,1.5692480158089437e-13,0.0,-1.7429662648069576e-28,2.1125300733658253e-06,5.930458202361931e-16,0.0,4.28
1.3104051451106999e-12,7.112693472670592e-06,2.8873065267350023e-06,4.578433587056388e-06,1.5123410394981857e-13,0.0,2.11616453736722e-28,2.1125300733653344e-06,5.94404852575706e-16,0.0,4.29
1.2628846958086864e-12,7.112693472670102e-06,2.8873065267341337e-06,4.575248158942034e-06,1.4574975996940982e-13,0.0,4.813440244312281e-28,2.1125300733648444e-06,5.957637000026259e-16,0.0,4.3
1.2170871951924225e-12,7.112693472669611e-06,2.887306526733265e-06,4.572064945193177e-06,1.4046426182047062e-13,0.0,5.380003861224694e-28,2.112530073364354e-06,5.971223625421125e-16,0.0,4.31
1.172950854493952e-12,7.112693472669121e-06,2.887306526732397e-06,4.568883944338034e-06,1.353704784496848e-13,0.0,5.9851935932202e-28,2.112530073363864e-06,5.984808402193221e-16,0.0,4.32
1.1304150905832438e-12,7.1126934726686314e-06,2.8873065267315286e-06,4.565705154904527e-06,1.3046141794663503e-13,0.0,5.7359109493161284e-28,2.1125300733633736e-06,5.998391330594071e-16,0.0,4.33
1.0894217351144897e-12,7.112693472668141e-06,2.887306526730661e-06,4.562528575418903e-06,1.2573036709160465e-13,0.0,4.909296154724637e-28,2.1125300733628836e-06,6.011972410875169e-16,0.0,4.34
1.0499147297277656e-12,7.112693472667651e-06,2.8873065267297926e-06,4.559354204406083e-06,1.2117085617874422e-13,0.0,3.9488927049169613e-28,2.1125300733623935e-06,6.025551643287976e-16,0.0,4.35
1.0118407487329831e-12,7.112693472667162e-06,2.8873065267289244e-06,4.55618204038895e-06,1.1677673088014408e-13,0.0,1.918512468582612e-28,2.1125300733619035e-06,6.039129028083913e-16,0.0,4.36
9.751474844572229e-13,7.112693472666671e-06,2.887306526728057e-06,4.5530120818903015e-06,1.1254195435744639e-13,0.0,-1.3575223575671677e-29,2.112530073361414e-06,6.052704565514373e-16,0.0,4.37
9.397847495782186e-13,7.112693472666182e-06,2.8873065267271893e-06,4.5498443274315925e-06,1.0846073448236063e-13,0.0,-1.6310830912827046e-28,2.1125300733609244e-06,6.066278255830712e-16,0.0,4.38
9.05704299347416e-13,7.112693472665692e-06,2.8873065267263215e-06,4.546678775533142e-06,1.0452750331939354e-13,0.0,-2.388277095045327e-28,2.112530073360434e-06,6.079850099284249e-16,0.0,4.39
8.728601900359071e-13,7.112693472665203e-06,2.8873065267254545e-06,4.543515424713712e-06,1.0073695849416219e-13,0.0,-3.825998761854512e-28,2.1125300733599444e-06,6.093420096126278e-16,0.0,4.4
8.412071987177026e-13,7.112693472664713e-06,2.8873065267245867e-06,4.540354273492322e-06,9.70838808202829e-14,0.0,-4.93973916529608e-28,2.112530073359455e-06,6.106988246608046e-16,0.0,4.41
8.107019939949566e-13,7.112693472664224e-06,2.88730652672372e-06,4.5371953203869e-06,9.356326941299078e-14,0.0,-5.681221188648194e-28,2.1125300733589656e-06,6.120554550980776e-16,0.0,4.42
7.813027169228985e-13,7.112693472663735e-06,2.887306526722853e-06,4.53403856391477e-06,9.017029332360704e-14,0.0,-6.061003649888223e-28,2.112530073358476e-06,6.134119009495651e-16,0.0,4.43
7.529700908374934e-13,7.112693472663244e-06,2.8873065267219855e-06,4.530884002591381e-06,8.690041962495699e-14,0.0,-5.808400923472105e-28,2.112530073357987e-06,6.147681622403824e-16,0.0,4.44
7.256650098906399e-13,7.1126934726627556e-06,2.887306526721119e-06,4.527731634933056e-06,8.374913510376572e-14,0.0,-5.072408946154155e-28,2.1125300733574977e-06,6.161242389956412e-16,0.0,4.45
6.993500502219196e-13,7.112693472662266e-06,2.887306526720252e-06,4.524581459455267e-06,8.07121206652726e-14,0.0,-3.9629747224306954e-28,2.112530073357008e-06,6.174801312404496e-16,0.0,4.46
6.739890971998671e-13,7.112693472661777e-06,2.8873065267193855e-06,4.52143347467306e-06,7.778520831307643e-14,0.0,-2.6492157804065824e-28,2.112530073356519e-06,6.188358389999124e-16,0.0,4.47
6.495479084982232e-13,7.1126934726612885e-06,2.887306526718519e-06,4.518287679100414e-06,7.496444613387141e-14,0.0,-1.148295597528821e-28,2.1125300733560302e-06,6.201913622991314e-16,0.0,4.48
6.259933116452076e-13,7.1126934726608e-06,2.887306526717653e-06,4.515144071251154e-06,7.224600568645827e-14,0.0,4.1356115626830963e-29,2.1125300733555406e-06,6.215467011632042e-16,0.0,4.49
6.032928387083196e-13,7.112693472660311e-06,2.887306526716787e-06,4.512002649639364e-06,6.962613984064835e-14,0.0,1.6906116951610718e-28,2.112530073355052e-06,6.229018556172258e-16,0.0,4.5
5.814153785405348e-13,7.1126934726598214e-06,2.8873065267159208e-06,4.508863412778643e-06,6.710125805311975e-14,0.0,2.357606915671529e-28,2.112530073354563e-06,6.242568256862869e-16,0.0,4.51
5.60331093591738e-13,7.112693472659333e-06,2.8873065267150542e-06,4.505726359182205e-06,6.466791676660884e-14,0.0,2.397510278050474e-28,2.1125300733540744e-06,6.256116113954756e-16,0.0,4.52
5.400117031232079e-13,7.112693472658844e-06,2.887306526714189e-06,4.502591487362546e-06,6.232285209574691e-14,0.0,2.6809136191074333e-28,2.1125300733535853e-06,6.269662127698766e-16,0.0,4.53
5.204291369436787e-13,7.112693472658355e-06,2.887306526713323e-06,4.499458795832987e-06,6.006282445448734e-14,0.0,2.7563186221504432e-28,2.1125300733530965e-06,6.283206298345702e-16,0.0,4.54
5.015565956339629e-13,7.1126934726578665e-06,2.8873065267124577e-06,4.496328283106456e-06,5.788474091682752e-14,0.0,2.7595399647773723e-28,2.112530073352608e-06,6.296748626146342e-16,0.0,4.55
4.833681987835809e-13,7.112693472657379e-06,2.887306526711592e-06,4.4931999476958955e-06,5.5785614619732253e-14,0.0,2.9062466199041623e-28,2.112530073352119e-06,6.310289111351428e-16,0.0,4.56
4.65839654112669e-13,7.11269347265689e-06,2.8873065267107267e-06,4.490073788113494e-06,5.37626419866199e-14,0.0,2.4321672887714326e-28,2.1125300733516307e-06,6.323827754211667e-16,0.0,4.57
4.489467655793036e-13,7.112693472656401e-06,2.887306526709862e-06,4.486949802872387e-06,5.181303054774657e-14,0.0,1.7541128546047552e-28,2.112530073351142e-06,6.337364554977731e-16,0.0,4.58
4.326664219931811e-13,7.112693472655913e-06,2.8873065267089967e-06,4.483827990485532e-06,4.9934113036297945e-14,0.0,9.340052344835833e-29,2.1125300733506537e-06,6.350899513900259e-16,0.0,4.59
4.169763142252687e-13,7.1126934726554245e-06,2.887306526708132e-06,4.480708349466025e-06,4.8123314751501605e-14,0.0,3.78308558370132e-30,2.1125300733501654e-06,6.364432631229857e-16,0.0,4.6
4.018552482282205e-13,7.112693472654937e-06,2.887306526707267e-06,4.477590878326746e-06,4.637818968437209e-14,0.0,-8.256041472694463e-29,2.112530073349677e-06,6.377963907217096e-16,0.0,4.61
3.8728266327586286e-13,7.112693472654449e-06,2.8873065267064022e-06,4.474475575580909e-06,4.4696364917639406e-14,0.0,-1.536025191217536e-28,2.1125300733491887e-06,6.391493342112511e-16,0.0,4.62
3.732385152115841e-13,7.112693472653961e-06,2.887306526705538e-06,4.4713624397421905e-06,4.307552715142366e-14,0.0,-1.9664951376912128e-28,2.1125300733487004e-06,6.405020936166604e-16,0.0,4.63
3.597035615609176e-13,7.112693472653472e-06,2.887306526704673e-06,4.468251469324404e-06,4.151345560813192e-14,0.0,-1.958994517163639e-28,2.1125300733482125e-06,6.418546689629847e-16,0.0,4.64
3.4665940227420603e-13,7.112693472652984e-06,2.887306526703809e-06,4.4651426628414576e-06,4.000802673457702e-14,0.0,-1.5890637893983302e-28,2.1125300733477246e-06,6.432070602752671e-16,0.0,4.65
3.340885950663215e-13,7.112693472652496e-06,2.8873065267029446e-06,4.462036018807216e-06,3.8557227513356437e-14,0.0,-1.365903190596294e-28,2.1125300733472363e-06,6.445592675785478e-16,0.0,4.66
3.219736949759299e-13,7.112693472652008e-06,2.8873065267020802e-06,4.458931535736597e-06,3.715904461820543e-14,0.0,-1.0078022107128955e-28,2.1125300733467484e-06,6.459112908978633e-16,0.0,4.67
3.1029809111220116e-13,7.1126934726515205e-06,2.8873065267012163e-06,4.455829212144616e-06,3.5811560983093225e-14,0.0,-5.976083256942666e-29,2.112530073346261e-06,6.472631302582468e-16,0.0,4.68
2.99045724483846e-13,7.1126934726510335e-06,2.8873065267003523e-06,4.452729046546707e-06,3.451292323681871e-14,0.0,-2.5639816073521275e-29,2.1125300733457735e-06,6.486147856847284e-16,0.0,4.69
2.882013241694835e-13,7.112693472650546e-06,2.8873065266994887e-06,4.449631037458455e-06,3.326136895947663e-14,0.0,2.9693569766345133e-30,2.1125300733452856e-06,6.499662572023343e-16,0.0,4.7
2.7775056845382913e-13,7.112693472650058e-06,2.8873065266986248e-06,4.446535183395411e-06,3.205524527921502e-14,0.0,5.330737859740105e-29,2.112530073344798e-06,6.513175448360874e-16,0.0,4.71
2.676788098702486e-13,7.11269347264957e-06,2.8873065266977612e-06,4.443441482874539e-06,3.0892861729158654e-14,0.0,9.595352783310089e-29,2.1125300733443107e-06,6.526686486110073e-16,0.0,4.72
2.5797222350099114e-13,7.112693472649083e-06,2.8873065266968977e-06,4.4403499344129105e-06,2.977262277295292e-14,0.0,1.2240265080064942e-28,2.1125300733438228e-06,6.540195685521105e-16,0.0,4.73
2.486174416953621e-13,7.112693472648596e-06,2.887306526696034e-06,4.437260536528123e-06,2.869298564752008e-14,0.0,1.226473181304644e-28,2.1125300733433357e-06,6.553703046844095e-16,0.0,4.74
2.3960177955600416e-13,7.112693472648109e-06,2.887306526695171e-06,4.434173287738037e-06,2.7652486386473318e-14,0.0,1.015850980020573e-28,2.1125300733428487e-06,6.567208570329138e-16,0.0,4.75
2.309133748389747e-13,7.112693472647622e-06,2.887306526694308e-06,4.431088186560621e-06,2.6649755966011087e-14,0.0,8.984072367633719e-29,2.1125300733423616e-06,6.580712256226293e-16,0.0,4.76
2.225400260503422e-13,7.112693472647135e-06,2.887306526693445e-06,4.4280052315152694e-06,2.568338620942662e-14,0.0,6.963637954411597e-29,2.112530073341874e-06,6.594214104785585e-16,0.0,4.77
2.144702500629561e-13,7.1126934726466475e-06,2.887306526692582e-06,4.424924421121598e-06,2.475205184685838e-14,0.0,4.5501371985226436e-29,2.112530073341387e-06,6.607714116257009e-16,0.0,4.78
2.0669294883325113e-13,7.11269347264616e-06,2.887306526691719e-06,4.421845753899825e-06,2.3854472051013735e-14,0.0,2.4215742638168474e-29,2.1125300733409e-06,6.62121229089052e-16,0.0,4.79
1.991975775440604e-13,7.1126934726456735e-06,2.8873065266908566e-06,4.418769228370578e-06,2.2989429842562703e-14,0.0,4.8878103325947225e-30,2.112530073340413e-06,6.634708628936043e-16,0.0,4.8
1.9197423728534217e-13,7.112693472645186e-06,2.887306526689994e-06,4.41569484305479e-06,2.215578278643812e-14,0.0,-2.6923805866484956e-29,2.112530073339926e-06,6.648203130643466e-16,0.0,4.81
1.850128228325059e-13,7.112693472644699e-06,2.8873065266891316e-06,4.4126225964746605e-06,2.1352364636771668e-14,0.0,-5.444499025105846e-29,2.112530073339439e-06,6.661695796262648e-16,0.0,4.82
1.7830379880318805e-13,7.112693472644213e-06,2.8873065266882694e-06,4.409552487152783e-06,2.057807491329361e-14,0.0,-7.219582324406347e-29,2.1125300733389523e-06,6.675186626043407e-16,0.0,4.83
1.7183795192636592e-13,7.112693472643726e-06,2.8873065266874075e-06,4.406484513612416e-06,1.9831850310664614e-14,0.0,-7.362379144364509e-29,2.1125300733384653e-06,6.688675620235533e-16,0.0,4.84
1.6560651472560645e-13,7.11269347264324e-06,2.8873065266865452e-06,4.403418674377347e-06,1.9112678972782605e-14,0.0,-6.211951225646915e-29,2.1125300733379787e-06,6.70216277908878e-16,0.0,4.85
1.596012248727192e-13,7.112693472642753e-06,2.8873065266856834e-06,4.400354967971825e-06,1.841960734279903e-14,0.0,-5.700781257167727e-29,2.112530073337492e-06,6.715648102852867e-16,0.0,4.86
1.538137048616573e-13,7.112693472642266e-06,2.8873065266848215e-06,4.397293392921262e-06,1.775166857116744e-14,0.0,-4.6450484432338264e-29,2.112530073337006e-06,6.729131591777479e-16,0.0,4.87
