Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
205.0,37052.006993302544,18194.258009353878,66816.57281999859,0.0012726628440381815,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,12026.983107599746,0.08036017926138314,14840.78039456222,1111.5602097990763,2309.1918223789658,0.05133996054351633,181942.5800935388,182528.0215246116,1.1479720894457305e-06,0.012622697050255966,0.012726628440381815
206.0,38181.584254122645,18744.39938740764,63707.98681679323,0.0011600502013589713,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,11467.43762702278,0.0730567365164766,14858.602280828987,1145.4475276236792,2204.2096006767392,0.09826214858999202,187443.9938740764,187957.4040378303,9.977102495645718e-07,0.011480135028159318,0.011600502013589713
207.0,39164.99351611819,19218.432430393816,60061.88242562416,0.0010339137098748857,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10811.138836612348,0.064933734969171,14696.33619271269,1174.9498054835458,2080.6537208222426,0.15499485822973272,192184.32430393816,192617.77644456967,8.383338496467364e-07,0.01020827477243776,0.010339137098748856
208.0,39989.696628980055,19609.163095841643,55971.98757078243,0.000900453673123236,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,10074.957762740838,0.056391541067228816,14350.671793939002,1199.6908988694015,1941.5369244263443,0.21854261168674805,196091.63095841644,196438.71335975282,6.80402454270975e-07,0.008869544962329943,0.00900453673123236
209.0,40646.83148736507,19911.049156594057,51550.09333148764,0.0007659974003137823,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,9279.016799667774,0.047833418204731554,13826.107993346699,1219.404944620952,1790.5377936510647,0.28503028201654096,199110.49156594058,199366.56806254853,5.330777059305903e-07,0.0075270479593639045,0.007659974003137822
210.0,41131.68121526564,20120.4229872263,46920.55157061577,0.0006364054351714881,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,8445.699282710837,0.039627686874434645,13135.814894619449,1233.9504364579693,1631.8342232815994,0.35021891080068884,201204.22987226298,201366.62435860396,4.0311666953775635e-07,0.006238633783183894,0.00636405435171488
211.0,41443.933487283306,20235.62040395736,42213.09347650286,0.0005165431740823298,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,7598.356825770514,0.032075014695407425,12301.79722250198,1243.3180046184991,1469.865780321179,0.4100908818147603,202356.2040395736,202424.26472015787,2.9436595143692017e-07,0.005051722647599901,0.0051654317408232975
212.0,41587.664784370776,20256.98418838607,37554.526620118086,0.0004098985596256028,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,6759.814791621256,0.02538616445390084,11354.079742692942,1247.6299435311232,1309.0426845950935,0.4613771336176451,202569.8418838607,202544.88395363322,2.078128759773457e-07,0.003999731622463282,0.004098985596256028
213.0,41571.029295041684,20186.740011015685,33060.30690073148,0.00031842928735412,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5950.855242131665,0.019673710062669957,10328.78263010997,1247.1308788512504,1153.437857575651,0.5019017943277326,201867.40011015686,201752.51988266665,1.4211949454020092e-07,0.0031006852552930247,0.0031842928735412
214.0,41405.66680360681,20028.755761119646,28827.106634406467,0.0002426221167311302,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,5188.879194193164,0.014958037384405943,9265.174103487127,1242.1700041082042,1006.5067242847256,0.5306987183156993,200287.55761119648,200087.33955515106,9.44202640156496e-08,0.002358086323795882,0.002426221167311302
215.0,41105.883134055744,19788.214438318395,24927.535059196947,0.00018175050753416335,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,4486.956310655451,0.011184876074294872,8202.101662198711,1233.1764940216724,870.8808966222641,0.5478996652589831,197882.14438318394,197602.30858621516,6.116299400533757e-08,0.0017636290043967903,0.0018175050753416336
216.0,40687.69954000376,19471.25035706125,21407.756669629267,0.0001342433511074898,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3853.396200533268,0.008249256821269015,7174.437573783785,1220.6309862001128,748.2669847614496,0.5544683826064853,194712.5035706125,194359.53966995428,3.879696143257369e-08,0.0013009531930778806,0.001342433511074898
217.0,40167.88924343823,19084.60425342057,18288.243377169372,9.80762492251744e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,3291.883807890487,0.006020277224806429,6210.254827175547,1205.036677303147,639.4613584852814,0.551875055628064,190846.0425342057,190426.89580894558,2.4214171257105022e-08,0.0009495483763325761,0.000980762492251744
218.0,39563.10885593261,18635.345319332482,15567.125252553591,7.111175276789376e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2802.082545459646,0.0043620369953164505,5329.230692507049,1186.8932656779782,544.4622072206624,0.5417947238242078,186353.45319332482,185875.28546909697,1.4944575090543623e-08,0.0006880657610218851,0.0007111175276789376
219.0,38889.19848746436,18130.6827656086,13225.21888328556,5.134246113140645e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2380.539398991401,0.0031483154611946333,4542.4346913598965,1166.6759546239307,462.64512752022125,0.5258816081740098,181306.82765608598,180776.8794300283,9.166706367313794e-09,0.0004966473504033734,0.0005134246113140644
220.0,38160.69016893888,17577.87163734594,11231.625223102463,3.703020789062744e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2021.6925401584433,0.0022706892927401657,3853.279760794432,1144.8207050681665,392.961368396939,0.5056324863758986,175778.71637345938,175204.25394964378,5.614777128964442e-09,0.00035821912150324546,0.0003703020789062744
221.0,37390.522770317744,16984.192354194285,9548.965002080717,2.6757970612671133e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1718.813700374529,0.0016412891869973228,3259.189106318666,1121.7156831095324,334.12437017204473,0.4823265448151415,169841.92354194284,169230.2437818096,3.4493974862412478e-09,0.00025893535018233394,0.00026757970612671135
222.0,36589.93349318448,16356.969397346173,8137.657574386564,1.9422121085948178e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1464.7783633895815,0.0011919864743634783,2753.4936128266913,1097.6980047955344,284.7627081455461,0.4570176761671588,163569.69397346172,162928.1581357806,2.133682705335137e-09,0.000188056523686646,0.0001942212108594818
223.0,35768.48287750221,15703.59558783594,6959.0120648905895,1.4192372685353672e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1252.622171680306,0.0008717012805472702,2327.1840220098334,1073.0544863250664,243.53085946399167,0.4305554208963902,157035.9558783594,156371.98330979148,1.333326052080852e-09,0.00013752843072472625,0.0001419237268535367
224.0,34934.16752237101,15031.521210847566,5977.18645719052,1.0460165262326966e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1075.8935622942936,0.0006430816429923917,1970.3111583575483,1048.0250256711304,209.17964546505743,0.40361642107189655,150315.21210847565,149636.26965177484,8.440518349699572e-10,0.00010146036771102367,0.00010460165262326966
225.0,34093.58181307395,14348.201069928185,5160.21929624123,7.78761893212209e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,928.8394733234213,0.00047930153733540605,1672.9744377405607,1022.8074543922185,180.59361142616945,0.3767362238001902,143482.01069928185,142795.53122976626,5.425085900514729e-10,7.562111781747378e-05,7.78761893212209e-05
226.0,33252.09931349101,13660.986371991272,4480.38057239352,5.8637314837248275e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,806.4685030308336,0.0003613285813226632,1425.9333564758285,997.5629794047303,156.8041254609008,0.3503360884542944,136609.8637199127,135923.0959546367,3.5466860638897084e-10,5.700847623136241e-05,5.8637314837248273e-05
227.0,32414.05306456493,12976.971551203977,3914.0945780473844,4.4693733375690944e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,704.5370240485291,0.00027576245458619874,1220.9284011733705,972.4215919369478,136.98718776281268,0.3247437118335697,129769.71551203977,129089.5675393466,2.3616292429590515e-10,4.350852072268526e-05,4.4693733375690946e-05
228.0,31582.903731753326,12302.819495620282,3441.6067779509344,3.4508079708605808e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,619.4892200311682,0.00021320382985268063,1050.7951194522934,947.4871119525998,120.4520806582823,0.3002086713725914,123028.19495620282,122361.05154003583,1.6033037537590431e-10,3.363842805221789e-05,3.450807970860581e-05
229.0,30761.3891581553,11644.585665104294,3046.5365459397963,2.7002744215822437e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,548.3765782691634,0.0001670649286634421,909.4502291439594,922.8416747446589,106.62589991599067,0.27691395689328197,116445.85665104294,115797.41707160715,1.1105754357711114e-10,2.635888854213009e-05,2.700274421582244e-05
230.0,29951.653337914267,11007.567800123621,2715.3996112657474,2.1421454398610145e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,488.7719300278345,0.00013272111087951909,791.8063711803788,898.549600137428,95.03695056459847,0.2549851143759266,110075.67800123621,109450.82113066329,7.852654207808105e-11,2.0940287537756117e-05,2.1421454398610146e-05
231.0,29155.355890630613,10396.194855869462,2437.147819831674,1.723162573954133e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,438.6866075697013,0.00010691441092278506,693.6537531310554,874.6606767189184,85.29870385876762,0.23449805205128602,103961.94855869462,103364.64366305007,5.66946257894211e-11,1.6868617973464212e-05,1.723162573954133e-05
232.0,28373.76270946059,9813.968162679117,2202.7561117007826,1.4056444635965246e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,396.4961001061409,8.73384207774327e-05,611.5341855546754,851.2128812838176,77.09538022258361,0.21548627212009333,98139.68162679116,97572.9605261272,4.179994109638284e-11,1.3779995082494448e-05,1.4056444635965246e-05
233.0,27607.820973714457,9263.455702129791,2004.8627239995374,1.162772843582773e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,360.8752903199167,7.235054175749121e-05,542.6201230309591,828.2346292114337,70.1693794294953,0.19794784712089278,92634.55702129792,92100.5320053714,3.14711990628018e-11,1.1415261816161018e-05,1.162772843582773e-05
234.0,26858.220411529597,8746.333913655502,1837.4653918542451,9.753310305748634e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,330.7437705337641,6.077302319271734e-05,484.60603671825476,805.7466123458879,64.31066147306126,0.18185217776935467,87463.33913655502,86963.26409217464,2.4193849692817244e-11,9.588600174394248e-06,9.753310305748634e-06
235.0,26125.443223830778,8263.466632691587,1695.6688647279536,8.294528864827814e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,305.22039565103165,5.175527217854017e-05,435.6144282879363,783.7632967149233,59.347918002459444,0.16714641556745166,82634.66632691587,82169.03269310428,1.8987445363961572e-11,8.165808353523343e-06,8.294528864827813e-06
236.0,25409.804670126185,7815.0103088682,1575.477570085698,7.150505017177622e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,283.5859626154256,4.4678332329176434e-05,394.11655525242975,762.2941401037855,55.14132066470937,0.15376141165908308,78150.103088682,77718.74574719214,1.520837136362006e-11,7.049230492611025e-06,7.150505017177622e-06
237.0,24711.485984063154,7400.52820517604,1473.6269089357818,6.247510647364926e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,265.2528436084407,3.908837280131328e-05,358.8667500628986,741.3445795218946,51.57661958727235,0.14161692659462038,74005.2820517604,73607.52454544802,1.2428774735156289e-11,6.1672632048581335e-06,6.247510647364926e-06
238.0,24030.561003057035,7019.118139370659,1387.4472974374496,5.530811590119658e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,249.7405135387409,3.465018005699669e-05,328.8487658810988,720.9168300917111,48.560386831960436,0.1306263035535314,70191.18139370659,69825.91183676259,1.0359507951018493e-11,5.467017884928695e-06,5.530811590119658e-06
239.0,23367.017865121015,6669.51926187282,1314.7543923015726,4.960025638689913e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,236.65579061428306,3.111442401737299e-05,303.23213590587926,701.0105359536304,46.01617548914483,0.12070002340740534,66695.1926187282,66361.01320315908,8.803640917434351e-12,4.909156192431776e-06,4.960025638689913e-06
240.0,22720.777203721973,6350.214834325767,1253.7572608721327,4.504769527914934e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,225.6763069569839,2.8294330845412675e-05,281.336121862932,681.6233161116592,43.881306455352494,0.11174863744157058,63502.148343257664,63197.44338387334,7.624648130641314e-12,4.46420962717488e-06,4.504769527914934e-06
241.0,22091.705336621915,6059.531231413586,1202.9945260577188,4.142256904334407e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,216.53901469038937,2.6049524935047037e-05,262.6029073121292,662.7511600986575,42.10463400380925,0.1036851354768441,60595.31231413587,60318.35364517699,6.727201714942623e-12,4.110030208399955e-06,4.1422569043344066e-06
242.0,21479.627265356747,5795.701363463255,1161.270758134214,3.8552622749332296e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,209.02873646415853,2.4273895926557016e-05,246.5732473697251,644.3888179607023,40.64431984018452,0.09642632827385883,57957.013634632545,57706.011464288116,6.043954515504111e-12,3.829876192522545e-06,3.85526227493323e-06
243.0,20884.33569966143,5556.928776865073,1127.614332256853,3.630768959721754e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,202.97057980623353,2.2887253481599232e-05,232.86889946033332,626.5300709898429,39.466358335761065,0.08989396920222947,55569.28776865073,55342.44597109725,5.527044606728899e-12,3.611095402204778e-06,3.630768959721754e-06
244.0,20305.59925192341,5341.430859385476,1101.239959270709,3.458955697680716e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,198.22319266872762,2.1829130062101955e-05,221.17767598264757,609.1679775577022,38.54326525502786,0.08401532441552508,53414.30859385476,53209.86112690786,5.1423393127045944e-12,3.4441474552014885e-06,3.458955697680716e-06
245.0,19743.168996747303,5147.471080545224,1081.5198393911712,3.3324779084404697e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,194.6735710904108,2.1054332933940683e-05,211.2416690643569,592.2950699024191,37.853068234177336,0.07872343077664988,51474.71080545224,51290.957095957,4.865590312619989e-12,3.321901977331186e-06,3.3324779084404696e-06
246.0,19196.784179453676,4973.382165798527,1067.9597653552078,3.2459220711190897e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,192.2327577639374,2.0529685087515905e-05,202.84760052009605,575.9035253836103,37.37847045983003,0.07395712540844566,49733.821657985274,49569.12959495577,4.679794134135329e-12,3.2391243972411854e-06,3.2459220711190897e-06
247.0,18666.176594595916,4817.579430748324,1060.1819492619252,3.195453148850436e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,190.83275086714653,2.0231743779734674e-05,195.81939301535715,559.9852978378775,37.10624965288509,0.06966087332741898,48175.79430748324,48028.63040347507,4.5734783599665335e-12,3.1921159862429846e-06,3.1954531488504364e-06
248.0,18151.07467569861,4678.571188915826,1057.9100790147763,3.1785225836338385e-07,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,190.42381422265973,2.0145127235058902e-05,190.01189347135391,544.5322402709583,37.02673507520355,0.06578453225213801,46785.71188915826,46654.6255691138,4.539497954763067e-12,3.1784498509605905e-06,3.1785225836338386e-06
