mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mw15abaa48_d7d0_4845_ae04_c573d289d495,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,Time
0.0,2.225734053786499e-06,0.0001,2.680136082433956e-07,3.978862253249156e-08,3.9973828832704184e-07,5e-05,9.12203079463046e-09,1.2112149810274223e-10,9.843056321294829e-10,6.872906085880854e-09,3.63
0.0,2.2308332723631813e-06,0.0001,2.68727936314276e-07,4.009212467237515e-08,4.016505601631423e-07,5e-05,9.172949469236687e-09,1.2207650462018456e-10,9.94531174634484e-10,6.908273619124998e-09,3.64
0.0,2.2359277427136686e-06,0.0001,2.6944213613829986e-07,4.0397032872632266e-08,4.0356598666825595e-07,5e-05,9.224016429864379e-09,1.2303634261999223e-10,1.0048334225353721e-09,6.943719472963777e-09,3.65
0.0,2.2410174710725286e-06,0.0001,2.7015620774446195e-07,4.0703349091509263e-08,4.0548455925282633e-07,5e-05,9.275231751723651e-09,1.2400102307250164e-10,1.0152127238097271e-09,6.9792435638550195e-09,3.66
0.0,2.2461024636623668e-06,0.0001,2.7087015116174815e-07,4.1011075279574854e-08,4.0740626934619225e-07,5e-05,9.326595510194339e-09,1.2497055694568118e-10,1.0256694268932684e-09,7.014845808398896e-09,3.67
0.0,2.251182726693856e-06,0.0001,2.715839664191354e-07,4.1320213379737715e-08,4.093311083965447e-07,5e-05,9.378107780825337e-09,1.259449552051737e-10,1.036203880677983e-09,7.050526123337722e-09,3.68
0.0,2.2562582663657627e-06,0.0001,2.722976535455919e-07,4.16307653272637e-08,4.1125906787088285e-07,5e-05,9.429768639333889e-09,1.2692422881433742e-10,1.046816434510252e-09,7.0862844255557246e-09,3.69
0.0,2.261329088864979e-06,0.0001,2.7301121257007703e-07,4.1942733049793366e-08,4.131901392549715e-07,5e-05,9.481578161604903e-09,1.279083887342879e-10,1.0575074381889908e-09,7.122120632078837e-09,3.7
0.0,2.2663952003665475e-06,0.0001,2.7372464352154116e-07,4.225611846735915e-08,4.1512431405329765e-07,5e-05,9.53353642369025e-09,1.2889744592393816e-10,1.0682772419637847e-09,7.158034660074478e-09,3.71
0.0,2.2714566070336933e-06,0.0001,2.7443794642892624e-07,4.25709234924027e-08,4.170615837890279e-07,5e-05,9.585643501808099e-09,1.298914113400393e-10,1.0791261965330418e-09,7.194026426851346e-09,3.72
0.0,2.276513315017848e-06,0.0001,2.7515112132116495e-07,4.288715002979195e-08,4.1900194000396573e-07,5e-05,9.637899472342208e-09,1.3089029593722003e-10,1.0900546530421397e-09,7.230095849859196e-09,3.73
0.0,2.2815653304586803e-06,0.0001,2.758641682271815e-07,4.320479997683839e-08,4.209453742585095e-07,5e-05,9.690304411841263e-09,1.3189411066802647e-10,1.101062963081589e-09,7.266242846688636e-09,3.74
0.0,2.286612659484123e-06,0.0001,2.765770871758911e-07,4.352387522331399e-08,4.228918781316097e-07,5e-05,9.742858397018176e-09,1.3290286648296074e-10,1.112151478685193e-09,7.30246733507091e-09,3.75
0.0,2.291655308210401e-06,0.0001,2.7728987819620015e-07,4.3844377651468395e-08,4.2484144322072776e-07,5e-05,9.79556150474943e-09,1.3391657433051988e-10,1.1233205523282197e-09,7.338769232877697e-09,3.76
0.0,2.296693282742057e-06,0.0001,2.7800254131700646e-07,4.4166309136045756e-08,4.26794061141794e-07,5e-05,9.84841381207438e-09,1.3493524515723374e-10,1.1345705369255761e-09,7.3751484581208945e-09,3.77
0.0,2.301726589171981e-06,0.0001,2.787150765671988e-07,4.448967154430169e-08,4.287497235291656e-07,5e-05,9.901415396194586e-09,1.3595888990770252e-10,1.1459017858299868e-09,7.411604928952408e-09,3.78
0.0,2.306755233581435e-06,0.0001,2.794274839756572e-07,4.481446673602022e-08,4.3070842203558625e-07,5e-05,9.954566334473155e-09,1.3698751952463442e-10,1.157314652830185e-09,7.448138563663958e-09,3.79
0.0,2.311779222040082e-06,0.0001,2.8013976357125305e-07,4.5140696563530434e-08,4.326701483321443e-07,5e-05,1.0007866704434044e-08,1.3802114494888196e-10,1.1688094921490992e-09,7.484749280686853e-09,3.8
0.0,2.316798560606012e-06,0.0001,2.808519153828488e-07,4.546836287172339e-08,4.346348941082324e-07,5e-05,1.0061316583761422e-08,1.3905977711947885e-10,1.1803866584420548e-09,7.52143699859181e-09,3.81
0.0,2.3218132553257683e-06,0.0001,2.815639394392981e-07,4.579746749806871e-08,4.366026510715062e-07,5e-05,1.0114916050298968e-08,1.4010342697367535e-10,1.192046506794974e-09,7.558201636088724e-09,3.82
0.0,2.3268233122343734e-06,0.0001,2.8227583576944594e-07,4.6128012272631304e-08,4.385734109478448e-07,5e-05,1.0168665182049248e-08,1.4115210544697443e-10,1.2037893927225887e-09,7.595043112026485e-09,3.83
0.0,2.3318287373553555e-06,0.0001,2.829876044021285e-07,4.645999901808788e-08,4.405471654813093e-07,5e-05,1.0222564057173015e-08,1.4220582347316612e-10,1.2156156721666494e-09,7.631961345392766e-09,3.84
0.0,2.3368295367007773e-06,0.0001,2.836992453661731e-07,4.6793429549743595e-08,4.425239064341042e-07,5e-05,1.0276612753988575e-08,1.432645919843628e-10,1.2275257014941509e-09,7.668956255313829e-09,3.85
0.0,2.3418257162712562e-06,0.0001,2.844107586903984e-07,4.712830567554841e-08,4.445036255865359e-07,5e-05,1.0330811350971115e-08,1.4432842191103286e-10,1.2395198374955535e-09,7.706027761054307e-09,3.86
0.0,2.346817282055996e-06,0.0001,2.8512214440361416e-07,4.7464629196113663e-08,4.464863147369747e-07,5e-05,1.038515992675206e-08,1.4539732418203494e-10,1.251598437383018e-09,7.743175782017036e-09,3.87
0.0,2.351804240032808e-06,0.0001,2.8583340253462154e-07,4.780240190472829e-08,4.4847196570181426e-07,5e-05,1.04396585601184e-08,1.464713097246507e-10,1.263761858788639e-09,7.780400237742821e-09,3.88
0.0,2.356786596168139e-06,0.0001,2.8654453311221286e-07,4.814162558737531e-08,4.504605703154329e-07,5e-05,1.0494307330012058e-08,1.4755038946461829e-10,1.2760104597626914e-09,7.817701047910268e-09,3.89
0.0,2.3617643564170975e-06,0.0001,2.872555361651717e-07,4.848230202274795e-08,4.524521204301542e-07,5e-05,1.0549106315529229e-08,1.486345743261643e-10,1.288344598771874e-09,7.855078132335574e-09,3.9
0.0,2.3667375267234734e-06,0.0001,2.8796641172227284e-07,4.882443298226597e-08,4.5444660791620915e-07,5e-05,1.0604055595919741e-08,1.497238752320361e-10,1.300764634697568e-09,7.892531410972327e-09,3.91
0.0,2.371706113019769e-06,0.0001,2.8867715981228234e-07,4.916802023009177e-08,4.5644402466169607e-07,5e-05,1.0659155250586395e-08,1.5081830310353327e-10,1.3132709268340925e-09,7.930060803911324e-09,3.92
0.0,2.3766701212272216e-06,0.0001,2.893877804639576e-07,4.9513065523146506e-08,4.584443625725438e-07,5e-05,1.0714405359084341e-08,1.519178688605389e-10,1.325863834886973e-09,7.967666231380369e-09,3.93
0.0,2.381629557255826e-06,0.0001,2.900982737060472e-07,4.9859570611126125e-08,4.604476135724723e-07,5e-05,1.0769806001120419e-08,1.5302258342155004e-10,1.3385437189712088e-09,8.005347613744082e-09,3.94
0.0,2.386584427004364e-06,0.0001,2.908086395672909e-07,5.020753723651745e-08,4.6245376960295567e-07,5e-05,1.0825357256552534e-08,1.5413245770370827e-10,1.3513109396095521e-09,8.043104871503709e-09,3.95
0.0,2.391534736360421e-06,0.0001,2.915188780764199e-07,5.0556967134613977e-08,4.644628226231836e-07,5e-05,1.0881059205389008e-08,1.5524750262282918e-10,1.3641658577307878e-09,8.080937925296932e-09,3.96
0.0,2.396480491200418e-06,0.0001,2.922289892621566e-07,5.090786203353195e-08,4.6647476461002454e-07,5e-05,1.0936911927787954e-08,1.5636772909343238e-10,1.3771088346680227e-09,8.118846695897676e-09,3.97
0.0,2.4014216973896316e-06,0.0001,2.9293897315321456e-07,5.1260223654225986e-08,4.6848958755798774e-07,5e-05,1.099291550405663e-08,1.5749314802876962e-10,1.3901402321569776e-09,8.156831104215922e-09,3.98
0.0,2.406358360782217e-06,0.0001,2.936488297782988e-07,5.161405371050509e-08,4.7050728347918685e-07,5e-05,1.1049070014650834e-08,1.5862377034085418e-10,1.4032604123342873e-09,8.194891071297521e-09,3.99
0.0,2.4112904872212323e-06,0.0001,2.9435855916610555e-07,5.1969353909048184e-08,4.7252784440330216e-07,5e-05,1.1105375540174235e-08,1.597596069404883e-10,1.4164697377358026e-09,8.233026518324005e-09,4.0
0.0,2.4162180825386655e-06,0.0001,2.950681613453222e-07,5.232612594941991e-08,4.7455126237754476e-07,5e-05,1.1161832161377793e-08,1.6090066873729134e-10,1.4297685712949034e-09,8.271237366612398e-09,4.01
0.0,2.4211411525554522e-06,0.0001,2.957776363446277e-07,5.2684371524086224e-08,4.765775294666196e-07,5e-05,1.1218439959159092e-08,1.6204696663972664e-10,1.4431572763408132e-09,8.30952353761504e-09,4.02
0.0,2.426059703081502e-06,0.0001,2.9648698419269216e-07,5.304409231842994e-08,4.786066377526893e-07,5e-05,1.1275199014561754e-08,1.6319851155512865e-10,1.4566362165969208e-09,8.347884952919402e-09,4.03
0.0,2.4309737399157208e-06,0.0001,2.971962049181767e-07,5.34052900107662e-08,4.806385793353379e-07,5e-05,1.1332109408774779e-08,1.643553143897288e-10,1.4702057561791034e-09,8.386321534247884e-09,4.04
0.0,2.4358832688460336e-06,0.0001,2.979052985497342e-07,5.3767966272358055e-08,4.826733463315353e-07,5e-05,1.1389171223131967e-08,1.6551738604868203e-10,1.483866259594066e-09,8.424833203457662e-09,4.05
0.0,2.440788295649407e-06,0.0001,2.9861426511600864e-07,5.413212276743179e-08,4.847109308756019e-07,5e-05,1.1446384539111279e-08,1.6668473743609184e-10,1.4976180917376745e-09,8.46341988254049e-09,4.06
0.0,2.445688826091872e-06,0.0001,2.9932310464563524e-07,5.4497761153192337e-08,4.867513251191725e-07,5e-05,1.1503749438334228e-08,1.6785737945503564e-10,1.5114616178933036e-09,8.50208149362252e-09,4.07
0.0,2.450584865928545e-06,0.0001,3.0003181716724056e-07,5.48648830798384e-08,4.88794521231161e-07,5e-05,1.1561266002565256e-08,1.6903532300758893e-10,1.5253972037301787e-09,8.540817958964126e-09,4.08
0.0,2.4554764209036525e-06,0.0001,3.007404027094426e-07,5.523349019057795e-08,4.908405113977265e-07,5e-05,1.1618934313711144e-08,1.7021857899484994e-10,1.5394252153017406e-09,8.579629200959727e-09,4.09
0.0,2.4603634967505503e-06,0.0001,3.014488613008506e-07,5.560358412164325e-08,4.928892878222372e-07,5e-05,1.1676754453820396e-08,1.714071583169633e-10,1.5535460190439998e-09,8.61851514213761e-09,4.1
0.0,2.4652460991917473e-06,0.0001,3.02157192970065e-07,5.597516650230607e-08,4.949408427252368e-07,5e-05,1.1734726505082627e-08,1.726010718731432e-10,1.567759981773907e-09,8.657475705159751e-09,4.11
0.0,2.470124233976411e-06,0.0001,3.0286539774567766e-07,5.634823896288719e-08,4.969951683000353e-07,5e-05,1.1792850549557989e-08,1.7380033064911055e-10,1.5820674699534678e-09,8.696510812626837e-09,4.12
0.0,2.4749979068535575e-06,0.0001,3.035734756562721e-07,5.672280312904916e-08,4.990522567444387e-07,5e-05,1.1851126669369832e-08,1.7500494565454574e-10,1.596468850213701e-09,8.735620387217538e-09,4.13
0.0,2.4798671235194603e-06,0.0001,3.042814267304227e-07,5.709886061058994e-08,5.011121003229973e-07,5e-05,1.1909554947083007e-08,1.7621492780041321e-10,1.610964490383618e-09,8.774804351961747e-09,4.14
0.0,2.4847318896597735e-06,0.0001,3.0498925099669553e-07,5.747641301043781e-08,5.031746913171294e-07,5e-05,1.1968135465400053e-08,1.7743028799717317e-10,1.62555475866386e-09,8.814062630021608e-09,4.15
0.0,2.4895922109496342e-06,0.0001,3.0569694848364754e-07,5.785546192468298e-08,5.052400220249934e-07,5e-05,1.2026868307159988e-08,1.7865103715498668e-10,1.6402400236235387e-09,8.853395144690913e-09,4.16
0.0,2.494448093053687e-06,0.0001,3.0640451921982736e-07,5.823600894259355e-08,5.073080847614501e-07,5e-05,1.2085753555337732e-08,1.7987718618374705e-10,1.6550206541985574e-09,8.892801819394937e-09,4.17
0.0,2.499299541626111e-06,0.0001,3.0711196323377493e-07,5.861805564663104e-08,5.093788718580243e-07,5e-05,1.2144791293043463e-08,1.8110874599310984e-10,1.6698970196899284e-09,8.932282577690223e-09,4.18
0.0,2.504146562310641e-06,0.0001,3.0781928055402153e-07,5.900160361246613e-08,5.114523756628663e-07,5e-05,1.2203981603521998e-08,1.8234572749252334e-10,1.6848694897620991e-09,8.971837343264408e-09,4.19
0.0,2.5089891607405936e-06,0.0001,3.085264712090896e-07,5.938665440899407e-08,5.135285885407139e-07,5e-05,1.226332457015216e-08,1.8358814159125745e-10,1.6999384344412784e-09,9.011466039936009e-09,4.2
0.0,2.513827342538894e-06,0.0001,3.0923353522749323e-07,5.977320959835046e-08,5.156075028728552e-07,5e-05,1.2322820276446187e-08,1.8483599919843404e-10,1.715104224113779e-09,9.051168591654254e-09,4.21
0.0,2.518661113318098e-06,0.0001,3.099404726377376e-07,6.016127073592665e-08,5.176891110570905e-07,5e-05,1.2382468806049101e-08,1.8608931122305532e-10,1.730367229524353e-09,9.090944922498892e-09,4.22
0.0,2.523490478680418e-06,0.0001,3.106472834683195e-07,6.055083937038518e-08,5.197734055076955e-07,5e-05,1.2442270242738103e-08,1.8734808857403293e-10,1.7457278217745391e-09,9.130794956679997e-09,4.23
0.0,2.5283154442177448e-06,0.0001,3.1135396774772705e-07,6.094191704367513e-08,5.218603786553828e-07,5e-05,1.2502224670421938e-08,1.8861234216021553e-10,1.7611863723210075e-09,9.170718618537774e-09,4.24
0.0,2.5331360155116755e-06,0.0001,3.1206052550443936e-07,6.133450529104765e-08,5.239500229472662e-07,5e-05,1.256233217314032e-08,1.8988208289041766e-10,1.776743252973923e-09,9.21071583254239e-09,4.25
0.0,2.537952198133533e-06,0.0001,3.1276695676692744e-07,6.172860564107115e-08,5.260423308468229e-07,5e-05,1.2622592835063299e-08,1.9115732167344683e-10,1.7923988358952983e-09,9.250786523293778e-09,4.26
0.0,2.542763997644395e-06,0.0001,3.1347326156365335e-07,6.21242196156466e-08,5.281372948338571e-07,5e-05,1.2683006740490664e-08,1.9243806941813086e-10,1.8081534935973618e-09,9.290930615521452e-09,4.27
0.0,2.5475714195951132e-06,0.0001,3.141794399230708e-07,6.252134873002281e-08,5.30234907404463e-07,5e-05,1.2743573973851343e-08,1.9372433703334483e-10,1.8240075989409276e-09,9.331148034084325e-09,4.28
0.0,2.5523744695263373e-06,0.0001,3.148854918736244e-07,6.291999449281142e-08,5.323351610709887e-07,5e-05,1.2804294619702775e-08,1.9501613542803742e-10,1.8399615251337644e-09,9.371438703970514e-09,4.29
0.0,2.5571731529685435e-06,0.0001,3.155914174437507e-07,6.332015840600233e-08,5.344380483619997e-07,5e-05,1.2865168762730349e-08,1.9631347551125755e-10,1.8560156457289836e-09,9.411802550297182e-09,4.3
0.0,2.561967475442051e-06,0.0001,3.1629721666187727e-07,6.372184196497851e-08,5.365435618222436e-07,5e-05,1.2926196487746771e-08,1.9761636819217994e-10,1.872170334623419e-09,9.452239498310333e-09,4.31
0.0,2.56675744245705e-06,0.0001,3.1700288955642335e-07,6.412504665853127e-08,5.386516940126128e-07,5e-05,1.2987377879691494e-08,1.989248243801308e-10,1.888425966056017e-09,9.492749473384637e-09,4.32
0.0,2.5715430595136216e-06,0.0001,3.177084361557992e-07,6.452977396887499e-08,5.407624375101094e-07,5e-05,1.304871302363009e-08,2.0023885498461247e-10,1.904782914606225e-09,9.533332401023254e-09,4.33
0.0,2.5763243321017655e-06,0.0001,3.184138564884069e-07,6.493602537166233e-08,5.428757849078101e-07,5e-05,1.3110202004753686e-08,2.01558470915329e-10,1.9212415551924037e-09,9.57398820685765e-09,4.34
0.0,2.5811012657014157e-06,0.0001,3.191191505826396e-07,6.534380233599898e-08,5.449917288148298e-07,5e-05,1.3171844908378362e-08,2.0288368308221014e-10,1.9378022630702184e-09,9.614716816647418e-09,4.35
0.0,2.5858738657824713e-06,0.0001,3.1982431846688224e-07,6.57531063244586e-08,5.471102618562876e-07,5e-05,1.3233641819944568e-08,2.042145023954356e-10,1.954465413831057e-09,9.65551815628011e-09,4.36
0.0,2.5906421378048106e-06,0.0001,3.2052936016951065e-07,6.616393879309745e-08,5.492313766732698e-07,5e-05,1.3295592825016504e-08,2.055509397654584e-10,1.9712313834004328e-09,9.696392151771036e-09,4.37
0.0,2.5954060872183222e-06,0.0001,3.212342757188925e-07,6.657630119146942e-08,5.513550659227968e-07,5e-05,1.3357698009281578e-08,2.0689300610302903e-10,1.9881005480364163e-09,9.73733872926311e-09,4.38
0.0,2.60016571946292e-06,0.0001,3.219390651433867e-07,6.699019496264055e-08,5.534813222777875e-07,5e-05,1.3419957458549801e-08,2.0824071231921788e-10,2.005073284328051e-09,9.778357815026664e-09,4.39
0.0,2.6049210399685703e-06,0.0001,3.226437284713437e-07,6.740562154320381e-08,5.556101384270249e-07,5e-05,1.34823712587532e-08,2.0959406932543833e-10,2.022149969193786e-09,9.819449335459283e-09,4.4
0.0,2.609672054155311e-06,0.0001,3.2334826573110516e-07,6.782258236329356e-08,5.57741507075121e-07,5e-05,1.3544939495945237e-08,2.1095308803346853e-10,2.0393309798799017e-09,9.860613217085605e-09,4.41
0.0,2.6144187674332746e-06,0.0001,3.240526769510044e-07,6.824107884660037e-08,5.598754209424837e-07,5e-05,1.3607662256300247e-08,2.1231777935547419e-10,2.056616693958959e-09,9.901849386557178e-09,4.42
0.0,2.6191611852027115e-06,0.0001,3.24756962159366e-07,6.866111241038534e-08,5.620118727652817e-07,5e-05,1.3670539626112837e-08,2.1368815420402975e-10,2.074007489328236e-09,9.943157770652273e-09,4.43
0.0,2.6238993128540087e-06,0.0001,3.2546112138450615e-07,6.908268446549473e-08,5.641508552954115e-07,5e-05,1.3733571691797341e-08,2.1506422349213986e-10,2.091503744208179e-09,9.98453829627571e-09,4.44
0.0,2.628633155767712e-06,0.0001,3.2616515465473223e-07,6.950579641637428e-08,5.662923613004621e-07,5e-05,1.37967585398872e-08,2.1644599813325987e-10,2.1091058371408503e-09,1.0025990890458687e-08,4.45
0.0,2.6333627193145512e-06,0.0001,3.2686906199834336e-07,6.993044966108368e-08,5.684363835636834e-07,5e-05,1.3860100257034441e-08,2.1783348904131724e-10,2.1268141469883947e-09,1.0067515480358614e-08,4.46
0.0,2.638088008855456e-06,0.0001,3.2757284344362986e-07,7.03566455913109e-08,5.705829148839508e-07,5e-05,1.3923596930009074e-08,2.1922670713073113e-10,2.1446290529314975e-09,1.0109111993258944e-08,4.47
0.0,2.642809029741582e-06,0.0001,3.282764990188737e-07,7.078438559238656e-08,5.727319480757341e-07,5e-05,1.3987248645698545e-08,2.2062566331643283e-10,2.162550934467853e-09,1.0150780356569002e-08,4.48
0.0,2.647525787314326e-06,0.0001,3.289800287523481e-07,7.121367104329794e-08,5.748834759690616e-07,5e-05,1.405105549110714e-08,2.220303685138845e-10,2.1805801714106354e-09,1.0192520497823807e-08,4.49
0.0,2.6522382869053532e-06,0.0001,3.296834326723178e-07,7.164450331670352e-08,5.770374914094898e-07,5e-05,1.4115017553355457e-08,2.2344083363909925e-10,2.1987171438869814e-09,1.0234332344683922e-08,4.5
0.0,2.6569465338366145e-06,0.0001,3.303867108070392e-07,7.207688377894692e-08,5.791939872580694e-07,5e-05,1.4179134919679815e-08,2.2485706960865965e-10,2.2169622323364692e-09,1.0276215824935277e-08,4.51
0.0,2.661650533420368e-06,0.0001,3.3108986318475987e-07,7.251081379007108e-08,5.813529563913127e-07,5e-05,1.4243407677431714e-08,2.2627908733973607e-10,2.2353158175096058e-09,1.0318170866489004e-08,4.52
0.0,2.6663502909591986e-06,0.0001,3.317928898337191e-07,7.294629470383237e-08,5.835143917011613e-07,5e-05,1.4307835914077261e-08,2.2770689775010516e-10,2.2537782804663246e-09,1.036019739738128e-08,4.53
0.0,2.6710458117460397e-06,0.0001,3.324957907821474e-07,7.338332786771446e-08,5.856782860949537e-07,5e-05,1.4372419717196608e-08,2.2914051175816703e-10,2.272350002574472e-09,1.0402295345773137e-08,4.54
0.0,2.6757371010641927e-06,0.0001,3.3319856605826685e-07,7.382191462294251e-08,5.878446324953937e-07,5e-05,1.4437159174483419e-08,2.3057994028296353e-10,2.2910313655083226e-09,1.0444464639950334e-08,4.55
0.0,2.680424164187348e-06,0.0001,3.3390121569029115e-07,7.426205630449697e-08,5.900134238405177e-07,5e-05,1.4502054373744302e-08,2.3202519424419484e-10,2.3098227512470784e-09,1.0486705208323171e-08,4.56
0.0,2.6851070063796043e-06,0.0001,3.346037397064254e-07,7.470375424112753e-08,5.921846530836638e-07,5e-05,1.4567105402898262e-08,2.3347628456223637e-10,2.3287245420733846e-09,1.052901697942634e-08,4.57
0.0,2.689785632895488e-06,0.0001,3.3530613813486604e-07,7.51470097553668e-08,5.943583131934393e-07,5e-05,1.463231234997613e-08,2.3493322215815486e-10,2.34773712057184e-09,1.0571399881918743e-08,4.58
0.0,2.6944600489799745e-06,0.0001,3.360084110038011e-07,7.559182416354434e-08,5.9653439715369e-07,5e-05,1.4697675303120055e-08,2.363960179537249e-10,2.366860869627529e-09,1.0613853844583354e-08,4.59
0.0,2.699130259868506e-06,0.0001,3.367105583414103e-07,7.603819877580028e-08,5.987128979634682e-07,5e-05,1.4763194350582925e-08,2.378646828714444e-10,2.386096172424541e-09,1.065637879632705e-08,4.6
0.0,2.7037962707870135e-06,0.0001,3.374125801758645e-07,7.648613489609902e-08,6.008938086370028e-07,5e-05,1.4828869580727841e-08,2.3933922783455e-10,2.405443412444509e-09,1.0698974666180455e-08,4.61
