Time,M,Mp,Mpp,MAPKK,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
3.68,498.44004874053326,1.2384579302966976,0.3214933291704055,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45431357559938446,0.16932274562333477,0.016424586515275723,0.055236465081572164
3.69,498.4360585150907,1.2409178753841061,0.3230236095255814,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45431303954553937,0.1696602288782075,0.01650242372699342,0.05534503278988853
3.7,498.43206937984223,1.2433741369613687,0.3245564831967651,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45431250388024225,0.16999721289774408,0.016580390353273716,0.05545343225182824
3.71,498.4280813331034,1.2458267229925322,0.3260919439044314,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45431196860270323,0.1703336987595409,0.016658486067250428,0.05556166383520072
3.72,498.4240943731933,1.2482756414239387,0.3276299853830802,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543114337121344,0.17066968753880862,0.016736710542803457,0.05566972790697984
3.73,498.4201084984349,1.2507209001842636,0.3291706013812046,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45431089920774925,0.17100518030837714,0.016815063454557095,0.05577762483330588
3.74,498.41612370715455,1.2531625071845582,0.33071378566126003,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543103650887634,0.17134017813870164,0.01689354447787828,0.0558853549794875
3.75,498.41213999768246,1.2556004703182866,0.33225953199963226,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430983135439384,0.17167468209786707,0.01697215328887488,0.05599291871000368
3.76,498.4081573683524,1.2580347974613668,0.33380783418660687,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543092980038595,0.17200869325159407,0.017050889564393986,0.05610031638850559
3.77,498.4041758175018,1.2604654964722104,0.33535868602633756,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430876503638096,0.17234221266324412,0.017129752982020224,0.05620754837781863
3.78,498.40019534347175,1.2628925751917612,0.33691208133681505,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430823245118046,0.17267524139382456,0.017208743220073982,0.05631461503994423
3.79,498.39621594460704,1.2653160414435352,0.3384680139498363,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430770024748224,0.17300778050199414,0.01728785995760978,0.056421516736061855
3.8,498.39223761925575,1.2677359030336595,0.34002647771097305,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543071684245118,0.17333983104406842,0.017367102874414526,0.05652825382653092
3.81,498.38826036576995,1.2701521677509122,0.34158746647954147,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543066369814968,0.17367139407402465,0.017446471651005862,0.05663482667089268
3.82,498.38428418250504,1.2725648433667607,0.34315097412857065,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543061059176663,0.1740024706435072,0.017525965968630416,0.05674123562787213
3.83,498.3803090678202,1.274973937635401,0.3447169945447725,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430557523225124,0.17433306180183292,0.017605585509262178,0.05684748105537991
3.84,498.3763350200781,1.277379458293797,0.3462855216285102,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454305044924484,0.17466316859599595,0.017685329955600758,0.05695356331051424
3.85,498.37236203764485,1.2797814130617196,0.3478565492937682,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430451499359903,0.1749927920706737,0.01776519899106975,0.05705948274956281
3.86,498.3683901188905,1.2821798096415504,0.34943007146829735,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45430398543883227,0.17532193326819911,0.017845192299824036,0.05716523972799421
3.87,498.3644192621887,1.2845746557170756,0.351006082094526,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543034562594215,0.17565059322839618,0.01792530956679626,0.057270834600404545
3.88,498.36044946591664,1.2869659589562072,0.35258457512750335,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543029274546061,0.17597877298895154,0.01800555047759156,0.05737626772063844
3.89,498.35648072845464,1.2893537270101187,0.3541655445355513,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454302399023627,0.17630647358529677,0.018085914718520807,0.05748153944175093
3.9,498.3525130481869,1.2917379675129732,0.3557489843004677,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543018709657271,0.17663369605057047,0.018166401976610846,0.05758665011599543
3.91,498.3485464235008,1.2941186880819622,0.35733488841749617,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543013432801506,0.17696044141562392,0.018247011939602906,0.05769160009482567
3.92,498.34458085278766,1.296495896317343,0.3589232508952962,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543008159661436,0.1772867107090257,0.0183277442959509,0.0577963897288975
3.93,498.34061633444196,1.2988695998024777,0.3605140657559133,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4543002890229539,0.17761250495706746,0.01840859873481983,0.057901019368070815
3.94,498.33665286686175,1.3012398061038697,0.36210732703474896,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429976244983067,0.17793782518376808,0.018489574946084143,0.05800548936141129
3.95,498.33269044844855,1.3036065227712026,0.3637030287805308,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429923624602503,0.17826267241087962,0.018570672620326075,0.058109800057192344
3.96,498.32872907760765,1.3059697573373772,0.36530116505528265,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429871041078973,0.1785870476578918,0.01865189144883403,0.058213951802896846
3.97,498.3247687527475,1.3083295173185499,0.36690172993429543,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454298184943379,0.17891095194203727,0.018733231123600994,0.05831794494521909
3.98,498.32080947228,1.3106858102141687,0.3685047175060967,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542976598430488,0.1792343862782966,0.018814691337322855,0.05842177983006648
3.99,498.31685123462086,1.3130386435070132,0.37011012187242204,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429713510905684,0.17955735167940337,0.018896271783396833,0.058525456802561465
4.0,498.31289403818886,1.3153880246632297,0.37171793714818435,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542966107406623,0.17987984915584904,0.01897797215591984,0.05862897620704334
4.01,498.30893788140656,1.3177339611323693,0.3733281574614455,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542960867371261,0.18020187971588802,0.019059792149686873,0.05873233838706998
4.02,498.3049827626995,1.3200764603474253,0.37494077695338646,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429556309771085,0.18052344436554285,0.019141731460189437,0.05883554368541977
4.03,498.3010286804972,1.3224155297248705,0.376555789778278,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429503982168057,0.18084454410860884,0.019223789783613894,0.0589385924440933
4.04,498.29707563323217,1.3247511766646936,0.3781731901034513,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429451690830114,0.1811651799466592,0.0193059668168399,0.05904148500431527
4.05,498.2931236193406,1.3270834085504364,0.37979297210926904,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542939943568398,0.18148535287905007,0.019388262257438792,0.05914422170653621
4.06,498.28917263726197,1.3294122327492313,0.3814151299890962,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429347216656574,0.18180506390292542,0.019470675803672007,0.05924680289043431
4.07,498.28522268543924,1.331737656611838,0.3830396579492711,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542929503367496,0.1821243140132219,0.0195532071544895,0.05934922889491724
4.08,498.2812737623185,1.3340596874726787,0.3846665502090756,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542924288666635,0.18244310420267396,0.019635856009528142,0.05945150005812387
4.09,498.2773258663497,1.336378332649877,0.38629580100070743,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45429190775558137,0.18276143546181842,0.019718622069110132,0.05955361671742609
4.1,498.2733789959858,1.3386935994452935,0.3879274045692505,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542913870027787,0.18307930877899983,0.019801505034241468,0.059655579209430605
4.11,498.2694331496831,1.3410054951445622,0.3895613551726463,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542908666075324,0.1833967251403751,0.019884504606610336,0.05975738786998071
4.12,498.2654883259015,1.343314027017126,0.3911976470816646,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542903465691212,0.1837136855299182,0.019967620488585497,0.05985904303415796
4.13,498.2615445231042,1.3456192023162756,0.39283627457987597,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428982688682534,0.18403019092942552,0.02005085238321483,0.05996054503628409
4.14,498.25760173975755,1.3479210282791836,0.3944772319636219,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542893075599267,0.18434624231852043,0.020134199994223667,0.060061894209922695
4.15,498.2536599743314,1.3502195121269411,0.39612051354198713,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542887885877086,0.1846618406746581,0.020217663026013306,0.06016309088788099
4.16,498.24971922529903,1.3525146610645942,0.3977661136367703,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428826996945615,0.1849769869731303,0.020301241183659384,0.060264135402211545
4.17,498.24577949113666,1.3548064822811798,0.39941402658245634,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542877517044558,0.18529168218707065,0.020384934172910405,0.06036502808421412
4.18,498.24184077032436,1.3570949829497627,0.40106424672618746,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428723379199576,0.18560592728745892,0.02046874170018611,0.060465769264437336
4.19,498.23790306134515,1.359380170227469,0.4027167684277353,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428671623136574,0.1859197232431261,0.020552663472576005,0.060566359272680385
4.2,498.2339663626853,1.361662051255524,0.40437158605947193,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454286199021857,0.18623307102075928,0.020636699197837758,0.0606667984379949
4.21,498.2300306728347,1.3639406331592872,0.4060286940063425,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542856821627625,0.18654597158490616,0.020720848584395705,0.06076708708868654
4.22,498.2260959902862,1.3662159230482886,0.40768808666583667,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542851656533765,0.18685842589798027,0.02080511134133929,0.06086722555231687
4.23,498.22216231353616,1.368487928016263,0.4093497584479605,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428464949299513,0.18717043492026508,0.02088948717842155,0.06096721415570492
4.24,498.21822964108395,1.370756655141187,0.41101370377520813,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542841336809158,0.1874819996099197,0.020973975806057553,0.06106705322492909
4.25,498.21429797143253,1.3730221114853123,0.41267991708253465,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542836182164376,0.18779312092298256,0.02105857693532293,0.061166743085328656
4.26,498.21036730308776,1.3752843040952045,0.4143483928173273,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542831030988611,0.18810379981337708,0.021143290277952302,0.06126628406150576
4.27,498.2064376345591,1.3775432400017749,0.4160191254393782,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542825883274885,0.1884140372329158,0.021228115546337772,0.06136567647732683
4.28,498.20250896435914,1.3797989262203176,0.41769210942085633,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542820739016237,0.1887238341313054,0.02131305245352744,0.061464920655924495
4.29,498.1985812910035,1.3820513697505439,0.4193673392462793,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542815598205716,0.18903319145615124,0.021398100713223855,0.06156401691969919
4.3,498.19465461301115,1.384300577576618,0.42104480941248684,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428104608363923,0.18934211015296237,0.02148326003978254,0.06166296559032092
4.31,498.19072892890455,1.3865465566671913,0.4227245144286121,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428053269013474,0.18965059116515565,0.02156853014821044,0.06176176698873085
4.32,498.18680423720883,1.3887893139754384,0.42440644881605466,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45428001963936804,0.18995863543406127,0.021653910754164497,0.06186042143514319
4.33,498.1828805364527,1.39102885643909,0.4260906071084525,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542795069306505,0.1902662438989265,0.021739401573950042,0.061958929249046626
4.34,498.17895782516825,1.39326519098047,0.4277769838516552,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542789945632949,0.19057341749692092,0.021825002324519418,0.062057290749206205
4.35,498.1750361018901,1.3954983245065287,0.42946557360369614,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542784825366156,0.19088015716314116,0.021910712723470418,0.06215550625366499
4.36,498.1711153651567,1.3977282639088775,0.4311563709347653,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427797084992866,0.19118646383061522,0.0219965324890448,0.062253576079745625
4.37,498.16719561350925,1.3999550160638237,0.4328493704271817,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542774595025514,0.19149233843030708,0.02208246134012683,0.06235150054405212
4.38,498.1632768454927,1.4021785878316526,0.43454456667593083,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427694849380273,0.19179778189101857,0.022168498996270602,0.06244927996243805
4.39,498.15935905965483,1.4043989860572001,0.436241954288234,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542764378230032,0.19210279513946762,0.02225464517767797,0.0625469146500322
4.4,498.1554422545466,1.406616217570917,0.4379415278827486,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542759274894749,0.19240737910043373,0.02234089960515759,0.06264440492128583
4.41,498.151526428722,1.4088302891880808,0.43964328209015696,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427541749254097,0.19271153469665017,0.02242726200015493,0.06274175108993794
4.42,498.1476115807383,1.41104120770883,0.4413472115531409,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542749078315266,0.19301526284880813,0.02251373208475086,0.06283895346901686
4.43,498.14369770915573,1.413248979918197,0.44305331092635447,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454274398505758,0.19331856447556192,0.022600309581660188,0.06293601237084184
4.44,498.1397848125377,1.415453612586143,0.4447615748763977,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542738895145631,0.1936214404935328,0.02268699421423023,0.06303292810702484
4.45,498.1358728894509,1.41765511246759,0.446471998081789,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542733808572714,0.19392389181731393,0.022773785706439266,0.06312970098847187
4.46,498.1319619384649,1.419853486302456,0.4481845752329397,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427287253321363,0.19422591935947467,0.02286068378289525,0.06322633132538498
4.47,498.1280519581524,1.422048740815688,0.4498993010321266,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542723645417221,0.1945275240305653,0.02294768816883421,0.0633228194272636
4.48,498.1241429470895,1.424240882717297,0.45161617019346617,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427185688213073,0.19482870673912148,0.02303479859011891,0.06341916560290636
4.49,498.120234903855,1.4264299187023881,0.45333517744288715,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542713495537747,0.19512946839166842,0.023122014773237356,0.06351537016041256
4.5,498.11632782703094,1.4286158554511978,0.45505631751810527,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542708425559908,0.1954298098927261,0.023209336445301397,0.06361143340718388
4.51,498.1124217152026,1.4307986996291242,0.4567795851685962,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45427033588811716,0.19572973214481257,0.02329676333404526,0.06370735564992595
4.52,498.1085165669579,1.432978457886763,0.45850497515556954,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542698295494936,0.19602923604844982,0.023384295167824164,0.06380313719465001
4.53,498.10461238088834,1.4351551368599385,0.4602324822519425,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454269323539461,0.1963283225021672,0.023471931675612855,0.0638987783466745
4.54,498.1007091555882,1.437328743169737,0.4619621012423137,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45426881785736206,0.19662699240250595,0.023559672587004178,0.0639942794106265
4.55,498.09680688965483,1.4394992834225413,0.46369382692293715,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542683125025409,0.1969252466440243,0.023647517632207724,0.06408964069044362
4.56,498.09290558168857,1.4416667642100627,0.46542765410169634,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542678074743428,0.1972230861193012,0.02373546654204835,0.06418486248937541
4.57,498.0890052302928,1.4438311921093738,0.4671635775980782,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542673027721148,0.19752051171894133,0.023823519047964797,0.06427994510998497
4.58,498.08510583407417,1.4459925736829407,0.4689015922431464,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542667983952052,0.19781752433157854,0.02391167488200824,0.06437488885415049
4.59,498.08120739164207,1.4481509154786576,0.4706416928795169,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542662943429638,0.1981141248438816,0.023999933776840947,0.064469694023067
4.6,498.07730990160906,1.4503062240298785,0.47238387436133095,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45426579061474176,0.19841031414055743,0.024088295465734842,0.06456436091724779
4.61,498.07341336259054,1.452458505855449,0.47412813155423,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542652872098919,0.19870609310435616,0.024176759682570104,0.06465888983652604
4.62,498.06951777320523,1.4546077674597397,0.475874459335329,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45426478412776816,0.19900146261607504,0.024265326161833745,0.06475328108005639
4.63,498.0656231320744,1.4567540153326797,0.4776228525931922,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454264281367726,0.1992964235545632,0.024353994638618284,0.06484753494631657
4.64,498.0617294378227,1.4588972559497866,0.47937330622780633,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542637789291225,0.1995909767967258,0.024442764848620287,0.0649416517331088
4.65,498.0578366890776,1.4610374957722012,0.48112581515055586,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4542632768113159,0.19988512321752833,0.02453163652813905,0.06503563173756156
4.66,498.0539448844694,1.463174741246718,0.4828803742841966,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454262775013666,0.20017886369000107,0.024620609414075137,0.06512947525613103
4.67,498.0500540226316,1.4653089988058186,0.48463697856283106,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45426227353553394,0.20047219908524336,0.024709683243929036,0.06522318258460261
