Time,V_membrane,n,s,tau_membrane,i_Ca,g_Ca,V_Ca,m_infinity,V_m,theta_m,i_K,V_K,g_K,n_infinity,V_n,theta_n,lamda,tau_potassium_current_n_gate,i_s,g_s,s_infinity,V_s,theta_s,tau_s,i_K_ATP,g_K_ATP,p,Compartment
0.8,-65.17668045040732,0.04843119783591321,0.02499918237130959,20.0,-7.352730601960997,3.6,25.0,0.022649150057532003,-20.0,12.0,4.75755132511717,-75.0,10.0,0.00018352453508243386,-17.0,5.6,0.8,20.0,0.9822998276476729,4.0,0.004509339477466809,-22.0,8.0,20000.0,5.8939917297556095,1.2,0.5,1.0
0.81,-65.17882034766156,0.04841190221254167,0.024999172126176663,20.0,-7.351623684280973,3.6,25.0,0.02264520296678512,-20.0,12.0,4.7546198894081275,-75.0,10.0,0.00018345443211985002,-17.0,5.6,0.8,20.0,0.9820854424436505,4.0,0.0045081388853235,-22.0,8.0,20000.0,5.892707791403066,1.2,0.5,1.0
0.8200000000000001,-65.18095855886317,0.04839261433629316,0.024999161880436195,20.0,-7.350517795898497,3.6,25.0,0.02264125965713657,-20.0,12.0,4.751690856130149,-75.0,10.0,0.00018338441113378054,-17.0,5.6,0.8,20.0,0.9818712259907647,4.0,0.0045069395569715485,-22.0,8.0,20000.0,5.891424864682099,1.2,0.5,1.0
0.8300000000000001,-65.18309508401215,0.04837333420716767,0.024999151634088185,20.0,-7.349412936422249,3.6,25.0,0.022637320126890906,-20.0,12.0,4.748764223810674,-75.0,10.0,0.00018331447205080525,-17.0,5.6,0.8,20.0,0.9816571782888238,4.0,0.004505741491576119,-22.0,8.0,20000.0,5.8901429495927085,1.2,0.5,1.0
0.84,-65.18522992310851,0.048354061825165204,0.024999141387132637,20.0,-7.348309105461294,3.6,25.0,0.02263338437435446,-20.0,12.0,4.7458399909779265,-75.0,10.0,0.0001832446147976063,-17.0,5.6,0.8,20.0,0.9814432993376363,4.0,0.00450454468830339,-22.0,8.0,20000.0,5.888862046134895,1.2,0.5,1.0
0.85,-65.18736307615222,0.04833479719028576,0.024999131139569548,20.0,-7.347206302625085,3.6,25.0,0.022629452397835335,-20.0,12.0,4.742918156160918,-75.0,10.0,0.0001831748393009679,-17.0,5.6,0.8,20.0,0.9812295891370115,4.0,0.0045033491463205505,-22.0,8.0,20000.0,5.8875821543086655,1.2,0.5,1.0
0.86,-65.18949454314331,0.04831554030252934,0.024999120891398916,20.0,-7.346104527523458,3.6,25.0,0.02262552419564341,-20.0,12.0,4.739998717889433,-75.0,10.0,0.0001831051454877757,-17.0,5.6,0.8,20.0,0.9810160476867564,4.0,0.004502154864795781,-22.0,8.0,20000.0,5.886303274114013,1.2,0.5,1.0
0.87,-65.19162453793574,0.048296290656116465,0.024999110642726998,20.0,-7.3450036692469975,3.6,25.0,0.022621599372066835,-20.0,12.0,4.737081521801763,-75.0,10.0,0.00018303552629649655,-17.0,5.6,0.8,20.0,0.9808026536062121,4.0,0.004500961723121261,-22.0,8.0,20000.0,5.885025277238557,1.2,0.5,1.0
0.88,-65.19375311974395,0.04827704811100085,0.024999100393583207,20.0,-7.343903696855523,3.6,25.0,0.02261767781653574,-20.0,12.0,4.734166524264736,-75.0,10.0,0.00018296597972785363,-17.0,5.6,0.8,20.0,0.9805894009751329,4.0,0.004499769687405362,-22.0,8.0,20000.0,5.883748128153632,1.2,0.5,1.0
0.89,-65.19588004845981,0.048257813235054875,0.024999090143848254,20.0,-7.342804734072497,3.6,25.0,0.022613759969867205,-20.0,12.0,4.731253895555016,-75.0,10.0,0.0001828965135597039,-17.0,5.6,0.8,20.0,0.9803763137986172,4.0,0.0044985788913507975,-22.0,8.0,20000.0,5.8824719709241124,1.2,0.5,1.0
0.9,-65.19800532408335,0.048238586028278546,0.024999079893522135,20.0,-7.341706780516409,3.6,25.0,0.02260984583040852,-20.0,12.0,4.728343634229334,-75.0,10.0,0.0001828271277205417,-17.0,5.6,0.8,20.0,0.9801633920764754,4.0,0.004497389334144108,-22.0,8.0,20000.0,5.881196805549988,1.2,0.5,1.0
0.91,-65.20012894661456,0.04821936649067186,0.024999069642604854,20.0,-7.340609835806147,3.6,25.0,0.022605935396508774,-20.0,12.0,4.725435738845192,-75.0,10.0,0.00018275782213896013,-17.0,5.6,0.8,20.0,0.9799506358085205,4.0,0.00449620101497282,-22.0,8.0,20000.0,5.879922632031267,1.2,0.5,1.0
0.92,-65.20225091605342,0.04820015462223481,0.024999059391096402,20.0,-7.339513899560958,3.6,25.0,0.022602028666518736,-20.0,12.0,4.722530207960848,-75.0,10.0,0.0001826885967436496,-17.0,5.6,0.8,20.0,0.9797380449945642,4.0,0.0044950139330254225,-22.0,8.0,20000.0,5.87864945036795,1.2,0.5,1.0
0.93,-65.20437123239994,0.048180950422967404,0.02499904913899679,20.0,-7.338418971400467,3.6,25.0,0.02259812563879088,-20.0,12.0,4.71962704013532,-75.0,10.0,0.00018261945146339913,-17.0,5.6,0.8,20.0,0.9795256196344182,4.0,0.004493828087491372,-22.0,8.0,20000.0,5.8773772605600385,1.2,0.5,1.0
0.9400000000000001,-65.20648989565412,0.04816175389286964,0.024999038886306012,20.0,-7.337325050944667,3.6,25.0,0.022594226311679393,-20.0,12.0,4.7167262339283855,-75.0,10.0,0.00018255038622709503,-17.0,5.6,0.8,20.0,0.9793133597278945,4.0,0.004492643477561096,-22.0,8.0,20000.0,5.876106062607531,1.2,0.5,1.0
0.9500000000000001,-65.20860690581596,0.04814256503194152,0.024999028633024067,20.0,-7.336232137813927,3.6,25.0,0.022590330683540178,-20.0,12.0,4.713827787900585,-75.0,10.0,0.0001824814009637219,-17.0,5.6,0.8,20.0,0.9791012652748042,4.0,0.004491460102425986,-22.0,8.0,20000.0,5.874835856510427,1.2,0.5,1.0
0.96,-65.21072226288545,0.04812338384018304,0.02499901837915096,20.0,-7.335140231628986,3.6,25.0,0.022586438752730833,-20.0,12.0,4.710931700613218,-75.0,10.0,0.00018241249560236165,-17.0,5.6,0.8,20.0,0.9788893362749593,4.0,0.004490277961278404,-22.0,8.0,20000.0,5.873566642268727,1.2,0.5,1.0
0.97,-65.21283596686263,0.0481042103175942,0.024999008124686688,20.0,-7.334049332010955,3.6,25.0,0.022582550517610652,-20.0,12.0,4.708037970628337,-75.0,10.0,0.00018234367007219333,-17.0,5.6,0.8,20.0,0.97867757272817,4.0,0.004489097053311666,-22.0,8.0,20000.0,5.872298419882424,1.2,0.5,1.0
0.98,-65.21494801774746,0.048085044464175004,0.024998997869631247,20.0,-7.332959438581321,3.6,25.0,0.022578665976540676,-20.0,12.0,4.705146596508771,-75.0,10.0,0.00018227492430249374,-17.0,5.6,0.8,20.0,0.978465974634249,4.0,0.004487917377720072,-22.0,8.0,20000.0,5.871031189351524,1.2,0.5,1.0
0.99,-65.21705841553995,0.04806588627992545,0.024998987613984645,20.0,-7.331870550961949,3.6,25.0,0.022574785127883645,-20.0,12.0,4.702257576818104,-75.0,10.0,0.00018220625822263682,-17.0,5.6,0.8,20.0,0.9782545419930082,4.0,0.004486738933698876,-22.0,8.0,20000.0,5.8697649506760285,1.2,0.5,1.0
1.0,-65.2191671602401,0.04804673576484554,0.024998977357746876,20.0,-7.330782668775065,3.6,25.0,0.022570907970003978,-20.0,12.0,4.699370910120675,-75.0,10.0,0.00018213767176209438,-17.0,5.6,0.8,20.0,0.9780432748042588,4.0,0.004485561720444294,-22.0,8.0,20000.0,5.868499703855937,1.2,0.5,1.0
1.01,-65.22127425184792,0.04802759291893527,0.024998967100917945,20.0,-7.3296957916432675,3.6,25.0,0.0225670345012678,-20.0,12.0,4.69648659498159,-75.0,10.0,0.0001820691648504339,-17.0,5.6,0.8,20.0,0.9778321730678127,4.0,0.004484385737153506,-22.0,8.0,20000.0,5.86723544889125,1.2,0.5,1.0
1.02,-65.2233796903634,0.04800845774219464,0.024998956843497847,20.0,-7.328609919189527,3.6,25.0,0.022563164720042942,-20.0,12.0,4.693604629966705,-75.0,10.0,0.00018200073741732008,-17.0,5.6,0.8,20.0,0.9776212367834796,4.0,0.004483210983024645,-22.0,8.0,20000.0,5.865972185781959,1.2,0.5,1.0
1.03,-65.22548347578653,0.04798933023462366,0.024998946585486584,20.0,-7.327525051037202,3.6,25.0,0.02255929862469898,-20.0,12.0,4.690725013642659,-75.0,10.0,0.00018193238939251597,-17.0,5.6,0.8,20.0,0.9774104659510738,4.0,0.004482037457256826,-22.0,8.0,20000.0,5.86470991452808,1.2,0.5,1.0
1.04,-65.22758560811734,0.04797021039622231,0.024998936326884158,20.0,-7.326441186809994,3.6,25.0,0.022555436213607106,-20.0,12.0,4.687847744576823,-75.0,10.0,0.00018186412070587873,-17.0,5.6,0.8,20.0,0.9771998605704042,4.0,0.004480865159050094,-22.0,8.0,20000.0,5.863448635129598,1.2,0.5,1.0
1.05,-65.2296860873558,0.04795109822699061,0.024998926067690566,20.0,-7.3253583261319966,3.6,25.0,0.022551577485140275,-20.0,12.0,4.684972821337349,-75.0,10.0,0.0001817959312873636,-17.0,5.6,0.8,20.0,0.9769894206412835,4.0,0.004479694087605475,-22.0,8.0,20000.0,5.862188347586518,1.2,0.5,1.0
1.06,-65.23178491350193,0.04793199372692855,0.024998915807905808,20.0,-7.324276468627665,3.6,25.0,0.02254772243767312,-20.0,12.0,4.682100242493145,-75.0,10.0,0.00018172782106702266,-17.0,5.6,0.8,20.0,0.9767791461635228,4.0,0.004478524242124945,-22.0,8.0,20000.0,5.860929051898844,1.2,0.5,1.0
1.07,-65.23388208655571,0.04791289689603613,0.024998905547529888,20.0,-7.32319561392183,3.6,25.0,0.02254387106958198,-20.0,12.0,4.679230006613878,-75.0,10.0,0.0001816597899750028,-17.0,5.6,0.8,20.0,0.9765690371369339,4.0,0.004477355621811438,-22.0,8.0,20000.0,5.859670748066574,1.2,0.5,1.0
1.08,-65.23597760651717,0.04789380773431336,0.0249988952865628,20.0,-7.322115761639685,3.6,25.0,0.022540023379244857,-20.0,12.0,4.676362112269969,-75.0,10.0,0.00018159183794154763,-17.0,5.6,0.8,20.0,0.9763590935613266,4.0,0.004476188225868832,-22.0,8.0,20000.0,5.858413436089699,1.2,0.5,1.0
1.09,-65.23807147338627,0.04787472624176022,0.02499888502500455,20.0,-7.321036911406808,3.6,25.0,0.022536179365041514,-20.0,12.0,4.67349655803262,-75.0,10.0,0.00018152396489699786,-17.0,5.6,0.8,20.0,0.9761493154365147,4.0,0.004475022053501987,-22.0,8.0,20000.0,5.857157115968238,1.2,0.5,1.0
1.1,-65.24016368716305,0.047855652418376735,0.02499887476285513,20.0,-7.31995906284913,3.6,25.0,0.022532339025353326,-20.0,12.0,4.670633342473768,-75.0,10.0,0.0001814561707717888,-17.0,5.6,0.8,20.0,0.9759397027623071,4.0,0.0044738571039166855,-22.0,8.0,20000.0,5.855901787702171,1.2,0.5,1.0
1.11,-65.24225424784748,0.04783658626416288,0.02499886450011455,20.0,-7.318882215592961,3.6,25.0,0.022528502358563414,-20.0,12.0,4.667772464166127,-75.0,10.0,0.00018138845549645232,-17.0,5.6,0.8,20.0,0.9757302555385163,4.0,0.004472693376319684,-22.0,8.0,20000.0,5.85464745129151,1.2,0.5,1.0
1.12,-65.24434315543958,0.04781752777911867,0.024998854236782803,20.0,-7.317806369264982,3.6,25.0,0.022524669363056585,-20.0,12.0,4.664913921683171,-75.0,10.0,0.00018132081900161542,-17.0,5.6,0.8,20.0,0.9755209737649536,4.0,0.004471530869918686,-22.0,8.0,20000.0,5.853394106736252,1.2,0.5,1.0
1.1300000000000001,-65.24643040993934,0.04779847696324411,0.024998843972859893,20.0,-7.316731523492244,3.6,25.0,0.022520840037219332,-20.0,12.0,4.662057713599129,-75.0,10.0,0.00018125326121800134,-17.0,5.6,0.8,20.0,0.9753118574414302,4.0,0.004470369583922346,-22.0,8.0,20000.0,5.852141754036398,1.2,0.5,1.0
1.1400000000000001,-65.24851601134675,0.04777943381653919,0.024998833708345818,20.0,-7.315657677902162,3.6,25.0,0.02251701437943983,-20.0,12.0,4.659203838488994,-75.0,10.0,0.0001811857820764282,-17.0,5.6,0.8,20.0,0.9751029065677574,4.0,0.004469209517540268,-22.0,8.0,20000.0,5.850890393191949,1.2,0.5,1.0
1.1500000000000001,-65.25060036176744,0.04776039736687685,0.02499882344343808,20.0,-7.314584625127257,3.6,25.0,0.022513191650701595,-20.0,12.0,4.656352008104725,-75.0,10.0,0.0001811183685050378,-17.0,5.6,0.8,20.0,0.9748940809427795,4.0,0.0044680504464079075,-22.0,8.0,20000.0,5.849639782939536,1.2,0.5,1.0
1.16,-65.25268316652715,0.047741368326659005,0.024998813177991946,20.0,-7.313512516552562,3.6,25.0,0.022509372390065258,-20.0,12.0,4.65350243143471,-75.0,10.0,0.0001810510299745914,-17.0,5.6,0.8,20.0,0.9746854100267354,4.0,0.004466892533709615,-22.0,8.0,20000.0,5.84839010008371,1.2,0.5,1.0
1.17,-65.25476435182483,0.04772234687430643,0.02499880291197117,20.0,-7.312441389810136,3.6,25.0,0.022505556731317704,-20.0,12.0,4.650655159740718,-75.0,10.0,0.00018098376880475566,-17.0,5.6,0.8,20.0,0.9744769011977865,4.0,0.004465735819716863,-22.0,8.0,20000.0,5.847141388905101,1.2,0.5,1.0
1.18,-65.2568439176605,0.04770333300981914,0.02499879264537574,20.0,-7.3113712445359385,3.6,25.0,0.022501744672883985,-20.0,12.0,4.647810191624858,-75.0,10.0,0.00018091658492791715,-17.0,5.6,0.8,20.0,0.974268554455746,4.0,0.004464580303657257,-22.0,8.0,20000.0,5.845893649403697,1.2,0.5,1.0
1.19,-65.25892186403415,0.04768432673319713,0.02499878237820567,20.0,-7.310302080366303,3.6,25.0,0.02249793621319085,-20.0,12.0,4.644967525689984,-75.0,10.0,0.00018084947827655697,-17.0,5.6,0.8,20.0,0.9740603698004304,4.0,0.004463425984759327,-22.0,8.0,20000.0,5.84464688157951,1.2,0.5,1.0
1.2,-65.26099819094577,0.047665328044440396,0.02499877211046095,20.0,-7.309233896937904,3.6,25.0,0.02249413135066664,-20.0,12.0,4.642127160539683,-75.0,10.0,0.0001807824487832458,-17.0,5.6,0.8,20.0,0.9738523472316544,4.0,0.0044622728622525165,-22.0,8.0,20000.0,5.843401085432538,1.2,0.5,1.0
1.21,-65.26307289839536,0.04764633694354894,0.024998761842141583,20.0,-7.308166693887784,3.6,25.0,0.022490330083741326,-20.0,12.0,4.639289094778278,-75.0,10.0,0.00018071549638064825,-17.0,5.6,0.8,20.0,0.9736444867492329,4.0,0.004461120935367181,-22.0,8.0,20000.0,5.842156260962781,1.2,0.5,1.0
1.22,-65.26514598638295,0.04762735343052276,0.024998751573247574,20.0,-7.307100470853319,3.6,25.0,0.02248653241084647,-20.0,12.0,4.636453327010824,-75.0,10.0,0.00018064862100151843,-17.0,5.6,0.8,20.0,0.973436788352979,4.0,0.004459970203334583,-22.0,8.0,20000.0,5.840912408170231,1.2,0.5,1.0
1.23,-65.2672174549085,0.04760837750536186,0.024998741303778913,20.0,-7.3060352274722655,3.6,25.0,0.02248273833041533,-20.0,12.0,4.633619855843125,-75.0,10.0,0.0001805818225787046,-17.0,5.6,0.8,20.0,0.9732292520427089,4.0,0.004458820665386911,-22.0,8.0,20000.0,5.839669527054897,1.2,0.5,1.0
1.24,-65.26928730397204,0.047589409168066234,0.02499873103373561,20.0,-7.3049709633827185,3.6,25.0,0.022478947840882717,-20.0,12.0,4.630788679881717,-75.0,10.0,0.00018051510104514444,-17.0,5.6,0.8,20.0,0.9730218778182376,4.0,0.00445767232075726,-22.0,8.0,20000.0,5.838427617616778,1.2,0.5,1.0
1.25,-65.27135553357354,0.04757044841863589,0.024998720763117658,20.0,-7.3039076782231325,3.6,25.0,0.0224751609406851,-20.0,12.0,4.627959797733873,-75.0,10.0,0.00018044845633386885,-17.0,5.6,0.8,20.0,0.9728146656793794,4.0,0.004456525168679636,-22.0,8.0,20000.0,5.837186679855876,1.2,0.5,1.0
1.26,-65.27342214371303,0.04755149525707082,0.02499871049192506,20.0,-7.3028453716323085,3.6,25.0,0.022471377628260535,-20.0,12.0,4.625133208007597,-75.0,10.0,0.00018038188837799798,-17.0,5.6,0.8,20.0,0.9726076156259477,4.0,0.004455379208388946,-22.0,8.0,20000.0,5.835946713772179,1.2,0.5,1.0
1.27,-65.2754871343905,0.047532549683371034,0.024998700220157818,20.0,-7.301784043249415,3.6,25.0,0.022467597902048737,-20.0,12.0,4.622308909311642,-75.0,10.0,0.0001803153971107452,-17.0,5.6,0.8,20.0,0.9724007276577588,4.0,0.004454234439121022,-22.0,8.0,20000.0,5.834707719365698,1.2,0.5,1.0
1.28,-65.27755050560594,0.047513611697536526,0.024998689947815927,20.0,-7.300723692713964,3.6,25.0,0.022463821760491005,-20.0,12.0,4.619486900255495,-75.0,10.0,0.0001802489824654143,-17.0,5.6,0.8,20.0,0.9721940017746269,4.0,0.0044530908601126,-22.0,8.0,20000.0,5.833469696636433,1.2,0.5,1.0
1.29,-65.27961225735937,0.04749468129956729,0.02499867967489939,20.0,-7.299664319665821,3.6,25.0,0.02246004920203026,-20.0,12.0,4.616667179449368,-75.0,10.0,0.00018018264437539883,-17.0,5.6,0.8,20.0,0.9719874379763654,4.0,0.004451948470601311,-22.0,8.0,20000.0,5.832232645584375,1.2,0.5,1.0
1.3,-65.28167238965077,0.04747575848946334,0.024998669401408206,20.0,-7.298605923745223,3.6,25.0,0.0224562802251111,-20.0,12.0,4.613849745504236,-75.0,10.0,0.00018011638277418599,-17.0,5.6,0.8,20.0,0.9717810362627918,4.0,0.004450807269825721,-22.0,8.0,20000.0,5.83099656620954,1.2,0.5,1.0
1.31,-65.28373090248014,0.04745684326722466,0.024998659127342376,20.0,-7.297548504592729,3.6,25.0,0.02245251482817962,-20.0,12.0,4.611034597031781,-75.0,10.0,0.00018005019759535077,-17.0,5.6,0.8,20.0,0.9715747966337176,4.0,0.004449667257025268,-22.0,8.0,20000.0,5.829761458511913,1.2,0.5,1.0
1.32,-65.28578779584751,0.047437935632851265,0.0249986488527019,20.0,-7.296492061849269,3.6,25.0,0.02244875300968359,-20.0,12.0,4.60822173264444,-75.0,10.0,0.00017998408877256008,-17.0,5.6,0.8,20.0,0.9713687190889576,4.0,0.0044485284314403125,-22.0,8.0,20000.0,5.828527322491493,1.2,0.5,1.0
1.33,-65.28784306975284,0.04741903558634314,0.024998638577486777,20.0,-7.295436595156138,3.6,25.0,0.022444994768072456,-20.0,12.0,4.605411150955393,-75.0,10.0,0.00017991805623957248,-17.0,5.6,0.8,20.0,0.971162803628329,4.0,0.004447390792312133,-22.0,8.0,20000.0,5.827294158148296,1.2,0.5,1.0
1.34,-65.28989672419615,0.0474001431277003,0.024998628301697006,20.0,-7.29438210415496,3.6,25.0,0.022441240101797166,-20.0,12.0,4.602602850578538,-75.0,10.0,0.00017985209993023483,-17.0,5.6,0.8,20.0,0.9709570502516434,4.0,0.004446254338882884,-22.0,8.0,20000.0,5.826061965482308,1.2,0.5,1.0
1.35,-65.29194875917744,0.047381258256922736,0.02499861802533259,20.0,-7.2933285884877215,3.6,25.0,0.02243748900931034,-20.0,12.0,4.599796830128527,-75.0,10.0,0.0001797862197784861,-17.0,5.6,0.8,20.0,0.9707514589587166,4.0,0.0044451190703956416,-22.0,8.0,20000.0,5.824830744493533,1.2,0.5,1.0
1.36,-65.29399917469671,0.04736238097401045,0.02499860774839353,20.0,-7.292276047796767,3.6,25.0,0.02243374148906619,-20.0,12.0,4.596993088220744,-75.0,10.0,0.00017972041571835446,-17.0,5.6,0.8,20.0,0.9705460297493634,4.0,0.0044439849860943795,-22.0,8.0,20000.0,5.823600495181975,1.2,0.5,1.0
1.37,-65.29604797075396,0.04734351127896344,0.02499859747087982,20.0,-7.291224481724784,3.6,25.0,0.02242999753952054,-20.0,12.0,4.594191623471301,-75.0,10.0,0.00017965468768395816,-17.0,5.6,0.8,20.0,0.9703407626233965,4.0,0.004442852085223963,-22.0,8.0,20000.0,5.822371217547624,1.2,0.5,1.0
1.3800000000000001,-65.29809514734917,0.04732464917178171,0.024998587192791466,20.0,-7.290173889914824,3.6,25.0,0.022426257159130845,-20.0,12.0,4.591392434497069,-75.0,10.0,0.00017958903560950714,-17.0,5.6,0.8,20.0,0.9701356575806334,4.0,0.004441720367030183,-22.0,8.0,20000.0,5.8211429115904965,1.2,0.5,1.0
1.3900000000000001,-65.30014070448237,0.04730579465246526,0.024998576914128462,20.0,-7.289124272010273,3.6,25.0,0.022422520346356112,-20.0,12.0,4.588595519915632,-75.0,10.0,0.00017952345942929824,-17.0,5.6,0.8,20.0,0.9699307146208852,4.0,0.004440589830759695,-22.0,8.0,20000.0,5.819915577310575,1.2,0.5,1.0
1.4000000000000001,-65.30218464215356,0.047286947721014085,0.024998566634890817,20.0,-7.288075627654877,3.6,25.0,0.022418787099656976,-20.0,12.0,4.58580087834532,-75.0,10.0,0.00017945795907772043,-17.0,5.6,0.8,20.0,0.9697259337439668,4.0,0.004439460475660075,-22.0,8.0,20000.0,5.818689214707862,1.2,0.5,1.0
1.41,-65.30422696036271,0.04726810837742819,0.02499855635507852,20.0,-7.28702795649275,3.6,25.0,0.02241505741749574,-20.0,12.0,4.583008508405216,-75.0,10.0,0.0001793925344892523,-17.0,5.6,0.8,20.0,0.9695213149496948,4.0,0.004438332300979806,-22.0,8.0,20000.0,5.817463823782373,1.2,0.5,1.0
1.42,-65.30626779411163,0.04724927628795135,0.024998546074756933,20.0,-7.285981188929024,3.6,25.0,0.02241133105185598,-20.0,12.0,4.580218312574315,-75.0,10.0,0.0001793271812761123,-17.0,5.6,0.8,20.0,0.969316844741022,4.0,0.004437205231421664,-22.0,8.0,20000.0,5.816239323533019,1.2,0.5,1.0
1.43,-65.3083075210639,0.04723045051891004,0.024998535794108892,20.0,-7.284935130968001,3.6,25.0,0.02240760731191385,-20.0,12.0,4.577430020708842,-75.0,10.0,0.00017926188729043606,-17.0,5.6,0.8,20.0,0.9691124853607206,4.0,0.004436079057803216,-22.0,8.0,20000.0,5.815015487361663,1.2,0.5,1.0
1.44,-65.310345676848,0.0472116322183402,0.024998525512909587,20.0,-7.283890020462536,3.6,25.0,0.022403887044145268,-20.0,12.0,4.574643962275023,-75.0,10.0,0.00017919666734181794,-17.0,5.6,0.8,20.0,0.9689082832343596,4.0,0.004434954035881491,-22.0,8.0,20000.0,5.813792593891199,1.2,0.5,1.0
1.45,-65.31238226183751,0.04719282138531825,0.024998515231159195,20.0,-7.28284585687655,3.6,25.0,0.022400170246379494,-20.0,12.0,4.571860135663431,-75.0,10.0,0.0001791315213548045,-17.0,5.6,0.8,20.0,0.9687042383244117,4.0,0.004433830164722311,-22.0,8.0,20000.0,5.812570642897492,1.2,0.5,1.0
1.46,-65.31441727640603,0.0471740180189206,0.024998504948857896,20.0,-7.28180263967439,3.6,25.0,0.022396456916447708,-20.0,12.0,4.5690785392656785,-75.0,10.0,0.00017906644925404406,-17.0,5.6,0.8,20.0,0.9685003505933453,4.0,0.004432707443392537,-22.0,8.0,20000.0,5.81134963415638,1.2,0.5,1.0
1.47,-65.31645072092714,0.04715522211822368,0.02499849466600587,20.0,-7.280760368320839,3.6,25.0,0.022392747052183058,-20.0,12.0,4.566299171474457,-75.0,10.0,0.00017900145096428876,-17.0,5.6,0.8,20.0,0.9682966200036319,4.0,0.004431585870960102,-22.0,8.0,20000.0,5.810129567443718,1.2,0.5,1.0
1.48,-65.3184825957744,0.04713643368230389,0.024998484382603308,20.0,-7.279719042281131,3.6,25.0,0.02238904065142069,-20.0,12.0,4.56352203068351,-75.0,10.0,0.00017893652641039198,-17.0,5.6,0.8,20.0,0.9680930465177433,4.0,0.004430465446493998,-22.0,8.0,20000.0,5.808910442535361,1.2,0.5,1.0
1.49,-65.32051290132141,0.04711765271023766,0.02499847409865038,20.0,-7.278678661020915,3.6,25.0,0.022385337711997653,-20.0,12.0,4.560747115287638,-75.0,10.0,0.00017887167551731013,-17.0,5.6,0.8,20.0,0.9678896300981492,4.0,0.004429346169064264,-22.0,8.0,20000.0,5.807692259207156,1.2,0.5,1.0
1.5,-65.32254163794174,0.04709887920110141,0.024998463814147272,20.0,-7.277639224006285,3.6,25.0,0.022381638231752977,-20.0,12.0,4.557974423682706,-75.0,10.0,0.0001788068982101009,-17.0,5.6,0.8,20.0,0.9676863707073214,4.0,0.004428228037742004,-22.0,8.0,20000.0,5.806475017234956,1.2,0.5,1.0
1.51,-65.32456880600898,0.04708011315397156,0.02499845352909416,20.0,-7.276600730703769,3.6,25.0,0.02237794220852763,-20.0,12.0,4.555203954265632,-75.0,10.0,0.00017874219441392467,-17.0,5.6,0.8,20.0,0.9674832683077299,4.0,0.004427111051599366,-22.0,8.0,20000.0,5.80525871639461,1.2,0.5,1.0
1.52,-65.32659440589671,0.04706135456792451,0.024998443243491233,20.0,-7.275563180580325,3.6,25.0,0.02237424964016455,-20.0,12.0,4.552435705434393,-75.0,10.0,0.00017867756405404286,-17.0,5.6,0.8,20.0,0.9672803228618464,4.0,0.004425995209709561,-22.0,8.0,20000.0,5.804043356461972,1.2,0.5,1.0
