Time,Ca,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,rrs,ccs,qqs,thetar,VCa,sigmar,sigmac,thetac,pwrc,pwrq,gCa,gKCa,gKAHP,tauRs,aq,ac,tauq,tauCa,uuCa,tauKc,mKCa,ICa,IAHP,IKC,compartment_0000001,reaction_0000001
5.09,0.000560028589908708,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0272422408979684,-0.0034526626607625814,0.0002130933601512215,0.15106096278074693,0.03194216867948254,0.01873750802061024,0.00014080549921262792,0.2931366389754769,0.001426242495560703,0.1912682454823283,0.03548639727221953,0.9650165324325647,-67.60397072804578,0.007888653994658426,0.003805835837974002,1.4461696553932162e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.332938713060604e-05,-0.0009339805427526608,1.6194228967199208e-14,7.954987320608435e-05,1.0,-3.373931687314324e-05
5.1000000000000005,0.0005596913958032821,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02730112727867911,-0.003460848126675649,0.0002137838614889859,0.15118525166463098,0.03195805967242942,0.018751609085442496,0.00014114770123752342,0.29321210066623604,0.001426488150269684,0.1912156738936449,0.035512222901120646,0.9649796992091703,-67.59668759506512,0.007894663271031452,0.00380992529662578,1.4475020401658898e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.327319859942784e-05,-0.0009353677122712362,1.6214420206308515e-14,7.961328891240439e-05,1.0,-3.36995071698478e-05
5.11,0.0005593545997061668,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027360103446676835,-0.0034690480607619356,0.00021447614152376432,0.151309467342412,0.03197396146878719,0.01876571209983364,0.0001414905289931004,0.29328752849248907,0.001426734405229023,0.19116305670517536,0.035538050989387726,0.9649428501277426,-67.58940882647696,0.007900673779387498,0.003814018257439088,1.4488311129232853e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.321707638428667e-05,-0.0009367561690622643,1.6234580875602075e-14,7.967674036858038e-05,1.0,-3.365971520985172e-05
5.12,0.000559018201439965,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027419169467603418,-0.003477262478295026,0.0002151702034526273,0.15143360969934108,0.03198987409415203,0.018779817059895412,0.00014183398318164713,0.2933629224712216,0.0014269812608949967,0.19111039407140018,0.035563881527917396,0.9649059852122368,-67.5821344184379,0.007906685514557407,0.003818114713245728,1.4501568835298674e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.316102045564426e-05,-0.0009381459124858574,1.6254711043574784e-14,7.974022746786149e-05,1.0,-3.361994098590796e-05
5.13,0.0005586822008273527,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027478325407082994,-0.0034854913945534206,0.0002158660504757836,0.15155767862107747,0.03200579757411978,0.01879392396175052,0.00014217806450572806,0.29343828261945887,0.0014272287177238242,0.19105768614647067,0.035589714507643554,0.9648691044864859,-67.57486436710485,0.007912698471407891,0.0038222146569067343,1.4514793618200986e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.310503078397437e-05,-0.000939536941907214,1.62748107785819e-14,7.980375010451323e-05,1.0,-3.3580184490724225e-05
5.14,0.0005583465976910791,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027537571330722,-0.00349373482482059,0.0002165636857965785,0.1516816739936892,0.03202173193428601,0.01880803280153262,0.00014252277366818628,0.29351360895426637,0.001427476776171667,0.1910049330842095,0.035615549919537096,0.964832207974202,-67.56759866863494,0.00791871264484122,0.003826318081312241,1.4527985575985318e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.304910733976296e-05,-0.0009409292566965744,1.629488014883927e-14,7.986730817381404e-05,1.0,-3.354044571696341e-05
5.15,0.0005580113918539667,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027596907304109446,-0.0035019927843849483,0.00021726311262149214,0.15180559570365218,0.032037677200245945,0.018822143575386342,0.00014286811137214235,0.29358890149274924,0.00142772543669463,0.19095213503811123,0.035641387754605645,0.9647952956989773,-67.56033731918559,0.007924728029794917,0.0038304249793813497,1.454114480639904e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.299325009350817e-05,-0.000942322856229177,1.631491922242354e-14,7.993090157205151e-05,1.0,-3.3500724657244124e-05
5.16,0.0005576765831389122,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027656333392817062,-0.003510265288539916,0.00021796433416013727,0.1519294436378501,0.032053633397594504,0.018836256279467275,0.00014321407832099684,0.2936641602520523,0.00142797469974876,0.1908992921613431,0.03566722800389329,0.9647583676842852,-67.5530803149145,0.007930744621241452,0.0038345353440619972,1.4554271406892283e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.293745901572045e-05,-0.0009437177398852147,1.6334928067272374e-14,7.999453019651886e-05,1.0,-3.34610213041411e-05
5.17,0.0005573421713688867,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0277158496623997,-0.0035185523525839446,0.0002186673536252585,0.15205321768357422,0.03206960055192629,0.018850370909942033,0.00014356067521843145,0.29373938524935983,0.0014282245657900473,0.19084640460674546,0.03569307065848034,0.9647214239534819,-67.54582765197962,0.007936762414187946,0.0038386491683308254,1.4567365474618863e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.288173407692263e-05,-0.0009451139070497912,1.6354906751184682e-14,8.005819394551153e-05,1.0,-3.342133565018568e-05
5.18,0.0005570081563669363,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02777545617839531,-0.003526853991820542,0.00021937217423272985,0.1521769177285236,0.03208557868883559,0.018864487462988206,0.00014390790276841008,0.2938145765018961,0.0014284750352744242,0.19079347252683249,0.03571891570948303,0.964684464529807,-67.5385793265392,0.00794278140367587,0.0038427664451930487,1.4580427106437205e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.282607524764998e-05,-0.0009465113571128799,1.637485534182084e-14,8.01218927183235e-05,1.0,-3.3381667687866304e-05
5.19,0.0005566745379561824,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02783515300632525,-0.0035351702215582806,0.00022007879920155378,0.15230054366080428,0.03210156783391635,0.018878605934794398,0.00014425576167517907,0.29388973402692453,0.001428726108657767,0.19074049607379273,0.035744763148053325,0.9646474894363849,-67.53133533475179,0.007948801584780757,0.0038468871676823274,1.459345639891126e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.277048249845027e-05,-0.0009479100894692806,1.639477390670289e-14,8.018562641524379e-05,1.0,-3.3342017409628915e-05
5.2,0.0005563413159598221,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02789494021169463,-0.003543501057110869,0.00022078723175385947,0.15242409536892926,0.0321175680127622,0.018892726321560263,0.0001446042526432703,0.29396485784174803,0.0014289777863958938,0.1906874753994898,0.035770612965378625,0.9646104986962255,-67.52409567277617,0.007954822952611901,0.003851011328860635,1.460645344831141e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.271495579988387e-05,-0.000949310103518577,1.6414662513214792e-14,8.024939493755306e-05,1.0,-3.330238480787747e-05
5.21,0.0005560084902011287,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.027954817859992032,-0.003551846513797103,0.0002214974751149011,0.1525475727418174,0.03213357925096641,0.018906848619496406,0.00014495337637749898,0.29403994796370836,0.0014292300689445667,0.19063441065546285,0.03579646515268155,0.9645734923322259,-67.51686033677149,0.00796084550231208,0.003855138921818133,1.4619418350615397e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.265949512252381e-05,-0.0009507113986650978,1.643452122860259e-14,8.031319818751993e-05,1.0,-3.3262769874974306e-05
5.22,0.000555676060503452,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02801478601669042,-0.003560206606940998,0.0002222095325130573,0.15267097566879523,0.03214960157412195,0.018920972824824554,0.00014530313358296942,0.2941150044101871,0.0014294829567594901,0.19058130199292733,0.03582231970121969,0.964536470367171,-67.50962932289713,0.007966869229057262,0.003859269939673041,1.4632351201509222e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.26041004369558e-05,-0.0009521139743178728,1.64543501199747e-14,8.037703606839773e-05,1.0,-3.322317260324066e-05
5.23,0.000555344026690219,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028074844747246752,-0.0035685813518717036,0.00022292340717982922,0.15279430403959443,0.03216563500782143,0.018935098933777428,0.00014565352496507126,0.29419002719860443,0.001429736450296312,0.19052814956277547,0.035848176602285405,0.9644994328237348,-67.5024026273128,0.007972894128056329,0.003863404375571512,1.464525209638805e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.254877171377837e-05,-0.0009535178298905956,1.6474149254302072e-14,8.044090848442092e-05,1.0,-3.318359298495704e-05
5.24,0.0005550123885849339,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02813499411710236,-0.0035769707639236106,0.00022363910234983906,0.15291755774435253,0.03218167957765708,0.018949226942598787,0.000146004551229484,0.29426501634641944,0.0014299905500106233,0.190474953515577,0.03587403584720553,0.9644623797244811,-67.49518024617855,0.00797892019455079,0.003867542222687502,1.465812113035712e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.249350892360294e-05,-0.0009549229648015801,1.6493918698418428e-14,8.050481534080164e-05,1.0,-3.3144031012363724e-05
5.25,0.0005546811460111787,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028195234191683467,-0.003585374858436356,0.00022435662126082996,0.1530407366736134,0.032197735309220835,0.018963356847543515,0.00014635621308217722,0.2943399718711306,0.0014302452563579582,0.19042171400157962,0.03589989742734124,0.9644253110918649,-67.48796217565467,0.007984947423814514,0.0038716834742226498,1.4670958398232649e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.243831203705379e-05,-0.0009563293784737232,1.6513658519020507e-14,8.056875654372638e-05,1.0,-3.310448667766113e-05
5.26,0.0005543502987926138,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028255565036401066,-0.003593793650754862,0.00022507596715366391,0.15316384071832573,0.032213802228104285,0.01897748864487755,0.00014670851122941222,0.29441489379027475,0.0014305005697937943,0.19036843117070967,0.03592576133408774,0.9643882269482332,-67.4807484119018,0.007990975811153444,0.0038758281234061473,1.4683763994542716e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.238318102476821e-05,-0.0009577370703344642,1.653336878266826e-14,8.063273200035255e-05,1.0,-3.3064959973010264e-05
5.2700000000000005,0.000554019846752978,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028315986716651056,-0.003602227156229323,0.00022579714327232092,0.1532868697698431,0.03222988035989862,0.018991622330877877,0.00014706144637774147,0.2944897821214275,0.0014307564907735527,0.1903151051725728,0.03595162755887411,0.9643511273158262,-67.4735389510809,0.007997005351905338,0.003879976163494618,1.469653801352818e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.232811585739661e-05,-0.0009591460398157475,1.6553049555785075e-14,8.069674161880508e-05,1.0,-3.302545089053314e-05
5.28,0.000553689789716089,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028376499297814786,-0.003610675390215284,0.00022652015286389843,0.15340982371992448,0.03224596973019471,0.019005757901832607,0.00014741501923401184,0.2945646368822033,0.0014310130197525976,0.19026173615645445,0.03597749609316307,0.9643140122167779,-67.46633378935323,0.008003036041439492,0.003884127587771992,1.470928054914355e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.227311650560242e-05,-0.0009605562863539819,1.657270090465799e-14,8.076078530817293e-05,1.0,-3.298595942231318e-05
5.29,0.000553360127505844,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028437102845259,-0.0036191383680736332,0.00022724499917860957,0.15353270246073275,0.03226207036458305,0.019019895354040937,0.00014776923050536435,0.2946394580902548,0.001431270157186237,0.1902083242713205,0.03600336692845078,0.9642768816731175,-67.4591329228804,0.00800906787515648,0.0038882823895493835,1.4721991695057893e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.221818294006231e-05,-0.0009619678093900044,1.6592322895437932e-14,8.082486297850595e-05,1.0,-3.294648556039565e-05
5.3,0.0005530308599462201,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028497797424336085,-0.0036276161051706445,0.00022797168546978303,0.1536555058848353,0.032278182288653756,0.019034034683813157,0.00014812408089923593,0.29471424576327326,0.0014315279035297225,0.19015486966581793,0.03602924005626663,0.9642397357067701,-67.45193634782434,0.008015100848487885,0.003892440562164969,1.473467154465572e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.216331513146623e-05,-0.0009633806083690414,1.6611915594139928e-14,8.088897454081145e-05,1.0,-3.2907029296788054e-05
5.3100000000000005,0.000552701986861274,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.0285585831003846,-0.0036361086168780338,0.00022870021499386207,0.15377823388520373,0.03229430552799664,0.019048175887470733,0.0001484795711233618,0.2947889999189883,0.0014317862592382494,0.1901013724882753,0.03605511546817301,0.9642025743395578,-67.4447440603473,0.008021134956896043,0.0038966020989838653,1.4747320191037859e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.210851305051735e-05,-0.0009647946827406718,1.6631479066643338e-14,8.095311990705085e-05,1.0,-3.2867590623460515e-05
5.32,0.0005523735080751434,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028619459938728956,-0.0036446159185729472,0.00022943059101040352,0.1539008863552133,0.03231044010820109,0.019062318961346195,0.00014883570188577486,0.2948637205751678,0.0014320452247669562,0.19004783288670343,0.03608099315576519,0.9641653975932005,-67.43755605661188,0.008027170195873783,0.0039007669933980057,1.475993772702235e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.20537766679323e-05,-0.0009662100319587894,1.665101337869206e-14,8.101729899013636e-05,1.0,-3.282816953234621e-05
5.33,0.0005520454234120467,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02868042800468,-0.0036531380256379824,0.00023016281678207682,0.1540234631886421,0.03232658605485613,0.01907646390178323,0.0001491924738948068,0.2949384077496175,0.0014323048005709259,0.189994251008796,0.03610687311067103,0.9641282054893169,-67.43037233278102,0.008033206560944172,0.0039049352388260245,1.4772524245145318e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.199910595444109e-05,-0.0009676266554815675,1.667051859589475e-14,8.108151170392772e-05,1.0,-3.278876601534176e-05
5.34,0.0005517177326962834,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02874148736353532,-0.0036616749534612815,0.00023089689557466466,0.15414596427967248,0.03234274339355047,0.019090610705136707,0.00014954988785909182,0.2950130614601817,0.0014325649871051852,0.1899406270019301,0.03613275532455088,0.9640909980494254,-67.42319288501798,0.008039244047660269,0.003909106828713135,1.4785079837661863e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.194450088078724e-05,-0.0009690445527714225,1.6689994783725074e-14,8.114575796322902e-05,1.0,-3.2749380064307575e-05
5.3500000000000005,0.0005513904357522346,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.028802638080579028,-0.0036702267174364878,0.00023163283065706045,0.15426838952288877,0.03235891214987237,0.019104759367772593,0.0001499079444875648,0.29508768172474226,0.0014328257848247048,0.18988696101316685,0.03615863978909732,0.9640537752949452,-67.41601770948641,0.00804528265160486,0.00391328175653101,1.4797604596546917e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.188996141772786e-05,-0.0009704637232949759,1.67094420075219e-14,8.12100376837852e-05,1.0,-3.2710011671068283e-05
5.36,0.0005510635324043634,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02886388022108233,-0.003678793332962815,0.0002323706253012693,0.1543907388132783,0.03237509234940975,0.019118909886068035,0.00015026664448946435,0.29516226856121913,0.0014330871941843992,0.189833253189252,0.03618452649603502,0.9640165372471967,-67.40884680235028,0.008051322368390222,0.0039174600157776615,1.4810098613496128e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.183548753603362e-05,-0.0009718841665230219,1.6728860332489535e-14,8.127435078227905e-05,1.0,-3.267066082741312e-05
5.37,0.0005507370224772152,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02892521385030369,-0.003687374815445087,0.00023311028278240673,0.15451301204623075,0.03239128401775017,0.019133062256411364,0.00015062598857433433,0.29523682198757,0.0014333492156391276,0.18977950367661656,0.03621041543712054,0.963979283927403,-67.40168015977393,0.00805736319365788,0.003921641599977327,1.4822561979926724e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.178107920648888e-05,-0.0009733058819304903,1.6748249823697935e-14,8.133869717632782e-05,1.0,-3.2631327525096264e-05
5.38,0.000550410905795418,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.02898663903348897,-0.00369597118029371,0.00023385180637869858,0.15463520911753745,0.032407487180480775,0.019147216475202077,0.00015098597745202282,0.29531134202179016,0.001433611849643693,0.18972571262137725,0.03623630660414216,0.96394201535669,-67.39451777792206,0.008063405123078352,0.003925826502680352,1.4834994786978384e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.172673639989174e-05,-0.0009747288689964127,1.6767610546082937e-14,8.140307678448007e-05,1.0,-3.259201175583726e-05
5.39,0.0005500851821836827,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,1.0,1.4,0.2,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-41.0,3.0,-90.0,-70.0,-0.029048155835871673,-0.0037045824429247846,0.0002345951993714806,0.15475732992339192,0.032423701863188346,0.019161372538850856,0.00015134661183268674,0.2953858286819126,0.001433875096652843,0.18967188016933725,0.036262199988919726,0.9639047315560882,-67.38735965295973,0.008069448152350923,0.003930014717463067,1.4847397125514103e-16,-20.0,120.0,10.0,7.0,-30.0,1.0,4.0,0.08,10.0,5.0,1.0,2.0,6.0,450.0,13.0,0.13,2.0,9.16724590870541e-05,-0.0009761531272038878,1.6786942564446495e-14,8.146748952621246e-05,1.0,-3.2552713511321325e-05
