Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
1.11,0.5002659768526296,9.999793368810087,9.999946948807525,99.99991007193442,0.00023452364787194396,0.000206631189927793,5.3051192478464385e-05,8.99280656404068e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.12,0.5002668315145143,9.999793095594315,9.999946638172304,99.99990926779347,0.00023366898598728195,0.00020690440570074977,5.33618276978776e-05,9.073220659211673e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.1300000000000001,0.50026767235778,9.999792833531938,9.999946332278473,99.99990847280473,0.00023282814272165315,0.00020716646807799325,5.366772152893671e-05,9.152719533111995e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.1400000000000001,0.5002684996204424,9.99979258237567,9.999946031091705,99.99990768698265,0.00023200088005924748,0.00020741762434633686,5.396890829608226e-05,9.231301741903943e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.1500000000000001,0.500269313536992,9.999792341883037,9.999945734577082,99.99990691033757,0.00023118696350959668,0.0002076581169813069,5.4265422917434596e-05,9.308966249922409e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.16,0.5002701143384328,9.999792111816289,9.999945442699131,99.99990614287591,0.000230386162068737,0.00020788818372990224,5.4557300868424555e-05,9.385712415378983e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.17,0.5002709022523211,9.999791891942328,9.999945155421852,99.99990538460031,0.0002295982481804633,0.00020810805769214404,5.484457814662194e-05,9.461539976414464e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.18,0.5002716775028039,9.999791682032619,9.99994487270876,99.99990463550971,0.00022882299769768513,0.00020831796740142938,5.5127291237725365e-05,9.536449037494234e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.19,0.5002724403106577,9.999791481863117,9.999944594522914,99.99990389559953,0.00022806018984389498,0.000208518136903701,5.5405477082678405e-05,9.610440056141005e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.2,0.5002731908933268,9.999791291214185,9.99994432082695,99.99990316486179,0.00022730960717475785,0.0002087087858354465,5.567917304587825e-05,9.683513829999239e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.21,0.5002739294649617,9.999791109870522,9.99994405158311,99.99990244328525,0.00022657103553983205,0.00020889012950053973,5.594841688444433e-05,9.755671484225603e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.22,0.5002746562364572,9.999790937621077,9.999943786753276,99.9999017308555,0.00022584426404443,0.00020906237894593758,5.621324671851543e-05,9.826914459199708e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.23,0.50027537141549,9.999790774258987,9.99994352629899,99.99990102755511,0.00022512908501162805,0.0002092257410362444,5.647370100254511e-05,9.897244498549432e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.24,0.5002760752065573,9.999790619581496,9.999943270181495,99.99990033336373,0.0002244252939444334,0.0002093804185271574,5.672981849756604e-05,9.966663637485039e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.25,0.5002767678110136,9.999790473389886,9.999943018361748,99.9998996482582,0.00022373268948811667,0.00020952661013780557,5.698163824439509e-05,0.00010035174191436367,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.26,0.500277449427109,9.999790335489402,9.999942770800454,99.99989897221266,0.00022305107339271767,0.00020966451062199467,5.7229199537751716e-05,0.00010102778744987349,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.27,0.5002781202500259,9.999790205689187,9.99994252745809,99.9998983051987,0.00022238025047573197,0.0002097943108383713,5.747254190126336e-05,0.0001016948014110212,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.28,0.5002787804719167,9.999790083802207,9.99994228829493,99.9998976471854,0.00022172002858498568,0.00020991619781951816,5.7711705063332164e-05,0.00010235281470637048,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.29,0.5002794302819399,9.999789969645187,9.999942053271061,99.99989699813949,0.00022107021856170513,0.00021003035483999343,5.794672893383831e-05,0.00010300186062132991,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.3,0.5002800698662978,9.999789863038545,9.999941822346415,99.9998963580254,0.00022043063420378834,0.00021013696148332678,5.817765358165594e-05,0.00010364197471882173,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.31,0.5002806994082722,9.999789763806321,9.999941595480784,99.99989572680538,0.00021980109222928442,0.00021023619370798394,5.840451921295849e-05,0.000104273194742641,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.32,0.5002813190882615,9.999789671776117,9.999941372633847,99.9998951044396,0.00021918141224008738,0.0002103282239123129,5.862736615029084e-05,0.00010489556052344961,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.33,0.5002819290838157,9.999789586779032,9.999941153765185,99.99989449088623,0.0002185714166858496,0.00021041322099848338,5.884623481238653e-05,0.00010550911388735079,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.34,0.5002825295696735,9.999789508649597,9.999940938834303,99.99989388610156,0.00021797093082812113,0.0002104913504354323,5.906116569470868e-05,0.00010611389856698928,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.35,0.5002831207177969,9.999789437225711,9.999940727800649,99.99989329004002,0.00021737978270471974,0.00021056277432082707,5.927219935069432e-05,0.00010670996011512415,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.36,0.5002837026974073,9.99978937234859,9.999940520623626,99.99989270265432,0.0002167978030943368,0.00021062765144205903,5.947937637368186e-05,0.00010729734582062092,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.37,0.5002842756750203,9.999789313862697,9.999940317262622,99.99989212389552,0.00021622482548138387,0.00021068613733627895,5.9682737379502526e-05,0.00010787610462681082,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.3800000000000001,0.5002848398144807,9.999789261615685,9.999940117677012,99.9998915537131,0.0002156606860210845,0.00021073838434948654,5.9882322989716916e-05,0.00010844628705216558,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.3900000000000001,0.500285395276997,9.99978921545834,9.999939921826186,99.99989099205504,0.0002151052235048155,0.00021078454169468585,6.0078173815478256e-05,0.00010900794511323674,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.4000000000000001,0.5002859422211762,9.999789175244528,9.99993972966956,99.99989043886791,0.0002145582793257017,0.0002108247555091184,6.027033044200469e-05,0.00010956113224980947,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.41,0.5002864808030575,9.999789140831128,9.999939541166588,99.99988989409691,0.00021401969744446828,0.00021085916891058586,6.045883341364329e-05,0.00011010590325222116,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.42,0.5002870111761465,9.999789112077986,9.999939356276784,99.99988935768597,0.00021348932435555378,0.0002108879220528735,6.0643723219508974e-05,0.00011064231419079652,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.43,0.5002875334914486,9.999789088847857,9.999939174959724,99.99988882957781,0.00021296700905348788,0.00021091115218028656,6.0825040279681955e-05,0.00011117042234735069,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.44,0.5002880478975026,9.999789071006354,9.999938997175073,99.99988830971401,0.00021245260299953634,0.00021092899368131059,6.1002824931947916e-05,0.00011169028614871376,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.45,0.5002885545404135,9.999789058421893,9.999938822882587,99.99988779803506,0.00021194596008861663,0.0002109415781414073,6.117711741906532e-05,0.00011220196510222983,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.46,0.5002890535638858,9.999789050965639,9.99993865204213,99.99988729448043,0.0002114469366164869,0.0002109490343949572,6.134795787654491e-05,0.00011270551973318525,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.47,0.500289545109255,9.999789048511456,9.999938484613686,99.99988679898864,0.0002109553912472106,0.00021095148857636027,6.151538632092666e-05,0.00011320101152412112,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.48,0.5002900293155214,9.999789050935862,9.99993832055737,99.9998863114973,0.0002104711849808995,0.00021094906417030597,6.167944263854004e-05,0.00011368850285598598,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.49,0.5002905063193804,9.99978905811797,9.999938159833434,99.99988583194322,0.00020999418112173688,0.0002109418820612231,6.184016657473348e-05,0.00011416805695108524,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.5,0.5002909762552559,9.99978906993945,9.999938002402285,99.99988536026235,0.00020952424524628335,0.00021093006058192122,6.199759772355987e-05,0.0001146397378177852,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.51,0.50029143925533,9.99978908628447,9.99993784822449,99.99988489638997,0.00020906124517206673,0.00021091371556143383,6.21517755179046e-05,0.00011510361019692947,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.52,0.5002918954495756,9.999789107039657,9.999937697260789,99.99988444026066,0.00020860505092645796,0.0002108929603720745,6.230273922004347e-05,0.00011555973950992711,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.53,0.5002923449657862,9.999789132094053,9.999937549472097,99.99988399180836,0.0002081555347158343,0.0002108679059757164,6.245052791261805e-05,0.00011600819180847223,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.54,0.500292787929607,9.99978916133906,9.999937404819521,99.99988355096644,0.0002077125708950312,0.00021083866096930615,6.259518049001617e-05,0.00011644903372585544,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.55,0.5002932244645648,9.999789194668399,9.99993726326436,99.99988311766774,0.00020727603593708428,0.00021080533162962193,6.27367356501458e-05,0.00011688233242982867,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.56,0.5002936546920986,9.99978923197807,9.999937124768124,99.99988269184459,0.00020684580840326204,0.00021076802195728694,6.28752318865908e-05,0.00011730815557698522,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.57,0.5002940787315885,9.999789273166307,9.99993698929253,99.9998822734289,0.00020642176891339046,0.00021072683372004783,6.301070748113728e-05,0.00011772657126861796,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.58,0.5002944967003854,9.999789318133532,9.999936856799515,99.99988186235215,0.00020600380011647008,0.00021068186649532896,6.314320049665944e-05,0.00011813764800801905,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.59,0.5002949087138402,9.999789366782315,9.999936727251242,99.9998814585455,0.00020559178666158633,0.0002106332177120722,6.32727487703546e-05,0.0001185414546591857,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.6,0.5002953148853326,9.999789419017334,9.999936600610106,99.99988106193976,0.00020518561516911347,0.00021058098269187238,6.339938990731662e-05,0.00011893806040689648,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.61,0.5002957153262995,9.999789474745336,9.999936476838739,99.99988067246545,0.00020478517420221241,0.0002105252546894184,6.352316127443784e-05,0.0001193275347181244,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.62,0.500296110146263,9.999789533875093,9.999936355900019,99.99988029005287,0.00020439035423862288,0.00021046612493224982,6.364409999462956e-05,0.00011970994730475263,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.6300000000000001,0.5002964994528588,9.999789596317365,9.999936237757073,99.99987991463209,0.00020400104764274962,0.00021040368265983853,6.376224294135152e-05,0.00012008536808756023,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.6400000000000001,0.5002968833518635,9.999789661984861,9.999936122373281,99.99987954613302,0.0002036171486380432,0.0002103380151620054,6.387762673344076e-05,0.00012045386716144547,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.6500000000000001,0.5002972619472218,9.999789730792205,9.999936009712284,99.99987918448542,0.00020323855327967471,0.00021026920781668128,6.399028773023124e-05,0.00012081551476185531,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.6600000000000001,0.500297635341074,9.999789802655894,9.999935899737988,99.99987882961895,0.00020286515942750442,0.00021019734412702177,6.410026202695462e-05,0.00012117038123238985,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.67,0.5002980036337821,9.999789877494262,9.999935792414565,99.99987848146318,0.0002024968667193441,0.00021012250575788515,6.420758545041417e-05,0.00012151853699355175,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.68,0.5002983669239569,9.999789955227447,9.999935687706461,99.99987813994767,0.00020213357654451245,0.00021004477257168292,6.4312293554923e-05,0.00012186005251261084,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.69,0.5002987253084837,9.999790035777355,9.999935585578399,99.9998778050019,0.00020177519201768312,0.0002099642226636118,6.441442161849836e-05,0.00012219499827455482,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.7,0.5002990788825483,9.999790119067622,9.999935485995378,99.99987747655543,0.00020142161795302474,0.00020988093239627636,6.451400463930424e-05,0.00012252344475409795,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.71,0.5002994277396626,9.999790205023585,9.999935388922685,99.9998771545378,0.00020107276083863212,0.00020979497643371152,6.46110773323342e-05,0.00012284546238871963,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.72,0.50029977197169,9.999790293572243,9.99993529432589,99.99987683887863,0.00020072852881124808,0.00020970642777481315,6.47056741263269e-05,0.000123161121552706,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.73,0.5003001116688699,9.999790384642232,9.999935202170857,99.99987652950766,0.00020038883163127474,0.00020961535778618636,6.479782916090691e-05,0.0001234704925321676,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.74,0.5003004469198431,9.999790478163783,9.999935112423733,99.99987622635469,0.0002000535806580736,0.00020952183623441939,6.48875762839436e-05,0.00012377364550100766,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.75,0.5003007778116756,9.9997905740687,9.999935025050968,99.99987592934968,0.00019972268882555296,0.0002094259313177923,6.497494904912094e-05,0.00012407065049781498,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.76,0.5003011044298831,9.999790672290318,9.999934940019303,99.99987563842278,0.0001993960706180421,0.00020932770969742844,6.505998071371152e-05,0.00012436157740365684,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.77,0.5003014268584546,9.999790772763488,9.99993485729578,99.99987535350427,0.00019907364204645062,0.00020922723652789748,6.514270423654799e-05,0.0001246464959207478,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.78,0.5003017451798762,9.999790875424528,9.999934776847741,99.99987507452464,0.00019875532062471176,0.00020912457548727804,6.522315227618536e-05,0.00012492547555197027,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.79,0.5003020594751544,9.999790980211209,9.999934698642829,99.9998748014146,0.00019844102534650874,0.00020901978880668822,6.530135718924791e-05,0.00012519858558122362,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.8,0.5003023698238386,9.999791087062716,9.99993462264899,99.99987453410513,0.00019813067666228223,0.00020891293729929212,6.537735102895454e-05,0.0001254658950545796,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.81,0.5003026763040442,9.999791195919626,9.999934548834474,99.99987427252742,0.00019782419645651795,0.00020880408038879037,6.545116554381647e-05,0.00012572747276222117,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.82,0.5003029789924753,9.999791306723877,9.999934477167843,99.99987401661296,0.00019752150802531258,0.00020869327613740252,6.552283217650135e-05,0.00012598338722114363,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.83,0.5003032779644465,9.99979141941874,9.999934407617957,99.99987376629353,0.00019722253605421682,0.00020858058127334918,6.559238206285837e-05,0.0001262337066585965,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.84,0.5003035732939044,9.999791533948795,9.999934340153988,99.9998735215012,0.00019692720659635358,0.0002084660512178416,6.565984603109843e-05,0.00012647849899624552,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.85,0.50030386505345,9.999791650259901,9.999934274745419,99.99987328216837,0.0001966354470508101,0.00020834974011158642,6.572525460112423e-05,0.00012671783183503457,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.86,0.5003041533143596,9.999791768299172,9.999934211362037,99.99987304822776,0.0001963471861413019,0.0002082317008408128,6.578863798400487e-05,0.00012695177244072768,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.87,0.5003044381466059,9.999791888014949,9.999934149973939,99.99987281961246,0.00019606235389510725,0.00020811198506283,6.585002608158997e-05,0.0001271803877301118,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.8800000000000001,0.5003047196188788,9.99979200935678,9.999934090551534,99.99987259625594,0.00019578088162227,0.00020799064323112195,6.590944848625803e-05,0.00012740374425784153,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.8900000000000001,0.500304997798606,9.99979213227539,9.99993403306554,99.999872378092,0.00019550270189506934,0.0002078677246199869,6.596693448079453e-05,0.00012762190820390722,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.9000000000000001,0.5003052727519735,9.99979225672266,9.999933977486982,99.99987216505484,0.00019522774852775429,0.00020774327734872876,6.602251303839485e-05,0.00012783494536170868,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.9100000000000001,0.5003055445439447,9.999792382651604,9.999933923787198,99.99987195707908,0.00019495595655654133,0.00020761734840540734,6.607621282278729e-05,0.0001280429211267167,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.92,0.5003058132382814,9.99979251001634,9.999933871937833,99.99987175409971,0.00019468726221987312,0.00020748998367015463,6.612806218847198e-05,0.00012824590048570526,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.93,0.5003060788975624,9.999792638772071,9.99993382191084,99.9998715560522,0.00019442160293893634,0.00020736122793806402,6.61780891810711e-05,0.00012844394800653778,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.94,0.500306341583203,9.999792768875068,9.999933773678483,99.99987136287238,0.00019415891729843694,0.00020723112494165904,6.62263215377862e-05,0.00012863712782849084,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.95,0.5003066013554738,9.999792900282635,9.999933727213334,99.99987117449656,0.0001938991450276303,0.00020709971737294848,6.627278668795869e-05,0.0001288255036530998,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.96,0.5003068582735198,9.999793032953102,9.999933682488267,99.99987099086148,0.00019364222698160484,0.00020696704690507486,6.631751175372922e-05,0.00012900913873551014,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.97,0.5003071123953786,9.999793166845793,9.99993363947647,99.99987081190434,0.0001933881051228167,0.00020683315421356218,6.636052355079208e-05,0.0001291880958763198,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.98,0.5003073637779986,9.99979330192101,9.999933598151433,99.99987063756281,0.00019313672250287334,0.00020669807899716998,6.640184858924113e-05,0.00012936243741389747,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
1.99,0.5003076124772569,9.999793438140008,9.999933558486948,99.99987046777501,0.00019288802324456453,0.00020656185999835965,6.644151307450306e-05,0.0001295322252171624,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.0,0.5003078585479773,9.999793575464983,9.999933520457114,99.99987030247955,0.0001926419525241378,0.0002064245350233798,6.647954290835491e-05,0.00012969752067881133,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.0100000000000002,0.5003081020439477,9.999793713859043,9.999933484036333,99.99987014161552,0.0001923984565538168,0.00020628614096197644,6.651596369002197e-05,0.00012985838470897938,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.02,0.500308343017937,9.999793853286198,9.999933449199306,99.9998699851225,0.0001921574825645604,0.0002061467138067343,6.655080071735283e-05,0.0001300148777293206,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.0300000000000002,0.5003085815217125,9.999793993711332,9.999933415921035,99.99986983294056,0.00019191897878906018,0.00020600628867205545,6.658407898806836e-05,0.00013016705966749576,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.04,0.5003088176060566,9.999794135100192,9.999933384176822,99.99986968501028,0.00019168289444497413,0.00020586489981278092,6.661582320108119e-05,0.00013031498995205422,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.05,0.5003090513207832,9.999794277419362,9.999933353942266,99.99986954127273,0.00019144917971839455,0.0002057225806424615,6.664605775788277e-05,0.00013045872750769747,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.06,0.5003092827147541,9.999794420636253,9.99993332519326,99.99986940166949,0.0001912177857475479,0.0002055793637512834,6.667480676399498e-05,0.00013059833075091212,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.07,0.5003095118358949,9.99979456471908,9.999933297905994,99.99986926614265,0.0001909886646067243,0.0002054352809236544,6.67020940304832e-05,0.0001307338575859606,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.08,0.5003097387312112,9.999794709636848,9.999933272056948,99.99986913463484,0.00019076176929043464,0.00020529036315545624,6.672794307552811e-05,0.00013086536540121778,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.09,0.5003099634468039,9.999794855359333,9.999933247622897,99.99986900708917,0.00019053705369779294,0.0002051446406709691,6.675237712605348e-05,0.00013099291106584247,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.1,0.5003101860278846,9.999795001857064,9.999933224580904,99.99986888344931,0.00019031447261712168,0.00020499814293947297,6.677541911940709e-05,0.0001311165509267727,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
2.11,0.5003104065187909,9.999795149101312,9.999933202908318,99.99986876365944,0.00019009398171077827,0.00020485089869153213,6.679709170509242e-05,0.00013123634080603375,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
