Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,t2,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
2.57,1.2953851429326562e-08,7.281914267929117e-08,6.496553972351606e-09,1.8477001743206766e-11,1.3808974070846598e-07,3.6824521374567516e-07,1.7888190922333152e-06,1.2720491413347008e-11,1.3653340906294907e-05,9.5403685358925e-09,9.709236294351112e-11,5.553456515708671e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.771556929763187e-24,-1.2701180652604779e-23,-1.2641321981008703e-23,-6.992210914975768e-26,1.4845809938282475e-23,-6.992034039685051e-26,1.51108407857177e-23,5.181133686570449e-29,1.9867685775159692e-25,8.71496932441662e-29,2.251288089212731e-25,4.7706897318466874e-24,9.647102874310013e-33,6.597222807379809e-30,4.83935355747954e-28,3.629508691721488e-25,6.805204624040654e-23
2.58,1.294786698504741e-08,7.278550596619302e-08,6.493552678885127e-09,1.846846567873549e-11,1.3802594555626918e-07,3.68075090535774e-07,1.7956226798751026e-06,1.2768872480979707e-11,1.3647034137846492e-05,9.576654336628286e-09,9.704751390701876e-11,5.550890923937353e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7707157168579925e-24,-1.2695342635481601e-23,-1.2635512419241656e-23,-6.988981093610221e-26,1.4838950176394248e-23,-6.98880441025334e-26,1.5103858216974464e-23,5.178562842221634e-29,1.9858465175955593e-25,8.710718588389671e-29,2.2502402946939136e-25,4.768419621904624e-24,9.642597057526517e-33,6.594160879694787e-30,4.8370530483737635e-28,3.627783313105697e-25,6.801969596764745e-23
2.59,1.2941885385627265e-08,7.275188524316232e-08,6.490552812160442e-09,1.8459933672101328e-11,1.379621807307337e-07,3.679050481983029e-07,1.8024230332582948e-06,1.2817230549440194e-11,1.3640730367480931e-05,9.612922887984909e-09,9.700268619065707e-11,5.54832655178585e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7698749039202993e-24,-1.2689507393569306e-23,-1.2629705619149816e-23,-6.985752807622351e-26,1.4832093675471418e-23,-6.985576316107471e-26,1.509687896757713e-23,5.17599321921145e-29,1.9849248960348604e-25,8.706469873386486e-29,2.2491929982823343e-25,4.7661505912143934e-24,9.638094914162868e-33,6.591100456642535e-30,4.834753632873526e-28,3.6260587546925346e-25,6.798736107341367e-23
2.6,1.2935906629713639e-08,7.27182805025978e-08,6.487554371499262e-09,1.8451405721375128e-11,1.3789844621744184e-07,3.677350866948138e-07,1.8092201539203796e-06,1.2865565629661717e-11,1.3634429593773017e-05,9.649174198162303e-09,9.695787978429103e-11,5.545763398674336e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.769034490685292e-24,-1.2683674925546826e-23,-1.262390157943318e-23,-6.982526056282397e-26,1.482524043396384e-23,-6.982349756519518e-26,1.508990303594621e-23,5.17342481871539e-29,1.9840037125630385e-25,8.702223178415816e-29,2.2481461997401907e-25,4.763882639252759e-24,9.633593505483188e-33,6.588041726302147e-30,4.832455310458957e-28,3.6243350160920958e-25,6.795504155039464e-23
2.61,1.29299307159547e-08,7.268469173690185e-08,6.484557356223617e-09,1.844288182462866e-11,1.378347420019828e-07,3.6756520598687737e-07,1.8160140433981125e-06,1.2913877732572312e-11,1.3628131815298223e-05,9.685408275356496e-09,9.691309467779047e-11,5.543201464023268e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7681944769844515e-24,-1.2677845230099113e-23,-1.2618100298785727e-23,-6.97930083886067e-26,1.481839045032155e-23,-6.979124730757149e-26,1.5082930420505602e-23,5.170857639557961e-29,1.9830829669844914e-25,8.697978502482393e-29,2.2470998988295775e-25,4.761615765497613e-24,9.629095035539385e-33,6.584984500594528e-30,4.830158080610437e-28,3.622612096914665e-25,6.792273739128335e-23
2.62,1.2923957642999269e-08,7.265111893848049e-08,6.48156176565587e-09,1.843436197993463e-11,1.3777106806995275e-07,3.673954060360827e-07,1.8228047032275202e-06,1.2962166869094838e-11,1.3621837030632696e-05,9.721625127759628e-09,9.686833086103001e-11,5.540640747253384e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.767354862601111e-24,-1.2672018305920146e-23,-1.2612301775871343e-23,-6.97607715462829e-26,1.4811543722995907e-23,-6.97590123809332e-26,1.507596111967732e-23,5.168291680563669e-29,1.9821626591788484e-25,8.69373584459956e-29,2.246054095312986e-25,4.759349969428165e-24,9.624600239015428e-33,6.581928027203294e-30,4.827861942808587e-28,3.6208899967707136e-25,6.789044858877619e-23
2.63,1.2917987409496817e-08,7.261756209974326e-08,6.478567599118709e-09,1.8425846185366685e-11,1.3770742440695482e-07,3.6722568680403756e-07,1.8295921349438974e-06,1.3010433050146943e-11,1.3615545238353259e-05,9.757824763559944e-09,9.682358832388908e-11,5.538081247785696e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7665156474389736e-24,-1.2666194151688855e-23,-1.2606506009426136e-23,-6.972855002855936e-26,1.480470025043789e-23,-6.972679277799225e-26,1.506899513188639e-23,5.165726942320259e-29,1.9812427888150904e-25,8.689495203784676e-29,2.2450087889531133e-25,4.757085250525316e-24,9.620105442491472e-33,6.578873810761214e-30,4.825566896534278e-28,3.6191687152708914e-25,6.785817513557304e-23
2.64,1.2912020014097467e-08,7.258402121310336e-08,6.475574855935149e-09,1.8417334438999384e-11,1.3764381099859907e-07,3.670560482523682e-07,1.8363763400818103e-06,1.3058676286641099e-11,1.360925643703741e-05,9.794007190941792e-09,9.677886705625187e-11,5.5355229650415e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.765676831185076e-24,-1.2660372766087185e-23,-1.2600712998101955e-23,-6.96963438281539e-26,1.4797860031101117e-23,-6.969458849144881e-26,1.5062032455557086e-23,5.163163421888997e-29,1.9803233557578004e-25,8.685256579057973e-29,2.2439639795128915e-25,4.75482160826978e-24,9.615613584703392e-33,6.575820534714614e-30,4.823272941268624e-28,3.6174482520260375e-25,6.782591702437723e-23
2.65,1.2906055455451992e-08,7.255049627097758e-08,6.472583535428531e-09,1.8408826738908213e-11,1.375802278305025e-07,3.668864903427191e-07,1.8431573201750946e-06,1.3106896589484585e-11,1.3602970625263324e-05,9.83017241808563e-09,9.67341670480075e-11,5.532965898442372e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.764838413743122e-24,-1.2654554147812121e-23,-1.259492274062889e-23,-6.9664152937788e-26,1.4791023063437692e-23,-6.966239951403834e-26,1.505507308911481e-23,5.160601121620872e-29,1.9794043597662372e-25,8.68101996943681e-29,2.242919666755356e-25,4.752559042144904e-24,9.61112393096722e-33,6.572768763300783e-30,4.8209800764929935e-28,3.6157286066471766e-25,6.779367424789561e-23
2.66,1.2900093732211809e-08,7.251698726578632e-08,6.46959363692252e-09,1.840032308316959e-11,1.3751667488828902e-07,3.6671701303675346e-07,1.8499350767568579e-06,1.3155093969579497e-11,1.3596687801609851e-05,9.866320453168035e-09,9.668948828904973e-11,5.530410047410157e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7640003948242213e-24,-1.2648738295542598e-23,-1.2589135235670829e-23,-6.963197735018095e-26,1.4784189345902736e-23,-6.963022583846689e-26,1.504811703098722e-23,5.158040039164893e-29,1.9784858006598447e-25,8.676785373948879e-29,2.2418758504438496e-25,4.750297551633282e-24,9.606635011915017e-33,6.56971906075701e-30,4.8186883016889915e-28,3.6140097787455144e-25,6.776144679883842e-23
2.67,1.2894134843028985e-08,7.248349418995358e-08,6.466605159741105e-09,1.8391823469860863e-11,1.3745315215758937e-07,3.665476162961527e-07,1.8567096113594778e-06,1.3203268437822741e-11,1.3590407964656517e-05,9.902451304361682e-09,9.664483076927723e-11,5.527855411366985e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.763162774308004e-24,-1.2642925207969583e-23,-1.2583350481939803e-23,-6.959981705805643e-26,1.4777358876950802e-23,-6.95980674574846e-26,1.504116427959934e-23,5.155480173933315e-29,1.9775676782279745e-25,8.672552791621297e-29,2.2408325303417167e-25,4.748037136219013e-24,9.602149031598692e-33,6.566670110529621e-30,4.816397616338475e-28,3.612291767932445e-25,6.772923466991945e-23
2.68,1.2888178786556236e-08,7.245001703590694e-08,6.4636181032086e-09,1.8383327897060285e-11,1.373896596240413e-07,3.6637830008261684e-07,1.8634809255146047e-06,1.3251420005106057e-11,1.3584131112983522e-05,9.938564979835376e-09,9.660019447859344e-11,5.52530198973526e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7623255520018766e-24,-1.2637114883781039e-23,-1.257756847810572e-23,-6.956767205414548e-26,1.4770531655037197e-23,-6.956592436379752e-26,1.5034214833380338e-23,5.15292152533839e-29,1.9766499922449316e-25,8.668322221480609e-29,2.2397897062126238e-25,4.745777795386572e-24,9.597666724702213e-33,6.563622476855905e-30,4.814108019923545e-28,3.610574573819545e-25,6.769703785385586e-23
2.69,1.2882225561446915e-08,7.241655579607758e-08,6.460632466649643e-09,1.837483636284704e-11,1.3732619727328933e-07,3.66209064357864e-07,1.8702490207531597e-06,1.3299548682315992e-11,1.3577857245171738e-05,9.97466148775403e-09,9.65555794069066e-11,5.522749781937663e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7614887277373206e-24,-1.2631307321664924e-23,-1.2571789222892648e-23,-6.953554233117988e-26,1.4763707678618356e-23,-6.953379655014992e-26,1.5027268690758998e-23,5.150364094555613e-29,1.9757327424699748e-25,8.664093662560246e-29,2.238747377820429e-25,4.743519528621752e-24,9.593184417805733e-33,6.560576912052247e-30,4.811819511926551e-28,3.608858196018575e-25,6.76648563433683e-23
2.7,1.2876275166355028e-08,7.238311046290034e-08,6.457648249389194e-09,1.8366348865301233e-11,1.3726276509098492e-07,3.660399090836307e-07,1.8770138986053374e-06,1.3347654480333929e-11,1.3571586359802717e-05,1.0010740836278682e-08,9.651098554412975e-11,5.520198787397152e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7606523012735946e-24,-1.2625502520309198e-23,-1.2566012714982532e-23,-6.950342788189433e-26,1.475688694615109e-23,-6.950168400927136e-26,1.5020325850164484e-23,5.147807879233994e-29,1.9748159287526408e-25,8.659867113890195e-29,2.237705544928931e-25,4.741262335410155e-24,9.588705049645131e-33,6.557532475723165e-30,4.809532091830087e-28,3.607142634141482e-25,6.763269013118094e-23
2.71,1.2870327599935219e-08,7.234968102881358e-08,6.454665450752539e-09,1.8357865402503876e-11,1.3719936306278637e-07,3.6587083422167174e-07,1.8837755606006037e-06,1.3395737410036074e-11,1.356531845545868e-05,1.0046803033566484e-08,9.646641288018069e-11,5.517649005536961e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7598162724181056e-24,-1.2619700478395805e-23,-1.2560238953069348e-23,-6.947132869903088e-26,1.4750069456093713e-23,-6.946958673391493e-26,1.5013386310027088e-23,5.145252877610292e-29,1.9738995509123737e-25,8.655642574506183e-29,2.2366642073022817e-25,4.7390062152392666e-24,9.584229354904375e-33,6.554489544026852e-30,4.807245759116991e-28,3.6054278878003986e-25,6.760053921002134e-23
2.72,1.286438286084278e-08,7.231626748625923e-08,6.451684070065282e-09,1.834938597253691e-11,1.3713599117435889e-07,3.6570183973376024e-07,1.8905340082676985e-06,1.3443797482293461e-11,1.3559053530722523e-05,1.0082848087770715e-08,9.642186140498205e-11,5.515100435780599e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7589806409782606e-24,-1.2613901194612704e-23,-1.2554467935847077e-23,-6.943924477533088e-26,1.4743255206904918e-23,-6.943750471680725e-26,1.5006450068777854e-23,5.142699092035497e-29,1.9729836086482469e-25,8.65142004344279e-29,2.2356233647048095e-25,4.736751167595254e-24,9.57975292547965e-33,6.551448493121501e-30,4.804960513270351e-28,3.6037139566076366e-25,6.756840357262049e-23
2.73,1.2858440947733642e-08,7.228286982768292e-08,6.448704106653352e-09,1.834091057348318e-11,1.3707264941137436e-07,3.655329255816876e-07,1.897289243134634e-06,1.349183470797196e-11,1.3552791584177818e-05,1.0118876007040769e-08,9.637733110846123e-11,5.51255307755185e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7581454067855408e-24,-1.2608104667671928e-23,-1.2548699662027752e-23,-6.940717610354297e-26,1.4736444197043022e-23,-6.940543795070434e-26,1.4999517124848203e-23,5.140146520158618e-29,1.9720681018398897e-25,8.647199519735744e-29,2.2345830169007834e-25,4.734497191966731e-24,9.57528090415874e-33,6.548408006453438e-30,4.8026763537734955e-28,3.602000840175697e-25,6.753628321171293e-23
2.74,1.2852501859264377e-08,7.224948804553376e-08,6.445725559842999e-09,1.8332439203426465e-11,1.3700933775951166e-07,3.653640917272635e-07,1.9040412667286975e-06,1.3539849097932276e-11,1.3546532614408805e-05,1.0154886799522183e-08,9.633282198055042e-11,5.510006930274773e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7573105697195755e-24,-1.2602310896252412e-23,-1.254293413027526e-23,-6.937512267641216e-26,1.472963642496916e-23,-6.937338642835045e-26,1.4992587476670306e-23,5.137595161979657e-29,1.971153030201422e-25,8.642981002427659e-29,2.233543163654796e-25,4.732244287841181e-24,9.570808882837831e-33,6.545369588655433e-30,4.800393280110002e-28,3.6002885381172612e-25,6.750417812003659e-23
2.75,1.28465655940922e-08,7.221612213226453e-08,6.4427484289607945e-09,1.832397186045144e-11,1.369460562044566e-07,3.6519533813231564e-07,1.9107900805764483e-06,1.3587840663029944e-11,1.3540276620000402e-05,1.0190880473356607e-08,9.62883340111866e-11,5.507461993373703e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.756476129419253e-24,-1.2596519879030077e-23,-1.2537171339319689e-23,-6.934308448669446e-26,1.4722831889143153e-23,-6.934135014251042e-26,1.4985661122677842e-23,5.135045016910866e-29,1.970238393597427e-25,8.638764490554262e-29,2.232503804731484e-25,4.7299924547081585e-24,9.566339800252799e-33,6.542332299332004e-30,4.798111291763695e-28,3.598577050045199e-25,6.747208829033283e-23
2.7600000000000002,1.284063215087496e-08,7.218277208033156e-08,6.43977271333363e-09,1.8315508542643706e-11,1.368828047319015e-07,3.6502666475869017e-07,1.9175356862037215e-06,1.363580941411535e-11,1.3534023599538195e-05,1.0226857036681826e-08,9.624386719031154e-11,5.504918266273248e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7556420858364247e-24,-1.259073161471094e-23,-1.2531411287861039e-23,-6.931106152714442e-26,1.4716030588027078e-23,-6.930932908593439e-26,1.4978738061304863e-23,5.132496083776751e-29,1.9693241917721167e-25,8.634549983158169e-29,2.2314649398956604e-25,4.727741692055899e-24,9.561875125771582e-33,6.53929670272044e-30,4.795830388218639e-28,3.5968663755725597e-25,6.744001371534653e-23
2.77,1.2834701528271164e-08,7.214943788219474e-08,6.436798412288722e-09,1.8307049248089772e-11,1.3681958332754576e-07,3.648580715682514e-07,1.924278085135626e-06,1.3683755362033707e-11,1.3527773551608446e-05,1.0262816497631754e-08,9.619942150787172e-11,5.502375748398292e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.754808438826646e-24,-1.2584946101998007e-23,-1.2525653974557175e-23,-6.927905379052467e-26,1.47092325200832e-23,-6.927732325137544e-26,1.4971818290985048e-23,5.129948361401817e-29,1.9684104245599818e-25,8.630337479281994e-29,2.2304265689122703e-25,4.725491999374333e-24,9.557410451290365e-33,6.536262234583454e-30,4.793550568959146e-28,3.595156514312579e-25,6.740795438782596e-23
2.7800000000000002,1.2828773724939935e-08,7.211611953031762e-08,6.4338255251536034e-09,1.8298593974877058e-11,1.3675639197709562e-07,3.6468955852288165e-07,1.9310172788965467e-06,1.3731678517625087e-11,1.3521526474798086e-05,1.0298758864336446e-08,9.615499695381854e-11,5.499834439173992e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7539751880047313e-24,-1.2579163339549146e-23,-1.251989939813819e-23,-6.924706126959637e-26,1.4702437683774726e-23,-6.924533263161015e-26,1.496490181015546e-23,5.127401851549305e-29,1.967497091720281e-25,8.626126977967204e-29,2.229388691546391e-25,4.723243376153202e-24,9.552947980861056e-33,6.533229459158332e-30,4.791271833469777e-28,3.593447465878677e-25,6.737591030052286e-23
2.79,1.2822848739541051e-08,7.208281701716721e-08,6.430854051256129e-09,1.829014272109389e-11,1.3669323066626392e-07,3.645211255844815e-07,1.9377532690101425e-06,1.3779578891724398e-11,1.351528236769472e-05,1.0334684144922081e-08,9.6110593518108e-11,5.49729433802578e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.7531423332984578e-24,-1.2573383326091437e-23,-1.251414755729806e-23,-6.921508395712803e-26,1.4695646077564673e-23,-6.921335721939748e-26,1.4957988617251653e-23,5.124856551868228e-29,1.9665841930574121e-25,8.621918478256415e-29,2.228351307563218e-25,4.720995821883563e-24,9.548486979799685e-33,6.53019818836598e-30,4.788994181235331e-28,3.5917392298844546e-25,6.734388144619238e-23
2.8000000000000003,1.2816926570734924e-08,7.204953033521422e-08,6.427883989924474e-09,1.8281695484829524e-11,1.3663009938077047e-07,3.643527727149698e-07,1.9444860569993494e-06,1.382745649516141e-11,1.3509041228886623e-05,1.0370592347510983e-08,9.606621119070104e-11,5.49475544437936e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.752309874587455e-24,-1.2567606060309832e-23,-1.2508398450742801e-23,-6.918312184588887e-26,1.468885769991775e-23,-6.918139700751402e-26,1.4951078710709942e-23,5.122312462358586e-29,1.9656717283456801e-25,8.617711979196833e-29,2.227314416728093e-25,4.718749336055534e-24,9.544029652158161e-33,6.527168046048204e-30,4.786717611740858e-28,3.5900318059436976e-25,6.731186781759319e-23
2.81,1.2811007217182606e-08,7.201625947693289e-08,6.424915340487136e-09,1.827325226417411e-11,1.3656699810634186e-07,3.641844998762835e-07,1.9512156443863784e-06,1.3875311338760731e-11,1.350280305696274e-05,1.0406483480221615e-08,9.602184996156325e-11,5.492217757660712e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.751477811558759e-24,-1.256183154088928e-23,-1.2502652077160375e-23,-6.915117492865329e-26,1.4682072549299233e-23,-6.914945198872753e-26,1.4944172088969268e-23,5.119769581844883e-29,1.964759697404529e-25,8.613507479833942e-29,2.2262780188064166e-25,4.716503918160173e-24,9.539573059200606e-33,6.524139596442294e-30,4.78444212447165e-28,3.588325193670379e-25,6.727986940748735e-23
