Time,x,y,z,epsilon,delta,a1,a2,a3,a4,a5,b1,b2,b3,k1,k2,k3,Compartment
3.21,1.5805823408062645,0.9230108422171249,0.15448004470915486,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.22,1.5794911119911363,0.9227851465789407,0.15449219029975841,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.23,1.5784010816589797,0.9225595339788365,0.15450432591903593,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.24,1.5773122486191566,0.9223340043712683,0.15451645157791122,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.25,1.5762246116821996,0.9221085577106859,0.15452856728729739,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.26,1.575138169659811,0.921883193951532,0.15454067305809702,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.27,1.5740529213648617,0.9216579130482427,0.15455276890120184,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.28,1.5729688656113885,0.921432714955248,0.15456485482749305,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.29,1.5718860012145934,0.921207599626971,0.15457693084784122,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.3,1.5708043269908427,0.9209825670178281,0.15458899697310627,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.31,1.5697238417576649,0.9207576170822296,0.15460105321413753,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.32,1.5686445443337498,0.9205327497745793,0.1546130995817737,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.33,1.5675664335389456,0.9203079650492746,0.154625136086843,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.34,1.5664895081942605,0.9200832628607065,0.15463716274016298,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.35,1.5654137671218575,0.9198586431632594,0.15464917955254073,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.36,1.564339209145056,0.9196341059113119,0.15466118653477268,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.37,1.5632658330883291,0.919409651059236,0.1546731836976449,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.38,1.5621936377773022,0.9191852785613979,0.15468517105193283,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.39,1.5611226220387517,0.9189609883721568,0.15469714860840142,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.4,1.5600527847006038,0.9187367804458667,0.15470911637780513,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.41,1.5589841245919327,0.9185126547368747,0.15472107437088803,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.42,1.5579166405429594,0.9182886111995227,0.15473302259838365,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.43,1.5568503313850504,0.9180646497881454,0.1547449610710151,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.44,1.5557851959507156,0.9178407704570726,0.15475688979949503,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.45,1.5547212330736084,0.9176169731606275,0.15476880879452573,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.46,1.5536584415885222,0.9173932578531274,0.15478071806679902,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.47,1.5525968203313907,0.917169624488884,0.15479261762699634,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.48,1.5515363681392857,0.9169460730222029,0.1548045074857888,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.49,1.5504770838504156,0.916722603407384,0.15481638765383712,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.5,1.5494189663041245,0.9164992155987212,0.15482825814179157,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.51,1.5483620143408905,0.9162759095505028,0.1548401189602922,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.52,1.5473062268023239,0.9160526852170113,0.15485197011996873,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.53,1.5462516025311668,0.9158295425525238,0.15486381163144047,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.54,1.5451981403712898,0.9156064815113113,0.15487564350531652,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.55,1.5441458391743128,0.9153835020481342,0.1548874657521355,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.56,1.5430946978176825,0.9151606041195939,0.1548992783822016,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.57,1.5420447151539902,0.9149377876803436,0.15491108140604457,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.58,1.5409958900331626,0.9147150526847486,0.1549228748342183,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.59,1.539948221306274,0.91449239908717,0.15493465867726625,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.6,1.5389017078255451,0.9142698268419652,0.1549464329457214,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.61,1.5378563484443415,0.9140473359034887,0.15495819765010632,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.62,1.536812142017172,0.9138249262260913,0.15496995280093312,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.63,1.5357690873996896,0.9136025977641202,0.1549816984087035,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.64,1.5347271834486866,0.9133803504719192,0.15499343448390882,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.65,1.5336864290220968,0.9131581843038291,0.15500516103702988,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.66,1.532646822978992,0.9129360992141871,0.15501687807853728,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.67,1.5316083641795817,0.9127140951573274,0.15502858561889118,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.68,1.5305710514852118,0.9124921720875807,0.15504028366854142,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.69,1.5295348837583629,0.9122703299592752,0.15505197223792733,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.7,1.5284998598626498,0.9120485687267353,0.1550636513374781,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.71,1.5274659786628195,0.9118268883442828,0.15507532097761254,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.72,1.5264332390247501,0.9116052887662365,0.1550869811687391,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.73,1.5254016398154497,0.9113837699469118,0.15509863192125597,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.74,1.5243711799030555,0.9111623318406219,0.15511027324555102,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.75,1.5233418581568317,0.9109409744016767,0.15512190515200194,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.76,1.522313673447169,0.9107196975843833,0.15513352765097596,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.77,1.5212866246455825,0.9104985013430463,0.1551451407528303,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.78,1.5202607106247121,0.9102773856319675,0.15515674446791175,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.79,1.5192359302583187,0.9100563504054457,0.1551683388065569,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.8,1.5182122824212858,0.9098353956177777,0.15517992377909223,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.81,1.5171897659896154,0.9096145212232575,0.15519149939583385,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.82,1.5161683798404293,0.9093937271761762,0.15520306566708786,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.83,1.5151481228519663,0.9091730134308229,0.15521462260315003,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.84,1.514128993903581,0.9089523799414843,0.155226170214306,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.85,1.513110991875743,0.9087318266624442,0.1552377085108312,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.86,1.5120941156500365,0.908511353547985,0.15524923750299105,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.87,1.5110783641091565,0.9082909605523858,0.15526075720104074,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.88,1.5100637361369103,0.9080706476299241,0.1552722676152253,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.89,1.5090502306182147,0.9078504147348752,0.15528376875577968,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.9,1.5080378464390947,0.907630261821512,0.15529526063292878,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.91,1.5070265824866833,0.9074101888441054,0.15530674325688731,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.92,1.5060164376492189,0.9071901957569246,0.15531821663786002,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.93,1.5050074108160452,0.9069702825142364,0.15532968078604148,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.94,1.5039995008776097,0.9067504490703056,0.15534113571161626,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.95,1.5029927067254616,0.9065306953793956,0.15535258142475886,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.96,1.5019870272522513,0.9063110213957676,0.15536401793563379,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.97,1.5009824613517293,0.906091427073681,0.15537544525439548,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.98,1.4999790079187445,0.9058719123673934,0.1553868633911884,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
3.99,1.498976665849243,0.905652477231161,0.15539827235614698,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.0,1.497975434040267,0.9054331216192384,0.15540967215939572,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.01,1.496975311389953,0.9052138454858778,0.1554210628110491,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.02,1.4959762967975325,0.9049946487853309,0.15543244432121162,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.03,1.494978389163327,0.904775531471847,0.1554438166999779,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.04,1.493981587388751,0.9045564934996746,0.15545517995743252,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.05,1.4929858903763076,0.9043375348230603,0.15546653410365027,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.06,1.491991297029589,0.9041186553962499,0.15547787914869587,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.07,1.490997806253274,0.903899855173487,0.15548921510262426,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.08,1.490005416953128,0.903681134109015,0.15550054197548038,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.09,1.4890141280360008,0.9034624921570752,0.15551185977729937,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.1,1.4880239384098255,0.9032439292719081,0.1555231685181065,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.11,1.487034846983618,0.9030254454077531,0.15553446820791705,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.12,1.4860468526674742,0.9028070405188484,0.1555457588567367,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.13,1.4850599543725707,0.9025887145594312,0.15555704047456106,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.14,1.4840741510111617,0.902370467483738,0.155568313071376,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.15,1.483089441496579,0.9021522992460035,0.15557957665715766,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.16,1.4821058247432302,0.9019342098004626,0.1555908312418722,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.17,1.481123299666598,0.9017161991013486,0.15560207683547617,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.18,1.4801418651832374,0.9014982671028943,0.15561331344791626,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.19,1.4791615202107766,0.9012804137593319,0.1556245410891294,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.2,1.478182263667914,0.9010626390248925,0.1556357597690427,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.21,1.4772040944744185,0.9008449428538068,0.15564696949757373,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.22,1.4762270115511262,0.9006273252003049,0.15565817028463008,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.23,1.4752510138199413,0.9004097860186163,0.15566936214010982,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.24,1.4742761002038332,0.90019232526297,0.15568054507390117,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.25,1.473302269626836,0.8999749428875945,0.15569171909588275,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.26,1.472329521014048,0.899757638846718,0.1557028842159234,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.27,1.4713578532916285,0.899540413094568,0.15571404044388243,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.28,1.4703872653867973,0.8993232655853722,0.15572518778960934,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.29,1.4694177562278359,0.8991061962733577,0.15573632626294412,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.3,1.4684493247440815,0.8988892051127515,0.155747455873717,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.31,1.4674819698659303,0.8986722920577802,0.15575857663174858,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.32,1.4665156905248327,0.8984554570626705,0.15576968854685,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.33,1.4655504856532955,0.8982387000816491,0.15578079162882266,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.34,1.464586354184877,0.8980220210689424,0.1557918858874584,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.35,1.4636232950541885,0.8978054199787768,0.15580297133253945,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.36,1.4626613071968921,0.8975888967653791,0.1558140479738386,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.37,1.461700389549699,0.897372451382976,0.1558251158211189,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.38,1.4607405410503687,0.8971560837857944,0.15583617488413395,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.39,1.459781760637708,0.8969397939280612,0.15584722517262792,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.4,1.4588240472515692,0.8967235817640041,0.15585826669633523,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.41,1.4578673998328493,0.8965074472478504,0.15586929946498096,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.42,1.4569118173234883,0.8962913903338281,0.15588032348828068,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.43,1.455957298666468,0.8960754109761658,0.15589133877594039,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.44,1.4550038428058114,0.8958595091290922,0.15590234533765665,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.45,1.4540514486865808,0.8956436847468368,0.15591334318311661,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.46,1.4531001152548764,0.8954279377836291,0.15592433232199793,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.47,1.4521498414578358,0.8952122681936998,0.1559353127639688,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.48,1.4512006262436319,0.89499667593128,0.15594628451868806,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.49,1.450252468561472,0.8947811609506013,0.155957247595805,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.5,1.449305367361597,0.8945657232058966,0.15596820200495967,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.51,1.4483593215952792,0.8943503626513988,0.15597914775578262,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.52,1.447414330214822,0.8941350792413422,0.15599008485789498,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.53,1.4464703921735578,0.8939198729299616,0.15600101332090868,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.54,1.4455275064258475,0.8937047436714929,0.1560119331544261,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.55,1.4445856719318577,0.8934896914205708,0.15602284436799685,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.56,1.4436448876706112,0.8932747161333141,0.15603374697099864,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.57,1.4427051526034,0.8930598177642826,0.15604464097297074,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.58,1.4417664656898046,0.8928449962678094,0.15605552638346812,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.59,1.4408288258904447,0.8926302515982305,0.15606640321203627,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.6,1.4398922321669794,0.8924155837098843,0.15607727146821124,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.61,1.4389566834821046,0.8922009925571123,0.15608813116151957,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.62,1.4380221787995535,0.8919864780942585,0.15609898230147837,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.63,1.437088717084094,0.8917720402756703,0.15610982489759548,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.64,1.4361562973015287,0.8915576790556972,0.15612065895936908,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.65,1.4352249184186923,0.8913433943886928,0.1561314844962882,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.66,1.4342945794034527,0.8911291862290128,0.1561423015178323,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.67,1.4333652792247076,0.8909150545310167,0.1561531100334715,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.68,1.4324370168523843,0.8907009992490666,0.15616391005266664,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.69,1.4315097912574393,0.8904870203375284,0.15617470158486904,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.7,1.4305836014118558,0.8902731177507708,0.15618548463952084,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.71,1.429658446288644,0.8900592914431662,0.15619625922605476,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.72,1.4287343248618378,0.8898455413690901,0.15620702535389416,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.73,1.4278112361064963,0.8896318674829219,0.15621778303245315,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.74,1.4268891789987008,0.889418269739044,0.15622853227113648,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.75,1.425968152515554,0.8892047480918427,0.15623927307933963,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.76,1.4250481556351804,0.888991302495708,0.15625000546644885,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.77,1.4241291873367221,0.8887779329050335,0.15626072944184097,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.78,1.4232112466003404,0.8885646392742163,0.1562714450148837,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.79,1.422294332407214,0.8883514215576576,0.15628215219493544,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.8,1.4213784437395365,0.8881382797097626,0.15629285099134532,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
4.81,1.4204635795805174,0.8879252136849398,0.1563035414134533,0.1,0.9,0.05,0.009,0.675,0.01,0.005,0.1,0.3,0.01,0.1,0.5,0.025,1.0
