Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
0.1,0.017224776263217823,0.1500111751940727,0.4362979769072904,1.0067892281154165,0.05834846104751397,0.042727646436255554,0.006478384745800522,0.7834312204202919,0.02092368973121021,0.08316013990981583,0.07656009654809438,0.440394996638415,0.3899965870140406,0.24466316418161582,0.23825979242604992,0.10141728941581483,0.1089038020705475,0.08503026848173763,0.32017043360260744,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.598687660112452,0.401312339887548,0.5,1.0,0.4386266134271083,0.4224551009097521,0.3501908889280517,0.14373754778951958,0.056477952408061485,0.011669692209502794,0.02018914962369435,0.07339894925448474,0.06556972800067304,0.09436091675345776,0.03436005564726537,0.053326418607347235,0.27395362446547505,0.1089038020705475,0.047917672911040904,0.03042518682474445,0.026073517103916984,0.4690306042124672,1.3774183261932036,0.440394996638415,0.3082764976468905,0.07611641019478053,0.10988409117086155,0.023284839174748433,0.033264055963926335,0.012280228887403155,0.003280729241679966,0.003239192372900261,0.002332218508488188,0.014618742766644932,0.47231672396971813,0.1500111751940727,0.03450257029463672,0.003444955252643565,0.08540095384258259,0.45,0.3842045203231289,0.017006053696347525
0.11,0.016692444746904563,0.1532433711631612,0.4383651961874332,1.006897412365348,0.058797837086968036,0.042605206593638624,0.006479069817546239,0.7789770657346949,0.021135343969976624,0.08403125468681975,0.07890920222492223,0.449788620500053,0.3897098703099535,0.24413123680207677,0.2380686254885727,0.10159558567706427,0.11055853953543529,0.08570668607711271,0.3199823766768924,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6082590307465146,0.39174096925348545,0.5,1.0,0.43084558980094045,0.4253917121996396,0.3514813790724916,0.14449923271511977,0.05682619347763312,0.011759567417393608,0.020063817290889328,0.07323937104062303,0.06542717146295658,0.09397990792105378,0.034336332547799296,0.05360264236311697,0.2764377907215835,0.11055853953543529,0.04864575739559153,0.03047867570311928,0.025975121548902,0.4738198349775495,1.3913893622409454,0.449788620500053,0.3148520343500371,0.07718304988116047,0.11115352400902209,0.023528751312309533,0.033612501874727904,0.012264866921982824,0.0033351263421189602,0.0032395349087731193,0.0023324651343166456,0.01453403349534647,0.4773452438305109,0.1532433711631612,0.03524597536752708,0.003338488949380913,0.08403667434766643,0.45,0.38397885201227083,0.017141337215422544
0.12,0.016182096574066177,0.15649263766056729,0.4404374642504276,1.006898173060222,0.05924978697047213,0.04248361276813637,0.00648029888185168,0.7744748600331326,0.021350654354595967,0.08491265628099462,0.0813136083533736,0.45922518747729874,0.38942552120026247,0.24359965557730162,0.23787447954462562,0.10178063542615089,0.11222105398491795,0.08636827919225921,0.31980996770120046,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6177478747692491,0.3822521252307509,0.5,1.0,0.4229498775933566,0.4282583234895508,0.3527237035734689,0.1452604623478335,0.05717296949774796,0.011849957394094427,0.019939331725375667,0.07307989667319048,0.06528470769471684,0.09360239080532076,0.03431276876538139,0.05387493072432231,0.2788270243406308,0.11222105398491795,0.0493772637533639,0.030534190627845265,0.025862239213589287,0.4784301988476793,1.4048411247221193,0.45922518747729874,0.3214576312341091,0.07823861800655299,0.11243212773210381,0.023775543758678495,0.03396506251239785,0.012250022621381682,0.003390486968102594,0.00324014944092584,0.002332907597466605,0.014450226213591452,0.48221356268136406,0.15649263766056729,0.03599330666193048,0.0032364193148132353,0.08270320257863677,0.45,0.38377196124144053,0.017273655838451845
0.13,0.015693408247643037,0.1597572046902976,0.44251430110288514,1.0067911595622827,0.059704290414841994,0.04236285785233042,0.0064820789125037605,0.7699262572459984,0.02156965653359122,0.08580440686456497,0.08377370458376024,0.4686990836189834,0.3891435048105032,0.2430684280536049,0.23767739629203938,0.10197245015523301,0.1138903202361124,0.08701539401532032,0.3196527061073939,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6271477663131955,0.37285223368680454,0.5,1.0,0.4149539375620252,0.4310519263539552,0.35391650057405283,0.14602103667866337,0.057518176458086344,0.0119408580829684,0.01981572031075384,0.07292052841608147,0.06514233871836611,0.09322858912891724,0.03428936227933659,0.054143074227161934,0.28111918548516,0.1138903202361124,0.05011174090388946,0.030591735046569903,0.025735052669553827,0.48285753245770663,1.4177615268929677,0.4686990836189834,0.32808935853328836,0.07928274310230277,0.11371977067020858,0.024025233922078195,0.03432176274582599,0.012235776812113875,0.0034468259352846923,0.0032410394562518803,0.002333548408501354,0.014367341404136914,0.4869178814318873,0.1597572046902976,0.03674415707876845,0.0031386816495286075,0.08140392841266147,0.45,0.38358324732887267,0.017403078803064066
0.14,0.015226011693306249,0.16303526971639687,0.4445952122760465,1.0065761879041804,0.06016132611722313,0.042242934516523584,0.00648441699485212,0.7653329659361815,0.021792385634813703,0.08670656708957346,0.08628984834753385,0.47820459162366347,0.3888637838313906,0.24253756203875765,0.2374774197821601,0.10217103695763016,0.1155652948385646,0.08764841734772337,0.31951005510167846,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6364525402815664,0.3635474597184336,0.5,1.0,0.40687236970429796,0.4337696766305686,0.3550585070653403,0.14678075324971337,0.05786171079450406,0.012032265223444626,0.019693010248599832,0.0727612686116273,0.06500006662638705,0.09285871761728581,0.03426611084306267,0.0544068737606839,0.2833123687904397,0.1155652948385646,0.05084872972896843,0.030651311087289048,0.0255937812340681,0.48709811033130823,1.4301397524420683,0.47820459162366347,0.3347432141365644,0.08031511615048531,0.11501632260207875,0.02427783878508057,0.034682626835829386,0.012222210389523541,0.003504158169801063,0.00324220849742606,0.002334390118146763,0.014285398066083175,0.4914548014141428,0.16303526971639687,0.03749811203477128,0.00304520233866125,0.08014190458929235,0.45,0.3834120661220141,0.017529683469544675
0.15,0.014779498548847365,0.1663250042617659,0.4466796903842738,1.0062532432745956,0.06062087176738715,0.042123835231959096,0.006487320326708619,0.760696743213127,0.022018876248744858,0.08761919611438612,0.08886236303611779,0.48773591169197666,0.3885863186450993,0.24200706559639654,0.2372745962639594,0.102376398449771,0.11724491991454858,0.0882677722337943,0.31938144652561895,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6456563062257954,0.3543436937742046,0.5,1.0,0.3987198299084277,0.4364089040400236,0.35614856346759316,0.14753940782723834,0.058203469750383596,0.01212417435347743,0.019571228446392513,0.07260211967891896,0.06485789357983428,0.09249298150133987,0.03424301199330477,0.054666140990855004,0.285404905366763,0.11724491991454858,0.05158776476240137,0.0307129195349313,0.025438679982617275,0.49114864938097996,1.4419662685871986,0.48773591169197666,0.3414151381843836,0.08133549033717119,0.1163216561631133,0.024533374912028116,0.03504767844575445,0.012209404097599682,0.0035624987066065245,0.0032436601633543095,0.002335435317615103,0.014204413683650706,0.4958213280022963,0.1663250042617659,0.03825475098020616,0.0029558997097694733,0.0789198464922966,0.45,0.38325773583074274,0.01765355444675886
0.16,0.0143534458793996,0.16962459239715358,0.4487672244572157,1.005822487142425,0.061082904137943615,0.04200555240873878,0.006490796223404855,0.7560193587326817,0.022249162348791516,0.08854235183531739,0.09149152802633209,0.4972872832864034,0.38831106810356164,0.2414769470083817,0.23706897324221482,0.10258853239814224,0.1189281455579196,0.0888738918473509,0.3192663095755373,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6547534606063192,0.3452465393936808,0.5,1.0,0.3905109710208103,0.4389671231778293,0.3571856195760353,0.14829679787581065,0.05854335298436751,0.012216580827588724,0.019450400938875328,0.07244308410251452,0.0647158217982463,0.09213157650770948,0.034220063113956256,0.05492069854249187,0.2873953524007048,0.1189281455579196,0.05232838404548462,0.03077655971944267,0.025270041622977815,0.4950062914155936,1.4532327755488608,0.4972872832864034,0.34810109830048236,0.08234367313911053,0.11763565200207768,0.024791858513888872,0.035416940734126955,0.012197438278801999,0.003621862688800333,0.0032453981117024273,0.0023366866404257477,0.014124404241087516,0.500014856153026,0.16962459239715358,0.03901365625134533,0.00287068917587992,0.07774027884418094,0.45,0.38311957149064474,0.017774778369470178
0.17,0.013947398012428922,0.1729322038355158,0.45085729335114566,1.0052842542586018,0.06154739901631789,0.04188807829874423,0.006494852114307966,0.7513026199979139,0.022483277342247945,0.08947609070407375,0.09417758547925446,0.5068528999793491,0.38803798897318303,0.2409472148024594,0.23686060014463334,0.10280743195800737,0.12061391417637184,0.08946723791513542,0.31916405062598036,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6637386974043527,0.33626130259564735,0.5,1.0,0.3822603360322793,0.4414420394548776,0.35816873663737486,0.14905272021488397,0.05888126154465485,0.012309479803263579,0.019330553297187043,0.07228416444073782,0.06457385356705912,0.0917746880117497,0.034197261389029225,0.055170380489146374,0.2892825037852001,0.12061391417637184,0.05307012223760361,0.03084222958740221,0.025088191485487847,0.49866862235389275,1.4639322621305468,0.5068528999793491,0.35479702998554435,0.08333953366855404,0.11895819625159297,0.02505330539714065,0.0357904362816295,0.012186392702846077,0.003682265364681815,0.003247426057153983,0.0023381467611508677,0.01404538416567951,0.5040331856336161,0.1729322038355158,0.039774406882168635,0.0027894796024857844,0.07660539656056906,0.45,0.3829968607511764,0.017893447583027085
0.18,0.013560875603318177,0.1762460067277664,0.4529493692817499,1.004639041852481,0.062014331272395376,0.0417714050464155,0.006499495544359756,0.7465483594463102,0.022721254075312492,0.09042046797091832,0.09692073830080264,0.5164269501659308,0.3877670362691621,0.24041787772917234,0.23664952794844987,0.10303308571116071,0.12230116793322277,0.09004829166365672,0.31907406263969984,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6726070170677605,0.3273929829322395,0.5,1.0,0.37398228109688203,0.44383155079565856,0.35909708629229725,0.14980697235884854,0.05921709850249856,0.012402866254479075,0.01921171041859402,0.0721253633187517,0.06443199123141818,0.0914224907477782,0.03417460382967631,0.05541503254452906,0.29106538578583224,0.12230116793322277,0.053812513890618016,0.03090992571334821,0.024893486588982685,0.5021336651440129,1.4740589852557873,0.5164269501659308,0.36149886511615154,0.08432300121835198,0.12028918292222639,0.02531773103185713,0.03616818718836733,0.012176346375244595,0.003743722092359964,0.003249747772179878,0.002339818395969512,0.013967366328363411,0.5078745145054966,0.1762460067277664,0.04053658154738628,0.0027121751206636356,0.07551710519082067,0.45,0.3828888751676398,0.018009658332731344
0.19,0.01319337942798083,0.17956417316174794,0.455042919245641,1.0038875079502247,0.06248367487904554,0.04165552470945688,0.006504734174766684,0.7417584291136488,0.022963124828160184,0.09137553775131377,0.09972114897618718,0.5260036345079009,0.3874981633821579,0.23988894475434236,0.23643580903355027,0.10326547764552045,0.12398885194665746,0.09061754999914867,0.318995729256518,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6813537337890256,0.31864626621097436,0.5,1.0,0.36569090119940345,0.4461337524618677,0.3599699523865466,0.1505593530703324,0.05955076922120421,0.01249673497580911,0.01909389644929324,0.0719666834263027,0.06429023719416375,0.09107514851940042,0.03415208728407639,0.055654512244798435,0.2927432543034275,0.12398885194665746,0.05455509485652928,0.030979643293656135,0.024686313703017746,0.5053998752460669,1.4836084568913974,0.5260036345079009,0.3682025441555306,0.08529406426871092,0.12162851522648356,0.025585150570367858,0.03655021510052551,0.012167377347780194,0.003806248339515373,0.003252367087383342,0.002341704302916006,0.013890362041488444,0.5115374346072461,0.17956417316174794,0.04129975982720203,0.002638675885596166,0.0744770299401726,0.45,0.38279487510782156,0.018123509999829736
0.2,0.012844386019808373,0.18288487270050713,0.457137403255461,1.0030304757942352,0.06295540288012418,0.041540429233506024,0.006510575782277156,0.7369347071022629,0.02320892131527725,0.09234135291832987,0.10257894062135224,0.5355771454010048,0.387231321915483,0.2393604250702818,0.23621949736708134,0.1035045871401828,0.12567591053336002,0.09117552986811021,0.31892842026416984,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6899744811276125,0.3100255188723875,0.5,1.0,0.35739995607673514,0.4483469438180094,0.3607867346363137,0.1513096617590059,0.0598821811079137,0.012591080576024836,0.01897713489694823,0.07180812752108454,0.06414859391883553,0.09073281384817358,0.034129708423133724,0.05588868914932223,0.2943155956557924,0.12567591053336002,0.05529740063467841,0.03105137614205484,0.024467086178381257,0.5084661421578129,1.4925774484327758,0.5355771454010048,0.3749040017807033,0.08625277100857717,0.12297610531216113,0.025855578817132366,0.03693654116733195,0.012159562540269645,0.0038698596789610478,0.003255287891138578,0.002343807281619776,0.013814381048418246,0.515020931816162,0.18288487270050713,0.04206352072111664,0.0025688772039616746,0.07348647019298463,0.45,0.3827141043170038,0.018235105973622042
0.21,0.012513366754159462,0.18620629799462451,0.4592322815238551,1.0020689068735011,0.0634294875378119,0.04142611055545696,0.006517028262482196,0.7320790714423052,0.023458674709924014,0.09331796566592164,0.10549419308778668,0.5451417485974143,0.38696646238528193,0.23883232804688795,0.23600064773488588,0.10375038907052002,0.12736130211078597,0.0917227492244285,0.31887151135561576,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.6984652160025386,0.30153478399746136,0.5,1.0,0.34912281130818157,0.4504696202962886,0.36154694066939297,0.15205770107781066,0.06021124477303965,0.01268589750756238,0.01886144822640966,0.07164969841406638,0.06400706391656598,0.09039562800109815,0.034107463798603965,0.05611744475844808,0.29578211366011276,0.12736130211078597,0.05603897292874583,0.031125116721156004,0.02423624379631313,0.5113317667658877,1.50096392514528,0.5451417485974143,0.38159922401818996,0.08719922524728829,0.12433187841176872,0.02612903038645806,0.037327186266368655,0.01215297758402776,0.003934571802060947,0.003258514131241098,0.0023461301744935902,0.013739431562947527,0.5183243662871777,0.18620629799462451,0.04282744853876364,0.0025026733508318926,0.07254651896487957,0.45,0.3826458136267389,0.0183445498448857
0.22,0.012199772119158268,0.18952664387716936,0.46132700859207804,1.0010039234871764,0.06390590021145115,0.04131256051899331,0.006524099627090595,0.7271934214487314,0.023712415622664948,0.09430542704181098,0.10846694614693789,0.5546917165689081,0.38670353364596793,0.23830466327170527,0.23577931637064944,0.1040028537220419,0.12904398703246991,0.09225974271604646,0.31882436783641105,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.7068222210935677,0.29317777890643226,0.5,1.0,0.3408723724848983,0.45250048659369685,0.36225019548947324,0.15280327482525874,0.06053787310684312,0.01278118004229023,0.018746858217234198,0.07149139898151158,0.06386564975681702,0.0900637206100964,0.03408534979444612,0.05634067270379448,0.29714273426319154,0.12904398703246991,0.056779354294286766,0.03120085611661257,0.023994248031217216,0.5139964693130232,1.5087670691503448,0.5546917165689081,0.3882842015982357,0.08813358800530652,0.12569577046656408,0.026405519571707076,0.037722170816724396,0.012147696650909909,0.004000400504521682,0.0032620498135452975,0.0023486758657526143,0.013665520252757076,0.5214474777590248,0.18952664387716936,0.043591128091748955,0.0024399544238316536,0.07165794291561416,0.45,0.38258924140369327,0.018451948543209293
0.23,0.011903048144959329,0.19284412908774784,0.4634210397809004,0.9998367744228178,0.06438461151904873,0.04119977096723111,0.0065317980070393414,0.7222796546683076,0.02397017415331911,0.09530378761526388,0.11149719735993682,0.5642213979474228,0.38644248355558203,0.23777744049840174,0.23555556024698657,0.10426194702812626,0.13072294022222236,0.09278704543106885,0.3187863611026112,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.7150421057009897,0.2849578942990103,0.5,1.0,0.33266103408658254,0.45443844362364944,0.36289623012443584,0.15354619024787816,0.060861982291698084,0.012876922303809747,0.018633385614371705,0.07133323214952052,0.06372435405357167,0.08973720974876957,0.03406336268227658,0.056558278567779556,0.2983975918743952,0.13072294022222236,0.05751809369777784,0.031278584108437875,0.023741581442913915,0.5164603651790103,1.5159872092894164,0.5642213979474228,0.3949549785631959,0.08905607420946011,0.1270677318855814,0.026685060532273888,0.03812151504610556,0.012143792330899085,0.004067361703770456,0.0032658990035196707,0.0023514472825341627,0.01359265228811382,0.5243903642018362,0.19284412908774784,0.044354149690182004,0.002380609628991866,0.07082128842515759,0.45,0.38254363332313346,0.01855740908621377
