Time,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147,kcatp_r8_s124,kM_r8_s124_s23,kcatn_r8_s124,kM_r8_s124_s24,kcatp_r8_s31,kM_r8_s31_s23,kcatn_r8_s31,kM_r8_s31_s24,kI_r8_s22,kI_r8_s29,kI_r8_s33,kcatp_r9,kM_r9_s25,kcatn_r9,kM_r9_s26,kcatp_r11,kM_r11_s29,kcatn_r11,kM_r11_s30,kcatp_r14,kM_r14_s27,kcatn_r14,kM_r14_s28,kass_r15,kdiss_r15,kass_r17_s3,kdiss_r17_s3,kI_re11_s142,kass_r6_s144,kdiss_r6_s144,kass_r7_s144,kdiss_r7_s144,kass_r4_s144,kdiss_r4_s144,Vp_re11,kM_re11_s129,kM_re11_s147,ki_re11_s129,default,c2,r8,r9,r11,r14,r15,r17,r6,r7,r4,re11
5.85,2.500113438537074,2.4998865614629295,4.244076867448055,0.7559231325519489,4.011840300359638,0.24286302708641058,2.714707930748859,2.285292069251144,5.0,5.0,1.7452966725539536,4.862184317063766,0.13781568293623558,5.0,0.8969374245880776,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5103542505979191,0.5,1.5411770371080378,3.4588229628919698,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017412837989408618,0.18196982295160063,0.07745556887461444,0.41651512739013496,0.35657410040382864,0.05291159835918824,0.0,0.0003496577369177342,0.0,0.17474701242058813
5.86,2.5001099917669203,2.4998900082330837,4.242256746805041,0.7577432531949628,4.007670175986348,0.24346273145737313,2.713935041003186,2.2860649589968167,5.0,5.0,1.7488670925562804,4.862010176009978,0.137989823990025,5.0,0.8958796319495346,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5091371551200459,0.5,1.5429230289051825,3.4570769710948253,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017415389491225643,0.18205476596653763,0.07712054869125112,0.41750926291808704,0.3575092980655815,0.052866223110163424,0.0,0.0003394176603363789,0.0,0.17445110948322468
5.87,2.500106642579495,2.4998933574205084,4.240435783110996,0.7595642168890078,4.0034901035472465,0.2440630235603623,2.7131654760039807,2.286834523996022,5.0,5.0,1.7524468728923932,4.8618360096719195,0.13816399032808274,5.0,0.894822748901457,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5079225603256062,0.5,1.544666065223661,3.455333934776347,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017417927673455937,0.1821393407109266,0.07678699933485143,0.4185037865171104,0.35844497852668755,0.05282082878351857,0.0,0.0003294543473025343,0.0,0.17415541001601442
5.88,2.5001033908512915,2.499896609148712,4.238613976519544,0.7613860234804597,3.9993000828784333,0.24466390335583138,2.7123992351317017,2.287600764868301,5.0,5.0,1.7560360137657371,4.861661818055189,0.1383381819448137,5.0,0.8937667754878988,5.0,0.25000000000000017,0.25000000000000017,2.0,0.506710466107755,0.5,1.5464061461482914,3.4535938538517166,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017420452523816823,0.18222354700872656,0.076454920149319,0.41949869765437403,0.35938114169299823,0.05277539521721608,0.0,0.0003197684957799218,0.0,0.1738599155979017
5.89,2.500100236582309,2.4998997634176945,4.236791327030685,0.7632086729693183,3.99510011397991,0.24526537084378033,2.71163631838635,2.2883636816136526,5.0,5.0,1.759634515176312,4.8614876011597845,0.138512398840218,5.0,0.8927117117088602,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5055008724664922,0.5,1.5481432716790735,3.451856728320934,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017422964028009916,0.1823073846791874,0.0761243107488784,0.4204939958785959,0.3603177875645136,0.05272990137521416,0.0,0.0003103611809502711,0.0,0.1735646278361204
5.9,2.5000971778139065,2.499902822186097,4.234967837397129,0.7650321626028753,3.990890193998277,0.24586742530918476,2.710876714896946,2.2891232851030567,5.0,5.0,1.763242380692541,4.8613133590847175,0.13868664091528482,5.0,0.8916575581868469,5.0,0.25000000000000017,0.25000000000000017,2.0,0.504293777540459,0.5,1.5498774433661135,3.4501225566338944,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01742546220941,0.1823908536316446,0.07579516603920054,0.4214896792189509,0.3612549144471215,0.05268434080822226,0.0,0.00030122740353312705,0.0,0.17326954789836152
5.91,2.5000942062382117,2.499905793761792,4.233143519294908,0.7668564807050964,3.9866703108304113,0.2464700637191591,2.71012037855258,2.289879621447423,5.0,5.0,1.7668596254504316,4.8611390922499575,0.13886090775004506,5.0,0.890604317562314,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5030891734344193,0.5,1.5516086677844194,3.4483913322155884,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017427947213494534,0.182473954069588,0.07546746566149996,0.42248574078594425,0.3621925151549863,0.05263875427684861,0.0,0.0002923424315316328,0.0,0.17297467551603588
5.92,2.500091320919925,2.4999086790800784,4.2313183740385085,0.7686816259614948,3.9824404631137456,0.24707328573226142,2.709367304162087,2.2906326958379157,5.0,5.0,1.7704862511539954,4.860964800702784,0.1390351992972187,5.0,0.8895519901325233,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5018870592595277,0.5,1.5533369456742063,3.4466630543258017,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017430419044342393,0.18255668586115406,0.07514120699279599,0.4234821793951598,0.3631305888791272,0.05259312767654345,0.0,0.00028370431765983883,0.0,0.17268001208392006
5.93,2.5000885218590456,2.499911478140958,4.229492401627933,0.7705075983720704,3.978200650848278,0.2476770913484917,2.708617491725467,2.291382508274536,5.0,5.0,1.7741222578032323,4.860790484443197,0.13920951555680566,5.0,0.888500575897475,5.0,0.25000000000000017,0.25000000000000017,2.0,0.5006874350157845,0.5,1.5550622770354738,3.444937722964534,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017432877688131693,0.1826390488318044,0.07481638966128742,0.4244789945831192,0.36406913561954424,0.052547439961845854,0.0,0.000275314007384267,0.0,0.17238555921092139
5.94,2.500085808542879,2.4999141914571243,4.227665602872311,0.7723343971276918,3.973950873219161,0.24828148035572942,2.707870938111185,2.2921290618888177,5.0,5.0,1.777767646425112,4.860616143499937,0.13938385650006535,5.0,0.8874500750633331,5.0,0.25000000000000017,0.25000000000000017,2.0,0.49949030013530865,0.5,1.5567846623330206,3.443215337666987,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017435323142240996,0.18272104283443416,0.0744930119404645,0.42547618543745047,0.3650081548760006,0.05250167464969757,0.0,0.0002671708468974575,0.0,0.17209131837328173
5.95,2.50008317380686,2.4999168261931435,4.225837989078722,0.7741620109212806,3.9696911188394193,0.24888644978973,2.7071275995581074,2.292872400441895,5.0,5.0,1.7814224313708527,4.860441778274636,0.13955822172536567,5.0,0.8864004905111077,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4982956466823457,0.5,1.5585041080620963,3.4414958919379117,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017437755548777068,0.182802668078034,0.07417105450908967,0.42647374526048665,0.3659476396580169,0.052455874205660225,0.0,0.0002592534393436302,0.0,0.17179728928633314
5.96,2.500080615346751,2.4999193846532526,4.224009563883701,0.7759904361163016,3.965421384046823,0.2494919986971455,2.7063874619919615,2.293612538008041,5.0,5.0,1.7850866172560342,4.860267388896466,0.13973261110353544,5.0,0.8853518231673771,5.0,0.25000000000000017,0.25000000000000017,2.0,0.49710347210463124,0.5,1.560220616311676,3.439779383688332,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017440174944400297,0.18288392451642418,0.07385051091050877,0.427471671576435,0.3668875877173445,0.052410037976998725,0.0,0.00025155545197840456,0.0,0.1715034729479528
5.97,2.5000781331625515,2.499921866837452,4.222180327287248,0.7778196727127548,3.96114166884137,0.25009812707797596,2.705650525412747,2.2943494745872557,5.0,5.0,1.7887602040806563,4.8600929753654265,0.13990702463457463,5.0,0.8843040730321414,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4959137764021652,0.5,1.56193418708176,3.4380658129182478,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017442581315752995,0.1829648119812471,0.07353138078637923,0.42846996390919273,0.36782799905398333,0.05236414489927399,0.0,0.00024407771546231094,0.0,0.17120987096809714
5.98,2.500075727242798,2.4999242727572057,4.2203502793098755,0.7796497206901282,3.9568519732030403,0.2507048349267933,2.704916789742735,2.2950832102572676,5.0,5.0,1.7924431918701684,4.859918537682237,0.1400814623177645,5.0,0.8832572401101281,5.0,0.25000000000000017,0.25000000000000017,2.0,0.49472655956056916,0.5,1.5636448203843625,3.4363551796156453,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01744497464981544,0.18304533030498227,0.07321366374632787,0.42946862176801537,0.3687688736551942,0.05231817403819006,0.0,0.0002368210219200056,0.0,0.17091648495625647
5.99,2.5000733925028986,2.4999266074971054,4.2185194290500645,0.7814805709499391,3.952552288251296,0.2513121198358799,2.704186220504748,2.2958137794952544,5.0,5.0,1.7961355919128263,4.859744076165721,0.14025592383428,5.0,0.8822113264983881,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4935418152022203,0.5,1.5653525215485815,3.434647478451426,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017447355059453152,0.18312547963776935,0.07289734450809494,0.43046763965970075,0.3697102058702107,0.05227215390492146,0.0,0.00022977027894396728,0.0,0.17062331499241126
6.0,2.500071124746973,2.4999288752530306,4.216687784016015,0.7833122159839884,3.9482426066577867,0.2519199798183529,2.70345878924772,2.2965412107522827,5.0,5.0,1.7998374135238626,4.859569591078979,0.14043040892102224,5.0,0.881166333927438,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4923595380642114,0.5,1.5670572949720656,3.432942705027942,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017449722635717358,0.18320526007841184,0.07258241040488513,0.4314670129637442,0.37065199103594,0.05222610430919872,0.0,0.00022291310718830187,0.0,0.1703303614198414
6.01,2.5000689239750216,2.4999310760249824,4.214855344207727,0.7851446557922763,3.943922928422513,0.25252841487421207,2.7027344959716504,2.2972655040283523,5.0,5.0,1.8035486567032772,4.85939508242201,0.14060491757799115,5.0,0.8801222623972778,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4911797281465424,0.5,1.5687591406548145,3.431240859345193,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017452077365715062,0.1832846714650101,0.07226886109166504,0.4324667411909995,0.3715942291523816,0.052180004172689975,0.0,0.00021625023164440897,0.0,0.17003762584874738
6.02,2.5000667901870446,2.4999332098129594,4.213022109625201,0.7869778903748026,3.9395932535454743,0.2531374250034576,2.7020133406765394,2.2979866593234632,5.0,5.0,1.8072693214510704,4.859220550194815,0.14077944980518675,5.0,0.8790791119079072,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4900023854492135,0.5,1.5704580585968286,3.429541941403179,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017454419236605453,0.1833637136357844,0.07195669622496147,0.4334668238488551,0.372536920219536,0.05213383243564518,0.0,0.0002097823749524401,0.0,0.16974510989226968
6.03,2.500064722969302,2.4999352770307017,4.211188081103653,0.7888119188963513,3.93525358123761,0.2537470099827244,2.701295320263173,2.2987046797368302,5.0,5.0,1.8109994087796677,4.859045994426257,0.14095400557374343,5.0,0.8780368827188386,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4888275093429005,0.5,1.5721540492976762,3.4278459507023316,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01745674824719938,0.18344238645921154,0.07164591412147696,0.4344672599813517,0.3734800637157535,0.05208757327595959,0.0,0.00020350895653527355,0.0,0.16945281501436937
6.04,2.500062716136099,2.4999372838639045,4.209353271130176,0.7906467288698269,3.9309038997018937,0.25435716647254475,2.7005803883960398,2.2994196116039634,5.0,5.0,1.814738933825564,4.858871415547902,0.14112858445209936,5.0,0.876995578709968,5.0,0.25000000000000017,0.25000000000000017,2.0,0.48765509041875227,0.5,1.5738471202262596,3.4261528797737486,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017459064558252975,0.18352069022610215,0.07133649438818457,0.43546804221387075,0.3744236518419978,0.05204128366448568,0.0,0.00019741122037696514,0.0,0.1691607405561611
6.05,2.500060767617332,2.4999392323826717,4.207517683883703,0.7924823161163009,3.926544204990332,0.2549678933553328,2.6998685295685054,2.3001314704314972,5.0,5.0,1.8184879016543378,4.858696813704173,0.14130318629582805,5.0,0.8759552011797406,5.0,0.25000000000000017,0.25000000000000017,2.0,0.48648512552800405,0.5,1.5755372738821214,3.4244627261178864,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017461368215353677,0.18359862493157658,0.07102842998116382,0.4364691677429064,0.37536768198824466,0.05199496859629227,0.0,0.00019148329229713354,0.0,0.1688688873663306
6.06,2.5000588774129997,2.499941122587004,4.20568131936423,0.7943186806357734,3.9221744971029255,0.2555791906310886,2.6991597437805703,2.3008402562194323,5.0,5.0,1.8222463122659882,4.858522188895072,0.1414778111049296,5.0,0.8749157501281566,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4853176146706558,0.5,1.5772245102652618,3.422775489734746,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01746365920612345,0.18367619042058422,0.07072172057003198,0.43747063606224446,0.37631215415449404,0.0519486069622449,0.0,0.00018572579776267995,0.0,0.1685772570564491
6.07,2.500057045523103,2.499942954476901,4.203844177571759,0.7961558224282441,3.917794776039674,0.2561910582998121,2.698454031032234,2.3015459689677686,5.0,5.0,1.826014165660516,4.858347541120597,0.14165245887940398,5.0,0.8738772255552155,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4841525578467074,0.5,1.5789088293756806,3.421091170624327,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01746593751823495,0.18375338653819148,0.07041636582589976,0.43847244666205026,0.377257068340746,0.05190217767199856,0.0,0.0001801393602011737,0.0,0.16828585124096146
6.08,2.500055270723398,2.4999447292766055,4.202006261332318,0.7979937386676854,3.9134050392235973,0.2568034955976782,2.6977513810646534,2.3022486189353497,5.0,5.0,1.8297914651787268,4.858172870476983,0.1418271295230181,5.0,0.8728396282723296,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4829899529261299,0.5,1.580590232937701,3.419409767062307,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017468203178700556,0.18383021323509627,0.07011236098301249,0.4394745974732175,0.37820242277213056,0.05185567685877801,0.0,0.00017472073113513386,0.0,0.16799467101842486
6.09,2.5000535473615426,2.4999464526384614,4.200167583693708,0.7998324163062956,3.9090052747567423,0.25741649899809765,2.697051746512631,2.3029482534873718,5.0,5.0,1.8335782262451623,4.857998177408538,0.14200182259146313,5.0,0.8718029620257965,5.0,0.25000000000000017,0.25000000000000017,2.0,0.48182979007455373,0.5,1.5822687289125437,3.417731271087464,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01747045635679338,0.18390667084630827,0.06980968522624237,0.44047708079650794,0.3791482092540533,0.05180916285764836,0.0,0.00016945263136298783,0.0,0.16770371560851255
6.1,2.500051874730611,2.499948125269393,4.198328146287785,0.8016718537122193,3.9045954811510626,0.25803006806000883,2.6963551214523207,2.3036448785476824,5.0,5.0,1.8373744507889307,4.857823461970831,0.1421765380291704,5.0,0.8707672272841566,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4806720680620194,0.5,1.583944318295898,3.4160556817041097,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017472697063263782,0.18398275928419902,0.06950833567470682,0.4414798952133258,0.3800944267616368,0.051762624458894235,0.0,0.00016433336962276687,0.0,0.16741298632187424
6.11,2.5000502528306034,2.4999497471694,4.196487949114547,0.8035120508854566,3.9001756584065577,0.2586442027834118,2.6956615058837228,2.30433849411628,5.0,5.0,1.8411801388100326,4.857648724163861,0.14235127583614002,5.0,0.8697324240474094,5.0,0.25000000000000017,0.25000000000000017,2.0,0.47951678688852667,0.5,1.5856170010877646,3.4143829989122434,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01747492528623196,0.1840584784005203,0.06920831201203871,0.44248304019961543,0.38104107529488124,0.05171604053357148,0.0,0.0001593634851095873,0.0,0.16712248477111452
6.12,2.500048681661521,2.4999513183384825,4.194646992173997,0.8053530078260072,3.8957458065232284,0.2592589031683065,2.6949708998068385,2.3050291001931646,5.0,5.0,1.844995290308467,4.857473963987629,0.14252603601237188,5.0,0.8686985523155552,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4783639465540758,0.5,1.5872867772881425,3.4127132227118655,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017477141013867246,0.1841338280471386,0.06890961392330008,0.4434865152275352,0.38198815485378645,0.05166938997173798,0.0,0.00015454351525193602,0.0,0.1668322125716452
6.13,2.500047158950666,2.4999528410493377,4.192805281464497,0.8071947185355065,3.891305920229,0.25987416757579557,2.694283281915667,2.305716718084336,5.0,5.0,1.848819912195207,4.857299181643334,0.14270081835666623,5.0,0.8676656134958416,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4772135426245005,0.5,1.5889536506275745,3.4110463493724335,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017479344317658567,0.18420880830749214,0.0686122318808952,0.4444903164643003,0.38293566164914583,0.05162268564894268,0.0,0.00014986677363495755,0.0,0.16654217025281642
6.14,2.500045680431351,2.499954319568653,4.190962828247187,0.8090371717528168,3.886855989626247,0.26048999292906544,2.6935986122110083,2.306401387788995,5.0,5.0,1.8526540174446897,4.857124377508704,0.14287562249129718,5.0,0.8666336102301905,5.0,0.25000000000000017,0.25000000000000017,2.0,0.4760655667752392,0.5,1.5906176281096613,3.409382371890346,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017481535342335562,0.18428341947165275,0.0683161482780563,0.4454944371773127,0.3838835885672238,0.0515759702091384,0.0,0.00014532019872640618,0.0,0.1662523573842242
6.15,2.500044246004798,2.4999557539952058,4.189119632782769,0.810880367217235,3.8823960144858325,0.26110637915688584,2.6929168897668525,2.30708311023315,5.0,5.0,1.8564976063572833,4.856949551592481,0.14305044840752001,5.0,0.8656025425797642,5.0,0.25000000000000017,0.25000000000000017,2.0,0.47492001881357243,0.5,1.5922787098965412,3.4077212901034666,0.511,0.47,1.083,0.786,0.727,0.614,0.636,1.367,0.583,1.219,0.293,2.0,0.626,0.693,0.463,0.787,1.459,0.566,1.021,0.558,0.038,0.725,1.65,2.0,0.074,0.73,1.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01748371408007052,0.1843576614080481,0.06802136240996097,0.44649887668430327,0.3848319354433327,0.05152922398333315,0.0,0.00014090394286937367,0.0,0.1659627755294112
