data_set_T,data_set_CLI,data_set_DNK,data_set_H,data_set_KI,data_set_N,data_set_V,data_set__CLE,data_set__CLI,data_set__ECL,data_set__EK,data_set__ENA,data_set__KE,data_set__KI,data_set__MAX_P,data_set__NAE,data_set__NAI
746.0,29.911047,-241.65871,0.25653297,16.179913,0.47906515,-33.769966,113.11889,29.911047,-35.436832,-35.337955,-30.759775,4.2942233,16.179913,6.8000002,49.646717,157.52409
747.0,29.91473,-241.69122,0.25654823,16.168995,0.47905612,-33.770546,113.11674,29.91473,-35.433048,-35.334969,-30.766817,4.2918067,16.168995,6.8000002,49.638195,157.5387
748.0,29.918402,-241.72348,0.25656366,16.158171,0.47904697,-33.771133,113.11459,29.918402,-35.429272,-35.332024,-30.773811,4.2894077,16.158171,6.8000002,49.62973,157.55319
749.0,29.922066,-241.75548,0.25657934,16.147438,0.4790377,-33.771729,113.11246,29.922066,-35.425507,-35.329117,-30.780756,4.2870264,16.147438,6.8000002,49.621326,157.5676
750.0,29.925718,-241.7872,0.25659516,16.136797,0.47902834,-33.772331,113.11032,29.925718,-35.421753,-35.326248,-30.787653,4.2846627,16.136797,6.8000002,49.612984,157.58188
751.0,29.929361,-241.81868,0.2566112,16.126249,0.47901887,-33.772942,113.10819,29.929361,-35.418007,-35.323418,-30.794502,4.2823167,16.126249,6.8000002,49.604694,157.59608
752.0,29.932997,-241.84988,0.25662741,16.115789,0.47900927,-33.77356,113.10607,29.932997,-35.414276,-35.320625,-30.801304,4.2799883,16.115789,6.8000002,49.59647,157.61017
753.0,29.936621,-241.88083,0.2566438,16.105419,0.47899958,-33.774181,113.10396,29.936621,-35.410549,-35.317871,-30.808058,4.2776766,16.105419,6.8000002,49.588299,157.62416
754.0,29.940235,-241.91153,0.25666037,16.09514,0.47898978,-33.774815,113.10184,29.940235,-35.406837,-35.315151,-30.814764,4.2753825,16.09514,6.8000002,49.580189,157.63806
755.0,29.943842,-241.94197,0.25667712,16.084948,0.47897989,-33.775448,113.09975,29.943842,-35.403133,-35.312469,-30.821423,4.2731051,16.084948,6.8000002,49.572132,157.65186
756.0,29.947437,-241.97215,0.25669405,16.074842,0.47896987,-33.776093,113.09764,29.947437,-35.399441,-35.309822,-30.828037,4.2708449,16.074842,6.8000002,49.564137,157.66556
757.0,29.951023,-242.00209,0.25671113,16.064825,0.47895977,-33.776741,113.09555,29.951023,-35.395756,-35.307213,-30.834604,4.2686014,16.064825,6.8000002,49.556194,157.67917
758.0,29.954599,-242.03178,0.25672835,16.054893,0.47894958,-33.777397,113.09346,29.954599,-35.392086,-35.304642,-30.841125,4.2663746,16.054893,6.8000002,49.548309,157.69267
759.0,29.958166,-242.06123,0.25674576,16.045048,0.47893929,-33.778061,113.09138,29.958166,-35.38842,-35.302101,-30.847601,4.2641644,16.045048,6.8000002,49.540478,157.70609
760.0,29.961723,-242.09044,0.25676334,16.035286,0.47892892,-33.778728,113.0893,29.961723,-35.384769,-35.299599,-30.854033,4.261971,16.035286,6.8000002,49.532703,157.71941
761.0,29.965271,-242.11938,0.25678104,16.02561,0.47891843,-33.7794,113.08723,29.965271,-35.381126,-35.297127,-30.860418,4.2597938,16.02561,6.8000002,49.524982,157.73262
762.0,29.968809,-242.1481,0.25679889,16.016016,0.47890788,-33.780079,113.08517,29.968809,-35.377495,-35.294693,-30.86676,4.2576332,16.016016,6.8000002,49.517315,157.74576
763.0,29.972338,-242.17659,0.25681689,16.006506,0.47889724,-33.780762,113.08311,29.972338,-35.373875,-35.29229,-30.873058,4.2554884,16.006506,6.8000002,49.509705,157.7588
764.0,29.975857,-242.20482,0.25683507,15.997077,0.47888651,-33.781452,113.08105,29.975857,-35.370262,-35.289921,-30.879313,4.2533598,15.997077,6.8000002,49.502144,157.77174
765.0,29.979368,-242.23283,0.25685337,15.98773,0.4788757,-33.78215,113.079,29.979368,-35.366661,-35.287586,-30.885523,4.2512474,15.98773,6.8000002,49.49464,157.78461
766.0,29.982868,-242.2606,0.25687179,15.978463,0.47886479,-33.782848,113.07696,29.982868,-35.363068,-35.285282,-30.891689,4.2491512,15.978463,6.8000002,49.487186,157.79736
767.0,29.986359,-242.28815,0.25689036,15.969277,0.47885382,-33.783554,113.07492,29.986359,-35.359486,-35.283009,-30.897814,4.2470703,15.969277,6.8000002,49.479786,157.81004
768.0,29.98984,-242.31546,0.25690904,15.960171,0.47884279,-33.784264,113.07289,29.98984,-35.355915,-35.280769,-30.903896,4.2450051,15.960171,6.8000002,49.472439,157.82263
769.0,29.993311,-242.34253,0.25692788,15.951144,0.47883165,-33.784981,113.07086,29.993311,-35.352356,-35.278561,-30.909935,4.2429562,15.951144,6.8000002,49.465141,157.83513
770.0,29.996773,-242.36938,0.25694683,15.942195,0.47882044,-33.785702,113.06884,29.996773,-35.348804,-35.276386,-30.915932,4.240922,15.942195,6.8000002,49.457893,157.84755
771.0,30.000227,-242.39603,0.25696591,15.933324,0.47880918,-33.786427,113.06683,30.000227,-35.345261,-35.274239,-30.921886,4.2389035,15.933324,6.8000002,49.450699,157.85986
772.0,30.00367,-242.42242,0.25698513,15.924529,0.47879782,-33.787155,113.06482,30.00367,-35.341732,-35.272121,-30.927801,4.2369008,15.924529,6.8000002,49.443558,157.8721
773.0,30.007105,-242.44861,0.25700444,15.915812,0.47878641,-33.787888,113.06281,30.007105,-35.338211,-35.270039,-30.933674,4.2349129,15.915812,6.8000002,49.436462,157.88426
774.0,30.010529,-242.47458,0.25702387,15.907169,0.47877494,-33.788628,113.06081,30.010529,-35.334698,-35.267982,-30.939507,4.2329397,15.907169,6.8000002,49.429417,157.89632
775.0,30.013945,-242.50032,0.25704342,15.898603,0.4787634,-33.789371,113.05882,30.013945,-35.331196,-35.265953,-30.945297,4.2309823,15.898603,6.8000002,49.422424,157.90831
776.0,30.017349,-242.52586,0.25706309,15.890111,0.47875178,-33.790115,113.05683,30.017349,-35.327705,-35.263958,-30.95105,4.2290392,15.890111,6.8000002,49.415478,157.9202
777.0,30.020746,-242.55118,0.25708285,15.881694,0.4787401,-33.790867,113.05485,30.020746,-35.324223,-35.26199,-30.95676,4.2271113,15.881694,6.8000002,49.408581,157.93202
778.0,30.024134,-242.57628,0.2571027,15.873349,0.47872835,-33.791622,113.05287,30.024134,-35.320751,-35.260048,-30.962433,4.2251978,15.873349,6.8000002,49.401733,157.94376
779.0,30.027512,-242.60117,0.2571227,15.865078,0.47871655,-33.792381,113.0509,30.027512,-35.317291,-35.258137,-30.968065,4.2232995,15.865078,6.8000002,49.394932,157.9554
780.0,30.03088,-242.62585,0.25714275,15.856878,0.47870472,-33.793144,113.04893,30.03088,-35.313839,-35.256252,-30.973658,4.221415,15.856878,6.8000002,49.38818,157.96696
781.0,30.034239,-242.65033,0.25716293,15.848751,0.4786928,-33.793907,113.04697,30.034239,-35.310398,-35.254398,-30.979212,4.2195454,15.848751,6.8000002,49.381474,157.97845
782.0,30.037588,-242.67459,0.25718319,15.840694,0.47868082,-33.794678,113.04501,30.037588,-35.306965,-35.252571,-30.984728,4.21769,15.840694,6.8000002,49.374813,157.98985
783.0,30.04093,-242.69865,0.25720355,15.832709,0.47866881,-33.795452,113.04307,30.04093,-35.303543,-35.250767,-30.990206,4.2158489,15.832709,6.8000002,49.368202,158.00119
784.0,30.04426,-242.7225,0.25722402,15.824794,0.47865674,-33.796227,113.04112,30.04426,-35.300133,-35.248993,-30.995646,4.2140222,15.824794,6.8000002,49.361637,158.01244
785.0,30.047583,-242.74617,0.25724456,15.816947,0.47864461,-33.797009,113.03918,30.047583,-35.29673,-35.247242,-31.001047,4.2122092,15.816947,6.8000002,49.355118,158.02361
786.0,30.050896,-242.76962,0.25726518,15.80917,0.47863242,-33.797791,113.03725,30.050896,-35.293335,-35.245522,-31.006411,4.2104101,15.80917,6.8000002,49.34864,158.03468
787.0,30.054199,-242.79288,0.25728589,15.80146,0.4786202,-33.798576,113.03532,30.054199,-35.289951,-35.243824,-31.011738,4.2086248,15.80146,6.8000002,49.342213,158.0457
788.0,30.057493,-242.81593,0.25730669,15.793819,0.47860792,-33.799366,113.03339,30.057493,-35.286579,-35.242153,-31.017029,4.2068539,15.793819,6.8000002,49.335827,158.05664
789.0,30.060778,-242.83879,0.25732756,15.786245,0.47859558,-33.800159,113.03148,30.060778,-35.283215,-35.240509,-31.022282,4.2050962,15.786245,6.8000002,49.329491,158.0675
790.0,30.064054,-242.86147,0.25734851,15.778738,0.47858322,-33.800953,113.02956,30.064054,-35.279861,-35.238888,-31.0275,4.203352,15.778738,6.8000002,49.323193,158.07828
791.0,30.067322,-242.88394,0.25736955,15.771297,0.47857082,-33.80175,113.02766,30.067322,-35.27652,-35.237289,-31.032681,4.2016215,15.771297,6.8000002,49.316944,158.08899
792.0,30.07058,-242.90622,0.25739065,15.763922,0.47855836,-33.802551,113.02576,30.07058,-35.273186,-35.235718,-31.037825,4.1999044,15.763922,6.8000002,49.310734,158.09962
793.0,30.073828,-242.92831,0.25741181,15.756611,0.47854584,-33.803356,113.02386,30.073828,-35.269859,-35.234173,-31.042934,4.1982007,15.756611,6.8000002,49.304573,158.11018
794.0,30.077066,-242.95023,0.25743306,15.749365,0.47853333,-33.804161,113.02197,30.077066,-35.266544,-35.232647,-31.04801,4.1965098,15.749365,6.8000002,49.29845,158.12067
795.0,30.080297,-242.97194,0.25745437,15.742184,0.47852075,-33.80497,113.02008,30.080297,-35.263237,-35.231148,-31.053047,4.1948323,15.742184,6.8000002,49.292374,158.13107
796.0,30.083517,-242.99348,0.25747573,15.735065,0.47850811,-33.805782,113.0182,30.083517,-35.259945,-35.229671,-31.058052,4.1931682,15.735065,6.8000002,49.286335,158.14142
797.0,30.086731,-243.01483,0.25749716,15.72801,0.47849548,-33.806595,113.01633,30.086731,-35.256657,-35.228218,-31.063023,4.1915164,15.72801,6.8000002,49.280342,158.15169
798.0,30.089933,-243.036,0.25751868,15.721017,0.47848278,-33.807411,113.01446,30.089933,-35.25338,-35.226788,-31.067957,4.189878,15.721017,6.8000002,49.274391,158.16188
799.0,30.093126,-243.05698,0.25754023,15.714087,0.47847006,-33.808228,113.01259,30.093126,-35.250114,-35.22538,-31.072859,4.188252,15.714087,6.8000002,49.268478,158.17201
800.0,30.096312,-243.07779,0.25756186,15.707217,0.4784573,-33.809048,113.01073,30.096312,-35.246857,-35.223995,-31.077724,4.1866388,15.707217,6.8000002,49.262611,158.18205
801.0,30.099487,-243.09842,0.25758353,15.700409,0.47844452,-33.809872,113.00888,30.099487,-35.243607,-35.222633,-31.08256,4.1850386,15.700409,6.8000002,49.256783,158.19205
802.0,30.102655,-243.11887,0.25760525,15.693661,0.4784317,-33.810696,113.00703,30.102655,-35.240368,-35.221291,-31.087358,4.1834502,15.693661,6.8000002,49.250992,158.20197
803.0,30.105812,-243.13914,0.25762704,15.686973,0.47841886,-33.81152,113.00519,30.105812,-35.237141,-35.219971,-31.092127,4.1818748,15.686973,6.8000002,49.245247,158.21181
804.0,30.108961,-243.15924,0.25764889,15.680345,0.47840595,-33.812347,113.00335,30.108961,-35.233921,-35.218674,-31.096861,4.1803117,15.680345,6.8000002,49.239536,158.22159
805.0,30.112103,-243.17917,0.25767076,15.673776,0.47839305,-33.813179,113.00152,30.112103,-35.230709,-35.217396,-31.101562,4.1787605,15.673776,6.8000002,49.233868,158.23129
806.0,30.115232,-243.19893,0.25769269,15.667265,0.47838011,-33.814011,112.99969,30.115232,-35.227509,-35.216141,-31.106232,4.1772218,15.667265,6.8000002,49.228241,158.24094
807.0,30.118355,-243.21852,0.25771466,15.660812,0.47836715,-33.814842,112.99786,30.118355,-35.224316,-35.214905,-31.110868,4.1756949,15.660812,6.8000002,49.222652,158.2505
808.0,30.121469,-243.23793,0.25773668,15.654417,0.47835416,-33.815678,112.99605,30.121469,-35.221134,-35.213688,-31.115473,4.17418,15.654417,6.8000002,49.217098,158.26001
809.0,30.124573,-243.25719,0.25775877,15.648079,0.47834116,-33.816513,112.99423,30.124573,-35.21796,-35.212494,-31.120047,4.172677,15.648079,6.8000002,49.211586,158.26945
810.0,30.127668,-243.27628,0.25778085,15.641798,0.47832811,-33.817352,112.99242,30.127668,-35.214798,-35.211319,-31.124588,4.171186,15.641798,6.8000002,49.206112,158.27884
811.0,30.130756,-243.2952,0.25780302,15.635572,0.47831506,-33.818192,112.99062,30.130756,-35.211643,-35.210163,-31.129099,4.1697068,15.635572,6.8000002,49.200676,158.28815
812.0,30.133833,-243.31395,0.2578252,15.629403,0.47830197,-33.819031,112.98883,30.133833,-35.2085,-35.20903,-31.133577,4.1682391,15.629403,6.8000002,49.195278,158.29739
813.0,30.136902,-243.33253,0.25784743,15.623289,0.47828889,-33.819874,112.98704,30.136902,-35.205364,-35.207912,-31.138027,4.1667833,15.623289,6.8000002,49.189919,158.30658
814.0,30.139963,-243.35097,0.25786966,15.61723,0.47827575,-33.820717,112.98525,30.139963,-35.202236,-35.206818,-31.142445,4.1653385,15.61723,6.8000002,49.184593,158.3157
815.0,30.143015,-243.36925,0.25789195,15.611225,0.4782626,-33.821564,112.98347,30.143015,-35.19912,-35.205738,-31.146832,4.1639056,15.611225,6.8000002,49.179306,158.32475
816.0,30.146057,-243.38736,0.2579143,15.605274,0.47824946,-33.822411,112.98169,30.146057,-35.196014,-35.204681,-31.15119,4.1624837,15.605274,6.8000002,49.174057,158.33374
817.0,30.149092,-243.40532,0.25793666,15.599378,0.47823626,-33.823257,112.97992,30.149092,-35.192913,-35.20364,-31.155518,4.1610732,15.599378,6.8000002,49.168842,158.34268
818.0,30.152117,-243.42311,0.25795904,15.593533,0.47822309,-33.824104,112.97816,30.152117,-35.189823,-35.202618,-31.159815,4.1596737,15.593533,6.8000002,49.163666,158.35155
819.0,30.155134,-243.44077,0.25798145,15.587741,0.47820988,-33.824951,112.97639,30.155134,-35.186745,-35.201614,-31.164083,4.1582856,15.587741,6.8000002,49.158524,158.36035
820.0,30.158142,-243.45825,0.25800389,15.582002,0.47819665,-33.825802,112.97464,30.158142,-35.183674,-35.20063,-31.168322,4.1569085,15.582002,6.8000002,49.153416,158.36911
821.0,30.16114,-243.4756,0.25802633,15.576314,0.47818339,-33.826653,112.97289,30.16114,-35.180611,-35.199661,-31.172533,4.1555419,15.576314,6.8000002,49.148346,158.37779
822.0,30.164131,-243.49278,0.25804883,15.570678,0.47817016,-33.827507,112.97114,30.164131,-35.177559,-35.198708,-31.176714,4.1541867,15.570678,6.8000002,49.143307,158.38641
823.0,30.167114,-243.50983,0.25807133,15.565092,0.47815689,-33.828358,112.9694,30.167114,-35.174515,-35.197777,-31.180866,4.152842,15.565092,6.8000002,49.138306,158.39499
824.0,30.170086,-243.52672,0.25809386,15.559557,0.4781436,-33.829212,112.96767,30.170086,-35.171478,-35.196861,-31.18499,4.1515079,15.559557,6.8000002,49.133339,158.40349
825.0,30.173052,-243.54346,0.25811642,15.554072,0.47813031,-33.830067,112.96593,30.173052,-35.168453,-35.195961,-31.189085,4.1501846,15.554072,6.8000002,49.128407,158.41194
826.0,30.176008,-243.56006,0.25813901,15.548637,0.47811702,-33.830921,112.96421,30.176008,-35.165436,-35.195076,-31.193153,4.1488719,15.548637,6.8000002,49.123508,158.42033
827.0,30.178955,-243.57651,0.2581616,15.543251,0.4781037,-33.831776,112.96249,30.178955,-35.162426,-35.19421,-31.197193,4.1475697,15.543251,6.8000002,49.118645,158.42867
828.0,30.181894,-243.59282,0.25818419,15.537914,0.47809038,-33.83263,112.96077,30.181894,-35.159428,-35.193363,-31.201204,4.1462774,15.537914,6.8000002,49.113811,158.43695
829.0,30.184826,-243.60899,0.25820681,15.532625,0.47807705,-33.833488,112.95906,30.184826,-35.156437,-35.192528,-31.205191,4.1449957,15.532625,6.8000002,49.109013,158.44516
830.0,30.187748,-243.62502,0.25822946,15.527385,0.47806373,-33.834347,112.95735,30.187748,-35.153458,-35.191711,-31.209146,4.1437244,15.527385,6.8000002,49.104248,158.45332
831.0,30.19066,-243.6409,0.25825211,15.522191,0.47805038,-33.835201,112.95565,30.19066,-35.150486,-35.19091,-31.213078,4.1424632,15.522191,6.8000002,49.099514,158.46144
832.0,30.193565,-243.65663,0.25827476,15.517046,0.47803703,-33.83606,112.95396,30.193565,-35.147522,-35.190125,-31.216982,4.141212,15.517046,6.8000002,49.094814,158.46948
833.0,30.196463,-243.67224,0.25829744,15.511947,0.47802368,-33.836918,112.95226,30.196463,-35.144566,-35.189354,-31.22086,4.1399713,15.511947,6.8000002,49.090149,158.47748
834.0,30.199352,-243.68771,0.25832012,15.506894,0.47801033,-33.837776,112.95058,30.199352,-35.141621,-35.188599,-31.224709,4.1387401,15.506894,6.8000002,49.08551,158.48543
835.0,30.20223,-243.70305,0.25834283,15.501888,0.47799695,-33.838638,112.9489,30.20223,-35.138683,-35.187859,-31.228533,4.1375189,15.501888,6.8000002,49.08091,158.4933
836.0,30.205103,-243.71825,0.25836554,15.496927,0.47798356,-33.839497,112.94722,30.205103,-35.135757,-35.187134,-31.232332,4.1363072,15.496927,6.8000002,49.076336,158.50114
837.0,30.207966,-243.73331,0.25838825,15.492012,0.47797021,-33.840355,112.94555,30.207966,-35.132835,-35.186424,-31.236105,4.1351056,15.492012,6.8000002,49.071796,158.50893
838.0,30.210821,-243.74823,0.25841096,15.487142,0.47795683,-33.841213,112.94389,30.210821,-35.129925,-35.185726,-31.239851,4.1339135,15.487142,6.8000002,49.067284,158.51665
839.0,30.213667,-243.76303,0.25843367,15.482316,0.47794345,-33.842075,112.94222,30.213667,-35.127026,-35.185047,-31.243572,4.132731,15.482316,6.8000002,49.062805,158.52432
840.0,30.216505,-243.77771,0.25845641,15.477534,0.47793007,-33.842934,112.94057,30.216505,-35.12413,-35.18438,-31.247269,4.1315579,15.477534,6.8000002,49.058357,158.53194
841.0,30.219336,-243.79224,0.25847912,15.472797,0.47791669,-33.843792,112.93891,30.219336,-35.121246,-35.183727,-31.250938,4.1303945,15.472797,6.8000002,49.05394,158.53951
842.0,30.222157,-243.80666,0.25850186,15.468102,0.47790331,-33.844654,112.93726,30.222157,-35.11837,-35.18309,-31.254585,4.1292405,15.468102,6.8000002,49.049553,158.54701
843.0,30.22497,-243.82094,0.2585246,15.463451,0.47788993,-33.845512,112.93562,30.22497,-35.115505,-35.182465,-31.258205,4.1280956,15.463451,6.8000002,49.045197,158.55449
844.0,30.227776,-243.83508,0.25854731,15.458843,0.47787654,-33.846375,112.93398,30.227776,-35.112644,-35.181854,-31.261803,4.1269603,15.458843,6.8000002,49.040867,158.56189
845.0,30.230572,-243.84912,0.25857005,15.454277,0.47786316,-33.847233,112.93235,30.230572,-35.109795,-35.181255,-31.265373,4.125834,15.454277,6.8000002,49.036568,158.56926
846.0,30.23336,-243.86302,0.25859278,15.449754,0.47784981,-33.848091,112.93073,30.23336,-35.106953,-35.180672,-31.268921,4.1247163,15.449754,6.8000002,49.032299,158.57657
847.0,30.236141,-243.8768,0.25861549,15.445271,0.47783643,-33.848953,112.9291,30.236141,-35.104122,-35.180099,-31.272446,4.1236081,15.445271,6.8000002,49.028061,158.58383
848.0,30.238914,-243.89047,0.25863823,15.440831,0.47782305,-33.849812,112.92748,30.238914,-35.101295,-35.179543,-31.275946,4.122509,15.440831,6.8000002,49.023849,158.59105
849.0,30.241678,-243.90401,0.25866094,15.436431,0.4778097,-33.85067,112.92587,30.241678,-35.09848,-35.178997,-31.279421,4.1214185,15.436431,6.8000002,49.019669,158.59821
850.0,30.244434,-243.91742,0.25868365,15.432072,0.47779632,-33.851528,112.92426,30.244434,-35.095673,-35.178467,-31.282873,4.120337,15.432072,6.8000002,49.015514,158.60533
851.0,30.247183,-243.93073,0.25870636,15.427753,0.47778296,-33.852386,112.92266,30.247183,-35.092876,-35.177944,-31.286303,4.1192641,15.427753,6.8000002,49.011387,158.6124
852.0,30.249922,-243.94389,0.25872907,15.423474,0.47776961,-33.853245,112.92106,30.249922,-35.090084,-35.177441,-31.289709,4.1182003,15.423474,6.8000002,49.00729,158.61942
853.0,30.252655,-243.95695,0.25875175,15.419235,0.47775626,-33.854103,112.91946,30.252655,-35.087303,-35.176945,-31.293093,4.1171446,15.419235,6.8000002,49.00322,158.62639
854.0,30.255379,-243.96991,0.25877443,15.415035,0.47774291,-33.854961,112.91787,30.255379,-35.08453,-35.17646,-31.296452,4.1160979,15.415035,6.8000002,48.99918,158.6333
855.0,30.258095,-243.98273,0.25879711,15.410874,0.47772956,-33.855816,112.91629,30.258095,-35.081764,-35.175991,-31.299789,4.1150594,15.410874,6.8000002,48.995163,158.64018
856.0,30.260801,-243.99545,0.25881979,15.406753,0.47771624,-33.856674,112.9147,30.260801,-35.079006,-35.175533,-31.303104,4.1140299,15.406753,6.8000002,48.991177,158.64702
857.0,30.263502,-244.00804,0.25884244,15.402669,0.47770292,-33.857533,112.91313,30.263502,-35.07626,-35.175087,-31.306398,4.113008,15.402669,6.8000002,48.987217,158.65379
858.0,30.266193,-244.02054,0.25886509,15.398623,0.47768959,-33.858387,112.91156,30.266193,-35.073517,-35.174652,-31.309668,4.1119952,15.398623,6.8000002,48.983284,158.66054
859.0,30.268877,-244.03291,0.25888771,15.394615,0.47767627,-33.859241,112.90999,30.268877,-35.070786,-35.174229,-31.312916,4.11099,15.394615,6.8000002,48.979378,158.66722
860.0,30.271553,-244.04518,0.25891033,15.390644,0.47766298,-33.860096,112.90843,30.271553,-35.068062,-35.173817,-31.316143,4.1099935,15.390644,6.8000002,48.975498,158.67387
861.0,30.274221,-244.05733,0.25893295,15.386711,0.47764966,-33.86095,112.90688,30.274221,-35.065346,-35.173416,-31.319347,4.1090045,15.386711,6.8000002,48.971642,158.68048
862.0,30.276882,-244.06938,0.25895554,15.382814,0.4776364,-33.861805,112.90532,30.276882,-35.062641,-35.173023,-31.322531,4.1080241,15.382814,6.8000002,48.967815,158.68703
863.0,30.279533,-244.08131,0.2589781,15.378954,0.47762311,-33.862656,112.90377,30.279533,-35.05994,-35.172646,-31.325693,4.1070518,15.378954,6.8000002,48.964012,158.69354
864.0,30.282179,-244.09314,0.25900069,15.37513,0.47760984,-33.86351,112.90223,30.282179,-35.057251,-35.172279,-31.328833,4.1060872,15.37513,6.8000002,48.960236,158.70001
865.0,30.284815,-244.10486,0.25902322,15.371341,0.47759658,-33.864361,112.90069,30.284815,-35.054565,-35.171921,-31.331953,4.1051302,15.371341,6.8000002,48.956486,158.70644
866.0,30.287443,-244.11649,0.25904575,15.367588,0.47758335,-33.865211,112.89915,30.287443,-35.051891,-35.171574,-31.335051,4.1041818,15.367588,6.8000002,48.952759,158.71281
867.0,30.290066,-244.12799,0.25906828,15.363871,0.47757012,-33.866062,112.89762,30.290066,-35.049225,-35.171238,-31.338129,4.1032405,15.363871,6.8000002,48.949059,158.71916
868.0,30.292679,-244.1394,0.25909075,15.360188,0.47755688,-33.866913,112.8961,30.292679,-35.04657,-35.170914,-31.341187,4.1023073,15.360188,6.8000002,48.945385,158.72545
869.0,30.295284,-244.15071,0.25911325,15.356541,0.47754365,-33.86776,112.89458,30.295284,-35.043919,-35.170597,-31.344223,4.1013813,15.356541,6.8000002,48.941734,158.7317
870.0,30.297882,-244.16191,0.25913569,15.352927,0.47753045,-33.86861,112.89306,30.297882,-35.041275,-35.170292,-31.347239,4.1004634,15.352927,6.8000002,48.938107,158.73792
871.0,30.300472,-244.173,0.25915813,15.349347,0.47751728,-33.869457,112.89155,30.300472,-35.038643,-35.169998,-31.350235,4.0995526,15.349347,6.8000002,48.934505,158.74409
872.0,30.303055,-244.18401,0.25918058,15.345801,0.4775041,-33.870304,112.89004,30.303055,-35.036015,-35.169712,-31.35321,4.0986495,15.345801,6.8000002,48.930927,158.75021
873.0,30.30563,-244.1949,0.25920296,15.34229,0.47749093,-33.871147,112.88853,30.30563,-35.033398,-35.169437,-31.356167,4.097754,15.34229,6.8000002,48.927376,158.7563
874.0,30.308195,-244.2057,0.25922534,15.338811,0.47747779,-33.871994,112.88704,30.308195,-35.030788,-35.16917,-31.359102,4.0968657,15.338811,6.8000002,48.923847,158.76234
875.0,30.310755,-244.21642,0.25924769,15.335364,0.47746465,-33.872837,112.88554,30.310755,-35.028187,-35.168915,-31.36202,4.0959845,15.335364,6.8000002,48.920341,158.76836
876.0,30.313307,-244.22702,0.25927004,15.331951,0.47745153,-33.87368,112.88406,30.313307,-35.025589,-35.168667,-31.364918,4.0951109,15.331951,6.8000002,48.916859,158.77432
877.0,30.315851,-244.23753,0.25929233,15.32857,0.47743842,-33.874523,112.88257,30.315851,-35.023003,-35.16843,-31.367796,4.094244,15.32857,6.8000002,48.913399,158.78024
878.0,30.318388,-244.24794,0.25931463,15.325222,0.47742531,-33.875362,112.88109,30.318388,-35.020428,-35.168201,-31.370653,4.0933847,15.325222,6.8000002,48.909962,158.78613
879.0,30.320917,-244.25826,0.25933689,15.321904,0.47741222,-33.876205,112.87961,30.320917,-35.017857,-35.167984,-31.373493,4.0925326,15.321904,6.8000002,48.906551,158.79198
880.0,30.323439,-244.26848,0.25935912,15.318619,0.47739917,-33.877045,112.87814,30.323439,-35.015293,-35.167774,-31.376314,4.0916872,15.318619,6.8000002,48.90316,158.79779
881.0,30.325953,-244.27861,0.25938135,15.315365,0.47738612,-33.87788,112.87667,30.325953,-35.012737,-35.167572,-31.379116,4.0908489,15.315365,6.8000002,48.899792,158.80356
882.0,30.328459,-244.28865,0.25940353,15.312142,0.47737309,-33.878719,112.87521,30.328459,-35.010189,-35.167381,-31.381901,4.0900173,15.312142,6.8000002,48.896446,158.80928
883.0,30.330959,-244.2986,0.2594257,15.308949,0.47736007,-33.879555,112.87375,30.330959,-35.007652,-35.167198,-31.384665,4.0891929,15.308949,6.8000002,48.893124,158.81497
884.0,30.33345,-244.30846,0.25944784,15.305788,0.47734705,-33.88039,112.8723,30.33345,-35.005119,-35.167023,-31.387411,4.0883751,15.305788,6.8000002,48.889824,158.82063
885.0,30.335934,-244.31822,0.25946996,15.302656,0.47733408,-33.881226,112.87084,30.335934,-35.002594,-35.166859,-31.390141,4.087564,15.302656,6.8000002,48.886547,158.82625
886.0,30.338411,-244.3279,0.25949204,15.299555,0.47732109,-33.882057,112.8694,30.338411,-35.00008,-35.166698,-31.392851,4.08676,15.299555,6.8000002,48.883289,158.83182
887.0,30.340881,-244.33748,0.25951409,15.296483,0.47730815,-33.882889,112.86796,30.340881,-34.99757,-35.16655,-31.395542,4.0859623,15.296483,6.8000002,48.880054,158.83736
888.0,30.343342,-244.34697,0.25953615,15.293441,0.47729522,-33.88372,112.86652,30.343342,-34.995071,-35.166409,-31.398216,4.0851712,15.293441,6.8000002,48.876842,158.84286
889.0,30.345797,-244.35638,0.25955814,15.290428,0.47728229,-33.884552,112.86509,30.345797,-34.992577,-35.166275,-31.400873,4.0843868,15.290428,6.8000002,48.87365,158.84833
890.0,30.348244,-244.36571,0.25958011,15.287444,0.47726938,-33.88538,112.86366,30.348244,-34.990089,-35.166149,-31.403513,4.0836091,15.287444,6.8000002,48.87048,158.85376
891.0,30.350685,-244.37495,0.25960204,15.284489,0.47725651,-33.886208,112.86224,30.350685,-34.987614,-35.166031,-31.406136,4.0828376,15.284489,6.8000002,48.867329,158.85916
892.0,30.353117,-244.38409,0.25962397,15.281562,0.47724363,-33.887035,112.86082,30.353117,-34.985142,-35.165924,-31.408739,4.0820727,15.281562,6.8000002,48.864201,158.86452
893.0,30.355543,-244.39317,0.25964585,15.278664,0.47723079,-33.887859,112.8594,30.355543,-34.982681,-35.165821,-31.411327,4.0813141,15.278664,6.8000002,48.861092,158.86984
894.0,30.357962,-244.40215,0.25966772,15.275793,0.47721794,-33.888683,112.85799,30.357962,-34.980225,-35.165726,-31.413897,4.0805616,15.275793,6.8000002,48.858006,158.87514
