Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
85.0,103.39574006804132,63095.99168782389,16483745.913841136,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,63199.38742789193,1.0,21388.03027807028,180.89242116383235,2628.9996536593285,4.308155836168388,155.09361010206197,3101.8722020412397,1427492.3961386422
86.0,127.30179720214055,84708.54290120945,15119432.549083155,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,84835.84469841159,1.0,28713.473161261347,222.75393912176807,3529.522620883727,5.3042415500891895,190.95269580321082,3819.0539160642165,1309342.858750601
87.0,156.78083355008684,113748.89789905639,13869018.128664153,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,113905.67873260648,1.0,38555.96714133162,274.3819908105316,4739.537412460682,6.532534731253618,235.17125032513025,4703.425006502605,1201056.9699423155
88.0,193.14215411075364,152774.91692930937,12723222.17230083,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,152968.0590834201,1.0,51781.84211412916,338.07406579490527,6365.621538721223,8.047589754614734,289.71323116613047,5794.264623322609,1101831.040121252
89.0,238.00678949505783,205225.96607257516,11673573.621507121,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,205463.97286207022,1.0,69555.62568196305,416.6763247241425,8551.08191969063,9.916949562294075,357.0101842425868,7140.203684851735,1010931.4756225167
90.0,293.3840819107466,275726.4411361856,10712353.137790672,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,276019.8252180964,1.0,93442.42715103856,513.7194226315632,11488.601714007733,12.224336746281107,440.07612286611993,8801.522457322399,927689.7817326722
91.0,361.76858682746257,370493.41492186685,9832542.522403391,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,370855.1835086943,1.0,125545.20730560609,633.5910240603764,15437.225621744452,15.07369111781094,542.6528802411939,10853.057604823876,851498.1824401336
92.0,446.26362410038575,497883.81142147456,9027781.29863489,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,498330.0750455749,1.0,168688.60351958283,781.7569026410177,20745.158809228105,18.594317670849406,669.3954361505787,13387.908723011573,781805.8604617815
93.0,550.7403396374352,669128.0747142254,8292330.700942473,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,669678.8150538628,1.0,226664.63281509042,965.0472002151516,27880.336446426056,22.9475141515598,826.1105094561528,16522.210189123056,718115.8387016181
94.0,680.0450019567846,899312.8147292179,7621045.570328905,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,899992.8597311747,1.0,304560.3736187763,1192.0323177652137,37471.367280384075,28.335208414866024,1020.0675029351769,20401.350058703538,659982.5463904832
95.0,840.2731809539615,1208694.8399151051,7009355.042476346,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1209535.113096059,1.0,409193.6175132543,1473.5246868826928,50362.28499646271,35.011382539748396,1260.4097714309423,25208.195428618845,607010.1466784516
96.0,1039.1387581622766,1624453.806304212,6453253.456126018,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1625492.9450623742,1.0,549689.3458133931,1823.2607305616382,67685.5752626755,43.29744825676153,1558.708137243415,31174.1627448683,558851.7493005132
97.0,1286.481073430859,2183023.8400747655,5949303.729935541,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2184310.3211481962,1.0,738238.344208215,2258.8495693581544,90959.32666978189,53.60337805961912,1929.7216101462884,38594.43220292577,515209.7030124178
98.0,1594.9775653872089,2933181.049429008,5494656.738459763,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2934776.026994395,1.0,991086.7352337437,2803.122816112922,122215.87705954199,66.45739855780036,2392.466348080813,47849.326961616265,475837.2735506155
99.0,1981.1704361744034,3940109.18376101,5087092.242689928,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3942090.3541971846,1.0,1329811.869322433,3486.1057629731035,164171.21599004208,82.54876817393347,2971.7556542616053,59435.1130852321,440542.1882169478
100.0,2466.985956310089,5290711.589610288,4725090.229374345,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5293178.575566598,1.0,1782940.312437877,4347.973447861546,220446.316233762,102.79108151292037,3700.4789344651335,74009.57868930267,409192.8138638183
101.0,3082.0393934921435,7100472.661926608,4407947.015555436,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,7103554.7013201,1.0,2387949.1515501817,5443.601370104928,295853.0275802753,128.41830806217263,4623.0590902382155,92461.1818047643,381728.21154710074
102.0,3867.2365058381947,9522188.106109265,4135959.7304323507,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,9526055.342615103,1.0,3193652.354750008,6849.766191215809,396757.8377545527,161.13485440992477,5800.854758757292,116017.09517514583,358174.11265544157
103.0,4880.541106016193,12756816.29437849,3910718.691294318,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,12761696.835484505,1.0,4262876.658852198,8676.839577916013,531534.0122657703,203.35587941734138,7320.81165902429,146416.23318048578,338668.2386660879
104.0,6206.492923705195,17066571.380391885,3735577.481630357,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,17072777.87331559,1.0,5675166.767833056,11088.344738712454,711107.1408496618,258.6038718210498,9309.739385557792,186194.78771115583,323501.0099091889
105.0,7972.311131354247,22789820.220700305,3616417.1797760366,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,22797792.53183166,1.0,7528889.745434681,14334.485590733268,949575.8425291793,332.1796304730936,11958.46669703137,239169.3339406274,313181.72776860476
106.0,10375.980127456414,30356725.689175997,3562926.999865427,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,30367101.669303454,1.0,9941644.529873792,18811.548214536924,1264863.5703823331,432.3325053106839,15563.97019118462,311279.4038236924,308549.47818834597
107.0,13736.839868862986,40302940.04615452,3590798.0168238,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,40316676.88602339,1.0,13047032.735483445,25170.41607605289,1679289.1685897717,572.3683278692911,20605.25980329448,412105.19606588956,310963.1082569411
108.0,18589.750358602825,53276511.70954913,3725609.3222697233,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,53295101.45990773,1.0,16984903.29508791,34521.986842198035,2219854.654564547,774.572931608451,27884.625537904238,557692.5107580847,322637.76730855805
109.0,25867.04874723506,70029890.84800564,4009946.124588988,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,70055757.89675288,1.0,21881260.738942847,48841.01453887472,2917912.1186669013,1077.793697801461,38800.57312085259,776011.4624170519,347261.3343894063
110.0,37264.2981417899,91385299.79026094,4516939.755049107,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,91422564.08840273,1.0,27814046.06145729,71793.20284457636,3807720.8245942057,1552.6790892412457,55896.44721268485,1117928.944253697,391166.98278725264
111.0,56007.80440589354,118159064.91717397,5377091.864882607,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,118215072.72157986,1.0,34763407.246115796,110503.79449663604,4923294.371548915,2333.658516912231,84011.70660884031,1680234.1321768062,465656.15549883374
112.0,88537.81342255381,151031799.01824862,6833845.103670208,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,151120336.83167118,1.0,42551821.91565324,179513.1285500156,6292991.625760359,3689.075559273075,132806.7201338307,2656134.4026766145,591810.98597784
113.0,148373.04147394194,190360648.08419475,9364153.960018586,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,190509021.1256687,1.0,50791365.96344836,310033.3476320739,7931693.670174781,6182.210061414247,222559.5622109129,4451191.244218258,810935.7329376095
114.0,265389.7727025643,235948733.6240794,13952759.101793714,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,236214123.39678198,1.0,58868961.71590735,572585.6192685274,9831197.23433664,11057.907195940179,398084.6590538465,7961693.181076929,1208308.9382153356
115.0,509070.0957704772,286806336.32370776,22746227.331511084,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,287315406.41947824,1.0,66004686.77571874,1134647.0977454379,11950264.013487823,21211.253990436548,763605.1436557157,15272102.873114316,1969823.2869088599
116.0,1048891.2102665082,340927775.4814068,40682011.882462755,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,341976666.69167334,1.0,71399051.8243214,2412278.7803686173,14205323.97839195,43703.80042777117,1573336.8153997622,31466736.307995245,3523062.2290212745
117.0,2314837.4959775074,395002561.0457393,79694659.98069789,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,397317398.5417168,1.0,74441096.53863104,5475097.065259882,16458440.04357247,96451.56233239613,3472256.243966261,69445124.87932523,6901557.554328437
118.0,5421097.060470413,443674339.3444278,169781721.33606863,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,449095436.4048982,1.0,74909379.91806248,13101406.842747325,18486430.806017824,225879.04418626722,8131645.59070562,162632911.8141124,14703097.067703543
119.0,13194038.704134807,477355634.6221073,387519056.4272365,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,490549673.32624215,1.0,73098295.17473608,32173462.846562218,19889818.109254472,549751.6126722835,19791058.05620221,395821161.1240442,33559150.28659868
120.0,31906617.166920006,477314573.90358186,920725016.2602856,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,509221191.07050186,1.0,69715197.84710161,76435890.14804776,19888107.245982576,1329442.381955,47859925.75038001,957198515.0076002,79734786.40814073
121.0,69629096.55330648,412510942.1149043,2152812410.7024984,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,482140038.66821074,1.0,64482937.222696096,154455846.11584777,17187955.921454344,2901212.35638777,104443644.82995972,2088872896.5991943,186433554.76683635
122.0,114713364.98118705,268363415.28219408,4484516556.634692,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,383076780.2633811,1.0,52023050.86030951,209315616.65276816,11181808.97009142,4779723.540882793,172070047.47178057,3441400949.4356112,388359133.80456436
123.0,115822982.7287702,114061218.7765278,7405541943.287425,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,229884201.50529802,1.0,28731718.31982623,146912092.10227796,4752550.782355325,4825957.613698758,173734474.0931553,3474689481.863106,641319932.2886909
124.0,68187531.71007478,32825523.857406452,9379831097.104082,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,101013055.56748123,1.0,9871500.299984338,53551220.4807535,1367730.1607252688,2841147.1545864493,102281297.56511217,2045625951.3022435,812293373.0092134
125.0,27312807.206947736,7938905.098436432,9879760440.88461,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,35251712.30538417,1.0,2585250.4473389992,13641738.307132456,330787.71243485133,1138033.6336228224,40969210.8104216,819384216.2084321,855587254.1806071
126.0,8910983.246121226,1946890.4992303236,9527071374.37926,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,10857873.74535155,1.0,651986.3208069459,3225994.585435707,81120.43746793014,371290.9685883844,13366474.869181838,267329497.38363677,825044381.0212438
127.0,2651337.461599774,526445.7336692398,8882896132.853273,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3177783.1952690138,1.0,177831.2338049376,813337.6638202061,21935.23890288499,110472.39423332392,3977006.192399661,79540123.84799322,769258805.1050935
128.0,765626.0919360935,160495.43176517586,8188849594.472056,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,926121.5237012694,1.0,54351.63263046821,228585.27963360245,6687.3096568823275,31901.087164003897,1148439.1379041402,22968782.758082807,709154374.8812801
129.0,223073.92149985515,55133.37794326673,7521915427.884145,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,278207.2994431219,1.0,18684.403393388504,72128.30683767633,2297.2240809694467,9294.74672916063,334610.88224978274,6692217.644995654,651397876.0547669
130.0,67586.8587810904,21187.996308473183,6901578712.2410345,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,88774.85508956359,1.0,7182.018056182388,25433.201001204194,882.8331795197159,2816.1191158787665,101380.28817163559,2027605.763432712,597676716.4800736
131.0,21873.232776108984,9032.026531382462,6330182535.317375,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,30905.259307491448,1.0,3061.751229654061,9944.068963393893,376.33443880760257,911.384699004541,32809.849164163476,656196.9832832695,548193807.5584847
132.0,7736.679098433617,4235.113591640967,5805433462.249528,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,11971.792690074584,1.0,1435.684296719348,4276.243278402412,176.4630663183736,322.3616291014007,11605.018647650424,232100.3729530085,502750537.8308091
133.0,3036.637844841194,2167.3384922528435,5323976347.491406,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5203.976337094037,1.0,734.7234753677127,2006.899159522597,90.30577051053514,126.52657686838307,4554.95676726179,91099.13534523582,461056351.69275576
134.0,1328.5457281645545,1201.792264081857,4882376839.371855,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2530.3379922464114,1.0,407.40642531756674,1020.5243942960412,50.07467767007737,55.35607200685644,1992.8185922468317,39856.371844936635,422813834.2896026
135.0,644.5132949155956,717.275998297036,4477379693.099923,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1361.7892932126315,1.0,243.15619332321535,558.56396364754,29.88649992904317,26.854720621483146,966.7699423733934,19335.398847467866,387741081.42245334
136.0,343.04036884430417,457.98166615598694,4105966633.0997753,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,801.0220350002911,1.0,155.25564582687434,327.05907040411114,19.08256942316612,14.293348701846007,514.5605532664563,10291.211065329126,355576710.42644054
137.0,197.99395337519144,311.08880444604915,3765358666.7930098,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,509.0827578212406,1.0,105.45904470116187,203.72926684921785,12.96203351858538,8.249748057299643,296.99093006278713,5939.8186012557435,326080060.5442746
138.0,122.64807810969226,223.64853166882622,3453003292.576312,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,346.2966097785185,1.0,75.81682289056737,134.31537631175536,9.318688819534426,5.110336587903844,183.9721171645384,3679.442343290768,299030085.1371086
139.0,80.85366001827937,169.37480732391748,3166558151.129202,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,250.22846734219684,1.0,57.418043624203946,93.2822411250289,7.057283638496561,3.3689025007616404,121.28049002741906,2425.609800548381,274223935.8877889
140.0,56.337981948907355,134.54199240757433,2903874506.392462,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,190.87997435648168,1.0,45.609725695548356,67.95139677075042,5.605916350315597,2.347415914537806,84.50697292336103,1690.1394584672207,251475532.2535872
141.0,41.25884459089436,111.65387167942299,2662981553.6096587,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,152.91271627031736,1.0,37.850656030287155,51.71358367075342,4.652244653309291,1.7191185246205984,61.88826688634154,1237.765337726831,230614202.54259643
142.0,31.605877976708985,96.4539232335742,2442071820.463584,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,128.05980121028318,1.0,32.69787529608328,40.96764682552576,4.018913468065591,1.3169115823628743,47.40881696506348,948.1763393012695,211483419.65214637
143.0,25.220017052653784,86.44706621471643,2239487693.0135465,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,111.66708326737022,1.0,29.305551789176377,33.67143525311815,3.601961092279851,1.0508340438605743,37.830025578980674,756.6005115796136,193939634.21497312
144.0,20.88574756198096,80.1380738232685,2053709021.277296,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,101.02382138524946,1.0,27.16680395858533,28.624670748370672,3.339086409302854,0.8702394817492066,31.328621342971438,626.5724268594288,177851201.24261382
