Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,lambdaM,lambdaM_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,M,musclefibre
3.65,0.0036040373555301652,-42.16567520044083,0.0,15.0,2.9439758116756032e-05,10.0,10.0,0.6824696244277004,0.1,2.161447835834057,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9379686392458698e-05,-70.0,20.0,0.0032389391584600317,1.0
3.66,0.0036127028486672708,-42.147598731152314,0.0,15.0,2.954638096908102e-05,10.0,10.0,0.6818597286788938,0.1,2.160293618395258,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9448441682036385e-05,-70.0,20.0,0.003246836752876638,1.0
3.67,0.0036213814286745194,-42.129538209778005,0.0,15.0,2.9653295390119627e-05,10.0,10.0,0.6812509272812357,0.1,2.159141202551628,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9517393974243738e-05,-70.0,20.0,0.003254746724441596,1.0
3.68,0.003630073098967679,-42.11149361736456,0.0,15.0,2.976050186442869e-05,10.0,10.0,0.6806432176279503,0.1,2.15799058460382,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9586543564868868e-05,-70.0,20.0,0.003262669077416796,1.0
3.69,0.0036387778629433654,-42.093464934977675,0.0,15.0,2.986800087656505e-05,10.0,10.0,0.6800365971196048,0.1,2.1568417608612998,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.965589075043303e-05,-70.0,20.0,0.0032706038160552056,1.0
3.7,0.0036474957239827632,-42.075452143694655,0.0,15.0,2.9975792911252075e-05,10.0,10.0,0.6794310631638373,0.1,2.1556947276418494,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.972543582537012e-05,-70.0,20.0,0.0032785509445270216,1.0
3.71,0.003656226685466224,-42.057455224573935,0.0,15.0,3.0083878453490698e-05,10.0,10.0,0.6788266131743098,0.1,2.154549481269609,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.979517907036721e-05,-70.0,20.0,0.003286510466614362,1.0
3.72,0.003664970750740404,-42.039474158723735,0.0,15.0,3.0192257988115312e-05,10.0,10.0,0.6782232445729962,0.1,2.1534060180794223,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.986512077860422e-05,-70.0,20.0,0.003294482386398353,1.0
3.73,0.0036737279231300324,-42.02150892727736,0.0,15.0,3.0300931999960312e-05,10.0,10.0,0.6776209547893243,0.1,2.1522643344152415,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.9935261246305457e-05,-70.0,20.0,0.00330246670801172,1.0
3.74,0.0036824982059410205,-42.00355951138676,0.0,15.0,3.0409900974082138e-05,10.0,10.0,0.6770197412599375,0.1,2.1511244266296923,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0005600770290312e-05,-70.0,20.0,0.0033104634355746528,1.0
3.75,0.003691281602460572,-41.98562589222255,0.0,15.0,3.0519165395370695e-05,10.0,10.0,0.6764196014286711,0.1,2.1499862910840526,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0076139647973214e-05,-70.0,20.0,0.0033184725731948057,1.0
3.76,0.0037000781159573504,-41.96770805097399,0.0,15.0,3.0628725748993446e-05,10.0,10.0,0.6758205327465315,0.1,2.14884992414823,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0146878177363663e-05,-70.0,20.0,0.003326494124967298,1.0
3.77,0.003708887749681089,-41.94980596884901,0.0,15.0,3.073858251995132e-05,10.0,10.0,0.6752225326716713,0.1,2.147715322200739,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0217816657066217e-05,-70.0,20.0,0.0033345280949747132,1.0
3.78,0.0037177105068632033,-41.931919627074194,0.0,15.0,3.0848736193522797e-05,10.0,10.0,0.6746255986693672,0.1,2.146582481628676,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.028895538628049e-05,-70.0,20.0,0.0033425744872870983,1.0
3.79,0.00372654639071629,-41.914049006894764,0.0,15.0,3.095918725487534e-05,10.0,10.0,0.6740297282119985,0.1,2.145451398827701,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0360294664801163e-05,-70.0,20.0,0.0033506333059619663,1.0
3.8,0.003735395404434627,-41.89619408957462,0.0,15.0,3.106993618928744e-05,10.0,10.0,0.6734349187790231,0.1,2.1443220702020125,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0431834793017964e-05,-70.0,20.0,0.0033587045550442936,1.0
3.81,0.003744257551193786,-41.87835485639631,0.0,15.0,3.1180983482148594e-05,10.0,10.0,0.6728411678569555,0.1,2.143194492164324,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.050357607191569e-05,-70.0,20.0,0.003366788238566521,1.0
3.82,0.003753132834151074,-41.860531288661036,0.0,15.0,3.1292329618848314e-05,10.0,10.0,0.6722484729393455,0.1,2.1420686611358466,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.05755188030742e-05,-70.0,20.0,0.0033748843605485544,1.0
3.83,0.0037620212564452027,-41.842723367688656,0.0,15.0,3.1403975084776103e-05,10.0,10.0,0.6716568315267536,0.1,2.140944573546261,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0647663288668403e-05,-70.0,20.0,0.0033829929249977637,1.0
3.84,0.003770922821196676,-41.82493107481769,0.0,15.0,3.1515920365488004e-05,10.0,10.0,0.6710662411267322,0.1,2.139822225833697,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0720009831468266e-05,-70.0,20.0,0.0033911139359089825,1.0
3.85,0.0037798375315075683,-41.80715439140531,0.0,15.0,3.162816594648454e-05,10.0,10.0,0.6704766992537996,0.1,2.138701614444716,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0792558734838832e-05,-70.0,20.0,0.003399247397264511,1.0
3.86,0.0037887653904615792,-41.78939329882735,0.0,15.0,3.1740712313432784e-05,10.0,10.0,0.6698882034294216,0.1,2.1375827358342816,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0865310302740186e-05,-70.0,20.0,0.003407393313034111,1.0
3.87,0.003797706401124201,-41.77164777847828,0.0,15.0,3.1853559951888766e-05,10.0,10.0,0.6693007511819861,0.1,2.136465586465743,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.0938264839727482e-05,-70.0,20.0,0.0034155516871750115,1.0
3.88,0.0038066605665427744,-41.75391781177126,0.0,15.0,3.196670934757506e-05,10.0,10.0,0.6687143400467845,0.1,2.1353501628108105,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.101142265095093e-05,-70.0,20.0,0.003423722523631903,1.0
3.89,0.003815627889746376,-41.736203380138065,0.0,15.0,3.208016098626976e-05,10.0,10.0,0.6681289675659876,0.1,2.134236461349534,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1084784042155798e-05,-70.0,20.0,0.003431905826336944,1.0
3.9,0.00382460837374593,-41.71850446502917,0.0,15.0,3.2193915353750935e-05,10.0,10.0,0.6675446312886251,0.1,2.1331244785702848,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1158349319682416e-05,-70.0,20.0,0.0034401015992097535,1.0
3.91,0.003833602021534488,-41.700821047913195,0.0,15.0,3.230797293579668e-05,10.0,10.0,0.666961328770547,0.1,2.1320142109696967,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1232118790316748e-05,-70.0,20.0,0.0034483098461547614,1.0
3.92,0.0038426088361032673,-41.6831531102456,0.0,15.0,3.2422334218573656e-05,10.0,10.0,0.6663790575733711,0.1,2.130905655050684,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1306092751389064e-05,-70.0,20.0,0.003456530570885139,1.0
3.93,0.0038516288204218374,-41.665500633508,0.0,15.0,3.25369996881375e-05,10.0,10.0,0.6657978152657593,0.1,2.129798807324891,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.138027150320253e-05,-70.0,20.0,0.003464763777143804,1.0
3.94,0.0038606619774329,-41.64786359921801,0.0,15.0,3.265196983048835e-05,10.0,10.0,0.6652175994237184,0.1,2.1286936643132823,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1454655352119612e-05,-70.0,20.0,0.003473009468758305,1.0
3.95,0.0038697083100614482,-41.63024198891158,0.0,15.0,3.2767245131737344e-05,10.0,10.0,0.6646384076299974,0.1,2.127590222545016,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1529244604995374e-05,-70.0,20.0,0.0034812676495418315,1.0
3.96,0.0038787678212148236,-41.61263578414296,0.0,15.0,3.288282607788462e-05,10.0,10.0,0.6640602374740637,0.1,2.126488478557417,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1604039569177455e-05,-70.0,20.0,0.003489538323293215,1.0
3.97,0.0038878405137826033,-41.59504496648475,0.0,15.0,3.299871315520786e-05,10.0,10.0,0.6634830865520851,0.1,2.1253884288959606,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.167904055250609e-05,-70.0,20.0,0.0034978214937969303,1.0
3.98,0.0038969263906367124,-41.577469517527895,0.0,15.0,3.3114906849818215e-05,10.0,10.0,0.6629069524669065,0.1,2.124290070114251,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.175424786331409e-05,-70.0,20.0,0.003506117164823093,1.0
3.99,0.0039060254546316453,-41.559909418881645,0.0,15.0,3.323140764799337e-05,10.0,10.0,0.6623318328280292,0.1,2.123193398773997,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.182966181042687e-05,-70.0,20.0,0.003514425340127463,1.0
4.0,0.003915137708604133,-41.5423646521736,0.0,15.0,3.3348216036011014e-05,10.0,10.0,0.6617577252515918,0.1,2.1220984114449934,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1905282703162405e-05,-70.0,20.0,0.0035227460234514402,1.0
4.01,0.003924263155373531,-41.5248351990497,0.0,15.0,3.3465332500148826e-05,10.0,10.0,0.6611846273603468,0.1,2.1210051047051,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.1981110851331276e-05,-70.0,20.0,0.0035310792185220684,1.0
4.02,0.003933401797741765,-41.50732104117417,0.0,15.0,3.3582757526795515e-05,10.0,10.0,0.6606125367836413,0.1,2.11991347514022,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2057146565236644e-05,-70.0,20.0,0.0035394249290520334,1.0
4.03,0.003942553638493107,-41.48982216022963,0.0,15.0,3.370049160233979e-05,10.0,10.0,0.6600414511573965,0.1,2.1188235193442786,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2133390155674268e-05,-70.0,20.0,0.003547783158739664,1.0
4.04,0.0039517186803947335,-41.472338537916976,0.0,15.0,3.3818535213225864e-05,10.0,10.0,0.659471368124086,0.1,2.1177352339192037,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2209841933932457e-05,-70.0,20.0,0.0035561539112689278,1.0
4.05,0.003960896926196278,-41.45487015595548,0.0,15.0,3.393688884589796e-05,10.0,10.0,0.658902285332717,0.1,2.116648615474904,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2286502211792148e-05,-70.0,20.0,0.0035645371903094388,1.0
4.06,0.00397008837863011,-41.43741699608271,0.0,15.0,3.405555298691132e-05,10.0,10.0,0.6583342004388073,0.1,2.1155636606292485,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.236337130152684e-05,-70.0,20.0,0.003572932999516452,1.0
4.07,0.003979293040411391,-41.41997904005459,0.0,15.0,3.417452812276567e-05,10.0,10.0,0.6577671111043677,0.1,2.1144803660080473,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2440449515902635e-05,-70.0,20.0,0.0035813413425308635,1.0
4.08,0.003988510914237964,-41.40255626964536,0.0,15.0,3.429381474007176e-05,10.0,10.0,0.6572010149978795,0.1,2.113398728245027,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2517737168178193e-05,-70.0,20.0,0.0035897622229792126,1.0
4.09,0.003997742002790572,-41.3851486666476,0.0,15.0,3.4413413325384834e-05,10.0,10.0,0.6566359097942756,0.1,2.112318743981817,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.259523457210479e-05,-70.0,20.0,0.003598195644473681,1.0
4.1,0.004006986308732807,-41.36775621287222,0.0,15.0,3.4533324365426665e-05,10.0,10.0,0.6560717931749195,0.1,2.1112404098679214,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.267294204192627e-05,-70.0,20.0,0.003606641610612092,1.0
4.11,0.0040162438347111085,-41.35037889014846,0.0,15.0,3.4653548346863516e-05,10.0,10.0,0.6555086628275856,0.1,2.110163722560705,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.275085989237908e-05,-70.0,20.0,0.0036151001249779126,1.0
4.12,0.004025514583354872,-41.333016680323894,0.0,15.0,3.477408575636165e-05,10.0,10.0,0.6549465164464398,0.1,2.109088678725368,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2828988438692226e-05,-70.0,20.0,0.00362357119114025,1.0
4.13,0.004034798557284169,-41.31566956525014,0.0,15.0,3.4894937080864885e-05,10.0,10.0,0.6543853517315559,0.1,2.108015275034048,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.290732799272715e-05,-70.0,20.0,0.0036320548126283353,1.0
4.14,0.004044095759114241,-41.298337526774624,0.0,15.0,3.501610280731704e-05,10.0,10.0,0.6538251663886334,0.1,2.106943508165286,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.2985878860746352e-05,-70.0,20.0,0.003640550992916771,1.0
4.15,0.004053406191428133,-41.28102054679161,0.0,15.0,3.513758342260642e-05,10.0,10.0,0.6532659581306272,0.1,2.10587337480717,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3064641357208093e-05,-70.0,20.0,0.0036490597355167283,1.0
4.16,0.004062729856791736,-41.263718607214656,0.0,15.0,3.525937941362134e-05,10.0,10.0,0.652707724676835,0.1,2.104804871655604,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3143615797330596e-05,-70.0,20.0,0.0036575810439267854,1.0
4.17,0.004072066757754067,-41.24643168997535,0.0,15.0,3.538149126730561e-05,10.0,10.0,0.6521504637528381,0.1,2.1037379954142126,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.322280249674088e-05,-70.0,20.0,0.0036661149216306115,1.0
4.18,0.004081416896847712,-41.22915977702332,0.0,15.0,3.550391947060305e-05,10.0,10.0,0.6515941730904812,0.1,2.1026727427943213,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.330220177147473e-05,-70.0,20.0,0.003674661372096963,1.0
4.19,0.004090780276588435,-41.21190285032618,0.0,15.0,3.5626664510512995e-05,10.0,10.0,0.6510388504278507,0.1,2.1016091105149326,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3381813937976716e-05,-70.0,20.0,0.0036832203987796856,1.0
4.2,0.004100156899475793,-41.19466089186961,0.0,15.0,3.574972687403477e-05,10.0,10.0,0.6504844935092594,0.1,2.1005470953027103,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3461639313100158e-05,-70.0,20.0,0.0036917920051177107,1.0
4.21,0.004109546767992689,-41.17743388365727,0.0,15.0,3.587310704827873e-05,10.0,10.0,0.6499311000852235,0.1,2.099486693891958,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3541678214107176e-05,-70.0,20.0,0.00370037619453506,1.0
4.22,0.004118949884605594,-41.16022180771086,0.0,15.0,3.599680552018869e-05,10.0,10.0,0.6493786679124447,0.1,2.098427903024599,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.362193095866865e-05,-70.0,20.0,0.0037089729704408428,1.0
4.23,0.004128366251764659,-41.14302464607011,0.0,15.0,3.612082277698603e-05,10.0,10.0,0.6488271947537914,0.1,2.097370719450159,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.370239786486425e-05,-70.0,20.0,0.003717582336229257,1.0
4.24,0.004137795871903549,-41.125842380792754,0.0,15.0,3.624515930572558e-05,10.0,10.0,0.648276678378279,0.1,2.096315139925743,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3783079251182398e-05,-70.0,20.0,0.0037262042952795876,1.0
4.25,0.00414723874743983,-41.10867499395455,0.0,15.0,3.636981559357322e-05,10.0,10.0,0.6477271165610504,0.1,2.09526116121602,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3863975436520305e-05,-70.0,20.0,0.0037348388509562086,1.0
4.26,0.004156694880774581,-41.0915224676493,0.0,15.0,3.649479212775031e-05,10.0,10.0,0.6471785070833586,0.1,2.0942087800931986,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.3945086740183956e-05,-70.0,20.0,0.0037434860066085825,1.0
4.27,0.004166164274292894,-41.07438478398879,0.0,15.0,3.662008939542272e-05,10.0,10.0,0.6466308477325451,0.1,2.093157993337014,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4026413481888112e-05,-70.0,20.0,0.0037521457655712584,1.0
4.28,0.004175646930363486,-41.05726192510286,0.0,15.0,3.674570788381182e-05,10.0,10.0,0.646084136302024,0.1,2.0921087977347024,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.410795598175631e-05,-70.0,20.0,0.003760818131163877,1.0
4.29,0.00418514285133903,-41.04015387313935,0.0,15.0,3.68716480801945e-05,10.0,10.0,0.6455383705912614,0.1,2.0910611900809863,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4189714560320844e-05,-70.0,20.0,0.0037695031066911624,1.0
4.3,0.0041946520395561016,-41.023060610264146,0.0,15.0,3.699791047190315e-05,10.0,10.0,0.6449935484057567,0.1,2.0900151671780525,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4271689538522806e-05,-70.0,20.0,0.003778200695442931,1.0
4.31,0.004204174497335289,-41.00598211866112,0.0,15.0,3.712449554610364e-05,10.0,10.0,0.6444496675570242,0.1,2.088970725835534,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.435388123771205e-05,-70.0,20.0,0.003786910900694085,1.0
4.32,0.004213710226980971,-40.988918380532205,0.0,15.0,3.725140379023939e-05,10.0,10.0,0.6439067258625755,0.1,2.087927862870493,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4436289979647216e-05,-70.0,20.0,0.0037956337257046167,1.0
4.33,0.004223259230781873,-40.971869378097324,0.0,15.0,3.737863569164279e-05,10.0,10.0,0.6433647211458985,0.1,2.0868865751073975,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4518916086495695e-05,-70.0,20.0,0.003804369173719604,1.0
4.34,0.004232821510740559,-40.954835094074824,0.0,15.0,3.750619173403802e-05,10.0,10.0,0.6428236512516936,0.1,2.0858468594074178,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.460175998831946e-05,-70.0,20.0,0.0038131172482351082,1.0
4.35,0.004242397069737225,-40.937815509610786,0.0,15.0,3.763407241313965e-05,10.0,10.0,0.642283513980102,0.1,2.0848087125420474,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.468482175976731e-05,-70.0,20.0,0.0038218779518520637,1.0
4.36,0.004251985909680511,-40.920810607571866,0.0,15.0,3.7762278211894706e-05,10.0,10.0,0.6417443071912707,0.1,2.0837721313940563,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4768101856839878e-05,-70.0,20.0,0.0038306512880988512,1.0
4.37,0.0042615880328013556,-40.90382037024029,0.0,15.0,3.7890809617857624e-05,10.0,10.0,0.6412060287321086,0.1,2.082737112816765,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4851600601144606e-05,-70.0,20.0,0.003839437260155472,1.0
4.38,0.00427120344131493,-40.886844779916245,0.0,15.0,3.8019667118527334e-05,10.0,10.0,0.6406686764554093,0.1,2.0817036536708073,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.4935318314690088e-05,-70.0,20.0,0.0038482358711869977,1.0
4.39,0.004280832137420698,-40.869883818917906,0.0,15.0,3.814885120145828e-05,10.0,10.0,0.6401322482198344,0.1,2.08067175082411,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5019255319882856e-05,-70.0,20.0,0.0038570471243435617,1.0
4.4,0.0042904741233027455,-40.8529374695814,0.0,15.0,3.827836235414939e-05,10.0,10.0,0.6395967418898938,0.1,2.079641401151876,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5103411939524203e-05,-70.0,20.0,0.0038658710227603504,1.0
4.41,0.004300129401129393,-40.8360057142608,0.0,15.0,3.840820106426612e-05,10.0,10.0,0.639062155335929,0.1,2.0786126015365616,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.518778849680696e-05,-70.0,20.0,0.003874707569557595,1.0
4.42,0.004309797973053753,-40.819088535328106,0.0,15.0,3.853836781941844e-05,10.0,10.0,0.6385284864340921,0.1,2.0775853488678604,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5272385315312332e-05,-70.0,20.0,0.0038835567678405652,1.0
4.43,0.004319479841213336,-40.80218591517325,0.0,15.0,3.866886310710527e-05,10.0,10.0,0.6379957330663298,0.1,2.076559640042682,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5357202719006696e-05,-70.0,20.0,0.0038924186206995615,1.0
4.44,0.00432917500773039,-40.785297836204045,0.0,15.0,3.879968741504758e-05,10.0,10.0,0.6374638931203643,0.1,2.075535471965133,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5442241032238403e-05,-70.0,20.0,0.003901293131209905,1.0
4.45,0.00433888347471173,-40.7684242808462,0.0,15.0,3.893084123085533e-05,10.0,10.0,0.6369329644896738,0.1,2.074512841546498,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5527500579734563e-05,-70.0,20.0,0.00391018030243193,1.0
4.46,0.004348605244249015,-40.751565231543296,0.0,15.0,3.906232504224949e-05,10.0,10.0,0.636402945073477,0.1,2.0734917457052213,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5612981686597892e-05,-70.0,20.0,0.003919080137410979,1.0
4.47,0.004358340318418696,-40.73472067075678,0.0,15.0,3.919413933684002e-05,10.0,10.0,0.6358738327767126,0.1,2.072472181366886,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5698684678303487e-05,-70.0,20.0,0.0039279926391773915,1.0
4.48,0.004368088699282069,-40.717890580965935,0.0,15.0,3.932628460234788e-05,10.0,10.0,0.635345625510022,0.1,2.0714541454641964,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5784609880695654e-05,-70.0,20.0,0.0039369178107464976,1.0
4.49,0.004377850388885218,-40.70107494466787,0.0,15.0,3.945876132649406e-05,10.0,10.0,0.6348183211897328,0.1,2.0704376349369595,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5870757619984677e-05,-70.0,20.0,0.0039458556551186085,1.0
4.5,0.004387625389259298,-40.684273744377535,0.0,15.0,3.959156999699953e-05,10.0,10.0,0.6342919177378383,0.1,2.0694226467320656,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.5957128222743667e-05,-70.0,20.0,0.003954806175279012,1.0
4.51,0.004397413702420472,-40.66748696262764,0.0,15.0,3.9724711101640775e-05,10.0,10.0,0.6337664130819816,0.1,2.0684091778034666,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6043722015905344e-05,-70.0,20.0,0.0039637693741979615,1.0
4.52,0.004407215330369807,-40.65071458196873,0.0,15.0,3.985818512808326e-05,10.0,10.0,0.6332418051554378,0.1,2.0673972251121637,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6130539326758843e-05,-70.0,20.0,0.003972745254830668,1.0
4.53,0.0044170302750936585,-40.63395658496907,0.0,15.0,3.9991992564158974e-05,10.0,10.0,0.6327180918970945,0.1,2.066386785626181,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.621758048294653e-05,-70.0,20.0,0.0039817338201172964,1.0
4.54,0.004426858538563505,-40.61721295421474,0.0,15.0,4.012613389764441e-05,10.0,10.0,0.6321952712514373,0.1,2.0653778563205547,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6304845812460792e-05,-70.0,20.0,0.00399073507298295,1.0
4.55,0.004436700122735893,-40.600483672309515,0.0,15.0,4.0260609616316057e-05,10.0,10.0,0.6316733411685281,0.1,2.064370434177305,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6392335643639236e-05,-70.0,20.0,0.003999749016337683,1.0
4.56,0.004446555029574972,-40.583768721837316,0.0,15.0,4.039542020828346e-05,10.0,10.0,0.6311522996028196,0.1,2.063364516183166,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.648005029877521e-05,-70.0,20.0,0.004008775653128502,1.0
4.57,0.004456423261031628,-40.56706808539776,0.0,15.0,4.053056616171169e-05,10.0,10.0,0.6306321445142488,0.1,2.062360099331704,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6567990100163282e-05,-70.0,20.0,0.004017814986290092,1.0
4.58,0.0044663048190226595,-40.55038174564117,0.0,15.0,4.066604796448825e-05,10.0,10.0,0.6301128738693098,0.1,2.0613571806254134,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.665615537603836e-05,-70.0,20.0,0.0040268670186964185,1.0
4.59,0.004476199705450545,-40.533709685235294,0.0,15.0,4.080186610444514e-05,10.0,10.0,0.6295944856399981,0.1,2.0603557570736855,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6744546454926258e-05,-70.0,20.0,0.004035931753206701,1.0
4.6,0.004486107922203386,-40.51705188686531,0.0,15.0,4.093802106958089e-05,10.0,10.0,0.6290769778037943,0.1,2.0593558256927955,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6833163665639765e-05,-70.0,20.0,0.0040450091926654145,1.0
4.61,0.004496029471155072,-40.50040833323378,0.0,15.0,4.1074513347838515e-05,10.0,10.0,0.6285603483436443,0.1,2.058357383505884,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.6922007337274828e-05,-70.0,20.0,0.004054099339902283,1.0
4.62,0.004505964354165171,-40.48377900706063,0.0,15.0,4.121134342705002e-05,10.0,10.0,0.6280445952479453,0.1,2.057360427542936,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.7011077799206628e-05,-70.0,20.0,0.004063202197732275,1.0
4.63,0.0045159125730792615,-40.46716389108319,0.0,15.0,4.134851179526944e-05,10.0,10.0,0.627529716510527,0.1,2.0563649548407654,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.7100375381085775e-05,-70.0,20.0,0.00407231776895561,1.0
4.64,0.0045258741297286575,-40.450562968056076,0.0,15.0,4.1486018940439795e-05,10.0,10.0,0.6270157101306335,0.1,2.0553709624429937,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.71899004128344e-05,-70.0,20.0,0.0040814460563577465,1.0
4.65,0.004535849025930683,-40.433976220751276,0.0,15.0,4.162386535050411e-05,10.0,10.0,0.6265025741129087,0.1,2.0543784474000364,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.727965322464233e-05,-70.0,20.0,0.004090587062709386,1.0
4.66,0.004545837263488783,-40.41740363195807,0.0,15.0,4.176205151351642e-05,10.0,10.0,0.6259903064673769,0.1,2.0533874067690796,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,2.7369634146963146e-05,-70.0,20.0,0.0040997407907664655,1.0
