Time,APC,Cdk1CycB,CycB,Ks,Adeg,Bdeg,Acdc,Bcdc,EC50cdc,n_cdc,Awee,Bwee,EC50wee,n_wee,EC50apc,n_apc,AK,BK,EC50K,n_K,AP,BP,EC50P,n_P,Cell,R1,R2,R3
558.0,0.025501576966836696,20.403265282414857,77.1058948109272,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012572221130355388,0.022894105188889124,7.179542856003765e-05
564.0,0.025941827770803602,20.479937487235734,77.24284817111908,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012995221778897559,0.02275715182866256,7.50240818277563e-05
570.0,0.026402794026532492,20.55934225772028,77.37898227138894,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01348556971955972,0.02262101772835018,7.871754461966085e-05
576.0,0.026887605757919028,20.641934334769246,77.5143020125766,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01406104505670669,0.022485697987109907,8.299583425389577e-05
582.0,0.027400244457378195,20.72829506268127,77.64881226620771,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014746770981368229,0.022351187733412964,8.802651623967747e-05
588.0,0.02794590421519713,20.819187627295246,77.78251787466603,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015579041967104246,0.02221748212487118,9.405129376571959e-05
594.0,0.028531562522136747,20.91564553973695,77.91542365136772,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01661331969222246,0.022084576348061852,0.00010143418819012935
600.0,0.029166957005853936,21.019125773508723,78.04753438093503,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.017938711734746704,0.021952465618352776,0.00011075124392924407
606.0,0.02986635046185551,21.13179141974906,78.17885481936825,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01970881976617278,0.021821145179727594,0.0001229794643595808
612.0,0.03065203730430175,21.257084725998084,78.30938969421702,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.022215189589211093,0.021690610304608796,0.0001399264843793581
618.0,0.03156219213568671,21.40105253447196,78.43914370474793,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.0260893106172837,0.021560856293676156,0.00016538879031776157
624.0,0.03267181204954662,21.576036007030414,78.56812152212287,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.03301063735353793,0.02143187847564712,0.0002089705795885674
630.0,0.034166600821637506,21.814637098123544,78.69632778955258,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.049328129664068854,0.02130367220695359,0.0003041230054952604
636.0,0.0367986882895885,22.268996788841868,78.82376712246902,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.12854069685108982,0.021176232870180584,0.0006855880158389144
642.0,0.21047184737950803,61.32311981212734,78.95040727495977,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,4.562621044290168,0.020773821720047048,0.14622178439352246
648.0,0.7507955200888378,58.821175082542325,73.56121135757574,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-1.142180760338512,-1.419967055330763,0.03830736751943843
654.0,0.865012460349384,52.2848215416617,65.47473359722954,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-1.033904231445895,-1.26953970798471,0.007430379054819702
660.0,0.8838949519305246,46.35516858003702,58.3122080760407,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.951984230320015,-1.120656695015904,0.00038042094811815627
666.0,0.8776215551204143,40.634608757680326,51.9938300467913,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.9966736676470127,-0.9881375235718034,-0.002307627679346478
672.0,0.8481634576331604,25.2055950481942,46.42481434601283,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-19.11909464066703,-0.8702384819399112,-0.01591955587963772
678.0,0.730679873049262,10.425339685459697,41.549332343143405,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.18888771980507002,-0.7542400736849133,-0.018461294944592543
684.0,0.6270384935287124,9.391542635438858,37.416592568109415,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.15386242685761076,-0.6152938847457715,-0.01617340869893099
690.0,0.5354999915519011,8.622142163969327,34.33928987859788,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.09776494835513816,-0.3910933440092498,-0.014440081310838251
696.0,0.4522892549215432,8.25290926154191,32.86193022828817,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,-0.027292373300092265,-0.10925105643098726,-0.013455976622662482
702.0,0.37106640011963127,8.219235974241899,32.726892967242584,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.008933668568342767,0.03570260021819224,-0.014032229466100974
708.0,0.27141258144362396,8.302572893955611,33.06013478777763,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016370774957330525,0.06547441618395547,-0.02209739155057583
714.0,0.04162656573177286,8.402350145991958,33.459205439117866,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016636672481281423,0.066540794550178,-0.021674358474254776
720.0,0.0021113233714187335,8.501871859351972,33.857254864058845,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01653733443976435,0.06614274513594115,-0.0009253131014501355
726.0,0.0004392667681524131,8.600799383749944,34.25292314303327,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01643860885925008,0.06574707685696674,-3.626132609257717e-05
732.0,0.00038817775145076795,8.699136385369583,34.64622452014034,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016340493134791245,0.06535377547985965,1.9292427757885283e-06
738.0,0.00040729059012399404,8.796886516609762,35.03717315427188,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016242985034264024,0.06496282684572813,3.7015219413823912e-06
744.0,0.0004302417959928146,8.89405341672396,35.425783119621016,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01614608240812032,0.06457421688037898,3.917610413211307e-06
750.0,0.0004542062415095975,8.990640712317566,35.81206840618845,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.016049783189979294,0.06418793159381156,4.0696215260427814e-06
756.0,0.000479078081374479,9.086652017849124,36.196042920286196,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015954085397355655,0.06380395707971381,4.221365977150277e-06
762.0,0.0005048675631568959,9.182090936135495,36.57772048503965,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015858987131883495,0.06342227951496035,4.37555062729716e-06
768.0,0.0005315897004029234,9.27696105885798,36.95711484088221,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015764486580998494,0.0630428851591178,4.532244764980707e-06
774.0,0.000559259444939775,9.371265967074182,37.33423964605291,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015670582015602008,0.0626657603539471,4.691411713487819e-06
780.0,0.0005878914950574436,9.465009231727262,37.7091084770836,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015577271792615477,0.0622908915229164,4.8530057934047396e-06
786.0,0.0006175002743451599,9.558194414158843,38.081734829287704,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015484554354650015,0.0619182651707123,5.016979894541479e-06
792.0,0.0006480999217575052,9.650825066625465,38.4521321172634,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015392428232443578,0.0615478678827366,5.1832873929285954e-06
798.0,0.0006797042910809982,9.74290473282205,38.82031367538328,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015300892027887869,0.06117968632461672,5.351879372962262e-06
804.0,0.000712326941918851,9.834436948369213,39.18629275824735,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015209944451385127,0.060813707241752654,5.52270653988925e-06
810.0,0.0007459811358590874,9.925425241323454,39.550082541103144,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015119584296160227,0.060449917458896864,5.695718653047179e-06
816.0,0.0007806798311794595,10.015873132712759,39.91169612038883,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.015029810421278711,0.06008830387961117,5.8708649719608065e-06
822.0,0.0008164356790960834,10.105784137037732,40.27114651422936,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014940621777192575,0.059728853485770644,6.048094122734489e-06
828.0,0.0008532610203525522,10.19516176277279,40.62844666288766,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014852017404544782,0.059371553337112346,6.2273540212633475e-06
834.0,0.0008911678817867084,10.28400951286859,40.983609429214376,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014763996424672854,0.05901639057078563,6.4085920425307336e-06
840.0,0.0009301679733675493,10.37233088524881,41.33664759910806,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014676558040525478,0.05866335240089194,6.591755173872131e-06
846.0,0.0009702726858662181,10.460129373304236,41.68757388197926,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014589701537774502,0.058312426118020746,6.776790064512081e-06
852.0,0.0010114930889810105,10.547408466383278,42.03640091121097,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014503426283328125,0.057963599088789036,6.963643063499282e-06
858.0,0.0010538399298184445,10.634171650276503,42.38314124461387,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014417731724167382,0.057616858755386136,7.152260294456306e-06
864.0,0.0010973236317797792,10.72042240769517,42.72780736487774,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014332617386608959,0.05727219263512227,7.342587738485185e-06
870.0,0.0011419542938898538,10.80616421874397,43.07041168002034,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014248082875301549,0.056929588319979664,7.534571303066716e-06
876.0,0.001187741690546637,10.891400561387632,43.41096652383403,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014164127872138721,0.05658903347616598,7.728156885254602e-06
882.0,0.0012346952716679345,10.976134911910954,43.7494841563299,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014080752135051,0.05625051584367011,7.923290438317126e-06
888.0,0.001282824163233226,11.060370745371856,44.08597676417926,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013997955496929393,0.055914023235820745,8.119918039525592e-06
894.0,0.0013321371682209417,11.144111536047244,44.420456461152334,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013915737864344635,0.05557954353884767,8.31798595548076e-06
900.0,0.0013826427679338273,11.227360757871415,44.75293528855437,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013834099216317952,0.05524706471144564,8.517440705255912e-06
906.0,0.0014343491237026726,11.31012188486679,45.08342521565906,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013753039602978134,0.05491657478434094,8.718229122781193e-06
912.0,0.0014872640789612192,11.392398391566813,45.41193814013949,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013672559144289664,0.054588061859860516,8.920298418442561e-06
918.0,0.0015413951616859293,11.474193753430871,45.73848588849642,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013592658028731108,0.05426151411150358,9.12359623935063e-06
924.0,0.001596749587193265,11.555511447251146,46.06308021648406,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01351333651185982,0.053936919783515946,9.328070728161896e-06
930.0,0.0016533342612864161,11.636354951551269,46.38573280953328,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013434594915029408,0.053614267190466726,9.53367058062753e-06
936.0,0.0017111557837435544,11.716727746976831,46.70645528317229,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013356433623982866,0.053293544716827713,9.740345101945228e-06
942.0,0.0017702204521400353,11.796633316677676,47.025259183444774,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01327885308748833,0.05297474081655523,9.948044261692802e-06
948.0,0.0018305342659962576,11.87607514668208,47.34215598732559,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01320185381604233,0.05265784401267441,1.015671874749467e-05
954.0,0.001892102931243362,11.955056726262878,47.6571571031339,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01312543638043806,0.05234284289686611,1.0366320017262407e-05
960.0,0.001954931864998384,12.033581548295645,47.9702738709439,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013049601410568101,0.052029726129056104,1.05768003500976e-05
966.0,0.0020190262006407095,12.111653109609133,48.28151756299305,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012974349594074397,0.051718482437006955,1.0788112895858317e-05
972.0,0.0020843907931817254,12.189274911328154,48.590899384087905,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012899681675122565,0.0514091006159121,1.1000211723298124e-05
978.0,0.0021510302249192767,12.266450459209118,48.89843047200742,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01282559845321174,0.05110156952799259,1.121305186684734e-05
984.0,0.0022189488113686967,12.343183263968578,49.20412189790399,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012752100782034148,0.050795878102096015,1.142658937208058e-05
990.0,0.0022881506074624333,12.419476841605038,49.507984666701965,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012679189568366667,0.050492015333298036,1.1640781339719098e-05
996.0,0.002358639414009803,12.49533471371442,49.81002971749385,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012606865771076059,0.05018997028250616,1.1855585968375019e-05
1002.0,0.0024304187844090695,12.570760407799623,50.11026792393409,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012535130400145533,0.04988973207606592,1.2070962595918866e-05
1008.0,0.0025034920316037617,12.645757457574565,50.40871009463055,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012463984515775905,0.04959128990536946,1.2286871739513065e-05
1014.0,0.002577862235275365,12.720329403263191,50.70536697353362,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01239342922765374,0.04929463302646638,1.2503275134357218e-05
1020.0,0.0026535322492645635,12.794479791894064,51.00024924032299,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012323465694183966,0.04899975075967702,1.2720135771216454e-05
1026.0,0.002730504709213845,12.868212177590953,51.293367510792095,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012254095121935649,0.04870663248920791,1.2937417932550087e-05
1032.0,0.0028087820404234273,12.94153012186017,51.584732337230356,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012185318765133957,0.04841526766276965,1.315508722762068e-05
1038.0,0.0028883664660465597,13.014437193876772,51.87435420880299,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012117137922082577,0.04812564579119701,1.3373110557375004e-05
1044.0,0.0029692600149215714,13.086936970761336,52.162243551928654,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01204955394662477,0.04783775644807135,1.3591456370169383e-05
1050.0,0.0030514645304205233,13.159033037868781,52.4484107306548,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01198256823307986,0.047551589269345204,1.3810094490324587e-05
1056.0,0.00313498167913996,13.230728989066458,52.732866047030775,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011916182221774818,0.04726713395296923,1.40289961210393e-05
1062.0,0.0032198129595480606,13.302028427013829,53.0156197414787,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011850397402024981,0.0469843802585213,1.4248133964715097e-05
1068.0,0.003305959710943444,13.372934963445775,53.29668199316212,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011785215310286645,0.046703318006837885,1.4467482271526963e-05
1074.0,0.0033934231226837217,13.443452219457056,53.576062920352435,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011720637530189038,0.04642393707964757,1.468701683337301e-05
1080.0,0.0034822042435359297,13.513583825789185,53.853772580793226,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011656665693642765,0.04614622741920678,1.4906714998591227e-05
1086.0,0.003572303991143274,13.58333342312152,54.129820972062255,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011593301481497065,0.045870179027937746,1.5126555708407964e-05
1092.0,0.003663723161655864,13.652704662367213,54.40421803193142,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011530546624381799,0.045595781968068586,1.5346519527553856e-05
1098.0,0.0037564624395276217,13.721701204975021,54.67697363872453,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011468402903727082,0.04532302636127547,1.5566588665811253e-05
1104.0,0.0038505224074581617,13.790326723238103,54.94809761167289,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011406872153116865,0.04505190238832711,1.5786746999875857e-05
1110.0,0.003945903556472201,13.858584900610929,55.21759971126881,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011345956259688705,0.04478240028873119,1.600698009791195e-05
1116.0,0.004042606296139701,13.926479432035478,55.485489639616986,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011285657165764462,0.044514510360383015,1.6227275243818357e-05
