T,DCAL,GSYN,SCA,SCAH,SCAM,SKDR,SNAH,SNAM,SNAPM,VD,VS,VSOMA
17740.0,0.34578088,0.02712,4.2469492e-05,0.90927893,0.0070806327,0.16002689,0.45151356,0.077085257,0.24817313,-48.140141,-55.167313,-55.167313
17760.0,0.37155831,0.02688,0.0001942638,0.876589,0.049174517,0.16934672,0.18758954,0.042461656,0.58854127,-49.326622,-59.256516,-59.256516
17780.0,0.32475966,0.02664,9.0412897e-05,0.90674722,0.013629253,0.12996802,0.47009659,0.043187581,0.32552046,-51.15086,-59.102436,-59.102436
17800.0,0.29997095,0.0264,2.2959182e-05,0.91719311,0.0048427396,0.166197,0.45243043,0.084241159,0.19918332,-48.771801,-54.547527,-54.547527
17820.0,0.32918367,0.02616,0.0001907438,0.88213134,0.047146857,0.15916125,0.204143,0.037338231,0.56819069,-50.882446,-60.084614,-60.084614
17840.0,0.28288665,0.02592,8.61671e-05,0.91215938,0.01298786,0.12281087,0.49777967,0.036900654,0.30897045,-52.837467,-60.11763,-60.11763
17860.0,0.25458759,0.02568,2.2214545e-05,0.92587066,0.0044455337,0.14992101,0.49795461,0.062721007,0.18343295,-51.150398,-56.615467,-56.615467
17880.0,0.24892384,0.02544,5.539418e-06,0.92187256,0.0031334676,0.17984664,0.40985432,0.099628255,0.12881772,-49.083984,-53.308952,-53.308952
17900.0,0.28270584,0.0252,0.00019034039,0.88486862,0.044540949,0.14409474,0.23195264,0.030959005,0.53530246,-52.871056,-61.27631,-61.27631
17920.0,0.23842449,0.02496,8.1547434e-05,0.91570753,0.012184845,0.11494201,0.53314066,0.030730998,0.28517765,-54.746593,-61.275524,-61.275524
17940.0,0.20962028,0.02472,2.0053159e-05,0.93196446,0.0039321356,0.13663615,0.54650933,0.048606403,0.16374825,-53.419712,-58.334438,-58.334438
17960.0,0.19598107,0.02448,5.8012156e-06,0.93663669,0.002292623,0.14903332,0.49729538,0.059267413,0.10880075,-52.77409,-57.010777,-57.010777
17980.0,0.18734187,0.02424,1.665997e-06,0.93779582,0.0018880444,0.15271604,0.46610498,0.062044047,0.077595852,-52.738373,-56.702084,-56.702084
18000.0,0.17983386,0.024,7.7543621e-07,0.93874681,0.0017591032,0.1508358,0.4605644,0.059696633,0.059787378,-53.103596,-56.96616,-56.96616
18020.0,0.17128207,0.02376,5.7457333e-07,0.94099796,0.0016274902,0.1471628,0.47070891,0.05589186,0.049443595,-53.634453,-57.411526,-57.411526
18040.0,0.1619263,0.02352,4.6481327e-07,0.94397736,0.001490345,0.14321025,0.48518822,0.052001975,0.04195483,-54.215904,-57.893902,-57.893902
18060.0,0.15221854,0.02328,3.8206673e-07,0.94726253,0.0013560139,0.13925272,0.50121021,0.048290286,0.035814282,-54.816097,-58.384617,-58.384617
18080.0,0.14217351,0.02304,3.1937338e-07,0.95083553,0.0012297841,0.13532369,0.51843286,0.044764351,0.031196548,-55.433685,-58.882648,-58.882648
18100.0,0.13207196,0.0228,2.6709645e-07,0.95448798,0.0011140207,0.13149804,0.53596157,0.041480768,0.027543178,-56.055119,-59.378231,-59.378231
18120.0,0.12216912,0.02256,2.2336651e-07,0.95806712,0.0010099721,0.12784287,0.55329072,0.038480248,0.024546826,-56.6675,-59.862202,-59.862202
18140.0,0.11267765,0.02232,1.87255e-07,0.96146691,0.00091798027,0.12440831,0.57005101,0.035780657,0.022035224,-57.25975,-60.326916,-60.326916
18160.0,0.10375261,0.02208,1.5777259e-07,0.96462208,0.00083767454,0.12122543,0.58597207,0.033382513,0.019905841,-57.823536,-60.766804,-60.766804
18180.0,0.095503271,0.021840001,1.3393915e-07,0.96749485,0.00076824316,0.11831152,0.60084969,0.031272784,0.018092968,-58.352337,-61.177567,-61.177567
18200.0,0.087990798,0.021600001,1.1478974e-07,0.97007066,0.00070869847,0.11567178,0.61455745,0.029432068,0.016550338,-58.842278,-61.55682,-61.55682
18220.0,0.081231937,0.021360001,9.9436591e-08,0.9723531,0.00065787777,0.11329927,0.62704366,0.027834268,0.015239313,-59.291752,-61.903797,-61.903797
18240.0,0.075211309,0.021120001,8.7119396e-08,0.97435713,0.00061461452,0.11117949,0.63831389,0.026451468,0.014126655,-59.700928,-62.218964,-62.218964
18260.0,0.069890738,0.020880001,7.7208568e-08,0.9761048,0.00057780743,0.10929305,0.64841706,0.025256027,0.013183014,-60.071312,-62.503731,-62.503731
18280.0,0.065217525,0.020640001,6.9195302e-08,0.9776215,0.00054645899,0.10761794,0.65743148,0.024221908,0.012382426,-60.40535,-62.760155,-62.760155
18300.0,0.061131105,0.020400001,6.2675085e-08,0.97893375,0.00051969045,0.1061312,0.66545314,0.023325425,0.011702122,-60.706059,-62.990673,-62.990673
18320.0,0.057568982,0.020160001,5.7331146e-08,0.98006731,0.00049674866,0.10481051,0.67258412,0.022545686,0.011122516,-60.976673,-63.197865,-63.197865
18340.0,0.054466881,0.019920001,5.2911446e-08,0.98104703,0.00047697767,0.10363396,0.67893171,0.021864036,0.010626412,-61.220665,-63.384445,-63.384445
18360.0,0.051766515,0.019680001,4.922412e-08,0.98189485,0.00045984154,0.1025821,0.68459439,0.021264873,0.010199711,-61.441223,-63.552921,-63.552921
18380.0,0.04941361,0.019440001,4.611832e-08,0.98263031,0.00044488881,0.10163731,0.68966442,0.020734817,0.0098304767,-61.641384,-63.705643,-63.705643
18400.0,0.047358111,0.019200001,4.3474898e-08,0.98327112,0.00043173874,0.10078359,0.69422734,0.020262381,0.009508606,-61.824005,-63.84483,-63.84483
18420.0,0.045556717,0.018959999,4.1202195e-08,0.983832,0.00042008239,0.10000728,0.69835705,0.019838098,0.0092258956,-61.99157,-63.972404,-63.972404
18440.0,0.043971151,0.018719999,3.9227704e-08,0.98432577,0.00040966278,0.099296436,0.70211917,0.019453991,0.008975517,-62.146313,-64.090088,-64.090088
18460.0,0.042568255,0.018479999,3.7494353e-08,0.98476344,0.00040026841,0.098640822,0.70557034,0.019103415,0.0087518543,-62.290184,-64.199394,-64.199394
18480.0,0.041319553,0.018239999,3.5957044e-08,0.98515409,0.00039172542,0.098031707,0.70875919,0.018780854,0.0085502947,-62.424862,-64.30162,-64.30162
18500.0,0.040200774,0.017999999,3.4580019e-08,0.98550552,0.00038389108,0.097461678,0.7117272,0.018481733,0.0083670579,-62.551804,-64.397881,-64.397881
18520.0,0.039191335,0.017759999,3.3334832e-08,0.98582417,0.00037664824,0.096924514,0.71450925,0.018202279,0.0081990482,-62.672237,-64.489128,-64.489128
18540.0,0.038273901,0.017519999,3.2198788e-08,0.98611534,0.00036990095,0.096414968,0.71713501,0.017939368,0.0080437325,-62.787209,-64.576164,-64.576164
18560.0,0.037433896,0.017279999,3.1153711e-08,0.9863835,0.00036357058,0.095928669,0.71962905,0.017690433,0.0078990394,-62.897606,-64.659676,-64.659676
18580.0,0.036659133,0.017039999,3.0185021e-08,0.98663235,0.00035759262,0.095461965,0.7220121,0.017453354,0.0077632726,-63.004169,-64.740227,-64.740227
18600.0,0.035939831,0.016799999,2.9281392e-08,0.98686486,0.00035191624,0.09501192,0.72430068,0.017226443,0.0076350984,-63.107491,-64.818283,-64.818283
18620.0,0.035267163,0.016559999,2.8432863e-08,0.98708361,0.00034649612,0.094575919,0.72650969,0.017008221,0.0075133322,-63.208118,-64.894257,-64.894257
18640.0,0.034633938,0.016319999,2.7631653e-08,0.98729074,0.00034129617,0.094151825,0.72865123,0.016797481,0.0073970268,-63.306488,-64.968491,-64.968491
18660.0,0.034034371,0.01608,2.6871609e-08,0.98748791,0.0003362876,0.093737915,0.730735,0.016593266,0.0072854306,-63.402958,-65.04126,-65.04126
18680.0,0.033463668,0.01584,2.6147688e-08,0.98767662,0.00033144673,0.093332767,0.73276907,0.016394779,0.0071779266,-63.497826,-65.112793,-65.112793
18700.0,0.032917868,0.0156,2.5455764e-08,0.98785794,0.00032675403,0.092935219,0.73476005,0.016201369,0.0070740092,-63.591335,-65.183273,-65.183273
18720.0,0.03239369,0.01536,2.4792429e-08,0.98803276,0.00032219343,0.092544287,0.73671341,0.016012497,0.0069732605,-63.683689,-65.252861,-65.252861
18740.0,0.031888418,0.01512,2.4154877e-08,0.98820198,0.00031775158,0.092159174,0.73863369,0.015827719,0.006875338,-63.775055,-65.321686,-65.321686
18760.0,0.031399805,0.01488,2.3540771e-08,0.98836619,0.00031341749,0.091779217,0.74052459,0.015646663,0.0067799585,-63.865574,-65.389847,-65.389847
18780.0,0.030925995,0.01464,2.2948159e-08,0.98852593,0.00030918204,0.091403864,0.7423892,0.015469024,0.0066868868,-63.955364,-65.457451,-65.457451
18800.0,0.030465439,0.0144,2.2375398e-08,0.98868167,0.00030503748,0.091032661,0.74423015,0.015294544,0.0065959278,-64.044518,-65.524559,-65.524559
18820.0,0.03001686,0.01416,2.1821092e-08,0.98883367,0.00030097747,0.090665236,0.7460494,0.01512301,0.0065069185,-64.13311,-65.591232,-65.591232
18840.0,0.029579185,0.01392,2.1284055e-08,0.98898238,0.00029699656,0.09030126,0.74784881,0.014954239,0.0064197225,-64.221214,-65.657524,-65.657524
18860.0,0.029151523,0.01368,2.0763254e-08,0.98912793,0.00029309012,0.089940481,0.7496298,0.014788077,0.0063342238,-64.308884,-65.72348,-65.72348
18880.0,0.028733125,0.01344,2.0257799e-08,0.98927063,0.00028925424,0.089582667,0.75139362,0.014624394,0.0062503247,-64.396156,-65.789131,-65.789131
18900.0,0.028323358,0.0132,1.9766905e-08,0.98941058,0.00028548547,0.089227632,0.75314122,0.014463075,0.0061679408,-64.483086,-65.854515,-65.854515
18920.0,0.027921686,0.01296,1.9289873e-08,0.98954803,0.0002817809,0.088875219,0.75487345,0.014304024,0.0060869996,-64.569702,-65.919647,-65.919647
18940.0,0.027527651,0.01272,1.8826087e-08,0.98968303,0.00027813789,0.088525295,0.75659114,0.014147155,0.0060074381,-64.656021,-65.98455,-65.98455
18960.0,0.027140865,0.01248,1.8374983e-08,0.98981577,0.00027455416,0.088177733,0.75829488,0.013992391,0.0059292009,-64.742081,-66.049248,-66.049248
18980.0,0.026760984,0.01224,1.7936054e-08,0.98994625,0.00027102767,0.087832443,0.75998515,0.013839664,0.0058522387,-64.827888,-66.113754,-66.113754
19000.0,0.026387718,0.012,1.7508833e-08,0.99007463,0.00026755658,0.087489329,0.76166242,0.013688915,0.0057765087,-64.913475,-66.178085,-66.178085
19020.0,0.026020801,0.01176,1.7092889e-08,0.990201,0.00026413915,0.087148309,0.76332718,0.01354009,0.0057019698,-64.99884,-66.242249,-66.242249
19040.0,0.025660006,0.01152,1.6687823e-08,0.99032533,0.0002607739,0.086809322,0.76497966,0.013393137,0.0056285877,-65.084015,-66.306259,-66.306259
19060.0,0.025305128,0.01128,1.6293262e-08,0.99044782,0.00025745941,0.086472303,0.76662028,0.013248011,0.0055563287,-65.169006,-66.370125,-66.370125
19080.0,0.024955977,0.01104,1.5908855e-08,0.9905684,0.00025419434,0.086137198,0.76824921,0.013104669,0.0054851626,-65.253815,-66.433846,-66.433846
19100.0,0.024612375,0.0108,1.5534253e-08,0.99068725,0.00025097741,0.085803941,0.76986682,0.012963069,0.0054150587,-65.338463,-66.497444,-66.497444
19120.0,0.024274182,0.01056,1.5169178e-08,0.99080431,0.00024780753,0.085472502,0.77147329,0.012823177,0.0053459941,-65.422951,-66.560913,-66.560913
19140.0,0.023941256,0.01032,1.4813324e-08,0.99091965,0.00024468364,0.085142829,0.77306885,0.012684956,0.0052779438,-65.507294,-66.624275,-66.624275
19160.0,0.02361346,0.01008,1.4466405e-08,0.99103338,0.00024160466,0.084814884,0.77465361,0.012548373,0.0052108839,-65.591499,-66.687523,-66.687523
19180.0,0.023290671,0.0098400004,1.4128154e-08,0.99114543,0.00023856963,0.08448863,0.77622789,0.012413397,0.0051447921,-65.675568,-66.750664,-66.750664
19200.0,0.022972776,0.0096000005,1.3798314e-08,0.99125594,0.00023557759,0.084164031,0.77779168,0.012279998,0.0050796471,-65.759506,-66.813705,-66.813705
19220.0,0.022659659,0.0093599996,1.3476638e-08,0.99136484,0.00023262766,0.083841048,0.77934533,0.012148146,0.0050154291,-65.84333,-66.876656,-66.876656
19240.0,0.02235122,0.0091199996,1.3162891e-08,0.99147224,0.00022971895,0.08351966,0.78088886,0.012017812,0.0049521187,-65.927032,-66.939514,-66.939514
19260.0,0.022047356,0.0088799996,1.2856841e-08,0.99157816,0.00022685065,0.083199829,0.78242248,0.011888971,0.0048896964,-66.010635,-67.002281,-67.002281
19280.0,0.021747969,0.0086399997,1.2558273e-08,0.99168259,0.00022402193,0.082881525,0.78394628,0.011761596,0.0048281453,-66.094131,-67.06498,-67.06498
19300.0,0.021452975,0.0083999997,1.2266979e-08,0.99178565,0.00022123204,0.082564719,0.78546041,0.011635663,0.0047674482,-66.177528,-67.127586,-67.127586
19320.0,0.021162279,0.0081599997,1.1982751e-08,0.99188727,0.00021848023,0.082249396,0.78696501,0.011511147,0.0047075874,-66.260826,-67.190132,-67.190132
19340.0,0.020875799,0.0079199998,1.1705398e-08,0.99198747,0.00021576576,0.081935517,0.78846014,0.011388025,0.0046485481,-66.34404,-67.252602,-67.252602
19360.0,0.020593453,0.0076799998,1.1434729e-08,0.99208641,0.00021308796,0.081623062,0.78994602,0.011266275,0.0045903139,-66.42717,-67.315002,-67.315002
19380.0,0.020315163,0.0074399998,1.1170562e-08,0.99218398,0.00021044612,0.081312001,0.79142261,0.011145874,0.0045328699,-66.510223,-67.37735,-67.37735
19400.0,0.020040851,0.0071999999,1.0912725e-08,0.99228024,0.00020783959,0.081002325,0.79289019,0.011026801,0.0044762017,-66.593201,-67.439629,-67.439629
19420.0,0.019770445,0.0069599999,1.0661044e-08,0.99237525,0.00020526774,0.080693997,0.79434872,0.010909035,0.0044202949,-66.676109,-67.501854,-67.501854
19440.0,0.019503873,0.0067199999,1.0415357e-08,0.99246895,0.00020272996,0.080387011,0.79579836,0.010792556,0.0043651359,-66.758949,-67.564034,-67.564034
19460.0,0.019241063,0.00648,1.0175505e-08,0.99256152,0.00020022562,0.080081329,0.79723924,0.010677345,0.0043107113,-66.841721,-67.626152,-67.626152
19480.0,0.018981952,0.00624,9.941334e-09,0.99265277,0.00019775415,0.079776943,0.79867136,0.010563383,0.0042570084,-66.924438,-67.688232,-67.688232
19500.0,0.01872647,0.0060000001,9.7126938e-09,0.9927429,0.00019531499,0.079473823,0.8000949,0.01045065,0.0042040143,-67.007103,-67.750267,-67.750267
19520.0,0.018474555,0.0057600001,9.4894421e-09,0.99283189,0.00019290757,0.079171963,0.80150986,0.01033913,0.0041517168,-67.089714,-67.812256,-67.812256
19540.0,0.018226145,0.0055200001,9.2714387e-09,0.99291968,0.00019053134,0.078871332,0.80291641,0.010228802,0.0041001034,-67.172279,-67.874214,-67.874214
19560.0,0.017981177,0.0052800002,9.0585477e-09,0.99300635,0.00018818578,0.078571923,0.80431461,0.010119653,0.0040491633,-67.254799,-67.936134,-67.936134
19580.0,0.017739596,0.0050400002,8.8506384e-09,0.99309194,0.00018587039,0.078273714,0.80570447,0.010011664,0.0039988845,-67.33728,-67.998016,-67.998016
19600.0,0.017501339,0.0048000002,8.6475831e-09,0.9931764,0.00018358466,0.077976681,0.80708617,0.0099048186,0.0039492561,-67.419724,-68.059875,-68.059875
19620.0,0.017266355,0.0045599998,8.4492591e-09,0.99325985,0.00018132811,0.077680819,0.80845976,0.0097991005,0.0039002679,-67.502129,-68.121704,-68.121704
19640.0,0.017034588,0.0043199998,8.2555465e-09,0.99334216,0.00017910026,0.077386104,0.80982524,0.0096944952,0.0038519087,-67.584503,-68.18351,-68.18351
19660.0,0.016805984,0.0040799999,8.0663298e-09,0.99342346,0.00017690065,0.077092521,0.81118274,0.0095909871,0.0038041684,-67.666855,-68.245293,-68.245293
19680.0,0.01658049,0.0038399999,7.8814963e-09,0.99350381,0.00017472882,0.076800056,0.81253231,0.0094885612,0.0037570372,-67.749176,-68.307053,-68.307053
19700.0,0.016358057,0.0035999999,7.7009368e-09,0.99358308,0.00017258433,0.076508701,0.81387407,0.0093872026,0.0037105053,-67.831482,-68.36879,-68.36879
19720.0,0.016138636,0.00336,7.5245445e-09,0.99366134,0.00017046675,0.076218426,0.81520802,0.0092868982,0.0036645632,-67.913765,-68.430519,-68.430519
19740.0,0.015922176,0.00312,7.3522166e-09,0.99373871,0.00016837567,0.075929239,0.81653422,0.0091876332,0.0036192015,-67.996033,-68.492233,-68.492233
19760.0,0.015708631,0.00288,7.1838535e-09,0.99381506,0.00016631068,0.075641103,0.8178528,0.0090893935,0.0035744109,-68.078285,-68.553932,-68.553932
19780.0,0.015497954,0.0026400001,7.0193571e-09,0.99389046,0.00016427136,0.075354025,0.81916374,0.0089921672,0.0035301831,-68.16053,-68.615623,-68.615623
19800.0,0.0152901,0.0024000001,6.8586337e-09,0.99396497,0.00016225732,0.075067975,0.82046717,0.0088959401,0.0034865092,-68.24276,-68.677307,-68.677307
19820.0,0.015085026,0.0021599999,6.7015913e-09,0.99403858,0.0001602682,0.074782945,0.82176316,0.0088006994,0.0034433804,-68.324989,-68.738991,-68.738991
19840.0,0.014882687,0.00192,6.5481403e-09,0.99411124,0.00015830359,0.074498937,0.82305169,0.0087064346,0.0034007889,-68.407219,-68.800667,-68.800667
19860.0,0.014683042,0.00168,6.398194e-09,0.994183,0.00015636315,0.074215919,0.82433283,0.008613131,0.0033587262,-68.489449,-68.862343,-68.862343
19880.0,0.014486048,0.00144,6.2516676e-09,0.99425393,0.00015444652,0.073933885,0.8256067,0.0085207783,0.0033171847,-68.571678,-68.924019,-68.924019
19900.0,0.014291666,0.0012000001,6.1084799e-09,0.99432397,0.00015255333,0.073652834,0.8268733,0.0084293634,0.0032761565,-68.653915,-68.985695,-68.985695
19920.0,0.014099857,0.00095999998,5.9685505e-09,0.99439317,0.00015068325,0.073372744,0.82813263,0.0083388761,0.003235634,-68.73616,-69.047379,-69.047379
19940.0,0.01391058,0.00072000001,5.8318022e-09,0.99446154,0.00014883596,0.073093608,0.82938486,0.0082493052,0.0031956099,-68.818413,-69.10907,-69.10907
19960.0,0.013723798,0.00047999999,5.6981588e-09,0.99452907,0.00014701109,0.072815411,0.83063,0.0081606386,0.0031560769,-68.900681,-69.170769,-69.170769
19980.0,0.013539474,0.00023999999,5.5675469e-09,0.99459583,0.00014520835,0.072538152,0.83186805,0.0080728661,0.0031170277,-68.982964,-69.232475,-69.232475
20000.0,0.013357572,0.0,5.4398943e-09,0.99466175,0.00014342742,0.07226181,0.83309907,0.0079859765,0.0030784558,-69.065262,-69.294197,-69.294197
