Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
0.48,2.022815721208341,0.9855639492175442,0.033033682406528826,0.0007060906869171692,2.4083281742729722e-05,2.7710653549235077e-07,0.24054262515529462,0.5,0.3,0.09855639492175443,0.1,0.0004230569789645372,0.5,0.3,2.4083281742729723e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995989339371874,0.0008177567291997921,0.002022815721208341,0.0014770118623802042,2.3623766909156013e-10,7.060906869171693e-07
0.49,2.023286834020541,0.985501366626059,0.03362452142028525,0.000720854126629616,2.4668221090195266e-05,2.871355997382999e-07,0.24055372620440704,0.5,0.3,0.09855013666260591,0.1,0.00043188981686429775,0.5,0.3,2.466822109019527e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049958920077136995,0.000832384988210873,0.0020232868340205414,0.0014771028866102445,2.497277389106478e-10,7.20854126629616e-07
0.5,2.0237577863065646,0.9854413081217785,0.03421374330835278,0.0007356183103696857,2.525329414870235e-05,2.9724054239937105e-07,0.2405648193285933,0.5,0.3,0.09854413081217786,0.1,0.0004407225790239646,0.5,0.3,2.5253294148702353e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995794657600171,0.0008469732798437762,0.0020237577863065647,0.0014771902501922937,2.636231800522759e-10,7.356183103696858e-07
0.51,2.024228578459993,0.9853836633719077,0.034801395651012,0.0007503832023227922,2.5838491048618155e-05,3.074177882713516e-07,0.2405759045436711,0.5,0.3,0.09853836633719078,0.1,0.00044955524398646816,0.5,0.3,2.5838491048618158e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995697290675776,0.0008615227816174775,0.0020242285784599933,0.0014772741123476106,2.779239570720609e-10,7.503832023227922e-07
0.52,2.0246992108630533,0.9853283277822175,0.03538752388117254,0.0007651487682253104,2.642380309995134e-05,3.176639275836788e-07,0.24058698186516903,0.5,0.3,0.09853283277822175,0.1,0.00045838779122753167,0.5,0.3,2.642380309995134e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995599908388487,0.0008760346179031013,0.002024699210863053,0.0014773546240716552,2.9262993202364515e-10,7.651487682253104e-07
0.53,2.025169683887112,0.9852752021258238,0.035972171414635455,0.0007799149752850023,2.7009222636737335e-05,3.2797570899077767e-07,0.240598051308339,0.5,0.3,0.09852752021258238,0.1,0.0004672202011078021,0.5,0.3,2.7009222636737336e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049955025120156864,0.0008905098631480034,0.0020251696838871117,0.0014774319286625342,3.077408729485372e-10,7.799149752850024e-07
0.54,2.025639997893145,0.9852241922014783,0.0365553797704607,0.0007946817921064996,2.7594742882581663e-05,3.3835003276619643e-07,0.24060911288816775,0.5,0.3,0.09852241922014783,0.1,0.00047605245482802087,0.5,0.3,2.7594742882581667e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995405102686568,0.0009049495448549479,0.002025639997893145,0.001477506162207682,3.232564617795676e-10,7.946817921064997e-07
0.55,2.0261101532321786,0.9851752085185762,0.037137188682357304,0.0008094491886214511,2.8180357834405645e-05,3.487839442089319e-07,0.24062016661938762,0.5,0.3,0.09851752085185762,0.1,0.0004848845343870013,0.5,0.3,2.8180357834405645e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995307681401505,0.0009193546463390858,0.0020261101532321785,0.001477577454032707,3.3917630169481224e-10,8.094491886214511e-07
0.56,2.0265801502457084,0.9851281660067084,0.03771763620186357,0.0008242171360229844,2.8766062161986264e-05,3.592746272670273e-07,0.2406312125164869,0.5,0.3,0.09851281660067085,0.1,0.0004937164225422002,0.5,0.3,2.8766062161986265e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04995210249048789,0.0009337261092817288,0.0020265801502457083,0.0014776459271154609,3.554999239557339e-10,8.242171360229843e-07
0.5700000000000001,2.0270499892660907,0.9850829837475817,0.03829675879402079,0.0008389856067041564,2.9351851121174838e-05,3.698193983814873e-07,0.24064225059371966,0.5,0.3,0.09850829837475818,0.1,0.0005025481027726884,0.5,0.3,2.935185112117484e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049951128064190845,0.0009480648360983316,0.002027049989266091,0.00147771169846839,3.722267942618085e-10,8.389856067041564e-07
0.58,2.0275196706169165,0.9850395847271134,0.03887459142620478,0.0008537545742000835,2.9937720478883522e-05,3.804157005522891e-07,0.24065328086511464,0.5,0.3,0.09850395847271134,0.1,0.0005113795592443355,0.5,0.3,2.9937720478883524e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049950153542179236,0.0009623716921371237,0.0020275196706169164,0.0014777748794922762,3.893563186528776e-10,8.537545742000835e-07
0.59,2.0279891946133635,0.9849978956057562,0.03945116765071823,0.0008685240131334752,3.052366644817819e-05,3.9106109762659677e-07,0.24066430334448427,0.5,0.3,0.09849978956057563,0.1,0.0005202107767770418,0.5,0.3,3.052366644817819e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994917893076523,0.0009766475077233152,0.0020279891946133636,0.0014778355763041184,4.068878489888402e-10,8.685240131334752e-07
0.6,2.0284585615625303,0.9849578465054569,0.040026519681671854,0.0008832938991633234,3.110968563208639e-05,4.017532688074254e-07,0.24067531804543263,0.5,0.3,0.0984957846505457,0.1,0.0005290417408138667,0.5,0.3,3.110968563208639e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994820423561143,0.0009908930800619463,0.0020284585615625303,0.001477893890041408,4.2482068803420316e-10,8.832938991633234e-07
0.61,2.0289277717637524,0.9849193708118585,0.04060067846662192,0.0008980642089365279,3.16957749749461e-05,4.124900033796356e-07,0.2406863249813634,0.5,0.3,0.09849193708118587,0.1,0.0005378724373919263,0.5,0.3,3.16957749749461e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994722946181188,0.0010051091750109525,0.0020289277717637525,0.001477949917144762,4.431540941731672e-10,8.980642089365279e-07
0.62,2.0293968255089014,0.9848824049904543,0.04117367375338997,0.0009128349200422486,3.228193172027185e-05,4.232691956493315e-07,0.24069732416548723,0.5,0.3,0.09848824049904543,0.1,0.000546702853114929,0.5,0.3,3.228193172027185e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994625461396229,0.0010192965287349842,0.0020293968255089014,0.0014780037496207343,4.618872857794784e-10,9.128349200422486e-07
0.63,2.02986572308267,0.98484688841548,0.0417455341524558,0.0009276060109687953,3.286815337423892e-05,4.340888400921686e-07,0.2407083156108288,0.5,0.3,0.098484688841548,0.1,0.0005555329751272384,0.5,0.3,3.286815337423892e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994527969622085,0.0010334558492496625,0.00202986572308267,0.0014780554752865317,4.810194452639728e-10,9.276060109687953e-07
0.64,2.0303344647628436,0.9848127632104612,0.04231628719527906,0.0009423774610628794,3.345443767400947e-05,4.449470267054961e-07,0.2407192993302335,0.5,0.3,0.09848127632104613,0.1,0.0005643627910893573,0.5,0.3,3.345443767400947e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994430471236096,0.0010475878178650643,0.0020303344647628436,0.001478105177998157,5.005497228213477e-10,9.423774610628794e-07
0.65,2.030803050820554,0.9847799740994636,0.04288595938886874,0.0009571492504910702,3.404078256023993e-05,4.558419365587346e-07,0.24073027533637356,0.5,0.3,0.09847799740994637,0.1,0.0005731922891547386,0.5,0.3,3.404078256023993e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994332966581705,0.0010616930905363385,0.0020308030508205542,0.0014781529378633338,5.204772398962697e-10,9.571492504910702e-07
0.66,2.031271481520526,0.9847484682681917,0.04345457626688944,0.0009719213602033102,3.4627186153204267e-05,4.667718375360334e-07,0.24074124364175448,0.5,0.3,0.09847484682681917,0.1,0.0005820214579478337,0.5,0.3,3.462718615320427e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04994235455972437,0.001075772299128607,0.002031271481520526,0.0014781988314404228,5.408010923876339e-10,9.7192136020331e-07
0.67,2.031739757121308,0.9847181952341524,0.04402216243756805,0.0009866937718983541,3.521364673204302e-05,4.777350802650609e-07,0.2407522042587204,0.5,0.3,0.09847181952341524,0.1,0.0005908502865432993,0.5,0.3,3.5213646732043017e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0499413793969535,0.001089826052602673,0.0020317397571213078,0.0014782429319244305,5.615203536086301e-10,9.866937718983542e-07
0.68,2.0322078778754937,0.9846891067251655,0.04458874162864186,0.0010014664679910093,3.580016271671188e-05,4.887300942256719e-07,0.24076315719945984,0.5,0.3,0.09846891067251656,0.1,0.0005996787644462871,0.5,0.3,3.580016271671188e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049940404180140424,0.0011038549381275013,0.002032207877875494,0.0014782853093211375,5.826340770191905e-10,1.0014664679910094e-06
0.6900000000000001,2.0326758440299333,0.9846611565655712,0.045154336729568506,0.0010162394315810608,3.638673265226267e-05,4.997553840321156e-07,0.24077410247601064,0.5,0.3,0.09846611565655712,0.1,0.0006085068815737492,0.5,0.3,3.6386732652262674e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993942891171277,0.0011178595221249291,0.0020326758440299335,0.0014783260306102635,6.041412987463339e-10,1.0162394315810607e-06
0.7000000000000001,2.0331436558259326,0.9846343005695462,0.04571896983119804,0.0010310126464237771,3.6973355195141555e-05,5.108095258824136e-07,0.2407850401002653,0.5,0.3,0.09846343005695463,0.1,0.0006173346282366915,0.5,0.3,3.6973355195141557e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049938453593912545,0.0011318403512515609,0.0020331436558259325,0.0014783651598985002,6.260410399069118e-10,1.0310126464237772e-06
0.71,2.0336113134994447,0.984608496440997,0.04628266226309054,0.0010457860969019,3.7560029101233446e-05,5.218911641685568e-07,0.24079597008397519,0.5,0.3,0.09846084964409971,0.1,0.0006261619951233233,0.5,0.3,3.756002910123345e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993747822881612,0.0011457979533223898,0.0020336113134994446,0.00147840275856317,6.483323087463192e-10,1.0457860969019001e-06
0.72,2.0340788172812534,0.9845837036795423,0.04684543462864706,0.001060559767999027,3.814675321541803e-05,5.329990082412453e-07,0.2408068924387557,0.5,0.3,0.09845837036795424,0.1,0.0006349889732830421,0.5,0.3,3.8146753215418036e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993650281835158,0.0011597328381802979,0.0020340788172812535,0.0014784388853872005,6.710141026058704e-10,1.060559767999027e-06
0.73,2.0345461673971466,0.984559883492135,0.047407306838208096,0.0010753336452743012,3.87335264624343e-05,5.441318293229949e-07,0.24081780717609,0.5,0.3,0.0984559883492135,0.1,0.0006438155541112072,0.5,0.3,3.87335264624343e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993552736431396,0.0011736454985152502,0.0020345461673971464,0.0014784735966860533,6.940854097307156e-10,1.0753336452743011e-06
0.74,2.0350133640680825,0.9845369987099191,0.04796829814026108,0.001090107714838336,3.932034783887851e-05,5.552884575635529e-07,0.24082871430733352,0.5,0.3,0.09845369987099191,0.1,0.0006526417293346554,0.5,0.3,3.932034783887852e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049934551868378564,0.0011875364106366882,0.0020350133640680826,0.0014785069464271817,7.175452109294133e-10,1.090107714838336e-06
0.75,2.03548040751035,0.9845150137099459,0.04852842715088675,0.001104881963330297,3.9907216406184716e-05,5.664677792316993e-07,0.24083961384371783,0.5,0.3,0.09845150137099459,0.1,0.0006614674909979124,0.5,0.3,3.990721640618472e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993357633211266,0.0012014060352023316,0.0020354804075103502,0.0014785389863425484,7.413924810955338e-10,1.1048819633302972e-06
0.76,2.0359472979357194,0.9844938943414087,0.04908771188156394,0.0011196563778960783,4.049413128445759e-05,5.776687340376649e-07,0.2408505057963542,0.5,0.3,0.09844938943414087,0.1,0.0006702928314500647,0.5,0.3,4.0494131284457595e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049932600756985746,0.0012152548179063527,0.0020359472979357193,0.001478569766034692,7.656261906009968e-10,1.1196563778960784e-06
0.77,2.036414035551588,0.9844736078560837,0.04964616976544269,0.001134430946167507,4.108109164704514e-05,5.888903125805603e-07,0.2408613901762376,0.5,0.3,0.09844736078560838,0.1,0.0006791177433322492,0.5,0.3,4.108109164704514e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0499316251443786,0.0012290831901296386,0.002036414035551588,0.0014785993330767798,7.902453065702112e-10,1.134430946167507e-06
0.78,2.0368806205611203,0.984454122842687,0.05020381768218732,0.0011492056562425236,4.16680967157538e-05,6.001315539153863e-07,0.24087226699424968,0.5,0.3,0.0984454122842687,0.1,0.0006879422195657281,0.5,0.3,4.166809671575381e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04993064949559124,0.0012428915695546611,0.0020368806205611203,0.001478627733107067,8.152487940434876e-10,1.1492056562425237e-06
0.79,2.03734705316338,0.9844354091648829,0.05076067198148289,0.0011639804966662763,4.225514575662193e-05,6.113915432343707e-07,0.24088313626116264,0.5,0.3,0.0984435409164883,0.1,0.0006967662533405184,0.5,0.3,4.225514575662193e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992967381184999,0.0012566803607472646,0.00203734705316338,0.001478655009918128,8.406356170376385e-10,1.1639804966662763e-06
0.8,2.037813333553458,0.9844174379027014,0.051316748505291665,0.0011787554564130873,4.284223807617889e-05,6.226694096575598e-07,0.24089399798764186,0.5,0.3,0.09844174379027015,0.1,0.0007055898381045417,0.5,0.3,4.284223807617889e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992869809431366,0.0012704499557075134,0.002037813333553458,0.001478681205541218,8.664047395111587e-10,1.1787554564130874e-06
0.81,2.0382794619225963,0.9844001812971377,0.05187206260893944,0.001193530524869238,4.3429373018127116e-05,6.339643241277695e-07,0.24090485218424929,0.5,0.3,0.09844001812971377,0.1,0.0007144129675532683,0.5,0.3,4.342937301812712e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992772234407912,0.0012842007343915817,0.0020382794619225966,0.0014787063603260739,8.92555126240885e-10,1.1935305248692382e-06
0.8200000000000001,2.038745438458304,0.9843836126977286,0.0524266291811056,0.00120830569181653,4.401654996039272e-05,6.452754974051915e-07,0.24091569886144626,0.5,0.3,0.09843836126977286,0.1,0.0007232356356198301,0.5,0.3,4.401654996039272e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992674656218619,0.001297933065206507,0.0020387454384583037,0.0014787305130164578,9.190857436165774e-10,1.2083056918165302e-06
0.8300000000000001,2.0392112633444692,0.9843677065129126,0.052980462662785624,0.0012230809474165832,4.460376831249754e-05,6.566021781571227e-07,0.2409265380295964,0.5,0.3,0.09843677065129126,0.1,0.0007320578364655737,0.5,0.3,4.4603768312497545e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992577074962203,0.001311647305479514,0.0020392112633444695,0.0014787537008217103,9.459955603594417e-10,1.2230809474165833e-06
0.84,2.0396769367614693,0.9843524381629984,0.05353357706528936,0.001237856282195829,4.519102751321201e-05,6.679436511384694e-07,0.24093736969896803,0.5,0.3,0.09843524381629985,0.1,0.0007408795644710354,0.5,0.3,4.519102751321202e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992479490732506,0.001325343801903469,0.0020396769367614694,0.001478775959484569,9.732835481702007e-10,1.237856282195829e-06
0.85,2.0401424588862724,0.9843377840355768,0.054085985987334134,0.0012526316870311671,4.577832702845351e-05,6.792992354588541e-07,0.2409481938797371,0.5,0.3,0.09843377840355769,0.1,0.0007497008142273119,0.5,0.3,4.5778327028453514e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992381903618841,0.0013390228909599365,0.0020401424588862723,0.0014787973233454836,1.0009486823119556e-09,1.2526316870311672e-06
0.86,2.0406078298925396,0.9843237214432244,0.05463770263128721,0.001267407153136244,4.6365666349399636e-05,6.906682829323192e-07,0.24095901058198954,0.5,0.3,0.09843237214432245,0.1,0.0007585215805278082,0.5,0.3,4.636566634939964e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992284313706312,0.0013526848993211788,0.0020406078298925395,0.0014788178254036435,1.0289899421327226e-09,1.2674071531362441e-06
0.87,2.0410730499507177,0.9843102285833607,0.05518873981860881,0.0012821826720483321,4.695304499078996e-05,7.020501765057952e-07,0.24096981981572344,0.5,0.3,0.09843102285833608,0.1,0.0007673418583603452,0.5,0.3,4.695304499078996e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049921867210760966,0.001366330144232369,0.0020410730499507176,0.0014788374973749199,1.0574063115321983e-09,1.2821826720483321e-06
0.88,2.0415381192281346,0.9842972845001244,0.05573911000454262,0.001296958235615769,4.754046248939324e-05,7.134443287626635e-07,0.24098062159085185,0.5,0.3,0.09842972845001245,0.1,0.0007761616428996059,0.5,0.3,4.754046248939325e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04992089125805698,0.0013799589338751802,0.0020415381192281346,0.0014788563697469073,1.086196779377009e-09,1.296958235615769e-06
0.89,2.042003037889084,0.9842848690481525,0.0562888252920981,0.0013117338359859361,4.812791840262015e-05,7.248501804978969e-07,0.24099141591720435,0.5,0.3,0.09842848690481526,0.1,0.0007849809294999042,0.5,0.3,4.812791840262015e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04991991527969178,0.001393571567713847,0.002042003037889084,0.0014788744718312351,1.1153603398683983e-09,1.311733835985936e-06
0.9,2.0424678060949146,0.9842729628581447,0.05683789744536552,0.0013265094655937467,4.871541230726413e-05,7.362671993614226e-07,0.24100220280452972,0.5,0.3,0.09842729628581448,0.1,0.0007937997136882618,0.5,0.3,4.8715412307264135e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049918939276373676,0.0014071683368247086,0.002042467806094915,0.001478891831813315,1.1448959928660484e-09,1.3265094655937469e-06
0.91,2.04293242400411,0.9842615473041132,0.05738633790220193,0.0013412851171506195,4.930294379835541e-05,7.476948785664931e-07,0.24101298226249773,0.5,0.3,0.09842615473041133,0.1,0.0008026179911577772,0.5,0.3,4.930294379835541e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04991796324878057,0.0014207495242101874,0.00204293242400411,0.0014789084767996676,1.1748027441714759e-09,1.3412851171506195e-06
0.92,2.0433968917723675,0.984250604472217,0.05793415778632387,0.001356060783633914,4.989051248811499e-05,7.591327356599994e-07,0.2410237543007012,0.5,0.3,0.09842506044722171,0.1,0.0008114357577612716,0.5,0.3,4.9890512488114995e-06,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0499169871975617,0.0014343154050980799,0.0020433968917723676,0.001478924432862972,1.2050796057741992e-09,1.356060783633914e-06
