Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
9.7,6.024641277411603,1.7262548814688352,0.10416055230204369,1.2437408629940596,5.480949105387992,1.1365854649673062,0.3746649312199176,0.9594185081794244,0.11207522239938586,0.07627293141106001,0.14664390681548733,0.051066464249895936,0.029970236417457344,0.07411223152089658,0.009970161873231949,0.005972044518965435,0.8542673909395677,0.12852415549919768,0.03237797411542461,1.0,1.7981149763588062,1.9278852087717129,0.12049282554823205,0.8845283251016256,0.8835075599774443,3.63707348789538,0.022731709299346124,1.0139032724956463,0.7774687543925499,1.9469065360634827,1.1513022098153092,0.6892017606079156,0.96229852292512,0.4327653092306645,0.3053374717691612,0.20364534135326628,0.10532703088540693,0.00019940323746463898,0.0020832110460408735,0.0014822446304179316,1.7846643247248593,0.06943111382295841,0.01918837016358849,0.036080798802191304,1.2190616288837375,1.4793651129473482,1.6759486257240455,0.0022415044479877173,0.10961898210775985,0.0015254586282212003,0.007493298624398352,0.0010213292849979188,0.002932878136309747,0.0450308718044713,0.03452509762937671,0.7731621879628725,0.7739723435855471,0.5943047990139579,0.0001194408903793087,0.031229229602877728,0.024874817259881193,0.1020378825660152,0.1702631248213065,0.15786501448801202,0.25961875416888097,0.01813248558227103,0.0005994047283491469,0.06760794264095728,1.2979376907089886,0.017085347818791355,1.0897419763734923,1.452254564597265,0.0898681347531883,1.3196602267092705,0.002570483109983954,0.0779304927207499,0.0006475594823084922
9.71,6.029226069599654,1.728528923167591,0.10423297046287873,1.245929906150462,5.503364403915724,1.1394119970089718,0.37537523843305803,0.9619371793050002,0.11221107856183365,0.07639224649094735,0.1475133051443283,0.05139786243512193,0.030144015879230497,0.07419142030972248,0.010030962570587592,0.006019507529401763,0.8561787265740168,0.1289261042596178,0.032491017807702235,1.0,1.7981018046320387,1.9293523422718892,0.12058452139199308,0.8849569927501243,0.8844511760738882,3.6461183904287098,0.022788239940179436,1.0145441052165083,0.7781234843989181,1.9481978107276063,1.1543246151660003,0.690061074559005,0.9633479535715724,0.43502544232801765,0.30691621047413165,0.2047736059363651,0.10595303776377045,0.00020061925141175185,0.0020846594092575744,0.0014838284061944496,1.7858479931669726,0.06982199096016935,0.019238743586100004,0.03635342936952734,1.2191193474345536,1.480321056640864,1.6769945676982998,0.0022442215712366732,0.11006728807831449,0.001527844929818947,0.007507504768661161,0.0010279572487024386,0.0029502661028865665,0.04529659709592796,0.03457057846335182,0.7735611249883235,0.7745808889728835,0.5948139076650667,0.00012039015058803526,0.03147254279571531,0.024918598123009242,0.10207261856559449,0.17036756501050584,0.15792797271914197,0.2598489945357135,0.01823298158307482,0.00060288031758461,0.06789773859211164,1.298798540485071,0.017123574531480338,1.0905183582072948,1.4555038351758285,0.09014447628461336,1.322546828250308,0.0025785220851923564,0.07817598928700942,0.0006498203561540447
9.72,6.0338092361519715,1.7308038047276388,0.10430532408833898,1.2481201768000791,5.525837289353186,1.1422402355844592,0.37608463395598235,0.9644577948786293,0.11234633836714021,0.07651113607837084,0.14838598197424274,0.05173080281384793,0.030318390252311738,0.07427054313364037,0.010091997670634954,0.00606725470356775,0.8580905210315263,0.1293288361520791,0.03260434761306611,1.0,1.7980885536806608,1.930818955568631,0.12067618472303944,0.885385105952028,0.8853949730620794,3.6551687538702695,0.022844804711689183,1.0151821690402911,0.7787760009535363,1.9494847174520724,1.1573493538543551,0.6909167823719115,0.9643925243223525,0.43729167590745005,0.3084985111558021,0.20590498005861813,0.1065814294784695,0.0002018399534126991,0.0020861064817667796,0.0014854108626728075,1.7870276576643997,0.07021407444852189,0.019289155897572585,0.03662754366129557,1.219176963302224,1.4812740703157536,1.678037145507612,0.002246926767342804,0.11051674578706372,0.0015302227215674168,0.007521692679119647,0.0010346160562769587,0.002967719639484855,0.04556324202179469,0.03461607609455278,0.7739595637791952,0.7751885926511038,0.5953223770575019,0.000121345094071355,0.03171723657635448,0.024962403536001584,0.10210729901805075,0.17047182340319117,0.15799066263951475,0.2600781042315651,0.01833375337747516,0.0006063678050462348,0.06818760838867274,1.2996564783013818,0.017161810420630527,1.091292566551368,1.4587538857535947,0.09042132987643685,1.3254336330382834,0.002586576723041582,0.07842193969393628,0.0006520869522613223
9.73,6.038390777637721,1.7330795239752144,0.1043776131849963,1.2503116682959317,5.548367769247463,1.1450701695920757,0.3767931150549837,0.9669803444638566,0.11248100156390616,0.07662959897704887,0.1492619389527989,0.05206528887705047,0.03049335913750005,0.07434959979958565,0.010153267240547593,0.006115287017610191,0.8600027668111876,0.12973235166352848,0.03271796405515527,1.0,1.7980752230971921,1.9322850488440708,0.12076781555275443,0.8858126652869153,0.8863389518617989,3.6642245426946425,0.022901403391841515,1.0158174758419751,0.7794263111469764,1.950767267951814,1.160376413356628,0.6917688817597234,0.9654322366706753,0.43956399540276075,0.3100843552514489,0.20703945185952727,0.1072122075072391,0.00020306534481095187,0.002087552263699926,0.001486991995991713,1.7882033289558297,0.07060736210688215,0.019339606889277133,0.036903145331632636,1.2192344767568162,1.4822241631839843,1.6790763701395153,0.0022496200312781232,0.11096735538494926,0.0015325919795409774,0.007535862301099674,0.0010413057775410094,0.002985238779055978,0.04583080572787305,0.03466159047950429,0.7743575048298622,0.7757954542407312,0.5958302066254909,0.00012230574035220382,0.031963314617519986,0.025006233365918635,0.10214192401837761,0.17057590011115667,0.15805308556585682,0.26030608489465934,0.018434799974430826,0.000609867182750001,0.06847754574569201,1.300511511967876,0.017200055336223753,1.0920646074296245,1.462004703579019,0.09069869570876067,1.3283206281999158,0.0025946470332705697,0.07866834397852124,0.0006543592811031054
9.74,6.042970694626064,1.7353560787365518,0.10444983775942257,1.2525043739910402,5.570955851145635,1.1479017879301285,0.37750067899635537,0.969504817624227,0.11261506790073207,0.07674763399069987,0.150141177727565,0.05240132411570598,0.0306689221355944,0.07442859011449365,0.010214771347499062,0.00616360544767587,0.8619154564120919,0.13013665128091265,0.03283186765760871,1.0,1.7980618124724586,1.9337506222803404,0.12085941389252128,0.8862396713348126,0.8872831133928254,3.6732857213764114,0.02295803575860257,1.016450037475967,0.7800744220327793,1.95204547395661,1.1634057811490723,0.6926173704247361,0.9664670920944245,0.44184238606797116,0.3116737241851503,0.2081770093971073,0.10784537332781424,0.00020429542694998124,0.0020889967551884514,0.0014885718022898732,1.7893750177935595,0.0710018517520477,0.01939009635248454,0.03718023803088744,1.219291888067453,1.4831713444366719,1.6801122525591239,0.0022523013580146413,0.11141911702291271,0.0015349526798139974,0.007550013579927108,0.0010480264823141195,0.0030028235545513,0.04609928735624013,0.03470712157473104,0.7747549486338434,0.7764014733736408,0.5963373958041082,0.0001232721089535174,0.032210780578773905,0.025050087479820803,0.10217649366132475,0.1706797952460414,0.15811524280543973,0.26053293814865386,0.018536120381346412,0.000613378442711888,0.06876754440259575,1.301363649304407,0.017238309128241838,1.0928344868525004,1.465256275900556,0.09097657396168664,1.331207800895029,0.002602733025618253,0.07891520217381003,0.0006566373531521742
9.75,6.04754898768616,1.7376334668378866,0.10452199781818959,1.2546982872384256,5.593601542594785,1.1507350794969247,0.3782073230463904,0.9720312039232851,0.11274853712621857,0.0768652399230422,0.15102369994610906,0.05273891202079093,0.030845078847393754,0.07450751388529975,0.010276510058662904,0.006212210969911575,0.8638285823333303,0.13054173549117848,0.03294605894406542,1.0,1.7980483213955865,1.9352156760595713,0.12095097975372321,0.8866661246761871,0.8882274585749391,3.682352254390159,0.023014701589938492,1.0170798657754476,0.7807203406276529,1.953319347210415,1.1664374447079422,0.6934622460583278,0.9674970920561589,0.44412683297717365,0.3132665993683137,0.20931764064849012,0.10848092841792975,0.00020553020117325808,0.002090439956363792,0.001490150277705995,1.7905427349428806,0.07139754119876641,0.019440624078465703,0.03745882540557682,1.219349197502319,1.4841156232439596,1.6811448037089163,0.0022549707425243717,0.11187203085189569,0.001537304798460844,0.007564146460927808,0.0010547782404158187,0.003020473998922181,0.04636868604525667,0.03475266933675773,0.7751518956838027,0.7770066496929838,0.5968439440292709,0.0001242442193982315,0.03245963810644762,0.025093965744768514,0.10221100804139878,0.1707835089193283,0.15817713565616012,0.26075866560265165,0.01863771360409609,0.0006169015769478751,0.06905759812353786,1.302212898140277,0.017276571646666607,1.093602210816908,1.4685085899666614,0.09125496481531661,1.3340951383166293,0.0026108347098235695,0.0791625143089027,0.0006589211788813084
9.76,6.052125657387175,1.7399116861054535,0.10459409336786925,1.256893401391108,5.616304851141992,1.1535700331907708,0.3789130444713821,0.9745594929245757,0.11288140898896627,0.07698241557779427,0.15190950725599928,0.053078056083281776,0.031021828873697078,0.0745863709189393,0.010338483441212666,0.006261104560464093,0.8657421370739941,0.13094760478127274,0.033060538438164415,1.0,1.7980347494539997,1.936680210363896,0.1210425131477435,0.8870920258919381,0.8891719883279198,3.6914241062104667,0.023071400663815415,1.0177069725517358,0.7813640739116715,1.9545888994706926,1.1694713915094908,0.6943035063408354,0.9685222380031184,0.4464173210243799,0.31486296220020027,0.2104613335105337,0.1091188742553206,0.00020676966882425332,0.002091881867357385,0.001491727418378786,1.7917064911814686,0.0717944282597554,0.019491189858491513,0.03773891109834119,1.2194064053286624,1.485057008754903,1.6821740345085199,0.0022576281797793253,0.11232609702283984,0.0015396483115558855,0.007578260889427642,0.0010615611216656356,0.0030381901451199855,0.046639000929575375,0.03479823372210907,0.7755483464715521,0.7776109828531075,0.5973498507377341,0.00012522209120928186,0.032709890833573924,0.02513786802782216,0.10224546725286388,0.17088704124234272,0.15823876540661838,0.26098326885121287,0.018739578647047322,0.0006204365774739415,0.06934770069774701,1.3030592663137954,0.01731484274147988,1.0943677853061897,1.4717616330257899,0.09153386844975242,1.3369826276909806,0.002618952095625455,0.0794102804089531,0.0006612107687632883
9.77,6.056700704298227,1.7421907343654122,0.10466612441503255,1.2590897098019758,5.639065784332313,1.156406637910087,0.3796178405378428,0.9770896741917041,0.11301368323769025,0.07709915975881346,0.1527986013045827,0.05341875979411787,0.031199171815241577,0.07466516102235134,0.010400691562300234,0.0063102871954764175,0.8676561131332977,0.13135425963814254,0.03317530666355284,1.0,1.7980210962334122,1.9381442253754326,0.12113401408596454,0.8875173755633757,0.8901167035715395,3.7005012413122786,0.02312813275820174,1.0183313695936123,0.782005628828672,1.9558541425076863,1.1725076090300448,0.6951411489424277,0.9695425313681134,0.4487138349237904,0.3164627940680516,0.21160807580030935,0.10975921231756954,0.0002080138312460047,0.002093322488300651,0.0014933032204470268,1.7928662972987126,0.07219251074558124,0.019541793483834082,0.038020498747819216,1.2194635118127999,1.485995510097397,1.6831999558545274,0.002260273664753805,0.11278131568664627,0.0015419831951762693,0.007592356810756856,0.0010683751958823575,0.003055972026091654,0.04691023114005469,0.034843814687308246,0.7759443014880473,0.7782144725194443,0.5978551153671082,0.00012620574390952835,0.032961542379799556,0.025181794196039515,0.10227987138974222,0.17099039232625599,0.15830013333621612,0.2612067494746312,0.018841714513049074,0.0006239834363048315,0.06963784593983657,1.303902761671791,0.017353122262665954,1.0951312162901217,1.475015392326606,0.0918132850450929,1.3398702562776805,0.0026270851927628507,0.0796585004951857,0.0006635061332710567
9.78,6.061274128882092,1.7444706092628088,0.10473809096429834,1.2612872055073117,5.661884344879494,1.1592448828222293,0.38032170903669377,0.9796217374334698,0.11314535989478683,0.07721547160211004,0.1536909832106687,0.053761026555583055,0.0313771071251677,0.07474388401118794,0.010463134437276974,0.006359759842032557,0.8695705033058614,0.13176170054944014,0.033290364163335195,1.0,1.798007361315497,1.9396077212422693,0.12122548257764183,0.8879421742385079,0.8910616052073225,3.709583625031134,0.023184897656444586,1.0189530685355914,0.7826450127621212,1.95711508792253,1.1755460849201638,0.6959751739029826,0.9705579756789314,0.4510163602229724,0.3180660753991551,0.2127578549583119,0.1104019437184679,0.00020926268874553949,0.002094761819285967,0.0014948776802237588,1.7940221639289862,0.07259178613367678,0.019592434748669396,0.03830359179439981,1.2195205172187968,1.4869311364665172,1.6842225786787914,0.0022629071978957365,0.1132376868975899,0.0015443094320422008,0.007606434180733875,0.0010752205311116612,0.003073819664213374,0.04718237557814512,0.03488941218525618,0.7763397612126693,0.778817118281728,0.5983597374116703,0.00012719519684065115,0.03321459630500728,0.025225744110146234,0.10231422054488365,0.17109356229349343,0.158361240760675,0.26142910967325717,0.01894412011858696,0.000627542142503354,0.06992802761517594,1.3047433919483535,0.01739141006611723,1.0958925098421157,1.4782698556199643,0.09209321477421804,1.3427580113747273,0.002635234010988803,0.07990717462691632,0.000665807283266704
9.79,6.065845931575742,1.7467513083987318,0.10480999301981164,1.2634858814665508,5.684760534324623,1.1620847571598307,0.38102464788614016,0.9821556723939138,0.11327643904908007,0.07733135032431432,0.1545866539647806,0.054104859748442743,0.03155563422079128,0.07482253970321608,0.010525812068921286,0.006409523465017723,0.8714853004580055,0.13216992800298896,0.0334057114853387,1.0,1.7979935442796116,1.9410706981042376,0.12131691863151485,0.8883664224578054,0.8920066941323651,3.7186712229114587,0.023241695143196614,1.0195720809604707,0.7832822331707744,1.958371747286939,1.1785868068726966,0.696805581822673,0.9715685749581688,0.45332488255411896,0.3196727863861272,0.21391065827684663,0.11104706948350798,0.0002105162413784257,0.002096199860396233,0.0014964507940643215,1.7951741016796945,0.07299225181960992,0.019643113447878276,0.03858819362568898,1.2195774218094808,1.4878638970560385,1.6852419139029244,0.002265528780981601,0.11369521068649245,0.0015466270064862864,0.007620492957722803,0.0010820971949688548,0.0030917330792956123,0.04745543308721502,0.034935026167974635,0.7767347261213646,0.7794189197203173,0.5988637163799738,0.00012819046930035447,0.033469056144396186,0.02526971762933102,0.10234851481067449,0.17119655126904582,0.15842208899712337,0.2616503517834361,0.019046794358511726,0.0006311126844158256,0.0702182394984328,1.3055811648579596,0.01742970600916011,1.0966516720488522,1.4815250107786093,0.0923736578082557,1.345645880314767,0.0026433985600597793,0.08015630286959302,0.0006681142297067739
9.8,6.070416112897573,1.7490328295129487,0.10488183058721226,1.2656857308815588,5.707694357908181,1.1649262499495965,0.38172665460284205,0.9846914687059011,0.11340692057983341,0.07744679488772353,0.1554856149621485,0.0544502628213469,0.031734752632444636,0.07490112790953102,0.010588724499675762,0.006459579036253705,0.873400497229856,0.13257894248607252,0.033521349162491845,1.0,1.7979796447051417,1.9425331561272234,0.12140832225795146,0.8887901207881485,0.8929519712577354,3.727763999838709,0.02329852499899193,1.020188418530251,0.7839172971098187,1.9596241323248134,1.1816297624470813,0.6976323714620168,0.9725743315955824,0.4556393866081457,0.32128290794313236,0.2150664732002412,0.11169459091674094,0.00021177448999351524,0.002097636611744245,0.0014980225581906204,1.7963221212977458,0.07339390545094662,0.01969382937411802,0.038874307772690415,1.219634225847782,1.4887938009693642,1.6862579723792883,0.0022681384115966685,0.11415388715816363,0.0015489358977544708,0.007634533092056841,0.001089005256426938,0.00310971229924297,0.04772940268010774,0.03498065659025897,0.7771291966974586,0.780019876493457,0.5993670517385512,0.0001291915807250741,0.033724925455122665,0.025313714617631176,0.10238275427997713,0.17129935936896692,0.15848267931844268,0.26187047763830285,0.0191497361916075,0.0006346950526488927,0.0705084754492515,1.3064160882165423,0.017468009944597122,1.0974087088922533,1.4847808452907552,0.09265461432386128,1.3485338504601407,0.0026515788497214507,0.08040588525242556,0.0006704269832498369
