Time,Sulphate__PAPS,GSH,NAPQI,Paracetamol_APAP,Protein_adducts,P0,dG,bG,kGSH,kG,kS,bS,dS,k450,kN,kPSH,compartment,reaction_1,R2,R3,R4,R5,R6,R7,R8,R9,R10
8.91,1.3249998806399141e-14,6.869999576197724e-15,3.161339528523922e-32,1.1135819213379463e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.5077830522145307e-28,9.958219514850354e-34,3.32960994480046e-27,3.477473481376314e-30,3.474944195388233e-28,1.3739999152395447e-14,1.374e-14,3.334620763053532e-27,2.6499997612798282e-14,2.65e-14
8.92,1.324999883545428e-14,6.869999586514319e-15,3.158583871110206e-32,1.1126090830367013e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.504718611565609e-28,9.94953919399715e-34,3.326701158279737e-27,3.474442258221227e-30,3.471915182159666e-28,1.3739999173028638e-14,1.374e-14,3.331707606328785e-27,2.649999767090856e-14,2.65e-14
8.93,1.3249998862978741e-14,6.869999596287383e-15,3.123009292001611e-32,1.100075712187276e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.4652384933899196e-28,9.837479269805075e-34,3.2892263794399556e-27,3.435310221201772e-30,3.4328116120404503e-28,1.3739999192574766e-14,1.374e-14,3.294176437461858e-27,2.6499997725957482e-14,2.65e-14
8.94,1.3249998888919299e-14,6.869999605498016e-15,3.053392816511515e-32,1.0755510122673672e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.387985688642207e-28,9.618187372011271e-34,3.215897526679428e-27,3.358732098162666e-30,3.356289191178333e-28,1.3739999210996032e-14,1.374e-14,3.2207372361592134e-27,2.6499997777838598e-14,2.65e-14
8.95,1.3249998913221477e-14,6.869999614126873e-15,2.9484966455973563e-32,1.0385989647797074e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.2715867390560784e-28,9.287764433631672e-34,3.1054109046913253e-27,3.243346310157092e-30,3.2409873308013147e-28,1.3739999228253746e-14,1.374e-14,3.1100843449405207e-27,2.6499997826442953e-14,2.65e-14
8.96,1.3249998935829545e-14,6.869999622154164e-15,2.8070681558606097e-32,9.887783292520562e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.114651737143977e-28,8.84226469096092e-34,2.956447204463648e-27,3.0877749714466708e-30,3.0855291472197398e-28,1.3739999244308328e-14,1.374e-14,2.9608964691415995e-27,2.649999787165909e-14,2.65e-14
8.97,1.3249998986640946e-14,6.869999640195159e-15,2.207995206354479e-32,7.777526503309849e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.4499208485426024e-28,6.955184900016609e-34,2.325480424489645e-27,2.428794726989927e-30,2.427028203713265e-28,1.3739999280390317e-14,1.374e-14,2.328980133295886e-27,2.649999797328189e-14,2.65e-14
8.98,1.3249999016869657e-14,6.869999650928675e-15,2.385832991136233e-32,8.403949213254481e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.647244002175162e-28,7.515373922079134e-34,2.51278081476309e-27,2.6244162902498562e-30,2.622507490604806e-28,1.373999930185735e-14,1.374e-14,2.5165624051838434e-27,2.6499998033739314e-14,2.65e-14
8.99,1.3249999046700582e-14,6.8699996615209365e-15,2.54945778340243e-32,8.980307095589219e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.8287967351106038e-28,8.030792017717654e-34,2.6851118215811766e-27,2.8044035617426727e-30,2.8023638574458574e-28,1.3739999323041873e-14,1.374e-14,2.689152766297365e-27,2.6499998093401164e-14,2.65e-14
9.0,1.3249999076117446e-14,6.869999671966163e-15,2.699201058977948e-32,9.507767793901121e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.994946855078853e-28,8.502483335780537e-34,2.8428225703764354e-27,2.969121164875743e-30,2.966961662359876e-28,1.3739999343932327e-14,1.374e-14,2.847100867363917e-27,2.6499998152234893e-14,2.65e-14
9.01,1.3249999105103975e-14,6.8699996822585775e-15,2.835394293687666e-32,9.987498951777258e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.1460621698098363e-28,8.931492025116148e-34,2.9862621865814005e-27,3.1189337230564328e-30,3.1166652634739285e-28,1.3739999364517155e-14,1.374e-14,2.9907563591160276e-27,2.649999821020795e-14,2.65e-14
9.02,1.3249999133643888e-14,6.869999692392398e-15,2.95836896335646e-32,1.0420668212804695e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.2825104870334793e-28,9.318862234572849e-34,3.115779795628604e-27,3.254205859692106e-30,3.251839018918736e-28,1.3739999384784797e-14,1.374e-14,3.1204688922913493e-27,2.6499998267287776e-14,2.65e-14
9.03,1.324999916172091e-14,6.869999702361847e-15,3.0684565438092085e-32,1.0808443220570498e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.404659614479707e-28,9.665638112999007e-34,3.231724522950579e-27,3.3753021981901296e-30,3.3728472868287237e-28,1.3739999404723694e-14,1.374e-14,3.236588117632717e-27,2.649999832344182e-14,2.65e-14
9.04,1.3249999189318764e-14,6.869999712161144e-15,3.165988510870789e-32,1.1151991618661733e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.512877359878446e-28,9.972863809242986e-34,3.334445493979859e-27,3.482587361957868e-30,3.480054425342049e-28,1.3739999424322287e-14,1.374e-14,3.339463685888202e-27,2.6499998378637528e-14,2.65e-14
9.05,1.3249999216421175e-14,6.86999972178451e-15,3.251296340366094e-32,1.1452481050665518e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.607531530959638e-28,1.0241583472153196e-33,3.42429183414899e-27,3.5764259744027036e-30,3.5738247926006498e-28,1.373999944356902e-14,1.374e-14,3.42944524781116e-27,2.649999843284235e-14,2.65e-14
9.06,1.3249999243011865e-14,6.869999731226166e-15,3.3247115081199713e-32,1.1711079160168814e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.6889899354531765e-28,1.0472841250577909e-33,3.501612668890476e-27,3.657182658931968e-30,3.654522746750199e-28,1.3739999462452332e-14,1.374e-14,3.506882454160207e-27,2.649999848602373e-14,2.65e-14
9.07,1.3249999269074556e-14,6.869999740480331e-15,3.386565489957313e-32,1.1928953590758738e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.7576203810890024e-28,1.0667681293365536e-33,3.566757123636863e-27,3.7252220389530444e-30,3.7225126459402215e-28,1.3739999480960662e-14,1.374e-14,3.5721249556993336e-27,2.6499998538149112e-14,2.65e-14
9.08,1.3249999294592973e-14,6.869999749541227e-15,3.437189761703e-32,1.2107271986022366e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.8137906755970453e-28,1.082714774936445e-33,3.6200743238206876e-27,3.7809087378733e-30,3.7781588483240443e-28,1.3739999499082454e-14,1.374e-14,3.62552240319786e-27,2.6499998589185945e-14,2.65e-14
9.09,1.3249999319550839e-14,6.869999758403074e-15,3.4769157991819073e-32,1.2247201989546753e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.857868626707227e-28,1.0952284767423007e-33,3.661913394874479e-27,3.824607379100098e-30,3.8218257120588057e-28,1.3739999516806148e-14,1.374e-14,3.6674244474304536e-27,2.6499998639101678e-14,2.65e-14
9.1,1.3249999343931877e-14,6.869999767060094e-15,3.506075078218914e-32,1.2349911244918978e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.890222042149478e-28,1.1044136496389578e-33,3.692623462230774e-27,3.856682586040805e-30,3.853877595305462e-28,1.3739999534120187e-14,1.374e-14,3.69818073917713e-27,2.6499998687863755e-14,2.65e-14
9.11,1.3249999367719809e-14,6.869999775506505e-15,3.5249990746388975e-32,1.2416567395726095e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.91121872965372e-28,1.1103747085112528e-33,3.712553651322103e-27,3.877498982102787e-30,3.874678856228778e-28,1.373999955101301e-14,1.374e-14,3.718140929223238e-27,2.6499998735439618e-14,2.65e-14
9.12,1.3249999390898362e-14,6.86999978373653e-15,3.534019264266735e-32,1.2448338085555181e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.921226496949882e-28,1.1132160682440216e-33,3.722053087580999e-27,3.887421190693409e-30,3.884593852997312e-28,1.373999956747306e-14,1.374e-14,3.7276546683594484e-27,2.6499998781796723e-14,2.65e-14
9.13,1.3249999413451254e-14,6.869999791744387e-15,3.5334671229273056e-32,1.2446390957993294e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.920613151767888e-28,1.1130421437221013e-33,3.721470896439995e-27,3.8868138352200365e-30,3.8839869437833966e-28,1.3739999583488774e-14,1.374e-14,3.727071607381713e-27,2.649999882690251e-14,2.65e-14
9.14,1.3249999435362215e-14,6.8699997995242996e-15,3.523674126445484e-32,1.2411893656627501e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.909746501837663e-28,1.1099573498303274e-33,3.711156203331623e-27,3.876041539090032e-30,3.8732224867631093e-28,1.3739999599048599e-14,1.374e-14,3.71674139709124e-27,2.649999887072443e-14,2.65e-14
9.15,1.324999945661496e-14,6.869999807070486e-15,3.504971750646151e-32,1.2346013825044872e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.8889943548891347e-28,1.1040661014535376e-33,3.691458133688417e-27,3.855468925710766e-30,3.85266484011625e-28,1.3739999614140972e-14,1.374e-14,3.697013688294441e-27,2.649999891322992e-14,2.65e-14
9.16,1.324999947719322e-14,6.869999814377168e-15,3.4776914713541846e-32,1.2249919106832476e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.85872451865223e-28,1.0954728134765682e-33,3.6627258129429105e-27,3.825460618489603e-30,3.8226783620262894e-28,1.3739999628754337e-14,1.374e-14,3.668238131802884e-27,2.649999895438644e-14,2.65e-14
9.17,1.3249999497080715e-14,6.869999821438566e-15,3.442164764394461e-32,1.2124777145577375e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.819304800856873e-28,1.0842819007842553e-33,3.6253083665276355e-27,3.786381240833907e-30,3.783627410680331e-28,1.3739999642877132e-14,1.374e-14,3.630764378433221e-27,2.649999899416143e-14,2.65e-14
9.18,1.3249999516261167e-14,6.869999828248901e-15,3.3987231055918593e-32,1.1971755584866636e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.77110300923299e-28,1.0705977782614357e-33,3.579554919875125e-27,3.738595416151045e-30,3.735876344269063e-28,1.3739999656497802e-14,1.374e-14,3.584942079007125e-27,2.6499999032522335e-14,2.65e-14
9.19,1.3249999534718302e-14,6.869999834802392e-15,3.347697970771256e-32,1.1792022068287329e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.7144869515105088e-28,1.0545248607929456e-33,3.525814598417912e-27,3.6824677678483816e-30,3.6797895209866927e-28,1.3739999669604784e-14,1.374e-14,3.531120884351208e-27,2.6499999069436604e-14,2.65e-14
9.2,1.324999955243584e-14,6.86999984109326e-15,3.2894208357575303e-32,1.1586744239426516e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.6498244354193526e-28,1.036167563263622e-33,3.4644365275885286e-27,3.6183629193332834e-30,3.6157312990308944e-28,1.373999968218652e-14,1.374e-14,3.4696504452969315e-27,2.649999910487168e-14,2.65e-14
9.21,1.3249999569397508e-14,6.869999847115727e-15,3.2242231763755475e-32,1.1357089741871223e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.5774832686894356e-28,1.0156303005582974e-33,3.395769832819496e-27,3.546645494013102e-30,3.5440660366027194e-28,1.3739999694231455e-14,1.374e-14,3.400880412680498e-27,2.6499999138795016e-14,2.65e-14
9.22,1.3249999585587029e-14,6.869999852864013e-15,3.152436468450208e-32,1.1104226219208598e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.4978312590507084e-28,9.930174875618154e-34,3.320163639543371e-27,3.4676801152952286e-30,3.4651580919065724e-28,1.3739999705728026e-14,1.374e-14,3.325160437342795e-27,2.6499999171174058e-14,2.65e-14
9.23,1.3249999600988121e-14,6.869999858332339e-15,3.074392187806378e-32,1.0829321315025668e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.4112362142330854e-28,9.684335391590092e-34,3.237967073192675e-27,3.381831406587016e-30,3.3793718231500587e-28,1.3739999716664677e-14,1.374e-14,3.2428401701292074e-27,2.6499999201976243e-14,2.65e-14
9.24,1.3249999615584514e-14,6.869999863514924e-15,2.990421810268937e-32,1.0533542672909504e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.3180659419664935e-28,9.419828702347152e-34,3.149529259199942e-27,3.289463991295831e-30,3.287071588543944e-28,1.3739999727029847e-14,1.374e-14,3.1542692618895445e-27,2.6499999231169028e-14,2.65e-14
9.25,1.3249999629359927e-14,6.869999868405989e-15,2.9008568116627616e-32,1.0218057936447165e-27,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.218688249980857e-28,9.137698956737699e-34,3.0551993229977025e-27,3.190942492829038e-30,3.1886217463020468e-28,1.3739999736811978e-14,1.374e-14,3.059797363477892e-27,2.6499999258719853e-14,2.65e-14
9.26,1.3249999642298083e-14,6.869999872999756e-15,2.8060286678127303e-32,9.88403474922572e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.113470946006102e-28,8.838990303610101e-34,2.9553263900184907e-27,3.0866315345940034e-30,3.084386654641141e-28,1.3739999745999511e-14,1.374e-14,2.9597741257524793e-27,2.6499999284596166e-14,2.65e-14
9.27,1.3249999654382711e-14,6.869999877290444e-15,2.70626885454372e-32,9.53264075483224e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,3.0027818377721556e-28,8.524746891812718e-34,2.8502595856948397e-27,2.9768957399980918e-30,2.9747306717808493e-28,1.3739999754580889e-14,1.374e-14,2.854549199575527e-27,2.6499999308765422e-14,2.65e-14
9.28,1.3249999665597527e-14,6.869999881272275e-15,2.6019088476806095e-32,9.165043596853785e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.8869887330089424e-28,8.19601287019392e-34,2.740348035459282e-27,2.8620997324486705e-30,2.860018155943531e-28,1.373999976254455e-14,1.374e-14,2.7444722358130863e-27,2.6499999331195054e-14,2.65e-14
9.29,1.324999967592626e-14,6.8699998849394676e-15,2.493280123048276e-32,8.782410918877426e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.766459439446389e-28,7.85383238760207e-34,2.6259408647443505e-27,2.7426081353531036e-30,2.740613465354163e-28,1.3739999769878935e-14,1.374e-14,2.6298928853348832e-27,2.649999935185252e-14,2.65e-14
9.3,1.3249999685352628e-14,6.869999888286245e-15,2.3807141564715765e-32,8.385910364490154e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.6415617648143987e-28,7.4992495928854655e-34,2.5073871989825564e-27,2.6187855721187342e-30,2.616880958240194e-28,1.373999977657249e-14,1.374e-14,2.5111607990141116e-27,2.6499999370705257e-14,2.65e-14
9.31,1.3249999693860359e-14,6.869999891306825e-15,2.2645424237754298e-32,7.97670957727918e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.5126635168429416e-28,7.133308634892604e-34,2.385036163606475e-27,2.4909966661529727e-30,2.4891849928315033e-28,1.373999978261365e-14,1.374e-14,2.388625627727344e-27,2.6499999387720718e-14,2.65e-14
9.32,1.3249999701433173e-14,6.869999893995431e-15,2.1450964007846933e-32,7.5559762008315e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.3801325032619225e-28,6.757053662471784e-34,2.2592368840486187e-27,2.3596060408631628e-30,2.3578899273601314e-28,1.3739999787990861e-14,1.374e-14,2.26263702235421e-27,2.6499999402866346e-14,2.65e-14
9.33,1.3249999708054797e-14,6.86999989634628e-15,2.0227075633242454e-32,7.124877878734179e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.2443365318012663e-28,6.371528824471373e-34,2.1303384857415196e-27,2.22497831965667e-30,2.2233601200602244e-28,1.373999979269256e-14,1.374e-14,2.1335446337772794e-27,2.6499999416109594e-14,2.65e-14
9.34,1.3249999729040752e-14,6.8699999037976695e-15,1.8334902452679083e-32,6.458357847578754e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.0343827219873076e-28,5.7754942725939115e-34,1.9310489964260476e-27,2.0168392697946993e-30,2.015372449376719e-28,1.3739999807595339e-14,1.374e-14,1.9339552179085472e-27,2.6499999458081504e-14,2.65e-14
9.35,1.3249999758105078e-14,6.8699999141175566e-15,1.604036447537755e-32,5.650094434813478e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.7797797469662454e-28,5.052714809743929e-34,1.68937823600923e-27,1.7644400922915306e-30,1.7631568410921294e-28,1.3739999828235113e-14,1.374e-14,1.691920747616817e-27,2.6499999516210155e-14,2.65e-14
9.36,1.3249999786979192e-14,6.8699999243699e-15,1.3692423795139347e-32,4.823020066978021e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.5192513210980765e-28,4.313113495468895e-34,1.4420830000264283e-27,1.5061666174653282e-30,1.505071206992767e-28,1.37399998487398e-14,1.374e-14,1.4442533358372462e-27,2.6499999573958383e-14,2.65e-14
9.37,1.324999981565579e-14,6.8699999345521085e-15,1.1294019265534381e-32,3.9781699638071817e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2531235385992622e-28,3.55761606864333e-34,1.1894728191783474e-27,1.2423421192087819e-30,1.2414385858408232e-28,1.3739999869104217e-14,1.374e-14,1.191262979088292e-27,2.649999963131158e-14,2.65e-14
9.38,1.3249999844127575e-14,6.869999944661589e-15,8.848089740131485e-33,3.116579345035723e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,9.817224936862527e-29,2.7871482681414178e-34,9.318572241656811e-28,9.732898714144632e-31,9.725820164010251e-29,1.3739999889323178e-14,1.374e-14,9.332596738921206e-28,2.649999968825515e-14,2.65e-14
9.39,1.3249999872387239e-14,6.869999954695748e-15,6.35757407250131e-33,2.2392834303988726e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,7.053742805756449e-29,2.002635832837913e-34,6.695457456892629e-28,6.993331479751442e-31,6.988245374409418e-29,1.3739999909391496e-14,1.374e-14,6.705534167747406e-28,2.6499999744774477e-14,2.65e-14
9.4,1.3249999900427483e-14,6.869999964651994e-15,3.825411116212945e-33,1.347317439631292e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,4.24404993483857e-29,1.2050045016070776e-34,4.028479144497564e-28,4.20795222783424e-31,4.204891877305964e-29,1.3739999929303988e-14,1.374e-14,4.0345420426566957e-28,2.6499999800854965e-14,2.65e-14
9.41,1.3249999928241005e-14,6.8699999745277334e-15,1.2545397248358822e-33,4.417165924678533e-29,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.391407266273738e-29,3.951800133233029e-35,1.3207326114788814e-28,1.3799936973194704e-31,1.3789900604266466e-29,1.3739999949055467e-14,1.374e-14,1.3227203289814333e-28,2.649999985648201e-14,2.65e-14
9.42,1.32499999558205e-14,6.869999984320376e-15,-1.3521012480600721e-33,-4.7648389135651146e-29,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,-1.5009242577730112e-29,-4.2591189313892275e-35,-1.4246868351559694e-28,-1.4873113728660793e-31,-1.486229688475561e-29,1.3739999968640752e-14,1.374e-14,-1.4268310079095883e-28,2.6499999911641e-14,2.65e-14
9.43,1.324999998315867e-14,6.869999994027325e-15,-3.9915729489056274e-33,-1.4062487921069862e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,-4.4296836951370066e-29,-1.2573454789052727e-34,-4.204683888399889e-28,-4.39073024379619e-31,-4.3875369816226066e-29,1.373999998805465e-14,1.374e-14,-4.211012002611989e-28,2.649999996631734e-14,2.65e-14
9.44,1.3250000010248212e-14,6.870000003645991e-15,-6.660936524130925e-33,-2.3465428900486637e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,-7.391610103653291e-29,-2.0981950051012412e-34,-7.0161632412455055e-28,-7.327030176544017e-31,-7.321701431210428e-29,1.3740000007291983e-14,1.374e-14,-7.026722689685541e-28,2.6500000020496425e-14,2.65e-14
9.45,1.3250000037081822e-14,6.870000013173781e-15,-9.357253120166663e-33,-3.2963309654466956e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,-1.038344254115709e-28,-2.9475347328524988e-34,-9.85602958668562e-28,-1.029297843218333e-30,-1.028549264941046e-28,1.3740000026347561e-14,1.374e-14,-9.870863103655005e-28,2.6500000074163645e-14,2.65e-14
9.46,1.32500000636522e-14,6.870000022608101e-15,-1.2077583883443401e-32,-4.254577798566347e-28,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,-1.3401920065483994e-28,-3.8044389232846712e-34,-1.272118761771338e-27,-1.3285342271787742e-30,-1.3275680248369186e-28,1.3740000045216202e-14,1.374e-14,-1.2740333279010719e-27,2.65000001273044e-14,2.65e-14
