Time,BE,BUD,Clb,Cln,SBF,Sic,Cdc20a,Cdh1,IE,PSwe1M,Swe1M,Swe1,Swe1T,mass,Trim,PTrim,PClb,Cdc20,PSwe1,Mih1a,Mcm,kswe,kswe_prime,kswe_doubleprime,kswe_tripleprime,kmih,kmih_prime,Mih_ast,kmih_doubleprime,Mih,IEin,IEtot,Cdh1in,Cdh1tot,Mih1,Mih1tot,Mcmin,Mcmtot,SBFin,SBFtot,kdiss,kdsic_prime,kdsic_doubleprime,kdsic,kdclb_doubleprime,kdclb_tripleprime,kdclb_prime,kass,ksclb,Jm,eps,kisbf_prime,kisbf_doubleprime,jisbf,kasbf_prime,kasbf_doubleprime,jasbf,kiie,jiie,kaie,jaie,kicdc20,jicdc20,kdcdc20,kacdc20,jacdc20,kicdh,kicdh_prime,jicdh,Kacdh_prime,Kacdh_doubleprime,jacdh,khsl1,Viwee,Jiwee,kdswe_prime,khsl1r,Vawee,Jawee,ksswe,kssweC,Vimih,jimih,Vamih,Jamih,kimcm,jimcm,kamcm,jamcm,kdbud,ksbud,kssic,kdcln,kscln,kscdc20_prime,kscdc20_doubleprime,jscdc20,kdswe_doubleprime,mu,flag,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52
50.0,0.1522715037001177,0.0,5.671021197765912e-05,0.25172766670479263,0.43916996654450735,0.5477569587829875,5.396641108152025e-09,0.9900433509837965,1.3702867118756773e-06,1.953479129481997e-06,0.01342533544886255,0.023605673997581376,0.037035930236253685,1.0301075159103323,0.006575331931885304,0.0002972976646121567,6.662598123246594e-07,0.06728702079787725,2.9673106802710126e-06,1.6645393768560504e-05,3.2309228391602456e-05,0.04734619481178743,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999986297132881,1.0,0.009956649016203523,1.0,0.9999833546062314,1.0,0.9999676907716084,1.0,0.5608300334554926,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006575331931885305,0.0017220649497448992,0.006608493642201237,0.0003113169465992082,0.009319023973446331,0.0,5.699622151163241e-05,2.6850127441120093e-06,0.0070047418738826495,0.0,0.9778476080385482,1.012061732480287,5.4803958761382205e-06,5.6148723968573825e-06,1.349152996143486e-06,5.396641108152025e-10,1.3502201355941965e-06,0.5003860080243121,0.498913898092008,0.0,0.0,1.81872225818127e-05,1.2003935237993767e-05,0.00016523971798306964,0.0001342533544886255,1.953479129481997e-08,1.780280755240629e-05,1.1720416865097283e-05,0.0010979249163612685,0.0,2.0771174761897087e-08,2.972976646121567e-05,0.00029879704124189966,7.786160351646562e-05,0.00010948453456748382,4.992787061501738e-05,5.1554660146789814e-05,4.844818935125458e-05,5.155458673035045e-05,0.01522715037001177,0.025172766670479265,0.14345634098331903,0.1,0.025172766670479265,0.043916996654450736,9.397734814203785e-05,0.0067287020797877255,0.0050000000000003835,9.767395647409986e-08,6.696199947641674e-07,0.005150537579551662
51.0,0.16266818188636054,0.0,6.278732100791772e-05,0.27125691266639895,0.47451012018288147,0.5032645720813147,5.965597974380282e-09,0.9883837391047416,1.5153380810073735e-06,2.1322708072763974e-06,0.013198735021520285,0.024710941729687835,0.03791519426169259,1.035270951322832,0.006595012674677829,0.00031229800022032395,8.032675257679812e-07,0.06564194609468073,3.385239677197915e-06,1.8400173838213972e-05,3.566034154919283e-05,0.04955454785752631,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.999998484661919,1.0,0.011616260895258357,1.0,0.9999815998261617,1.0,0.9999643396584508,1.0,0.5254898798171186,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.000659501267467783,0.0018561351534092253,0.006617328480895723,0.00032681287120831507,0.009479590271754556,0.0,6.299977695875058e-05,3.111397303732726e-06,0.007036606478363104,0.0,0.9794835790885584,1.0159377950794983,6.060433963392278e-06,6.2165663431580524e-06,1.4913905965583487e-06,5.965597974380283e-10,1.4925995781603157e-06,0.5392554495428147,0.5373853343334632,0.0,0.0,2.076715665562716e-05,1.3112813293057978e-05,0.00017297659210781485,0.00013198735021520286,2.1322708072763976e-08,2.031006297456693e-05,1.2793079277468814e-05,0.0011862753004572037,0.0,2.3696677740385405e-08,3.1229800022032395e-05,0.0003133547353623065,8.789479643822858e-05,0.00012127682628673185,5.519036639128397e-05,5.7079287253731245e-05,5.347144422414762e-05,5.7079197685718584e-05,0.016266818188636054,0.027125691266639898,0.14164143570068452,0.1,0.027125691266639898,0.04745101201828815,9.2391145150642e-05,0.006564194609468073,0.005000000000000576,1.0661354036381987e-07,8.059855739856885e-07,0.00517635475661416
52.0,0.17401142652009238,0.0,6.983401405985023e-05,0.2923976058236587,0.5120415425470828,0.460653642193437,6.6256298335965845e-09,0.9862519287969193,1.6836095116591949e-06,2.3381456146177286e-06,0.012975915955885983,0.025896978029887566,0.038879113272688705,1.0404602685637614,0.006615145570826562,0.00032857070929930634,9.750089485043108e-07,0.06415342204107137,3.881141300539086e-06,2.0436104184367783e-05,3.9549769146487335e-05,0.0519244914475941,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999983163904883,1.0,0.013748071203080747,1.0,0.9999795638958157,1.0,0.9999604502308536,1.0,0.4879584574529172,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006615145570826562,0.0020017900692993356,0.006623427266445442,0.0003434880696169738,0.00965078787769731,0.0,6.992144131932564e-05,3.626095665801859e-06,0.007068608621237172,0.0,0.9809814289510461,1.0195657490914791,6.7333044210999535e-06,6.914258702550208e-06,1.6563964837291871e-06,6.625629833596584e-10,1.6577688196599646e-06,0.5813449151611177,0.5789132092628039,0.0,0.0,2.3828220500882567e-05,1.4388997500846722e-05,0.00018127884620921297,0.00012975915955885982,2.3381456146177286e-08,2.328504035259857e-05,1.4028217687393038e-05,0.0012801038563677069,0.0,2.71679891037736e-08,3.285707092993064e-05,0.0003289820566498011,9.942783207049018e-05,0.0001347424269899112,6.129578608239891e-05,6.348534937988855e-05,5.9301200231938174e-05,6.34852390611497e-05,0.01740114265200924,0.02923976058236587,0.13939706639202068,0.1,0.02923976058236587,0.051204154254708284,9.083141169120188e-05,0.0064153422041071375,0.005000000000000881,1.1690728073088644e-07,9.76229590930202e-07,0.005202301342818807
53.0,0.18636701428585403,0.0,7.798403109834318e-05,0.31519828514738496,0.5516123911183538,0.42031091296694745,7.389534272733806e-09,0.9834398846807161,1.8783676157355954e-06,2.574335581828059e-06,0.012756809598718862,0.027168530608562166,0.0399323834934938,1.045675597365557,0.006636479707255513,0.00034629417433274293,1.1907166450351523e-06,0.06280654899012243,4.468950630944364e-06,2.27929653569469e-05,4.405522088682265e-05,0.05446552310323771,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999981216323842,1.0,0.01656011531928392,1.0,0.9999772070346431,1.0,0.9999559447791132,1.0,0.4483876088816462,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006636479707255513,0.0021597244385345347,0.006626126038502156,0.0003614593388196934,0.009833261792336234,0.0,7.786236707439372e-05,4.247441047470419e-06,0.007100749902661994,0.0,0.9823473159761814,1.0228635584468622,7.5120594220278005e-06,7.721191054259105e-06,1.8473699169801355e-06,7.389534272733807e-10,1.8489291388791465e-06,0.6267529432072075,0.6234956566990458,0.0,0.0,2.7455641816242135e-05,1.5852103426278115e-05,0.00019017971425993517,0.00012756809598718862,2.5743355818280588e-08,2.6811307417482188e-05,1.544521826746925e-05,0.0013790309777958845,0.0,3.128265441661055e-08,3.46294174332743e-05,0.0003457539157422829,0.00011269528789651859,0.00015014136004789968,6.83633140443537e-05,7.089442682294412e-05,6.605373121304408e-05,7.089428978020308e-05,0.018636701428585405,0.031519828514738495,0.13678272074350645,0.1,0.031519828514738495,0.05516123911183538,8.929766719103203e-05,0.006280654899012243,0.00500000000000137,1.2871677909140295e-07,1.1888589906361908e-06,0.005228377986827785
54.0,0.1997979841541949,0.0,8.737644125672247e-05,0.3396836206074165,0.5929674441103792,0.3825539115862376,8.270701381799399e-09,0.9796049164031508,2.1030309287359945e-06,2.844051542188302e-06,0.012541348285139964,0.028529809949809408,0.04107916643195142,1.050917068112389,0.006660338588240626,0.00036571414504823444,1.462016145965957e-06,0.06158784833929535,5.164145459852652e-06,2.5512476693721577e-05,4.925885951973471e-05,0.05718606621156219,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999978969690713,1.0,0.02039508359684916,1.0,0.9999744875233063,1.0,0.9999507411404802,1.0,0.40703255588962084,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006660338588240627,0.0023307571820574873,0.006624405510282315,0.0003808785634985511,0.010027859814973287,0.0,8.690503812401372e-05,4.996714955037606e-06,0.007133032007118965,0.0,0.983587211338572,1.0257171873531865,8.410354991277148e-06,8.651132617560268e-06,2.06765824446595e-06,8.270701381799399e-10,2.0694296629226178e-06,0.6755294786400463,0.6709994798560066,0.0,0.0,3.174378321733132e-05,1.752150236225399e-05,0.00019970866964866586,0.00012541348285139965,2.844051542188302e-08,3.0981672881808886e-05,1.706333867283646e-05,0.001482418610275948,0.0,3.6149018218968566e-08,3.657141450482344e-05,0.00036374108696562025,0.0001279801107493472,0.00016778999863245375,7.651790846760041e-05,7.943294418039859e-05,7.385191067067215e-05,7.943277269151684e-05,0.01997979841541949,0.03396836206074166,0.13387311547915481,0.1,0.03396836206074166,0.05929674441103792,8.778943799597976e-05,0.006158784833929535,0.005000000000002159,1.422025771094151e-07,1.4541284478477173e-06,0.005254585340561945
55.0,0.2143622634707984,0.0,9.815300644348781e-05,0.3658454633828776,0.6357110906780854,0.3476179617850834,9.28282836766631e-09,0.9741473158843055,2.361097224909479e-06,3.1503803878502767e-06,0.012329465419904323,0.029984200321575314,0.04232279972249076,1.0561848118375878,0.006689117438959657,0.00038720274757768943,1.8036385750055462e-06,0.06048511642933883,5.98360062327689e-06,2.8637397554070265e-05,5.524552019098027e-05,0.06009289201747433,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.999997638902775,1.0,0.025852684115694524,1.0,0.9999713626024459,1.0,0.999944754479809,1.0,0.3642889093219146,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006689117438959658,0.002516044114429542,0.006616522566591237,0.0004019684119516071,0.010235924412889019,0.0,9.708778296066466e-05,5.898298017398975e-06,0.007165456679495763,0.0,0.9847064635670565,1.0279663745413548,9.442159513975356e-06,9.718119222667325e-06,2.320685549390927e-06,9.282828367666311e-10,2.3226961066872676e-06,0.7276566047374128,0.7210809219228804,0.0,0.0,3.6795259507927363e-05,1.9415762523420768e-05,0.00020988940225102721,0.00012329465419904322,3.1503803878502764e-08,3.589730783659044e-05,1.890109141454763e-05,0.0015892777266952136,0.0,4.188520436293823e-08,3.872027475776895e-05,0.0003830005588289334,0.00014564241142779385,0.00018809314957211407,8.588759668969711e-05,8.922977355029089e-05,8.282252455194637e-05,8.922955769356338e-05,0.02143622634707984,0.03658454633828776,0.130752993171455,0.1,0.03658454633828776,0.06357110906780854,8.630625793933026e-05,0.006048511642933883,0.0050000000000034375,1.5751901939251384e-07,1.7840642569664162e-06,0.0052809240591879395
56.0,0.23010931419509578,0.0,0.00011045929555265706,0.39362938924421303,0.6792503321969663,0.3156469030882691,1.043991928643964e-08,0.9659644563764203,2.65614352676742e-06,3.4962966002376553e-06,0.012121095471879525,0.03153383213235629,0.04366536944975226,1.0614789602383512,0.006727247098354496,0.0004113819842363682,2.2348170554186904e-06,0.059487323595895196,6.945548916202022e-06,3.221144310746572e-05,6.21020879060082e-05,0.06319026432921462,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999973438564732,1.0,0.034035543623579745,1.0,0.9999677885568925,1.0,0.999937897912094,1.0,0.3207496678030337,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006727247098354496,0.0027175438985302084,0.00659919029977036,0.00042509652235296267,0.010459840367552405,0.0,0.00010835664292885319,6.979952083591241e-06,0.007198025717269505,0.0,0.9857091966249667,1.0293858377481881,1.062175281707088e-05,1.0936563628489218e-05,2.6099525739156966e-06,1.043991928643964e-09,2.612231127129561e-06,0.7830187711915008,0.7729107983269676,0.0,0.0,4.2720975971807966e-05,2.1552866332764373e-05,0.00022073682492649403,0.00012121095471879526,3.496296600237655e-08,4.166750542326946e-05,2.0976312813202445e-05,0.0016981258304924157,0.0,4.861884241341416e-08,4.113819842363682e-05,0.0004035511049589615,0.0001661821819359432,0.00021162392475352628,9.660321203371292e-05,0.00010041724734890241,9.309531772296361e-05,0.0001004169744577724,0.023010931419509578,0.039362938924421303,0.12750896511402088,0.1,0.039362938924421303,0.06792503321969663,8.484766830315668e-05,0.00594873235958952,0.005000000000005514,1.7481483001188277e-07,2.1922761002026788e-06,0.005307394801191756
57.0,0.24707583956479084,0.0,0.00012446121159899316,0.4229175689770754,0.7227231532927806,0.28669244826859736,1.1757468407904829e-08,0.952931182338564,2.992128520160522e-06,3.885095023077691e-06,0.011916173507970697,0.033179027894822466,0.0451071568842835,1.0667996456683624,0.006783516297697055,0.00043941830868427043,2.782344556302953e-06,0.05858448305999,8.070386467268424e-06,3.6282591215266274e-05,6.992191498933594e-05,0.0664788316020181,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999970078714798,1.0,0.047068817661436,1.0,0.9999637174087848,1.0,0.9999300780850107,1.0,0.2772768467072194,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006783516297697056,0.0029392362386873186,0.006565976958418527,0.0004509602376241478,0.010704626840337388,0.0,0.00012046988784463852,8.274035926872609e-06,0.007230741035197865,0.0,0.9865978057916547,1.029664747471864,1.1964934018610196e-05,1.2322891872456882e-05,2.939332542866694e-06,1.175746840790483e-09,2.9419119475480176e-06,0.8413620795204941,0.8247730568867894,0.0,0.0,4.9645951821990924e-05,2.395337612772424e-05,0.00023225319526375726,0.00011916173507970698,3.885095023077691e-08,4.841450432839951e-05,2.3308759003594168e-05,0.0018068078832319515,0.0,5.649270527087897e-08,4.394183086842704e-05,0.00042532668358262265,0.00019039597756490532,0.00023930315183198935,0.0001088082951768515,0.00011314618278220727,0.00010480958761325228,0.00011314583673301244,0.024707583956479085,0.04229175689770754,0.1242212440169305,0.1,0.04229175689770754,0.07227231532927807,8.341321455579488e-05,0.005858448305999,0.005000000000008887,1.9425475115388456e-07,2.6931180593269175e-06,0.005333998228341812
58.0,0.26527980795609046,0.0,0.00014039786589880047,0.4535046558703595,0.7649088473105894,0.2607166091234811,1.3256218590077e-08,0.9309109508847836,3.3743544103337338e-06,4.321677035060635e-06,0.011714633860899847,0.03491752420825001,0.04664586317041735,1.0721470011450764,0.006875472120423634,0.0004736534979985927,3.488098352095267e-06,0.05776755886883273,9.383424232425559e-06,4.0914087754178715e-05,7.882203447355496e-05,0.06995407143995551,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999966256455897,1.0,0.0690890491152164,1.0,0.9999590859122458,1.0,0.9999211779655265,1.0,0.2350911526894106,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0006875472120423634,0.0031897092439614697,0.006503584380326015,0.0004809672678955373,0.010981216657592545,0.0,0.00013280387902064316,9.821402341101982e-06,0.0072636049177044045,0.0,0.9873724285192746,1.0284021743987701,1.3492864670594011e-05,1.3900778337442513e-05,3.3140107162687854e-06,1.3256218590077001e-09,3.316935751548447e-06,0.9022313184209814,0.8735603607164791,0.0,0.0,5.773067369799419e-05,2.6650236596448353e-05,0.0002444226694577501,0.00011714633860899847,4.3216770350606354e-08,5.6289981539017025e-05,2.5927821176976814e-05,0.0019122721182764735,0.0,6.568396962697891e-08,4.7365349799859276e-05,0.0004480340313096382,0.00021974010141251321,0.00027282155239424414,0.00012269206492342594,0.0001276339487952509,0.00011813993141286715,0.0001276335088965571,0.026527980795609047,0.045350465587035954,0.12095317435804205,0.1,0.045350465587035954,0.07649088473105894,8.200243702629893e-05,0.005776755886883273,0.0050000000000143905,2.1608385175303178e-07,3.2994304336339803e-06,0.005360735005725382
59.0,0.2847125216421198,0.0,0.00015870925366970643,0.48506839506747396,0.8041635823799748,0.23759625365691117,1.4972871828458292e-08,0.8924971987392367,3.8122003725105633e-06,4.8160691611095245e-06,0.01151640646133166,0.036743495232233005,0.04827564116045324,1.0775211603527672,0.00703801444907016,0.0005189863677628564,4.428293019808689e-06,0.057028375045974286,1.0923397727465656e-05,4.621589832297439e-05,8.899346653943028e-05,0.07360433920862482,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999961877996275,1.0,0.10750280126076328,1.0,0.999953784101677,1.0,0.9999110065334605,1.0,0.19583641762002524,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0007038014449070161,0.003487649511824442,0.006386978407755372,0.0005180284028645628,0.011312617227781988,0.0,0.00014402820335688684,1.1681689742652756e-05,0.0072966207609016145,0.0,0.9880309758297733,1.0251727385908866,1.5242990556614442e-05,1.571378689893794e-05,3.743161911231043e-06,1.4972871828458292e-09,3.746504919734395e-06,0.9648805930442765,0.9148957829392399,0.0,0.0,6.722731992654565e-05,2.9711753003385147e-05,0.00025720446662563106,0.0001151640646133166,4.816069161109525e-08,6.552607101808895e-05,2.8893631892066984e-05,0.002010408955949937,0.0,7.64637840922596e-08,5.189863677628565e-05,0.00047097867570571517,0.00025718085196753236,0.00031564374948047833,0.0001385836472913987,0.00014428053348494675,0.0001333715078809063,0.00014427997232539992,0.02847125216421198,0.0485068395067474,0.11773952214424928,0.1,0.0485068395067474,0.08041635823799748,8.061484522932162e-05,0.005702837504597429,0.005000000000023499,2.4080345805547625e-07,4.0186635173033274e-06,0.005387605801763836
60.0,0.30532865782806845,0.0,0.00018030216785891936,0.5171425527020617,0.8385019265609509,0.21712686381143934,1.6981964837387973e-08,0.827046897523856,4.324710246153307e-06,5.390282889516525e-06,0.011321409614732611,0.03864655816475609,0.04998611895448535,1.0829222576455013,0.0073352996836976,0.0005854213883577478,5.756408569343324e-06,0.05635953330958989,1.2760892107134657e-05,5.240999468018211e-05,0.00010081059007203158,0.07740888260408094,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999956752897539,1.0,0.17295310247614404,1.0,0.9999475900053199,1.0,0.999899189409928,1.0,0.1614980734390491,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.00073352996836976,0.003870716311403575,0.006176666353522067,0.0005678173520810996,0.011744533273683258,0.0,0.00015182288136861706,1.3956989345052383e-05,0.0073297947003230085,0.0,0.9885708773708037,1.0197773933371348,1.7291362971152098e-05,1.785169902361816e-05,4.245419113788883e-06,1.6981964837387975e-09,4.249313707921182e-06,1.028163932420699,0.9453413443455057,0.0,0.0,7.860494938157327e-05,3.32881241572875e-05,0.0002705259071532926,0.00011321409614732612,5.390282889516525e-08,7.654581678462312e-05,3.233821109498029e-05,0.002096254816402377,0.0,8.93262447499426e-08,5.854213883577478e-05,0.0004929522648049105,0.0003089171833015838,0.0003749612818436431,0.00015714762297970263,0.000163910280691091,0.00015106359700452307,0.00016390955937307735,0.030532865782806846,0.05171425527020617,0.11457425458249186,0.1,0.05171425527020617,0.0838501926560951,7.924986730312828e-05,0.005635953330958989,0.0050000000000391415,2.6951414447582624e-07,4.847165986470797e-06,0.005414611288227507
61.0,0.32703562544851356,0.0,0.0002069722291239153,0.549116214967937,0.8660557030103266,0.19902252619428512,1.9432809103322457e-08,0.7235910894640163,4.950020720150349e-06,6.08933189507613e-06,0.011129538248244274,0.0406113852077262,0.05176204408195985,1.0883504280510592,0.00787337802251633,0.0006923899933298819,7.793118112054362e-06,0.0557543396284207,1.503129409430561e-05,5.994174328099325e-05,0.00011502488000865454,0.0813370720567537,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999950499792799,1.0,0.2764089105359837,1.0,0.999940058256719,1.0,0.9998849751199913,1.0,0.13394429698967336,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.000787337802251633,0.004407022030761237,0.005815206866712563,0.0006403975155474716,0.012357640767691204,0.0,0.00015286784459963377,1.6834515113998834e-05,0.007363138524545066,0.0,0.9889944200944363,1.0127412895987633,1.979028664770501e-05,2.049229890892423e-05,4.858107869147789e-06,1.943280910332246e-09,4.862802354954685e-06,1.090407075654468,0.9650850727120526,0.0,0.0,9.276349660678603e-05,3.7682361201626656e-05,0.0002842796964540834,0.00011129538248244274,6.089331895076131e-08,9.016065993792839e-05,3.653154231674066e-05,0.0021651392575258166,0.0,1.0521905866013928e-07,6.923899933298819e-05,0.0005113930808530086,0.0003875563888533065,0.00046530181607744916,0.00017971750403807823,0.00018815554656287253,0.00017233908718473955,0.0001881546042080612,0.03270356254485136,0.05491162149679371,0.11140029794678272,0.1,0.05491162149679371,0.08660557030103266,7.790676773770992e-05,0.00557543396284207,0.005000000000067965,3.0446659475380655e-07,5.755927611848207e-06,0.005441752140255296
