Time,Ca_Cyt,IP3_Cyt,Ca_ER,S2,S2a,S4,Oc,O_o,Orai1,L,P_IP3R,Ki,k_i,Ka,V_SERCA,p,K_SERCA,k_soc,V_PMleak,Ca_ec,V_PMCA,q,K_PMCA,V_PLC,K_PLC,kdeg,K_deg,A,Kd,K1,St,k_a,Vs4,K2,kd_oligo,Vcp,n_hill,Kc,kdc,kop,l_hill,Ko,kod,kdo,r_hill,h,Orai1_t,Cytoplasm,ER,PM,ER_Channel,SERCA,PM_Channel,PMCA,PLC,deg,act_apoSTIM1_syn,act_apoSTIM1_deg,apoSTIM1_oligo_syn,apoSTIM1_oligo_deg,close_CRAC_prod,closed_CRAC_channel_deg,open_CRAC_channel_prod,open_to_closed,open_CRAC_channel_deg
0.31,0.0008596167059715835,1.4232798149434668e-06,1.0268806140359104e-05,0.3681088536793927,0.2318911463190546,0.06136755014710139,4.99226710807587e-05,1.7497070339130204e-06,0.0007933104875413132,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.06011523821756048,0.001,1.0,0.185,1.0,-7.898935468430387e-07,3.2840738392056426e-05,0.006786485377813553,3.649077455471236e-06,2.5656352921158497e-05,5.258209652531436e-11,0.27240055172275063,0.2573991724141506,0.040405539180224104,0.009082397421771008,0.00017999711579619055,2.496133554037935e-05,1.3402249065409357e-05,1.7497070339130204e-06,1.0498242203478121e-06
0.32,0.0009289209959542793,1.700893956896815e-06,1.2234014225417832e-05,0.3673371939619224,0.2326628060358784,0.06305335072943706,5.135143410640834e-05,1.856906672823602e-06,0.0007871666368830723,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.061992856535229485,0.001,1.0,0.185,1.0,-8.525188930078412e-07,3.83493833450483e-05,0.007156323589465858,4.261187850717715e-06,2.9959809459446417e-05,7.33782461669867e-11,0.27182952353182255,0.25825571469982506,0.040384076215736295,0.009331895907956685,0.0001799970477350352,2.567571705320417e-05,1.3807020832954065e-05,1.856906672823602e-06,1.1141440036941612e-06
0.33,0.0010018975146965934,2.0244354017316607e-06,1.4520474312276008e-05,0.3666389671728532,0.23336103282405465,0.06472461640073726,5.2770132064722986e-05,1.966401961370206e-06,0.0007810538638956272,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.06386669262989818,0.001,1.0,0.185,1.0,-9.182606475574153e-07,4.461128218716758e-05,0.007534081734472006,4.957005699356448e-06,3.4851689645783835e-05,1.0159607593437017e-10,0.27131283570791137,0.2590307464347007,0.04036455862948066,0.009579243227309115,0.00017999697787624352,2.6385066032361493e-05,1.4208121621637847e-05,1.966401961370206e-06,1.1798411768221236e-06
0.34,0.0010786153748253112,2.400089580882752e-06,1.7171157051657156e-05,0.3660071832032194,0.2339928167924639,0.06638156310967347,5.4178873950320365e-05,2.0781203833295775e-06,0.0007749720226654002,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.06573675154506836,0.001,1.0,0.185,1.0,-9.871431225294983e-07,5.170448769925561e-05,0.007919509627746384,5.74520712479828e-06,4.039295623541974e-05,1.3959830516478145e-10,0.27084531557038233,0.2597320266396349,0.04034681835846247,0.009824471340231674,0.00017999690616637995,2.7089436975160183e-05,1.4605618844080653e-05,2.0781203833295775e-06,1.2468722299977464e-06
0.35,0.0011591403229375841,2.8346720699881473e-06,2.0233395535581756e-05,0.36543552041381683,0.23456447958019894,0.06802439640704372,5.5577766829464646e-05,2.191991239746132e-06,0.0007689209677231569,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.06760303819194133,0.001,1.0,0.185,1.0,-1.059183442483862e-06,5.971226926575001e-05,0.008312363353655497,6.6350487573659925e-06,4.664864352216308e-05,1.9040857750332432e-10,0.27042228510622446,0.26036657233402083,0.04033070044226987,0.01006761066824247,0.00017999683255021738,2.7788883414732323e-05,1.4999580689586844e-05,2.191991239746132e-06,1.315194743847679e-06
0.36,0.0012435347438537517,3.3356696767397878e-06,2.3759169539434884e-05,0.36491826211169937,0.23508173788006076,0.06965331221600198,5.696691586343369e-05,2.3079456242872863e-06,0.0007629005540491161,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.06946555734873504,0.001,1.0,0.185,1.0,-1.1343912841123147e-06,6.872321720244197e-05,0.008712405180999453,7.63637950833141e-06,5.368793803500526e-05,2.578705435572425e-10,0.2700395139626575,0.26094072904686744,0.04031606229048007,0.010308690207968292,0.0001799967569706695,2.8483457931716847e-05,1.5390075492590478e-05,2.3079456242872863e-06,1.3847673745723718e-06
0.37,0.0013318576589331527,3.911281306187553e-06,2.7805388354582764e-05,0.36445022616149336,0.2355497738272358,0.07126849748547402,5.834642430729273e-05,2.4259164233798196e-06,0.0007569106370773098,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.0713243136601491,0.001,1.0,0.185,1.0,-1.2127686116380701e-06,7.883133284920807e-05,0.009119403563488202,8.759650792087326e-06,6.158424798124643e-05,3.468387811250759e-10,0.2696931673595051,0.2614602489482317,0.04030277256743065,0.010547737627850155,0.00017999667936872035,2.9173212153646366e-05,1.5777171605950826e-05,2.4259164233798196e-06,1.4555498540278918e-06
0.38,0.0014241647309535608,4.570462223276641e-06,3.2434196977638114e-05,0.3640267314368165,0.23597326854786557,0.0728701309502358,5.971639358393588e-05,2.545838240752967e-06,0.0007509510727012447,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.07317931163704729,0.001,1.0,0.185,1.0,-1.294309396597608e-06,9.013610501206281e-05,0.009533132879421395,1.0015925264888282e-05,7.041526187711462e-05,4.6340690865756785e-10,0.26937978126324424,0.26193032808813077,0.0402907109649115,0.010784779380634898,0.00017999659968335089,2.985819679196794e-05,1.6160936456984902e-05,2.545838240752967e-06,1.5275029444517801e-06
0.39,0.0015205082593279914,5.322965179470003e-06,3.771326099970812e-05,0.3636435367547524,0.23635646322455928,0.0744583836904926,6.107692328255375e-05,2.6676473979658073e-06,0.0007450217172779217,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.07503055565625509,0.001,1.0,0.185,1.0,-1.3789993484453034e-06,0.00010274257028779113,0.009953373433514132,1.1416883809743271e-05,8.026299442251722e-05,6.151780083903484e-10,0.2690962171985168,0.2623556741792608,0.04027976706730398,0.011019840786192904,0.00017999651785146256,3.053846164127687e-05,1.6541436633050486e-05,2.6676473979658073e-06,1.6005884387794844e-06
0.4,0.001620937177472175,6.179385389102056e-06,4.371607790595379e-05,0.3632968075834737,0.2367031923887545,0.07603341974005665,6.242811121774139e-05,2.791281874083915e-06,0.0007391224276326988,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.07687804996056095,0.001,1.0,0.185,1.0,-1.4668156225965856e-06,0.0001167613577849302,0.010379911248788024,1.2974830828427403e-05,9.121382000414847e-05,8.115841547615711e-10,0.26883963761177054,0.2627405435515175,0.04026983989791387,0.011252946121528384,0.00017999643380779752,3.1214055608870695e-05,1.6918737345621612e-05,2.791281874083915e-06,1.674769124450349e-06
0.41,0.0017254970470734696,7.15120354089861e-06,5.0522275123617466e-05,0.362983074699566,0.23701692526337342,0.07759539662823868,6.377005346236055e-05,2.9166812717707605e-06,0.0007332530610634747,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.07872179865886775,0.001,1.0,0.185,1.0,-1.5577265379133626e-06,0.0001323087169518252,0.01081253794959328,1.4702697701374887e-05,0.00010335849280198105,1.0642613719815642e-09,0.2686074752776788,0.2630887870423445,0.04026083714810406,0.011484118700979325,0.00017999634748485513,3.1885026731180275e-05,1.7292902313131988e-05,2.9166812717707605e-06,1.7500087630624563e-06
0.42,0.001834230050110293,8.250829069623337e-06,5.821790997812155e-05,0.3626991962204315,0.23730080373039625,0.07914446586895404,6.510284437920696e-05,3.043786784632697e-06,0.0007274134753446414,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.08056180572650921,0.001,1.0,0.185,1.0,-1.6516912903229196e-06,0.00014950652786594156,0.011251050648955851,1.661404434784618e-05,0.00011679215297630052,1.3874876089230233e-09,0.26839740520311933,0.26340389214073984,0.04025267442767466,0.011713380948605199,0.00017999625881280553,3.255142218960348e-05,1.7663993713861638e-05,3.043786784632697e-06,1.8262720707796181e-06
0.43,0.0019471749802348576,9.491645685261288e-06,6.689578517746585e-05,0.3624423339446451,0.23755766599047706,0.08068077341784884,6.642657667705546e-05,3.172541140120755e-06,0.0007216035287312952,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.08239807500574488,0.001,1.0,0.185,1.0,-1.7486596514033744e-06,0.00016848229354015447,0.011695251751595831,1.8723058841257747e-05,0.00013161431856947704,1.7986922041038484e-09,0.2682073271190374,0.26368900924942956,0.0402452748649757,0.011940754465841627,0.00017999616771939884,3.321328833852773e-05,1.8032071817800346e-05,3.172541140120755e-06,1.903524684072453e-06
0.44,0.0020643672356444993,1.0888052503921798e-05,7.66557345443644e-05,0.3622099148313806,0.23779008508348407,0.0822044601360994,6.774134143976757e-05,3.302888569499911e-06,0.0007158230799629301,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.08423061020640114,0.001,1.0,0.185,1.0,-1.8485716960231257e-06,0.00018936911403990482,0.012144948850328699,2.1044555061098115e-05,0.0001479288629424602,2.3190445190660988e-09,0.26803533697522164,0.2639469944426673,0.04023856822905801,0.012166260100142712,0.00017999607412987057,3.387067071988379e-05,1.839719524662137e-05,3.302888569499911e-06,1.9817331416999464e-06
0.45,0.0021858388052162824,1.2455509976815521e-05,8.760494149066337e-05,0.36199961354611754,0.23800038634275397,0.08371566214388006,6.904722817827383e-05,3.434774754956495e-06,0.0007100719882670787,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.086059414906697,0.001,1.0,0.185,1.0,-1.9513574932648256e-06,0.0002123056404053711,0.012599954543593427,2.3593968162837243e-05,0.00016584397616019027,2.974132618565927e-09,0.26787971402412697,0.2641804288404569,0.04023249061593052,0.01238991799729425,0.00017999597796684313,3.452361408913692e-05,1.8759420647480584e-05,3.434774754956495e-06,2.060864852973897e-06
0.46,0.0023116182583347205,1.4210580861315682e-05,9.985822403083532e-05,0.3618093249730824,0.2381906748826039,0.08521451119681603,7.034432486298538e-05,3.568146796363242e-06,0.0007043501133626056,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.0878844925542222,0.001,1.0,0.185,1.0,-2.056936831902613e-06,0.00023743600951994296,0.013060086320799504,2.638734799698052e-05,0.00018547211119860282,3.794740304261418e-09,0.267738900480081,0.2643916491196903,0.04022698381154457,0.012611747657128771,0.00017999587915022277,3.517216243149269e-05,1.9118802810859185e-05,3.568146796363242e-06,2.1408880778179454e-06
0.47,0.0024417307316283426,1.617097305837614e-05,0.00011353833259027265,0.36163714416083304,0.23836285565269302,0.0867011350062009,7.163271796506782e-05,3.7029531692032636e-06,0.0006986573154629157,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.08970584646708521,0.001,1.0,0.185,1.0,-2.165218931105405e-06,0.0002649097582590235,0.013525166417172425,2.9441350296326893e-05,0.0002069299136535732,4.817734303134056e-09,0.26761148667901646,0.26458276977448925,0.040221994840412265,0.012831767980917733,0.00017999577759709196,3.581635898253391e-05,1.9475394632712002e-05,3.7029531692032636e-06,2.221771901521958e-06
0.48,0.002576197915442005,1.835558206501462e-05,0.00012877624538788022,0.36148134932699333,0.2385186504332242,0.08817565753263278,7.291249250075793e-05,3.839143679476809e-06,0.000692993455279061,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.09152347983522645,0.001,1.0,0.185,1.0,-2.276102153150336e-06,0.00029488171688076746,0.01399502165818996,3.2773225631233586e-05,0.000230338134904215,6.087072539885325e-09,0.26749619850197504,0.2647557019808789,0.04021747557948733,0.013049997314829651,0.00017999567322159716,3.6456246250378966e-05,1.9829247050065422e-05,3.839143679476809e-06,2.3034862076860854e-06
0.49,0.002715038044616381,2.0784528951355027e-05,0.00014571143372019043,0.3613403797356266,0.23865961995749677,0.08963819930120862,7.418373206568102e-05,3.976669428657411e-06,0.0006873583940226463,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.09333739572188873,0.001,1.0,0.185,1.0,-2.389473748133457e-06,0.00032751188232359727,0.014469483338688829,3.6400806210675385e-05,0.00025582152923311023,7.654943868731623e-09,0.2673918810043637,0.2649121781528214,0.04021338220385047,0.013266453496578876,0.00017999556593483143,3.709186603284051e-05,2.018040924708281e-05,3.976669428657411e-06,2.3860016571944467e-06
0.5,0.002858265881059301,2.3479202859440156e-05,0.00016449215794259563,0.3612128255019749,0.23878717410708192,0.09108887760631368,7.544651887712957e-05,4.115482770754157e-06,0.000681751993408465,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.09514759706526237,0.001,1.0,0.185,1.0,-2.505209562498536e-06,0.00036296526823728105,0.01494838707473773,4.0342490179937474e-05,0.0002835087324098783,9.583054164576789e-09,0.26729749087146143,0.26505376325886093,0.040209674962247005,0.013481153885734424,0.00017999545564471192,3.7723259438564786e-05,2.0528928489703106e-05,4.115482770754157e-06,2.469289662452494e-06
0.51,0.0030058927077973373,2.646229495023447e-05,0.00018527570596134,0.361097408116563,0.2389025913876201,0.09252780679483333,7.670093380660436e-05,4.2555372791098335e-06,0.0006761741156571432,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.09695408668027636,0.001,1.0,0.185,1.0,-2.6231738117074776e-06,0.00040141173594731834,0.01543157268909908,4.4617223885073454e-05,0.00031353212500439496,1.1944067111372207e-08,0.2672120820062566,0.2651818764402583,0.040206317670140955,0.013694115405635332,0.00017999534225585166,3.835046690330218e-05,2.0874850374334053e-05,4.2555372791098335e-06,2.5533223674659e-06
0.52,0.0031579263117053847,2.9757838807320908e-05,0.00020822867533411586,0.36099297216758,0.23900702720632563,0.09395509843166697,7.794705641965717e-05,4.396787705981459e-06,0.0006706246234974455,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.0987568672605722,0.001,1.0,0.185,1.0,-2.74321880182528e-06,0.0004430258007105859,0.015918884071790235,4.9244481479698984e-05,0.00034602767601176414,1.4823217825725689e-08,0.2671347994040092,0.26529780019902144,0.04020327751718765,0.013905354567886713,0.00017999522566942576,3.8973528209828586e-05,2.1218218706998366e-05,4.396787705981459e-06,2.6380726235888756e-06
0.53,0.0033143709699587783,3.3391247366160974e-05,0.0002335272321218698,0.3608984758395305,0.23910152337320603,0.09537086147003791,7.918496501230155e-05,4.539189945581174e-06,0.0006651033801684692,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10055594138063494,0.001,1.0,0.185,1.0,-2.865184676188325e-06,0.00048798641639635515,0.016410169052582982,5.424424222481584e-05,0.0003811347692276653,1.832010957809301e-08,0.2670648721212526,0.2654026909442587,0.040200524830663165,0.014114887497565612,0.0001799951057830313,3.9592482506150773e-05,2.1559075469892374e-05,4.539189945581174e-06,2.723513967348704e-06
0.54,0.0034752274463153844,3.738934244664137e-05,0.00026135732019890546,0.3608129768259641,0.23918702218818444,0.09677520246938329,8.041473664350599e-05,4.6827010010367695e-06,0.000659610249421829,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10235131149806288,0.001,1.0,0.185,1.0,-2.9888992172883257e-06,0.0005364767406052712,0.016905279287025732,5.9636965707236525e-05,0.00041899601393893305,2.2550704229912508e-08,0.26700160285121344,0.2654975946288847,0.04019803269796066,0.014322729965468727,0.0001799949824905411,4.0207368321752997e-05,2.189746102010928e-05,4.6827010010367695e-06,2.8096206006220618e-06
0.55,0.0036404929915166855,4.178038061412222e-05,0.00029191484604046723,0.3607356173838374,0.23926438138656958,0.09816822581887781,8.163644716596131e-05,4.827278953102823e-06,0.0006541450955237435,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10414297995598949,0.001,1.0,0.185,1.0,-3.1141776752928834e-06,0.0005886838792195241,0.01740407014850529,6.544356486584506e-05,0.0004597570391392725,2.7649520068672642e-08,0.26694435686403967,0.2655834633390922,0.040195776557552486,0.014528897421193917,0.00017999485568195056,4.0818223582980656e-05,2.2233414382592044e-05,4.827278953102823e-06,2.8963673718616936e-06
0.56,0.003810161325508666,4.6594089780425385e-05,0.0003254059356585245,0.3606656214882055,0.23933437698417323,0.09955003380867124,8.28501712593964e-05,4.97288292644104e-06,0.0006487077832566502,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10593094898572082,0.001,1.0,0.185,1.0,-3.2408225125606315e-06,0.0006447986032324278,0.01790640061192266,7.168537603056904e-05,0.0005035662656864126,3.377205928964489e-08,0.2668925599012721,0.26566115845243227,0.040193734137679564,0.014733405003683345,0.00017999472524321734,4.14250856296982e-05,2.256697308496077e-05,4.97288292644104e-06,2.983729755864624e-06
0.57,0.003984222639182919,5.1861692213941606e-05,0.0003620471005011817,0.3606022826347641,0.23939771547455338,0.10092072681062753,8.405598245888163e-05,5.119473060872031e-06,0.0006432981779209854,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10771522070947845,0.001,1.0,0.185,1.0,-3.368623250974016e-06,0.0007050150492670218,0.018412133154520106,7.838412724240647e-05,0.0005505746653134158,4.109746476376208e-08,0.26684568914972545,0.26573146417675425,0.04019188511842985,0.014936267567972875,0.000179994591056094,4.2027991229440815e-05,2.2898173413228354e-05,5.119473060872031e-06,3.0716838365232186e-06
0.58,0.004162663587669868,5.761593265525638e-05,0.0004020654384174675,0.36054497074863,0.23945502691999082,0.10228040328122674,8.525395319319037e-05,5.267010472619528e-06,0.0006379161453367604,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.10949579714326575,0.001,1.0,0.185,1.0,-3.4973562788047327e-06,0.0007695303955483853,0.01892113362218234,8.556190393718116e-05,0.0006009355000723244,4.983142937740023e-08,0.2668032783539862,0.2657950798811898,0.040190211348239566,0.01513749968562156,0.00017999445299795252,4.2626976596595186e-05,2.322704987583154e-05,5.267010472619528e-06,3.1602062835717166e-06
0.59,0.004345467297321532,6.389109563047358e-05,0.0004456987611967979,0.3604931135870172,0.23950688354854224,0.1036291599765533,8.64441548042706e-05,5.415457234467438e-06,0.0006325615518450479,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.11127268019995379,0.001,1.0,0.185,1.0,-3.6267847385960034e-06,0.0008385445210559141,0.019433271160986695,9.324111285005051e-05,0.000654804048254729,6.020935892329043e-08,0.26676490405439274,0.2658526407388819,0.04018869631326314,0.015337115676529888,0.00017999431094160054,4.32220774021353e-05,2.355363578267131e-05,5.415457234467438e-06,3.2492743406804627e-06
0.6,0.00453261337200893,7.07230226287814e-05,0.0004931957217544716,0.3604461880512649,0.23955380844170876,0.10496709207808069,8.762665757143043e-05,5.564776351230158e-06,0.0006272342643093577,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.11304587169249154,0.001,1.0,0.185,1.0,-3.756658414736647e-06,0.0009122596437889188,0.019948418132584047,0.00010144444368504473,0.0007123373136315979,7.249980605083035e-08,0.266730179157936,0.2659047273702967,0.040187324893284235,0.015535129627555943,0.00017999416475508926,4.3813328785715215e-05,2.3877963447377805e-05,5.564776351230158e-06,3.338865810738095e-06
0.61,0.004724077895398775,7.814913013690841e-05,0.0005448159476915142,0.3604037220028461,0.23959627371808892,0.1062942932224565,8.880153074159853e-05,5.714931729233617e-06,0.0006219341501166715,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.11481537333722557,0.001,1.0,0.185,1.0,-3.886713611367754e-06,0.0009908799369545598,0.020466450008916923,0.00011019482841239997,0.000773693717106084,8.70081874518816e-08,0.2666987542821061,0.2659518638270787,0.04018608342278454,0.01573155539692356,0.00017999401430151199,4.4400765370799265e-05,2.420006394298267e-05,5.714931729233617e-06,3.4289590375401703e-06
