Time,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS,kd,ka,mu,ld,lm,la,delta,lambda,TIR1T,alpha_tr,cell,auxin_TIR1association,auxin_TIR1dissociation,auxin_TIR1_VENUSassociation,auxin_TIR1_VENUSdissociation,auxin_TIR1_VENUSdissociationleadingtoubiquitination,auxinproduction,auxindecay,VENUSproduction,VENUSphotobleachingdecay
2.6,34.32401442347441,14.848989829592675,0.3417817361334234,3.2692284342739324,39.49444281303564,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.41895444557184025,0.11415509986856341,15.523251117100756,14.678835669889958,0.5721149759979381,30.5,27.115971394544786,0.486,0.12480243928919263
2.61,34.35468496184579,14.84594094297871,0.3421068371364447,3.2719522198848754,39.4896075449848,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4192427069758416,0.11426368360357253,15.536114447520365,14.69106546728309,0.5725916384798532,30.5,27.140201119858176,0.486,0.12478715984215197
2.62,34.385112376932845,14.842890275712943,0.3424321649812757,3.2746775593058133,39.48476610805409,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.41952779800593387,0.1143723431037461,15.5489820334843,14.703302241283103,0.5730685728785173,30.5,27.164238777776948,0.486,0.12477186090145093
2.63,34.41529859766059,14.83983785983527,0.3427577171759734,3.2774044229887873,39.4799185293495,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4198097447935957,0.11448107753677512,15.561853761825233,14.715545859219656,0.5735457740230377,30.5,27.188085892151864,0.486,0.12475654255274442
2.64,34.44524553466215,14.836783727067631,0.34308349125297083,3.2801327816794297,39.4750648357438,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42008857322413706,0.11458988607849227,15.574729520477018,14.72779618974064,0.5740232367939001,30.5,27.2117439723831,0.486,0.12474120488095042
2.65,34.47495508027881,14.833727908814,0.3434094847690766,3.2828626064169564,39.47020505387667,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4203643089368003,0.1146987679128716,15.587609198473828,14.740053102812135,0.5745009561229674,30.5,27.23521451342026,0.486,0.12472584797025027
2.66,34.504429108559926,14.830670436160386,0.3437356953054755,3.2855938685341735,39.46533921015458,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42063697732486127,0.11480772223202881,15.600492685949268,14.752316469718439,0.5749789269934803,30.5,27.25849899576234,0.486,0.12471047190408847
2.67,34.533669475263,14.827611339874833,0.3440621204677278,3.2883265396574703,39.46046733075083,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.420906603535735,0.1149167482362211,15.613379874135473,14.764586163062043,0.5754571444400572,30.5,27.28159888545777,0.486,0.12469507676517262
2.68,34.56267861118291,14.82455066074849,0.344388757145037,3.291060582106507,39.45558944915867,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42117321999505775,0.11502584488644238,15.626270624743679,14.776862013658217,0.5759356018686387,30.5,27.3045161028345,0.486,0.12467966265934141
2.69,34.591458041988474,14.821488423798012,0.344715603358137,3.2937959728438826,39.45070558734878,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4214368476337973,0.11513501152161776,15.639164846364233,14.789143918069033,0.5764142952476794,30.5,27.327251853170896,0.486,0.12466422965602214
2.7,34.62000951114171,14.818424657836806,0.34504265685740076,3.296532685305827,39.44581577006401,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4216975101326355,0.11524424739037187,15.652062436492008,14.801431757023165,0.5768932199285197,30.5,27.349807513801952,0.486,0.12464877783340227
2.71,34.64833483135749,14.815359392886101,0.34536991530828315,3.2992706918056482,39.440920022928545,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42195523203690743,0.11535355171296657,15.66496328919954,14.813725406207361,0.5773723710659884,30.5,27.372184516772418,0.486,0.1246333072724542
2.72,34.67643579856913,14.812292658675503,0.34569737639872944,3.3020099649258006,39.436018371352596,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4222100376655223,0.11546292371717563,15.67786729957699,14.826024742516845,0.5778517438620151,30.5,27.394384280869616,0.486,0.1246178180534742
2.73,34.7043141919285,14.809224484642971,0.34602503783917504,3.304750477517887,39.43111084053245,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4224619511110648,0.11557236263828446,15.690774363731336,14.838329644055312,0.5783313335656302,30.5,27.41640821162352,0.486,0.12460231025608254
2.74,34.73197177380598,14.80615489993483,0.3463528973625456,3.3074922027026594,39.42619745545045,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4227109962398975,0.11568186771909024,15.703684378785548,14.850639990134942,0.5788111354729654,30.5,27.438257701306725,0.486,0.12458678395922342
2.75,34.75941028979044,14.803083933405759,0.346680952724257,3.3102351138700175,39.42127824087502,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42295719669226456,0.11579143820990184,15.716597242877757,14.862955661276379,0.579291144927253,30.5,27.459934128934446,0.486,0.12457123924116506
2.76,34.78663146868926,14.80001161361881,0.3470092017022152,3.3129791846790098,39.41635322136063,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.423200575882399,0.11590107336853989,15.729512855160424,14.875276539208755,0.5797713573188267,30.5,27.481438860264515,0.486,0.1245556761794996
2.77,34.81363702252835,14.796937968845386,0.3473376420968167,3.315724389057833,39.41142242124784,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42344115699863044,0.1160107724603368,15.742431115799516,14.887602506869671,0.5802517680851207,30.5,27.502773247797396,0.486,0.12454009485114319
2.78,34.840428646552105,14.793863027065255,0.34766627173094805,3.3184707012038315,39.40648586466325,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4236789630034952,0.11612053475813666,15.755351925973644,14.899933448405204,0.5807323727106705,30.5,27.523938630776165,0.486,0.12452449533233588
2.79,34.86700811010647,14.790786817551748,0.3479950883196087,3.32121809412868,39.40154357666262,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4239140177842396,0.11623035949874931,15.768275182423059,14.912269242637773,0.581213166472519,30.5,27.54493640698411,0.486,0.12450887770225387
2.8,34.89337772655788,14.787709379068149,0.3483240887957834,3.3239665321361036,39.39659558914114,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42414635209914664,0.11634024565779166,15.781200749280103,14.924609729291106,0.5816941431238181,30.5,27.565768403980726,0.486,0.12449324206168601
2.81,34.919538649339145,14.784630730147061,0.3486532717548694,3.326715998098104,39.391641919402275,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4243759820104087,0.11645019276612638,15.794128560245245,14.936954831460486,0.5821752996671681,30.5,27.586435532977926,0.486,0.12447758846531119
2.82,34.94549253948031,14.781550898175754,0.3489826350625002,3.3294664667617826,39.38668259113083,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4246029299932707,0.11656020011087508,15.807058518576609,14.949304435760405,0.5826566316833119,30.5,27.606939106189447,0.486,0.12446191698797342
2.83,34.971241042942445,14.778469910279714,0.34931217660434344,3.332217913115978,39.38171762781922,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42482721831913295,0.11667026698585072,15.819990528439847,14.961658429890742,0.5831381347952961,30.5,27.62728042392453,0.486,0.12444622770390874
2.84,34.996785790617565,14.775387793322674,0.34964189428609965,3.334970312391263,39.37674705276745,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42504886905565215,0.1167803926915573,15.832924494907331,14.97401670263677,0.583619804668471,30.5,27.647460774587877,0.486,0.12443052068674514
2.85,35.022128398328725,14.772304573906588,0.3499717860335036,3.337723640059946,39.37177088908314,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42526790406684484,0.11689057653519021,15.845860323957478,14.986379143869158,0.5841016370104904,30.5,27.667481434679694,0.486,0.12441479600950271
2.86,35.04727046682993,14.769220278371641,0.3503018497923231,3.3404778718360726,39.36678915968152,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42548434501319027,0.11700081783063591,15.858797922473927,14.998745644543966,0.5845836275713127,30.5,27.687343668795645,0.486,0.12439905374459359
2.87,35.07221358180621,14.766134932796255,0.35063208352835984,3.3432329836754224,39.36180188728541,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4256982133517376,0.11711111589847219,15.871737198244821,15.011116096702647,0.5850657721431989,30.5,27.70704872962691,0.486,0.12438329396382189
2.88,35.09695931387357,14.763048562997078,0.35096248522744894,3.345988951775511,39.356809094425245,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.425909530336212,0.11722147006596795,15.88467805996201,15.023490393472045,0.5855480665607143,30.5,27.726597857960122,0.486,0.12436751673838377
2.89,35.12150921857899,14.759961194528989,0.35129305289545926,3.348745752575589,39.351810803439044,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4261183170171239,0.1173318796670834,15.897620417220308,15.035868429064395,0.5860305067007281,30.5,27.745992282677406,0.486,0.12435172213886737
2.9,35.14586483640049,14.7568728526851,0.3516237845582929,3.351503362756644,39.34680703647245,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42632459424187985,0.11744234404246984,15.910564180516706,15.048250098777332,0.5865130884824127,30.5,27.76523322075639,0.486,0.12433591023525294
2.91,35.17002775356325,14.753783563559516,0.3519546782065244,3.354261758234,39.341797816277506,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42652838342317273,0.11755286252097914,15.923509259068206,15.06063529447066,0.5869958076909499,30.5,27.784321925314966,0.486,0.12432008109943692
2.92,35.19400022293148,14.75069336489737,0.35228573123019635,3.3570209038724745,39.336783174367966,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42672971438067053,0.11766343423088559,15.936455538549787,15.073023858387412,0.587478658177683,30.5,27.80326017611587,0.486,0.12430423483100278
2.93,35.21778314132268,14.747602270748528,0.35261694226008966,3.3597807869914234,39.33176312445169,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42692859979032505,0.11777405871486996,15.949402953638652,15.085415733591491,0.5879616377234991,30.5,27.822048681644915,0.486,0.12428837147326734
2.94,35.241378024499724,14.744510305980452,0.3529483093698694,3.36254138464972,39.32673768837183,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4271250601358935,0.11788473532953637,15.962351417164635,15.097810817077242,0.5884447423137009,30.5,27.840688639354784,0.486,0.12427249109525498
2.95,35.26478637346497,14.741417495204221,0.35327983065295343,3.3653026741428675,39.32170688778316,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4273191157021784,0.11799546343808645,15.97530084284627,15.110209006901476,0.5889279679750018,30.5,27.85918123503733,0.486,0.12425659376539479
2.96,35.28800967458867,14.738323862776783,0.3536115042223955,3.3680646330008646,39.316670744153825,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4275107865767621,0.1181062424102801,15.988251145285416,15.122610202173883,0.5894113107751513,30.5,27.877527642925052,0.486,0.1242406795515261
2.97,35.311049399737385,14.735229432803191,0.35394332821076835,3.3708272389860827,39.311629278766965,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42770009265174214,0.11821707162239664,16.001202239961867,15.135014303047512,0.5898947668225645,30.5,27.895729025792537,0.486,0.12422474852090361
2.98,35.33390700640233,14.73213422913886,0.3542753007700468,3.373590470091138,39.306582512722464,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42788705362546436,0.11832795045719564,16.014154043228025,15.147421210709211,0.5903783322659492,30.5,27.91378653505784,0.486,0.12420880074020299
2.99,35.35658393782782,14.729038275391789,0.35460742007149093,3.3763543045367643,39.301530466938594,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4280716890042569,0.11843887830387798,16.02710647230352,15.159830827370072,0.5908620032939337,30.5,27.93170131088398,0.486,0.12419283627552596
3.0,35.37908162313969,14.725941594924828,0.35493968430552897,3.3791187207696862,39.29647316215372,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42825401810416425,0.11854985455804669,16.040059445269858,15.172243056255892,0.5913457761346951,30.5,27.94947448228036,0.486,0.12417685519240575
3.01,35.40140147747362,14.722844210857911,0.3552720916816407,3.381883697460492,39.29141061892796,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4284340600526787,0.118660878621668,16.05301288106508,15.184657801597611,0.591829647055586,30.5,27.967107167204162,0.486,0.12416085755581237
3.02,35.42354490210363,14.719746146070294,0.3556046404282405,3.3846492135015094,39.28634285764493,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4286118337904739,0.11877194990303235,16.06596669947841,15.197074968621777,0.5923136123627641,30.5,27.984600472661867,0.486,0.12414484343015798
3.03,35.44551375071081,14.716647431382547,0.3559373279547098,3.3874152406627895,39.281269904256526,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4287873639504019,0.11888306753687307,16.07892078564715,15.209494430575926,0.5927976671159881,30.5,28.00195586306154,0.486,0.12412881289745062
3.04,35.46730930426526,14.713548087567972,0.3562701526940797,3.390181759737995,39.27619177765291,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.428960667929632,0.11899423099982262,16.091875068146315,15.221916101223597,0.5932818079541491,30.5,28.019174350369553,0.486,0.1241127660173832
3.05,35.48893274928471,14.710448133744986,0.3566031132435131,3.3929487530115465,39.271108495555126,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42913176192392016,0.1191054398233334,16.104829482544545,15.234339901021844,0.5937660317770206,30.5,28.03625687193492,0.486,0.1240967028459542
3.06,35.51038545707714,14.707347592277205,0.356936207862502,3.395716199860339,39.26602007795559,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4293006644475487,0.11921669342607569,16.117783950150084,15.246765737372924,0.5942503349755593,30.5,28.053204511090943,0.486,0.12408062344633966
3.07,35.53166878731786,14.704246485326635,0.3572694348260357,3.398484079847377,39.26092654469817,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42946739385640864,0.11932799123189593,16.13073839297644,15.259193518514724,0.5947347139732909,30.5,28.07001834198111,0.486,0.12406452788124622
3.08,35.55278408822299,14.701144834856713,0.35760279242440324,3.4012523727189303,39.255827915480445,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42963196835027817,0.1194393326697507,16.143692733733793,15.271623153507997,0.5952191652258128,30.5,28.086699429696164,0.486,0.1240484162129182
3.09,35.57373269672288,14.698042662635345,0.3579362789629955,3.404021058401706,39.25072420985588,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4297944059750986,0.1195507171736405,16.156646895820362,15.28405455222366,0.5957036852202985,30.5,28.103248830411076,0.486,0.12403228850314459
3.1,35.59451593863554,14.694939990237934,0.3582698927621076,3.4067901170000057,39.24561544723615,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.42995472462524953,0.11966214418254394,16.169600803313838,15.296487625330027,0.596188270475001,30.5,28.119667591522077,0.486,0.12401614481326623
3.11,35.615135128840066,14.691836839050415,0.3586036321567403,3.4095595287928924,39.240501646893335,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4301129420458212,0.11977361314035126,16.182554380962774,15.308922284280088,0.5966729175387562,30.5,28.135956751783652,0.486,0.12399998520418294
3.12,35.63559157145014,14.688733230272291,0.35893749549640336,3.412329274231354,39.23538282796215,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43026907583488805,0.11988512349579873,16.195507554178022,15.321358441298779,0.5971576229904869,30.5,28.152117341445614,0.486,0.12398380973636039
3.13,35.65588655998738,14.685629184919666,0.3592714811449165,3.4150993339354656,39.23025900944223,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4304231434457782,0.11999667470240212,16.208460249024167,15.333796009370241,0.5976423834387065,30.5,28.16815038239003,0.486,0.12396761846983745
3.14,35.67602137755485,14.68252472382828,0.3596055874802126,3.417869688691556,39.22513021020032,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43057516218934333,0.12010826621839102,16.221412392210958,15.346234902225087,0.5981271955210222,30.5,28.18405688826833,0.486,0.12395141146423301
3.15,35.69599729701042,14.679419867656541,0.35993981289413896,3.420640319449368,39.219996448972566,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4307251492362253,0.12021989750664241,16.234363911084777,15.358675034327662,0.5986120559036393,30.5,28.199837864638233,0.486,0.12393518877875331
3.16,35.7158155811403,14.676314636888563,0.36027415579226013,3.4234112073192255,39.21485774436673,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43087312161912344,0.1203315680346149,16.247314733620094,15.371116320863324,0.5990969612808644,30.5,28.215494309100837,0.486,0.12391895047219888
3.17,35.735477482832394,14.673209051837194,0.3606086145936598,3.4261823335691948,39.20971411486443,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43101909623505846,0.12044327727428238,16.26026478841094,15.383558677725686,0.599581908374609,30.5,28.231027211437592,0.486,0.12390269660297161
3.18,35.75498424524979,14.670103132647057,0.36094318773074296,3.4289536796222495,39.20456557882338,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.43116308984763574,0.12055502470206815,16.27321400466239,15.3960020215039,0.6000668939338937,30.5,28.246437553747334,0.486,0.12388642722908187
3.19,35.77433716556747,14.66699690042028,0.3612778735901202,3.43172522598965,39.19941215532507,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4313051198886578,0.12066680977910016,16.286162309877334,15.408446264693529,0.6005519145481887,30.5,28.2617263607983,0.486,0.12387014241082722
3.2,35.79353753155369,14.663890376096324,0.3616126705713544,3.434496953332371,39.19425386333119,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4314452036600928,0.12077863197083237,16.299109632156437,15.420891320462347,0.6010369668331649,30.5,28.276894649927414,0.486,0.12385384220812656
