Time,C,T,H,I,E,k1,k2,q,M1,M2,M3,gamma1,gamma2,gamma3,p1,p2,p3,a1,a2,a3,n1,n2,delta,s,p,w,u,v,tau,d1,d2,d3,mu,compartment,Formation_of_Stem_cell,Removal_of_stem_cell_from_the_system,Induction_of_tumor_cell,Removal_of_tumor_cell_y_immune_cell_and_other_immune_response,Increase_in_the_healthy_cell_in_the_system,Decrase_of_healthy_cell_due_to_cancer,Increase_in_immune_cell_against_tumor,Decrease_in_the_density_of_immune_cell_that_provide_immune_response,Increase_in_Excess_strogen,Decrease_in_strogen_content
1.56,2003352.6371988924,7690132.766660756,15554851.890887136,10140.513111450795,2146.3212310716885,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,998550.4975364121,6094.507105312469,600901.1837369727,310847.0041139699,4113700.6378928116,7375799.654242512,14951.95485297827,12448.447274704407,2700.0,2124.168034986004
1.59,2033029.8662032883,7699066.639723392,15457764.172412002,10214.299592670975,2163.3412052939516,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,992146.9305426355,6229.792840274453,618467.9571573928,312912.38612345397,4130045.6708110864,7340770.35951637,14966.243732776122,12550.283321761592,2700.0,2141.0823267685423
1.62,2062500.371568262,7708467.67020331,15362191.494548023,10285.491908079632,2179.861199433908,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,985051.49454069,6364.149264652978,636129.4488742455,314940.8222387419,4145620.075759035,7306720.937726778,14980.038756741507,12649.482078938445,2700.0,2157.501348862616
1.65,2091743.856186027,7718339.451210951,15268082.127777593,10354.153281554416,2195.8958598796144,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,977290.291067001,6497.470953809951,653865.4069608329,316934.00378282985,4160456.1973485914,7273626.659906532,14993.352120926671,12746.12905864834,2700.0,2173.439532459396
1.68,2120740.902769488,7728684.867463919,15175385.905203525,10420.344836850438,2211.4594162502144,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,968890.600257305,6629.6554549414695,671655.510157481,318893.53303760453,4174584.687230672,7241462.880907487,15006.195604480392,12840.306068177393,2700.0,2188.9109024733953
1.71,2149473.0060738646,7739506.09745241,15084054.175741712,10484.125693079557,2226.5656931373583,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,959880.7264193048,6760.603550867986,689479.4507235768,320820.92515866423,4188034.5924712904,7210205.033789745,15018.58058802292,12932.091314103689,2700.0,2203.9290888081787
1.74,2177922.084896349,7750804.9452546565,14994040.513054194,10545.552720370473,2241.2280580811153,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,950290.1015794056,6890.217650140087,707316.6653748698,322717.6159790201,4200833.333738842,7179829.266496483,15030.518009846175,13021.559429640009,2700.0,2218.5072736220377
1.77,2206071.065636658,7762582.493334426,14905299.867796991,10604.68099549348,2255.459500891007,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,940148.8896039434,7018.403971339535,725146.7778835682,324584.9580623862,4213006.911287322,7150311.748847462,15042.018450318372,13108.781674630927,2700.0,2232.6582705208007
1.8,2233903.9759535557,7774839.065776884,14817788.431564659,10661.563937470271,2269.2726529177207,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,929487.7868315316,7145.073020939366,742949.7305170272,326424.22206773446,4224579.99002214,7121628.590283785,15053.0921577035,13193.826055162179,2700.0,2246.394543419986
1.83,2261405.8659126204,7787574.300838411,14731463.751442915,10716.25333049761,2282.6797851797955,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,918337.9109030894,7270.1394426578845,760705.7975602223,328236.6001219558,4235575.946727897,7093755.969888936,15063.749053389367,13276.757419610742,2700.0,2259.728204200141
1.86,2288562.850881702,7800787.146019582,14646284.665372472,10768.799426548043,2295.6928215449066,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,906730.6312307274,7393.522294858207,778395.6803699962,330023.2078942329,4246016.939785235,7066670.113671422,15073.998751737501,13357.637575961517,2700.0,2272.671025494981
1.89,2315361.5787418173,7814476.164680774,14562211.697585495,10819.250696063902,2308.323302654612,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,894697.7509707505,7515.143211732607,796000.1905355046,331785.0916990995,4255923.921601564,7040347.755466887,15083.85051525808,13436.52530529336,2700.0,2285.234403739547
1.92,2341789.5322584924,7828639.390694851,14479206.786602823,10867.654089171443,2320.5824213068263,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,882271.2243619061,7634.927575868366,813500.5111428134,333523.22856774915,4265316.733884229,7014765.890299809,15093.313303683432,13513.47653516117,2700.0,2297.429394474665
1.95,2367835.46275728,7843274.112042092,14397232.908296172,10914.0553771591,2332.481069072903,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,869482.7570757306,7752.806209360229,830878.5673868201,335238.5251116182,4274214.204166985,6989901.421122202,15102.3958378235,13588.544534963177,2700.0,2309.2667589702596
1.98,2393489.158200323,7858377.014606631,14316254.230880328,10958.499087085847,2344.0298259649517,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,856363.8077072642,7868.714626526434,848116.9229612785,336931.82216769585,4282634.175926661,6965731.365568335,15111.106588635519,13661.77999008652,2700.0,2320.756953328538
2.01,2418741.467648991,7873944.187224721,14236236.065008003,11001.0285931142,2355.2389720399783,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,842945.443324147,7982.593213487266,865198.8549506576,338603.8973049808,4290593.561143834,6942232.845786914,15119.453795136687,13733.231125897679,2700.0,2331.91013977434
2.04,2443583.9633040875,7889971.298532226,14157145.004179409,11041.685959597115,2366.118471490098,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,829258.4534647695,8094.3860216134235,882108.1555312972,340255.4689112047,4298108.3721834505,6919383.311683257,15127.44543620661,13802.943709644298,2700.0,2342.7361701074656
2.07,2468008.733316686,7906453.711822881,14078948.99648174,11080.511873737969,2376.67796666043,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,815333.408980537,8204.040022201363,898829.016012639,341887.19981726806,4305193.76186226,6897160.6760526765,15135.089219032541,13870.961100101244,2700.0,2353.24457925997
2.1,2492009.1559059317,7923386.1347371945,14001616.901026327,11117.54625041001,2386.926846564606,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,801200.0172681259,8311.50811416882,915346.6503193892,343499.69678576646,4311864.107111459,6875542.817735768,15142.39269248697,13937.324633074126,2700.0,2363.444654271424
2.13,2515579.563823667,7940762.794960699,13925118.627085086,11152.828076903885,2396.874231159037,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,786887.244629259,8416.747916729466,931647.0928043837,345093.51470462134,4318133.033164582,6854507.802206276,15149.363219284212,14002.073628376214,2700.0,2373.3454179724704
2.16,2538715.241849865,7958577.458055484,13849425.09834636,11186.395485789104,2406.528980899795,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,772423.2195833522,8519.721816339996,947717.2384351853,346669.15943083924,4324013.4533106815,6834033.885746597,15156.007990534892,14065.245512588906,2700.0,2382.9556382917503
2.19,2561412.268782695,7976823.506711423,13774508.278320832,11218.28569224407,2415.8996940266115,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,757835.263904697,8620.396382046998,963544.759243003,348227.090111805,4329517.602157766,6814099.598158875,15162.334014790462,14126.875840063512,2700.0,2392.2838251654
2.22,2583667.0764440927,7995494.13251088,13700341.308266992,11248.53468650444,2424.994681541305,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,743150.171044342,8718.740618328267,979117.7904062045,349767.72058098286,4334657.060822701,6794683.968396465,15168.348060974857,14186.998130021062,2700.0,2401.3382049218976
2.25,2605477.178120559,8014582.062730748,13626898.180128787,11277.177938286506,2433.822034364153,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,728393.5698104278,8814.728925543044,994425.5226921843,351291.4246945493,4339442.813765427,6775766.150498074,15174.056791802954,14245.644467612896,2700.0,2410.1267879026145
2.28,2626840.915836471,8034079.677252674,13554153.799602564,11304.250252153728,2442.3896131520737,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,713590.0441110613,8908.340125563647,1009458.0375997714,352798.5384247468,4343885.273469937,6757325.553643871,15179.466737408136,14302.845466295379,2700.0,2418.6573578567645
2.31,2647757.4135098513,8053979.043615258,13482083.967341544,11329.785801044409,2450.705054345002,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,698763.1054048224,8999.557304458194,1024206.2960597806,354289.36266693677,4347994.3102705395,6739341.865480079,15184.584302494783,14358.630365376588,2700.0,2426.937477769693
2.34,2668226.51581565,8074271.951682868,13410665.365162473,11353.818128300778,2458.775773906603,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,683935.185288586,9088.367575704166,1038662.1120943482,355764.16529037105,4351779.280595418,6721795.076661044,15189.4157674071,14413.027087710696,2700.0,2434.9744933942056
2.37,2688248.4092199663,8094950.033131618,13339875.663963437,11376.379743625263,2466.608937936459,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,669127.9129383878,9174.760424544858,1052817.8672462222,357223.1770790478,4355249.048334295,6704665.628915941,15193.967211695812,14466.06187416987,2700.0,2442.775503458607
2.4,2707824.0398694836,8116004.668283307,13269693.326489635,11397.502737135124,2474.2115163414987,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,654361.7251530109,9258.729571827818,1066666.8551780197,358666.6029469144,4358412.021128405,6687934.250548839,15198.244631920552,14517.759977763642,2700.0,2450.347413482369
2.43,2726955.023646512,8137427.02846214,13200097.604572002,11417.218744584845,2481.590283573917,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,639655.8990443861,9340.27260348503,1080203.2244527838,360094.6234907693,4361276.173634031,6671581.990930002,15202.253935676006,14568.145684955103,2700.0,2457.6969363121802
2.46,2745643.5658362806,8159208.115786248,13131068.532684863,11435.558924869549,2488.751820371021,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,625028.5868336356,9419.39063514292,1093421.9245199612,361507.396722905,4363849.070197539,6655590.250528039,15206.000937941819,14617.242349617522,2700.0,2464.8305936791476
2.49,2763892.4291255698,8181338.788068976,13062586.90391086,11452.553992429604,2495.7025200289663,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,610496.8154034093,9496.0881821484,1106318.6874884742,362905.0604828454,4366137.887315343,6639940.790358254,15209.491367861074,14665.072480480989,2700.0,2471.7547223340584
2.52,2781704.7425415567,8203809.770569862,12994634.332365647,11468.23385530569,2502.448564036582,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,596076.633464626,9570.372151163845,1118889.8804608455,364287.72456570936,4368149.432562864,6624615.770645988,15212.730799292847,14711.657304506218,2700.0,2478.475449552306
2.55,2799084.107648688,8226611.692321476,12927193.154042719,11482.62799017186,2508.995954970432,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,581783.0055892991,9642.252456399614,1131132.5903457885,365655.48197079176,4369890.168255893,6609597.73438168,15215.724723751478,14757.017306412507,2700.0,2484.9987259078243
2.58,2816034.607573969,8249735.114422577,12860246.380477594,11495.765576455662,2515.3505306715824,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,567629.7898010099,9711.742111156997,1143044.6315184906,367008.4139739955,4371366.231269877,6594869.607868804,15218.478576798845,14801.172451645787,2700.0,2491.3303393294564
2.61,2832560.7290312243,8273170.55113845,12793777.699702926,11507.675414760586,2521.5179616632267,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,553629.7976537404,9778.856838686683,1154624.4819610813,368346.58957175625,4372583.450568402,6580414.717063678,15220.997722734322,14844.142122570554,2700.0,2497.4759124049096
2.64,2848667.3306176993,8296908.494798139,12727771.452071212,11518.385959908204,2527.50375747379,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,539794.8181220876,9843.614935630827,1165871.2541482132,369670.0678993594,4373547.364637398,6566216.794936062,15223.287461415977,14885.945206524446,2700.0,2503.4409085949346
2.67,2864359.6041806783,8320939.370328114,12662212.657901771,11527.92509045112,2533.3132520747426,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,526135.6435034212,9906.036884732723,1176784.664322013,370978.8909332652,4374263.23750126,6552259.958980947,15225.352983538665,14926.59975929499,2700.0,2509.2306177085356
2.7,2879643.044325776,8345253.572452353,12597086.984242143,11536.320187792366,2538.9516138554327,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,512662.1012935395,9966.145255767393,1187365.0003611457,372273.08750490885,4374736.075289741,6538528.724515521,15227.199386421677,14966.123163963595,2700.0,2514.850165751104
2.73,2894523.42377565,8369841.562294663,12532380.667878486,11543.598437780998,2544.423873229669,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,499383.0907154591,10023.96482184513,1197613.0880967765,373552.68557188404,4374970.641785736,6525008.041356074,15228.831733285033,15004.532650066176,2700.0,2520.3045422877753
2.76,2909006.757410373,8394693.849060236,12468080.52298754,11549.786701900708,2549.734916131561,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,486306.6192980843,10079.522268743287,1207530.2564407948,374817.7086438131,4374971.472115642,6511683.281574282,15230.255028355787,15041.845120087184,2700.0,2525.5985939313614
2.79,2923099.2702695928,8419801.01194329,12404173.919161255,11554.911539115188,2554.889489451258,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,473439.84340472496,10132.846046405191,1217118.3014292023,376068.17772930465,4374742.886142471,6498540.244071052,15231.47422141174,15078.077217575252,2700.0,2530.737029691147
2.82,2936807.427866561,8445153.636922637,12340648.79760557,11558.999062529387,2559.8921918833253,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,460789.0374295693,10183.966291661674,1226379.5086675482,377304.10528554255,4374289.001440273,6485565.113811166,15232.49417963242,15113.245079044285,2700.0,2535.7244119268566
2.85,2950137.9611715265,8470742.260838393,12277493.68407353,11562.074810181904,2564.7474660230446,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,448359.568245335,10232.91474222681,1235316.6711009375,378525.48976113263,4373613.746302439,6472744.426751619,15233.319662233946,15147.364109889086,2700.0,2540.565148532723
2.88,2963097.6567793237,8496557.636204723,12214697.557942856,11564.164238316507,2569.4596454336356,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,436156.1519929633,10279.724387150069,1243932.8817756076,379732.3402582283,4372720.870463575,6460065.202876978,15233.955418219395,15180.449951373692,2700.0,2545.2635393780406
2.91,2975693.4061359996,8522590.642172594,12152249.88000121,11565.292527907512,2574.032941067154,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,424182.80823975033,10324.429414598497,1252231.5717796448,380924.66803872545,4371613.955913143,6447514.890199389,15234.406148261707,15212.518136046809,2700.0,2549.823762897142
