Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,k43,k44,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b,R28,R29
0.1,0.0,0.0,9.99875581192569e-09,0.0,1.0124418807431041e-10,9.387500093045054e-11,9.97687456723878e-10,0.0,1.599999807859132e-07,0.0,9e-08,0.0,2.0996486919446251e-10,1.3999997909898374e-06,6.986030370263052e-10,1.396392900604881e-12,9.858376541896973e-17,4.9180383616100793e-17,4.2231642567060847e-16,4.2231642567060847e-16,1.9960086643894398e-08,3.9838241364777765e-11,4.295021236792332e-14,3.2164238660623505e-14,7.813742529146248e-14,2.4999788627126695e-09,2.113728733060799e-14,0.0,3.3999975058346373e-06,4.791223998311212e-14,6.56279532049409e-17,3.4983041464813526e-14,2.4111861549073622e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.977812216342278e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2202231744922334e-11,2.294395648972744e-13,0.0,0.0,0.0,9.856873626135117e-13,1.393974974540703e-11,2.9314416083687045e-15,1.577290876900197e-15,8.378357403625362e-15,4.91803836161008e-20,9.858376541896972e-20,3.982785615947049e-10,1.4873359356008257e-12,2.7001122517619573e-12,5.0340285152265845e-20,2.1120935683349368e-13,0.0,0.0,4.787621535356342e-13,1.8862360628335205e-15,3.498012154712935e-13,2.4084157537692183e-11,0.0,0.0,0.0,4.0327914565202645e-16,2.0424291549495924e-12,1.9148793770993547e-13,4.67888933684525e-15
0.11,0.0,0.0,9.99863151856994e-09,0.0,1.013684814300592e-10,9.385442853858213e-11,9.97456498159401e-10,0.0,1.5999997885285074e-07,0.0,9e-08,0.0,2.0996134044011899e-10,1.3999997496159969e-06,6.984636695380193e-10,1.5356416573310983e-12,1.1632564051422064e-16,6.221059329108505e-17,5.102765386750816e-16,5.102765386750816e-16,1.9956104666896383e-08,4.380462446594694e-11,5.164012083187672e-14,3.906830564847792e-14,1.0272645788385092e-13,2.4999767510101547e-09,2.324898984520888e-14,0.0,3.3999972567027056e-06,5.2698985619535615e-14,9.129659955616094e-17,3.8481023753921753e-14,2.651999790505705e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.975797699088616e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2199406015462087e-11,2.293835995606767e-13,0.0,0.0,0.0,9.854713234077559e-13,1.3933742518179158e-11,3.2236721798866614e-15,1.861147791638671e-15,9.21384994398086e-15,6.221059329108504e-20,1.1632564051422064e-19,3.9810692555889894e-10,1.6341751744730822e-12,3.205580141683497e-12,7.957210046629135e-20,2.111621307568751e-13,0.0,0.0,4.786571993408691e-13,2.4798146924707422e-15,3.4979531093991344e-13,2.407858043769798e-11,0.0,0.0,0.0,5.101268649868974e-16,2.480837408678348e-12,1.9148471717291082e-13,6.150059836768956e-15
0.12,0.0,0.0,9.998507249345167e-09,0.0,1.0149275065483344e-10,9.383238319302411e-11,9.972255935393465e-10,0.0,1.5999997691750802e-07,0.0,9e-08,0.0,2.0995780882252647e-10,1.3999997042311694e-06,6.983243621183665e-10,1.6748190691928603e-12,1.3542983541824221e-16,7.680058539411802e-17,6.065907509732361e-16,6.065907509732361e-16,1.995212439880895e-08,4.776782374805291e-11,6.113051236150916e-14,4.664682047282295e-14,1.3064989566509335e-13,2.4999746396987917e-09,2.5360301208155043e-14,0.0,3.399997007622251e-06,5.748486554907743e-14,1.20880574823369e-16,4.197894719443421e-14,2.8927576999646503e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.973823734141447e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2196388926524207e-11,2.2932764850342095e-13,0.0,0.0,0.0,9.852398153815463e-13,1.3927738529929473e-11,3.515736270242072e-15,2.1668002535006724e-15,1.0048914415149067e-14,7.680058539411802e-20,1.354298354182422e-19,3.9793538191946265e-10,1.7806413944173534e-12,3.753647413860504e-12,1.198004259297731e-19,2.1111159082011853e-13,0.0,0.0,4.785447331115196e-13,3.1538857055830846e-15,3.4978940164452217e-13,2.407300464110252e-11,0.0,0.0,0.0,6.297648002317677e-16,2.962073100024257e-12,1.9148149402195235e-13,7.82022891300406e-15
0.13,0.0,0.0,9.998383028399917e-09,0.0,1.0161697160008528e-10,9.380891100119221e-11,9.96994740901527e-10,0.0,1.5999997497746267e-07,0.0,9e-08,0.0,2.0995427435584504e-10,1.3999996494560695e-06,6.981851145207638e-10,1.8139254271871965e-12,1.552611678277944e-16,9.357212202202084e-17,7.11227890320692e-16,7.11227890320692e-16,1.9948145784395735e-08,5.172793729367638e-11,7.139859854768798e-14,5.4879631307999045e-14,1.6729449761149469e-13,2.499972529196736e-09,2.7470803263793562e-14,0.0,3.399996758585991e-06,6.226893190387636e-14,1.6900963183986865e-16,4.5476811022334803e-14,3.133459895487007e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.97195494298661e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.219318650767098e-11,2.292717118271774e-13,0.0,0.0,0.0,9.849933188814352e-13,1.392173774705864e-11,3.807637662167902e-15,2.4840847246198513e-15,1.088355256311205e-14,9.357212202202084e-20,1.552611678277944e-19,3.977639287555903e-10,1.926736866633558e-12,4.343199269117878e-12,1.7916889011300383e-19,2.1105784095798283e-13,0.0,0.0,4.784249899958028e-13,4.038485322219312e-15,3.49783487607962e-13,2.406743010048655e-11,0.0,0.0,0.0,7.672914005805708e-16,3.484856588057939e-12,1.9147826826707528e-13,1.0011645081844021e-14
0.14,0.0,0.0,9.998258839730445e-09,0.0,1.017411602695571e-10,9.378398140674794e-11,9.967639415463248e-10,0.0,1.5999997303432004e-07,0.0,9e-08,0.0,2.099507370306905e-10,1.399999588855661e-06,6.980459269086268e-10,1.9529605384643538e-12,1.7624058619898227e-16,1.1211314856718497e-16,8.242086152088433e-16,8.242086152088433e-16,1.994416886026302e-08,5.56849001014615e-11,8.24594817407031e-14,6.378009318587e-14,2.0909034708192896e-13,2.499970419226867e-09,2.958077313252847e-14,0.0,3.399996509598751e-06,6.705181285557815e-14,2.2598833067138705e-16,4.8974615743952796e-14,3.374106368985722e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.970148499628231e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2189794774626732e-11,2.292157894628724e-13,0.0,0.0,0.0,9.847315155802056e-13,1.391574018971601e-11,4.0993738414934576e-15,2.819736790790425e-15,1.1717763230771178e-14,1.1211314856718498e-19,1.7624058619898227e-19,3.975925672804248e-10,2.0724487579526923e-12,4.974974455278912e-12,2.5862222486039394e-19,2.1100081230444542e-13,0.0,0.0,4.782978141588256e-13,5.047435796912385e-15,3.4977756881509616e-13,2.4061856847274924e-11,0.0,0.0,0.0,9.193278182509168e-16,4.050035917302745e-12,1.9147503990164277e-13,1.2510399567758984e-14
0.15,0.0,0.0,9.998134683319462e-09,0.0,1.01865316680539e-10,9.37575943766788e-11,9.965331954751447e-10,0.0,1.5999997108808187e-07,0.0,9e-08,0.0,2.0994719684705277e-10,1.3999995224337951e-06,6.979067992821321e-10,2.0919244028159804e-12,1.9836854531654284e-16,1.3242321985361863e-16,9.455329479567324e-16,9.455329479567324e-16,1.9940193626450355e-08,5.963871210118204e-11,9.431317825684762e-14,7.33482205349592e-14,2.5603358720608827e-13,2.4999683097888863e-09,3.169021111375539e-14,0.0,3.399996260660537e-06,7.183350908284749e-14,2.918061965482969e-16,5.2472361359835217e-14,3.6146971204520575e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.96840435779792e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2186213730106911e-11,2.29159881409462e-13,0.0,0.0,0.0,9.844544051391884e-13,1.390974585664907e-11,4.390944801145016e-15,3.1737637283233174e-15,1.2551546416876213e-14,1.3242321985361864e-19,1.9836854531654284e-19,3.9742129745919373e-10,2.2177702356806913e-12,5.648973736779208e-12,3.6221012024861913e-19,2.1094050479336296e-13,0.0,0.0,4.78163205433853e-13,6.180643997639846e-15,3.4977164526590917e-13,2.4056284881501075e-11,0.0,0.0,0.0,1.0858704027996726e-15,4.657612003969909e-12,1.91471808925648e-13,1.5316077911292188e-14
0.16,0.0,0.0,9.99801055916697e-09,0.0,1.0198944083303102e-10,9.372974991098477e-11,9.963025026879866e-10,0.0,1.5999996913874818e-07,0.0,9e-08,0.0,2.0994365380493176e-10,1.399999450190472e-06,6.977677316412797e-10,2.230817020242077e-12,2.216450451804763e-16,1.5450233588132183e-16,1.0752008885643598e-15,1.0752008885643598e-15,1.993622008295774e-08,6.358937329283802e-11,1.069596880961216e-13,8.35840133552667e-14,3.081242179839729e-13,2.4999662008827924e-09,3.379911720747434e-14,0.0,3.3999960117713494e-06,7.661402058568444e-14,3.6646322947059865e-16,5.597004786998208e-14,3.855232149886014e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.966722517495674e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2182443381135366e-11,2.2910398766597627e-13,0.0,0.0,0.0,9.841619875640183e-13,1.3903754746582527e-11,4.6823505367726185e-15,3.5461655365273844e-15,1.338490212142703e-14,1.5450233588132183e-19,2.216450451804763e-19,3.9725011925578593e-10,2.3626944846743604e-12,6.36519707711899e-12,4.943530537564069e-19,2.1087691843299827e-13,0.0,0.0,4.780211638225113e-13,7.438109897157283e-15,3.497657169604017e-13,2.4050714203164475e-11,0.0,0.0,0.0,1.2669191542268388e-15,5.307584848059436e-12,1.9146857533909117e-13,1.8428496667853185e-14
0.17,0.0,0.0,9.99788646839802e-09,0.0,1.0211353160198196e-10,9.370045047863952e-11,9.960718630885713e-10,0.0,1.599999671862152e-07,0.0,9e-08,0.0,2.0994010790524968e-10,1.399999371874766e-06,6.976287239691398e-10,2.369638410779938e-12,2.460555388860881e-16,1.7836415276145103e-16,1.2132102207575003e-15,1.2132102207575003e-15,1.9932248227651065e-08,6.753688813329499e-11,1.2039774918668303e-13,9.448641836806238e-14,3.6561338115213513e-13,2.499964092528074e-09,3.590747192579824e-14,0.0,3.399995762929958e-06,8.139330318745548e-14,4.508875820206269e-16,5.946767524366441e-14,4.095711462771633e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.965105991459539e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2178484057001453e-11,2.2904810823508033e-13,0.0,0.0,0.0,9.838542886085845e-13,1.3897766856560875e-11,4.973591158861215e-15,3.936709450623298e-15,1.4217830464647247e-14,1.7836415276145102e-19,2.460555388860881e-19,3.970790325532054e-10,2.507215186968753e-12,7.123576231738759e-12,6.602854224487487e-19,2.1081005879538014e-13,0.0,0.0,4.778717019180041e-13,8.825896022193063e-15,3.497597838999845e-13,2.404514480993173e-11,0.0,0.0,0.0,1.4625860526438984e-15,5.999887566371961e-12,1.9146533914268944e-13,2.1862490005425477e-14
0.18,0.0,0.0,9.99776243559203e-09,0.0,1.0223756440797149e-10,9.366975002024746e-11,9.95841274573446e-10,0.0,1.599999652282183e-07,0.0,9e-08,0.0,2.0993655916815213e-10,1.399999282004603e-06,6.97489775895841e-10,2.5083890121919324e-12,2.712822146826826e-16,2.0430702074001898e-16,1.3595125247515863e-15,1.3595125247515863e-15,1.9928278013905572e-08,7.148135399338813e-11,1.345997885657594e-13,1.060324241929731e-13,4.339878655940192e-13,2.4999619851504904e-09,3.801484950945824e-14,0.0,3.399995514109507e-06,8.617039174447383e-14,5.653569561080989e-16,6.296524280953486e-14,4.336135178920858e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.963620600121589e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2174342805348436e-11,2.289922431950772e-13,0.0,0.0,0.0,9.835318708042281e-13,1.389178214860123e-11,5.2646691716743294e-15,4.3403101846055866e-15,1.5050334073110934e-14,2.04307020740019e-19,2.7128221468268264e-19,3.969080355484341e-10,2.6513362661546416e-12,7.922621043127222e-12,8.762201242359027e-19,2.1074004744242782e-13,0.0,0.0,4.777150948149004e-13,1.0476453253003136e-14,3.4975384611545816e-13,2.4039576650835156e-11,0.0,0.0,0.0,1.6753175700681554e-15,6.733058936253791e-12,1.9146210035210596e-13,2.5945892520657295e-14
0.19,0.0,0.0,9.99763844391396e-09,0.0,1.0236155608604197e-10,9.363761159057765e-11,9.95610738583317e-10,0.0,1.599999632663086e-07,0.0,9e-08,0.0,2.0993300757984092e-10,1.399999184334789e-06,6.973508876747172e-10,2.6470685246439746e-12,2.975427495623455e-16,2.321265924824861e-16,1.5141409644338535e-15,1.5141409644338535e-15,1.9924309473655692e-08,7.542270418146597e-11,1.4958469162568143e-13,1.1823779188368048e-13,5.094896362535196e-13,2.4999598784584286e-09,4.0121541571325156e-14,0.0,3.39999526532839e-06,9.094594730710727e-14,6.959826608697821e-16,6.646275102741555e-14,4.576503216271578e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.962221261468211e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2170014810645154e-11,2.2893639249038525e-13,0.0,0.0,0.0,9.831943488739988e-13,1.388580064659114e-11,5.555582852736607e-15,4.760450773420691e-15,1.588241114781341e-14,2.321265924824861e-19,2.975427495623455e-19,3.9673712941657845e-10,2.795043813376923e-12,8.763352062473404e-12,1.14317775188195e-18,2.106668011270406e-13,0.0,0.0,4.775511540969342e-13,1.2299062692070536e-14,3.49747903585728e-13,2.4034009760782994e-11,0.0,0.0,0.0,1.9034380583563858e-15,7.50809978461371e-12,1.9145885895661332e-13,3.045368755900618e-14
0.2,0.0,0.0,9.997514493363808e-09,0.0,1.0248550663619341e-10,9.360403518963011e-11,9.953802551181838e-10,0.0,1.599999613004861e-07,0.0,9e-08,0.0,2.09929453140316e-10,1.399999078865324e-06,6.972120593057684e-10,2.7856769481360646e-12,3.248371435250766e-16,2.6182286798885233e-16,1.6770955398043015e-15,1.6770955398043015e-15,1.9920342606901425e-08,7.936093869752849e-11,1.6535245836644919e-13,1.3110252144018452e-13,5.921186931306362e-13,2.4999577724518886e-09,4.2227548111398986e-14,0.0,3.3999950165866086e-06,9.571996987535577e-14,8.427646963056765e-16,6.996019989730649e-14,4.816815574823791e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.960907975499405e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2165500079793618e-11,2.2888055611990075e-13,0.0,0.0,0.0,9.828417228266965e-13,1.3879822349265e-11,5.846332197760259e-15,5.197131216429281e-15,1.671406168875451e-14,2.618228679888523e-19,3.248371435250766e-19,3.9656631412198333e-10,2.938331147736924e-12,9.645769231775562e-12,1.4686242233081971e-18,2.1059031985733816e-13,0.0,0.0,4.773798797657099e-13,1.4293724301690762e-14,3.497419563107949e-13,2.4028444139774776e-11,0.0,0.0,0.0,2.146947517508589e-15,8.325010111451717e-12,1.914556149562118e-13,3.538562169333901e-14
0.21,0.0,0.0,9.997390583941576e-09,0.0,1.026094160584258e-10,9.356902081740482e-11,9.951498241780463e-10,0.0,1.5999995933075082e-07,0.0,9e-08,0.0,2.0992589584957736e-10,1.3999989655962075e-06,6.970732907889947e-10,2.924214282668201e-12,3.53165396570876e-16,2.933958472591176e-16,1.84837625086293e-15,1.84837625086293e-15,1.9916377413642768e-08,8.329605754157569e-11,1.8190308878806256e-13,1.4462661286248522e-13,6.818750362253687e-13,2.49995566713087e-09,4.4332869129679714e-14,0.0,3.3999947678841616e-06,1.0049245944921933e-13,1.0057030624157814e-15,7.345758941920765e-14,5.057072254577498e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.959680742215168e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.216079861969123e-11,2.2882473408252045e-13,0.0,0.0,0.0,9.824739926716257e-13,1.3873847255357604e-11,6.136917202469659e-15,5.650351512989606e-15,1.7545285695934045e-14,2.9339584725911757e-19,3.53165396570876e-19,3.9639558962900427e-10,3.081191599088566e-12,1.0569872489368292e-11,1.8605276288529993e-18,2.105106036414351e-13,0.0,0.0,4.772012718228308e-13,1.6460438044171244e-14,3.4973600429065964e-13,2.4022879787810027e-11,0.0,0.0,0.0,2.405845947524764e-15,9.183789916767812e-12,1.914523683509017e-13,4.074144171121733e-14
0.22,0.0,0.0,9.997266717979393e-09,0.0,1.0273328202060699e-10,9.353257407465784e-11,9.94919445560794e-10,0.0,1.599999573568977e-07,0.0,9e-08,0.0,2.099223357097118e-10,1.3999988440068004e-06,6.969345820857185e-10,3.0626805740621977e-12,3.825154713507145e-16,3.2685554155126378e-16,2.0279779888948854e-15,2.0279779888948854e-15,1.991241388603665e-08,8.722807382215701e-11,1.9923370658154738e-13,1.588076688075576e-13,7.792793779471476e-13,2.499953562535779e-09,4.643746422091275e-14,0.0,3.3999945192189116e-06,1.0526332442893489e-13,1.1873100007534692e-15,7.695491953189062e-14,5.297273269917643e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.958545808143305e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2155911167965747e-11,2.28768926384035e-13,0.0,0.0,0.0,9.820912168612605e-13,1.3867875360017334e-11,6.427338019042222e-15,6.119919054905243e-15,1.8376083444282708e-14,3.268555415512638e-19,3.825154713507145e-19,3.962249556654528e-10,3.2236197691479397e-12,1.153550600295721e-11,2.3288807839645913e-18,2.104276651068547e-13,0.0,0.0,4.770153588334102e-13,1.8811773859120436e-14,3.4973004752857976e-13,2.4017316699994226e-11,0.0,0.0,0.0,2.6802154407203626e-15,1.0084286969279907e-11,1.9144911914234125e-13,4.655200051961036e-14
0.23,0.0,0.0,9.997142918570861e-09,0.0,1.0285708142914052e-10,9.349475042205424e-11,9.946891172650504e-10,0.0,1.5999995537689615e-07,0.0,9e-08,0.0,2.0991877274138306e-10,1.3999987089415463e-06,6.967959328129426e-10,3.201076276061829e-12,4.1276816978203604e-16,3.623010858785303e-16,2.2158501656009088e-15,2.2158501656009088e-15,1.990845194641816e-08,9.115711734475953e-11,2.1731582951931742e-13,1.7362194993785123e-13,8.894879965276474e-13,2.4999514590667216e-09,4.85409332779928e-14,0.0,3.3999942705696913e-06,1.1003165776128867e-13,1.412462614686677e-15,8.045218962904963e-14,5.537418763289008e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.957565028608836e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2150844967370065e-11,2.2871313309145337e-13,0.0,0.0,0.0,9.816939741276602e-13,1.3861906626471667e-11,6.717596192375649e-15,6.603926573527007e-15,1.9206457656262956e-14,3.623010858785303e-19,4.1276816978203607e-19,3.960544098539271e-10,3.365621608233018e-12,1.2541127232361878e-11,2.8994973271932216e-18,2.1034162922344408e-13,0.0,0.0,4.768224236449915e-13,2.1472204052735055e-14,3.4972408605680453e-13,2.4011754827864285e-11,0.0,0.0,0.0,2.9708689042039485e-15,1.1024993821053553e-11,1.9144586734694635e-13,5.312498710735929e-14
0.24,0.0,0.0,9.997019169312643e-09,0.0,1.0298083068735818e-10,9.345551046600317e-11,9.94458840712389e-10,0.0,1.5999995339218848e-07,0.0,9e-08,0.0,2.0991520692991373e-10,1.3999985640624257e-06,6.966573432427092e-10,3.3394010663738697e-12,4.440081580059897e-16,3.996620648546645e-16,2.4120287137409375e-15,2.4120287137409375e-15,1.990449164995251e-08,9.508309590882548e-11,2.361696884662434e-13,1.8908631825366621e-13,1.0088383986514895e-12,2.4999493564395035e-09,5.0643560496134454e-14,0.0,3.399994021951536e-06,1.1479810372422356e-13,1.6634907513071788e-15,8.394940014134236e-14,5.777508633513369e-12,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,9.956694467907708e-10,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2145594884884915e-11,2.286573541549661e-13,0.0,0.0,0.0,9.812818534209408e-13,1.3855941078698347e-11,7.007690617908424e-15,7.1037287966061265e-15,2.0036406398115224e-14,3.996620648546645e-19,4.440081580059898e-19,3.95883953823624e-10,3.50718176824564e-12,1.35878316926535e-11,3.573855754834592e-18,2.1025240723891031e-13,0.0,0.0,4.7662226535426e-13,2.4353316124164596e-14,3.4971811985242887e-13,2.4006194205842735e-11,0.0,0.0,0.0,3.2772289318082487e-15,1.2006981209107804e-11,1.9144261295305744e-13,6.02412464463301e-14
