Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
0.29,0.14663617590962008,0.0923162857897941,0.11178691986091237,0.1009297975205125,0.09913543144825221,0.10137873959737889,0.09793316291798096,0.09815864929271935,0.1001738261399687,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13872522685110636,0.005814736225888797,0.02769488573693823,0.0007331808795481004,0.05135278950109238,0.011178691986091237,0.005500277618684659,0.0009913543144825221,0.001002739244358764,0.0023213853429717873,0.002974062943447566,0.005671134431741779,0.0010137873959737888,0.006473372893816148,0.009793316291798096,0.003917326516719238,0.005538977147387646,0.00531978900171933,0.0065444507255141005,0.001001738261399687,0.0058895189575631605,0.005008691306998435
0.3,0.14823453281793128,0.09207606196292835,0.11218850258612306,0.10096146412191065,0.09910581102137352,0.1014252876940118,0.09786076122343572,0.09809760162231558,0.10017914481600093,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13879574291718907,0.005876361438518196,0.027622818588878505,0.0007411726640896564,0.051361031355424275,0.011218850258612308,0.005499598194891235,0.0009910581102137352,0.0010028285740165694,0.0023221136748039447,0.0029731743306412053,0.00566635776647086,0.001014252876940118,0.0064568708018298915,0.009786076122343572,0.003914430448937429,0.0055245637177757006,0.0053276754337111855,0.006540397052430208,0.0010017914481600092,0.005885856097338935,0.005008957240800047
0.31,0.14983217827341075,0.09183741132211988,0.11258976618674052,0.10099311269930893,0.0990762033357852,0.10147178322042667,0.09778829593478933,0.09803671048437446,0.10018441977288402,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13886520771974592,0.005937921344344025,0.027551223396635963,0.0007491608913670538,0.051369292455605974,0.011258976618674053,0.005498980276053152,0.0009907620333578521,0.0010029176468727182,0.0023228415920841052,0.002972286100073556,0.0056616835994979225,0.0010147178322042667,0.006440474436725188,0.009778829593478934,0.003911531837391573,0.005510244679327193,0.005335518301210948,0.00653635365795485,0.0010018441977288402,0.0058822026290624675,0.005009220988644201
0.32,0.15142910687393835,0.09160032651081651,0.11299071116524761,0.10102474396915476,0.09904660838371655,0.10151822735951484,0.09771576819254596,0.09797597524096727,0.10018965113806812,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13893363287765295,0.005999415778575573,0.027480097953244954,0.0007571455343696917,0.05137757272338974,0.011299071116524763,0.005498421891281589,0.0009904660838371655,0.0010030064701972206,0.0023235691112905594,0.0029713982515114966,0.005657108667407452,0.0010151822735951484,0.0064241833300762875,0.009771576819254597,0.003908630727701839,0.00549601959064899,0.0053433179578289075,0.0065323205003257456,0.0010018965113806812,0.005878558514458036,0.005009482556903406
0.33,0.1530253132173938,0.09136480017246607,0.11339133802412718,0.10105635864789556,0.09901702615739685,0.10156462129416761,0.0976431791372098,0.09791539525416532,0.10019483903900343,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13900102988466914,0.006060844576636211,0.027409440051739817,0.000765126566086969,0.05138587208088487,0.011339133802412719,0.005497921154696173,0.0009901702615739685,0.0010030950512535624,0.0023242962489015977,0.0029705107847219055,0.005652629844290626,0.0010156462129416763,0.006407997012977664,0.00976431791372098,0.003905727165488392,0.005481888010347964,0.005351074754253797,0.006528297537777292,0.0010019483903900344,0.005874923715249919,0.005009741951950172
0.34,0.1546207919016569,0.09113082495051635,0.11379164726586208,0.10108795745197871,0.09898745664905538,0.1016109662072763,0.09757052990928501,0.09785496988603988,0.10019998360314013,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13906741011104026,0.00612220757416315,0.027339247485154903,0.0007731039595082845,0.051394190450557306,0.011379164726586209,0.005497476261022898,0.0009898745664905539,0.0010031833972987119,0.00232502302139551,0.0029696236994716614,0.005648244134579438,0.001016109662072763,0.006391915016047659,0.009757052990928501,0.0039028211963714004,0.005467849497030981,0.005358789038283798,0.0065242847285405916,0.0010019998360314014,0.005871298193162393,0.005009999180157007
0.35000000000000003,0.15621553752460746,0.09089839348841519,0.11419163939293514,0.10111954109785162,0.09895789985092142,0.10165726328173222,0.09749782164927578,0.09779469849866228,0.10020508495792839,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13913278480507876,0.006183504607007185,0.027269518046524558,0.0007810776876230373,0.05140252775522925,0.011419163939293514,0.005497085481462809,0.0009895789985092142,0.0010032715155831222,0.0023257494452505875,0.0029687369955276426,0.005643948666324338,0.0010165726328173223,0.0063759368694320945,0.009749782164927579,0.0038999128659710316,0.005453903609304912,0.005366461154857165,0.006520282030843471,0.0010020508495792839,0.005867681909919736,0.00501025424789642
0.36,0.15780954733549882,0.09066749629092133,0.11459131510250295,0.10115110942504446,0.09892835575507099,0.10170351226920037,0.09742505574137962,0.09773458036418126,0.100210143270363,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13919716478453434,0.0062447356161411775,0.027200248887276398,0.0007890477366774941,0.051410883921995644,0.011459131510250296,0.005496747082542776,0.00098928355755071,0.0010033594046510656,0.0023264755167760227,0.0029678506726521295,0.005639740675514478,0.0010170351226920036,0.006360061955294832,0.009742505574137963,0.0038970022296551847,0.00544004977745528,0.005374091438030666,0.006516289397037272,0.00100210143270363,0.005864074821850875,0.00501050716351815
0.37,0.15940281670617315,0.09043812537717795,0.11499067495387552,0.10118266289402374,0.09889882435368864,0.10174971393478284,0.09735223339723724,0.09767461481841884,0.10021515867943755,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1392605609693503,0.006305900468362818,0.027131437613153384,0.0007970140835308658,0.051419258875572166,0.011499067495387552,0.005496459454783924,0.0009889882435368865,0.0010034470692068872,0.002327201246562546,0.002966964730610659,0.005635617516686719,0.0010174971393478284,0.006344289759741329,0.009735223339723724,0.0038940893358894897,0.005426287522630677,0.005381680224750905,0.006512306783628546,0.0010021515867943754,0.0058604768891051305,0.0050107579339718775
0.38,0.16099533907610405,0.0902102743250431,0.11538971936448122,0.10121420260436895,0.09886930563907063,0.10179587008668511,0.09727935565088125,0.09761480126273418,0.1002201312953249,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13932298438809454,0.006366998954232457,0.02706308229751293,0.0008049766953805203,0.051427652538171345,0.011538971936448122,0.005496221110496113,0.0009886930563907065,0.0010035345202883373,0.002327926659900486,0.002966079169172119,0.005631576656937906,0.0010179587008668511,0.006328619875930167,0.009727935565088126,0.0038911742260352503,0.005412616459502586,0.005389227855064427,0.006508334151401176,0.001002201312953249,0.005856888075764051,0.005011006564766245
0.39,0.16258710932500076,0.08998393555063126,0.11578844885749588,0.10124572917931504,0.09883979960342992,0.10184198175566535,0.09720642366871937,0.09755513904964021,0.10022506124967864,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1393844457849565,0.0064280309215136115,0.02699518066518938,0.0008129355466250038,0.051436064834486546,0.01157884488574959,0.005496030582283742,0.0009883979960342993,0.0010036217642007438,0.0023286517711242458,0.0029651939881028978,0.005627615658798475,0.0010184198175566535,0.006313051816434407,0.009720642366871937,0.003888256946748775,0.005399036133037875,0.005396734661904075,0.006504371457945506,0.0010022506124967865,0.005853308342978412,0.005011253062483932
0.4,0.16417812233257253,0.08975910147005695,0.1161868639560953,0.10127724324209694,0.09881030623897952,0.10188804997248176,0.09713343861715931,0.09749562753164984,0.1002299486741524,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13944495578993876,0.006488996218168854,0.026927730441017084,0.0008208906116628627,0.05144449568957031,0.01161868639560953,0.005495886462035844,0.000988103062389795,0.0010037088072437697,0.0023293765945682295,0.0029643091871693855,0.005623732180476762,0.0010188804997248175,0.006297585093367292,0.009713343861715932,0.0038853375446863724,0.0053855460882034165,0.005404200975489651,0.00650041866084867,0.001002299486741524,0.00584973765189899,0.00501149743370762
0.41000000000000003,0.16576837297852862,0.08953576449943465,0.11658496518345532,0.10130874541594957,0.0987808255379324,0.10193407576789254,0.09706040166260878,0.097436266061276,0.10023479370039975,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13950452492030394,0.0065498946923595765,0.026860729349830394,0.000828841864892643,0.051452945028833914,0.011658496518345532,0.005495787398063028,0.000987808255379324,0.0010037956557114168,0.00233010114456684,0.0029634247661379717,0.005619923971211059,0.0010193407576789253,0.006282219218385885,0.00970604016626088,0.003882416066504351,0.005372145869966078,0.005411627123356488,0.0064964757176946076,0.0010023479370039976,0.00584617596367656,0.005011739685019988
0.42,0.16735785743607406,0.0893139175550007,0.11698275304034873,0.10134023607547236,0.09875135749342115,0.1019800597652599,0.09698731387312959,0.09737705405498281,0.10023959645211354,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1395631632761191,0.0066107262436011045,0.02679417526650021,0.0008367892871803703,0.051461412777090126,0.011698275304034875,0.005495732068827934,0.0009875135749342115,0.001003882313436064,0.0023308254297358644,0.002962540724802634,0.005616188861987202,0.001019800597652599,0.006266953737289427,0.00969873138731296,0.0038794925549251835,0.0053588350533000425,0.0054190134198290225,0.006492542590303485,0.0010023959645211354,0.0058426232432989686,0.005011979822605678
0.43,0.16894657943108085,0.08909355647318133,0.11738022789673812,0.1013717141434928,0.09872190210394782,0.10202600020917837,0.0969141757425459,0.09731799130264246,0.10024435700650403,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13962087906744935,0.006671491070156804,0.026728066941954398,0.0008447328971554043,0.051469898853882375,0.011738022789673813,0.005495719066803024,0.0009872190210394782,0.0010039687699096372,0.0023315494253003345,0.0029616570631184344,0.005612524738408567,0.0010202600020917838,0.006251788397453701,0.00969141757425459,0.003876567029701836,0.005345613388390879,0.0054263601150549515,0.00648861926524625,0.0010024435700650403,0.005839079478158547,0.005012217850325202
0.44,0.17053452845569955,0.08887467158702624,0.1177773903691104,0.10140318127884115,0.09869245935789518,0.10207189982725717,0.09684098884688752,0.09725907689040393,0.10024907552838229,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1396776837649563,0.006732188807492778,0.02666240147610787,0.0008526726422784978,0.05147840318961882,0.01177773903691104,0.005495747292835216,0.0009869245935789518,0.0010040550416469901,0.0023322731694133464,0.0029607737807368553,0.005608929619005961,0.0010207189982725717,0.006236722565141574,0.009684098884688753,0.003873639553875501,0.005332480295221574,0.0054336675727687115,0.006484705682440207,0.0010024907552838229,0.005835544613424236,0.005012453776419115
0.45,0.1721217000154172,0.08865725555460287,0.11817424096980311,0.10143463798446548,0.09866302924792111,0.10211775945316122,0.09676775430498354,0.09720031020171896,0.10025375214555063,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13973358730845375,0.006792819329129205,0.02659717666638086,0.0008606085000770861,0.05148692571062744,0.011817424096980313,0.0054958155845418995,0.000986630292479211,0.0010041411337382794,0.002332996673642706,0.002959890877437633,0.005605401574217213,0.0010211775945316122,0.006221755766993128,0.009676775430498354,0.0038707101721993415,0.005319435333276172,0.005440936105042256,0.006480801801508026,0.0010025375214555063,0.005832018612103138,0.005012687607277532
0.46,0.17370808961572082,0.08844130103397865,0.11857078021115373,0.10146608476331381,0.0986336117666835,0.10216357992055539,0.0966944732356631,0.09714169062003929,0.10025838698581131,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13978859953306214,0.00685338250875571,0.026532390310193596,0.0008685404480786041,0.0514954663435849,0.011857078021115373,0.0054959228239664,0.000986336117666835,0.00100422705126909,0.0023337199495562177,0.002959008353000505,0.005601938746052016,0.0010216357992055539,0.006206887529215286,0.00966944732356631,0.003867778929426524,0.005306478062038719,0.005448166021416933,0.006476907582069339,0.001002583869858113,0.005828501437202357,0.005012919349290566
0.47000000000000003,0.17529369276209741,0.08822680068322103,0.1189670086054998,0.10149752211833424,0.09860420690684021,0.1022093620631046,0.09662114675775538,0.09708321752881661,0.10026298017696662,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13984273017052598,0.006913878220231173,0.02646804020496631,0.0008764684638104871,0.05150402501551604,0.011896700860549982,0.005496067935548934,0.0009860420690684022,0.0010043127993204408,0.0023344430087216873,0.0029581262072052063,0.005598539344804807,0.001022093620631046,0.006192117377585282,0.009662114675775539,0.0038648458703102154,0.005293608040993262,0.00545535762893009,0.006473022983740747,0.0010026298017696662,0.005824993051728997,0.0050131490088483315
0.48,0.17687850496003396,0.08801374716039745,0.1193629266651788,0.1015289505524748,0.09857481466104914,0.10225510671447377,0.09654777599008948,0.09702489031150269,0.10026753184681882,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13989598885051116,0.006974306337583524,0.026404124148119233,0.0008843925248001698,0.05151260165379352,0.01193629266651788,0.005496249884207746,0.0009857481466104914,0.001004398382968785,0.0023351658627069204,0.002957244439831474,0.005595201645947148,0.0010225510671447377,0.006177444837454107,0.00965477759900895,0.0038619110396035795,0.005280824829623847,0.005462511232141334,0.006469147966135852,0.0010026753184681882,0.005821493418690161,0.005013376592340941
0.49,0.1784625286358697,0.0878021365024461,0.11975853473390405,0.10156036945305486,0.09854543502691532,0.10230081287998312,0.09647436142011506,0.09696670874155522,0.10027204206904991,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1399483834223842,0.007034667008170044,0.02634064095073383,0.0008923126431793485,0.05152119617961874,0.011975853473390405,0.005496467566323999,0.0009854543502691533,0.0010044837962898392,0.0023358884974202616,0.0029563630508074594,0.005591923963199174,0.0010230081287998312,0.006162869667588016,0.009647436142011507,0.0038589744568046026,0.005268128190146766,0.005469627074222371,0.00646528251470329,0.001002720420690499,0.0058180025244933126,0.0050136021034524955
0.5,0.18004575919856797,0.08759196132031002,0.1201538333263648,0.1015917793385819,0.09851606799702758,0.1023464814187971,0.096400904175467,0.09690867219698657,0.10027651097221699,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13999992334882946,0.00709496010231303,0.026277588396093007,0.0009002287959928399,0.051529808521071634,0.01201538333263648,0.0054967200245510965,0.000985160679970276,0.0010045690445117418,0.0023366109247873836,0.0029554820399108274,0.005588704695051186,0.001023464814187971,0.006148391389289852,0.0096400904175467,0.00385603616701868,0.005255517679218601,0.005476705455819717,0.006461426588690854,0.0010027651097221698,0.005814520331819194,0.00501382554861085
0.51,0.18162819034346092,0.0873832133883101,0.1205488229990024,0.10162318100379766,0.09848671356274992,0.10239211364278573,0.09632740554011227,0.0968507799592421,0.10028093869827752,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.14005061840820224,0.007155185422910822,0.026214964016493026,0.0009081409517173047,0.05153843860820692,0.01205488229990024,0.005497006363255567,0.0009848671356274992,0.0010046541355793997,0.002337333163087346,0.0029546014068824976,0.0055855423025269494,0.0010239211364278574,0.006134009465536139,0.009632740554011227,0.0038530962216044907,0.005242992803298606,0.005483746689745987,0.0064575801409457005,0.0010028093869827752,0.005811046797554526,0.005014046934913877
0.52,0.18320981819171003,0.08717588566509586,0.12094350424915362,0.1016545748524046,0.09845737171718029,0.1024377102229656,0.09625386657671291,0.0967930314464682,0.1002853253702193,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.140100477693077,0.0072153428687752865,0.02615276569952876,0.0009160490909585502,0.05154708636914036,0.012094350424915364,0.005497325682980745,0.000984573717171803,0.001004739073578905,0.0023380552216053056,0.0029537211515154086,0.005582435292533925,0.001024377102229656,0.006119723440852822,0.009625386657671292,0.0038501546630685165,0.005230553139905752,0.005490751065780885,0.006453743133368539,0.0010028532537021929,0.005807581886788092,0.005014266268510965
0.53,0.18479063886447672,0.08696997110931688,0.12133787757415532,0.10168596128810516,0.09842804245341667,0.10248327183035329,0.09618028834793094,0.09673542607681129,0.10028967111103006,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.14014951020129698,0.007275432338858682,0.026090991332795063,0.0009239531943223836,0.051555751732323976,0.012133787757415533,0.005497677116631952,0.0009842804245341666,0.0010048238625926839,0.0023387771096264184,0.0029528412736025,0.005579382224021009,0.0010248327183035328,0.006105532859362423,0.009618028834793095,0.0038472115339172374,0.005218198266559013,0.005497718871370408,0.00644991552785723,0.0010028967111103005,0.005804125564608678,0.005014483555551503
