Time,A,C1,C2,M,T,lambda,rho,alpha_1,alpha_2,beta,delta,epsilon,gamma_1,gamma_2,gamma_3,compartment,New_Vicodin_Prescriptions,Vicodin_Use_Transition_Acute_Chronic,Vicodin_Use_Transition_Cessation,Vicodin_Use_Transition_Chronic_Abuse,Vicodin_Use_Transition_Chronic_Exit,Vicodin_Use_Transition_Chronic,Vicodin_Use_Transition_Chronic2_Exit,Vicodin_Use_Transition_Abuse_Treatment_Exit,Vicodin_Use_Transition_Abuse_Relapse_Linear,Vicodin_Use_Transition_Abuse_Relapse_Nonlinear,Vicodin_Use_Transition_Treatment_Succesful
136.0,1691533.0073606228,1910424.1690060403,498893.4453590337,1660897.096781181,95277.77299051877,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1114606.4312775664,365397.3612918598,747403.6935515314,24944.672267951686,267459.3836608457,95521.20845030202,69845.08235026473,50745.99022081868,22866.665517724505,128.93239830501994,27916.387486222
136.25,1690834.086965075,1911026.4236581263,499075.7409153699,1661346.961723321,95236.42211321915,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1114895.9404567473,365496.3315791306,747606.1327754944,24953.787045768495,267543.69931213773,95551.32118290632,69870.6037281518,50725.02260895225,22856.741307172593,128.8231910637003,27904.27167917321
136.5,1690140.1618878858,1911624.8238757283,499256.90853144013,1661793.8605499726,95195.36564630912,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1115183.5292829727,365594.649320994,747807.2372474876,24962.845426572007,267627.475342602,95581.24119378642,69895.96719440163,50704.20485663657,22846.88775511419,128.7148085635435,27892.24213436857
136.75,1689451.198520828,1912219.3897228588,499436.95363465254,1662237.8094438117,95154.60162327267,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1115469.2086065628,365692.31807763857,748007.0142497153,24971.84768173263,267710.71456120024,95610.96948614295,69921.17350885137,50683.53595562484,22837.10438958544,128.60724460576796,27880.29827561889
137.0,1688767.1634554144,1912810.141213348,499615.88164536876,1662678.82451167,95114.12808913592,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1115752.9892415868,365789.34139256744,748205.4710302516,24980.79408226844,267793.4197698687,95640.5070606674,69946.22343035163,50663.01490366243,22827.39074139262,128.50049303810002,27868.439530116822
137.25,1688088.0234820542,1913397.0983096177,499793.69797650486,1663116.9217833031,95073.9431004219,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1116034.8819656232,365885.7227923267,748402.6148024864,24989.684898825246,267875.5937633465,95669.85491548089,69971.11771671068,50642.64070446163,22817.746344101255,128.3945477544292,27856.665328423613
137.5,1687413.7455892095,1913980.280921458,499970.4080331323,1663552.1172101612,95034.04472510524,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1116314.8975195321,365981.46578623547,748598.4527445725,24998.520401656617,267957.23932900414,95699.0140460729,69995.85712463853,50622.41236767628,22808.170734025258,128.28940269446585,27844.975104455832
137.75,1686744.2969625525,1914559.7089048016,500146.01721207885,1663984.4266641554,94994.43104256694,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1116593.0466072238,366076.5738661142,748792.9919988699,25007.300860603944,268038.35924667225,95727.98544524009,70020.44240969105,50602.328908876574,22798.663450216063,128.1850518434018,27833.36829547211
138.0,1686079.6454037603,1915135.4016605117,500320.52998431405,1664413.8832166814,94955.10016278073,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1116869.339720957,366171.0543076699,748986.2474475066,25016.026499215703,268118.9562324717,95756.77008302559,70044.87419780398,50582.38936211281,22789.224039067372,128.0814892893919,27821.84434769475
138.25,1685419.758168843,1915707.3792396274,500493.9524318076,1664840.4893356836,94916.05017306798,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1117143.7876236027,366264.9076538504,749178.2202010576,25024.69762159038,268199.03309354786,95785.36896198138,70069.15334045306,50562.59274506529,22779.852041536316,127.97870906322723,27810.402700708917
138.5,1684764.6030335997,1916275.6613257725,500666.2899164913,1665264.2607934554,94877.2791869201,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1117416.4009053926,366358.1373745602,749368.917357055,25033.31449582457,268278.5925856082,95813.78306628863,70093.28058830879,50542.938091007985,22770.547004860822,127.87670528500756,27799.042801767588
138.75,1684114.147974445,1916840.2675373526,500837.5477756394,1665685.2135569856,94838.78532936437,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1117687.1901159408,366450.74698253686,749558.3461006435,25041.87738878197,268357.6374552294,95842.01337686763,70117.25668858952,50523.42443923335,22761.30847904745,127.77547211991502,27787.76410150376
139.0,1683468.3611613594,1917401.2174322482,501007.73133503937,1666103.3635310663,94800.56673663428,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1117956.1657666243,366542.7399768346,749746.5135889798,25050.38656675197,268436.17044051475,95870.06087161241,70141.08238690552,50504.05083484078,22752.13601679223,127.67500377703185,27776.56605383384
139.25,1682827.210957058,1917958.5305065766,501176.84590856306,1666518.7265576266,94762.6215561248,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1118223.3383303862,366634.11984267784,749933.426950932,25058.842295428156,268514.19427092077,95897.92652532883,70164.75842719883,50484.816328711735,22743.02917346995,127.57529450901815,27765.448115944564
139.5,1682190.6659161632,1918512.226193455,501344.8967977375,1666931.3184150632,94724.94794634779,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1118488.7182415428,366724.8900513139,750119.0932867784,25067.244839886876,268591.7116670837,95925.61130967276,70188.28555168326,50465.71997748489,22733.987507123467,127.47633861179256,27754.4097482799
139.75,1681558.694784373,1919062.3238617608,501511.8892913161,1667341.1548175747,94687.54407688737,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1118752.3158956,366815.0540598664,750303.5196679087,25075.594464565806,268668.7253406465,95953.11619308805,70211.66450078426,50446.76084353119,22725.010578452966,127.37813042421482,27743.450414527997
140.0,1680931.2664976334,1919608.8428148953,501677.8286648493,1667748.2514144925,94650.40812835522,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1119014.1416490688,366904.61531118833,750486.7131365216,25083.891433242465,268745.23799408536,95980.44214074477,70234.8960130789,50427.937994929,22716.09795080525,127.28066432777123,27732.569581608077
140.25,1680308.3501813076,1920151.8022895455,501842.7201802558,1668152.623789614,94613.53829234598,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1119274.205819292,366993.5772337151,750668.6807053264,25092.136009012793,268821.2523205364,96007.59011447728,70257.98082523582,50409.250505439224,22707.249190163035,127.18393474626228,27721.76671965737
140.5,1679689.9151493476,1920691.221454446,502006.56908539333,1668554.2874605346,94576.9327713926,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1119532.518684275,367081.94324131764,750849.4293572406,25100.328454269667,268896.77100362245,96034.56107272231,70280.91967195507,50390.697454480425,22698.463865134225,127.0879361454928,27711.04130201803
140.75,1679075.930903464,1921227.1194091407,502169.3806136297,1668953.2578779806,94540.58977892171,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1119789.09048252,367169.7167331557,751028.9660450913,25108.46903068149,268971.7967172797,96061.35597045704,70303.71328590816,50372.27792710392,22689.74154694121,126.9926630329644,27700.39280522406
141.0,1678466.3671322973,1921759.5151827459,502331.1599834138,1669349.5504251407,94504.50753920895,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1120043.9314128677,367256.90109353093,751207.2976913133,25116.55799917069,269046.3321255844,96087.9757591373,70326.36239767793,50353.99101396892,22681.08180941015,126.89810995757027,27689.82070898822
141.25,1677861.193710587,1922288.4277327121,502491.9123978463,1669743.1804169996,94468.68428733436,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1120297.0516343457,367343.4996917399,751384.4311876498,25124.595619892316,269120.3798825797,96114.42138663561,70348.86773569848,50335.83581131761,22672.484228960246,126.80427150929232,27679.324496188965
141.5,1677260.380698344,1922813.875943586,502651.643044251,1670134.1630996696,94433.1182691377,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1120548.4612660168,367429.51588192733,751560.3733948513,25132.58215221255,269193.94263210206,96140.69379717931,70371.23002619515,50317.81142095032,22663.948384593048,126.71114231890053,27668.903652857345
141.75,1676663.8983400203,1923335.8786257722,502810.3570937455,1670522.5136497226,94397.80774117386,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1120798.1703868394,367514.95300293894,751735.1311423752,25140.517854687278,269267.02300760814,96166.79393128862,70393.44999312438,50299.91695020061,22655.473857881727,126.61871705765466,27658.55766816394
142.0,1676071.7170636794,1923854.4545142965,502968.05970081215,1670908.2471735238,94362.75097066819,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1121046.1890355283,367599.81437817524,751908.7112280857,25148.402985040608,269339.6236320015,96192.72272571483,70415.5283581137,50282.15151191038,22647.060232960364,126.52699043700817,27648.286034405777
142.25,1675483.8074801664,1924369.6222675666,503124.7560028693,1671291.3787065626,94327.94623547183,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1121292.5272104228,367684.1033154438,752081.1204179531,25156.237800143466,269411.74711745937,96218.48111337834,70437.46584040171,50264.51422440499,22638.707096513237,126.4359572083142,27638.088246993244
142.5,1674900.1403822806,1924881.400466136,503280.45111984183,1671671.9232127864,94293.3918240171,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1121537.19486936,367767.823106813,752252.3654457539,25164.022555992095,269483.39606525906,96244.0700233068,70459.26315677786,50247.00421146842,22630.414037764105,126.34561216253411,27627.96380443701
142.75,1674320.6862635643,1925389.8142339324,503435.1521008631,1672049.9044352288,94259.08598616287,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1121780.2021310541,367850.97897575033,752422.456995853,25171.757605043156,269554.57399275055,96269.49071169662,70480.92129412084,50229.620587906924,22622.180636679088,126.25595002794283,27617.912193945718
143.0,1673745.4163330724,1925894.8812360868,503588.8638073066,1672425.3361823142,94225.02703697613,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1122021.5588492237,367933.57396010915,752591.4012820415,25179.44319036533,269625.2833730522,96294.74406180435,70502.44093302294,50212.36248999217,22614.00648887427,126.1669656855989,27607.932921834003
143.25,1673174.3021663264,1926396.6164781356,503741.5903237776,1672798.2287432489,94191.2133210889,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1122261.2747581839,368015.61032351473,752759.202934462,25187.079516188882,269695.526306939,96319.83082390678,70523.82264532887,50195.22906498979,22605.891197061334,126.07865409497002,27598.025503079047
143.5,1672607.315256662,1926895.038478493,503893.3367728708,1673168.5971388577,94157.64316687144,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1122499.3596606606,368097.0913705487,752925.868712486,25194.66683864354,269765.305386989,96344.75192392466,70545.06714820192,50178.21945769986,22597.834360049143,125.9910101985885,27588.189447893328
143.75,1672044.427274159,1927390.165686138,504044.1082618379,1673536.4563346098,94124.31491294356,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1122735.823318776,368178.02039361413,753091.4053505744,25202.2054130919,269834.6231960593,96369.50828430691,70566.17515665732,50161.332818224764,22589.835579106453,125.90402897694824,27578.42426949246
144.0,1671485.6100647892,1927882.016479729,504193.9098822622,1673901.8212404242,94091.22690812756,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1122970.6754539635,368258.40067289333,753255.8195581909,25209.69549411311,269903.4823071621,96394.10082398646,70587.14738351671,50144.56830194368,22581.894457950613,125.81770544822088,27568.729484081374
144.25,1670930.8356495595,1928370.6091667195,504342.7467097331,1674264.7067104736,94058.37751140077,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1123203.9257468875,368338.2354763042,753419.1180197132,25217.137335486656,269971.88528334076,96418.53045833598,70607.98453936265,50127.92506948678,22574.010602736184,125.7320346679733,27559.104610840426
144.5,1670380.0762236577,1928855.9619824735,504490.6238035218,1674625.127542989,94025.7650918484,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1123435.583837368,368417.5280594576,753581.307394345,25224.53119017609,270039.83467754634,96442.79809912368,70628.68733249306,50111.40228670973,22566.183622043616,125.64701172888758,27549.549171911578
144.75,1669833.304155597,1929338.0930893817,504637.5462062553,1674983.098480065,93993.38802861626,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1123665.65932431,368496.2816656143,753742.3943160293,25231.877310312768,270107.33303251344,96466.9046544691,70649.25646887576,50094.999124667906,22558.4131268679,125.56263176048274,27540.062692384563
145.0,1669290.491986361,1929817.0205759755,504783.5189435918,1675338.6342074638,93961.24471086344,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1123894.1617656385,368574.499525642,753902.3853933588,25239.175947179592,270174.3828806366,96490.85102879879,70669.69265210287,50078.71475959083,22550.698730607222,125.47888992883848,27530.644700282985
145.25,1668751.6124285492,1930292.762456044,504928.54702389514,1675691.7493544207,93929.33353771514,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1124121.100678237,368652.18485797255,754061.2872094894,25246.427351194758,270240.9867438462,96514.63812280221,70689.99658334533,50062.54837285647,22543.040049051633,125.39578143632092,27521.294726550535
145.5,1668216.6383655206,1930765.3366677489,505072.63543791004,1676042.4584934476,93897.65291821536,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1124346.4855378915,368729.3408685585,754219.1063220515,25253.631771895503,270307.1471334849,96538.26683338745,70710.16896130741,50046.49915096562,22535.436700371687,125.31330152131012,27512.0123050371
145.75,1667685.5428505403,1931234.7610727397,505215.78915843664,1676390.7761401385,93866.20127127961,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1124570.3257792396,368805.9707508305,754375.8492630624,25260.789457921834,270372.86655018356,96561.73805363699,70730.21048218114,50030.56628551621,22527.888305107106,125.23144545792961,27502.796972484924
146.0,1667158.2991059225,1931701.0534552697,505358.0131400056,1676736.7167529743,93834.9770256477,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1124792.6307957245,368882.07768565434,754531.5225388384,25267.900657000282,270438.1474837378,96585.05267276349,70750.12183960079,50014.74897317767,22520.39448615545,125.15020855577771,27493.648268514775
146.25,1666634.8805221776,1932164.231521311,505499.31231855263,1677080.2947331266,93803.97861983647,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1125013.40993955,368957.6648412879,754686.132629907,25274.965615927635,270502.99241298356,96608.21157606556,70769.90372459737,49999.046415665325,22512.954868760753,125.06958615966084,27484.565735612086
146.5,1666115.2606571554,1932624.3128976705,505639.69161109376,1677421.5244242637,93773.20450209249,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1125232.6725216475,369032.73537333804,754839.6859909187,25281.98458055469,270567.4038056739,96631.21564488353,70789.55682555314,49983.45781971466,22505.569080502195,124.98957364932846,27475.5489191131
146.75,1665599.4132351906,1933081.315131105,505779.15591539966,1677760.4201123535,93742.65313034481,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1125450.4278116394,369107.2924247178,754992.1890505591,25288.957795769984,270631.3841183547,96654.06575655525,70809.08182815596,49967.98239705571,22498.236751282755,124.91016643920986,27466.59736719103
147.0,1665087.312146248,1933535.2556874368,505917.7101096711,1678096.9960254699,93712.32297215775,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1125666.6850378122,369181.3391256034,755143.6482114615,25295.88550548356,270694.93579624116,96676.76278437185,70828.47941535397,49952.61936438744,22490.95751331786,124.831359978153,27457.71063084222
147.25,1664578.9314450673,1933986.1519506695,506055.35905221326,1678431.266333596,93682.2125046836,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1125881.453387093,369254.87859339116,755294.0698501182,25302.767952610666,270758.06127309374,96699.30759753348,70847.75026730986,49937.367943352016,22483.731001124062,124.75314974916476,27448.888263872293
147.5,1664074.2451893548,1934434.0248508088,506192.10865468206,1678763.244616801,93652.3201999071,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1126094.7420730644,369327.9138156962,755443.4600775604,25309.605432734104,270820.76347911323,96721.70124254044,70866.8952116555,49922.22735568064,22476.556847977703,124.67553123751374,27440.12981857278
147.75,1663573.2273896537,1934878.8999739185,506327.9662104368,1679092.9437022828,93622.64452009533,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1126306.5603569122,369400.4476145022,755591.8246660273,25316.39831052184,270883.0459963486,96743.94499869592,70885.91526946115,49907.196821689606,22469.434684822878,124.5984999208394,27431.43484438793
148.0,1663075.852976628,1935320.7857343059,506462.9339366046,1679420.378861964,93593.18400622127,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1126516.9171380447,369472.48334963206,755739.1704878839,25323.14669683023,270944.91000280285,96766.0392867153,70904.81075112465,49892.27558929884,22462.364161493104,124.52205145915597,27422.80291382283
148.25,1662582.096640293,1935759.6995241893,506597.0167105313,1679745.563981067,93563.93717192073,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1126725.82144433,369544.0240758347,755885.5037914801,25329.850835526566,271006.3579333865,96787.98497620947,70923.5823394744,49877.46289920879,22455.344921260974,124.44618146657008,27414.233591372773
148.5,1662091.9332302997,1936195.6586689863,506730.21939379326,1680068.5128828988,93534.90254010243,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1126933.2822625956,369615.0728342377,756030.8307973045,25336.510969689665,271067.3922136581,96809.78293344931,70942.23071513107,49862.75799690899,22448.37660962458,124.37088558990922,27405.72644425001
