Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
0.45,0.04293104503990109,0.07251806144320327,2.4944508506850465,0.005521340888641566,0.014824444763032286,0.002227937428420794,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,2.780842631189273e-05,1.0,0.09581749049429658,0.00124531046480979,0.16210932725108218,3.231314066516629e-05,3.706873821772994e-08,0.02218730931004762,0.0001754604207911402,5.669007715141625e-05,0.045217534671499145,1.3113785161282865e-05,0.010990190640488128,0.002317054925557626
0.46,0.04387648848809199,0.07413898815998322,2.4942272564449532,0.0057425437297732975,0.01505528270938888,0.0023152690777846563,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,3.0199825273413694e-05,1.0,0.09581749049429658,0.001301183384208117,0.16214256791535753,3.433034134901039e-05,4.1829794862182375e-08,0.0225307778923453,0.00018617384628639606,6.011584476933965e-05,0.0452175692971911,1.383603175083511e-05,0.01120067783878604,0.002407879840896043
0.47000000000000003,0.044821367134003885,0.07576022437466183,2.4940002526007765,0.005967012377320589,0.015282847872725977,0.0024037855503063724,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,3.273502190292987e-05,1.0,0.09581749049429658,0.0013582707323404912,0.16217533729887806,3.642226652795615e-05,4.706942655089357e-08,0.022869255873022697,0.00019726202437076736,6.365884847989278e-05,0.0452176034319656,1.4577868653517048e-05,0.011410045840906529,0.0024999369723186274
0.48,0.04576566883930623,0.07738176466397363,2.4937698886338926,0.006194692415869397,0.015507194468106292,0.00249346356008547,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,3.5418950238064184e-05,1.0,0.09581749049429658,0.0014165712863250185,0.1622076432086128,3.858972208094555e-05,5.282253955750885e-08,0.023202824773052126,0.00020872746885671072,6.731975285233346e-05,0.045217637083954904,1.53391576281918e-05,0.01161831326320881,0.002593202102488889
0.49,0.04670938147834518,0.07900360367076852,2.493536213259114,0.006425530172402098,0.015728375970236973,0.0025842802187830698,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,3.8256568483774345e-05,1.0,0.09581749049429658,0.0014760837848087672,0.16223949334491966,4.0833490035788925e-05,5.91255921022364e-08,0.023531565034524207,0.00022057252895438847,7.109917181634184e-05,0.045217670261180225,1.6119752499003707e-05,0.01182549846972111,0.0026876514275343925
0.5,0.047652492938007454,0.08062573611022437,2.493299274348631,0.0066594727819148485,0.01594644504683306,0.0026762130845120573,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,4.125286945422246e-05,1.0,0.09581749049429658,0.0015368069282456478,0.1622708952919495,4.315432998531975e-05,6.601663396025668e-08,0.02385555591822551,0.0002327993957648422,7.49976709338533e-05,0.045217702971541714,1.6919499996732655e-05,0.012031619549291479,0.0027832616078925397
0.51,0.0485949911186389,0.08224815676161143,2.4930591190337914,0.006896468100690665,0.016161453646542256,0.002769240096919143,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,4.4412865518150824e-05,1.0,0.09581749049429658,0.001598739378941971,0.1623018565303076,4.5552978720389144e-05,7.353530427377246e-08,0.024174875634212455,0.000245410103620638,7.901576798599846e-05,0.04521773522283167,1.7738240033173166e-05,0.01223669434565565,0.002880009700795909
0.52,0.049536863933870176,0.08387086047505898,2.492815793622312,0.007136464777703296,0.016373452926438086,0.0028633396304940588,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,4.774159998444105e-05,1.0,0.09581749049429658,0.001661879761347843,0.1623323844266126,4.803015172837483e-05,8.172287175759386e-08,0.024489601230693794,0.0002584065367336778,8.315393527550627e-05,0.045217767022723655,1.8575806517684717e-05,0.012440740432579471,0.002977873215713821
0.53,0.05047809931156704,0.08549384216279092,2.4925693437063834,0.007379412162302566,0.016582493345594976,0.0029584904255946206,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,5.1244131313854524e-05,1.0,0.09581749049429658,0.001726226662088319,0.1623624862469712,5.0586542697182935e-05,9.062222705548015e-08,0.024799808733267086,0.00027179043011072373,8.7412600057958e-05,0.04521779837878653,1.943202755988566e-05,0.01264377514585941,0.0030768300426184053
0.54,0.051418685193617565,0.08711709680645807,2.4923198140730136,0.007625260381532244,0.016788624586583954,0.003054671646263298,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,5.492554545405426e-05,1.0,0.09581749049429658,0.0017917786302692697,0.16239216914567361,5.3222825103892484e-05,1.002779238743387e-07,0.025105573024905927,0.00028556337637378063,9.179214688165872e-05,0.04521782929847268,2.0306726265255734e-05,0.012845815556413644,0.0031768585121138304
0.55,0.052358609536914444,0.08874061944783372,2.492067248818594,0.007873960242108784,0.016991895654818404,0.0031518628070991853,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,5.879093929683776e-05,1.0,0.09581749049429658,0.001858534177493217,0.16242144017949936,5.593965158331396e-05,1.1073616562220674e-07,0.025406967994029556,0.0002997268262342745,9.629291785928709e-05,0.04521785978913291,2.119972086885486e-05,0.013046878504256326,0.0032779373193831526
0.56,0.05329786031310346,0.0903644051967224,2.49181169125225,0.008125463313772799,0.01719235479393307,0.003250043835665112,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,6.28454339772766e-05,1.0,0.09581749049429658,0.0019264917781806363,0.1624503062955319,5.8737655614630405e-05,1.22044847844977e-07,0.025704066405407452,0.0003142820955042199,0.00010091521505217108,0.045217889858003776,2.2110825513563137e-05,0.013246980569497023,0.0033800455890917167
0.5700000000000001,0.054236425509598146,0.09198844922110519,2.4915531840169862,0.008379721825449705,0.01739004959101327,0.003349194995115874,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,6.709415756400716e-05,1.0,0.09581749049429658,0.001995649869569569,0.16247877434631142,6.161745074795925e-05,1.3425353889314627e-07,0.025996940057221442,0.00032923036511322336,0.00010565930057850712,0.04521791951222334,2.303985031744406e-05,0.013446138108327274,0.003483162794920509
0.58,0.05517429312928908,0.09361274675563454,2.4912917689859353,0.00863668875474648,0.01758502688574594,0.003449296951273809,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,7.154225931804703e-05,1.0,0.09581749049429658,0.002066006852053314,0.16250685107675295,6.457963239691547e-05,1.4741352402732922e-07,0.02628565964271314,0.0003445726883288447,0.00011052539904898685,0.04521794875881755,2.3986602137942494e-05,0.013644367221890774,0.0035872688293247614
0.59,0.05611145119159135,0.09523729309122003,2.491027487390198,0.00889631771819005,0.01777733288163759,0.0035503306909280374,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,7.619489161214688e-05,1.0,0.09581749049429658,0.002137561089162909,0.16253454314016133,6.762477691653344e-05,1.615777798691921e-07,0.026570294916386898,0.0003603099903009999,0.0001155136975078501,0.045217977604716936,2.4950884575429012e-05,0.013841683794318077,0.003692343918565159
0.6,0.05704788773211435,0.09686208358411832,2.4907603797078743,0.00915856306697329,0.017967013048833972,0.003652277593651312,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,8.105722515239222e-05,1.0,0.09581749049429658,0.0022103109079221832,0.16256185708423762,7.075344350973118e-05,1.7680102057891985e-07,0.026850914546238024,0.00037644307551005536,0.00012062434792679808,0.04521800605674201,2.5932498726419183e-05,0.014038103459432663,0.0037983686973973646
0.61,0.05798359080374222,0.09848711364495054,2.4904904857987127,0.009423379771174035,0.018154112241424793,0.003755119345690231,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,8.61344301132938e-05,1.0,0.09581749049429658,0.0022842545988121877,0.1625887993679707,7.396617314986923e-05,1.9313966582082005e-07,0.027127586289234236,0.0003929726268236035,0.00012585746697523463,0.0452180341216209,2.693124312575902e-05,0.014233641640867106,0.0039053241195178405
0.62,0.05891854847626402,0.1001123787483955,2.4902178447858256,0.00969072352184681,0.018338674593836087,0.003858838016591243,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,9.143169232750381e-05,1.0,0.09581749049429658,0.0023593904161445783,0.16261537634671794,7.726349060913796e-05,2.106518894422993e-07,0.027400376833974643,0.00040989921319089335,0.00013121313857936834,0.045218061805973764,2.794691449167987e-05,0.014428313516572693,0.004013191537254893
0.63,0.059852748837487355,0.10173787442163104,2.489942495197241,0.009960550609132314,0.018520743644312603,0.003963415968606858,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,9.695419362643065e-05,1.0,0.09581749049429658,0.002435716578007085,0.16264159428998654,8.064590321896235e-05,2.29397580680583e-07,0.0276693519855769,0.0004272232881973626,0.00013669141351808738,0.045218089116331336,2.8979307609014563e-05,0.014622134061047934,0.004121952607351133
0.64,0.06078617999282867,0.10336359625463781,2.489664474840217,0.01023281803078397,0.018700362224794435,0.004068835938193878,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00010270712899940193,1.0,0.09581749049429658,0.0025132312666561944,0.16266745936557592,8.41139030283665e-05,2.494383957855997e-07,0.027934576498628797,0.00044494519802400613,0.0001422923120541009,0.04521811605911841,3.0028216068661326e-05,0.01481511800762195,0.0042315893757216335
0.65,0.061718830066460284,0.10498953988805741,2.489383820949783,0.010507483364084491,0.018877572590661085,0.004175080940865567,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0001086956861326982,1.0,0.09581749049429658,0.002591932628442748,0.1626929776582607,8.766796539537475e-05,2.708377121896756e-07,0.028196114271598068,0.00046306517948545777,0.00014801582335198236,0.04521814264067329,3.109343209415544e-05,0.015007279892823792,0.00434208417850019
0.66,0.0626506872008606,0.10661570102411319,2.4891005700555735,0.010784504880889282,0.019052416304011017,0.0042821343576205095,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0001149250635372745,1.0,0.09581749049429658,0.002671818774224876,0.1627181551529831,9.130855128343026e-05,2.93660683530881e-07,0.028454028169949956,0.00048158336827284505,0.0001538619081881316,0.04521816886723029,3.2174747277883284e-05,0.015198634016412242,0.00445341973192533
0.67,0.06358173955799479,0.10824207541387905,2.4888147581374467,0.011063841413273193,0.019224934369744692,0.0043899798351754804,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00012140044927999583,1.0,0.09581749049429658,0.002752887779272836,0.16274299775444875,9.503610567689454e-05,3.1797418649734283e-07,0.02870838023018665,0.0005004997964616225,0.00015983049818761187,0.045218194744940154,3.3271952353274516e-05,0.015389194487912056,0.004565579028582499
0.68,0.06451197531882467,0.10986865886882302,2.488526420484752,0.011345452475165895,0.0193951671121727,0.004498601377378828,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0001281270400821377,1.0,0.09581749049429658,0.0028351376837031515,0.1627675112693584,9.885106002361038e-05,3.438468797336376e-07,0.028959231473015226,0.0005198144010563584,0.00016592149861962923,0.04521822027985151,3.4384837929883975e-05,0.0155789751843653,0.004678545432473982
0.6900000000000001,0.06544138268452325,0.11149544724748124,2.488235591859108,0.011629298121658969,0.019563154317508005,0.0046079832407633905,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00013511001923305344,1.0,0.09581749049429658,0.002918566492361798,0.16279170142692667,0.00010275383046756246,3.7134914304920003e-07,0.029206642117113355,0.0005395270209549631,0.00017213478744988807,0.045218245477932316,3.551319421341333e-05,0.015767989799058118,0.0047923025703939266
0.7000000000000001,0.06636994987594402,0.113122436467628,2.4879423063460404,0.011915339077297414,0.019728935103739124,0.004718110030994022,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00014235457666211815,1.0,0.09581749049429658,0.0030031721752804535,0.16281557386014395,0.00010674482044567993,4.0055314070958764e-07,0.029450671382248845,0.0005596374058134982,0.00017847021822812192,0.04521827034505025,3.665681174157209e-05,0.01595625179697232,0.004906834432233783
0.71,0.06729766513486972,0.11474962249235295,2.487646597524984,0.01220353658899164,0.01989254806958739,0.004828966593684163,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00014986588602461381,1.0,0.09581749049429658,0.0030889526675372332,0.16283913412722612,0.00011082441873068825,4.315327526810598e-07,0.029691377712846755,0.0005801452124542431,0.0001849276189529073,0.04521829488699513,3.7815481054070225e-05,0.016143774465721572,0.00502212525743153
0.72,0.06822451672344107,0.11637700134286214,2.487348498313233,0.012493852561027953,0.020054031157583294,0.004940538115922791,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00015764912573912326,1.0,0.09581749049429658,0.0031759058697360086,0.1628623876918975,0.00011499300219024166,4.643636427946418e-07,0.029928818570964952,0.0006010500140686641,0.00019150679505774805,0.045218319109458324,3.898899343095378e-05,0.01633057086868254,0.005138159640559702
0.73,0.06915049292543854,0.11800456908394388,2.487048041143224,0.012786249401495779,0.020213421809577664,0.005052810012304779,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0001657094552802718,1.0,0.09581749049429658,0.0032640296478434745,0.1628853399457847,0.00011925093363301253,4.991231818129696e-07,0.030163050669787108,0.0006223512960552943,0.0001982075280847649,0.04521834301805613,4.0177140514753775e-05,0.01651665389816989,0.005254922412796971
0.74,0.0700755820456727,0.11963232183742235,2.4867452577987534,0.013080690164124708,0.02037075682291581,0.005165768031572601,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0001740520371220633,1.0,0.09581749049429658,0.0033533218336930445,0.16290799618770538,0.00012359856473811222,5.358905208200227e-07,0.03039412975629449,0.0006440484655811662,0.00020502957877649826,0.04521836661830813,4.1379715052654543e-05,0.01670203622621253,0.005372398752835505
0.75,0.0709997724112971,0.1212602557669943,2.4864401795995925,0.01337713838813691,0.020526072512591493,0.005279398137822092,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00018268201227078507,1.0,0.09581749049429658,0.003443780224796909,0.1629303616470187,0.00012803623369762006,5.74746505886165e-07,0.03062211085480935,0.0006661408468355465,0.00021197268555486648,0.04521838991566158,4.2596510473014204e-05,0.016886730359996487,0.005490574063334975
0.76,0.0719230523711612,0.12288836709234412,2.4861328372299276,0.013675558246971765,0.020679404560459403,0.0053936866222873085,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00019160452310051923,1.0,0.09581749049429658,0.00353540258487566,0.16295244146191165,0.0001325642683241417,6.157737571683627e-07,0.03084704803927226,0.0006886276909680549,0.0002190365677251313,0.045218412915468756,4.382732163257907e-05,0.017070748590266846,0.005609434087178801
0.77,0.07284541029715395,0.12451665207334656,2.4858232609303523,0.013975914381515105,0.020830788184079758,0.005508619979683861,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00020082468813242826,1.0,0.09581749049429658,0.003628186643644358,0.162974240703713,0.00013718298348291616,6.590565748670895e-07,0.031068994686899155,0.0007115081707463343,0.00022622092375713975,0.0452184356230123,4.507194434946483e-05,0.01725410304905417,0.005728964778871215
0.78,0.07376683458351953,0.12614510702484708,2.485511480318499,0.014278172055757814,0.02098025797892395,0.005624185025167223,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00021034762574334565,1.0,0.09581749049429658,0.0037221300973689047,0.16299576435417057,0.00014189268438545232,7.046810245136199e-07,0.03128800323999556,0.0007347813908883852,0.00023352543460762896,0.04521845804348153,4.633017615650773e-05,0.0174368056556874,0.005849152426173912
0.79,0.07468731364823149,0.12777372830022682,2.485197524588445,0.014582296983356604,0.021127848093954633,0.00574036876577624,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0002201784281985475,1.0,0.09581749049429658,0.003817230608625181,0.163017017330735,0.00014669366380428036,7.527348338996793e-07,0.03150412546978605,0.0007584463821125514,0.0002409497618008213,0.04521848018199878,4.760181579273801e-05,0.017618868176818483,0.00596998351640729
0.8,0.07560683593227145,0.1294025123068513,2.484881422323498,0.014888255490268686,0.021273592066783618,0.005857158522592725,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0002303221862334226,1.0,0.09581749049429658,0.003913485806883137,0.16303800446282235,0.0001515862055605968,8.03307485100065e-07,0.031717412227703495,0.0007825021118813341,0.0002484935508751201,0.045218502043594705,4.8886663963793525e-05,0.0178003021700329,0.006091444863496434
0.81,0.07652538990103357,0.13103145548899456,2.484563201703059,0.015196014334603611,0.02141752300602733,0.0059745417972510645,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00024078396233706556,1.0,0.09581749049429658,0.004010893288238094,0.16305873051807346,0.00015657058151472808,8.564901020119803e-07,0.031927913719442515,0.0008069474778324579,0.00025615642926021093,0.04521852363323559,5.0184522793881475e-05,0.017981119046185514,0.006213523469141107
0.8200000000000001,0.07744296404356639,0.1326605543439587,2.4842428903075375,0.015505540876270877,0.021559673419381416,0.0060925063993236,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0002515688161914831,1.0,0.09581749049429658,0.004109450616023512,0.16307920017759645,0.00016164705525567694,9.12375549620636e-07,0.03213567924567041,0.000831781318951086,0.000263938009854052,0.0452185449557976,5.149519659401833e-05,0.018161330010597235,0.006336206655296545
0.8300000000000001,0.07835954687400754,0.1342898054043548,2.483920515332698,0.01581680289008744,0.021700075402786213,0.006211040307865904,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.0002626817772144463,1.0,0.09581749049429658,0.004209155320513557,0.16309941806320674,0.00016681587886038327,9.710583118036858e-07,0.032340757486348286,0.0008570024083711416,0.0002718378886937253,0.045218566016095106,5.281849127644497e-05,0.01834094612771321,0.006459481920180541
0.84,0.07927512693078877,0.1359192052548949,2.4835961033866782,0.0161297687424698,0.021838760461387864,0.006330131804048982,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.00027412787085179247,1.0,0.09581749049429658,0.00431000489956549,0.16311938871164536,0.00017207729679301434,1.0326345983967244e-06,0.03254319623081877,0.0008826094649924568,0.0002798556486684664,0.0452185868188539,5.415421513130227e-05,0.01851997825987599,0.006583337076210942
