Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,EGFR_i,EGF_EGFR_i,Inhibitor,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_pulse,EGF_conc_ramp,EGFR_turnover,EGF_binding_kf,EGF_binding_kb,inhibitor_binding_kf,inhibitor_binding_kb,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15
1.75,30.0,48533.12500666307,329.947275532751,0.0001327929609767311,0.043173059845849154,3.1471847535233293e-06,3.5431699999915773,8.420588190701419e-12,3.0399498182756574e-15,68190.2000000002,19308.86493328048,0.0,0.0,0.0,0.05996299225207327,0.00018901664540532895,0.000181735,60.0588,49886.2,1.516515446244631e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9023.901910680659,0.0002207202789448948,7.0133407203211735e-06,32.90214434776061,2.3438197676580813e-11,1.023084623993841e-14,1.0321570061350181e-07,3.438244043466134e-18,7.254482617200021,371.4851833378765,5.163245036958857,0.0,0.0,0.0,0.0
1.76,30.0,48443.01567314625,333.3397291361228,0.00013494072644645576,0.04317084242430163,3.216840594456737e-06,3.54316999999134,8.657453285762439e-12,3.143656996896005e-15,68190.2000000002,19395.272059562758,0.0,0.0,0.0,0.060579520198006206,0.00019320010585061368,0.000181735,60.0588,49886.2,1.5682510167855347e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,9002.16577348989,0.00022297414438678004,7.126773020615759e-06,33.240437785616685,2.3956949353708408e-11,1.0518632593135649e-14,1.0550014750392203e-07,3.555538936629319e-18,7.254482617200021,373.14757868113384,5.153658665403337,0.0,0.0,0.0,0.0
1.77,30.0,48353.12352950644,336.74539465510446,0.00013710993263592135,0.04316860244508003,3.2876133845012092e-06,3.543169999991098,8.899544511639435e-12,3.250272513777098e-15,68190.2000000002,19481.44549025248,0.0,0.0,0.0,0.061198449215319015,0.00019745064923304512,0.000181735,60.0588,49886.2,1.6214374467678706e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8980.483062965075,0.0002252364117648809,7.241337693226814e-06,33.580048707770224,2.4484019345809465e-11,1.081276859075168e-14,1.0782122608077855e-07,3.6761232185321735e-18,7.254482617200021,374.80547793151646,5.144095399810072,0.0,0.0,0.0,0.0
1.78,30.0,48263.44804190391,340.16421403848335,0.00013930065199791158,0.0431663398247568,3.35951409833484e-06,3.543169999990851,9.146945395925508e-12,3.3598603387037142e-15,68190.2000000002,19567.385803863865,0.0,0.0,0.0,0.06181976875408776,0.00020176893468363662,0.000181735,60.0588,49886.2,1.6761066482864123e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8958.853647619408,0.00022750703635244178,7.357038564682902e-06,33.92097132538914,2.5019489385192295e-11,1.1113355717141575e-14,1.1017929627180907e-07,3.800069240280675e-18,7.254482617200021,376.4588922191173,5.134555183385989,0.0,0.0,0.0,0.0
1.79,30.0,48173.98867781274,343.59612940401524,0.00014151295650021017,0.043164054480354874,3.4325537451671223e-06,3.543169999990598,9.399740283804532e-12,3.472485460539105e-15,68190.2000000002,19653.093577486703,0.0,0.0,0.0,0.06244346829509586,0.00020615562340736492,0.000181735,60.0588,49886.2,1.7322910418154588e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8937.277396289715,0.00022978597350363617,7.4738794358977505e-06,34.26319986649076,2.556344146133275e-11,1.142049645001683e-14,1.1257471913724996e-07,3.927450505578938e-18,7.254482617200021,378.1078326466244,5.125037959477786,0.0,0.0,0.0,0.0
1.8,30.0,48084.7449060176,347.0410830379822,0.00014374691762666523,0.043161746329346835,3.506743368471798e-06,3.5431699999903397,9.658014340602926e-12,3.588213897162501e-15,68190.2000000002,19738.569386789888,0.0,0.0,0.0,0.06306953734975378,0.0002106113786671257,0.000181735,60.0588,49886.2,1.7900235611662796e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8915.754178135645,0.0002320731786533848,7.591864082226461e-06,34.60672857589776,2.6115957818884652e-11,1.1734294263545743e-14,1.1500785686107478e-07,4.058341681968732e-18,7.254482617200021,379.7523102893893,5.115543671571588,0.0,0.0,0.0,0.0
1.81,30.0,47995.71619661052,350.499017394752,0.00014600260637825105,0.04315941528965416,3.5820940457203565e-06,3.543169999990076,9.921853554321531e-12,3.707112705437386e-15,68190.2000000002,19823.8138060249,0.0,0.0,0.0,0.06369796546001892,0.00021513686576772798,0.000181735,60.0588,49886.2,1.8493376584599052e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8894.283862638886,0.0002343686073171768,7.71099625352159e-06,34.951551715194235,2.667712095569507e-11,1.2054853631429574e-14,1.1747907274225395e-07,4.192818612103792e-18,7.254482617200021,381.3923361954936,5.1060722632926066,0.0,0.0,0.0,0.0
1.82,30.0,47906.90202098766,353.96987509633794,0.00014828009327412766,0.04315706127964639,3.658616888116179e-06,3.5431699999898063,1.0191344738147625e-11,3.829249991210298e-15,68190.2000000002,19908.8274080293,0.0,0.0,0.0,0.06432874219831573,0.0002197327520399273,0.000181735,60.0588,49886.2,1.9102673091151514e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8872.86631960236,0.00023667221509089312,7.831279674189107e-06,35.29766356268176,2.7247013620824412e-11,1.23822800299546e-14,1.199887311860358e-07,4.330958325058671e-18,7.254482617200021,383.0279213858165,5.096623678404793,0.0,0.0,0.0,0.0
1.83,30.0,47818.30185184612,357.4535989319606,0.00015057944835269812,0.04315468421814038,3.7363230403293313e-06,3.543169999989531,1.0466575532947136e-11,3.9546949193399185e-15,68190.2000000002,19993.61076423021,0.0,0.0,0.0,0.06496185716745591,0.00022439970682449787,0.000181735,60.0588,49886.2,1.9728470168517504e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8851.501419149445,0.000238983957650633,7.952718043244234e-06,35.645058413335754,2.7825718812571306e-11,1.2716679941020112e-14,1.225371976952488e-07,4.4728390476718344e-18,7.254482617200021,384.6590768541014,5.087197860810501,0.0,0.0,0.0,0.0
1.84,30.0,47729.91516318071,360.9501318576101,0.00015290074117266337,0.043152284024399454,3.815223680232e-06,3.54316999998925,1.0747634409737103e-11,4.083517723756212e-15,68190.2000000002,20078.164444647773,0.0,0.0,0.0,0.06559730000055897,0.00022913840145634312,0.000181735,60.0588,49886.2,2.0371118187084713e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8830.189031723181,0.0002413037907525422,8.07531503436716e-06,35.99373057876176,2.841331977650232e-11,1.3058160855142385e-14,1.251248388616247e-07,4.61854021592275e-18,7.254482617200021,386.28581356702296,5.077794754550143,0.0,0.0,0.0,0.0
1.85,30.0,47641.741430280796,364.4594169956097,0.00015524404081407499,0.04314986061813266,3.89533001863457e-06,3.5431699999889625,1.103461067213841e-11,4.2157897175493624e-15,68190.2000000002,20162.48901789864,0.0,0.0,0.0,0.06623506036097287,0.00023394950924864532,0.000181735,60.0588,49886.2,2.1030972900761098e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8808.929028085473,0.00024363167023264414,8.199074295958638e-06,36.343674387152,2.9009900003486433e-11,1.3406831274434726e-14,1.2775202235714307e-07,4.768142486342679e-18,7.254482617200021,387.9081424642537,5.068414303801853,0.0,0.0,0.0,0.0
1.86,30.0,47553.78012972708,367.9813976341804,0.00015760941587938566,0.04314741391949398,3.976653299022351e-06,3.5431699999886694,1.1327594458808886e-11,4.351583303088284e-15,68190.2000000002,20246.585051199396,0.0,0.0,0.0,0.06687512794219498,0.00023883370547705366,0.000181735,60.0588,49886.2,2.1708395497452274e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8787.72127931633,0.0002459675520066737,8.323999451195463e-06,36.69488418324189,2.9615543227734335e-11,1.376280071556362e-14,1.3041911692539683e-07,4.921727747458911e-18,7.254482617200021,389.5260744585303,5.059056452881145,0.0,0.0,0.0,0.0
1.87,30.0,47466.03073938843,371.51601722700684,0.00015999693449449741,0.04314494384908151,4.059204797292933e-06,3.54316999998837,1.1626676745856769e-11,4.490971982168455e-15,68190.2000000002,20330.453110370032,0.0,0.0,0.0,0.06751749246779298,0.00024379166736391016,0.000181735,60.0588,49886.2,2.2403752649685197e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8766.565656813058,0.00024831139206991286,8.450094098085837e-06,37.047354328266785,3.023033342484243e-11,1.4126179712681058e-14,1.3312649237297847e-07,5.079379131272166e-18,7.254482617200021,391.1396204357201,5.049721146240577,0.0,0.0,0.0,0.0
1.8800000000000001,30.0,47378.49273841871,375.063219392804,0.0001624066643098077,0.043142450327936725,4.142995821494191e-06,3.5431699999880646,1.1931949349234619e-11,4.6340303661888465e-15,68190.2000000002,20414.093759837364,0.0,0.0,0.0,0.06816214369132637,0.00024882407406251494,0.000181735,60.0588,49886.2,2.3117416565377e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8745.462032289488,0.00025066314649702944,8.577361809524614e-06,37.401079199918776,3.085435480984166e-11,1.449707982033308e-14,1.358745195608878e-07,5.2411810247669086e-18,7.254482617200021,392.748791254887,5.040408328469413,0.0,0.0,0.0,0.0
1.8900000000000001,30.0,47291.165607253635,378.62294791488523,0.0001648386725012532,0.04313993327754365,4.228037711562925e-06,3.543169999987753,1.2243504927113704e-11,4.7808341863576975e-15,68190.2000000002,20497.507562638468,0.0,0.0,0.0,0.06880907139626782,0.0002539316066414291,0.000181735,60.0588,49886.2,2.384976503874774e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8724.41027777521,0.0002530227714419176,8.705806133348436e-06,37.756053192303604,3.1487691835251075e-11,1.4875613616344608e-14,1.3866357039595998e-07,5.407219081454283e-18,7.254482617200021,394.35359774835774,5.031117944293285,0.0,0.0,0.0,0.0
1.9000000000000001,30.0,47204.04882760759,382.1951467407312,0.00016729302577135185,0.04313739261982812,4.31434183906413e-06,3.543169999987435,1.2561436982238925e-11,4.9314603039269044e-15,68190.2000000002,20580.695080424106,0.0,0.0,0.0,0.06945826539592483,0.0002591149480688162,0.000181735,60.0588,49886.2,2.460118150137583e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8703.410265614768,0.0002553902231375412,8.835430592390754e-06,38.11227071589767,3.213042918913608e-11,1.5261894704680652e-14,1.41494017822315e-07,5.5775802329474075e-18,7.254482617200021,395.9540507217874,5.021849938573861,0.0,0.0,0.0,0.0
1.9100000000000001,30.0,47117.141882470496,385.77975998156023,0.00016976979035024234,0.043134828277156964,4.401919606930912e-06,3.5431699999871102,1.2885839864264314e-11,5.085986720454793e-15,68190.2000000002,20663.656873462132,0.0,0.0,0.0,0.0701097155333617,0.0002643747831968215,0.000181735,60.0588,49886.2,2.537205507339519e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8682.461868466913,0.0002577654578957792,8.966238684536735e-06,38.469726197505196,3.278265179317149e-11,1.5656037718283858e-14,1.4436623581282758e-07,5.752352700568779e-18,7.254482617200021,397.5501609542253,5.012604256308506,0.0,0.0,0.0,0.0
1.92,30.0,47030.44425610467,389.3767319118991,0.00017226903199672167,0.04313224017233724,4.4907824492050265e-06,3.543169999986779,1.321680877206915e-11,5.244492588097026e-15,68190.2000000002,20746.393500640897,0.0,0.0,0.0,0.07076341168132153,0.0002697117987459895,0.000181735,60.0588,49886.2,2.6162780614832583e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8661.56495930381,0.00026014843210727333,9.098233882778058e-06,38.82841408021543,3.3444444800709194e-11,1.6058158321888577e-14,1.4728059936061788e-07,5.931626006989498e-18,7.254482617200021,399.14193919818024,5.003380842629951,0.0,0.0,0.0,0.0
1.93,30.0,46943.95543404167,392.98600696915594,0.00017479081599928092,0.04312962822861547,4.580941830778064e-06,3.543169999986441,1.3554439756054791e-11,5.407058219925433e-15,68190.2000000002,20828.905519472646,0.0,0.0,0.0,0.0714193437421485,0.00027512668328972005,0.000181735,60.0588,49886.2,2.697375877708441e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8640.719411410275,0.0002625391022412787,9.231419635267622e-06,39.188328823360045,3.4115893594850783e-11,1.646837321481145e-14,1.5023748447056352e-07,6.115490987900063e-18,7.254482617200021,400.72939617968615,4.994179642805957,0.0,0.0,0.0,0.0
1.94,30.0,46857.674903079234,396.6075297531929,0.0001773352071771385,0.04312699236967687,4.672409247133244e-06,3.5431699999860964,1.3898829720422142e-11,5.573765100274479e-15,68190.2000000002,20911.1934860969,0.0,0.0,0.0,0.0720775016477104,0.00028062012723876047,0.000181735,60.0588,49886.2,2.780539605453127e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8619.925098383006,0.0002649374248455157,9.365799365374111e-06,39.54946490247055,3.4797083786524474e-11,1.6886800133718496e-14,1.532372681508313e-07,6.304039803712441e-18,7.254482617200021,402.31254259836686,4.985000602238987,0.0,0.0,0.0,0.0
1.95,30.0,46771.602151278086,400.2412450259011,0.00017990226988127172,0.04312433251964453,4.765196224087864e-06,3.543169999985745,1.4250076425429976e-11,5.7446958951152064e-15,68190.2000000002,20993.257955283847,0.0,0.0,0.0,0.07273787535932116,0.0002861928228257382,0.000181735,60.0588,49886.2,2.8658104836289617e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8599.181894129817,0.00026734335654602493,9.501376471736473e-06,39.911816809235845,3.5488101212567104e-11,1.7313557855368914e-14,1.562803284044304e-07,6.4973659512932e-18,7.254482617200021,403.89138912750144,4.97584366646587,0.0,0.0,0.0,0.0
1.96,30.0,46685.73666795888,403.88709771077583,0.00018249206799544643,0.043121648603078704,4.8593143175363594e-06,3.5431699999853867,1.4608278489634015e-11,5.919934462456359e-15,68190.2000000002,21075.099480437693,0.0,0.0,0.0,0.07340045486766383,0.0002918454640897288,0.000181735,60.0588,49886.2,2.953230345809904e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8578.489672868858,0.0002697568540470239,9.638154328318308e-06,40.27537905145994,3.6189031933810575e-11,1.7748766199335537e-14,1.5936704422078594e-07,6.6955642757273905e-18,7.254482617200021,405.4659464140888,4.9667087811574735,0.0,0.0,0.0,0.0
1.97,30.0,46600.07794369908,407.54503289249334,0.0001851046649372444,0.04311894054497599,4.954775113194e-06,3.5431699999850212,1.497353539210691e-11,6.0995658627724846e-15,68190.2000000002,21156.718613600046,0.0,0.0,0.0,0.07406523019271356,0.0002975787468608632,0.000181735,60.0588,49886.2,3.042841625434407e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8557.848309127874,0.00027217787413076643,9.77613628446212e-06,40.6401461530197,3.689996223317313e-11,1.8192546030702055e-14,1.6249779556733306e-07,6.898730982112935e-18,7.254482617200021,407.0362250789126,4.95759589211837,0.0,0.0,0.0,0.0
1.98,30.0,46514.62547032986,411.21499581648845,0.00018774012365908903,0.043116208270768584,5.05159022634121e-06,3.5431699999846487,1.534594747463909e-11,6.283676369458774e-15,68190.2000000002,21238.115905453247,0.0,0.0,0.0,0.0747321913836609,0.0003033933687449717,0.000181735,60.0588,49886.2,3.1346873610209425e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8537.25767774342,0.00027460637365740384,9.915325664943494e-06,41.00611265382274,3.762097861375511e-11,1.8645019262737002e-14,1.6567296338113158e-07,7.106963647385263e-18,7.254482617200021,408.60223571660555,4.948504945286512,0.0,0.0,0.0,0.0
1.99,30.0,46429.37874093305,414.89693188853323,0.00019039850664926897,0.04311345170632351,5.14977130156851e-06,3.543169999984269,1.5725615943920605e-11,6.472353479312403e-15,68190.2000000002,21319.291905323742,0.0,0.0,0.0,0.0754013285188352,0.0003092900291082657,0.000181735,60.0588,49886.2,3.228811201396744e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8516.717653860125,0.0002770423095648483,1.0055725770025156e-05,41.3732731097654,3.8352167796939554e-11,1.910630885954466e-14,1.6889292956050117e-07,7.320361232171914e-18,7.254482617200021,410.163988895714,4.939435886732903,0.0,0.0,0.0,0.0
2.0,30.0,46344.33724983801,418.5907866743167,0.00019307987593296,0.04311067077794184,5.2493300125220864e-06,3.5431699999838817,1.611264287370394e-11,6.665685923040157e-15,68190.2000000002,21400.247161185394,0.0,0.0,0.0,0.0760726317056282,0.0003152694290620573,0.000181735,60.0588,49886.2,3.3252574109396584e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8496.228112929912,0.0002794856388686386,1.0197339875510943e-05,41.741622092690854,3.9093616720497304e-11,1.9576538838692815e-14,1.7215807695667685e-07,7.539024092676877e-18,7.254482617200021,411.7214951587619,4.930388662661266,0.0,0.0,0.0,0.0
2.0100000000000002,30.0,46259.5004926186,422.2965058990259,0.00019578429307324493,0.043107865412357935,5.350278061649986e-06,3.543169999983487,1.6507131206947915e-11,6.863763675792089e-15,68190.2000000002,21480.98221966283,0.0,0.0,0.0,0.07674609108041797,0.0003213322714475159,0.000181735,60.0588,49886.2,3.424070874832993e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8475.788930711247,0.000281936318661808,1.0340171232799666e-05,42.11115419034732,3.984541253669684e-11,2.0055834273817578e-14,1.7546878936548526e-07,7.763053992594369e-18,7.254482617200021,413.27476502231514,4.921363219407723,0.0,0.0,0.0,0.0
2.02,30.0,46174.8679660901,426.01403544692727,0.00019851181917213137,0.043105035536738695,5.4526271799489155e-06,3.5431699999830846,1.690918475794258e-11,7.066677967720986e-15,68190.2000000002,21561.49762603475,0.0,0.0,0.0,0.07742169680849278,0.00032747926082046146,0.000181735,60.0588,49886.2,3.525297104333226e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8455.3999832684,0.00028439430611475376,1.0484223068938865e-05,42.48186400634632,4.060764261041859e-11,2.0544321297205077e-14,1.788254515190406e-07,7.99255411505179e-18,7.254482617200021,414.82380897704513,4.912359503440461,0.0,0.0,0.0,0.0
2.0300000000000002,30.0,46090.43916830615,429.7433213609506,0.00020126251487156873,0.04310218107868277,5.556389126711697e-06,3.5431699999826747,1.731890821441547e-11,7.274521294567465e-15,68190.2000000002,21641.793924237252,0.0,0.0,0.0,0.07809943908397549,0.00033371110343619715,0.000181735,60.0588,49886.2,3.6289822420505147e-10,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,8435.061146970667,0.0002868595584751097,1.062949858667852e-05,42.853746160121176,4.1380394517274195e-11,2.1042127102350512e-14,1.8222844907746214e-07,8.227629074581695e-18,7.254482617200021,416.3686374877929,4.903377461359417,0.0,0.0,0.0,0.0
