T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
5.7119999,0.34083,4.6245813,2.3945816,1.8745651,0.0089504141,0.0042453865,-0.012119569,-0.0072567579,0.99998921,1.8583503,0.6102795,-1.5182922,-1.3705533,-1.8505797,5.7000566,0.0,6.1334589e-07,0.0
5.7600002,0.34256625,4.6283078,2.3983078,1.8841143,0.0091120675,0.0043096789,-0.012624032,-0.0062849382,0.99999017,1.8581743,0.61033183,-1.5175138,-1.3709414,-1.8493348,5.7000527,0.0,5.2335866e-07,0.0
5.8080001,0.34429789,4.6317501,2.4017503,1.8936384,0.008373688,0.0048916987,-0.012616409,-0.0044359006,0.99999106,1.8565899,0.61036593,-1.5162398,-1.3700731,-1.8470731,5.7000489,0.0,4.4657401e-07,0.0
5.8559999,0.34602499,4.6349149,2.4049151,1.9031374,0.0076433411,0.0050594117,-0.013071879,-0.0053592292,0.99999189,1.854931,0.61038727,-1.5172698,-1.3709033,-1.8468126,5.7000456,0.0,3.810548e-07,0.0
5.9039998,0.34774753,4.6378083,2.4078083,1.9126114,0.0073056864,0.0040457966,-0.012481025,-0.0051690154,0.99999267,1.8540217,0.61040378,-1.5180926,-1.3710862,-1.8456618,5.7000422,0.0,3.2514825e-07,0.0
5.9520001,0.34946555,4.6404366,2.4104366,1.9220605,0.0079512643,0.0051852572,-0.011826509,-0.0057829199,0.99999332,1.8538108,0.61040825,-1.5173218,-1.3702848,-1.8455776,5.7000394,0.0,2.7744406e-07,0.0
6.0,0.35117903,4.6428061,2.4128063,1.9314846,0.0090122037,0.0038968858,-0.013307933,-0.0050573568,0.99999392,1.8535454,0.61041075,-1.5171924,-1.3701731,-1.8435884,5.700037,0.0,2.3673879e-07,0.0
6.0479999,0.35288799,4.6449237,2.4149237,1.940884,0.0071807615,0.0024713562,-0.014042098,-0.0053861374,0.99999446,1.8512402,0.61040205,-1.5198948,-1.3724085,-1.8432194,5.7000341,0.0,2.0200561e-07,0.0
6.0960002,0.35459244,4.6467953,2.4167955,1.9502585,0.0095828054,0.00046838223,-0.016342901,-0.0050071799,0.99999499,1.8518049,0.61038083,-1.5224128,-1.3754021,-1.8412008,5.7000318,0.0,1.723683e-07,0.0
6.1440001,0.35629243,4.6484284,2.4184282,1.9596084,0.007115216,-0.00069740601,-0.018641487,-0.0039751586,0.99999547,1.849249,0.61034745,-1.5242893,-1.3804724,-1.8399882,5.7000299,0.0,1.4707925e-07,0.0
6.1919999,0.35798794,4.6498284,2.4198287,1.9689336,0.0093735335,-0.0030405829,-0.018377097,-0.0057256464,0.99999589,1.8492217,0.61031228,-1.5265834,-1.3809258,-1.8402647,5.7000275,0.0,1.2550049e-07,0.0
6.2399998,0.35967895,4.6510034,2.4210033,1.9782343,0.0083351694,-0.003319626,-0.018759424,-0.0093381153,0.99999624,1.8475062,0.61028171,-1.5272399,-1.3819991,-1.8413873,5.7000256,0.0,1.0708766e-07,0.0
6.2880001,0.36136556,4.6519585,2.4219587,1.9875106,0.0082362602,-0.0044553252,-0.019093767,-0.010579278,0.9999966,1.8465167,0.61025947,-1.5276374,-1.3833146,-1.8410635,5.7000237,0.0,9.1376265e-08,0.0
6.336,0.36304769,4.6527014,2.4227016,1.9967623,0.0075968443,-0.0052485461,-0.017372239,-0.011174963,0.9999969,1.8445697,0.61022991,-1.5290636,-1.381822,-1.8399798,5.7000222,0.0,7.7969979e-08,0.0
6.3839998,0.36472538,4.6532383,2.4232383,2.0059896,0.0075735878,-0.0058521037,-0.019276982,-0.012328998,0.9999972,1.8437299,0.61020076,-1.5300528,-1.3824668,-1.8395801,5.7000208,0.0,6.6530596e-08,0.0
6.4320002,0.36639869,4.6535754,2.4235754,2.0151927,0.0080310507,-0.0084071076,-0.018387126,-0.014486657,0.99999744,1.8428099,0.61017597,-1.5333827,-1.3814852,-1.8404166,5.7000194,0.0,5.6769544e-08,0.0
6.48,0.36806756,4.6537194,2.4237194,2.0243716,0.0076707788,-0.0095881457,-0.01930256,-0.013838149,0.99999768,1.8412049,0.61013848,-1.5348816,-1.3824644,-1.8383999,5.7000179,0.0,4.8440587e-08,0.0
6.5279999,0.36973205,4.653677,2.423677,2.0335262,0.0054339855,-0.0095374165,-0.021665143,-0.013489947,0.99999791,1.8385016,0.61009163,-1.534562,-1.3862356,-1.8371444,5.7000165,0.0,4.1333614e-08,0.0
6.5760002,0.37139216,4.6534538,2.4234538,2.0426569,0.00337136,-0.009622206,-0.018829968,-0.013554161,0.99999809,1.8354448,0.6100328,-1.5351846,-1.3832295,-1.8356334,5.7000155,0.0,3.5269345e-08,0.0
6.6240001,0.37304789,4.6530566,2.4230566,2.0517633,0.0057497909,-0.010317811,-0.017895771,-0.014441183,0.99999827,1.8358402,0.60996884,-1.5353411,-1.3809103,-1.8348905,5.7000146,0.0,3.0094796e-08,0.0
6.6719999,0.37469923,4.6524911,2.4224913,2.0608459,0.006108271,-0.010798651,-0.017261097,-0.013590778,0.99999839,1.8348618,0.60989588,-1.5356178,-1.3797138,-1.8331691,5.7000136,0.0,2.567943e-08,0.0
6.7199998,0.37634626,4.6517639,2.4217639,2.0699043,0.004705071,-0.010606263,-0.017754965,-0.013886176,0.99999857,1.8324267,0.6098119,-1.5355227,-1.3803778,-1.8320018,5.7000127,0.0,2.1911866e-08,0.0
6.7680001,0.37798893,4.6508803,2.4208806,2.0789392,0.0038700472,-0.010798796,-0.018176917,-0.014638008,0.99999869,1.8305492,0.60972488,-1.5353438,-1.380507,-1.8309629,5.7000117,0.0,1.8697062e-08,0.0
6.816,0.37962729,4.6498466,2.4198465,2.08795,0.0049539432,-0.010688683,-0.018612642,-0.015122109,0.99999881,1.8294325,0.60963082,-1.5354215,-1.3821883,-1.8298076,5.7000108,0.0,1.5953919e-08,0.0
6.8639998,0.38126132,4.6486678,2.418668,2.0969374,0.0057877707,-0.012619805,-0.016486797,-0.014522663,0.99999893,1.8287221,0.60953099,-1.5377218,-1.3788365,-1.8281499,5.7000098,0.0,1.3613236e-08,0.0
6.9120002,0.38289106,4.6473503,2.4173501,2.1059008,0.0073860469,-0.012392381,-0.015713388,-0.012788449,0.99999905,1.8285688,0.60941476,-1.5369698,-1.3765273,-1.8251762,5.7000093,0.0,1.1615967e-08,0.0
6.96,0.38451651,4.6458983,2.4158983,2.1148407,0.0037262088,-0.014016777,-0.011389978,-0.010914366,0.99999911,1.8246144,0.60928023,-1.5382966,-1.3720497,-1.8224875,5.7000089,0.0,9.9117274e-09,0.0
7.0079999,0.38613766,4.6443176,2.4143178,2.1237571,0.0028960931,-0.012787578,-0.013074253,-0.011199986,0.99999917,1.8226153,0.60913056,-1.538102,-1.3707455,-1.8210242,5.7000079,0.0,8.4575262e-09,0.0
7.0560002,0.38775456,4.6426134,2.4126136,2.1326501,0.0014048826,-0.014183561,-0.011181466,-0.0096389651,0.99999928,1.8197103,0.60897255,-1.5387626,-1.3684421,-1.8184359,5.7000074,0.0,7.2166784e-09,0.0
7.1040001,0.38936719,4.6407905,2.4107907,2.1415195,0.001433407,-0.014419851,-0.011758775,-0.0095975213,0.99999934,1.8182371,0.60880131,-1.5381826,-1.3677115,-1.8168532,5.700007,0.0,6.1578818e-09,0.0
7.152,0.39097556,4.6388535,2.4088535,2.1503656,0.001291346,-0.014867029,-0.010391453,-0.009165992,0.9999994,1.8163576,0.60862517,-1.5391591,-1.3674511,-1.8149431,5.7000065,0.0,5.2544267e-09,0.0
7.1999998,0.3925797,4.6368065,2.4068067,2.1591885,0.00025188475,-0.013942674,-0.0096094925,-0.0091784485,0.99999946,1.8146514,0.60844123,-1.5385983,-1.3648973,-1.8137243,5.700006,0.0,4.4835224e-09,0.0
7.2480001,0.39417964,4.6346545,2.4046545,2.1679881,0.0012305294,-0.012189846,-0.0091997767,-0.011250577,0.99999952,1.8134938,0.60825586,-1.5359665,-1.3642734,-1.8134335,5.7000055,0.0,3.8257215e-09,0.0
7.296,0.39577535,4.6324015,2.4024012,2.1767642,0.00069500954,-0.011583068,-0.0088891806,-0.01278039,0.99999952,1.8114141,0.60807759,-1.5344782,-1.3638731,-1.8128434,5.7000051,0.0,3.2644298e-09,0.0
7.3439999,0.39736685,4.6300507,2.4000509,2.1855175,0.0014170946,-0.01179038,-0.0084440634,-0.011158138,0.99999958,1.8100969,0.60789669,-1.5347099,-1.3610992,-1.8101732,5.7000051,0.0,2.7854883e-09,0.0
7.3920002,0.39895415,4.6276069,2.3976068,2.1942477,0.0015268017,-0.011172235,-0.0051691402,-0.011476007,0.99999964,1.8090446,0.60770565,-1.5337714,-1.3593647,-1.8086492,5.7000046,0.0,2.3768147e-09,0.0
7.4400001,0.40053728,4.625073,2.3950732,2.202955,0.0023871157,-0.01037528,-0.0047306623,-0.011726822,0.99999964,1.8076319,0.60750562,-1.5322384,-1.3557731,-1.8074023,5.7000041,0.0,2.0280997e-09,0.0
7.4879999,0.40211624,4.6224527,2.3924527,2.2116394,0.0024529072,-0.0096103661,-0.00418045,-0.012041981,0.9999997,1.8060638,0.60730588,-1.5314631,-1.3546401,-1.8056773,5.7000041,0.0,1.7305467e-09,0.0
7.5359998,0.40369105,4.6197491,2.3897491,2.2203007,0.00039617546,-0.011302971,-0.0063263061,-0.0098232199,0.9999997,1.8030537,0.60709357,-1.532411,-1.3576529,-1.8024455,5.7000036,0.0,1.4766491e-09,0.0
7.5840001,0.4052617,4.6169653,2.3869653,2.2289393,-0.00066071464,-0.0096711069,-0.0065242224,-0.0086622089,0.99999976,1.800729,0.60686266,-1.5309029,-1.3585178,-1.7999029,5.7000036,0.0,1.2600022e-09,0.0
7.632,0.40682822,4.6141038,2.3841038,2.2375553,-0.00229598,-0.0098896036,-0.0084701143,-0.006813481,0.99999976,1.7972651,0.60662001,-1.5297,-1.3610916,-1.7967038,5.7000031,0.0,1.0751408e-09,0.0
7.6799998,0.40839061,4.6111674,2.3811674,2.2461483,2.9805213e-05,-0.0082463445,-0.0076709748,-0.007233962,0.99999976,1.7975088,0.60636336,-1.5285407,-1.3616182,-1.795269,5.7000031,0.0,9.1740121e-10,0.0
7.7280002,0.40994889,4.6081586,2.3781583,2.2547188,0.0019948368,-0.00921252,-0.0065264609,-0.0062494553,0.99999982,1.7969168,0.60610437,-1.5288174,-1.3599952,-1.7928555,5.7000027,0.0,7.8280449e-10,0.0
7.776,0.41150305,4.6050792,2.3750792,2.2632668,0.0016381652,-0.01006669,-0.0058111302,-0.0055063842,0.99999982,1.7956369,0.60583514,-1.5289816,-1.3574003,-1.7907153,5.7000027,0.0,6.6795514e-10,0.0
7.8239999,0.41305313,4.6019316,2.3719316,2.2717922,-0.00020541885,-0.010269643,-0.0066809379,-0.0051655201,0.99999982,1.792007,0.60555565,-1.5284511,-1.3577158,-1.7884177,5.7000022,0.0,5.6995597e-10,0.0
7.8720002,0.41459912,4.5987177,2.3687177,2.2802951,0.00018985975,-0.010237764,-0.0043143132,-0.0044876072,0.99999988,1.7905011,0.60527045,-1.5285677,-1.3567669,-1.7860564,5.7000022,0.0,4.8633475e-10,0.0
7.9200001,0.41614103,4.595439,2.3654392,2.2887757,0.0021643941,-0.0092745619,-0.0061458098,-0.0045263781,0.99999988,1.790114,0.6049788,-1.5264306,-1.3563114,-1.7844874,5.7000022,0.0,4.1498202e-10,0.0
7.9679999,0.41767892,4.5920973,2.362097,2.2972341,0.0029925879,-0.0097924145,-0.0047452115,-0.0024100489,0.99999988,1.7889884,0.60467416,-1.5268948,-1.3566577,-1.7810118,5.7000017,0.0,3.5409783e-10,0.0
8.0159998,0.41921273,4.5886931,2.3586931,2.30567,0.0012623419,-0.008069966,-0.0055762506,-0.0019406615,0.99999988,1.7862581,0.60435784,-1.5251657,-1.3572882,-1.7791449,5.7000017,0.0,3.0214631e-10,0.0
8.0640001,0.42074248,4.5852284,2.3552284,2.3140836,0.0029465165,-0.0072707077,-0.0057296553,-0.0026490053,0.99999988,1.7852291,0.60404426,-1.5238565,-1.3572692,-1.7775396,5.7000017,0.0,2.5781682e-10,0.0
8.1120005,0.42226824,4.5817037,2.3517039,2.3224752,0.0037921651,-0.0066161226,-0.0056396755,-0.0061849989,0.99999988,1.7842644,0.60373765,-1.5217072,-1.3568887,-1.7783191,5.7000017,0.0,2.1999118e-10,0.0
8.1599998,0.42378995,4.5781202,2.3481202,2.3308446,0.0027121324,-0.007943009,-0.0047207098,-0.0076380679,0.99999994,1.78174,0.60345644,-1.5223572,-1.3562518,-1.7779772,5.7000012,0.0,1.8771512e-10,0.0
8.2080002,0.42530766,4.5744781,2.3444781,2.3391922,0.0016677378,-0.007265768,-0.0025145207,-0.0080467258,0.99999994,1.7790529,0.6031723,-1.5214765,-1.3524163,-1.776176,5.7000012,0.0,1.6017446e-10,0.0
8.2559996,0.42682138,4.5707784,2.3407781,2.3475177,0.0026123791,-0.0064945258,-0.0026547837,-0.0090065654,0.99999994,1.7781645,0.60288966,-1.5211633,-1.3517421,-1.7750797,5.7000012,0.0,1.3667442e-10,0.0
8.3039999,0.42833111,4.5670209,2.3370209,2.3558211,-0.00044391444,-0.0059773196,-0.00408113,-0.0058901608,0.99999994,1.7739749,0.60259676,-1.5192631,-1.3536505,-1.7709055,5.7000012,0.0,1.1662221e-10,0.0
8.3520002,0.42983687,4.5632062,2.3332062,2.3641028,0.00021620304,-0.0059599807,-0.0027903332,-0.0038622085,0.99999994,1.7723347,0.60228008,-1.519207,-1.3524452,-1.7672564,5.7000012,0.0,9.9511954e-11,0.0
8.3999996,0.43133867,4.5593343,2.3293343,2.3723626,0.0018741414,-0.0053295237,-0.0019193839,-0.0045380094,0.99999994,1.771369,0.60195965,-1.5178342,-1.3514453,-1.7661753,5.7000012,0.0,8.4912036e-11,0.0
8.448,0.43283647,4.5554051,2.3254051,2.3806007,-0.00097331509,-0.0058583892,-0.00017131069,-0.0029468387,0.99999994,1.7674564,0.6016289,-1.5180991,-1.348025,-1.7627926,5.7000008,0.0,7.2454147e-11,0.0
8.4960003,0.43433037,4.5514188,2.3214185,2.3888171,-0.0013052085,-0.0049371454,0.0020297985,-0.0013862303,0.99999994,1.7655919,0.60128218,-1.5167611,-1.3433704,-1.7597711,5.7000008,0.0,6.1824018e-11,0.0
8.5439997,0.43582031,4.5473742,2.3173745,2.3970118,0.001281281,-0.0072095487,-0.00021251148,-0.0026320396,0.99999994,1.7650867,0.6009357,-1.5172267,-1.345871,-1.758597,5.7000008,0.0,5.2753496e-11,0.0
8.592,0.43730634,4.5432725,2.3132725,2.405185,0.002588955,-0.0067516244,-0.002895013,-0.00093898788,0.99999994,1.7646706,0.60058612,-1.5177644,-1.3500696,-1.7553167,5.7000008,0.0,4.5013753e-11,0.0
8.6400003,0.43878847,4.5391121,2.3091118,2.4133365,0.0025345513,-0.0055250186,-0.0019954115,-0.00054783304,0.99999994,1.7629569,0.60022366,-1.5159793,-1.3496368,-1.7530588,5.7000008,0.0,3.840955e-11,0.0
8.6879997,0.44026667,4.5348926,2.3048925,2.4214666,0.0022881371,-0.008398328,-9.4377443e-05,-0.0016011695,0.99999994,1.7603737,0.59986925,-1.5169071,-1.3468667,-1.7521422,5.7000008,0.0,3.2774287e-11,0.0
8.7360001,0.44174099,4.5306134,2.3006134,2.4295754,0.00014560173,-0.010116869,0.00059553073,0.0005576621,0.99999994,1.7568002,0.59950429,-1.518707,-1.3443315,-1.748179,5.7000008,0.0,2.7965798e-11,0.0
8.7840004,0.44321141,4.5262742,2.2962742,2.4376628,0.0021544313,-0.011665506,-0.0013840162,-0.0014450406,1.0,1.7565409,0.59913641,-1.5207698,-1.3464702,-1.7476802,5.7000008,0.0,2.386279e-11,0.0
8.8319998,0.44467798,4.521874,2.2918739,2.4457288,0.0014397368,-0.011462946,-0.0018274292,-0.0022070655,1.0,1.754021,0.59877485,-1.5202119,-1.3492521,-1.7463537,5.7000003,0.0,2.0361756e-11,0.0
8.8800001,0.44614068,4.5174117,2.2874117,2.4537737,0.002953554,-0.01093872,-0.0039972095,-0.0019716874,1.0,1.7531726,0.5984199,-1.519665,-1.3512237,-1.7443969,5.7000003,0.0,1.7374376e-11,0.0
8.9280005,0.44759953,4.512887,2.2828867,2.4617972,0.0034273472,-0.010473131,-0.0030454493,8.1385064e-05,1.0,1.751525,0.59805173,-1.5190539,-1.3527226,-1.7406266,5.7000003,0.0,1.482529e-11,0.0
8.9759998,0.44905451,4.5082984,2.2782984,2.4697998,0.0048795217,-0.0094897887,-0.004162618,-0.0032550294,1.0,1.7507191,0.59767801,-1.5161514,-1.3527094,-1.7411219,5.7000003,0.0,1.2650194e-11,0.0
9.0240002,0.45050567,4.5036454,2.2736454,2.4777813,0.005186588,-0.009571596,-0.0030349616,-0.0041933451,1.0,1.7487495,0.59732068,-1.5156461,-1.3529644,-1.7397761,5.7000003,0.0,1.0794219e-11,0.0
9.0719995,0.45195302,4.4989271,2.2689271,2.4857416,0.0044383029,-0.0081427703,-0.0021222322,-0.002811346,1.0,1.746202,0.59695983,-1.5132326,-1.3511685,-1.7367393,5.7000003,0.0,9.2105421e-12,0.0
9.1199999,0.45339656,4.4941421,2.264142,2.4936812,0.0044122189,-0.008778343,-0.0034731384,-0.0030743557,1.0,1.7437305,0.59659886,-1.5133038,-1.3512462,-1.7347015,5.7000003,0.0,7.8592159e-12,0.0
9.1680002,0.45483631,4.4892898,2.2592897,2.5015996,0.0019317141,-0.0067880731,-0.0044668177,-0.0029368475,1.0,1.7400688,0.59622663,-1.5105489,-1.353898,-1.7321371,5.7000003,0.0,6.7061491e-12,0.0
9.2159996,0.45627224,4.4843688,2.254369,2.5094974,-0.0015048244,-0.0050388123,-0.0049049514,-0.0021187635,1.0,1.7352318,0.59584928,-1.5080985,-1.355238,-1.7296572,5.7000003,0.0,5.7222547e-12,0.0
9.2639999,0.4577044,4.4793787,2.2493789,2.5173743,-0.0011198069,-0.0061981138,-0.0038455997,-0.0044053816,1.0,1.7332146,0.59547716,-1.5079048,-1.3541181,-1.729223,5.7000003,0.0,4.8827127e-12,0.0
9.3120003,0.45913279,4.4743185,2.2443182,2.5252302,-0.0013610679,-0.0057370281,-0.0052867495,-0.0048190034,1.0,1.7309161,0.59511274,-1.506696,-1.3557758,-1.7276219,5.7000003,0.0,4.1663444e-12,0.0
9.3599997,0.4605574,4.4691863,2.2391863,2.5330658,-0.00021185934,-0.0065597259,-0.0049890354,-0.003086494,1.0,1.7295974,0.59473622,-1.5077646,-1.356639,-1.7241079,5.7000003,0.0,3.5550783e-12,0.0
9.408,0.46197829,4.4639821,2.2339823,2.5408804,-0.0014288748,-0.0069800047,-0.0054217703,-0.0024500773,1.0,1.7261853,0.59435731,-1.5072154,-1.3565766,-1.7211602,5.7000003,0.0,3.0334942e-12,0.0
9.4560003,0.46339539,4.4587049,2.2287049,2.5486746,0.00012910074,-0.0069635701,-0.0055197026,-0.0013530579,1.0,1.725729,0.5939607,-1.5072095,-1.3571143,-1.7181375,5.7000003,0.0,2.5884345e-12,0.0
9.5039997,0.46480879,4.4533534,2.2233536,2.5564485,-0.0021473074,-0.0046214005,-0.0081644692,-0.0027386898,1.0,1.7216336,0.59355837,-1.5039806,-1.3603996,-1.716718,5.7000003,0.0,2.2086716e-12,0.0
9.552,0.46621847,4.4479275,2.2179272,2.5642016,-0.003857322,-0.0040696878,-0.0091222469,-0.003216051,1.0,1.7178229,0.59316593,-1.5017575,-1.3621299,-1.7149445,5.7000003,0.0,1.8846259e-12,0.0
9.6000004,0.46762443,4.4424257,2.2124255,2.5719345,-0.0028265726,-0.0030935674,-0.010227133,-0.0030427212,1.0,1.7160774,0.5927676,-1.4983793,-1.3643652,-1.7129142,5.7000003,0.0,1.6081226e-12,0.0
9.6479998,0.46902668,4.4368472,2.2068474,2.5796468,-0.0041890233,-0.0034001553,-0.012522299,-0.002431575,1.0,1.712844,0.59236127,-1.4988755,-1.3687859,-1.7096664,5.7000003,0.0,1.3721865e-12,0.0
9.6960001,0.47042525,4.4311924,2.2011924,2.5873389,-0.0053854994,-0.0043276912,-0.012302932,-0.0020579225,1.0,1.7095203,0.59194756,-1.4990759,-1.3700761,-1.7067569,5.7000003,0.0,1.1708659e-12,0.0
9.7440004,0.47182012,4.4254599,2.1954596,2.5950108,-0.0051064542,-0.0024963482,-0.011319666,-0.0027317603,1.0,1.7074956,0.59153324,-1.4971088,-1.369487,-1.7057433,5.7000003,0.0,9.99082e-13,0.0
9.7919998,0.47321132,4.4196491,2.1896491,2.6026623,-0.0047298591,-0.000780117,-0.012691199,-0.0013026916,1.0,1.7055593,0.59111279,-1.4939129,-1.3698977,-1.7015747,5.7000003,0.0,8.525015e-13,0.0
9.8400002,0.47459885,4.4137597,2.1837597,2.6102939,-0.0029353399,0.00065389689,-0.013296094,-0.001553143,1.0,1.7043705,0.59068596,-1.4919621,-1.3723177,-1.6998132,5.7000003,0.0,7.2742653e-13,0.0
9.8879995,0.47598276,4.4077916,2.1777918,2.6179051,-0.0014304771,-0.0012808393,-0.01421198,-0.0011636368,1.0,1.7037101,0.59024972,-1.4916416,-1.3720686,-1.6969872,5.7000003,0.0,6.20702e-13,0.0
9.9359999,0.47736299,4.4017444,2.1717446,2.6254964,-0.004179283,-0.0032655683,-0.015963577,-0.0014039576,1.0,1.6990352,0.58981723,-1.4928209,-1.3757041,-1.6947039,5.7000003,0.0,5.2963558e-13,0.0
9.9840002,0.47873959,4.395618,2.1656179,2.6330678,-0.0070754234,-0.0025498196,-0.018170822,0.0018926368,1.0,1.6940223,0.58936548,-1.4921662,-1.3797263,-1.6893879,5.7000003,0.0,4.5192997e-13,0.0
10.032,0.48011258,4.3894119,2.1594119,2.6406193,-0.0079530356,-0.0015422648,-0.016385397,0.0027852212,1.0,1.6906061,0.58889157,-1.4911206,-1.3793806,-1.6861889,5.7000003,0.0,3.8562496e-13,0.0
10.08,0.48148194,4.3831267,2.1531265,2.6481507,-0.0074333618,9.0932452e-05,-0.01552859,0.0031955256,1.0,1.6881721,0.58841091,-1.4886016,-1.3762094,-1.6835653,5.7000003,0.0,3.2904791e-13,0.0
10.128,0.48284769,4.3767619,2.1467617,2.6556623,-0.0060966145,-0.00049654068,-0.01624451,0.0019380305,1.0,1.6871641,0.58792865,-1.4878607,-1.3778309,-1.6819499,5.7000003,0.0,2.8077155e-13,0.0
10.176,0.48420987,4.3703175,2.1403177,2.6631541,-0.0053765904,-0.00088235404,-0.017143659,0.0041223029,1.0,1.6852068,0.58744001,-1.4871743,-1.3791922,-1.6771897,5.7000003,0.0,2.3957811e-13,0.0
10.224,0.48556843,4.3637948,2.1337948,2.6706264,-0.0066661444,0.0016722432,-0.016908307,0.0049600638,1.0,1.6818222,0.58693409,-1.4835354,-1.3788301,-1.6739562,5.7000003,0.0,2.0442835e-13,0.0
10.272,0.48692343,4.357193,2.1271932,2.6780789,-0.0069232583,0.00042715805,-0.018648468,0.0066914372,1.0,1.6790673,0.58640862,-1.4827104,-1.3811363,-1.6696,5.7000003,0.0,1.7443559e-13,0.0
10.32,0.48827484,4.3505135,2.1205134,2.6855116,-0.0066497107,0.0024366151,-0.018995367,0.0098985797,1.0,1.6761898,0.58586836,-1.4808159,-1.3829972,-1.6641027,5.7000003,0.0,1.4884325e-13,0.0
10.368,0.48962271,4.3437562,2.1137562,2.692925,-0.0077629681,0.00070201594,-0.01937547,0.0092542628,1.0,1.6727452,0.58531582,-1.4796481,-1.3828453,-1.6622617,5.7000003,0.0,1.2700567e-13,0.0
10.416,0.49096701,4.3369222,2.1069221,2.7003186,-0.010060423,0.00049194554,-0.020237213,0.0082996935,1.0,1.6680973,0.58476299,-1.4808356,-1.3850472,-1.6604643,5.7000003,0.0,1.08372e-13,0.0
10.464,0.49230778,4.3300118,2.1000118,2.7076929,-0.011521181,0.0020115336,-0.019254064,0.0063829976,1.0,1.6637896,0.58423126,-1.4783959,-1.3838328,-1.6590338,5.6999998,0.0,9.2472179e-14,0.0
10.512,0.49364504,4.3230262,2.0930264,2.7150476,-0.011803807,0.003946811,-0.018522179,0.0060414462,1.0,1.6604151,0.5837031,-1.4746488,-1.3826355,-1.6571366,5.6999998,0.0,7.8905103e-14,0.0
10.56,0.49497876,4.3159666,2.0859666,2.722383,-0.011822191,0.0046310043,-0.020229682,0.0096369293,1.0,1.6582049,0.58315665,-1.4725969,-1.3835872,-1.6510457,5.6999998,0.0,6.7328521e-14,0.0
10.608,0.49630895,4.3088336,2.0788336,2.7296994,-0.012279054,0.0036663492,-0.020333888,0.012028673,1.0,1.655432,0.58257568,-1.4720107,-1.3842442,-1.6455674,5.6999998,0.0,5.7450403e-14,0.0
10.656,0.49763566,4.3016286,2.0716283,2.7369962,-0.010558591,0.0030608627,-0.018422568,0.01273823,1.0,1.6536145,0.58198196,-1.4717412,-1.3836007,-1.6422268,5.6999998,0.0,4.9021554e-14,0.0
10.704,0.49895886,4.2943525,2.0643525,2.7442737,-0.0088719204,0.0035769904,-0.019240927,0.012316857,1.0,1.6530463,0.58138174,-1.4717598,-1.3827,-1.6394224,5.6999998,0.0,4.1829347e-14,0.0
10.752,0.50027859,4.2870069,2.0570071,2.7515323,-0.0083979592,0.0022986168,-0.018646982,0.011381701,1.0,1.6503304,0.58077967,-1.4706414,-1.3812678,-1.6371737,5.6999998,0.0,3.5692345e-14,0.0
10.8,0.50159484,4.2795935,2.0495934,2.7587717,-0.0094036041,0.0011090215,-0.019163571,0.0088249147,1.0,1.6461788,0.58019906,-1.4715686,-1.3826141,-1.6372737,5.6999998,0.0,3.0455734e-14,0.0
10.848,0.50290763,4.2721133,2.0421135,2.7659919,-0.010687797,0.0028446754,-0.01920737,0.0070674066,1.0,1.642531,0.57963783,-1.4683141,-1.3837605,-1.6363807,5.6999998,0.0,2.5987415e-14,0.0
10.896,0.50421691,4.2645683,2.0345683,2.7731931,-0.01214086,0.0036287019,-0.018110774,0.0061420971,1.0,1.637949,0.57908982,-1.4663676,-1.3822368,-1.6340618,5.6999998,0.0,2.2174665e-14,0.0
10.944,0.50552279,4.2569599,2.0269601,2.7803755,-0.013983475,0.0035914115,-0.016602455,0.0048231077,1.0,1.6333818,0.57854646,-1.4650339,-1.3782676,-1.6325245,5.6999998,0.0,1.8921305e-14,0.0
10.992,0.50682527,4.2492905,2.0192902,2.7875388,-0.012172918,0.0034706602,-0.015319984,0.0033602025,1.0,1.6316794,0.57800698,-1.4643759,-1.376121,-1.630895,5.6999998,0.0,1.6145261e-14,0.0
