Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
10.0,0.5034869114129206,3.8156902329239535,41.68926600329283,0.630699746740286,0.745200037650493,1.5692104035172152,0.6278429574321285,0.8019466293395798,5.705016849692278,5.828286976775502,0.5250720680271668,4.877057552298489,1.5143725489858615,5.186844163045043,10.6339534418774,0.42718115419611385,1.394595420554906,15.487555144965391,2.957237356560574,0.7846052017586075,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.024385287761492448,0.48770575522984894,0.39230260087930374,0.9754115104596979,0.9415262421103291,3.1384208070344304,28.52508424846139,0.31384208070344305,0.37670577445927705,3.4230101098153667,30.975110289930782,0.5705016849692278,1.5104607342387617,1.255685914864257,1.255685914864257,1.1227252810754116,1.6038932586791597,9.08623529391517,0.30287450979717234,0.42718115419611385,5.0,1.6675706401317132,0.2563086925176683,25.013559601975697,3.0975110289930785,2.5934220815225215,2.789190841109812,3.309399560405672,27.234669912246996,0.5,0.02914143488387751,17.484860930326505,17.17060604815779,0.5828286976775502,3.496972186065301,11.656573953551003,12.613994934805719,0.3020921468477523,0.37841984804417156,1.0069738228258411,0.1490400075300986,0.7061446815827468,0.2129210896723613,0.1569210403517215,0.1569210403517215,0.39230260087930374,0.6275679392497078,0.06558764914962505,5.914474713121148,1.0501441360543335,0.2625360340135834,2.789190841109812,21.2679068837548,21.2679068837548,21.2679068837548,22.35600112951479,0.3815690232923954,7.631380465847907,0.7918825528401086
11.0,0.5270700637980846,4.1291607856528305,44.88326869808025,0.6800459017783107,0.7050780489090033,1.7598270655203905,0.72221849779604,0.9357195237159449,5.614535963967357,6.2979703549476,0.478292606150629,5.35148520701778,1.6634499183259657,5.675586599172515,10.077231352204345,0.4508651455855291,1.4266989260839706,16.55803360285518,3.4750165777339945,0.8799135327601951,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.0267574260350889,0.535148520701778,0.43995676638009756,1.070297041403556,1.0558962393122342,3.519654131040781,28.072679819836782,0.35196541310407814,0.433331098677624,3.368721578380414,33.11606720571036,0.5614535963967356,1.5812101913942538,1.44443699559208,1.44443699559208,1.3100073332023228,1.8714390474318898,9.980699509955794,0.33268998366519315,0.4508651455855291,5.0,1.7953307479232101,0.27051908735131747,26.92996121884815,3.311606720571036,2.8377932995862576,2.8533978521679413,3.431651953159926,27.14591105951808,0.5,0.031489851774737995,18.893911064842797,18.581223535437736,0.62979703549476,3.7787822129685598,12.5959407098952,13.600918035566213,0.3162420382788508,0.4080275410669864,1.0541401275961693,0.14101560978180067,0.7919221794841756,0.25020119359684756,0.17598270655203904,0.17598270655203904,0.43995676638009756,0.6420145167377868,0.08297609468359807,6.950033155467989,0.956585212301258,0.2391463030753145,2.8533978521679413,20.15446270440869,20.15446270440869,20.15446270440869,21.152341467270098,0.41291607856528306,8.258321571305661,0.9161684927417816
12.0,0.5498014477692907,4.441067898439324,47.93368504679422,0.7290664690514603,0.6643005021559816,1.9499092433768397,0.8169524818632042,1.0705517249016432,5.514430187815868,6.765311178939366,0.4419508967600582,5.823546645393297,1.8124045528732975,6.135514624918,9.502768296386984,0.4732461633583995,1.468944284151511,17.571949477401176,4.039478008296935,0.9749546216884196,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.029117733226966487,0.5823546645393297,0.4874773108442098,1.1647093290786594,1.1699455460261037,3.8998184867536794,27.57215093907934,0.38998184867536795,0.4901714891179225,3.3086581126895207,35.14389895480235,0.5514430187815867,1.6494043433078722,1.6339049637264085,1.6339049637264085,1.4987724148623003,2.1411034498032864,10.874427317239785,0.36248091057465953,0.4732461633583995,5.0,1.9173474018717687,0.28394769801503966,28.76021102807653,3.5143898954802353,3.067757312459,2.937888568303022,3.4982624315813666,27.11596190566962,0.5,0.03382655589469683,20.295933536818097,19.984805542976957,0.6765311178939366,4.05918670736362,13.530622357878732,14.581329381029207,0.32988086866157446,0.4374398814308762,1.0996028955385815,0.1328601004311963,0.8774591595195776,0.29084241659737925,0.19499092433768395,0.19499092433768395,0.4874773108442098,0.66102492786818,0.10300959943287943,8.07895601659387,0.8839017935201164,0.2209754483800291,2.937888568303022,19.005536592773968,19.005536592773968,19.005536592773968,19.929015064679447,0.4441067898439324,8.882135796878648,1.045712157876926
13.0,0.572701707106513,4.751419367045286,50.84354359546992,0.7778665054420606,0.6269910121111483,2.13929579732156,0.9117410658053967,1.2058189405849586,5.431637289834895,7.230321129400631,0.41494455036405087,6.293253666061239,1.961015131268911,6.570075473019057,8.972594787356986,0.4953545486455038,1.5215033507564486,18.540671878639017,4.647109085931193,1.06964789866078,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.0314662683303062,0.6293253666061239,0.53482394933039,1.2586507332122479,1.283577478392936,4.27859159464312,27.158186449174476,0.427859159464312,0.547044639483238,3.258982373900937,37.081343757278034,0.5431637289834895,1.718105121319539,1.8234821316107934,1.8234821316107934,1.688146516818942,2.4116378811699173,11.766090787613466,0.3922030262537822,0.4953545486455038,5.0,2.033741743818797,0.2972127291873023,30.506126157281948,3.708134375727804,3.2850377365095285,3.043006701512897,3.537037496505166,27.262170130097715,0.5,0.036151605647003156,21.690963388201894,21.381387151703787,0.7230321129400631,4.338192677640378,14.460642258801261,15.557330108841212,0.3436210242639078,0.4667199032652363,1.145403414213026,0.12539820242222965,0.9626831087947021,0.3345918541870459,0.213929579732156,0.213929579732156,0.53482394933039,0.6846765078404019,0.1256985624906338,9.294218171862386,0.8298891007281017,0.20747227518202543,3.043006701512897,17.94518957471397,17.94518957471397,17.94518957471397,18.80973036333445,0.47514193670452864,9.502838734090572,1.1804663997254443
14.0,0.5964280188234048,5.060222951242,53.61576162664388,0.8265146524380246,0.5955287652816033,2.327890857610597,1.0063898265424598,1.3411163167447815,5.382354653432292,7.693011833055374,0.3959750324925229,6.760618013187243,2.1091386813255073,6.982856709999399,8.522897553096167,0.51793813566535,1.5839693566146409,19.472115918406022,5.294585500980102,1.1639454288052984,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.033803090065936216,0.6760618013187244,0.5819727144026492,1.3521236026374488,1.3967345145663583,4.655781715221194,26.911773267161458,0.46557817152211944,0.6038338959254759,3.229412792059375,38.944231836812044,0.5382354653432292,1.7892840564702144,2.0127796530849196,2.0127796530849196,1.8775628434426939,2.682232633489563,12.654832087953043,0.4218277362651015,0.51793813566535,5.0,2.1446304650657555,0.31076288139921,32.16945697598633,3.8944231836812047,3.4914283549996994,3.1679387132292818,3.5708503420365014,27.650369126326435,0.5,0.03846505916527687,23.079035499166125,22.771003280589,0.7693011833055374,4.615807099833225,15.386023666110749,16.53029304876049,0.35785681129404284,0.49590879146281475,1.1928560376468096,0.11910575305632065,1.0475508859247686,0.38121015607056735,0.2327890857610597,0.2327890857610597,0.5819727144026492,0.7127862104765884,0.15102056055845492,10.589171001960205,0.7919500649850458,0.19798751624626146,3.1679387132292818,17.045795106192333,17.045795106192333,17.045795106192333,17.865862958448098,0.5060222951242,10.120445902484,1.3203455215861422
15.0,0.621318500061171,5.3674863711379714,56.253177800112034,0.8750473121303755,0.5708896579115741,2.5156381462965154,1.1007757586326181,1.47618461161177,5.37387913147507,8.153394857199507,0.3836932700786526,7.225651370908589,2.2566843746452805,7.377005428130195,8.169066842809494,0.5414511985078219,1.6555298345541138,20.371067265898134,5.978782133096499,1.2578190731482575,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.03612825685454295,0.722565137090859,0.6289095365741287,1.445130274181718,1.5093828877779092,5.031276292593031,26.86939565737535,0.5031276292593031,0.6604654551795709,3.2243274788850416,40.74213453179627,0.537387913147507,1.8639555001835129,2.2015515172652362,2.2015515172652362,2.066658456256478,2.95236922322354,13.540106247871684,0.4513368749290561,0.5414511985078219,5.0,2.2501271120044812,0.3248707191046931,33.75190668006722,4.074213453179627,3.6885027140650974,3.3110596691082277,3.6157950265298417,28.305073361072452,0.5,0.040766974285997536,24.460184571598518,24.15368867012087,0.8153394857199507,4.8920369143197036,16.306789714399013,17.500946242607508,0.37279110003670257,0.5250283872782252,1.242637000122342,0.11417793158231482,1.1320371658334318,0.4304723135829479,0.2515638146296515,0.2515638146296515,0.6289095365741287,0.7449884255493513,0.17892516300016395,11.957564266192998,0.7673865401573052,0.1918466350393263,3.3110596691082277,16.33813368561899,16.33813368561899,16.33813368561899,17.126689737347224,0.5367486371137972,10.734972742275943,1.4651751072642576
16.0,0.6474694106977238,5.673217308332314,58.7585808942725,0.9234762826268166,0.5530641012487868,2.7025053849400136,1.19482189463744,1.6108596887697155,5.40707895669483,8.611481711429029,0.3768143325375912,7.6883653650798225,2.4035955174261256,7.754966366688275,7.911853610301321,0.5660984910367287,1.7351254434217487,21.23987823122789,6.696772233281371,1.3512526924700066,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.038441826825399115,0.7688365365079823,0.6756263462350033,1.5376730730159647,1.621503230964008,5.405010769880027,27.035394783474153,0.5405010769880028,0.716893136782464,3.244247374016898,42.47975646245578,0.5407078956694831,1.9424082320931713,2.38964378927488,2.38964378927488,2.2552035642776014,3.221719377539431,14.421573104556753,0.4807191034852252,0.5660984910367287,5.0,2.3503432357708998,0.3396590946220372,35.255148536563496,4.247975646245578,3.8774831833441374,3.4702508868434974,3.6813695187628768,29.22182475315111,0.5,0.04305740855714515,25.834445134287087,25.52947788749541,0.861148171142903,5.166889026857417,17.222963422858058,18.469525652536333,0.38848164641863425,0.5540857695760899,1.2949388213954476,0.11061282024975737,1.216127423223006,0.4821676007962587,0.2702505384940013,0.2702505384940013,0.6756263462350033,0.780806449539787,0.20933818715588365,13.393544466562743,0.7536286650751824,0.1884071662687956,3.4702508868434974,15.823707220602643,15.823707220602643,15.823707220602643,16.591923037463605,0.5673217308332313,11.346434616664627,1.6146791604308555
17.0,0.6748169973662833,5.977423406116989,61.13473330822206,0.9717969662038689,0.5414461616508266,2.888474766093027,1.288480553736732,1.7450385663464143,5.478793667957177,9.067283847943067,0.3741934023045671,8.148771563578851,2.549837403099593,8.118440901466467,7.743098202542864,0.5919013432603233,1.8215875821777325,22.079247355849944,7.445821777063333,1.444237383046513,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.040743857817894254,0.8148771563578852,0.7221186915232565,1.6297543127157703,1.733084859655816,5.776949532186054,27.393968339785886,0.5776949532186054,0.7730883322420392,3.2872762007743064,44.15849471169989,0.5478793667957177,2.02445099209885,2.576961107473464,2.576961107473464,2.44305399288498,3.4900771326928286,15.299024418597558,0.5099674806199186,0.5919013432603233,5.0,2.4453893323288827,0.35514080595619396,36.680839984933236,4.415849471169989,4.059220450733234,3.643175164355465,3.7717131090957285,30.378670223282942,0.5,0.045336419239715334,27.2018515438292,26.89840532752645,0.9067283847943067,5.44037030876584,18.134567695886133,19.435939324077378,0.40489019841977,0.5830781797223213,1.3496339947325666,0.10828923233016532,1.2998136447418618,0.5360991679485599,0.2888474766093026,0.2888474766093026,0.7221186915232565,0.8197144119799796,0.24216551081590168,14.891643554126667,0.7483868046091342,0.18709670115228355,3.643175164355465,15.486196405085728,15.486196405085728,15.486196405085728,16.243384849524798,0.597742340611699,11.954846812233978,1.7684919331196747
18.0,0.7032067341361017,6.280112269659285,63.384389768359966,1.0199953703460207,0.5351357311334453,3.0735373343598122,1.381722775336225,1.8786576805644937,5.583754781478822,9.520812661817272,0.3748615494506352,8.6068814765831,2.6953895139201545,8.468480794787606,7.65018229907945,0.6187633979057623,1.9137448997422353,22.888900269119205,8.223381042725782,1.536768667179906,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.0430344073829155,0.86068814765831,0.768384333589953,1.72137629531662,1.8441224006158872,6.1470746687196245,27.91877390739411,0.6147074668719625,0.8290336652017349,3.350252868887293,45.77780053823841,0.5583754781478822,2.109620202408305,2.76344555067245,2.76344555067245,2.630120752790291,3.7573153611289873,16.172337083520926,0.5390779027840309,0.6187633979057623,5.0,2.535375590734399,0.37125803874345736,38.03063386101598,4.577780053823841,4.234240397393803,3.8274897994844705,3.8871253125827048,31.745078322270288,0.5,0.04760406330908636,28.562437985451815,28.260505213466782,0.9520812661817273,5.712487597090363,19.041625323634545,20.399907406920413,0.421924040481661,0.6119972222076124,1.4064134682722034,0.10702714622668906,1.3830918004619153,0.5920834350762563,0.3073537334359812,0.3073537334359812,0.768384333589953,0.8611852048840059,0.27729648226816467,16.446762085451564,0.7497230989012704,0.1874307747253176,3.8274897994844705,15.3003645981589,15.3003645981589,15.3003645981589,16.054071934003357,0.6280112269659286,12.56022453931857,1.9261811698159834
19.0,0.7324460860219194,6.581291466176874,65.51031233658584,1.0680534721607347,0.5331542667562317,3.2576894632219155,1.4745313560475466,2.0116784132673446,5.715992258770854,9.972079491266129,0.37803474635993056,9.062706556834469,2.840240318957031,8.805636871296619,7.619212201023745,0.6465259379086745,2.010499218678387,23.668119843135713,9.027074907026202,1.6288447316109578,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.04531353278417234,0.9062706556834469,0.8144223658054789,1.8125413113668938,1.9546136779331493,6.515378926443831,28.579961293854268,0.6515378926443831,0.8847188136285279,3.4295953552625122,47.336239686271426,0.5715992258770853,2.1973382580657583,2.949062712095093,2.949062712095093,2.816349778574282,4.023356826534689,17.041441913742187,0.5680480637914063,0.6465259379086745,5.0,2.6204124934634336,0.3879155627452047,39.306187401951505,4.733623968627143,4.402818435648309,4.020998437356774,4.025520953254065,33.2883670117827,0.5,0.04986039745633065,29.916238473798387,29.615811597795933,0.9972079491266129,5.983247694759677,19.944158982532258,21.361069443214692,0.43946765161315166,0.6408320832964408,1.4648921720438388,0.10663085335124634,1.465960258449862,0.6499493933058865,0.32576894632219155,0.32576894632219155,0.8144223658054789,0.9047246484052742,0.3146069762151629,18.054149814052405,0.7560694927198611,0.18901737317996528,4.020998437356774,15.23842440204749,15.23842440204749,15.23842440204749,15.99462800268695,0.6581291466176875,13.162582932353748,2.0872750549306804
20.0,0.7623399049379598,6.880968525130224,67.51528197935454,1.1159528415490307,0.5345776221127095,3.4409307525869366,1.5668964687292468,2.144077891476903,5.869730825685988,10.421095617931229,0.38310022721485626,9.516258199930533,2.9843839609675813,9.130120276065547,7.636987339124709,0.6750088799798908,2.1108720398869205,24.41611045201261,9.854692467984176,1.7204653762934683,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.047581290999652665,0.9516258199930534,0.8602326881467341,1.9032516399861068,2.0645584515521618,6.881861505173873,29.34865412842994,0.6881861505173874,0.940137881237548,3.5218384954115924,48.83222090402522,0.5869730825685988,2.287019714813879,3.1337929374584936,3.1337929374584936,3.0017090480676645,4.288155782953806,17.90630376580549,0.5968767921935163,0.6750088799798908,5.0,2.700611279174182,0.4050053279879345,40.50916918761272,4.883222090402523,4.5650601380327736,4.221744079773841,4.183596777179902,34.97751152259677,0.5,0.05210547808965615,31.263286853793687,30.964358363086006,1.0421095617931229,6.252657370758738,20.842191235862458,22.319056830980614,0.45740394296277587,0.6695717049294184,1.5246798098759196,0.10691552442254192,1.5484188386641216,0.7095378576948607,0.3440930752586937,0.3440930752586937,0.8602326881467341,0.9498924179491143,0.3539621253033512,19.70938493596835,0.7662004544297125,0.19155011360742813,4.221744079773841,15.273974678249418,15.273974678249418,15.273974678249418,16.037328663381285,0.6880968525130224,13.761937050260448,2.251286932853785
21.0,0.792710913296622,7.179150938653255,69.40210695737956,1.1636767540199295,0.5386050511283365,3.623262738793388,1.6588128673689357,2.275843074605307,6.039877604959194,10.867872267526572,0.3895948143839464,9.967547744976331,3.1278181245320997,9.441944299294894,7.692031062965751,0.7040372554676282,2.2140254409697753,25.132215363482842,10.704175814972153,1.811631369396694,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.049837738724881654,0.9967547744976332,0.905815684698347,1.9935095489952663,2.1739576432760326,7.246525477586776,30.19938802479597,0.7246525477586776,0.9952877204213614,3.623926562975516,50.264430726965685,0.6039877604959194,2.378132739889866,3.3176257347378715,3.3176257347378715,3.1861803044474293,4.551686149210614,18.7669087471926,0.62556362490642,0.7040372554676282,5.0,2.7760842782951825,0.4224223532805769,41.64126417442773,5.026443072696569,4.720972149647447,4.4280508819395505,4.357663730698123,36.78532536707355,0.5,0.05433936133763286,32.603616802579715,32.306179223939644,1.0867872267526573,6.520723360515943,21.735744535053144,23.27353508039859,0.4756265479779732,0.6982060524119577,1.585421826593244,0.1077210102256673,1.6304682324570245,0.770700658677995,0.3623262738793388,0.3623262738793388,0.905815684698347,0.9963114484363988,0.3952187327542878,21.408351629944306,0.7791896287678928,0.1947974071919732,4.4280508819395505,15.384062125931502,15.384062125931502,15.384062125931502,16.158151533850095,0.7179150938653255,14.35830187730651,2.4177347647302603
22.0,0.8234098446038025,7.475846161108534,71.17362923031773,1.211211251011194,0.5445858674994742,3.8046881494550884,1.7502782149065663,2.406967194891212,6.222235232300928,11.312420609172063,0.3971774551294535,10.416586473911174,3.2705427509957787,9.7410324958589,7.774999342821763,0.7334563511184314,2.3192676520499087,25.81602925987465,11.573612546087256,1.9023440747275437,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.05208293236955587,1.0416586473911174,0.9511720373637719,2.0833172947822347,2.282812889673053,7.609376298910177,31.11117616150464,0.7609376298910178,1.0501669289439397,3.7333411393805567,51.6320585197493,0.6222235232300929,2.4702295338114073,3.5005564298131326,3.5005564298131326,3.3697540728476967,4.813934389782424,19.623256505974673,0.6541085501991558,0.7334563511184314,5.0,2.846945169212709,0.44007381067105883,42.704177538190635,5.16320585197493,4.87051624792945,4.638535304099817,4.544191275222502,38.68918497038547,0.5,0.05656210304586032,33.93726182751619,33.6413077249884,1.1312420609172065,6.7874523655032375,22.624841218344127,24.224225020223884,0.4940459067622815,0.7267267506067164,1.646819689207605,0.10891717349989485,1.7121096672547893,0.8333001033182824,0.38046881494550877,0.38046881494550877,0.9511720373637719,1.0436704434224588,0.43822755636802213,23.147225092174512,0.794354910258907,0.19858872756472676,4.638535304099817,15.549998685643526,15.549998685643526,15.549998685643526,16.337576024984227,0.7475846161108535,14.951692322217069,2.586155287382493
23.0,0.8543173457257434,7.771061609974041,72.83272762563479,1.258545360871431,0.5520141877263094,3.9852103967713317,1.841291906131762,2.53744723704122,6.4134996945847496,11.754751756722214,0.4056017137320535,10.863385612850724,3.412559128055119,10.027299986301541,7.878619661285927,0.7631378570957152,2.4260413064737003,26.46742809861415,12.46122327674575,1.9926051983856659,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.054316928064253624,1.0863385612850724,0.9963025991928329,2.172677122570145,2.391126238062799,7.970420793542663,32.067498472923745,0.7970420793542664,1.1047751436790572,3.8480998167508496,52.9348561972283,0.641349969458475,2.5629520371772303,3.682583812263524,3.682583812263524,3.552426131857708,5.07489447408244,20.475354768330714,0.6825118256110239,0.7631378570957152,5.0,2.9133091050253914,0.4578827142574291,43.69963657538087,5.29348561972283,5.0136499931507705,4.852082612947401,4.740076969301246,40.670900585493015,0.5,0.058773758783611074,35.26425527016664,34.96977724488318,1.1754751756722215,7.0528510540333285,23.50950351344443,25.17090721742862,0.512590407435446,0.7551272165228585,1.7086346914514867,0.11040283754526188,1.7933446785470992,0.897208075925694,0.3985210396771332,0.3985210396771332,0.9963025991928329,1.0917185879131652,0.4828351565842399,24.9224465534915,0.811203427464107,0.20280085686602675,4.852082612947401,15.757239322571854,15.757239322571854,15.757239322571854,16.560425631789283,0.7771061609974041,15.542123219948081,2.756112193119308
24.0,0.8853421783399757,8.064804665660763,74.38231984467764,1.3056709334185583,0.5605126562945415,4.164833318644845,1.9318544496024628,2.6672826087278145,6.611178137099821,12.19487676849282,0.4146927801283229,11.307956331810932,3.5538694089088967,10.300698265804185,7.99746486857332,0.7929805133733284,2.533909101203449,27.086557675110004,13.365354196018902,2.0824166593224227,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.056539781659054655,1.130795633181093,1.0412083296612114,2.261591266362186,2.498899991186907,8.32966663728969,33.05589068549911,0.8329666637289691,1.1591126697614775,3.9667068822598925,54.17311535022001,0.6611178137099821,2.6560265350199272,3.8637088992049256,3.8637088992049256,3.73419565221894,5.334565217455629,21.32321645345338,0.7107738817817794,0.7929805133733284,5.0,2.9752927937871054,0.475788308023997,44.62939190680658,5.417311535022002,5.150349132902092,5.067818202406898,4.942768350152585,42.71625201109332,0.5,0.060974383842464105,36.58463030547846,36.29162099547343,1.2194876768492822,7.316926061095692,24.38975353698564,26.113418668371168,0.5312053070039854,0.783402560051135,1.7706843566799515,0.1121025312589083,1.8741749933901806,0.9623055021133609,0.41648333186448455,0.41648333186448455,1.0412083296612114,1.1402590955415521,0.5288856989435029,26.730708392037805,0.8293855602566458,0.20734639006416145,5.067818202406898,15.99492973714664,15.99492973714664,15.99492973714664,16.815379688836245,0.8064804665660763,16.129609331321525,2.9272004759798813
