Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
1.17,0.9528581440873021,0.9809812699842131,0.0004680630885613599,0.02048213236892235,0.00020726539396507252,0.0010210201329709542,1.87606239185919e-05,0.028688449210583004,0.00010771117401116031,0.004125249080156109,0.00923142728049702,4.291549706397675e-05,0.00016940499246499905,0.005385731381938839,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3480171292736804e-19,6.988601727236188e-18,7.314025133633134e-21,2.0907676205380012e-20,-7.646145473346047e-19,-3.1769277670122873e-18,-5.195257979976284e-18,-2.2755418158644235e-17,-6.784143449420824e-17,7.057749332418952e-19,-7.7306452277098565e-19,-8.321255365350186e-19,-1.0602922046630765e-20,2.5797105135476954e-16,4.901147612547393e-16,-2.298038706232687e-19,1.5791468004756329e-15
1.18,0.9528687106428392,0.9808941579278837,0.0004674318457207745,0.020524209657612695,0.0002070588454726126,0.0010221706039440905,1.890003058110709e-05,0.028645449712421372,0.00010768229702969574,0.004132200694696396,0.009228877523878723,4.359960314391342e-05,0.0001711096101253635,0.005376236595693285,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3461970450192245e-19,6.993432162156992e-18,7.257199772307381e-21,2.1729060946087512e-20,-7.72158215523604e-19,-3.1802591126355163e-18,-5.286620231627944e-18,-2.2984218131152367e-17,-6.793632451265525e-17,7.140155004142725e-19,-7.738779508352491e-19,-8.377093022139367e-19,-1.0600594846091237e-20,2.533262679855594e-16,4.81249541744411e-16,-2.301864280444876e-19,1.5736288300257402e-15
1.19,0.9528811151646197,0.9808077648728203,0.00046680021094271107,0.020565509772946553,0.00020685271977728307,0.0010233302686204649,1.9038568728690708e-05,0.0286032265788318,0.00010765338847489745,0.004138977955693568,0.009226323989648452,4.428882343878299e-05,0.0001728094125946951,0.005366912706518462,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3443758147373574e-19,6.997943219638843e-18,7.200344633444172e-21,2.255876284054076e-20,-7.7965015306449685e-19,-3.1834636750973485e-18,-5.378665150745749e-18,-2.3212366938613606e-17,-6.802825663166056e-17,7.2222709866067465e-19,-7.746546432885327e-19,-8.432504732311601e-19,-1.0598271917038305e-20,2.48776105234127e-16,4.725639498654367e-16,-2.3056235083376793e-19,1.5680476308646037e-15
1.2,0.9528953062948143,0.9807220827321771,0.000466168211706543,0.020606048118305846,0.00020664702511661017,0.0010244991552477397,1.9176235967454798e-05,0.028561764444628275,0.00010762444968039832,0.004145584404324702,0.00922376678622744,4.4983106380046244e-05,0.00017450431582240238,0.0053577562819508125,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3425535176821144e-19,7.00214176507764e-18,7.143462159885063e-21,2.339657332872027e-20,-7.8709021653113e-19,-3.186544366037281e-18,-5.471385785401247e-18,-2.3439853311735564e-17,-6.811729218940533e-17,7.304094083874349e-19,-7.753953388299193e-19,-8.487490273800649e-19,-1.0595953431232852e-20,2.443186540141442e-16,4.640542297115101e-16,-2.309317959584951e-19,1.562405647883678e-15
1.21,0.952911231842138,0.9806371034562216,0.0004655358756466364,0.02064584033038843,0.00020644176985467092,0.0010256772909924866,1.931302964611341e-05,0.02852104771154546,0.00010759548197894851,0.004152023588240085,0.009221206022069207,4.56824011208916e-05,0.0001761942354487631,0.005348763883103816,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3407302335522342e-19,7.006034723300097e-18,7.086554811641392e-21,2.4242304797673906e-20,-7.94478248267101e-19,-3.1895041252161968e-18,-5.564775281349166e-18,-2.3666665939150747e-17,-6.820349257823542e-17,7.385621028941787e-19,-7.761007764562342e-19,-8.542049283268213e-19,-1.0593639559605723e-20,2.3995200378573275e-16,4.557165739296738e-16,-2.312948994379056e-19,1.5567053751611635e-15
1.22,0.9529288414593159,0.9805528191401031,0.000464903229558785,0.02068490153813566,0.00020623696194590918,0.0010268647033289129,1.9448947547125362e-05,0.028481061287882983,0.00010756648666819258,0.004158298958383796,0.009218641802686436,4.638665642459237e-05,0.00017787909069281592,0.0053399321647974235,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.338906039632482e-19,7.00962880406077e-18,7.029624971921281e-21,2.509576627462468e-20,-8.01814115033595e-19,-3.1923457974155613e-18,-5.658826731726838e-18,-2.3892793991103513e-17,-6.828691752376362e-17,7.466848746693882e-19,-7.767716759088994e-19,-8.596181594307456e-19,-1.0591330469164274e-20,2.356742961207808e-16,4.475473030843499e-16,-2.3165180206035173e-19,1.5509492107730788e-15
1.23,0.9529480859738563,0.9804692219955509,0.00046427029965252943,0.0207232465476577,0.00020603260907106153,0.0010280614196924594,1.9583987712413024e-05,0.028441790403942676,0.00010753746501947762,0.004164413895390524,0.009216074231415263,4.709582094538186e-05,0.00017955880335402034,0.005331257849945119,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3370810115196296e-19,7.01293057123989e-18,6.972674970947169e-21,2.595676916039757e-20,-8.090976982627012e-19,-3.1950721634610078e-18,-5.753533215027621e-18,-2.411822698497991e-17,-6.83676255263826e-17,7.547774287385546e-19,-7.774087426924521e-19,-8.649887152401785e-19,-1.0589026323795006e-20,2.3148371092491983e-16,4.3954282054260957e-16,-2.320026432869302e-19,1.545139493005787e-15
1.24,0.9529689173181808,0.9803863043469386,0.00046363711158035203,0.020760889861322244,0.000205828718652715,0.0010292674674441402,1.9718148424069547e-05,0.02840322059298175,0.00010750841827895497,0.004170371712776623,0.00921350340951024,4.780984325994312e-05,0.00018123329768898947,0.005322737726460142,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3352552232064567e-19,7.015946450438947e-18,6.915707088678258e-21,2.682512758292819e-20,-8.163288929776885e-19,-3.1976859436275697e-18,-5.8488877993564106e-18,-2.4342954768706558e-17,-6.844567391544425e-17,7.628394819128757e-19,-7.780126686917597e-19,-8.703166005682385e-19,-1.0586727284368244e-20,2.2737846472323997e-16,4.31699607581652e-16,-2.323475608526037e-19,1.5392785040813513e-15
1.25,0.9529912890140476,0.9803040586557564,0.00046300369024150184,0.0207978455457943,0.0002056252977480225,0.0010304828741513076,1.9851428343234546e-05,0.028365337822890368,0.00010747934766038947,0.004176175635625276,0.009210929435519473,4.852867163230403e-05,0.0001829025012298464,0.005314368667929489,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3334287465173617e-19,7.018682680570985e-18,6.858723536430963e-21,2.7700655572696634e-20,-8.235076155582616e-19,-3.200189775818697e-18,-5.944883510649404e-18,-2.4566967630981474e-17,-6.852111849502937e-17,7.708707680104212e-19,-7.785841281498973e-19,-8.756018372386084e-19,-1.0584433508089318e-20,2.233568216808896e-16,4.2401425516223214e-16,-2.326866938889207e-19,1.5333684441699884e-15
1.26,0.953015155671674,0.980222477493881,0.0004623700599887239,0.020834127368298507,0.0002054223531611695,0.0010317076673024479,1.9983826366025164e-05,0.028328128360226894,0.00010745025435284985,0.004181828823199772,0.00920835240595144,4.925225425695881e-05,0.00018456634391282231,0.005306147611684285,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3316016517031342e-19,7.021145365114888e-18,6.801726476201844e-21,2.858316967090924e-20,-8.306337956831696e-19,-3.2025862386134815e-18,-6.041513365535078e-18,-2.4790256183903093e-17,-6.859401392211449e-17,7.78871032398613e-19,-7.791237819655207e-19,-8.808444571176757e-19,-1.0582145149202534e-20,2.194170817948559e-16,4.164834306061288e-16,-2.330201799973499e-19,1.5274114581797538e-15
1.27,0.9530404723013504,0.9801415535071036,0.00046173624491166427,0.02086974898392596,0.00020521989159766067,0.0010329418739142672,2.011534142562092e-05,0.028291578583318943,0.00010742113953123075,0.004187334399916588,0.009205772416187662,4.998053959299899e-05,0.00018622475688528266,0.005298071528762372,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3297740082563253e-19,7.02334054190361e-18,6.744718047165731e-21,2.947249257157463e-20,-8.377073652616626e-19,-3.2048778827219526e-18,-6.1387704164968035e-18,-2.5012811202285194e-17,-6.866441422341769e-17,7.868400245045789e-19,-7.796322835655822e-19,-8.860444925368766e-19,-1.0579862359952046e-20,2.1555756475402833e-16,4.0910383192917155e-16,-2.333481511713888e-19,1.521409672589991e-15
1.28,0.9530671952629942,0.9800612794637713,0.0004611022684504959,0.02090472367705406,0.00020501791945329726,0.0010341855210796362,2.0245972764709164e-05,0.02825567524028708,0.00010739200434203734,0.004192695413293393,0.009203189559248039,5.071347590325214e-05,0.00018787767412176796,0.00529013746469426,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.32794588379965e-19,7.025274087731412e-18,6.68770032949772e-21,3.036844773228644e-20,-8.447282736681506e-19,-3.2070671879985634e-18,-6.236647689577419e-18,-2.5234623841331778e-17,-6.87323720955333e-17,7.947775080773186e-19,-7.801102709570383e-19,-8.912019895122897e-19,-1.0577585289294914e-20,2.1177663174028763e-16,4.0187225037966e-16,-2.3367073977500815e-19,1.515365144549267e-15
1.29,0.9530952819105135,0.9799816482356047,0.0004604681535432568,0.02093906445807087,0.00020481644289425084,0.0010354386357658107,2.037571983312427e-05,0.02822040535253251,0.00010736284990888179,0.004197914850086997,0.009200603926267304,5.145101142690923e-05,0.0001895250318016748,0.005282342523853558,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3261173445098884e-19,7.026951754732741e-18,6.63067535813869e-21,3.1270861181583366e-20,-8.516964820171875e-19,-3.2091565798166455e-18,-6.335138207711609e-18,-2.5455685552816237e-17,-6.879793917484042e-17,8.026832573043532e-19,-7.805583697945005e-19,-8.963170027982687e-19,-1.0575314083405207e-20,2.080726769949778e-16,3.947855467600993e-16,-2.339880765077259e-19,1.5092798808853054e-15
1.3,0.9531246906432481,0.9799026528010456,0.00045983392260260975,0.020972784049627987,0.00020461546784398136,0.001036701244852721,2.050458230540131e-05,0.028185756228450567,0.00010733367733159364,0.004202995633655396,0.009198015606417125,5.219309434721921e-05,0.00019116676841212152,0.0052746838720150405,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3242884550510387e-19,7.028379165734049e-18,6.5736451206330676e-21,3.217956143805241e-20,-8.58611964144179e-19,-3.211148426947761e-18,-6.4342349863591966e-18,-2.5675988098939077e-17,-6.88611659945248e-17,8.105570574460887e-19,-7.8097719289396075e-19,-9.013895967408705e-19,-1.0573048885597768e-20,2.044441291442761e-16,3.878406545776884e-16,-2.3430029052283353e-19,1.503155835387549e-15
1.31,0.9531553821126583,0.9798242863281336,0.0004591995969618056,0.021005894563301798,0.00020441499967896822,0.0010379733759232168,2.0632560472836217e-05,0.028151715785971428,0.00010730448766450267,0.004207940560925087,0.009195424685021257,5.2939672094208604e-05,0.0001928028272157164,0.00526715879745538,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3224592769803982e-19,7.029561694645507e-18,6.51661150578984e-21,3.309437811204288e-20,-8.654747285281781e-19,-3.213044987386535e-18,-6.53393093927444e-18,-2.58955238847229e-17,-6.892210093660237e-17,8.183987194918881e-19,-7.813673283337382e-19,-9.064198641101076e-19,-1.0570789834352746e-20,2.008894839091145e-16,3.810346584207217e-16,-2.3460751173014527e-19,1.4969948453110769e-15
1.32,0.953187315941973,0.9797465419484838,0.0004585651983822875,0.021038408378725528,0.00020421504405542887,0.0010392550551326597,2.0759654180942082e-05,0.02811827167559906,0.00010727528197561638,0.004212752473934885,0.009192831248689156,5.3690693230200575e-05,0.0001944331495329146,0.005259764544670838,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.320629873085846e-19,7.030504793863415e-18,6.459576443349332e-21,3.401514562418568e-20,-8.722847588744517e-19,-3.2148485564983693e-18,-6.6342191333120246e-18,-2.611428505319097e-17,-6.898079308841283e-17,8.262080403551859e-19,-7.817293718945094e-19,-9.114078751014574e-19,-1.056853706871547e-20,1.974072149068204e-16,3.7436458016751984e-16,-2.3490986461401274e-19,1.4907988039483718e-15
1.33,0.9532204533878393,0.9796694129403263,0.00045793074783115014,0.021070337430339127,0.00020401560623831738,0.0010405463089462176,2.0885863693177068e-05,0.0280854119919006,0.00010724606129867212,0.004217434120739792,0.009190235381155301,5.4446105915039746e-05,0.00019605768018823435,0.005252498449208911,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3188003038686892e-19,7.031213729252064e-18,6.402541790708968e-21,3.494170014794755e-20,-8.790420624125424e-19,-3.2165613471006553e-18,-6.735092581018233e-18,-2.633226421894019e-17,-6.903728992768422e-17,8.339848351889502e-19,-7.820639007727827e-19,-9.16353718811329e-19,-1.0566290723929716e-20,1.9399584590778315e-16,3.6782755215116793e-16,-2.352074732873119e-19,1.4845695205861123e-15
1.34,0.9532547565658964,0.9795928926749996,0.00045729626583735614,0.021101693414964165,0.00020381669129640776,0.001041847163639587,2.1011189440769362e-05,0.028053125066444282,0.00010721682664713652,0.004221988195948287,0.00918763716449312,5.520585834916674e-05,0.00019767636592249186,0.005245357898375139,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3169706285684815e-19,7.03169365784832e-18,6.3455093659168e-21,3.5873880470504804e-20,-8.857466559058094e-19,-3.2181855245990605e-18,-6.83654430050656e-18,-2.6549454254281587e-17,-6.909163799836203e-17,8.417289279962113e-19,-7.823714812573532e-19,-9.212574912377173e-19,-1.0564050932718684e-20,1.9065392972498804e-16,3.614207665623403e-16,-2.3550046004801404e-19,1.4783087612375827e-15
1.35,0.9532901884193279,0.9795169746145896,0.0004566617725065812,0.021132487800270255,0.00020361830411010526,0.0010431576452833245,2.1135632013399633e-05,0.028021399459354286,0.00010718757901481005,0.004226417342417758,0.009185036679166782,5.596989878902541e-05,0.0001992891553259827,0.005238340329590655,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.315140905205741e-19,7.031949631415813e-18,6.2884809490380674e-21,3.681152800637929e-20,-8.923985651295191e-19,-3.2197232085821745e-18,-6.938567317538839e-18,-2.67658482802426e-17,-6.914388293966743e-17,8.494401512583763e-19,-7.826526690610594e-19,-9.261192948436325e-19,-1.0561817825344671e-20,1.8738004729480926e-16,3.5514147324777675e-16,-2.357889453406875e-19,1.4720182502861484e-15
1.36,0.9533267126874131,0.9794416523095715,0.00045602728753605835,0.02116273183324143,0.00020342044937925768,0.0010444777797271822,2.125919214988343e-05,0.02799022395086556,0.00010715831937643168,0.0042307241529499495,0.009182434004082973,5.6738175562470125e-05,0.0002008959987716633,0.005231443228749732,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3133111906246665e-19,7.031986599983395e-18,6.231458283521425e-21,3.7754486811059726e-20,-8.989978243489346e-19,-3.221176474410402e-18,-7.041154667606374e-18,-2.6981439657569378e-17,-6.91940695151273e-17,8.571183455635412e-19,-7.829080096522245e-19,-9.309392381205266e-19,-1.0559591529668935e-20,1.8417280675927374e-16,3.489869775166232e-16,-2.36073047717995e-19,1.4656996721288502e-15
1.37,0.9533642938740798,0.9793669193964489,0.00045539283022942296,0.021192436548642564,0.00020322313163096672,0.0010458075925844376,2.138187072885361e-05,0.02795958753287868,0.00010712904868828356,0.004234911171986403,0.009179829216642685,5.751063708417303e-05,0.00020249684834833245,0.005224664128577326,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3114815405358543e-19,7.031809415367553e-18,6.1744430775653816e-21,3.870260359463037e-20,-9.055444757974028e-19,-3.22254735479904e-18,-7.144299398011066e-18,-2.7196221977729072e-17,-6.924224164157533e-17,8.647633592347929e-19,-7.831380385857679e-19,-9.35717435151722e-19,-1.0557372171211408e-20,1.8103084254975306e-16,3.42954637954261e-16,-2.363528838021957e-19,1.4593546728198925e-15
1.3800000000000001,0.9534028972164545,0.9792927695953952,0.0004547584195115571,0.021221612777485736,0.00020302635522739912,0.0010471471092162276,2.1503668759442762e-05,0.02792947940051466,0.00010709976788879554,0.004238980897303892,0.009177222392793007,5.8287231871031306e-05,0.00020409165779381247,0.005218000606986622,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3096520095590145e-19,7.031422834678348e-18,6.117437005484711e-21,3.9655727735397717e-20,-9.120385691544458e-19,-3.2238378413954552e-18,-7.247994569946542e-18,-2.7410189053912113e-17,-6.928844241812331e-17,8.72375047958546e-19,-7.833432818339774e-19,-9.404540051758382e-19,-1.0555159873210405e-20,1.7795281447205131e-16,3.370418642431952e-16,-2.3662856824664136e-19,1.4529848617141996e-15
1.3900000000000001,0.9534424921101589,0.9792191969366281,0.00045412407237340217,0.02125027022547764,0.00020283012351668064,0.0010484963569246139,2.1624588470872687e-05,0.027899889871429974,0.00010707047783838394,0.0042429356057610565,0.009174613601807663,5.906790662202836e-05,0.00020568038932572291,0.00521145045598275,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3078226467486873e-19,7.030831181977701e-18,6.0604415632787445e-21,4.061370453617979e-20,-9.184802224731546e-19,-3.2250497311750195e-18,-7.352232999000408e-18,-2.762333584109354e-17,-6.933271123310783e-17,8.799533157388515e-19,-7.83524222933169e-19,-9.451491249612094e-19,-1.0552954751136439e-20,1.7493749812135694e-16,3.3124634066869814e-16,-2.3690022298107617e-19,1.4465916307261427e-15
1.4000000000000001,0.9534830453619384,0.9791461953136539,0.00045348980693713507,0.021278419288370265,0.00020263444050556636,0.0010498553606456864,2.1744631168128996e-05,0.027870808574875727,0.00010704117943811506,0.0042467776968353865,0.009172002916580003,5.9852609994110144e-05,0.00020726300017369877,0.0052050113486752925,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3059935044127994e-19,7.030039017126296e-18,6.00345835326098e-21,4.157638836640642e-20,-9.248695022717041e-19,-3.226184929849616e-18,-7.457007765443002e-18,-2.783565662201614e-17,-6.937508947237901e-17,8.874980342356068e-19,-7.836813678115599e-19,-9.498029257656634e-19,-1.0550756923527032e-20,1.7198360649938494e-16,3.255655854434576e-16,-2.3716795913613844e-19,1.440176510318794e-15
1.41,0.9535245237210399,0.9790737586504925,0.000452855641306993,0.02130607037091225,0.00020243931023193438,0.0010512241445714478,2.18637980373719e-05,0.027842225131092756,0.00010701187358525818,0.004250509563870422,0.00916939040976671,6.064129118258088e-05,0.00020883944762643816,0.005198680964078552,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.3041646348064801e-19,7.029050884487242e-18,5.9464889773309254e-21,4.254363766586446e-20,-9.31206468569884e-19,-3.2272453379973738e-18,-7.56231202237426e-18,-2.8047145686995966e-17,-6.941561837929396e-17,8.950090730319326e-19,-7.838152204882926e-19,-9.54415532053953e-19,-1.0548566507934734e-20,1.6908985685012138e-16,3.199971159245722e-16,-2.374318838878551e-19,1.4337410359275672e-15
