data_set_T,data_set_M11,data_set_M12,data_set_M13,data_set_M14,data_set_M15,data_set_M16,data_set_M17,data_set_M18,data_set_M19,data_set_M20,data_set_M21,data_set_M22,data_set_M23,data_set_M24,data_set_M25,data_set_M26,data_set_M27,data_set_M28,data_set_M29,data_set_M30,data_set_PHIANG,data_set_R0,data_set_R1
853.0,0.061201572,0.11494796,1.2659135,1.8866405,3.202342,6.0693154,7.9111733,8.785037,9.2511072,8.7212915,9.4735107,5.7942743,5.0368128,3.8249798,0.9299475,0.51730686,0.084885858,0.012264088,0.26517352,0.18738599,-0.53819883,3.6697755,2.4027994
854.0,0.26161176,0.094480723,0.66062957,1.7131622,2.3236613,4.669158,6.8613033,9.0579548,8.9431705,8.3254681,8.7216349,5.9253497,4.6542392,2.7448809,1.430565,0.71666288,0.27298325,0.10919996,0.11639676,0.17532378,-0.4865765,3.3888917,2.2487392
855.0,0.15526193,0.27974486,0.33517063,1.7579112,2.1873479,4.4311805,6.3639536,7.5935144,7.7248602,8.8671379,7.1684251,6.4826651,4.8386078,2.3626034,2.271349,0.66563696,0.59278971,0.13805707,0.11703476,0.062851109,-0.43190682,3.2198052,2.0718091
856.0,0.14807364,0.42316204,0.30350849,2.1302414,3.0776424,5.1071858,7.7584262,8.1110497,8.9978752,9.1830635,7.1453586,6.3681946,5.4727316,3.4131823,1.9139824,0.58208346,0.56756359,0.26103041,0.18222314,0.33178613,-0.48399255,3.5739183,2.2377224
857.0,0.19714455,0.18754384,0.17051539,1.6976898,2.6497889,5.7580943,7.1619177,7.5804906,9.2426167,9.0466776,8.3301344,7.1666217,4.1571593,2.9697442,2.3332438,1.15807,0.22214887,0.093575723,0.16466582,0.11894065,-0.45603272,3.5203393,2.2847807
858.0,0.23594059,0.40063277,1.4300257,1.6749496,2.6909966,5.4694061,6.8033199,9.0434675,9.4092236,8.2899246,8.2332869,5.9164429,4.3707924,2.4651551,2.3557992,0.94397748,0.11974441,0.10088515,0.29005316,0.11496736,-0.52449667,3.5179496,2.2214847
859.0,0.099274851,0.30565104,0.93888146,1.9364916,2.7638848,5.0285726,7.3049331,8.0620108,9.4180431,9.5125542,9.3610954,6.5163808,4.0091515,2.778975,1.5950562,1.0668942,0.24957921,0.36440358,0.19456331,0.055165216,-0.49205613,3.578078,2.3229759
860.0,0.097825274,0.40038034,0.43764502,1.8166565,2.7890043,5.9612093,7.0319147,8.7738266,9.6060972,9.4800053,9.2668161,7.592185,5.9506521,3.035547,1.8469976,1.0622623,0.13637355,0.26329949,0.11092863,0.019775953,-0.44450697,3.7839701,2.4759254
861.0,0.035068985,0.21153386,0.6115787,1.0102906,3.033607,4.5272231,6.4866543,9.5375166,9.4878206,9.2528963,9.649313,7.9309335,5.5497913,3.5423162,1.3485783,0.75224471,0.26459429,0.094389156,0.039766353,0.010518197,-0.41166082,3.6688318,2.500139
862.0,0.092936181,0.084948599,0.45344537,1.9408066,2.9477508,4.8308191,6.9899583,8.5733261,10.370022,11.409562,9.2159166,7.9484401,5.2484841,4.5231452,1.7663136,0.94814873,0.34403703,0.033837184,0.014255677,0.0037706255,-0.40431187,3.8869963,2.606791
863.0,0.033316314,0.43720499,0.37982816,1.2804725,3.6034243,4.8981662,7.2430472,9.0522013,10.469217,10.425994,8.7829075,8.0074854,4.3371744,3.150887,1.4461071,1.0993934,0.35974887,0.012130154,0.0051104594,0.0013517161,-0.46719515,3.7512584,2.5427101
864.0,0.030268695,0.28674746,0.95594543,1.113639,3.1332428,6.3125043,7.0023179,10.389558,10.571101,11.315488,8.9681978,6.97679,6.1166134,3.7407274,1.5599552,0.96610814,0.15228643,0.0043484895,0.15352097,0.012583932,-0.46669918,3.9880972,2.6836066
865.0,0.010850901,0.10279493,0.72280037,1.2830312,2.3994985,5.0909376,6.9383059,10.127423,10.162735,11.705331,8.886035,8.6743259,6.4772677,4.0797071,2.8867853,0.98731196,0.07282,0.1844604,0.18207957,0.0045111626,-0.36585096,4.0489507,2.7117453
866.0,0.0038898953,0.036850534,0.89910799,1.7111663,3.1160004,4.4231143,7.714983,9.0914745,9.351984,10.005537,10.47341,9.9738693,6.7895603,4.2309527,2.2983303,0.73966378,0.25053334,0.066126458,0.065272965,0.0016171882,-0.35673764,4.0621724,2.6974852
867.0,0.08502005,0.13787737,0.5711199,1.1456949,2.6336935,4.5803318,8.1229315,9.6419764,9.9997015,9.7059498,8.4254007,8.4075136,6.5785975,4.0923715,2.2917054,1.2118087,0.16189045,0.32865667,0.11098896,0.00057973922,-0.3804751,3.9116905,2.5771234
868.0,0.084223032,0.059484843,0.5577392,0.58953786,2.7293508,5.5928965,7.1321826,8.845603,11.064794,8.7338152,8.3202953,7.0053968,6.0527234,3.0786312,2.2058165,1.1961182,0.44365561,0.15651724,0.13605794,0.22257438,-0.41977432,3.7103705,2.4474461
869.0,0.060524885,0.052687604,0.41634363,1.2437124,3.2152994,4.5279174,6.3875065,7.2323203,10.728324,9.2240248,8.070694,7.9908648,5.3535113,3.3828638,1.5583934,1.7264645,0.35455757,0.060189739,0.048774857,0.07978978,-0.38931504,3.5857382,2.3625948
870.0,0.02169732,0.18203193,0.97826642,0.99754238,2.2939708,4.778316,6.9496341,9.0523453,10.007561,8.8949432,10.158906,8.0918655,6.2434936,3.2645695,1.2575523,1.0637296,0.21114612,0.21665022,0.033085637,0.067702986,-0.39529923,3.7382505,2.528621
871.0,0.09421923,0.074086115,0.56639475,0.93215603,2.2096491,4.7876692,8.3622122,8.9715538,10.777619,11.282971,11.109772,8.6305962,5.8616843,4.3725524,1.962461,0.86104035,0.26711294,0.16134362,0.011860735,0.024270568,-0.36834481,4.0660615,2.812685
872.0,0.04409004,0.11016001,0.24683078,1.4890852,3.3408728,5.3101592,7.1045351,8.4055214,9.9185171,11.166742,9.8677902,8.3713274,6.02882,4.3592138,2.0082867,0.57339251,0.53634834,0.057839416,0.10397883,0.031279683,-0.38577294,3.9537396,2.6497562
873.0,0.015805658,0.054926496,0.22227895,1.3579367,3.3041182,5.2669764,7.2792602,8.2030163,10.395848,11.298347,9.7776136,9.1731596,6.1504025,5.2524681,2.3850498,0.43649051,0.35487774,0.34256202,0.23052645,0.039990552,-0.35105592,4.0770826,2.7116916
874.0,0.005666106,0.031604648,0.12331048,1.7045597,2.4501312,5.0526905,6.3524551,7.9832821,10.293987,10.868212,9.706912,9.2805386,7.6147714,6.5017653,2.2169497,1.299366,0.27719969,0.13766041,0.2542637,0.01433605,-0.2656427,4.1084828,2.7069359
875.0,0.18655206,0.045911543,0.29921609,1.4475098,1.9251684,4.4759822,7.5602322,9.0009737,8.9161711,11.404861,8.9984274,8.6458902,8.2860727,5.0042882,1.5350223,0.88385648,0.26823762,0.13853347,0.091149949,0.0051392722,-0.31453207,3.9559598,2.674531
876.0,0.066876292,0.29329783,0.12512276,1.04895,1.8895708,4.8775511,6.7140036,8.5406008,8.7955074,10.055705,8.5840797,9.6384687,7.5820146,4.9087257,2.0951762,0.72144675,0.37761703,0.10717655,0.032675974,0.0018423566,-0.28908876,3.8228204,2.5736022
877.0,0.20236614,0.10514314,0.33810294,0.51807874,1.7573205,4.9827151,6.1831579,7.4430094,9.4198036,9.7648649,9.0018511,8.6107521,7.1883702,4.923902,2.8562212,1.1519531,0.32026717,0.040010083,0.028892163,0.17481884,-0.25576741,3.7505801,2.4931655
878.0,0.16095117,0.037692335,0.5115931,0.72743493,2.860312,5.3448553,5.9995856,7.0348244,7.8567562,9.3269892,8.5254993,9.2528515,6.9493551,4.958024,2.3664918,0.87057304,0.52816063,0.41572216,0.17230006,0.1557129,-0.27599135,3.7027843,2.348459
879.0,0.14603868,0.11158961,0.56868899,1.1350676,2.151262,5.0868263,7.3219829,8.027564,8.9289303,10.769324,8.7773647,8.588069,6.7022882,4.3560033,2.2444239,0.99583727,0.37332591,0.18463272,0.061767142,0.27833846,-0.33591571,3.8404663,2.5148344
880.0,0.14685567,0.040003303,0.79503214,0.84720045,2.168052,4.6150861,7.314312,8.1194239,9.4704533,10.191084,8.1375265,7.3798175,5.585885,4.3120375,1.4968965,0.80673105,0.28292593,0.27732486,0.028369971,0.40783939,-0.38831466,3.6211429,2.3986762
881.0,0.12714589,0.020678321,0.56658369,0.61838502,2.8063357,4.6746945,7.2742295,8.5932579,7.7987075,9.1276474,9.5692635,7.3708434,6.0014935,4.1670361,2.3397191,1.5061567,0.23447749,0.19479828,0.034638777,0.14620468,-0.34575403,3.6586149,2.3759134
882.0,0.16748509,0.0074128872,0.54812574,0.70213085,2.639986,4.1938448,6.1695166,8.2204409,8.1840334,8.4099407,7.9529567,7.7871909,6.0420861,3.9216242,2.0041494,1.0578783,0.16305313,0.22310202,0.012417514,0.13745967,-0.3412627,3.4272418,2.2476382
883.0,0.10693731,0.008834878,0.45174453,0.91349798,2.0468924,3.6315718,7.3859372,8.1898155,8.1097107,9.5235243,8.5863581,8.0070724,5.9246955,3.4362578,2.7329388,0.97350931,0.38934031,0.14662558,0.0074393577,0.053312019,-0.32656977,3.5313008,2.3576069
884.0,0.038335521,0.019360507,0.30011448,0.45602953,2.0949309,3.1134565,6.353672,7.4895554,8.8830385,10.341688,8.2056408,8.9975595,7.5352802,4.3105345,2.8797438,1.6516562,1.0559928,0.29425499,0.044157088,0.31341392,-0.20141512,3.7189207,2.4302397
885.0,0.022555443,0.070761479,0.14584073,0.46239546,1.5828133,3.4380057,5.4866748,7.5386539,8.5572109,11.146492,8.8502455,9.7532148,7.3999629,5.2279921,2.9160345,1.5017822,0.66037434,0.24686193,0.077309154,0.24255332,-0.16603503,3.7663867,2.5412557
886.0,0.0080858087,0.037070859,0.093370721,0.32464761,0.88771003,2.8495233,6.0868835,5.2994986,8.0384598,10.253281,8.4279985,9.0733891,8.1584749,5.3395791,2.9568312,1.2712885,0.99580604,0.29519248,0.11246861,0.095104598,-0.098365583,3.5302331,2.397279
887.0,0.076796569,0.013289381,0.033472087,0.5933367,1.1613748,3.1387036,5.7353764,7.3810072,8.8950682,9.5851183,9.6995239,10.704094,7.6352034,5.1145921,3.0507314,2.0451148,0.88603204,0.43325359,0.1082644,0.062190723,-0.1212853,3.8176272,2.565316
888.0,0.027530488,0.38459331,0.070387483,1.1372684,0.99204272,2.8929741,4.8999076,6.5039902,8.9097672,9.8998966,9.8721056,9.9340982,7.9663978,5.7555237,3.824532,1.9625717,0.61210191,0.41688603,0.078985043,0.022294499,-0.08231584,3.8081927,2.5258453
889.0,0.04158603,0.1378713,0.046912987,0.83917528,0.96443039,3.6593645,6.092411,6.6932821,8.4362078,9.2951775,10.567267,10.239436,8.2891436,5.3201456,3.6421571,2.5822687,0.62674278,0.27547336,0.09815713,0.0079922639,-0.099089749,3.89276,2.5777345
890.0,0.014908007,0.049424917,0.080463238,0.49655655,0.88993144,2.4078922,4.8105659,6.27457,8.2451878,9.7360792,10.840182,9.6997595,9.39569,4.6521235,3.9227865,2.385179,0.78662872,0.54635096,0.20374028,0.002865114,-0.029518213,3.7720442,2.5657268
891.0,0.0053443108,0.12015132,0.054422166,0.49254665,0.83863521,2.5368929,6.6953511,5.9812679,8.5537996,10.939408,10.262183,10.891778,8.9333344,5.8292823,4.0517364,1.7170906,1.0121,0.2304315,0.12276255,0.001027103,-0.060698248,3.9634774,2.7137256
892.0,0.0019158601,0.043072559,0.056904811,0.22071727,1.2211602,1.8185765,5.5497546,6.6279435,9.4382334,10.939975,10.061875,11.860475,8.5988512,6.790484,4.4081774,2.3237879,1.106593,0.08260645,0.044008646,0.00036820199,-0.015979143,4.0597739,2.8143866
893.0,0.051335096,0.14097023,0.020399574,0.58104688,1.062308,1.6771936,6.1697321,6.7132087,8.1737309,10.429208,9.7504358,11.589034,7.9534979,5.8981409,4.6830258,2.3139858,1.0272983,0.12690991,0.023467738,0.15966316,-0.030153181,3.9272296,2.6547112
894.0,0.025991492,0.050535843,0.039227098,0.59445053,0.77320701,2.176218,4.4231086,5.7747655,9.6817875,10.026755,9.9302626,12.469521,8.2604933,5.9114351,4.8885293,2.3284264,0.8608073,0.090030007,0.0084128538,0.074906178,0.0053123087,3.9194436,2.7248602
895.0,0.0093175834,0.018116388,0.014062363,0.81162602,0.6577583,2.3928003,4.4297647,7.375246,10.035156,10.528649,10.762323,11.118233,9.2717342,6.6569495,3.7242105,1.6357288,0.67217475,0.45387641,0.13256334,0.030050689,-0.043903481,4.0365171,2.8231406
896.0,0.036273602,0.0064944699,0.33411446,0.54811066,0.81186014,2.1085479,4.7632146,7.1552429,9.9305592,11.341557,11.07602,11.184669,9.7818127,6.5793033,4.9724345,1.8694638,0.38565531,0.1627083,0.04752209,0.010772749,-0.02613738,4.1553168,2.9199731
897.0,0.013003576,0.060651138,0.22933725,0.382263,0.71997333,2.3758616,5.228797,7.3323565,9.0349569,11.54834,11.301634,10.205108,9.5977478,6.5465889,4.8367071,1.909735,0.78098643,0.084739834,0.052755404,0.003861879,-0.032506619,4.1122704,2.8661103
898.0,0.0046615992,0.13601996,0.17842585,0.24234806,0.92737466,1.5780939,5.2285385,6.5684628,9.4112263,10.088351,11.178417,10.801495,8.4934416,6.8633718,5.3783479,2.0401871,1.0348554,0.21789773,0.018912069,0.12066254,0.0091664353,4.0255547,2.7710388
899.0,0.085132867,0.048761237,0.088957697,0.098822393,1.0107614,1.9960302,3.9934349,7.1426325,10.904136,9.1935759,10.464488,11.178961,8.3336363,6.69032,3.7200813,2.3314755,0.54114264,0.078113265,0.38215923,0.043255821,-0.027021043,3.9162939,2.7400336
900.0,0.030518934,0.017480217,0.083962612,0.091894455,0.75685287,1.3952874,3.7309504,7.8307848,9.079915,10.071285,11.055407,10.845881,8.8851242,6.0841255,3.1329234,2.9883101,0.6166423,0.43933433,0.14893876,0.015506603,-0.0014348724,3.8650563,2.7397966
901.0,0.011150909,0.0062664119,0.03423493,0.032942869,0.91147923,1.9897342,4.976769,6.5791483,9.585681,9.6077719,11.467834,10.248476,10.09838,6.0402107,4.6788368,1.3880928,0.85576689,0.20851092,0.088680677,0.010870276,-0.012515239,3.9410419,2.7933831
902.0,0.0039974437,0.024164472,0.13331221,0.11362802,0.76911658,1.5704969,5.1586137,7.198915,8.8359385,10.425346,11.5662,10.454334,8.7038059,5.5902328,5.7461352,2.3427088,1.0010239,0.18554041,0.031790774,0.0038968408,0.0031218398,3.99296,2.780705
903.0,0.0014330273,0.0086626234,0.068832278,0.086573668,0.83226132,1.9182744,4.4434958,7.7629504,8.44872,9.4662685,10.595728,10.516587,8.1968508,6.0733342,4.3375783,2.1366217,1.5567718,0.2187248,0.11127131,0.063356183,-0.0044521075,3.8422148,2.6390278
904.0,0.018097661,0.046612885,0.50080884,0.24859126,0.69322431,1.8609014,4.5824428,6.0916371,9.1416178,10.018598,9.7289429,10.872586,7.1397777,7.7457895,4.0291944,1.4728793,1.1484672,0.078409761,0.039889202,0.029088225,-0.0089861332,3.7743778,2.6138704
905.0,0.0064877565,0.020344056,0.1899208,0.25835392,1.2951289,2.7000604,3.4780617,6.876442,8.9406071,10.252098,10.064342,11.1831,8.1248007,6.2783775,4.6284347,1.8649793,0.96625102,0.028108796,0.014299717,0.031692021,-0.019011755,3.8600945,2.670758
906.0,0.0023257695,0.0072930581,0.068083934,0.39282331,0.9528538,2.1742301,4.7867951,6.9631982,7.8953953,9.853179,10.881485,11.69646,8.4308319,7.2548985,4.2347703,2.0903611,0.98575836,0.21127941,0.15505292,0.011361143,0.0082131075,3.9524219,2.7288358
907.0,0.00083375559,0.0026144586,0.15107676,0.32682148,0.95828348,2.8166618,4.6820135,6.5064168,8.9725962,9.0339651,10.209093,10.949376,8.8525124,5.8536777,3.8908906,1.8776733,0.81534141,0.61882526,0.14976226,0.015501294,-0.030548796,3.8341968,2.6104224
908.0,0.00029888964,0.0009372466,0.30096132,0.27413249,1.2921482,3.3453753,5.1179905,6.1991539,9.3984509,10.36454,9.5410633,10.261955,8.4869394,6.1190729,4.5200038,1.975705,0.79115385,0.408636,0.18941841,0.005556996,-0.057238039,3.9296749,2.624202
909.0,0.00010714773,0.00033598972,0.21979657,0.50485909,0.83210993,3.3553898,5.0573215,7.5065055,9.3657475,8.975049,9.2230959,8.9531069,7.3363729,5.2158771,4.0334983,0.98919046,0.86928803,0.58239704,0.067903832,0.035506386,-0.13027784,3.656173,2.4528635
910.0,3.8410952e-05,0.098032862,0.1790064,0.46490484,0.79206097,3.2235601,5.1611395,7.4850793,9.3227262,11.320286,10.096143,9.8845644,6.9983864,5.7536993,3.5082564,1.7628158,0.54043299,0.20878114,0.024342569,0.01272854,-0.12809505,3.8418493,2.664335
911.0,0.093781978,0.035143401,0.084005706,1.0159384,0.95374393,2.6854568,5.4912872,8.4259548,9.5239582,9.6221333,9.1572695,9.1539392,7.3599515,4.8238215,3.5250304,1.1132752,0.59962744,0.12001421,0.031011822,0.033518411,-0.17602535,3.6924431,2.5315242
912.0,0.12531413,0.034740217,0.52802277,0.97519588,1.2567388,3.704494,4.8433728,6.7263527,9.5944977,10.149319,10.116848,9.32658,7.3897891,5.9468355,3.0798118,1.1116846,0.69298935,0.29311371,0.027482923,0.012015879,-0.15458994,3.7967598,2.5458817
913.0,0.04492335,0.012453878,0.31293163,0.73687738,1.3573127,4.0586596,5.0841475,8.1198454,8.9967356,10.494086,11.639039,8.5711861,7.3582406,4.9105363,2.9616168,1.3411732,0.26489344,0.30270591,0.025707966,0.02727538,-0.19941287,3.8310175,2.6361899
914.0,0.016104389,0.0044645402,0.34338892,0.55567938,1.5798557,4.3687358,6.1962161,7.4194717,9.3905916,9.5074549,10.484969,9.0425539,5.6690025,5.7290797,3.0157869,1.1499023,0.44614443,0.21523024,0.0092159435,0.0097778393,-0.22813371,3.7576814,2.5404027
915.0,0.075264841,0.0016004748,0.83218277,0.64964759,2.0511086,4.0084634,5.4181256,7.1387935,8.2934237,9.0118608,8.2116184,9.3460531,6.3855076,3.8258753,3.1927488,1.165971,0.72153944,0.21808839,0.083605602,0.175301,-0.23607922,3.540339,2.2782469
916.0,0.070905857,0.12397774,0.36046755,0.76361924,1.9277369,3.4377675,5.518374,6.1610241,7.7965569,8.2079792,7.4704843,9.6776428,7.9414463,4.1234908,2.3932781,1.2357222,0.26723617,0.078181617,0.056308065,0.085407771,-0.19352219,3.3848803,2.2379076
917.0,0.098835751,0.23828857,0.14819284,0.64880574,2.0805838,3.7233536,5.4548054,6.7272706,8.4534912,9.595335,10.600718,9.7083569,7.4131246,5.7314787,3.4966002,1.4925421,0.58946782,0.19869715,0.072026066,0.19602579,-0.14564684,3.8334,2.5202787
918.0,0.29983965,0.18195488,0.10341717,0.56334227,2.0102286,3.3592129,4.8218808,6.5810757,7.820859,9.3309097,10.067157,8.7083855,7.5736289,4.3110681,2.9631944,1.8652211,0.78875047,0.28998691,0.25858974,0.13387977,-0.14483421,3.601629,2.3357718
919.0,0.1074883,0.065328509,0.3956641,0.80557638,1.2383827,3.1355143,5.7387385,6.9683914,8.7137575,8.4294739,9.6980944,8.9089985,8.2239218,6.3366652,2.511996,1.558185,0.55626214,0.28652433,0.092700787,0.04799401,-0.13434571,3.6909828,2.4447346
920.0,0.038533039,0.39304167,0.28083283,0.40547794,1.5894603,2.8373086,4.7537155,7.0627794,8.4947805,9.5930834,10.457182,8.7440386,7.2466283,5.5801501,3.3251565,2.1112247,0.69382626,0.16882487,0.033231929,0.098385736,-0.11354651,3.6953831,2.4536297
921.0,0.013813552,0.26961428,0.18882613,0.17751479,1.1408421,2.1932557,5.6212316,7.040267,8.1634359,9.2946024,9.799818,8.2724075,7.8257957,7.2526937,3.2607369,2.0853043,1.2190927,0.21558526,0.27336764,0.035269901,-0.05332781,3.7171738,2.4510069
922.0,0.0049519641,0.20170979,0.12365917,0.10792725,0.7673018,2.0532706,5.0152559,6.5952859,9.2550459,10.298277,10.519568,9.4668083,7.491262,7.2301702,3.0566044,2.0363891,0.86011165,0.077284276,0.097998455,0.012643764,-0.050821654,3.7635763,2.6277013
923.0,0.038095497,0.07231012,0.062489629,0.43767741,1.3825873,2.4657991,4.9275112,6.0511212,8.6015329,9.48631,10.83486,10.452677,7.8422265,6.3846812,3.7947609,1.7502464,0.91295457,0.22641341,0.15483473,0.070820533,-0.043228786,3.7974954,2.5852356
924.0,0.074574105,0.055890959,0.022401653,0.46151739,2.2770061,3.0977018,5.1121759,8.1043377,8.3860283,9.2738924,10.842642,10.583119,8.4466438,6.3420906,2.8193226,1.4937855,1.3471873,0.37925592,0.055506069,0.025388163,-0.10843627,3.9600234,2.6384482
925.0,0.026733765,0.020036122,0.10548881,0.49570337,1.6025522,2.8590589,6.0874147,7.2953811,8.70893,11.05173,11.594634,9.6597166,7.7875657,5.968595,3.8474257,2.8128719,0.58303535,0.33224481,0.019898145,0.020559633,-0.098865747,4.0439787,2.7220886
926.0,0.009583679,0.0071826675,0.20122094,0.37940377,1.2378039,3.0527959,5.1495204,6.7802882,8.5647125,9.2619352,11.460274,10.379027,9.5778894,5.5636139,3.0682333,1.8707281,0.66994643,0.24851523,0.10795485,0.0073703392,-0.073038727,3.8799,2.676157
927.0,0.0034356141,0.0025748853,0.072134875,0.31450471,1.4212984,2.9746258,4.4916978,7.6416373,9.8907423,10.59833,11.253573,11.335292,9.2616119,6.3271799,4.2227602,2.1550329,0.64951396,0.10500228,0.13503683,0.018562853,-0.054659128,4.1437273,2.8760056
928.0,0.037020788,0.00092306011,0.032650936,0.34603539,1.9167705,3.1784241,5.6860447,7.75945,10.38387,11.322764,11.988132,11.664233,9.0194817,7.0224242,4.3804908,1.4081552,0.32697049,0.38162032,0.12700348,0.0066545219,-0.09513849,4.3494558,3.0162683
929.0,0.013271431,0.00033090403,0.14877731,0.51586181,1.8556179,4.1607203,5.4102573,7.2913384,10.023248,11.716053,12.155643,11.188745,9.354064,6.2361412,4.2067599,1.2398092,0.33853754,0.35032988,0.045528959,0.020469371,-0.11955018,4.3135753,2.979347
930.0,0.044355493,0.097045355,0.13120843,0.63688713,1.5027444,3.2943215,5.9294109,6.931386,9.2515049,10.974324,10.525096,9.7347755,8.0810061,6.3911972,3.5839901,1.2221204,0.55931753,0.33582121,0.072664604,0.06206366,-0.13018054,3.9680622,2.6950023
931.0,0.015900819,0.035653394,0.12492934,0.4499532,1.0483314,3.9110405,5.0673337,7.6201572,9.2923632,11.434722,10.633681,10.231398,7.2781625,6.6082864,3.6477292,1.9304649,0.49007162,0.13744965,0.026049236,0.022443501,-0.11922213,4.0003061,2.7539308
932.0,0.0057002199,0.14572428,0.093784295,0.3012144,1.2627555,2.9925697,6.0725679,7.7301393,9.7326565,10.766333,10.487025,9.9714632,6.8650761,6.4743862,4.9287124,2.4169941,0.59553456,0.15867762,0.11103898,0.008045679,-0.099127732,4.0560198,2.7245889
933.0,0.0020434486,0.052240103,0.097922161,0.12996052,1.4009107,3.1462283,5.1680021,7.6744885,9.3712835,10.724264,11.279762,9.4681654,6.9180431,5.4225774,4.2630763,2.0846653,1.176192,0.52633297,0.16809176,0.20000327,-0.10186429,3.9637127,2.645493
934.0,0.00073254755,0.17308711,0.17017786,0.49449673,1.7889748,2.6626537,5.5174718,7.7467685,9.9071245,11.105401,10.707093,10.523819,9.0475578,5.414835,3.0540247,1.5845604,1.3733766,0.30930197,0.22770394,0.071698353,-0.11828225,4.0940428,2.7689567
935.0,0.00026260799,0.062049292,0.18997633,0.34470302,1.1508499,2.5666111,5.7167687,8.1031151,10.489736,12.20637,11.44351,10.216413,9.9208889,6.4194708,2.833631,2.0008974,0.64478093,0.1108804,0.081628658,0.025702851,-0.10685788,4.2264123,2.983701
936.0,9.4141265e-05,0.12604249,0.080079615,0.52804649,0.80076092,2.3831861,6.3346887,8.7620277,11.140882,11.709194,11.755652,10.544463,9.6480742,5.2848821,3.4857666,2.014766,0.44129512,0.21746479,0.029262723,0.0092141097,-0.129089,4.264792,3.0247071
