data_set_T,data_set_CA1,data_set_CA2,data_set_CA3,data_set_CA4,data_set_CA5,data_set_CA6,data_set_CA7,data_set_CA8,data_set_CA9,data_set_CA10,data_set_CAG1,data_set_CAG2,data_set_CAG3,data_set_CAG4,data_set_CAG5,data_set_CAG6,data_set_CAG7,data_set_CAG8,data_set_CAG9,data_set_CAG10,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_H5,data_set_H6,data_set_H7,data_set_H8,data_set_H9,data_set_H10,data_set_HG1,data_set_HG2,data_set_HG3,data_set_HG4,data_set_HG5,data_set_HG6,data_set_HG7,data_set_HG8,data_set_HG9,data_set_HG10,data_set_MF5,data_set_MF7,data_set_MF9,data_set_MUF5,data_set_MUF7,data_set_MUF9,data_set_N1,data_set_N2,data_set_N3,data_set_N4,data_set_N5,data_set_N6,data_set_N7,data_set_N8,data_set_N9,data_set_N10,data_set_NG1,data_set_NG2,data_set_NG3,data_set_NG4,data_set_NG5,data_set_NG6,data_set_NG7,data_set_NG8,data_set_NG9,data_set_NG10,data_set_R1,data_set_R2,data_set_R3,data_set_R4,data_set_R5,data_set_R6,data_set_R7,data_set_R8,data_set_R9,data_set_R10,data_set_RG1,data_set_RG2,data_set_RG3,data_set_RG4,data_set_RG5,data_set_RG6,data_set_RG7,data_set_RG8,data_set_RG9,data_set_RG10,data_set_S1,data_set_S2,data_set_S3,data_set_S4,data_set_S5,data_set_S6,data_set_S7,data_set_S8,data_set_S9,data_set_S10,data_set_SG1,data_set_SG2,data_set_SG3,data_set_SG4,data_set_SG5,data_set_SG6,data_set_SG7,data_set_SG8,data_set_SG9,data_set_SG10,data_set_STIM5,data_set_STIM7,data_set_STIM9,data_set_V1,data_set_V2,data_set_V3,data_set_V4,data_set_V5,data_set_V6,data_set_V7,data_set_V8,data_set_V9,data_set_V10,data_set_VG1,data_set_VG2,data_set_VG3,data_set_VG4,data_set_VG5,data_set_VG6,data_set_VG7,data_set_VG8,data_set_VG9,data_set_VG10,data_set_X1,data_set_X2,data_set_X3,data_set_Y1,data_set_Y2,data_set_Y3
69.989998,0.42293876,0.41928422,0.4069697,0.42603993,0.40890047,0.44275767,0.42830127,0.43309242,0.37302646,0.37849957,0.41653448,0.42487788,0.32885054,0.37486795,0.36605552,0.43329033,0.43178904,0.35491666,0.49064356,0.33248693,0.16345909,0.16825555,0.32764032,0.45480773,0.27997163,0.31748906,0.28687811,0.29535404,0.11263017,0.37731811,0.20872021,0.56607711,0.52485102,0.54928774,0.54680127,0.58950847,0.58802748,0.54062396,0.21252544,0.50091463,-0.84220135,-0.83645052,-0.86805159,-4.8300204,-5.4000778,-5.9418354,0.2504915,0.25383905,0.028321212,0.020052403,0.057207398,0.041311905,0.052253,0.054608602,0.5217036,0.019685149,0.88525963,0.31020987,0.34481731,0.34461862,0.3289524,0.26560515,0.28303874,0.33349851,0.8875404,0.37774512,0.69784319,0.68960071,0.79123062,0.52874202,0.85678208,0.85518432,0.86640751,0.86172569,0.59179115,0.68842804,0.13181984,0.19477361,0.10797792,0.16952513,0.14027391,0.2145929,0.20665835,0.13094667,0.19596496,0.1081375,0.00076819159,0.00050901528,1.3390389e-12,1.8062429e-10,5.8442201e-10,1.038359e-09,6.7358591e-10,3.9932155e-10,0.39131328,4.6252168e-13,0.74424005,0.29631543,0.017573796,0.31999898,0.04403064,0.37576714,0.33923206,0.041082233,0.7564218,0.022144219,0.0,0.0,0.0,-72.596779,-72.560295,-68.024406,-52.766506,-69.853577,-70.178673,-70.126488,-73.038033,-73.144508,-75.407166,-66.217392,-60.615261,-58.912888,-54.215351,-59.84296,-62.387371,-61.385342,-59.546909,-66.178398,-55.467026,-1658.712,-1786.8781,-1625.3916,8.5007687,4.9899759,9.7660065
76.988998,0.40850523,0.4117474,0.39932144,0.4472791,0.39786503,0.4725703,0.45950285,0.42254493,0.3609204,0.36482072,0.43858197,0.38000426,0.30438823,0.40532631,0.33164322,0.46819052,0.46477979,0.3229489,0.43735698,0.36685976,0.22018594,0.22671139,0.37466437,0.18072408,0.32932341,0.12039311,0.11941218,0.34402442,0.1728946,0.41942519,0.23197569,0.55476958,0.50686681,0.54607886,0.52643275,0.25141862,0.24950153,0.5218612,0.57268965,0.54388613,-1.1885397,-1.1777276,-1.2194331,-5.8904572,-7.0305195,-5.1955953,0.11782494,0.11294861,0.019147679,0.23693877,0.029946061,0.47273046,0.46932477,0.029364912,0.24046206,0.01174996,0.93145984,0.32314068,0.35816172,0.31955725,0.34385452,0.74397564,0.7511903,0.34663123,0.30477285,0.35135129,0.79943019,0.6315859,0.70202947,0.50029629,0.81342614,0.61858189,0.62188113,0.77812475,0.72532064,0.81353939,0.1650431,0.1562513,0.086146802,0.1736151,0.11209389,0.17775775,0.17110418,0.10458732,0.20695151,0.14718202,7.0119569e-07,4.646304e-07,7.5100178e-12,0.0016653519,1.3924191e-12,0.29495049,0.30035853,2.242142e-12,0.00035718578,6.7658742e-14,0.69723678,0.11127996,0.0068022101,0.31817883,0.016654612,0.69041413,0.68838769,0.015563655,0.28394827,0.28287643,0.0,0.0,0.0,-71.87249,-65.351822,-61.456718,-61.109692,-72.217537,-77.056732,-76.928955,-71.509827,-67.820213,-73.823441,-8.9211693,-60.086437,-58.288425,-60.13596,-58.951283,-77.72451,-77.688576,-58.793365,-61.134106,-52.165928,-1591.6761,-1709.4153,-1563.6414,11.90345,12.902672,9.8697176
83.987999,0.39501068,0.39925617,0.42304167,0.4689272,0.38536879,0.45733142,0.44481137,0.42202607,0.35545382,0.35246906,0.40889946,0.3426854,0.32434449,0.43321064,0.30591449,0.41770613,0.41474876,0.30078098,0.39071053,0.39068657,0.27313754,0.27942541,0.15809794,0.15652281,0.37493688,0.18029416,0.17939036,0.40275884,0.23093195,0.45877835,0.56680828,0.53413039,0.53634173,0.56583279,0.50997943,0.56232059,0.56046748,0.50583476,0.56021297,0.56285113,-1.479286,-1.4768111,-1.4663198,-4.6369753,-3.9901416,-4.0199132,0.05712416,0.053922001,0.3042978,0.28934973,0.017310824,0.21617025,0.21449542,0.025426922,0.10715189,0.0086192107,0.32187638,0.33810401,0.31599224,0.26045722,0.35531372,0.31672826,0.3186799,0.35496372,0.31898206,0.32470146,0.84457278,0.73131001,0.70105714,0.57061249,0.84663385,0.71848696,0.71910882,0.63519114,0.65760255,0.86606675,0.19433133,0.12492646,0.11640851,0.19476317,0.089441553,0.18671887,0.18148188,0.083416648,0.16620904,0.17976169,6.4043504e-10,4.2439471e-10,0.0046215993,0.0056144069,2.9210689e-13,0.00026922682,0.00027416321,9.1974317e-10,3.2604316e-07,2.4991771e-13,0.28803247,0.041872639,0.347707,0.41526741,0.0064434716,0.25917965,0.25842044,0.0060615833,0.10663127,0.31010914,0.0,0.0,0.0,-68.159531,-68.839287,-71.800537,-71.305374,-68.78997,-66.623703,-66.555618,-48.44091,-61.133926,-69.064583,-59.171532,-59.214371,-57.727737,-63.076038,-58.377682,-60.404503,-60.27029,-58.853123,-60.404438,-58.109444,-1517.0016,-1615.1042,-1495.6632,10.281014,16.73197,12.198566
90.987,0.38704005,0.39093313,0.4112184,0.45345458,0.41417432,0.48951429,0.43155551,0.43898037,0.350916,0.34541237,0.36970606,0.31365612,0.36193547,0.38760921,0.33275089,0.44722354,0.37134314,0.37825948,0.3514185,0.4287754,0.32359681,0.32943529,0.21576548,0.21385442,0.12809464,0.16400895,0.23553292,0.16855088,0.28919941,0.49621439,0.55352885,0.52009654,0.54363292,0.55772316,0.43135035,0.489939,0.54947644,0.21160656,0.53849661,0.5870176,-1.6744964,-1.6761134,-1.6175649,-6.3882546,-7.0499258,-6.2070355,0.030594833,0.02932086,0.13705283,0.13281439,0.38026598,0.37468308,0.098406665,0.25750285,0.052252304,0.010037024,0.32227728,0.34454253,0.35153896,0.31500977,0.32509127,0.26554608,0.32820424,0.92945218,0.33514497,0.28486115,0.74438536,0.68469733,0.72850513,0.71570396,0.65850943,0.58917707,0.77600032,0.65031421,0.7165215,0.77371895,0.15567026,0.099725612,0.15366784,0.15643026,0.11275751,0.20079456,0.14555092,0.11263258,0.13296895,0.20929524,4.337098e-12,4.6398575e-12,4.2185552e-06,5.1247794e-06,0.095711879,0.043602131,2.5025375e-07,0.0014943649,2.9812841e-10,3.3260397e-12,0.10818543,0.015872877,0.33367139,0.15592501,0.52524269,0.52940625,0.097063981,0.72938311,0.040117241,0.34015799,0.0,0.0,0.0,-63.1828,-62.886448,-65.297859,-73.340927,-75.984932,-75.566902,-74.977608,-69.273499,-72.082344,-63.361336,-59.784122,-58.971939,-51.400776,-60.852806,-70.569016,-68.5718,-59.74601,-17.27438,-59.43512,-61.244656,-1448.913,-1501.3945,-1431.8192,2.7903006,13.683012,8.0073328
97.986,0.41191956,0.37946454,0.39927563,0.43734926,0.40025863,0.47289312,0.41812539,0.43429765,0.33934513,0.36894256,0.39937124,0.34551457,0.38752753,0.34904405,0.36058208,0.39979497,0.33562538,0.4249905,0.32050267,0.46270943,0.14194052,0.37539548,0.26936319,0.26707953,0.18724433,0.2207589,0.28761506,0.2289288,0.33740383,0.1513842,0.55434978,0.55185646,0.55964297,0.53600746,0.54598272,0.55497909,0.5302372,0.27576742,0.520666,0.56859255,-1.7418081,-1.7353454,-1.6808085,-5.1137614,-5.6948028,-6.1439395,0.31823877,0.016838768,0.064199775,0.064178199,0.17540362,0.17204677,0.047974873,0.11272225,0.026999786,0.32741839,0.27205029,0.23556681,0.32946005,0.33532605,0.23264684,0.32035813,0.34169066,0.67079324,0.34717509,0.26084283,0.70822138,0.76660544,0.77829701,0.82400984,0.77739483,0.73360813,0.80725616,0.55929983,0.8142463,0.73225123,0.17534682,0.1435008,0.18459958,0.12518381,0.16227861,0.1665463,0.11634956,0.15898713,0.10615492,0.22164756,0.0077940868,3.4156312e-14,3.8507983e-09,4.6779278e-09,8.7365013e-05,3.9799663e-05,2.2884281e-10,1.364058e-06,3.5649782e-13,0.0062326062,0.39131534,0.41871235,0.31554362,0.058623742,0.49996626,0.19876111,0.036547158,0.72079968,0.015206208,0.41408536,0.0,0.0,0.0,-75.708214,-74.321541,-70.607735,-71.71669,-70.281334,-70.068405,-72.046661,-68.293976,-74.187195,-72.175766,-62.075691,-65.42334,-57.521347,-59.645443,-66.428017,-60.809097,-58.903934,-78.590294,-58.755482,-63.304455,-1438.7762,-1422.3383,-1393.6578,0.89153266,10.373626,3.1333358
104.985,0.397127,0.3654975,0.38591257,0.42223936,0.3914696,0.46149126,0.4177987,0.46414411,0.33384591,0.35976097,0.44009075,0.37758628,0.42579839,0.3236866,0.39625087,0.35897538,0.30816388,0.45859793,0.33109671,0.41283333,0.19999093,0.41760445,0.31892964,0.3167558,0.24339847,0.27465194,0.34405354,0.12076273,0.38362318,0.20960015,0.55533916,0.57435185,0.58488709,0.50566512,0.56899774,0.53961712,0.52242905,0.21166408,0.40521562,0.56998813,-1.744361,-1.7719412,-1.7040184,-4.4121518,-7.3394413,-7.6753516,0.15150501,0.010060369,0.032428306,0.03242296,0.079409257,0.077930182,0.031576753,0.48398063,0.018456582,0.14503199,0.22707497,0.24987487,0.29078299,0.36490396,0.23694041,0.33606595,0.34019586,0.93064797,0.61344892,0.30861208,0.82477212,0.86333227,0.84694022,0.87886804,0.72590762,0.69663978,0.640683,0.42328832,0.72066754,0.74341172,0.20703608,0.18083444,0.21262577,0.099876642,0.19756757,0.13347785,0.092933103,0.17828397,0.08447846,0.17862207,7.1143595e-06,1.1584331e-14,3.6410805e-12,4.3697897e-12,7.9746741e-08,3.6329602e-08,1.3179909e-10,0.54753643,5.2670273e-12,5.6890572e-06,0.47580183,0.43436018,0.3323839,0.022208402,0.465958,0.074688949,0.013876615,0.7338149,0.15304397,0.15546609,0.0,0.0,0.0,-73.825165,-75.363701,-70.504845,-70.994553,-66.571465,-66.579048,-59.095318,-51.05645,-67.218109,-68.426674,-66.915497,-63.258087,-60.90538,-57.818104,-64.820969,-59.462849,-59.035889,-19.807087,44.00946,-61.176956,-1421.6996,-1346.8513,-1368.3339,3.74808,11.061988,4.6079249
111.984,0.38456303,0.35339424,0.37552357,0.41091478,0.43192884,0.45212445,0.4068529,0.44803697,0.32352698,0.35022551,0.39504889,0.41658607,0.3819254,0.35293546,0.43828064,0.32712084,0.33561894,0.41715032,0.40457925,0.36973283,0.25438443,0.45710653,0.36555034,0.3636404,0.18876442,0.32608297,0.3893261,0.18215857,0.42551517,0.26368877,0.55156213,0.58143759,0.55869991,0.34284055,0.50556356,0.5183655,0.56862485,0.55990148,0.24643008,0.54846686,-1.7121418,-1.7995588,-1.6901805,-6.1308012,-5.3640575,-6.5946627,0.071325801,0.0079993559,0.01878172,0.018916059,0.3443152,0.039060559,0.018594597,0.22982471,0.012138864,0.068010986,0.32216957,0.24754834,0.31613377,0.48753473,0.29772869,0.35488403,0.26772857,0.3154133,0.75993973,0.32763156,0.85412914,0.89332867,0.8272652,0.83372498,0.56288421,0.69726402,0.70652169,0.65746117,0.79547054,0.75830686,0.16853984,0.21157743,0.17024465,0.10353224,0.19049133,0.10663223,0.13707452,0.18851307,0.13150568,0.14321408,6.494254e-09,2.0371716e-13,1.5388071e-13,1.3822208e-13,0.050961535,3.3422307e-11,4.2971797e-13,0.0004997871,2.7704572e-13,5.1937201e-09,0.1786548,0.42723045,0.12481999,0.58453423,0.47628373,0.028182827,0.36326852,0.28476158,0.72507268,0.058425874,0.0,0.0,0.0,-68.594162,-69.496025,-74.323387,-74.819099,-74.792168,-71.637062,-68.750969,-76.209007,-72.802544,-71.416443,-61.047226,-63.631386,-60.489113,-77.198494,-61.461712,-57.986835,-61.394459,-60.455097,-78.336456,-59.956352,-1399.1786,-1299.405,-1368.8467,-1.2404794,2.9521217,-1.8670837
118.983,0.38511416,0.35202423,0.36340612,0.39846259,0.41890338,0.43868348,0.39817685,0.43197399,0.32021806,0.34953904,0.35585067,0.46389934,0.34491935,0.3854633,0.39136741,0.30419236,0.36700436,0.37339503,0.44498345,0.33459881,0.31102693,0.49653068,0.40864432,0.40701362,0.24411476,0.37212026,0.43162358,0.23750611,0.46605995,0.31772643,0.53437299,0.53701484,0.5363965,0.45913032,0.5579043,0.51207376,0.57249403,0.55058324,0.26318982,0.52758437,-1.6642026,-1.7894413,-1.6329741,-5.0259218,-4.5365648,-6.0713272,0.03817331,0.011988572,0.011927246,0.012693105,0.15523429,0.021841843,0.014306443,0.10978678,0.012983159,0.03735584,0.34087268,0.22879636,0.33304733,0.29264978,0.31537467,0.36413059,0.29212275,0.32689065,0.70875579,0.34333506,0.66676539,0.71783948,0.86587816,0.84189773,0.68106407,0.74495351,0.67151874,0.79246819,0.68621778,0.62103933,0.13500547,0.23447025,0.13601458,0.1685537,0.15324432,0.08525297,0.17256346,0.15116259,0.16787945,0.1144659,1.0643114e-11,2.1717459e-12,4.265377e-14,2.0019083e-13,4.6517136e-05,8.7778916e-13,2.5571891e-12,4.562003e-07,6.6521584e-12,2.6542669e-11,0.06715399,0.50853139,0.046952996,0.59619474,0.17881818,0.010779437,0.37279823,0.10694855,0.7224586,0.022053024,0.0,0.0,0.0,-67.240593,-67.466606,-74.547531,-70.928864,-70.621689,-66.538757,-64.048607,-74.703728,-69.048019,-67.602211,-59.303326,-68.554718,-59.697239,-72.617584,-60.565563,-55.548599,-59.821827,-59.847008,-78.620872,-58.996296,-1404.0023,-1291.3616,-1380.908,0.29063094,0.84395254,-0.54330152
125.982,0.41348028,0.37816399,0.35171863,0.39196652,0.40462229,0.42456311,0.38689122,0.41706103,0.34973437,0.3446593,0.38170245,0.50063258,0.38768309,0.42511302,0.35164797,0.38325909,0.4048647,0.33740285,0.48212239,0.30870733,0.12751764,0.13839914,0.44881496,0.44884023,0.29536772,0.4148716,0.47065133,0.28918695,0.11707663,0.36568686,0.48470578,0.50918823,0.4225145,0.48812076,0.53924841,0.22366631,0.58167994,0.53100657,0.25125393,0.50853848,-1.5991926,-1.7190729,-1.5701681,-7.3398499,-6.9330702,-5.450726,0.37842378,0.40103197,0.0087017994,0.012258873,0.073773228,0.013516681,0.010613469,0.053413704,0.49613577,0.022368593,0.27038878,0.25291449,0.33761716,0.26155722,0.33365616,0.93253714,0.2855235,0.34087324,0.75004965,0.35942817,0.57561529,0.6265974,0.88553035,0.73864776,0.79604894,0.809448,0.74914539,0.85827017,0.53531718,0.61491275,0.15707332,0.24740182,0.14927968,0.20703636,0.12271715,0.12722272,0.20249474,0.12081478,0.19433558,0.091333874,0.049934302,0.035962224,3.6790358e-14,1.2633215e-12,4.2460623e-08,1.6104356e-13,2.1544737e-13,4.1653861e-10,0.32471102,9.0112103e-13,0.50165749,0.54471195,0.53991926,0.57641286,0.067208022,0.71237057,0.3625153,0.040254697,0.734873,0.008471936,0.0,0.0,0.0,-74.855591,-78.334106,-78.461624,-74.84668,-74.87455,-72.487343,-72.04071,-73.873535,-73.66745,-74.878754,-67.894829,-67.87381,-74.241013,-71.222443,-59.548683,-12.068548,-60.827801,-58.993126,-77.651901,-57.92458,-1413.9237,-1314.6487,-1378.2893,-3.4362397,-5.6590333,-0.27543685
132.981,0.4004595,0.36440507,0.33930516,0.380007,0.3914783,0.41005224,0.37397978,0.40323874,0.35272717,0.33377191,0.41596553,0.44622859,0.42463472,0.47200033,0.3202045,0.43795851,0.44868836,0.3095333,0.42986837,0.31136984,0.18687885,0.19664748,0.48611099,0.48638678,0.34324247,0.45454139,0.50655496,0.33743906,0.2015748,0.40876603,0.52975655,0.58235246,0.45646954,0.37298936,0.52097887,0.23638226,0.58597267,0.52106059,0.56883055,0.3190302,-1.5250795,-1.6254754,-1.5029997,-7.2901697,-6.4742169,-6.7512484,0.17159331,0.19270021,0.0066357441,0.0095062805,0.036925912,0.0094301775,0.0082058189,0.027658289,0.21154805,0.013729366,0.23284449,0.299207,0.29612276,0.43186232,0.34587675,0.79439574,0.24311367,0.34230703,0.30922031,0.82685196,0.70972329,0.78177518,0.92252564,0.79239219,0.84179014,0.86825109,0.83117241,0.88515532,0.50696492,0.74546087,0.19256352,0.20465373,0.19105598,0.20722437,0.098037362,0.16448031,0.23017634,0.096458659,0.19994028,0.07290034,4.557956e-05,3.2825981e-05,2.3987709e-14,1.2999431e-13,3.8901698e-11,9.7233562e-14,1.0870315e-13,6.0768832e-13,0.00029639422,1.296485e-13,0.52149582,0.20448425,0.59341562,0.64743567,0.025372913,0.7404716,0.41600326,0.015267744,0.27586266,0.35510376,0.0,0.0,0.0,-71.263336,-76.085159,-76.953941,-75.541954,-76.227745,-74.094307,-73.93116,-69.296417,-50.491844,-71.898193,-68.497444,-61.841408,-72.903336,-76.468231,-58.950138,-77.727478,-64.168343,-58.985321,-60.92511,21.774189,-1445.1248,-1368.5426,-1363.3035,-5.159338,-8.7499495,5.1600986
139.98,0.38688782,0.35251436,0.32888818,0.36811319,0.37844443,0.39776477,0.36140087,0.3937709,0.34695983,0.32259831,0.45740828,0.39836457,0.4691079,0.42134196,0.35494989,0.40128532,0.40115267,0.33875704,0.38424814,0.37448999,0.24201548,0.25117514,0.52105051,0.52132547,0.387804,0.49174726,0.54000789,0.38315612,0.26935104,0.44883484,0.46909818,0.56407589,0.34140021,0.56804836,0.42990342,0.54326528,0.56358272,0.5676772,0.55661637,0.33371878,-1.4559602,-1.5138774,-1.438475,-6.3920035,-5.2916446,-6.3486609,0.08143951,0.090756871,0.0068950523,0.0080561964,0.020163516,0.0085454369,0.0069829561,0.017335352,0.097131409,0.0093521588,0.28083232,0.31638336,0.499825,0.31959179,0.3256171,0.3562119,0.31215608,0.25702432,0.32200879,0.51686054,0.81004,0.84314185,0.90686917,0.83197784,0.87907696,0.85664177,0.88055319,0.81091702,0.64725137,0.83380747,0.21011552,0.16468106,0.19444506,0.20399296,0.12098015,0.1891291,0.18505463,0.14036374,0.16048846,0.13672748,4.160448e-08,2.9963189e-08,2.1801563e-13,1.1653697e-13,1.1537611e-13,2.0035941e-13,1.1656525e-13,4.6577905e-13,2.7054571e-07,4.0123646e-14,0.58012307,0.07680162,0.66722077,0.24305037,0.52936119,0.27801988,0.15619572,0.37607315,0.10360067,0.68215299,0.0,0.0,0.0,-76.151466,-76.018852,-72.667679,-76.8937,-73.568443,-72.625404,-70.658173,-67.976387,-74.582756,-76.307541,-72.376106,-60.635639,-77.411537,-60.265541,-73.780167,-54.465939,-61.142948,-62.40033,-60.204525,-77.558929,-1482.5596,-1429.2179,-1352.2792,-5.3793664,-8.0996799,-1.7175523
146.979,0.37464932,0.34382537,0.34791359,0.35565978,0.36522436,0.38405827,0.34929973,0.38698274,0.3350853,0.31283852,0.40918696,0.35758397,0.42746174,0.37713405,0.38668332,0.43346024,0.36037761,0.37041563,0.34615603,0.41379479,0.29354811,0.30260566,0.046383999,0.55376762,0.42925072,0.526182,0.57119465,0.42619297,0.31883568,0.48630637,0.55745876,0.54179555,0.55678028,0.55277723,0.50824326,0.58530253,0.54173434,0.57568866,0.53549027,0.41997674,-1.4384875,-1.4298865,-1.3970912,-5.8093157,-5.0190258,-5.7139983,0.040299252,0.044876628,0.53368855,0.0068711722,0.012169617,0.0069923569,0.0064315679,0.0142686,0.047550723,0.0080961259,0.32678846,0.33291584,0.34385738,0.32607517,0.24550733,0.29475439,0.3324559,0.27979037,0.33748981,0.34793192,0.84580064,0.79463738,0.69058752,0.88235539,0.91686738,0.89971465,0.9064911,0.70163739,0.78403968,0.85900033,0.18656342,0.13189262,0.19901691,0.16351381,0.17696971,0.21627222,0.14809665,0.17592381,0.12834255,0.1886044,3.8135186e-11,2.9634989e-11,0.77208942,8.0459538e-14,5.2733564e-14,6.4955758e-14,1.6893915e-13,2.8784091e-12,2.4699495e-10,1.6243727e-13,0.2177971,0.02891445,0.25055712,0.091291048,0.55024433,0.31246141,0.058711872,0.38772833,0.038986679,0.63459039,0.0,0.0,0.0,-71.687317,-64.323044,-5.9924998,-71.722443,-72.513062,-72.126999,-69.864197,-63.775719,-73.655777,-71.655251,-60.282299,-59.595486,-49.888554,-59.881779,-69.748642,-60.899677,-59.758339,-60.750462,-59.270985,-74.594627,-1528.843,-1488.1847,-1377.8333,-6.6006932,-7.0330734,-4.9799738
153.978,0.37257159,0.34303701,0.35058254,0.34373087,0.3563942,0.37513342,0.3419933,0.39848793,0.32416096,0.34056926,0.36689499,0.32500869,0.45126718,0.34067115,0.42592868,0.38783851,0.32913047,0.40881255,0.3163105,0.45930585,0.34495535,0.35392743,0.17065974,0.58401364,0.46844509,0.55881929,0.60076946,0.48378727,0.36503559,0.07835941,0.54475683,0.52233577,0.57835972,0.53268188,0.522448,0.56073242,0.51884896,0.58410722,0.51944864,0.37445569,-1.4236687,-1.3547519,-1.370711,-4.9649243,-4.1957574,-8.0787621,0.025620485,0.028071519,0.24313153,0.0063453619,0.010617865,0.0087207621,0.008836979,0.021052562,0.024881644,0.4474774,0.33353159,0.34712961,0.29418206,0.33987209,0.23634902,0.31664446,0.35189056,0.27450654,0.34745112,0.42943239,0.67848784,0.65048945,0.64596564,0.91127813,0.84226763,0.81700504,0.80600768,0.49137187,0.85146278,0.62315536,0.14953521,0.10536324,0.21119776,0.13064201,0.21129179,0.1733157,0.11819533,0.20590898,0.10245097,0.20590216,8.957864e-12,4.962835e-11,0.00072362472,8.1904461e-14,3.9178507e-13,4.6695308e-13,2.2014996e-12,2.2280018e-11,3.0055331e-13,0.7167846,0.081823833,0.010994584,0.30718637,0.034374155,0.53956425,0.11733679,0.022186534,0.37878335,0.014787531,0.65403169,0.0,0.0,0.0,-69.412102,-56.371723,-60.741131,-71.557732,-68.831436,-68.588554,-64.29673,-59.39043,-73.462311,10.302658,-59.46133,-58.731808,-61.570751,-59.033501,-69.159294,-60.48177,-58.520645,-61.555855,-58.712219,-72.665695,-1552.5162,-1513.3156,-1412.125,-0.40120926,0.59267277,-5.9299011
160.97701,0.36071795,0.3656348,0.38207415,0.33339113,0.38385761,0.36750516,0.36784387,0.41540793,0.31276369,0.34263262,0.33275789,0.35023826,0.48385844,0.31254622,0.46360072,0.34935811,0.35386983,0.44405627,0.35266957,0.50059247,0.3894788,0.1646933,0.21961865,0.61232054,0.1283915,0.5895372,0.14546582,0.15526336,0.40799657,0.17943992,0.52589005,0.53228199,0.58076185,0.52274281,0.45666471,0.53816801,0.54554117,0.57185119,0.51709443,0.57470608,-1.4016885,-1.3037651,-1.3681858,-4.8118124,-5.5927701,-6.7698112,0.015059437,0.27801976,0.24601522,0.0066156164,0.42280951,0.0092453863,0.32710782,0.30359426,0.014056006,0.24237952,0.3476201,0.34048688,0.24871862,0.34113547,0.29877433,0.33380499,0.27516204,0.27934587,0.2390866,0.22795153,0.77952307,0.70437372,0.65043187,0.90418732,0.66413772,0.77490646,0.73209167,0.61021149,0.90561026,0.72610402,0.11945705,0.13136013,0.23112294,0.10427064,0.22094314,0.13853708,0.14472561,0.2170198,0.14272982,0.23864894,1.1852041e-13,0.0022607492,0.0033825657,5.441487e-14,0.079411887,1.6151312e-13,0.0090744756,0.0030566156,1.044081e-14,0.00079033832,0.03083794,0.31684008,0.41033605,0.013055309,0.58851999,0.044137739,0.389689,0.38239962,0.46086228,0.46756086,0.0,0.0,0.0,-70.794548,-70.893967,-70.375481,-73.069984,-72.150894,-73.223953,-72.126457,-75.708908,-75.911224,-72.914017,-58.379372,-55.463066,-64.154427,-59.018101,-69.95546,-59.563396,-61.525555,-61.980263,-68.6007,-66.053009,-1532.1725,-1530.8396,-1464.3459,3.9551489,-4.6136336,-10.603261
167.976,0.34885368,0.35366639,0.36909637,0.32318729,0.37317881,0.35646418,0.35791418,0.40035385,0.30261093,0.33218759,0.37946194,0.37843913,0.43141505,0.34347063,0.4137384,0.32065821,0.38594893,0.39664769,0.38506407,0.44620684,0.43089619,0.22137558,0.27251592,0.63867062,0.1879587,0.61748421,0.20389768,0.21239193,0.44813833,0.23526821,0.52242392,0.55664939,0.57912797,0.56904018,0.56272626,0.51900536,0.57894194,0.56327868,0.55736887,0.58544081,-1.4028499,-1.2912871,-1.379361,-4.5546141,-4.5954623,-5.6586328,0.010136042,0.12883219,0.11551037,0.006778453,0.18789376,0.008375573,0.14646809,0.14513075,0.009725024,0.11246901,0.2358382,0.33202115,0.30275613,0.2589744,0.31418669,0.34490716,0.27165937,0.31388026,0.23222788,0.29889062,0.84856272,0.8041712,0.78041828,0.90386873,0.72845274,0.81326997,0.75817835,0.77112538,0.92088258,0.79845232,0.15734214,0.16652086,0.18709385,0.14668377,0.18615502,0.11051475,0.18023041,0.17423603,0.18409814,0.19507197,5.881582e-14,2.0635825e-06,3.0875617e-06,1.9587848e-13,7.2486131e-05,5.254183e-13,8.2830638e-06,2.7900387e-06,1.2902056e-13,7.2141052e-07,0.45569751,0.31861842,0.15405206,0.37207124,0.22093874,0.016726708,0.39126211,0.14358076,0.48235789,0.17552678,0.0,0.0,0.0,-72.445038,-72.29306,-71.269196,-69.583748,-67.884293,-67.489708,-66.364845,-73.330017,-70.475761,-74.204781,-68.458778,-56.819473,-61.577885,-62.234184,-61.011486,-59.308922,-61.505386,-60.762909,-65.876526,-61.875233,-1490.4685,-1548.1035,-1533.9691,6.9764452,0.24743077,-9.0738096
