Time,Ste5,Ste11,Ste5Ste11,Gbg,Ste5Ste11Gbg,Fus3,Ste5Ste11GbgFus3,Ste5Ste11GbgFus3P,Fus3PP,Ste5Ste11GbgP,Ste11Ubi,p,Kss1,Ste5Ste11GbgKss1,Ste5Ste11GbgKss1P,Kss1PP,Ste11P,Ste12Kss1,Ste12,Ste12P,s,PREP,Ste12TeSte5Kss1,Ste12TeSte5,Ste12TeSte5P,FREP,alpha,beta,alphaA,betaA,alphat,betat,alphas,betas,alphae,betae,k3,k4,k5,k6,k9,k10,k11,k12,k13,k17,k19,k20,k21,k22,k23,k25,k27,k31,k32,k33,k34,k8,k14,k15,k16,k26,k30,k7,k18,k1,k2,k24,k28,k29,alphastim,betastim,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
8.73,37.77522127856422,2.975333320694669,0.9090669299927705,46.16608821361368,0.00196613187927191,191.55671927324462,0.48120041716754214,5.677482104180844,19.284598205406922,0.02837674998398619,0.9348076137005311,0.0,19.38244995389559,0.05123325307133172,0.593653130103333,49.42319641830949,6.990787960397918,33.13001763418328,0.1676309249686294,2.672351440848123,0.0,2.018484828578601,4.189431976253598,0.19772472071275446,9.447967733002095,8.733167471569129,0.9872853448247503,0.3537055021137818,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.123938745667264,0.41434454618948213,0.3766257724518661,0.48120041716754214,5.677482104180844,5.435757130569492,0.28376749983986194,0.09348076137005312,0.038108452752746484,0.05123325307133172,0.593653130103333,0.5500109364188198,1.0523917661521738,0.6990787960397918,15.361745956977959,14.473384491370998,33.13001763418328,32.490980139296866,3.3155435961258077,2.672351440848123,4.189431976253598,3.8323895038629465,9.77218770854185,0.0381304179422177,9.447967733002095,1.9284598205406924,0.9090669299927705,2.672351440848123,2.018484828578601,9.447967733002095,8.733167471569129
8.74,37.770235584557895,2.969659972086986,0.9070751712999504,46.1647877082115,0.0019622401494483565,191.51789310797324,0.4801557853725224,5.6798694753058285,19.322081631348365,0.028392714085136987,0.9367103283556233,0.0,19.38406594534952,0.05110229838421113,0.5937297784913463,49.43796167971178,6.994314088647758,33.123632254573145,0.16758912121836708,2.6787786242085194,0.0,2.0250229354880855,4.185875788916751,0.19767172326069343,9.451195294226439,8.740295968509667,0.9873487594319947,0.3540285685893755,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.121647567517571,0.4134516287086163,0.37580409919422375,0.4801557853725224,5.6798694753058285,5.437712781202512,0.2839271408513699,0.09367103283556233,0.03803619245751944,0.05110229838421113,0.5937297784913463,0.5503662421937495,1.0513444691151204,0.6994314088647758,15.373550031337077,14.496239480599813,33.123632254573145,32.48558577420002,3.3210233262345272,2.6787786242085194,4.185875788916751,3.831681719216162,9.772487079724755,0.038194291730524216,9.451195294226439,1.9322081631348365,0.9070751712999504,2.6787786242085194,2.0250229354880855,9.451195294226439,8.740295968509667
8.75,37.76525128621191,2.9640035953092267,0.9050893400880847,46.16349771225562,0.0019583585753305765,191.47909313300693,0.4791133835354847,5.682242101810755,19.359551381646764,0.028408612433383544,0.9386127336018653,0.0,19.38574110660123,0.05097192933891672,0.593807902050497,49.45261744039711,6.9978262338805175,33.117256800140034,0.1675468865162352,2.6851963133437593,0.0,2.0315598947711204,4.182348021332065,0.19761888499152694,9.45439363795746,8.747385502686772,0.987411857757566,0.35435147357210794,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.119363405900885,0.41256130792458434,0.3749847240335462,0.4791133835354847,5.682242101810755,5.439655345911346,0.28408612433383545,0.09386127336018653,0.03796423233525098,0.05097192933891672,0.593807902050497,0.5507220058313462,1.0502990416708504,0.6997826233880517,15.385375113195506,14.5190666269826,33.117256800140034,32.48020565220832,3.326488879168165,2.6851963133437593,4.182348021332065,3.8309885422209446,9.772771118483817,0.038258129579772086,9.45439363795746,1.9359551381646765,0.9050893400880847,2.6851963133437593,2.0315598947711204,9.45439363795746,8.747385502686772
8.76,37.7602683792293,2.9583641468570354,0.9031094212956489,46.162218193260344,0.001954487142266957,191.44031944224207,0.47807321231857625,5.68460002249867,19.39700732294062,0.028424445177638355,0.9405148231879548,0.0,19.38747499683912,0.050842143103139,0.5938874964993536,49.467164201690316,7.001324428739988,33.11089131278963,0.16750422508310592,2.691604462127293,0.0,2.0380956237359866,4.178848536288705,0.19756620551109186,9.457562902160095,8.754436171353781,0.9874746413789256,0.3546742171427054,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1170862414881138,0.4116735779216136,0.374167642861341,0.47807321231857625,5.68460002249867,5.441584864775584,0.2842444517763836,0.09405148231879548,0.037892570602344175,0.050842143103139,0.5938874964993536,0.5510782201804879,1.0492554878095666,0.7001324428739988,15.39722099256685,14.541865882821964,33.11089131278963,32.47483975663628,3.331940270627128,2.691604462127293,4.178848536288705,3.8303098695666726,9.773039928722076,0.0383219313506424,9.457562902160095,1.939700732294062,0.9031094212956489,2.691604462127293,2.0380956237359866,9.457562902160095,8.754436171353781
8.77,37.755286859194804,2.9527415818291485,0.9011353996687987,46.16094911822995,0.0019506258329729902,191.401572130655,0.4770352721733072,5.6869432791662184,19.434449318005367,0.028440212499045256,0.9424165907755184,0.0,19.389267137551787,0.050712936333660356,0.5939685557648287,49.48160249862791,7.004808707048854,33.10453584825071,0.16746114088288308,2.6980030108664352,0.0,2.0446300229486565,4.175377175220282,0.19751368451444584,9.460703246070398,8.761448084248133,0.9875371118656673,0.3549967993818538,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1148160544303212,0.41078843268211046,0.3733528510696988,0.4770352721733072,5.6869432791662184,5.443501384047167,0.2844021249904526,0.09424165907755185,0.03782120536092278,0.050712936333660356,0.5939685557648287,0.5514348775927278,1.04821381095106,0.7004808707048854,15.409087430182632,14.56463720919551,33.10453584825071,32.46948795737415,3.337377511295083,2.6980030108664352,4.175377175220282,3.829645592372716,9.773293625183207,0.03838569691308499,9.460703246070398,1.9434449318005367,0.9011353996687987,2.6980030108664352,2.0446300229486565,9.460703246070398,8.761448084248133
8.78,37.75030672190428,2.9471358571604807,0.8991672602325511,46.159690454976534,0.0019467746332730723,191.36285129075358,0.47599956370873575,5.689271909891688,19.471877235645927,0.028455914538164626,0.9443180301833162,0.0,19.391117103324447,0.05058430635281211,0.5940510758987699,49.495932820145505,7.00827910116368,33.09819044355721,0.16741763814626193,2.7043919182965643,0.0,2.0511630148396702,4.17193380716395,0.1974613215813506,9.463814801433262,8.768421336329357,0.9875992707795566,0.3553192203701987,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1125528255893042,0.4099058663132862,0.37254034464364627,0.47599956370873575,5.689271909891688,5.445404942109191,0.2845591453816463,0.09443180301833162,0.03775013488757965,0.05058430635281211,0.5940510758987699,0.5517919710917428,1.0471740150913194,0.700827910116368,15.42097422495117,14.587380557391064,33.09819044355721,32.46415026456163,3.342800618771753,2.7043919182965643,4.17193380716395,3.8289956101611766,9.773532307567677,0.038449426126204604,9.463814801433262,1.9471877235645927,0.8991672602325511,2.7043919182965643,2.0511630148396702,9.463814801433262,8.768421336329357
8.79,37.74532796320008,2.9415469300082235,0.8972049880556172,46.15844217146186,0.001942933529234307,191.324157014351,0.4749660875080802,5.691585952385302,19.509290945755538,0.02847155143133851,0.9462191352652327,0.0,19.393024476476164,0.0504562505609533,0.5941350531232129,49.51015564894017,7.011735643294966,33.09185513329338,0.16737372110870452,2.7107711455979504,0.0,2.0576945244262856,4.168518304312642,0.1974091162784647,9.466897696851843,8.775356021383171,0.9876611196745695,0.3556414801883453,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1102965359230474,0.4090258729341503,0.37173011961567165,0.4749660875080802,5.691585952385302,5.447295576491579,0.2847155143133851,0.09462191352652327,0.03767935748860713,0.0504562505609533,0.5941350531232129,0.5521494937911977,1.0461361042316075,0.7011735643294966,15.432881180330838,14.610095878142177,33.09185513329338,32.45882670180002,3.3482096116198043,2.7107711455979504,4.168518304312642,3.8283598238677947,9.773756073466515,0.03851311884821053,9.466897696851843,1.950929094575554,0.8972049880556172,2.7107711455979504,2.0576945244262856,9.466897696851843,8.775356021383171
8.8,37.74035057889156,2.935974756973818,0.8952485681370469,46.15720423547993,0.0019391025057847674,191.28548939342255,0.47393484404045105,5.6938854456042804,19.546690316932636,0.02848712332822759,0.9481198998514222,0.0,19.394988825177897,0.05032876615315001,0.594220482888154,49.524271480694765,7.015178366143432,33.08552995742976,0.16732939388392423,2.7171406486863465,0.0,2.064224470016941,4.165130530226407,0.1973570682086438,9.469952069528755,8.782252238578199,0.9877226600969315,0.3559635789168587,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1080471661896785,0.40814844662110367,0.3709221718030512,0.47393484404045105,5.6938854456042804,5.449173327250799,0.2848712332822759,0.09481198998514223,0.037608871430570026,0.05032876615315001,0.594220482888154,0.5525074386124387,1.0451000821019547,0.7015178366143432,15.444808088052874,14.632783126117872,33.08552995742976,32.45351724502501,3.3536045064631845,2.7171406486863465,4.165130530226407,3.8277381324765183,9.77396502459887,0.03857677494132112,9.469952069528755,1.9546690316932638,0.8952485681370469,2.7171406486863465,2.064224470016941,9.469952069528755,8.782252238578199
8.81,37.73537456481564,2.930419294698325,0.8932979854930188,46.155976614899544,0.0019352815477708509,191.24684851945338,0.47290583372887196,5.6961704285167265,19.584075218300917,0.02850263037841177,0.9500203177932196,0.0,19.397009720151484,0.050201850335680434,0.5943073605929753,49.538280809392106,7.018607302412787,33.079214955341975,0.16728466056002392,2.723500384098034,0.0,2.070752770317416,4.161770348843704,0.19730517697333438,9.472978056290977,8.789110087443175,0.9877838935851566,0.3562855166362633,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1058046971740416,0.40727358144974685,0.3701164970090252,0.47290583372887196,5.6961704285167265,5.451038234386086,0.2850263037841177,0.09500203177932197,0.037538674993341,0.050201850335680434,0.5943073605929753,0.5528657984999381,1.044065952372467,0.7018607302412787,15.45675474054035,14.655442256503688,33.079214955341975,32.44822186915026,3.358985320174708,2.723500384098034,4.161770348843704,3.827130435587976,9.774159262051844,0.03864039426805955,9.472978056290977,1.9584075218300918,0.8932979854930188,2.723500384098034,2.070752770317416,9.472978056290977,8.789110087443175
8.82,37.73039991683675,2.9248804998630793,0.8913532251569596,46.1547592776643,0.0019314706399584504,191.20823448343975,0.4718790569506232,5.698440940100139,19.621445519509393,0.02851807273138689,0.9519203829631218,0.0,19.399086734662273,0.05007550032610487,0.594395681587474,49.55218412731293,7.022022484808993,33.07291016581262,0.16723952519922028,2.7298503089881905,0.0,2.077279344434729,4.1584376244858765,0.1972534421725997,9.475975793585343,8.795929667858319,0.987844821670085,0.3566072934270438,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1035691096879137,0.40640127149501626,0.3693130910230548,0.4718790569506232,5.698440940100139,5.452890337838814,0.2851807273138689,0.09519203829631218,0.037468766470007624,0.05007550032610487,0.594395681587474,0.5532245664215814,1.0430337186537115,0.7022022484808993,15.468720930915287,14.67807322499898,33.07291016581262,32.44294054803411,3.3643520698654807,2.7298503089881905,4.1584376244858765,3.826536633416951,9.774338886282933,0.03870397669125362,9.475975793585343,1.9621445519509395,0.8913532251569596,2.7298503089881905,2.077279344434729,9.475975793585343,8.795929667858319
8.83,37.725426630846755,2.9193583291903535,0.8894142721796677,46.15355219179266,0.0019276697670341334,191.16964737589004,0.4708545140375867,5.700697019339911,19.658801090732364,0.028533450536561405,0.9538200892547645,0.0,19.401219444511735,0.04994971335333583,0.5944854411728911,49.56598192503388,7.025423946039546,33.066615627033215,0.16719399183756858,2.7361903811292514,0.0,2.083804111881017,4.15513222186163,0.19720186340514603,9.478945417474032,8.802711080046723,0.9879054458749221,0.3569289093696443,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.1013403845702205,0.40553151083132283,0.36851194962107936,0.4708545140375867,5.700697019339911,5.454729677491844,0.28533450536561406,0.09538200892547645,0.037399144166780036,0.04994971335333583,0.5944854411728911,0.5535837353689489,1.0420033844971,0.7025423946039546,15.480706453005627,14.700675987814156,33.066615627033215,32.43767325444572,3.3697047728742433,2.7361903811292514,4.15513222186163,3.8259566267898664,9.77450399712247,0.0387675220740354,9.478945417474032,1.9658801090732365,0.8894142721796677,2.7361903811292514,2.083804111881017,9.478945417474032,8.802711080046723
8.84,37.720454702764854,2.9138527394440144,0.8874811116294352,46.15235532537804,0.0019238789136063162,191.13108728682602,0.4698322052765903,5.702938705227842,19.696141802669466,0.028548763943253064,0.9557194305829017,0.0,19.40340742803011,0.04982448665770806,0.5945766346029406,49.57967469142549,7.0288117188127455,33.06033137660607,0.16714806448468691,2.7425205589092747,0.0,2.0903269925774213,4.15185400607151,0.19715044026834858,9.481887063630063,8.80945442456571,0.9879657677152762,0.3572503645444688,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0991185026872523,0.40466429353268885,0.36771306856577285,0.4698322052765903,5.702938705227842,5.456556293168893,0.28548763943253064,0.09557194305829017,0.0373298064028993,0.04982448665770806,0.5945766346029406,0.5539432983575947,1.0409749533952732,0.7028811718812746,15.492711101352128,14.723250501667938,33.06033137660607,32.4324199600303,3.3750434467566555,2.7425205589092747,4.15185400607151,3.8253903171422814,9.774654693776034,0.0388310302798411,9.481887063630063,1.9696141802669467,0.8874811116294352,2.7425205589092747,2.0903269925774213,9.481887063630063,8.80945442456571
8.85,37.71548412853759,2.908363687430183,0.8855537285921692,46.151168646588815,0.0019200980642064393,191.0925543057839,0.4688121309097518,5.70516603676064,19.733467526545645,0.028564013100685615,0.9576184008833849,0.0,19.40565026606904,0.04969981749104863,0.5946692570848383,49.59326291365011,7.03218583583696,33.05405745154624,0.16710174712348097,2.7488408013303056,0.0,2.096847906857977,4.148602842612381,0.19709917235827756,9.484800867332789,8.816159802298206,0.9880257886991963,0.35757165903188104,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0969034449328814,0.4037996136728832,0.36691644360679954,0.4688121309097518,5.70516603676064,5.458370224633889,0.28564013100685615,0.09576184008833849,0.037260751510546336,0.04969981749104863,0.5946692570848383,0.5543032484273193,1.0399484287824896,0.703218583583696,15.504734671215168,14.74579672378456,33.05405745154624,32.4271806352738,3.380368109274505,2.7488408013303056,4.148602842612381,3.8248376065163963,9.774791074826897,0.03889450117241094,9.484800867332789,1.9733467526545647,0.8855537285921692,2.7488408013303056,2.096847906857977,9.484800867332789,8.816159802298206
8.86,37.71051490413868,2.9028911299978946,0.8836321081715139,46.14999212366838,0.0019163272032901438,191.05404852181545,0.46779429113482374,5.707379052938425,19.770778134111215,0.028579198157985493,0.9595169941131415,0.0,19.40794754199417,0.04957570311674697,0.5947633037803303,49.6067470771599,7.035546329819907,33.04779388828342,0.1670550437098683,2.7551510680067395,0.0,2.103366775473495,4.145378597381905,0.1970480592697245,9.487686963463384,8.822827314444131,0.9880855103272104,0.35789279291220477,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0946951922287755,0.4029374653255565,0.36612207048107004,0.46779429113482374,5.707379052938425,5.460171511590339,0.2857919815798549,0.09595169941131415,0.037191977834751505,0.04957570311674697,0.5947633037803303,0.5546635786424389,1.0389238140350125,0.7035546329819907,15.516776958581415,14.768314611890975,33.04779388828342,32.42195524946666,3.3856787783848508,2.7551510680067395,4.145378597381905,3.8242983975585707,9.774913238238437,0.03895793461578919,9.487686963463384,1.9770778134111215,0.8836321081715139,2.7551510680067395,2.103366775473495,9.487686963463384,8.822827314444131
8.87,37.70554702556902,2.8974350240397535,0.8817162354889727,46.14882572493524,0.001912566315238447,191.01557002348932,0.46677868610553724,5.709577792763238,19.808073497641843,0.02859431926417848,0.9614152042501536,0.0,19.410298841677825,0.04945214080982494,0.5948587698067233,49.620127665694824,7.038893233467919,33.04154072266384,0.16700795817250294,2.7614513191636867,0.0,2.109883519595452,4.142181136683016,0.1969971005962279,9.490545486500336,8.829457062511757,0.9881449340923619,0.3582137662657233,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0924937255246163,0.40207784256437634,0.36532994491299653,0.46677868610553724,5.709577792763238,5.461960193680694,0.2859431926417848,0.09614152042501536,0.03712348373330485,0.04945214080982494,0.5948587698067233,0.5550242820920495,1.0379011124714967,0.7038893233467919,15.528837760170443,14.790804124214027,33.04154072266384,32.416743770667125,3.390975472229099,2.7614513191636867,4.142181136683016,3.8237725935168525,9.775021281356555,0.03902133047432427,9.490545486500336,1.9808073497641843,0.8817162354889727,2.7614513191636867,2.109883519595452,9.490545486500336,8.829457062511757
8.88,37.70058048885657,2.8919953264925975,0.8798060956840297,46.14766941878303,0.0019088153843589166,190.97711889889186,0.46576531593194653,5.711762295237541,19.845353489938567,0.02860937656818644,0.9633130252934379,0.0,19.412703753491602,0.049329127857006855,0.5949556502379123,49.63340516128059,7.042226579485218,33.03529798995219,0.16696049441250008,2.767741515635338,0.0,2.1163980608198725,4.139010327228398,0.19694629593009969,9.493376570514947,8.836049148309087,0.9882040614802484,0.35853457917268017,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.090299025798312,0.40122073946316006,0.36454006261474675,0.46576531593194653,5.711762295237541,5.463736310485713,0.2860937656818644,0.0963313025293438,0.037055267576666856,0.049329127857006855,0.5949556502379123,0.5553853518902876,1.0368803273533813,0.7042226579485219,15.54091687344123,14.813265219477607,33.03529798995219,32.41154616566354,3.3962582091220104,2.767741515635338,4.139010327228398,3.823260098238514,9.775115300912105,0.03908468861266878,9.493376570514947,1.9845353489938569,0.8798060956840297,2.767741515635338,2.1163980608198725,9.493376570514947,8.836049148309087
8.89,37.69561529005634,2.886571994338154,0.877901673914273,46.14652317368056,0.0019050743948868494,190.93869523562861,0.46475418068077395,5.713932599362731,19.882617984327812,0.028624370218823948,0.9652104512630225,0.0,19.41516186829902,0.04920666155678964,0.5950539401054101,49.64658004422662,7.045546400573189,33.02906572483355,0.16691265630316024,2.7740216188633244,0.0,2.122910321171216,4.13586603614497,0.19689564486245106,9.496180349166812,8.842603673935226,0.9882628939690575,0.3588552317132784,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,1.0881110740562174,0.40036615009600873,0.36375241928649976,0.46475418068077395,5.713932599362731,5.46549990152383,0.28624370218823947,0.09652104512630226,0.03698732774787999,0.04920666155678964,0.5950539401054101,0.5557467811765848,1.0358614618852784,0.7045546400573189,15.55301409659855,14.835697856899767,33.02906572483355,32.40636239993617,3.4015270075406336,2.7740216188633244,4.13586603614497,3.8227608161676057,9.775195393023294,0.03914800889577992,9.496180349166812,1.9882617984327813,0.877901673914273,2.7740216188633244,2.122910321171216,9.496180349166812,8.842603673935226
