Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,ld,lmax,a,b,c,d,e,f,h,i,j,k,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
0.1,0.07252126703860784,0.11334536675697131,0.23831834398173615,0.026326638920726037,0.02005229211212613,1.494368908939283,0.7289254015511307,0.001939768819192565,1.10850238593585,0.0,5.222872958255189,3.6683681387153175,4.532799008794318,2.4217921933066426,0.6525113735775492,14.747375646708074,49.227497175293436,0.2988818559385245,17.423683092989307,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06039908060217822,0.04057148043801752,0.13934679389102053,2.285623764748988,2.1719857233807467,0.023086530111502697,0.10391907454213371,3.9970572219308136,4.045979529973724,3.8495855247678548,153.66841275237581,152.38273051784563,2.571541724008564,1.2916744201174772,0.18909415286385653,0.1840552389048502,5.600505119416105,67.36941523340418,63.21167623448481,1.4131430656528658,3.9724757441000915,0.15122650689381376,0.15431622064798697,4.3884225143741675,452.48438578614474,451.208924480979,3.449669794544488,1.3944070923926302,0.0,0.0,0.0,0.00030761492639318314,0.0037502246783572162,0.13583021630911998,0.8169629936601862,0.6809839118036313,0.002879032736239282,0.29463942212293587,4.53375317200334e-05,0.0006374057463890995,0.020276791420783723,25.240208309350386,25.315977490002943,0.14669893839553302,0.0011209933592742545
0.11,0.07254880969187827,0.11354401878244583,0.23841518086464022,0.026296301167237527,0.02001789977366214,1.4927827264058828,0.7284189462740057,0.0019338581658467939,1.1077335922131903,0.0,5.222795316783874,3.6678783229969887,4.53273799858997,2.4220883633198653,0.6525616874511535,14.749228526342316,49.22412913530102,0.29885105086307934,17.422493183947473,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.060545055955656596,0.04064222837071168,0.1395910166911389,2.286491815535051,2.172868275364158,0.023095278723831304,0.10396095706076143,3.996655102006588,4.04569586857586,3.8490715121530403,153.6661283694785,152.3806794889979,2.571512515780843,1.291658668209234,0.18909229573482889,0.18406843946093016,5.60093696339325,67.37765409083201,63.219618232461066,1.4132894827276832,3.9727240714818106,0.15122930595522832,0.15430060519042268,4.387970209612422,452.45342777294644,451.17811023945893,3.4495525547028816,1.3943526187997561,0.0,0.0,0.0,0.000307934742197865,0.003743795072577684,0.1355972494868326,0.8160215585614815,0.6802610884231608,0.002875716820174795,0.2943372961679169,4.540010970153251e-05,0.0006354637144883742,0.020215006179229708,25.22267148505149,25.298419778964842,0.14660138768496409,0.0011202470076567158
0.12,0.07257848033069568,0.11374342376752172,0.23851182742178667,0.026265872425575203,0.019983574861929667,1.4911973612735538,0.727912639762376,0.0019279675249403716,1.1069650157748872,0.0,5.222715162626396,3.6673873247382036,4.532674811875603,2.4223844371662193,0.6526118506146572,14.751081866796216,49.220759170996715,0.298820429991989,17.421302407416984,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.060691435902180825,0.04071324320655749,0.13983616517979122,2.2874269331904036,2.173749092756679,0.023104703250294355,0.10400275698655205,3.996252666951565,4.045411486232703,3.8485562585802713,153.66377005782635,152.37855529067167,2.5714823620816203,1.291642354317154,0.18909037233892798,0.1840816003345007,5.601367513825603,67.3858902730899,63.22756220564862,1.4134358467931196,3.9729724292644337,0.15123220987856772,0.1542850830501428,4.387520609486376,452.42245207205053,451.14727353319245,3.4494352397955423,1.3942981023055978,0.0,0.0,0.0,0.00030825413124782245,0.00373737806349074,0.13536473939973917,0.8150772999359646,0.6795386375323584,0.0028723909550159247,0.2940353041276209,4.546262541906229e-05,0.0006335282567410066,0.020153430131706694,25.205139811995892,25.280867030266872,0.14650385980826297,0.0011195008255491209
0.13,0.07260972281011675,0.11394358310456323,0.23860884276097857,0.026235383966521583,0.019949317257289573,1.489612785605394,0.7274064821627236,0.0019220968322672734,1.1061966583327898,0.0,5.222632499770703,3.666895147931422,4.532609447344002,2.422680443539715,0.6526618628024206,14.75293562660698,49.217387269025885,0.29878999343634316,17.42011080497958,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06083822381219692,0.04078452542718952,0.14008224106875006,2.2884115899173256,2.1746332711550065,0.02311462703488425,0.1040447161345451,3.99584990762378,4.04512638498892,3.848039768239235,153.6613379347536,152.3763578789212,2.571451264390624,1.2916254780993148,0.1890883826348182,0.1840947214571459,5.601796768433176,67.39412457838779,63.23550797632549,1.4135821720388937,3.9732208118753194,0.1512352179750157,0.15426965428450534,4.38707371562714,452.39145856070525,451.1164154389927,3.4493178493428394,1.3942435448067794,0.0,0.0,0.0,0.0003085749418388205,0.0037309736287808397,0.1351326852374281,0.8141311881723045,0.678816546400378,0.0028690585586325845,0.29373344071117036,4.552544073381277e-05,0.0006315993520636172,0.020092062607056264,25.18761329525577,25.263319283004254,0.1464063547982578,0.0011187548146452645
0.14,0.07264216471261638,0.11414449821119223,0.23870660175378755,0.026204858685058775,0.019915126855231557,1.4880289798476802,0.7269004738672863,0.0019162460267502486,1.1054285213458366,0.0,5.222547331572594,3.6664017964828126,4.532541904351798,2.4229764027595557,0.652711723749535,14.754789772594853,49.214013426030384,0.29875974130053184,17.4189184082229,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.0609854224235244,0.0408560755231486,0.14032924610083972,2.2894340483816453,2.175524227063669,0.023124931781310375,0.10408699663196944,3.9954468191038175,4.04484056683964,3.847522045229064,153.65883209899516,152.3740872321179,2.57141922394917,1.2916080393850355,0.18908632660131736,0.18410780276064057,5.602224724942259,67.40235757196533,63.24345540227331,1.4137284685129052,3.9734692148542554,0.15123832977421964,0.1542543189474667,4.386629529567449,452.3604472080435,451.0855367748627,3.4492003832130558,1.3941889477427467,0.0,0.0,0.0,0.00030889841714354686,0.003724581748960554,0.1349010862919675,0.8131839337430069,0.6780948061165879,0.002865722133432657,0.2934317022233209,4.558879945552419e-05,0.0006296769804007393,0.0200309029668257,25.170091948412978,25.24577657049622,0.14630887273512858,0.0011180089763937295
0.15,0.07267555064781538,0.1143461705245543,0.23880536192495375,0.02617431344049311,0.019881003560980798,1.4864459304847544,0.7263946154263251,0.001910415049382366,1.1046606061078617,0.0,5.222459659606955,3.6659072742503507,4.532472184064903,2.4232723291739915,0.6527614331912617,14.756644277486116,49.21063764556492,0.29872967368537573,17.417725241823774,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.061133034016853986,0.04092789399183873,0.14057718204288705,2.290486259546938,2.176424307511643,0.023135536366144724,0.10412970985002,3.9950433989797496,4.044554033752495,3.8470030935983184,153.65625259688775,152.37174338945712,2.5713862413279776,1.291590038470615,0.18908420427226508,0.18412084417680333,5.602651381080599,67.4105896529621,63.25140436658874,1.4138747433101995,3.973717634534369,0.15124154487849795,0.15423907709116833,4.3861880527876345,452.32941804673914,451.054638179841,3.4490828415151435,1.3941343122368197,0.0,0.0,0.0,0.00030922541486525873,0.0037182024063622927,0.13466994192137172,0.8122360598226941,0.6773734105219026,0.0028623835221334125,0.29313008611821106,4.5652870190229264e-05,0.0006277611223770482,0.01996995059420375,25.15257579052119,25.228238922291347,0.1462114137295186,0.0011172633120830847
0.16,0.07270971739379913,0.11454860149853531,0.23890528838234512,0.026143760311964616,0.019846947287509745,1.484863628780004,0.7258889074699179,0.0019046038428467203,1.1038929138252715,0.0,5.2223694852081,3.6654115850547524,4.532400287922485,2.4235682324235146,0.6528109908638318,14.758499118664,49.20725993658919,0.2986997906877324,17.416531325056642,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06128106050824786,0.04099998133653493,0.1408260506822993,2.2915630792134096,2.1773350172590167,0.02314638894251561,0.10417292718744554,3.994639646829248,4.04426678767395,3.8464829173564574,153.65359946768976,152.36932639932053,2.5713523170066424,1.2915714757227543,0.18908201568976718,0.1841338456377063,5.603076734584268,67.41882108955733,63.2593547723295,1.4140210011978733,3.973966067874338,0.15124486300291823,0.15422392876573718,4.385749286709837,452.2983711591469,451.02372015306435,3.4489652245462903,1.3940796391651795,0.0,0.0,0.0,0.00030955648866973787,0.003711835584766628,0.1344392515361335,0.8112879412488235,0.6766523556350479,0.002859044044985563,0.29282859075987205,4.5717762179339014e-05,0.0006258517591724147,0.01990920489004534,25.13506484339786,25.210706365941554,0.1461139779074746,0.001116517822917271
0.17,0.07274455732703769,0.11475179259961957,0.23900649049026884,0.026113208198599247,0.019812957952567836,1.4832820691726352,0.7253833506586427,0.0018988123509264797,1.1031254456666981,0.0,5.222276810392653,3.664914732697681,4.532326216713999,2.4238641190505024,0.6528603965048472,14.7603542765769,49.203880311518844,0.29867009240106807,17.415336673742562,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06142950357139943,0.041072338064907475,0.1410758538219723,2.292661115453316,2.178257353030212,0.023157455323914767,0.10421669593257403,3.994235563365045,4.043978830539852,3.845961520492947,153.65087277073474,152.3668362882479,2.5713174517208297,1.2915523513402594,0.18907976087609973,0.1841468070757801,5.6035007832011035,67.42705206374688,63.26730653569156,1.4141672454110743,3.974214512244837,0.15124828396982232,0.15420887401957542,4.385313232706403,452.2673066593878,450.9927831042395,3.448847532724115,1.3940249292460551,0.0,0.0,0.0,0.00030989200886221525,0.0037054812688470055,0.134209014579104,0.8103398541772922,0.6759316389219698,0.0028557046746680577,0.29252721511704033,4.578354886613111e-05,0.0006239488723280668,0.019848665266704677,25.117559129916557,25.193178928136053,0.14601656540094882,0.0011157725100638
0.18,0.072779997348153,0.1149557453043092,0.23910904300247562,0.02608266370579266,0.01977903547695088,1.4817012483903649,0.7248779456761795,0.0018930405181516738,1.1023582027710588,0.0,5.222181637057315,3.6644167209725786,4.532249971377125,2.424159993385398,0.6529096498528095,14.762209733862026,49.20049878516007,0.29864057891686274,17.41414130131422,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06157836470492522,0.04114496468810223,0.14132659327711775,2.293778064422799,2.179191996115962,0.02316871229013751,0.10426104840378128,3.9938311499229684,4.0436901642816965,3.8454389069886243,153.64807256182775,152.36427308776192,2.571281646160474,1.2915326655600547,0.18907743985799869,0.1841597284236905,5.603923524686664,67.435282695995,63.2752595822528,1.4143134780912614,3.9744629653109373,0.15125180764177376,0.15419391290007278,4.384879892120512,452.23622468355586,450.96182738122343,3.448729766549601,1.3939701830884539,0.0,0.0,0.0,0.0003102322319476401,0.0036991394438462086,0.13397923051376986,0.8093920035854166,0.6752112588914893,0.002852366133157645,0.29222595859427597,4.585028148203857e-05,0.00062205244363054,0.01978833114434308,25.100058673750798,25.175656634885442,0.1459191763463747,0.0011150273746615696
0.19,0.07281598452979707,0.11516046109801167,0.23921300045602886,0.026052131751420078,0.019745179783362172,1.4801211648409507,0.7243726932152392,0.0018872882895884914,1.1015911862610985,0.0,5.22208396670454,3.663917553672383,4.532171553273828,2.4244558581586517,0.6529587506470724,14.76406547474048,49.19711537396337,0.29861125032522445,17.412945219562282,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06172764527845617,0.041217861720343814,0.14157827087389555,2.294912258031802,2.180139443556156,0.023180143028464443,0.1043060081750522,3.993426408120051,4.043400790831118,3.844915080823799,153.64519888517432,152.36163684364888,2.5712449008665748,1.2915124187284648,0.18907505267506405,0.18417260961432563,5.604344956803823,67.44351306225738,63.283213844380114,1.4144597005888415,3.9747114249509363,0.15125543388871465,0.1541790454539179,4.3844492662752055,452.20512538285914,450.9308532893507,3.448611926581135,1.3939154012263133,0.0,0.0,0.0,0.00031057734807430514,0.0036928100953634558,0.13374989881653868,0.8084445420837176,0.6744912148180212,0.0028490289579867424,0.29192482091615096,4.591799832013993e-05,0.0006201624550424462,0.01972820194872642,25.082563498886806,25.15813951183097,0.14582181088195695,0.0011142824178340114
0.2,0.07285248798920897,0.11536594177340734,0.23931839558970508,0.026021616082069966,0.01971139078222786,1.4785418187508856,0.7238675941227635,0.00188155560024974,1.1008243974547367,0.0,5.221983801004853,3.6634172353369387,4.532090964213093,2.4247517145884454,0.6530076985767972,14.765921482336317,49.19373009983488,0.29858210673163144,17.411748440428923,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.061877346503126665,0.04129102978517745,0.141830888816227,2.2960627229607034,2.181099993725454,0.023191737728383476,0.10435158939225801,3.9930213405207193,4.043110712553255,3.844390046762584,153.64225178992498,152.35892761672292,2.5712072164427457,1.2914916113070827,0.1890725993804526,0.18418545056740535,5.60476507688465,67.45174319642138,63.291169249738154,1.4146059135066649,3.9749598888973487,0.15125916258908556,0.15416427173558514,4.384021356719198,452.17400895865234,450.8998611378795,3.448494013567286,1.3938605842006355,0.0,0.0,0.0,0.00031092747557035443,0.0036864932067025586,0.13352101888065507,0.8074975859355787,0.6737715068047786,0.002845693558667294,0.2916238021538002,4.598672364090339e-05,0.0006182788852231072,0.019668277000530584,25.065073634651284,25.14062758907128,0.14572446917565524,0.0011135376408943703
0.21,0.07288949939097035,0.11557218793733805,0.23942523736234547,0.025991117782025258,0.01967766844352041,1.4769632103758883,0.723362648684901,0.0018758424282631443,1.100057836795565,0.0,5.221881140557639,3.662915767499827,4.532008204776877,2.425047562917072,0.6530564935372277,14.767777751117523,49.19034297034155,0.2985531481714121,17.410550967779464,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06202746965543747,0.04136446908380243,0.14208444785016341,2.297229196505456,2.182073728272944,0.02320349374120744,0.10439779591646432,3.9926159479637575,4.0428199300705785,3.843863806414319,153.63923129371497,152.3561454265481,2.571168593088998,1.291470243440546,0.1890700799899164,0.1841982512567114,5.605183884030025,67.4599731052271,63.299125774615035,1.4147521169652342,3.975208356402159,0.15126299371304516,0.15414959176398246,4.38359616397121,452.14287548048844,450.86885102690735,3.448376027757318,1.3938057321825612,0.0,0.0,0.0,0.0003112826541191333,0.0036801887722994115,0.13329259050271855,0.8065511687882514,0.6730521349682923,0.0028423600537195314,0.2913229023839339,4.605646630729371e-05,0.0006164017269978829,0.0196085560711203,25.047589090952595,25.12312087673711,0.14562715128738268,0.00111279304430687
0.22,0.07292699307941146,0.11577920224981983,0.23953355414481564,0.025960640346446347,0.019644012637562026,1.4753853420509688,0.7228578581435594,0.0018701486787374988,1.0992915062134552,0.0,5.221775988341915,3.662413156862286,4.53192327720233,2.4253434030678696,0.6531051350732894,14.769634258061911,49.186954019578536,0.2985243747962255,17.40935281742505,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.06217801573448953,0.041438180548413237,0.1423389512459285,2.2984108700865793,2.1830609057650205,0.023215402916807182,0.10444464000358557,3.9922102344883075,4.042528447002438,3.8433363668112834,153.63613748419348,152.3532903483325,2.571129031900002,1.291448315700705,0.1890674945695443,0.18421101156412312,5.605601374334043,67.468202786542,63.30708332033077,1.41489831092742,3.9754568243770567,0.15126692712493006,0.15413500561698337,4.38317369025802,452.11172526176006,450.8378233658843,3.4482579703247302,1.3937508458905155,0.0,0.0,0.0,0.00031164298822709976,0.003673896767960001,0.13306461280431764,0.8056053991028538,0.6723331003726265,0.002839028825176882,0.2910221220796464,4.6127247943852536e-05,0.0006145309492004623,0.019549038168578822,25.030109910793776,25.10561941890289,0.14552985746128447,0.0011120486299796392
