Time,M,Ma,Bn,Ba,Cy,J,c,b,d,k,e1,e2,Amax,kc,alpha,delta,g,f1,f2,Wmax,W,parameter_1,compartment1
8.6,14338.764191580762,1235189.4521768424,183990.10263262337,4544075.4032456875,45.49947162106054,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39295172.58472711,0.017777777777777806,1.0
8.61,14359.530364592181,1236610.3344437117,183719.32019569064,4542178.24233254,45.487410322247726,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39329680.156770214,0.01690000000000005,1.0
8.620000000000001,14380.521881952232,1238031.888780226,183446.4046747916,4540216.760676173,45.47469309269633,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39363343.28140984,0.01604444444444436,1.0
8.63,14401.739856185028,1239454.1138115134,183171.36337875505,4538190.97283435,45.46131955512157,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39396159.73910262,0.015211111111111047,1.0
8.64,14423.185406710432,1240877.0081527727,182894.2037839675,4536100.897963081,45.44728937785582,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39428127.36489772,0.014399999999999956,1.0
8.65,14444.859659923895,1242300.5704091806,182614.93353398726,4533946.559828637,45.43260227494433,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39459244.04867485,0.013611111111111083,1.0
8.66,14466.763749276293,1243724.7991758012,182333.56043915814,4531727.986819576,45.41725800624097,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39489507.73537638,0.012844444444444434,1.0
8.67,14488.898815353772,1245149.6930374948,182050.0924762231,4529445.211958753,45.40125637750393,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39518916.42523353,0.012100000000000007,1.0
8.68,14511.2660059576,1246575.250568826,181764.53778793814,4527098.272915343,45.38459724049144,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39547468.17398663,0.011377777777777797,1.0
8.69,14533.866476183997,1248001.4703339722,181476.90468268603,4524687.212016859,45.36728049305751,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39575161.09309932,0.010677777777777812,1.0
8.700000000000001,14556.701388504001,1249428.3508866334,181187.20163409,4522212.076261167,45.34930607924762,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39601993.34996673,0.009999999999999929,1.0
8.71,14579.77191284328,1250855.8907699392,180895.43728062764,4519672.917328511,45.330673989394484,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39627963.1681176,0.00934444444444439,1.0
8.72,14603.079226662005,1252284.0885163583,180601.6204252446,4517069.791593523,45.31138426021373,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39653068.82741033,0.00871111111111107,1.0
8.73,14626.624345781456,1253712.9428078905,180305.7567399458,4514402.691432121,45.29143731874992,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39677308.664222844,0.008099999999999975,1.0
8.74,14650.408451319418,1255142.452166442,180007.85512863452,4511671.677914316,45.27083331844137,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39700681.0716363,0.0075111111111110995,1.0
8.75,14674.432831632726,1256572.615008791,179707.92659490902,4508876.857216503,45.24957225732599,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39723184.499612644,0.006944444444444444,1.0
8.76,14698.698682501525,1258003.4298357968,179405.98035010812,4506018.299489665,45.227654384239536,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39744817.45516596,0.006400000000000012,1.0
8.77,14723.207206718474,1259434.895138074,179102.0257501737,4503096.079265331,45.205079996750776,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39765578.502527535,0.0058777777777778,1.0
8.78,14747.95961413955,1260867.0093959267,178796.07229469906,4500110.275455796,45.18184944131618,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39785466.263304666,0.0053777777777778086,1.0
8.790000000000001,14772.957121734853,1262299.7710792874,178488.12962597713,4497060.971354359,45.157963113434725,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39804479.416633196,0.0048999999999999565,1.0
8.8,14798.200953639382,1263733.1786476506,178178.20752804924,4493948.254635542,45.13342145780253,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39822616.699323714,0.004444444444444413,1.0
8.81,14823.692341203869,1265167.2305500102,177866.31592575286,4490772.217355326,45.108224968467624,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39839876.90600144,0.00401111111111109,1.0
8.82,14849.432523045558,1266601.925224796,177552.46488377044,4487532.955951377,45.082374188984694,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39856258.889239736,0.003599999999999989,1.0
8.83,14875.422745099015,1268037.2610998086,177236.6646056775,4484230.571243274,45.05586971256976,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39871761.559687205,0.0032111111111111086,1.0
8.84,14901.66426066692,1269473.2365921568,176918.92543299112,4480865.1684327405,45.028712182254914,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39886383.886188455,0.0028444444444444494,1.0
8.85,14928.158330470878,1270909.850108193,176599.25784421823,4477436.857103868,45.000902291043076,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39900124.8958984,0.002500000000000012,1.0
8.86,14954.906222702211,1272347.1000434496,176277.6724539039,4473945.751223352,44.97244078206267,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39912983.67439014,0.0021777777777777954,1.0
8.870000000000001,14981.909230866571,1273784.984764129,175954.18006546868,4470391.968749683,44.943328380161724,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39924959.36575634,0.001877777777777749,1.0
8.88,15009.169192612506,1275223.5020692432,175628.79323847074,4466775.620232957,44.91356379317831,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39936051.17270426,0.001599999999999979,1.0
8.89,15036.686994852163,1276662.6507402852,175301.52176862874,4463096.841667013,44.88314947215741,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39946258.35664412,0.0013444444444444307,1.0
8.9,15064.463959737634,1278102.42910443,174972.37687638562,4459355.76403318,44.85208627144512,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39955580.23777117,0.0011111111111111033,1.0
8.91,15092.501418905918,1279542.8354758879,174641.36991878823,4455552.522657829,44.82037508950073,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39964016.19514109,0.0008999999999999973,1.0
8.92,15120.800713586248,1280983.868155782,174308.5123887064,4451687.257211361,44.788016868833644,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39971565.666738935,0.0007111111111111123,1.0
8.93,15149.363194707417,1282425.525432025,173973.81591405233,4447760.111707185,44.75501259594031,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39978228.149541534,0.0005444444444444488,1.0
8.94,15178.190223005113,1283867.8055791971,173637.2922569997,4443771.2345007155,44.72136330124113,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39984003.199573375,0.0004000000000000067,1.0
8.950000000000001,15207.283169129234,1285310.7068584242,173298.95331320283,4439720.778288349,44.6870700590174,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39988890.43195589,0.00027777777777776596,1.0
8.96,15236.64341375121,1286754.227517254,172958.81111101626,4435608.900106458,44.65213398734826,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39992889.5209502,0.00017777777777777022,1.0
8.97,15266.272347671353,1288198.3657895345,172616.8778107135,4431435.761330373,44.616556248047544,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39996000.199993335,9.999999999999574e-05,1.0
8.98,15296.171371926166,1289643.119895292,172273.16570370653,4427201.52767337,44.58033804660079,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39998222.26172781,4.4444444444442556e-05,1.0
8.99,15326.341897895672,1291088.488040608,171927.68721176498,4422906.36918566,44.5434806321021,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39999555.55802468,1.1111111111110639e-05,1.0
9.0,15356.785347410747,1292534.4684174962,171580.4548862353,4418550.460253369,44.50598529719111,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,40000000.0,0.0,1.0
9.01,15387.503152860436,1293981.0592037814,171231.4814072601,4414133.979597532,44.46785337798988,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39999555.55802468,1.1111111111110639e-05,1.0
9.02,15418.49634251807,1295428.2589690327,170880.77633482852,4409657.0475140065,44.42908667561467,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39998222.26172781,4.4444444444442556e-05,1.0
9.03,15449.766135000922,1296876.0660925899,170528.35076239295,4405119.815801794,44.38968685202575,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39996000.199993335,9.999999999999574e-05,1.0
9.040000000000001,15481.314357782092,1298324.4783538398,170174.2205926315,4400522.531069325,44.34965500470685,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39992889.5209502,0.000177777777777786,1.0
9.05,15513.142447347085,1299773.4939110077,169818.39870601214,4395865.383434475,44.30899268293078,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39988890.43195589,0.00027777777777778564,1.0
9.06,15545.251848399155,1301223.1109103346,169460.89808536452,4391148.56690963,44.26770148206159,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39984003.199573375,0.0004000000000000067,1.0
9.07,15577.644013875542,1302673.3274860426,169101.731814386,4386372.279386904,44.22578304358408,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39978228.149541534,0.0005444444444444488,1.0
9.08,15610.320404963762,1304124.1417603022,168740.91307614796,4381536.722623347,44.18323905513327,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39971565.666738935,0.0007111111111111123,1.0
9.09,15643.28249111786,1305575.551843198,168378.45515160193,4376642.102226152,44.140071250523874,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39964016.19514109,0.0008999999999999973,1.0
9.1,15676.531750074682,1307027.5558326966,168014.3714180856,4371688.627637865,44.09628140977977,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39955580.23777117,0.0011111111111111033,1.0
9.11,15710.06966787015,1308480.1518146123,167648.67534782903,4366676.512121592,44.05187135916349,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39946258.35664412,0.0013444444444444307,1.0
9.120000000000001,15743.897738855527,1309933.3378625745,167281.38050646088,4361605.972746209,44.00684297120567,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39936051.17270425,0.0016000000000000267,1.0
9.13,15778.017465713667,1311387.1120379935,166912.50055151444,4356477.230371574,43.96119816473457,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39924959.36575634,0.0018777777777778002,1.0
9.14,15812.430359475318,1312841.4723900284,166542.04923093383,4351290.509633728,43.91493890490549,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39912983.67439014,0.0021777777777777954,1.0
9.15,15847.137939535363,1314296.4169555528,166170.04038157998,4346046.038930112,43.86806720323028,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39900124.8958984,0.002500000000000012,1.0
9.16,15882.1417336691,1315751.9437591222,165796.48792773706,4340744.0504047675,43.820585117606825,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39886383.886188455,0.0028444444444444494,1.0
9.17,15917.44432721063,1317208.0497421462,165421.41147479028,4335384.807893902,43.77249181693747,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39871761.559687205,0.0032111111111111086,1.0
9.18,15953.046631962301,1318664.7335502724,165044.82174276465,4329968.534126634,43.72379122241899,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39856258.889239736,0.003599999999999989,1.0
9.19,15988.95016025705,1320121.9932124214,164666.73269229787,4324495.471313912,43.674485645104554,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39839876.90600144,0.00401111111111109,1.0
9.200000000000001,16025.156523543943,1321579.826652521,164287.15884902093,4318965.867770514,43.624577188867335,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39822616.699323714,0.004444444444444492,1.0
9.21,16061.667345337766,1323038.231778336,163906.1148377387,4313379.9755799165,43.574067994030415,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39804479.41663319,0.00490000000000004,1.0
9.22,16098.484261347841,1324497.20648132,163523.61538153596,4307738.050582494,43.52296023708153,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39785466.263304666,0.0053777777777778086,1.0
9.23,16135.60891960676,1325956.7486364671,163139.67530088345,4302040.352363732,43.471256130387744,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39765578.502527535,0.0058777777777778,1.0
9.24,16173.04298059917,1327416.8561021634,162754.30951274413,4296287.144242433,43.418957921910206,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39744817.45516596,0.006400000000000012,1.0
9.25,16210.78811739054,1328877.5267200393,162367.53302967927,4290478.6932589235,43.366067894918814,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39723184.499612644,0.006944444444444444,1.0
9.26,16248.846015755935,1330338.7583148212,161979.36095895446,4284615.270163259,43.31258836770696,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39700681.0716363,0.0075111111111110995,1.0
9.27,16287.218374308777,1331800.5486941834,161589.80850164578,4278697.149403432,43.25852169330621,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39677308.664222844,0.008099999999999975,1.0
9.28,16325.906904629626,1333262.8956486,161198.89095174597,4272724.6091135815,43.20387025920105,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39653068.82741033,0.00871111111111107,1.0
9.290000000000001,16364.913331394953,1334725.796951197,160806.62369527042,4266697.931102195,43.148636487043525,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39627963.1681176,0.009344444444444502,1.0
9.3,16404.239392505882,1336189.250357603,160413.0222093635,4260617.400840321,43.09282283236808,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39601993.34996672,0.010000000000000049,1.0
9.31,16443.886310111793,1337653.2541304764,160018.09776361324,4254483.243087593,43.03643284814141,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39575161.09309932,0.010677777777777812,1.0
9.32,16483.85510250262,1339117.806730203,159621.85995153603,4248295.65980443,42.979470557635835,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39547468.17398663,0.011377777777777797,1.0
9.33,16524.148329461837,1340582.905084144,159224.33086570885,4242055.042435322,42.92193694514218,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39518916.42523353,0.012100000000000007,1.0
9.34,16564.767715131227,1342048.5469438375,158825.52578694586,4235761.682718462,42.863834735485035,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39489507.73537638,0.012844444444444434,1.0
9.35,16605.714992510613,1343514.7300475535,158425.46004202156,4229415.875386145,42.805166696019114,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39459244.04867485,0.013611111111111083,1.0
9.36,16646.99190342742,1344981.4521203032,158024.149001484,4223017.918133604,42.745935636664015,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39428127.36489772,0.014399999999999956,1.0
9.370000000000001,16688.600198506272,1346448.7108738483,157621.60807746754,4216568.111587858,42.68614440993904,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39396159.73910261,0.015211111111111194,1.0
9.38,16730.541637138525,1347916.5040067108,157217.85272150615,4210066.759276551,42.625795910998015,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39363343.28140983,0.01604444444444451,1.0
9.39,16772.817987451897,1349384.8292041835,156812.8984223461,4203514.167596793,42.56489307766401,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39329680.156770214,0.01690000000000005,1.0
9.4,16815.43102628,1350853.684138339,156406.76070375912,4196910.645784003,42.50343889046419,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39295172.58472711,0.017777777777777806,1.0
9.41,16858.382539131933,1352323.0664680398,155999.45512235546,4190256.50588075,42.44143637266459,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39259822.83917245,0.01867777777777779,1.0
9.42,16901.674320161856,1353792.9738389472,155590.99726539679,4183552.0627055964,42.37888859030491,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39223633.24809714,0.019599999999999996,1.0
9.43,16945.30817213855,1355263.4038835326,155181.40274860925,4176797.63382194,42.31579865223331,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39186606.1933354,0.020544444444444414,1.0
9.44,16989.285906415018,1356734.354221086,154770.68721399645,4169993.5395068526,42.2521697101412,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39148744.11030364,0.02151111111111106,1.0
9.450000000000001,17033.609342898046,1358205.8224577259,154358.86632765242,4163140.102719924,42.188004958598036,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39110049.487733446,0.022500000000000107,1.0
9.46,17078.281765556716,1359677.8047160523,153945.96726135802,4156237.7467398182,42.12330276719849,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39070524.86739901,0.0235111111111112,1.0
9.47,17123.30441782089,1361150.2991754054,153532.00104033682,4149286.7599738664,42.05806840124428,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39030172.84383878,0.024544444444444508,1.0
9.48,17168.678885401423,1362623.3036647665,153116.9813410736,4142287.455817903,41.99230605260088,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38988996.06407176,0.025600000000000046,1.0
9.49,17214.407102832203,1364096.815656128,152700.92454098244,4135240.173066127,41.9260188177514,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38946997.22730801,0.026677777777777804,1.0
9.5,17260.49101889642,1365570.8326024527,152283.84707676893,4128145.253431846,41.859209816674166,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38904179.08465394,0.027777777777777776,1.0
9.51,17306.932596779367,1367045.351937498,151865.76544368913,4121003.0415286114,41.79188219226473,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38860544.43881183,0.028899999999999974,1.0
