Time,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,GDP,GTP,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,ATP,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,compartment01,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38
2.43,19444.320610586445,0.015343589631209239,154.70243270669627,5.805166381754518e-05,1500000.0,5000000.0,145.28216565145993,106.8114910673739,73.70192334704849,126.29807665284187,177.41483471708733,22.58516528291287,24000000.0,709.0545554667912,2489.2174233311903,10.758649810052566,0.023891149632332683,3.566891672068046e-05,3.492174618698342e-08,1.0572869694551417e-08,9.253397456627858e-09,1.3194722379234049e-09,7.9811854497150135e-19,1399.9999999999984,3.5998206639126104e-13,1.7120793177441049e-12,111.76221117272328,4000.0,6385.339986045824,114.66001395417118,3.475567081560151e-12,7.084125781437237e-12,1.0449678563357263e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.34567610650225,154.70243270669627,232.0536490600444,87.07749572631776,290.2583190877259,145.28216565145993,145.28216565145993,1.6388716868353563,78.72212327231544,31.574519163210468,18.949943033603788,1138.2923302588085,1.6645701204616652,17.649909535602887,0.076284696584897,0.00016940128482144243,2.529120788936408e-07,3.4921746186983422e-09,3.566891672068046e-06,0.0023891149632332687,1.0758649810052565,3.492174618698342e-08,9.253397456627858e-09,1.0462956027856728e-17,-3.9905927248575067e-19,1.4802017572371965e-11,2.5524692406107253e-11,1.712079317744105e-13,1.2840594883080787e-11,1.4399282655650442e-13,452.75544053100487,114.66001395417118,194.92202372209098,1.6222577381744552e-10,1.3902268326240605e-10,7.792408317861605e-10,9.458325470301706e-10,2.612419640839316e-10,7.084125781437237e-11
2.44,19443.217136909177,0.015344094426387258,154.68922599033166,5.805064783849335e-05,1500000.0,5000000.0,145.2953718640451,107.27174330807499,73.23186019887783,126.76813980100486,177.24167592389105,22.758324076109158,24000000.0,716.9153739289764,2489.0507943066814,10.924530112682996,0.024638178060986924,3.735979913288672e-05,3.712868932715269e-08,1.1293171309496846e-08,9.878072248179142e-09,1.4150990613175365e-09,9.188213824242371e-19,1399.9999999999984,3.8202873161333344e-13,1.8415615952480067e-12,113.7236305132681,4000.0,6383.903069604547,116.09693039544766,3.714942642374253e-12,7.36229105435476e-12,1.1149280066860123e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.33855970148534,154.68922599033166,232.03383898549748,87.07597175774002,290.25323919246676,145.2953718640451,145.2953718640451,1.645987758602278,78.55709309226856,31.692034950251216,19.013023563200655,1147.0195334359014,1.6666344071023813,17.8443878092859,0.07831963590732494,0.00017663488637521143,2.6783814365264935e-07,3.712868932715269e-09,3.7359799132886724e-06,0.0024638178060986927,1.0924530112682997,3.712868932715269e-08,9.878072248179142e-09,1.1985717089525342e-17,-4.594106912121186e-19,1.5810439833295568e-11,2.7388227097618553e-11,1.8415615952480067e-13,1.381171196436005e-11,1.528114926453334e-13,457.67182562718847,116.09693039544766,197.36478167226102,1.7328348694628705e-10,1.485977056949701e-10,8.270199425390511e-10,9.872072451776008e-10,2.787320016715031e-10,7.36229105435476e-11
2.45,19442.114795623802,0.015344597516969065,154.6762600699787,5.804965038247804e-05,1500000.0,5000000.0,145.30833728230473,107.73307732533183,72.76462148462087,127.23537851525396,177.06790686693392,22.932093133066292,24000000.0,724.8269245249057,2488.8823811449556,11.092174738168397,0.02540494888312869,3.912249919785754e-05,3.94639117777582e-08,1.2058881336583999e-08,1.0541716077664631e-08,1.5171652589191856e-09,1.0570678690711064e-18,1399.9999999999982,4.0530717432942295e-13,1.9801198714994203e-12,115.70956559220869,4000.0,6382.455779247007,117.54422075298874,3.969576323611842e-12,7.715225959985114e-12,1.188880816430866e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.3314264175565,154.6762600699787,232.01439010496804,87.07447557371707,290.24825191239023,145.30833728230473,145.30833728230473,1.6531207108217232,78.39156592951163,31.80884462881349,19.07607050233005,1155.777493906541,1.6686450766776424,18.040089618295227,0.08039906901759451,0.00018414190966670608,2.8357040773311177e-07,3.94639117777582e-09,3.912249919785754e-06,0.002540494888312869,1.1092174738168399,3.94639117777582e-08,1.0541716077664631e-08,1.3721486868970648e-17,-5.285339345355532e-19,1.6882433871217575e-11,2.937775526570755e-11,1.9801198714994204e-13,1.4850899036245653e-11,1.621228697317692e-13,462.61757933878187,117.54422075298874,199.82517528008086,1.8503868061477144e-10,1.5878305294447368e-10,8.774599359844937e-10,1.0389812936618548e-09,2.9722020410771646e-10,7.715225959985115e-11
2.46,19441.013581685158,0.015345098904499031,154.66352910663758,5.804867100034509e-05,1500000.0,5000000.0,145.32106774523743,108.19549576418062,72.30020499690197,127.69979500296454,176.8935273534702,23.106472646530015,24000000.0,732.7893139841179,2488.7121733705417,11.26159373319246,0.026191888179348307,4.0959715865296314e-05,4.193423407240769e-08,1.2872638465567589e-08,1.1246565821428905e-08,1.6260726441384873e-09,1.215377977446266e-18,1399.999999999998,4.298795432474242e-13,2.1283427220453195e-12,117.72019288142009,4000.0,6380.998101464271,119.00189853572493,4.240364838319374e-12,8.094104394198322e-12,1.2673639831086783e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.3242762146677,154.66352910663758,231.99529365995636,87.07300650051764,290.24335500172543,145.32106774523743,145.32106774523743,1.6602705835226577,78.22556523491697,31.924948750741134,19.139082889483355,1164.5662213851128,1.6706027090994282,18.237016862281227,0.08252375546113944,0.00019193135770893374,3.001484208991488e-07,4.193423407240769e-09,4.095971586529631e-06,0.0026191888179348307,1.1261593733192459,4.193423407240769e-08,1.1246565821428905e-08,1.5698883950058215e-17,-6.07688988723133e-19,1.8021693851794597e-11,3.1501113559208594e-11,2.1283427220453197e-13,1.5962570415339896e-11,1.7195181729896968e-13,467.5927221305962,119.00189853572493,202.30322751073237,1.9753191041599328e-10,1.6961459353277497e-10,9.306943999115423e-10,1.0946820471216503e-09,3.168409957771696e-10,8.094104394198322e-11
2.47,19439.91349000442,0.015345598590687367,154.65102739473576,5.8047709253203926e-05,1500000.0,5000000.0,145.3335689584145,108.65900110424235,71.83860830337993,128.16139169647786,176.71853720662918,23.28146279337104,24000000.0,740.802649051239,2488.5401604989884,11.432797146232097,0.026999429129939207,4.287423403399178e-05,4.4546784925254705e-08,1.3737210871352568e-08,1.199496683758489e-08,1.7422440337674656e-09,1.3964856562565493e-18,1399.9999999999977,4.558106859115549e-13,2.2868503942498406e-12,119.7556890806714,4000.0,6379.530022904846,120.46997709514945,4.528249331407604e-12,8.562343051005762e-12,1.350105604590057e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.31710905529616,154.65102739473576,231.97654109210364,87.0715638798059,290.2385462660196,145.3335689584145,145.3335689584145,1.6674374142107584,78.05911418964195,32.040347924119466,19.202059729475213,1173.3857247859003,1.6725078863426959,18.435171431680462,0.08469446411994183,0.00020001248622330154,3.17613461484239e-07,4.45467849252547e-09,4.287423403399178e-06,0.002699942912993921,1.1432797146232099,4.4546784925254705e-08,1.199496683758489e-08,1.7950180260914687e-17,-6.982428281282746e-19,1.9232095219893563e-11,3.376657635891421e-11,2.2868503942498406e-13,1.7151377956873805e-11,1.8232427436462196e-13,472.59727406698215,120.46997709514945,204.79896106175406,2.1080572378740316e-10,1.8112997325630416e-10,9.868621109680298e-10,1.1629695537926713e-09,3.3752640114751423e-10,8.562343051005762e-11
2.48,19438.814515447953,0.015346096577410302,154.63874936459783,5.804676471261761e-05,1500000.0,5000000.0,145.34584649150997,109.12359566051188,71.37982874647656,128.62017125337212,176.54293626535073,23.45706373464951,24000000.0,748.8670364708876,2488.3663320370765,11.605795027220728,0.027828012135077997,4.486893030609617e-05,4.7309044282162025e-08,1.4655517950054496e-08,1.2789390637503057e-08,1.866127312551211e-09,1.603561664390899e-18,1399.9999999999975,4.831686179382716e-13,2.4563011776286804e-12,121.81623111551944,4000.0,6378.05153037819,121.94846962180485,4.8342229865639204e-12,9.117240872171837e-12,1.437384431306728e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.3099249044295,154.63874936459783,231.95812404689673,87.07014706892642,290.23382356308804,145.34584649150997,145.34584649150997,1.674621237880487,77.8922357044709,32.15504281334303,19.264999993739654,1182.236012226335,1.6743611922744681,18.634555207265382,0.0869119732792335,0.00020839480978471756,3.3600862867945034e-07,4.730904428216203e-09,4.486893030609617e-06,0.0027828012135077997,1.1605795027220729,4.7309044282162025e-08,1.2789390637503057e-08,2.0511796744635922e-17,-8.017808321954495e-19,2.0517725130076257e-11,3.61829051031168e-11,2.4563011776286803e-13,1.8422258832215103e-11,1.9326744717530868e-13,477.63125480129247,121.94846962180485,207.31239835706825,2.2490499385350654e-10,1.9336891946255682e-10,1.0461083614658033e-09,1.2436326330929653e-09,3.59346107826682e-10,9.117240872171837e-11
2.49,19437.71665283968,0.015346592866706848,154.6266895784167,5.804583696029289e-05,1500000.0,5000000.0,145.3579057823292,109.58928158520499,70.92386344716223,129.07613655267684,176.36672438480022,23.633275615200006,24000000.0,756.9825829835934,2488.1906774828994,11.780597427386883,0.02867808489376554,4.69467749774736e-05,5.022885343667049e-08,1.563063493913117e-08,1.3632438706512585e-08,1.9981962326183393e-09,1.8402327978624073e-18,1399.9999999999973,5.120247134679884e-13,2.6373925366053757e-12,123.90199613449835,4000.0,6376.562610853925,123.43738914606978,5.159332626037457e-12,9.713367903624722e-12,1.5298974838654408e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.30272372953834,154.6266895784167,231.94003436762503,87.06875544043933,290.22918480146444,145.3579057823292,145.3579057823292,1.681822087043035,77.72495242421688,32.26903413816921,19.327902620866112,1191.1170910060803,1.6761632125415944,18.835170059967023,0.08917707069673199,0.0002170881077790541,3.5537890985197497e-07,5.022885343667049e-09,4.69467749774736e-06,0.0028678084893765544,1.1780597427386883,5.022885343667049e-08,1.3632438706512585e-08,2.3424806886603365e-17,-9.201163989312037e-19,2.1882888914783595e-11,3.8759379015243214e-11,2.6373925366053757e-13,1.978044402454032e-11,2.0480988538719535e-13,482.6946835720811,123.43738914606978,209.8435615483186,2.3987699065896923e-10,2.0637330504149828e-10,1.108585018015382e-09,1.3306012629137774e-09,3.824743709663602e-10,9.713367903624722e-11
2.5,19436.61989696491,0.015347087460774147,154.61484272348162,5.8044925587559283e-05,1500000.0,5000000.0,145.36975214358125,110.05606087003741,70.47070931043105,129.5292906893978,176.1899014369981,23.81009856300214,24000000.0,765.1493953263533,2488.01318632588,11.957214399175886,0.029550102464125805,4.9110832225136246e-05,5.331440866184051e-08,1.6665788857561524e-08,1.4526839318931797e-08,2.1389495386294667e-09,2.1104745198171707e-18,1399.999999999997,5.424531139488047e-13,2.8308601912974852e-12,126.01316150608581,4000.0,6375.063251459177,124.93674854081857,5.504677261221007e-12,1.0305117824066431e-11,1.62823898269771e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.2955055005434,154.61484272348162,231.92226408522242,87.06738838133893,290.2246279377964,145.36975214358125,145.36975214358125,1.6890399917607475,77.5572867342351,32.38232267234945,19.390766517236155,1200.0289675753077,1.6779145344860358,19.037017850812408,0.09149055367316995,0.00022610243032257645,3.757712358103699e-07,5.3314408661840515e-09,4.911083222513625e-06,0.0029550102464125805,1.1957214399175886,5.331440866184051e-08,1.4526839318931797e-08,2.6735461040832996e-17,-1.0552372599085853e-18,2.3332104400586085e-11,4.150576721308254e-11,2.8308601912974853e-13,2.123145143473114e-11,2.1698124557952188e-13,487.7875792021246,124.93674854081857,212.39247251939156,2.5577131919979196e-10,2.2018709044884028e-10,1.174449962010239e-09,1.4176758431479534e-09,4.070597456744275e-10,1.0305117824066431e-10
2.5100000000000002,19435.524242567357,0.015347580361969424,154.60320361800697,5.8044030195817453e-05,1500000.0,5000000.0,145.3813907570497,110.52393534652482,70.0203630230199,129.97963697679825,176.01246731044913,23.987532689551106,24000000.0,773.3675802119124,2487.833848047085,12.135655995777991,0.030444527410883625,5.136426885380682e-05,5.657433391549119e-08,1.7764396683085634e-08,1.5475478401814273e-08,2.288918281271073e-09,2.41916829526714e-18,1399.9999999999968,5.745312645441471e-13,3.0374899398544405e-12,128.1499048165845,4000.0,6373.553439484583,126.44656051541281,5.87142148773785e-12,1.1017804738292803e-11,1.73171286320307e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.28827018980746,154.60320361800697,231.90480542701044,87.06604529372618,290.2201509790873,145.3813907570497,145.3813907570497,1.6962749796519028,77.38926075696449,32.49490924419956,19.453590557202393,1208.9716475533755,1.6796157469489252,19.24010043033465,0.09385322911739012,0.0002354481049445031,3.972346031282268e-07,5.657433391549119e-09,5.136426885380682e-06,0.0030444527410883626,1.2135655995777992,5.657433391549119e-08,1.5475478401814273e-08,3.0495939242749435e-17,-1.20958414763357e-18,2.4870155356319832e-11,4.4432385381659715e-11,3.037489939854441e-13,2.2781174548908305e-11,2.2981250581765883e-13,492.9099600845503,126.44656051541281,214.95915287620178,2.726405056755599e-10,2.34856859509514e-10,1.2438695046345865e-09,1.522163923194636e-09,4.329282158007675e-10,1.1017804738292803e-10
2.52,19434.429684356768,0.015348071572801655,154.59176719741797,5.804315039548425e-05,1500000.0,5000000.0,145.39282668730732,110.99290668932697,69.5728210631213,130.42717893668558,175.83442191135353,24.165578088646697,24000000.0,781.6372443409928,2487.6526521190626,12.315932271290455,0.03136182981449037,5.371034921391857e-05,6.001762422102193e-08,1.893003379949452e-08,1.6481374242989103e-08,2.4486595565050964e-09,2.771493708424959e-18,1399.9999999999966,6.083401587996624e-13,3.2581067661740534e-12,130.31240386678843,4000.0,6372.03316237672,127.96683762327561,6.260784364352519e-12,1.1823478606032372e-11,1.8408466820975822e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.2810177720888,154.59176719741797,231.88765079612693,87.06472559322637,290.21575197742123,145.39282668730732,145.39282668730732,1.7035270759410859,77.22089636372264,32.606794734171395,19.516373583978613,1217.9451356677935,1.6812674402483012,19.44441963879907,0.09626591362021777,0.0002451357423368945,4.1982009352159725e-07,6.001762422102193e-09,5.371034921391858e-06,0.0031361829814490374,1.2315932271290455,6.001762422102193e-08,1.6481374242989103e-08,3.476490612607255e-17,-1.3857468542124795e-18,2.650204731929226e-11,4.7550132534613006e-11,3.2581067661740536e-13,2.44358007463054e-11,2.43336063519865e-13,498.06184418895606,127.96683762327561,217.54362395956852,2.905395136301963e-10,2.504313745741008e-10,1.3170158542510702e-09,1.640402822078256e-09,4.6021167052439554e-10,1.1823478606032372e-10
2.5300000000000002,19433.336217009015,0.015348561095930508,154.5805285144448,5.804228580599996e-05,1500000.0,5000000.0,145.4040648816215,111.46297641744849,69.12807970163196,130.8719202981629,175.65576516369146,24.34423483630878,24000000.0,789.9584943912602,2487.469588006019,12.498053280424873,0.03230248737892128,5.6152440051874355e-05,6.365368237356398e-08,2.0166452943658868e-08,1.7547692852798155e-08,2.6187600908603464e-09,3.1731830274690905e-18,1399.9999999999964,6.43964364775614e-13,3.493580857768041e-12,132.50083666944903,4000.0,6370.502407740167,129.4975922598287,6.6740460494498005e-12,1.2652933645954337e-11,1.9565127211481345e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.2737482245219,154.5805285144448,231.8707927716672,87.06342870899994,290.2114290299998,145.4040648816215,145.4040648816215,1.7107963034774696,77.05221517566503,32.717980074540726,19.57911441002941,1226.9494357499625,1.6828702060395984,19.64997730585283,0.09872943352226184,0.0002551762429494534,4.4358096999774163e-07,6.365368237356399e-09,5.615244005187436e-06,0.0032302487378921283,1.2498053280424875,6.365368237356398e-08,1.7547692852798155e-08,3.960832660730025e-17,-1.5865915137345452e-18,2.8233034121122344e-11,5.0870512003976825e-11,3.493580857768041e-13,2.6201856433260305e-11,2.5758574591024556e-13,503.243249053432,129.4975922598287,220.1459068417088,3.0952603509395576e-10,2.66961841977992e-10,1.3940681663884606e-09,1.762917055738186e-09,4.891281802870336e-10,1.2652933645954337e-10
2.54,19432.243835167737,0.015349048934163839,154.56948273645463,5.804143605562308e-05,1500000.0,5000000.0,145.41511017262278,111.93414589586754,68.68613500509417,131.31386499468766,175.47649700953366,24.523502990466575,24000000.0,798.3314370109372,2487.2846451639293,12.682029078305947,0.03326698551965784,5.8694013360186917e-05,6.749233681760606e-08,2.1477592949855386e-08,1.8677755113586693e-08,2.7998378362682644e-09,3.630600054103982e-18,1399.999999999996,6.814921293658298e-13,3.7448301707812735e-12,134.71538144658467,4000.0,6368.961163337635,131.03883666236,7.112550849670386e-12,1.3413453727503286e-11,2.0797909490255144e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.26646152659316,154.56948273645463,231.85422410468195,87.06215408343462,290.2071802781154,145.41511017262278,145.41511017262278,1.7180826827595053,76.88323856683466,32.828466248671916,19.641811817560907,1235.9845507195153,1.6844246372010179,19.856775250289587,0.10124462498298478,0.00026558080354930486,4.6857276029777165e-07,6.749233681760607e-09,5.869401336018692e-06,0.0033266985519657846,1.2682029078305948,6.749233681760606e-08,1.8677755113586693e-08,4.510033302973022e-17,-1.815300027051991e-18,3.006863012979745e-11,5.440565909482664e-11,3.744830170781274e-13,2.808622628085955e-11,2.725968517463319e-13,508.45419177941847,131.03883666236,222.766022326012,3.296606251753826e-10,2.8450203398681544e-10,1.4752128489382258e-09,1.8767793581272766e-09,5.199477372563786e-10,1.3413453727503286e-10
2.5500000000000003,19431.15253343841,0.01534953509046239,154.5586251567183,5.804060078229702e-05,1500000.0,5000000.0,145.42596726703758,112.40641633512382,68.24698283022082,131.75301716954735,175.29661740817923,24.703382591821015,24000000.0,806.7561787890168,2487.097813041022,12.8678697197851,0.03425581755457126,6.133865999133589e-05,7.154396437308179e-08,2.286764377719527e-08,1.9875089169581885e-08,2.992554607612893e-09,4.151956028126649e-18,1399.999999999996,7.210158852474894e-13,4.012841339426886e-12,136.95621662736195,4000.0,6367.409417099942,132.59058290005265,7.577730093564074e-12,1.4224167741727345e-11,2.2102475857568777e-10,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,298.25915766014003,154.5586251567183,231.83793773507745,87.06090117344553,290.2030039114851,145.42596726703758,145.42596726703758,1.725386231929108,76.71398765629849,32.93825429238684,19.70446455852271,1245.050482627779,1.6859313275923846,20.064815279234956,0.10381233404288724,0.0002763609247161963,4.94853429466489e-07,7.154396437308179e-09,6.13386599913359e-06,0.003425581755457126,1.28678697197851,7.154396437308179e-08,1.9875089169581885e-08,5.1324504563022005e-17,-2.0759780140633245e-18,3.201470128807329e-11,5.816840204284447e-11,4.012841339426886e-13,3.0096310045701645e-11,2.884063540989958e-13,513.694689012475,132.59058290005265,225.4039909300895,3.5100770059425276e-10,3.0310920374256297e-10,1.5606476922298517e-09,1.9986096514965524e-09,5.525618964392195e-10,1.4224167741727345e-10
