Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
0.1,6.832712675605079,0.8517910390196837,6.861666309291316,20.375330746764234,4.323013906528636,2.1245933366999106,6.047832902089175,1.119132508005514,3.77665152971762,0.04764239737616643,0.1653753800106865,0.36139507724601055,7.919951788439284,13.135630491700654,8.495333922919654,32.14560486775621,6.964766202773478,0.19005791330466737,1.053317698650132,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6237365626131243,0.6467826594559779,6.4231858670396305,67.90213202762816,66.1752822200673,4.227139769745086,1.225779774351901,0.40242242974385123,0.503998164007661,0.5222881656359345,2.4410563717237403,2.026715662661613,0.15417435947103442,1.6307532448149942,1.3739065475571912,1.2995235907531175,26.73736445560503,407.31094384970305,401.9454287059369,20.39488164034037,2.923167028364754,0.0036320466530275542,0.039585811500991906,0.5435466262600183,39.9429341729059,39.32045502237929,1.0168208219608896,0.7883668283322812,0.5,0.045823127661926186,0.0,2.813601908950703,2.3873648141206707,8.75323855793918,67.23044133202326,65.37033762091752,3.6760397009853523,1.5225972998856716,0.8435146708949239,0.6594325619556415,1.2230999179992261,59.150224915592965,58.37834635091606,0.05892863032878281,0.5299691440513691
0.11,6.8373926326953915,0.8515586203456768,6.866665243203138,20.407518990868255,4.3272723471417045,2.127970191376862,6.051760846765109,1.1209720501800464,3.7790738968323803,0.052163269758389676,0.16492582593450633,0.36038077957239106,7.907780588342671,13.14539220017894,8.496068600740708,32.170009573989326,6.953815215578695,0.18969884251229158,1.0516598056223607,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6231988635331193,0.646636512071823,6.421433244302679,67.94864050520026,66.2234929384997,4.229491306800469,1.2264323211985688,0.40139901984119075,0.5026829427252762,0.5208223026380195,2.4344206388714675,2.0236010525568897,0.1537769540049418,1.6285602782746686,1.372161636366534,1.2996107254036933,26.73967670711123,407.61363588236856,402.25058271220513,20.401253229384114,2.924462732414501,0.0036514815006371357,0.03951187816666044,0.5425197197009027,39.880130261343815,39.25856570986329,1.0153993868831248,0.7872552647792658,0.5,0.04999022509432478,0.0,2.814612949923522,2.3891621806463377,8.761861048492523,67.3366496622689,65.47423803635984,3.678899395177856,1.524545989512731,0.8442718071092327,0.6604458084881623,1.2251103536417727,59.18864178570148,58.41579057506589,0.058962657417356956,0.5302880950386453
0.12,6.842048544334903,0.8513222859279452,6.871640587913362,20.439741693261375,4.3315229167313065,2.1313506524506387,6.055698829191473,1.1228090213981838,3.781502782169106,0.056642812428958224,0.1644988979611693,0.3593693964005301,7.895597937246675,13.15513785081215,8.496784913830373,32.19437659278554,6.9428773189358886,0.18934070524608515,1.050003885522762,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6226586451003693,0.6464878883645429,6.41965109372545,67.99491002389139,66.27147615795404,4.231830161887293,1.2270815347899982,0.4003781521554741,0.5013709829944634,0.5193606516780461,2.4281188831354314,2.0204835121414244,0.15339944613545764,1.6263644036937035,1.370405899311467,1.2996956786909806,26.741931159298332,407.9158299917682,402.55526547853106,20.407608868277105,2.925755619593554,0.003671072158931327,0.03943813385983067,0.541495482933279,39.817401424097326,39.19675004695326,1.0139791551245043,0.7861446594011207,0.5,0.054089653991151516,0.0,2.815618283002016,2.390955393676714,8.770467601797549,67.44297169108523,65.57824941486223,3.6817575682725128,1.5264955541510352,0.8450253390245916,0.661457422538133,1.2271179794860751,59.22715682902429,58.453335555935396,0.05899676654255816,0.5306078789437945
0.13,6.846680355529387,0.8510820353699269,6.876592263386834,20.471998688470514,4.3357655997501405,2.1347347323753416,6.059646843699465,1.1246434019310212,3.7839381540723513,0.06108169399285991,0.16409133595490205,0.35836092055829594,7.883406979272401,13.164867300914116,8.497482777764498,32.21870567560537,6.931952514264517,0.18898350115539536,1.0483499419809277,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6221159135417904,0.6463367873778818,6.417839412317544,68.04094003717994,66.31923110655529,4.234156316887915,1.227727408440083,0.39935982481124527,0.500062279670284,0.5179032023908493,2.422102982629523,2.0173638459958076,0.15303896803974873,1.6241661852426759,1.3686397270379176,1.2997784408507178,26.744127546458206,408.217521753475,402.859473897202,20.413948498118454,2.92704568127894,0.0036908149678591042,0.03936457853298081,0.5404739149543152,39.75474766930701,39.13500816914223,1.012560128389596,0.7850350157567155,0.5,0.05812314391730984,0.0,2.8166179064647716,2.3927444518465513,8.779058186374085,67.5494068724773,65.68237213961746,3.6846142019414296,1.528445998235327,0.8457752547110973,0.6624673942213397,1.2291227739704131,59.265769990118244,58.49098080420419,0.05903095761870669,0.5309284913984185
0.14,6.851288009096145,0.8508378683537523,6.881520192021857,20.504289820158032,4.340000380648291,2.1381224342893166,6.063604879927538,1.126475172028142,3.7863799853887428,0.0654805641216091,0.16370042735647114,0.3573553449070225,7.871210335211657,13.174580418443352,8.498162112356688,32.242996561090706,6.921040804180258,0.18862722985173855,1.0466979773629688,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6215706749003499,0.6461832081931023,6.415998197681975,68.08672997679567,66.3667570358972,4.236469752558935,1.2283699357746798,0.3983440351678984,0.4987568276288025,0.5164499444596289,2.4163328980806638,2.0142427247806634,0.15269313275158472,1.6219660935429525,1.3668634431491826,1.2998590026162506,26.746265616220203,408.51870707313327,403.1632047002221,20.420272067126415,2.928332908187748,0.0037107070199138992,0.039291212130724354,0.5394550146529871,39.69216901197378,39.07334016475736,1.0111423085382318,0.7839263365596275,0.5,0.062092361727003116,0.0,2.8176118190435284,2.3945293537861247,8.78763277073666,67.65595469059345,65.78660630718741,3.687469278777221,1.5303973208200004,0.846521542614977,0.6634757136491032,1.2311247155095564,59.30448116764329,58.52872590014357,0.05906523051943958,0.531249928627568
0.15,6.85587144662698,0.850589784626761,6.88642429767593,20.53661493514625,4.344227243880226,2.1415137580814805,6.067572925118488,1.1283043119259089,3.7888282511860467,0.06984005686114503,0.16332381101248275,0.35635266232455126,7.859010289998867,13.184277072887433,8.498822840186069,32.26724898454814,6.910142191474956,0.18827189092394056,1.0450479938096144,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6210229350767345,0.6460271499205126,6.414127447913479,68.1322792622896,66.4140532116462,4.238770449015596,1.2290091106038792,0.39733078042548897,0.497454621745195,0.5150008675914415,2.410773777211954,2.0111207332107104,0.1523598614393665,1.61976453932369,1.3650773298385608,1.2999373550437678,26.748345124917613,408.8193819038008,403.46645457789145,20.426579524679976,2.929617290881159,0.0037307458706497096,0.03921803459292651,0.5384387808533776,39.629665468108875,39.01174611371229,1.0097256974531674,0.782818624373784,0.5,0.06599891677738932,0.0,2.8186000197242755,2.396310098124143,8.796191323408681,67.76261464000856,65.89095191415423,3.6903227817591175,1.5323495190867016,0.8472641914108863,0.6644823709328153,1.2331237825038257,59.34329023682886,58.566570458358555,0.05909958509762661,0.5315721871492928
0.16,6.8604306085842985,0.850337784002059,6.891304505580439,20.568973883844627,4.348446173905874,2.144908699955859,6.071550964216263,1.1301308018482725,3.7912829286518956,0.07416079081114495,0.1629594539168272,0.3553528657085969,7.8468088149137785,13.193957137257897,8.499464886388552,32.291462675994005,6.899256679334299,0.1879174839408062,1.0433999930146467,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6204726998704561,0.6458686116998288,6.412227161602726,68.17758730198904,66.46111891271886,4.2410583857804625,1.2296449269103764,0.3963200575021442,0.49615565689821733,0.5135559615220643,2.4053956114301114,2.007998375736436,0.1520373634015702,1.6175618773154532,1.3632816299699009,1.3000134894874025,26.750365836930687,409.11954230780657,403.76922015436145,20.432870822608965,2.9308988196613934,0.0037509295181276307,0.039145045855253045,0.5374252123223117,39.56723705598221,38.95022607923607,1.0083102970684237,0.781711881464388,0.5,0.06984436314095023,0.0,2.81958250772834,2.398086683488164,8.804733812924614,67.86938622713373,65.99540884372185,3.6931746942880097,1.5343025880996923,0.8480031899888528,0.6654873561843535,1.235119953339977,59.382197050420736,58.60451412622241,0.059134021186223906,0.5318952637612039
0.17,6.864965434423167,0.8500818663586405,6.896160742226642,20.601366519696526,4.352657155191884,2.148307252991575,6.07553898011633,1.1319546220077927,3.7937439968400626,0.07844336930665466,0.16260562626847036,0.35435594797559933,7.834607591409114,13.20362048731032,8.50008817846084,32.31563736094847,6.888384271250628,0.1875640084534617,1.0417539763124228,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6199199749931944,0.6457075927002597,6.410297337837236,68.22265349421055,66.50795343018218,4.243333541845036,1.2302773788341324,0.3953118630867245,0.4948599279688154,0.5121152160143362,2.4001728676610106,2.0048760826415926,0.15172411447588924,1.6153584104460756,1.3614765494818044,1.3000873975758511,26.752327524069802,409.4191844325671,404.0714979975636,20.439145914676423,2.9321774846143973,0.0037712563785159917,0.03907224584965191,0.5364143077760551,39.50488379562235,38.88878011114038,1.0068961093580295,0.7806061098562291,0.5,0.07363020171870166,0.0,2.820559282487819,2.399859108505077,8.813260207832526,67.97626896839066,66.09997688294598,3.696025000134926,1.536256521134291,0.8487385274368757,0.6664906595166129,1.2371132063923167,59.42120144112976,58.642556579954636,0.05916853860045573,0.5322191555069768
0.18,6.869475862901635,0.849822031639271,6.900992935064332,20.633792697838178,4.356860172214333,2.151709408502232,6.079536954316211,1.1337757526082881,3.796211436018381,0.08268838124759206,0.16226083634507724,0.35336190205806417,7.822408073332933,13.21326700006881,8.500692645753276,32.33977276200518,6.8775249708558,0.18721146400103789,1.0401099448469808,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6193647661005494,0.6455440921191863,6.408337976185415,68.26747723034386,66.55455606434742,4.2455958958256845,1.2309064606326912,0.3943061937402036,0.4935674298367657,0.5106786208543144,2.3950835270387816,2.0017542259658976,0.15141879977959052,1.6131544009839356,1.3596622656097583,1.300159071152111,26.754229963979284,409.7183044648337,404.3732846388366,20.44540475561255,2.933453275693339,0.003791725194177672,0.038999634505523156,0.5354060658965683,39.442605707858014,38.82740825213228,1.0054831363143353,0.7795013114469423,0.5,0.07735788282466502,0.0,2.8215303435835404,2.401627371802204,8.82177047669958,68.08326238578685,66.20465576456007,3.6988736833208455,1.538211310463283,0.8494701929951654,0.6674922710449299,1.239103520025598,59.460303227994274,58.68069751454133,0.05920313714345734,0.5325438595904531
0.19,6.8739618321702105,0.849558279851253,6.905801012424319,20.666252275255424,4.36105520945965,2.1551151558748978,6.083544867002696,1.1355941738456807,3.7986852275772645,0.08689640135932629,0.16192380688265534,0.35237072090564053,7.810211509487674,13.22289655442962,8.50127821928063,32.36386859824748,6.866678781988413,0.18685985011307274,1.0384678995029328,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6188070788180927,0.6453781091826546,6.406349076702329,68.31205789574112,66.6009261240226,4.247845426008597,1.2315321666707169,0.39330304585881526,0.49227815738217007,0.5092461658528317,2.390108736252811,1.998633125277896,0.15112029310197078,1.6109500745371017,1.3578389294386184,1.3002285022509272,26.756072939541927,410.0168986494091,404.67457656562664,20.451647301500838,2.934726182688082,0.00381233500662969,0.03892721175021328,0.5344004853383767,39.38040281470355,38.76611053523443,1.0040713799567904,0.7783974879603325,0.5,0.08102880816283808,0.0,2.822495690728275,2.403391472007638,8.830264588113899,68.1903660074328,66.3094451620212,3.7017207281289175,1.5401669472676562,0.8501981760442824,0.6684921808875136,1.2410908725959444,59.49950221723317,58.71893664232108,0.05923781660703906,0.5328693733635433
0.2,6.878423280021244,0.8492906110654935,6.910584903281645,20.6987451096762,4.365242251426732,2.1585244836920423,6.0875626975400365,1.137409865910266,3.801165353538975,0.09106799101107912,0.1615934191865506,0.3513823974820443,7.798018997029468,13.232509029375528,8.501844831297406,32.38792458709568,6.855845708495497,0.18650916631437103,1.03682784110593,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6182469187608738,0.6452096431448008,6.404330639922674,68.35639487219511,66.64706292422883,4.250082110474821,1.2321544913888365,0.3923024157914734,0.490992105481546,0.5078178408410504,2.3852319825869173,1.9955130613398409,0.15082760765317543,1.6087456296388103,1.3560066731956453,1.3002956830483263,26.757856237542327,410.3149632337793,404.9753702445857,20.45787350861532,2.935996195323063,0.003833085074209402,0.038854977510015966,0.5333975647424697,39.31827513822168,38.70488699126848,1.0026608423061611,0.7772946410809086,0.5,0.08464433319868214,0.0,2.8234553237181235,2.405151407751087,8.838742510688848,68.29757936388758,66.41434472403023,3.704566119005918,1.542123422283684,0.8509224660691663,0.6694903791666609,1.2430752424533298,59.53879820702058,58.75727368539942,0.05927257677591851,0.5331956942616084
0.21,6.882860143433781,0.8490190254174355,6.915344537683077,20.73127106117365,4.369421282622886,2.1619373781091347,6.091590423633907,1.1392228089826082,3.8036517974010184,0.09520369683893196,0.16126881636978965,0.3503969247687572,7.785831382838004,13.242104306152479,8.502392416096988,32.41194044202072,6.845025754474789,0.18615941211567025,1.035189770178747,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6176842914869177,0.6450386932884496,6.402282666867797,68.40048753341623,66.69296579032313,4.252305926872042,1.2327734293589239,0.39130429969617203,0.48970926901273076,0.506393635675808,2.3804406177895543,1.9923942508682453,0.15053998774289998,1.6065412198518312,1.3541655947592797,1.300360605956264,26.75957965118205,410.6124945356067,405.2756620929829,20.46408333482697,2.9372633031367785,0.0038539750541061904,0.03878293170824918,0.5323973027096054,39.25622270191292,38.643737639749645,1.0012515254160883,0.7761927722897174,0.5,0.08820576754493735,0.0,2.824409242517239,2.4069071776621196,8.84720421305482,68.40490199344858,66.5193540246131,3.7074098407014584,1.544080724874211,0.8516430527237375,0.6704868560064616,1.2450566079370924,59.57819097930906,58.795708388685725,0.05930741742049518,0.5335228199143862
0.22,6.887272359763432,0.8487435231034222,6.9200798456250014,20.76382998804373,4.373592287574035,2.1653538270273236,6.095628023513568,1.1410329832444221,3.806144541938939,0.09930405466684396,0.16094913098533808,0.3494142957556701,7.773649523745116,13.25168226297287,8.502920907955003,32.43591587816869,6.834218923683573,0.18581058703731862,1.033553687537455,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.6171192026238543,0.6448652589228405,6.400205159018285,68.44433525685703,66.73863404717663,4.25451685301088,1.2333889751378668,0.3903086938937604,0.4884296428427897,0.5049735402260945,2.37572183773528,1.9892769131263754,0.15025666764163054,1.604337000776839,1.3523157963273904,1.3004232633786814,26.76124297360678,410.90948877848905,405.5754485490335,20.47027673617245,2.9385274957787195,0.0038750045549040715,0.038711074270132394,0.5313996978680275,39.19424552732529,38.58266251114195,0.9998434312961005,0.7750918832652253,0.5,0.09171437984219018,0.0,2.8253574470319527,2.4086587803744073,8.855649663879905,68.5123334285491,66.6244726915075,3.7102518779064613,1.5460388454238072,0.8523599256608989,0.671481601538748,1.247034947387829,59.617680321172095,58.834240485929534,0.05934233831573368,0.5338507478568806
