Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
0.1,0.43728355773674615,0.24745868173578284,0.00025973743986836706,0.09355656936403435,0.0018259919441617875,0.0021083824029609127,0.014234160364850737,0.03997786626204264,2.948013621641274,0.16297320397150244,0.14401468704696813,0.6009132797250127,0.22337129544558315,0.09502733894345666,0.09850383561646167,0.0918368087163213,1.3990867202749873,1.776628704554417,1.9049726610565434,2.0,2.0,2.0,2.0,0.05198637835872599,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3766485403427722,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.20135263731473185,0.4525824461716387,0.0029879255577666217,0.007415968328877434,0.006185513702653172,1.1144528939329167e-05,0.06254793459872533,0.008420091242763092,0.0005745726821029021,-0.3104113378687591,0.1305,0.0,0.009716101056593554,0.09849682132070685,-0.1390950033491634,0.022334094794564947,0.09,0.0010167711041676746,0.5873834981846976,0.2769448028125566,0.004320440611409043,0.05370338551119508,1.1105610986380885,0.10545146674232564,0.2893099679357509,0.030391088772294735,0.05223801472808169,0.09828561252906873,0.009412619591401493,0.024687519884062797,0.01477557534246925,0.09310351167462493
0.11,0.43147457621968516,0.25184967464426733,0.00027157440474405924,0.09293306737495748,0.0019040438838112267,0.001256530722141418,0.015613038531312098,0.03654517967260463,2.9450520668726363,0.1635771544114041,0.14799470689118233,0.6109603830922692,0.22598558666956645,0.09457072983538967,0.09835080960250664,0.09105676267718452,1.3890396169077308,1.7740144133304336,1.9054292701646103,2.0,2.0,2.0,2.0,0.05494793312736368,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.377397297195658,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.19930797632763245,0.44656971044222876,0.0029881352427911143,0.007547343007185698,0.006407200484631996,1.2190045681815744e-05,0.06217608410743284,0.008363976063746172,0.0005990070236383646,-0.28235194373929295,0.1305,0.0,0.010293629953224316,0.06030087279894375,-0.13662667543652207,0.01331042993964404,0.09,0.0012232011745238777,0.5861532873313868,0.2827948170910171,0.00443984120673547,0.04934498471881453,1.1100105501647988,0.10569945795502406,0.2941352854675575,0.03019684489241547,0.05284972150663551,0.09812227891123183,0.00932549783153438,0.024655471679191646,0.014752621440375995,0.09243453599760267
0.12,0.4257456762506894,0.2561796487030982,0.0002825972494168295,0.09231328576949466,0.0019812933121579404,0.0007764675534264676,0.016965927006997644,0.03342292030763912,2.942357968444252,0.163904109636015,0.15190696930058492,0.6209995018409713,0.2286500457924702,0.09412192097075939,0.09819724270824864,0.09028315756279563,1.3790004981590287,1.7713499542075297,1.9058780790292407,2.0,2.0,2.0,2.0,0.05764203155574821,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3780791420715648,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.1972787594643207,0.4406398559515737,0.0029883350023412495,0.00767691154361044,0.006609960754523385,1.3206185502289782e-05,0.06180591824252673,0.00830819571925452,0.0006231800407445447,-0.2568776241854575,0.1305,0.0,0.010811941030893875,0.03784389251683404,-0.13392597935207107,0.008225120793446571,0.09,0.001444239341076139,0.5849317225832387,0.28847341779196484,0.004557209079017547,0.04534155718184467,1.1094529833204807,0.10594034882327424,0.2989561018303157,0.030003639372055114,0.053473162531013085,0.09796072693534484,0.00924021692604121,0.024623293714212544,0.014729586406237297,0.09176933789088276
0.13,0.42009587932055603,0.26044944571201384,0.00029295846615859356,0.09169720744561828,0.002057746172185764,0.0005113887706581147,0.01829124870401005,0.030583028516234595,2.939906706433649,0.16408205619650423,0.1557533790110598,0.6310306346046719,0.23136461751627238,0.09368101141608334,0.0980431546263674,0.08951595478374631,1.368969365395328,1.7686353824837275,1.9063189885839167,2.0,2.0,2.0,2.0,0.06009329356635096,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3787001146784241,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.19526505056308469,0.43479187090631777,0.002988525506367665,0.007804694617375658,0.006797398535831841,1.4198689269814644e-05,0.061437435217000166,0.008252748670105645,0.0006470939111540875,-0.23374638268745734,0.1305,0.0,0.011279441187673095,0.02514087974667521,-0.13113084942230682,0.005417141247581409,0.09,0.0016785307572429488,0.5837195754148706,0.29398829952584543,0.004672601370331793,0.04166732186025981,1.1088882636560735,0.10617443973240379,0.30377240192206023,0.02981143845769372,0.05410832481592172,0.09780103559905434,0.009156778082996139,0.024590989931392332,0.014706473193955108,0.09110792071768475
0.14,0.41452421637199627,0.26465989718501104,0.00030277900577060473,0.09108481537418364,0.0021334083698342325,0.0003676030022198381,0.01958850538157937,0.027999996456597957,2.937675961199175,0.16418781200661425,0.1595357611729394,0.6410537757378396,0.23412924670586127,0.0932480993157811,0.09788856502100625,0.08875511574854503,1.3589462242621604,1.7658707532941387,1.9067519006842188,2.0,2.0,2.0,2.0,0.06232403880082504,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3792657108508575,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.19326690924626067,0.42902475323830186,0.002988707365952526,0.007930713545377213,0.006972303155703106,1.5172766608968163e-05,0.06107063320945574,0.008197633383676527,0.0006707507943563578,-0.21273966874124298,0.1305,0.0,0.011702902292854839,0.018157656476523686,-0.12832306549839137,0.003894018602514745,0.09,0.001924871192941029,0.5825176275738253,0.2993466902560879,0.004786072835188182,0.0382978677000652,1.108316253513373,0.10640201426306295,0.3085841684196274,0.029620210858719846,0.0547551954039013,0.09764328437289253,0.009075182276996612,0.02455856427465719,0.014683284753150937,0.09045028743643425
0.15,0.4090297277447796,0.2688118244424661,0.00031215533394432607,0.0904760925935785,0.0022082857742428807,0.00029121239933434023,0.02085782315028528,0.025650632554287515,2.935645491636787,0.16426542263321936,0.16325586731598923,0.6510689154451699,0.23694387834302427,0.09282328188795891,0.09773349352551941,0.08800060186759964,1.3489310845548301,1.7630561216569758,1.9071767181120411,2.0,2.0,2.0,2.0,0.0643545083632131,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3797809315451866,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.19128439094446056,0.4233375105502361,0.0029888811396379714,0.008054990073255653,0.007136853218574134,1.6133031379792363e-05,0.0607055103613389,0.008142848333422065,0.0006941528317914099,-0.19365996604770813,0.1305,0.0,0.01208777399241529,0.014420637683393274,-0.12554859167673843,0.003084812946148666,0.09,0.002182185016357681,0.5813266703676341,0.30455538881692146,0.004897676019479677,0.035210168575483355,1.1077368119228237,0.10662334035258321,0.31339138183644555,0.0294299276551624,0.05541376135447593,0.09748755314358655,0.008995430267719637,0.02452602068918867,0.014660024028827911,0.08979644060372725
0.16,0.40361146312106483,0.2729060387046349,0.00032116476916227107,0.08987102220413136,0.002282384217989127,0.0002518836498024389,0.022099671620517937,0.0235138481306198,2.933796935672001,0.16433937416981162,0.1669153807360286,0.6610760398990282,0.2398084574818202,0.09240665542065536,0.09757795974040484,0.08725237455717394,1.338923960100972,1.7601915425181798,1.9075933445793447,2.0,2.0,2.0,2.0,0.06620306432799916,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3802503274945201,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.1893175469230765,0.41772916006147853,0.0029890473389554036,0.008177546218064179,0.007292764157628493,1.7083505176547115e-05,0.060342064774000434,0.008088391998371821,0.000717302147039984,-0.1763286504477669,0.1305,0.0,0.01243851785923359,0.012489320634621897,-0.12283208173213683,0.0026682035023572353,0.09,0.002449503201227864,0.5801475039138911,0.309620798713032,0.005007461422080858,0.03238257823930306,1.1071497944980397,0.10683867136110099,0.3181940205745365,0.029240562204694304,0.056084009733630445,0.09733392215521296,0.008917522618663751,0.02449336312105467,0.014636693961060725,0.08914638237739048
0.17,0.3982684814710124,0.27694334118590636,0.0003298695487732675,0.08926958736276829,0.0023557094973192484,0.00023275946552206455,0.023314700208704943,0.021570464445248565,2.932113631029977,0.16442292882236811,0.17051592135114135,0.671075131345547,0.24272292920539087,0.09199831526858418,0.09742198323142962,0.08651039524330917,1.328924868654453,1.757277070794609,1.9080016847314158,2.0,2.0,2.0,2.0,0.06788636897002309,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.38067803978871,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.18736642431104514,0.4121987285540224,0.002989206433270897,0.008298404149113994,0.007441396392846672,1.802765397696604e-05,0.05998029450588171,0.008034262862649145,0.0007402008460094159,-0.16058408728891066,0.1305,0.0,0.012758870084660466,0.011548373501309429,-0.12018599979390038,0.0024656210182752297,0.09,0.002725945608504806,0.5789809363541215,0.3145489586117578,0.0051154776405342404,0.02979480970987907,1.1065550533269244,0.10704824705144339,0.3229920609709736,0.02905209004929939,0.05676592760362493,0.09718247194824776,0.008841459716067783,0.024460595516876946,0.014613297484714441,0.08850011451962861
0.18,0.39299985099863116,0.2809245231895255,0.00033831995893891695,0.08867177127814999,0.002428267372372948,0.00022454180778905665,0.024503645579717768,0.019803037958067676,2.930580453954058,0.16452304880581414,0.17405905010543796,0.6810661682002248,0.24568723858414002,0.09159835585039654,0.09726558352794845,0.08577462536571125,1.3189338317997752,1.75431276141586,1.9084016441496034,2.0,2.0,2.0,2.0,0.06941954604594214,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.381067836779617,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.18543106613180405,0.40674525231864533,0.0029893588540434164,0.008417586096917597,0.007583835763918957,1.896843989673625e-05,0.05962019756996409,0.007980459415033498,0.0007628510171156526,-0.1462799372089319,0.1305,0.0,0.013052026480024145,0.011143682965502763,-0.11761599869173986,0.002378571369909477,0.09,0.0030107076647845573,0.5778277830323318,0.31934556993417407,0.005221771503163139,0.02742790218135456,1.1059524368592049,0.10725229449082099,0.32778547733920466,0.028864488821965465,0.05745950201313023,0.09703328329656592,0.008767241787994763,0.024427721823535392,0.014589837529192268,0.08785763840025713
0.19,0.3878046490878515,0.28485036620252413,0.00034655676369233743,0.08807755720638034,0.00250006356740195,0.00022212841335446715,0.02566728032548785,0.018195702013609365,2.9291836739616772,0.1646432056143208,0.17754627298587958,0.6910491251337084,0.24870133063524,0.09120687064648654,0.09710878012141677,0.0850450263816024,1.3089508748662917,1.75129866936476,1.9087931293535134,2.0,2.0,2.0,2.0,0.07081632603832277,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3814231476400294,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.18351151133638238,0.40136777710121413,0.002989504998577212,0.008535114283164953,0.007720954059345968,1.9908377644602072e-05,0.05926177193154079,0.007926980148574231,0.0007852547314615436,-0.13328364493549924,0.1305,0.0,0.01332076776397872,0.011024790030488738,-0.11512398516268917,0.0023530062826638705,0.09,0.003303050503620096,0.5766888656392568,0.32401602189239503,0.005326388189576387,0.025264178335919603,1.1053417897902222,0.10745102888152366,0.33257424200556107,0.028677738153737933,0.05816471998767533,0.09688643714245067,0.008694868923569701,0.02439474598790958,0.014566317018212515,0.0872189550000182
0.2,0.3826819622488859,0.2887216419905325,0.00035461310236473365,0.08748692844730516,0.0025711037709828764,0.0002227330799547949,0.026806384927710186,0.016734023489449232,2.9279108230798725,0.16478495277839428,0.18097904470000273,0.7010239731482922,0.25176515028347246,0.09082395219736474,0.09695159246410136,0.08432155976953039,1.2989760268517077,1.7482348497165274,1.9091760478026352,2.0,2.0,2.0,2.0,0.0720891769201275,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3817470928426925,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.18160779483859377,0.39606535804921156,0.002989645233337115,0.008651010866645034,0.007853455021489663,2.084958989995472e-05,0.058905015506326056,0.007873823560257464,0.0008074140430115272,-0.1214750903807452,0.1305,0.0,0.013567544186306678,0.011054579976216105,-0.11270983432996606,0.0023594115159611424,0.09,0.0036022935653426662,0.5755650113234547,0.3285654142614643,0.005429371341000082,0.02328719472534447,1.1047229529407996,0.10764465432706477,0.3373583253412104,0.0284918195814393,0.058881568520407865,0.09674201452968205,0.008624341092360183,0.024361671956658285,0.014542738869615202,0.08658406491397173
0.21,0.37763088606444695,0.29253911269306276,0.00036251598988941083,0.08689986834134684,0.0026413936362265377,0.00022483984007649094,0.027921732628025654,0.015404872020976023,2.9267505771969744,0.16494880168391413,0.18435877208207915,0.7109906796462402,0.254878642323063,0.09044969210261238,0.09679403996798097,0.08360418703316418,1.2890093203537598,1.745121357676937,1.9095503078973877,2.0,2.0,2.0,2.0,0.0732494228030256,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3820425120540365,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.17971994755211498,0.3908370596580416,0.0029897798968850295,0.0087652979010952,0.007981909773818536,2.1793859851037335e-05,0.05854992615887261,0.007820988150721216,0.0008293309887634048,-0.11074537539294632,0.1305,0.0,0.013794534271343336,0.011158363845738178,-0.1103723433550521,0.0023817284259302685,0.09,0.003907808853061611,0.5744570517704928,0.3329985781705954,0.0055307631624623745,0.021481686023634195,1.1040957631329726,0.1078333645395711,0.3421376957900803,0.02830671645633791,0.05961003456308826,0.09660009653477554,0.008555658163886598,0.02432850367603557,0.014519105995197144,0.08595296835498532
0.22,0.3726505251365507,0.296303530917837,0.0003702874959130401,0.08631636026687721,0.0027109387809812605,0.0002276309962220019,0.02901408152876946,0.014196302211758377,2.925692649738038,0.1651347004238594,0.1876868172136003,0.7209492084895324,0.2580417513809805,0.0900841810204487,0.096636142003852,0.08289286970502223,1.2790507915104676,1.7419582486190195,1.9099158189795513,2.0,2.0,2.0,2.0,0.07430735026196178,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3823119893018845,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.17784799642966095,0.38568195571786956,0.00298990930248713,0.00887799730265772,0.008106784094960585,2.274267766892856e-05,0.058196501701301785,0.007768472424018949,0.0008510075889164983,-0.10099574345358933,0.1305,0.0,0.014003686485602513,0.01129584036458823,-0.10810975200532107,0.0024112951429796662,0.09,0.004219016328482552,0.5733658222516471,0.3373200950652718,0.005630604516408009,0.019833507188283465,1.103460053061451,0.10801734349359954,0.3469123198925576,0.028122413854010486,0.0603501050174276,0.09646076419645704,0.008488819927252594,0.024295245091746746,0.014495421300577798,0.08532566515727412
0.23,0.36773999303315463,0.30001563983537405,0.0003779456873811859,0.08573638763802431,0.0027797447880335163,0.00023067071399799063,0.030084170600801787,0.013097446064435683,2.9247276950278818,0.16534229867190484,0.19096450032836526,0.7308995200523534,0.2612544218811449,0.0897275086679239,0.09647791790062714,0.08218756935018502,1.2691004799476466,1.7387455781188552,1.910272491332076,2.0,2.0,2.0,2.0,0.07527230497211823,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.382557876015462,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.1759919645039189,0.3805991292602216,0.0029900337404340826,0.008989130824439785,0.008228459746468225,2.3697282244836684e-05,0.057844739892286744,0.007716274887422187,0.0008724458470372382,-0.09213660499891249,0.1305,0.0,0.014196750570312671,0.011445530741624318,-0.10592002975369605,0.0024434948733807146,0.09,0.00453538006140599,0.5722921606436111,0.3415343140835176,0.005728935009850958,0.018329572804447174,1.102815651160558,0.10819676603107796,0.35168216230559485,0.027938898485632805,0.06110176672663891,0.09632409844346053,0.008423826110882823,0.0242619001488418,0.01447168768509407,0.08470215478003376
0.24,0.362898412235012,0.30367617327305846,0.00038550537340814,0.08515993390289212,0.002847817205304625,0.00023373562787218455,0.031132717903853,0.012098415822197905,2.9238472214141624,0.1655710892406389,0.19419310249183244,0.7408415712660205,0.2645165980098041,0.08937976382178446,0.09631938694484214,0.08148824756996131,1.2591584287339797,1.735483401990196,1.9106202361782156,2.0,2.0,2.0,2.0,0.07615277858583758,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3827823118595368,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.1741518709303213,0.3755876725047414,0.0029901534801104667,0.00909872003698951,0.008347251063917276,2.4658696604298587e-05,0.05749463843627828,0.00766439405126029,0.0008936477502218314,-0.08408666582228988,0.1305,0.0,0.01437530170211105,0.011596431420967343,-0.1038010284190016,0.002475961506050051,0.09,0.004856404925689379,0.5712369064209182,0.34564536796491785,0.005825793074754973,0.016957796455603222,1.1021623814664927,0.10837179842157375,0.35644718581907586,0.027756158610896437,0.061865006467262985,0.09619018002075433,0.00836067640236148,0.024228472791649674,0.014447908041726321,0.08408243631113846
0.25,0.35812491408260705,0.3072858558088798,0.00039297872473237285,0.08458698254208596,0.0029151615460448212,0.00023670833237503128,0.03216041973219776,0.011190214488223247,2.9230435115344577,0.165820496780564,0.19737386811273033,0.7507753156580254,0.2678282236817851,0.08904103431991801,0.09616056838033583,0.0807948660055219,1.2492246843419745,1.732171776318215,1.910958965680082,2.0,2.0,2.0,2.0,0.07695648846554226,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.3829872439798783,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.17232773103154495,0.37064668680596624,0.002990268771844467,0.009206786312524423,0.008463418380087769,2.5627761377816717e-05,0.05714619498291069,0.0076128284287877365,0.0009146152692564385,-0.07677213313186425,0.1305,0.0,0.014540760969757519,0.011742762957513288,-0.10175057722214723,0.0025074513648487063,0.09,0.00518163360042589,0.5702008996224872,0.3496571876845114,0.00592121604338191,0.015707028603734095,1.1015000634746128,0.10854259888171923,0.3612073513692416,0.02757418395273027,0.0626398109411996,0.09605908941425643,0.00829937046834005,0.024194966963746185,0.014424085257050374,0.0834665084709138
