Time,P1,P2,Target,Kd,Ksp,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4,___r5,___r6
7.66,14.192069988668575,14.192069988668575,14.192069988668575,1e-05,0.001,14.192055592298916,14.180154742816926,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0047828656150175,1.4192069988668576,2.0047828656150175,1.4192069988668576,2.0047828656150175,1.4192069988668576
7.67,14.197926489557117,14.197926489557117,14.197926489557117,1e-05,0.001,14.197912087161095,14.186008782924969,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0055199450425856,1.4197926489557118,2.0055199450425856,1.4197926489557118,2.0055199450425856,1.4197926489557118
7.68,14.203784505692964,14.203784505692964,14.203784505692964,1e-05,0.001,14.20377009726892,14.191864338153346,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0062573835573088,1.4203784505692965,2.0062573835573088,1.4203784505692965,2.0062573835573088,1.4203784505692965
7.69,14.209644039154288,14.209644039154288,14.209644039154288,1e-05,0.001,14.20962962470064,14.19772141057318,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.006995181419942,1.4209644039154288,2.006995181419942,1.4209644039154288,2.006995181419942,1.4209644039154288
7.7,14.215505092019848,14.215505092019848,14.215505092019848,1e-05,0.001,14.215490671534907,14.20358000226633,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.007733338892674,1.421550509201985,2.007733338892674,1.421550509201985,2.007733338892674,1.421550509201985
7.71,14.221367666368986,14.221367666368986,14.221367666368986,1e-05,0.001,14.221353239851132,14.209440115313274,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.008471856237596,1.4221367666368987,2.008471856237596,1.4221367666368987,2.008471856237596,1.4221367666368987
7.72,14.227231764281624,14.227231764281624,14.227231764281624,1e-05,0.001,14.22721733172919,14.215301751789903,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0092107337163023,1.4227231764281625,2.0092107337163023,1.4227231764281625,2.0092107337163023,1.4227231764281625
7.73,14.23309738783828,14.23309738783828,14.23309738783828,1e-05,0.001,14.233082949249715,14.221164913776867,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0099499715910625,1.423309738783828,2.0099499715910625,1.423309738783828,2.0099499715910625,1.423309738783828
7.74,14.238964539120055,14.238964539120055,14.238964539120055,1e-05,0.001,14.23895009449363,14.227029603353223,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.010689570124025,1.4238964539120056,2.010689570124025,1.4238964539120056,2.010689570124025,1.4238964539120056
7.75,14.244833220208639,14.244833220208639,14.244833220208639,1e-05,0.001,14.244818769542734,14.232895822603858,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.011429529578151,1.424483322020864,2.011429529578151,1.424483322020864,2.011429529578151,1.424483322020864
7.76,14.250703433186315,14.250703433186315,14.250703433186315,1e-05,0.001,14.250688976479287,14.23876357360704,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0121698502156433,1.4250703433186316,2.0121698502156433,1.4250703433186316,2.0121698502156433,1.4250703433186316
7.77,14.256575180135961,14.256575180135961,14.256575180135961,1e-05,0.001,14.256560717386135,14.244632858444692,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0129105322992435,1.4256575180135962,2.0129105322992435,1.4256575180135962,2.0129105322992435,1.4256575180135962
7.78,14.262448463141043,14.262448463141043,14.262448463141043,1e-05,0.001,14.262433994346823,14.250503679200405,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0136515760919798,1.4262448463141044,2.0136515760919798,1.4262448463141044,2.0136515760919798,1.4262448463141044
7.79,14.268323284285618,14.268323284285618,14.268323284285618,1e-05,0.001,14.268308809445298,14.256376037955198,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.014392981856633,1.4268323284285618,2.014392981856633,1.4268323284285618,2.014392981856633,1.4268323284285618
7.8,14.274199645654345,14.274199645654345,14.274199645654345,1e-05,0.001,14.274185164766328,14.262249936796934,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.015134749856922,1.4274199645654346,2.015134749856922,1.4274199645654346,2.015134749856922,1.4274199645654346
7.81,14.280077549332482,14.280077549332482,14.280077549332482,1e-05,0.001,14.280063062395028,14.26812537780782,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0158768803559304,1.4280077549332484,2.0158768803559304,1.4280077549332484,2.0158768803559304,1.4280077549332484
7.82,14.285956997405878,14.285956997405878,14.285956997405878,1e-05,0.001,14.285942504417385,14.274002363074883,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.016619373617423,1.4285956997405878,2.016619373617423,1.4285956997405878,2.016619373617423,1.4285956997405878
7.83,14.291837991960982,14.291837991960982,14.291837991960982,1e-05,0.001,14.291823492919736,14.27988089467848,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0173622299043985,1.4291837991960983,2.0173622299043985,1.4291837991960983,2.0173622299043985,1.4291837991960983
7.84,14.297720535084842,14.297720535084842,14.297720535084842,1e-05,0.001,14.297706029989232,14.285760974710891,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0181054494814386,1.4297720535084844,2.0181054494814386,1.4297720535084844,2.0181054494814386,1.4297720535084844
7.85,14.303604628865115,14.303604628865115,14.303604628865115,1e-05,0.001,14.303590117713437,14.29164260525982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0188490326126183,1.4303604628865116,2.0188490326126183,1.4303604628865116,2.0188490326126183,1.4303604628865116
7.86,14.309490275390054,14.309490275390054,14.309490275390054,1e-05,0.001,14.309475758180605,14.297525788405446,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0195929795611365,1.4309490275390055,2.0195929795611365,1.4309490275390055,2.0195929795611365,1.4309490275390055
7.87,14.315377476748516,14.315377476748516,14.315377476748516,1e-05,0.001,14.315362953479694,14.303410526238801,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0203372905916397,1.4315377476748516,2.0203372905916397,1.4315377476748516,2.0203372905916397,1.4315377476748516
7.88,14.321266235029961,14.321266235029961,14.321266235029961,1e-05,0.001,14.321251705700066,14.30929682085245,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0210819659690396,1.4321266235029961,2.0210819659690396,1.4321266235029961,2.0210819659690396,1.4321266235029961
7.89,14.32715655232446,14.32715655232446,14.32715655232446,1e-05,0.001,14.327142016931786,14.315184674330427,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.021827005957243,1.432715655232446,2.021827005957243,1.432715655232446,2.021827005957243,1.432715655232446
7.9,14.333048430722691,14.333048430722691,14.333048430722691,1e-05,0.001,14.333033889265614,14.321074088768642,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.022572410821735,1.4333048430722692,2.022572410821735,1.4333048430722692,2.022572410821735,1.4333048430722692
7.91,14.338941872315933,14.338941872315933,14.338941872315933,1e-05,0.001,14.338927324792719,14.326965066252287,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.023318180826712,1.4338941872315933,2.023318180826712,1.4338941872315933,2.023318180826712,1.4338941872315933
7.92,14.344836879196082,14.344836879196082,14.344836879196082,1e-05,0.001,14.344822325605085,14.332857608873399,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0240643162373133,1.4344836879196083,2.0240643162373133,1.4344836879196083,2.0240643162373133,1.4344836879196083
7.93,14.350733453455641,14.350733453455641,14.350733453455641,1e-05,0.001,14.350718893795158,14.338751718721486,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0248108173184276,1.4350733453455642,2.0248108173184276,1.4350733453455642,2.0248108173184276,1.4350733453455642
7.94,14.356631597187725,14.356631597187725,14.356631597187725,1e-05,0.001,14.35661703145603,14.344647397898909,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0255576843366447,1.4356631597187726,2.0255576843366447,1.4356631597187726,2.0255576843366447,1.4356631597187726
7.95,14.362531312486064,14.362531312486064,14.362531312486064,1e-05,0.001,14.362516740681546,14.35054464848529,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0263049175557444,1.4362531312486064,2.0263049175557444,1.4362531312486064,2.0263049175557444,1.4362531312486064
7.96,14.368432601444997,14.368432601444997,14.368432601444997,1e-05,0.001,14.368418023565901,14.356443472586188,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.027052517242864,1.4368432601444998,2.027052517242864,1.4368432601444998,2.027052517242864,1.4368432601444998
7.97,14.374335466159481,14.374335466159481,14.374335466159481,1e-05,0.001,14.374320882204163,14.362343872284493,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.027800483662341,1.4374335466159482,2.027800483662341,1.4374335466159482,2.027800483662341,1.4374335466159482
7.98,14.380239908725093,14.380239908725093,14.380239908725093,1e-05,0.001,14.38022531869181,14.368245849689055,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0285488170818695,1.4380239908725094,2.0285488170818695,1.4380239908725094,2.0285488170818695,1.4380239908725094
7.99,14.386145931238017,14.386145931238017,14.386145931238017,1e-05,0.001,14.386131335125071,14.374149406878876,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.029297517765434,1.438614593123802,2.029297517765434,1.438614593123802,2.029297517765434,1.438614593123802
8.0,14.39205353579507,14.39205353579507,14.39205353579507,1e-05,0.001,14.392038933600764,14.380054545961045,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.030046585980648,1.439205353579507,2.030046585980648,1.439205353579507,2.030046585980648,1.439205353579507
8.01,14.397962724493672,14.397962724493672,14.397962724493672,1e-05,0.001,14.397948116216343,14.385961269030037,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0307960219935954,1.4397962724493674,2.0307960219935954,1.4397962724493674,2.0307960219935954,1.4397962724493674
8.02,14.40387349943188,14.40387349943188,14.40387349943188,1e-05,0.001,14.403858885069786,14.3918695781799,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.031545826070376,1.440387349943188,2.031545826070376,1.440387349943188,2.031545826070376,1.440387349943188
8.03,14.409785862708357,14.409785862708357,14.409785862708357,1e-05,0.001,14.409771242259769,14.397779475510417,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0322959984778843,1.4409785862708357,2.0322959984778843,1.4409785862708357,2.0322959984778843,1.4409785862708357
8.04,14.415699816422404,14.415699816422404,14.415699816422404,1e-05,0.001,14.41568518988567,14.403690963123053,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0330465394832986,1.4415699816422405,2.0330465394832986,1.4415699816422405,2.0330465394832986,1.4415699816422405
8.05,14.421615362673935,14.421615362673935,14.421615362673935,1e-05,0.001,14.42160073004727,14.40960404311064,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0337974493527695,1.4421615362673936,2.0337974493527695,1.4421615362673936,2.0337974493527695,1.4421615362673936
8.06,14.42753250356349,14.42753250356349,14.42753250356349,1e-05,0.001,14.427517864845228,14.415518717584035,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0345487283548036,1.4427532503563492,2.0345487283548036,1.4427532503563492,2.0345487283548036,1.4427532503563492
8.07,14.433451241192246,14.433451241192246,14.433451241192246,1e-05,0.001,14.433436596380721,14.421434988630292,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0353003767549525,1.4433451241192248,2.0353003767549525,1.4433451241192248,2.0353003767549525,1.4433451241192248
8.08,14.43937157766199,14.43937157766199,14.43937157766199,1e-05,0.001,14.439356926755398,14.427352858358331,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.036052394821613,1.4439371577661992,2.036052394821613,1.4439371577661992,2.036052394821613,1.4439371577661992
8.09,14.445293515075154,14.445293515075154,14.445293515075154,1e-05,0.001,14.445278858071834,14.433272328865685,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0368047828218017,1.4445293515075155,2.0368047828218017,1.4445293515075155,2.0368047828218017,1.4445293515075155
8.1,14.451217055534787,14.451217055534787,14.451217055534787,1e-05,0.001,14.451202392432956,14.43919340226051,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.037557541023953,1.4451217055534789,2.037557541023953,1.4451217055534789,2.037557541023953,1.4451217055534789
8.11,14.457142201144578,14.457142201144578,14.457142201144578,1e-05,0.001,14.457127531942504,14.445116080639517,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.038310669695111,1.445714220114458,2.038310669695111,1.445714220114458,2.038310669695111,1.445714220114458
8.12,14.463068954008838,14.463068954008838,14.463068954008838,1e-05,0.001,14.463054278704861,14.451040366110195,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0390641691037583,1.446306895400884,2.0390641691037583,1.446306895400884,2.0390641691037583,1.446306895400884
8.13,14.468997316232523,14.468997316232523,14.468997316232523,1e-05,0.001,14.468982634824817,14.456966260775495,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.039818039517865,1.4468997316232524,2.039818039517865,1.4468997316232524,2.039818039517865,1.4468997316232524
8.14,14.474927289921208,14.474927289921208,14.474927289921208,1e-05,0.001,14.47491260240815,14.46289376673814,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0405722812054385,1.447492728992121,2.0405722812054385,1.447492728992121,2.0405722812054385,1.447492728992121
8.15,14.480858877181115,14.480858877181115,14.480858877181115,1e-05,0.001,14.480844183560928,14.468822886107429,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0413268944353864,1.4480858877181115,2.0413268944353864,1.4480858877181115,2.0413268944353864,1.4480858877181115
8.16,14.4867920801191,14.4867920801191,14.4867920801191,1e-05,0.001,14.486777380390034,14.474753620987284,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0420818794759996,1.4486792080119102,2.0420818794759996,1.4486792080119102,2.0420818794759996,1.4486792080119102
8.17,14.492726900842648,14.492726900842648,14.492726900842648,1e-05,0.001,14.49271219500294,14.480685973485288,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.042837236596097,1.449272690084265,2.042837236596097,1.449272690084265,2.042837236596097,1.449272690084265
8.18,14.498663341459892,14.498663341459892,14.498663341459892,1e-05,0.001,14.498648629507866,14.486619945703644,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0435929660638776,1.4498663341459892,2.0435929660638776,1.4498663341459892,2.0435929660638776,1.4498663341459892
8.19,14.5046014040796,14.5046014040796,14.5046014040796,1e-05,0.001,14.504586686013441,14.492555539760264,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0443490681496055,1.45046014040796,2.0443490681496055,1.45046014040796,2.0443490681496055,1.45046014040796
8.2,14.510541090811177,14.510541090811177,14.510541090811177,1e-05,0.001,14.51052636662923,14.498492757754612,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0451055431212577,1.4510541090811178,2.0451055431212577,1.4510541090811178,2.0451055431212577,1.4510541090811178
8.21,14.516482403764678,14.516482403764678,14.516482403764678,1e-05,0.001,14.516467673465087,14.504431601801807,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0458623912488685,1.451648240376468,2.0458623912488685,1.451648240376468,2.0458623912488685,1.451648240376468
8.22,14.52242534505079,14.52242534505079,14.52242534505079,1e-05,0.001,14.52241060863185,14.510372074009679,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0466196128016083,1.4522425345050791,2.0466196128016083,1.4522425345050791,2.0466196128016083,1.4522425345050791
8.23,14.528369916780848,14.528369916780848,14.528369916780848,1e-05,0.001,14.528355174240831,14.516314176488645,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0473772080490376,1.452836991678085,2.0473772080490376,1.452836991678085,2.0473772080490376,1.452836991678085
8.24,14.534316121066835,14.534316121066835,14.534316121066835,1e-05,0.001,14.534301372403977,14.522257911350778,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0481351772609915,1.4534316121066837,2.0481351772609915,1.4534316121066837,2.0481351772609915,1.4534316121066837
8.25,14.540263960021376,14.540263960021376,14.540263960021376,1e-05,0.001,14.540249205233879,14.528203280703723,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0488935207068026,1.4540263960021376,2.0488935207068026,1.4540263960021376,2.0488935207068026,1.4540263960021376
8.26,14.54621343575774,14.54621343575774,14.54621343575774,1e-05,0.001,14.546198674843879,14.534150286666968,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.049652238657374,1.4546213435757742,2.049652238657374,1.4546213435757742,2.049652238657374,1.4546213435757742
8.27,14.552164550389852,14.552164550389852,14.552164550389852,1e-05,0.001,14.55214978334785,14.540098931348451,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0504113313821994,1.4552164550389852,2.0504113313821994,1.4552164550389852,2.0504113313821994,1.4552164550389852
8.28,14.558117306032273,14.558117306032273,14.558117306032273,1e-05,0.001,14.558102532860358,14.54604921686486,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0511707991519477,1.4558117306032274,2.0511707991519477,1.4558117306032274,2.0511707991519477,1.4558117306032274
8.29,14.564071704800224,14.564071704800224,14.564071704800224,1e-05,0.001,14.564056925496669,14.552001145329525,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.051930642236921,1.4564071704800226,2.051930642236921,1.4564071704800226,2.051930642236921,1.4564071704800226
8.3,14.570027748809576,14.570027748809576,14.570027748809576,1e-05,0.001,14.570012963372632,14.557954718857406,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0526908609076893,1.4570027748809578,2.0526908609076893,1.4570027748809578,2.0526908609076893,1.4570027748809578
8.31,14.575985440176845,14.575985440176845,14.575985440176845,1e-05,0.001,14.57597064860468,14.563909939564073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0534514554349608,1.4575985440176846,2.0534514554349608,1.4575985440176846,2.0534514554349608,1.4575985440176846
8.32,14.581944781019205,14.581944781019205,14.581944781019205,1e-05,0.001,14.581929983310053,14.569866809566841,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0542124260897263,1.4581944781019205,2.0542124260897263,1.4581944781019205,2.0542124260897263,1.4581944781019205
8.33,14.587905773454485,14.587905773454485,14.587905773454485,1e-05,0.001,14.587890969606581,14.575825330982639,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.054973773142988,1.4587905773454486,2.054973773142988,1.4587905773454486,2.054973773142988,1.4587905773454486
8.34,14.593868419601165,14.593868419601165,14.593868419601165,1e-05,0.001,14.593853609612736,14.581785505925001,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0557354968653696,1.4593868419601166,2.0557354968653696,1.4593868419601166,2.0557354968653696,1.4593868419601166
8.35,14.599832721578382,14.599832721578382,14.599832721578382,1e-05,0.001,14.59981790544768,14.587747336522279,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.056497597529451,1.4599832721578383,2.056497597529451,1.4599832721578383,2.056497597529451,1.4599832721578383
8.36,14.60579868150593,14.60579868150593,14.60579868150593,1e-05,0.001,14.605783859231103,14.5937108248812,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0572600754051056,1.4605798681505933,2.0572600754051056,1.4605798681505933,2.0572600754051056,1.4605798681505933
8.37,14.611766301504266,14.611766301504266,14.611766301504266,1e-05,0.001,14.611751473083569,14.599675973129447,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.058022930764943,1.4611766301504268,2.058022930764943,1.4611766301504268,2.058022930764943,1.4611766301504268
8.38,14.617735583694493,14.617735583694493,14.617735583694493,1e-05,0.001,14.617720749126166,14.605642783385202,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.058786163880415,1.4617735583694493,2.058786163880415,1.4617735583694493,2.058786163880415,1.4617735583694493
8.39,14.623706530198387,14.623706530198387,14.623706530198387,1e-05,0.001,14.623691689480621,14.611611257772344,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0595497750237626,1.4623706530198388,2.0595497750237626,1.4623706530198388,2.0595497750237626,1.4623706530198388
8.4,14.629679143138379,14.629679143138379,14.629679143138379,1e-05,0.001,14.62966429626936,14.617581398406358,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.060313764466207,1.4629679143138379,2.060313764466207,1.4629679143138379,2.060313764466207,1.4629679143138379
8.41,14.635653424637562,14.635653424637562,14.635653424637562,1e-05,0.001,14.635638571615564,14.623553207413513,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0610781324804077,1.4635653424637562,2.0610781324804077,1.4635653424637562,2.0610781324804077,1.4635653424637562
8.42,14.641629376819692,14.641629376819692,14.641629376819692,1e-05,0.001,14.641614517642825,14.629526686919618,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0618428793390207,1.4641629376819694,2.0618428793390207,1.4641629376819694,2.0618428793390207,1.4641629376819694
8.43,14.647607001809192,14.647607001809192,14.647607001809192,1e-05,0.001,14.647592136475723,14.635501839039206,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.062608005313316,1.4647607001809193,2.062608005313316,1.4647607001809193,2.062608005313316,1.4647607001809193
8.44,14.653586301731142,14.653586301731142,14.653586301731142,1e-05,0.001,14.653571430239245,14.641478665908512,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0633735106773967,1.4653586301731143,2.0633735106773967,1.4653586301731143,2.0633735106773967,1.4653586301731143
8.45,14.659567278711302,14.659567278711302,14.659567278711302,1e-05,0.001,14.65955240105919,14.647457169639319,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0641393957022913,1.4659567278711303,2.0641393957022913,1.4659567278711303,2.0641393957022913,1.4659567278711303
8.46,14.665549934876083,14.665549934876083,14.665549934876083,1e-05,0.001,14.665535051061946,14.653437352372249,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0649056606627765,1.4665549934876083,2.0649056606627765,1.4665549934876083,2.0649056606627765,1.4665549934876083
8.47,14.67153427235257,14.67153427235257,14.67153427235257,1e-05,0.001,14.671519382374594,14.659419216220396,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0656723058301574,1.467153427235257,2.0656723058301574,1.467153427235257,2.0656723058301574,1.467153427235257
8.48,14.677520293268522,14.677520293268522,14.677520293268522,1e-05,0.001,14.677505397124914,14.665402763318697,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.066439331478593,1.4677520293268522,2.066439331478593,1.4677520293268522,2.066439331478593,1.4677520293268522
8.49,14.683507999752363,14.683507999752363,14.683507999752363,1e-05,0.001,14.683493097441271,14.671387995788617,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0672067378805674,1.4683507999752363,2.0672067378805674,1.4683507999752363,2.0672067378805674,1.4683507999752363
8.5,14.689497393933186,14.689497393933186,14.689497393933186,1e-05,0.001,14.689482485452842,14.677374915764437,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.067974525310266,1.4689497393933186,2.067974525310266,1.4689497393933186,2.067974525310266,1.4689497393933186
8.51,14.69548847794076,14.69548847794076,14.69548847794076,1e-05,0.001,14.695473563289328,14.683363525376015,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.068742694041357,1.4695488477940761,2.068742694041357,1.4695488477940761,2.068742694041357,1.4695488477940761
8.52,14.701481253905524,14.701481253905524,14.701481253905524,1e-05,0.001,14.70146633308119,14.68935382674586,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0695112443466206,1.4701481253905524,2.0695112443466206,1.4701481253905524,2.0695112443466206,1.4701481253905524
8.53,14.707475723958591,14.707475723958591,14.707475723958591,1e-05,0.001,14.707460796959523,14.695345822010232,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.070280176500653,1.4707475723958592,2.070280176500653,1.4707475723958592,2.070280176500653,1.4707475723958592
8.54,14.71347189023175,14.71347189023175,14.71347189023175,1e-05,0.001,14.713456957056188,14.70133951329805,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.071049490777162,1.471347189023175,2.071049490777162,1.471347189023175,2.071049490777162,1.471347189023175
8.55,14.719469754857466,14.719469754857466,14.719469754857466,1e-05,0.001,14.719454815503502,14.70733490273982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.07181918745011,1.4719469754857466,2.07181918745011,1.4719469754857466,2.07181918745011,1.4719469754857466
8.56,14.725469319968877,14.725469319968877,14.725469319968877,1e-05,0.001,14.725454374434717,14.713331992472877,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0725892667943904,1.4725469319968878,2.0725892667943904,1.4725469319968878,2.0725892667943904,1.4725469319968878
8.57,14.731470587699798,14.731470587699798,14.731470587699798,1e-05,0.001,14.731455635983613,14.719330784623091,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.073359729083472,1.47314705876998,2.073359729083472,1.47314705876998,2.073359729083472,1.47314705876998
8.58,14.737473560184732,14.737473560184732,14.737473560184732,1e-05,0.001,14.737458602284663,14.72533128132809,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.074130574592389,1.4737473560184733,2.074130574592389,1.4737473560184733,2.074130574592389,1.4737473560184733
8.59,14.74347823955885,14.74347823955885,14.74347823955885,1e-05,0.001,14.743463275473099,14.731333484722192,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.074901803595799,1.4743478239558852,2.074901803595799,1.4743478239558852,2.074901803595799,1.4743478239558852
8.6,14.74948462795801,14.74948462795801,14.74948462795801,1e-05,0.001,14.749469657684793,14.737337396941385,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0756734163686237,1.4749484627958012,2.0756734163686237,1.4749484627958012,2.0756734163686237,1.4749484627958012
8.61,14.755492727518748,14.755492727518748,14.755492727518748,1e-05,0.001,14.75547775105614,14.743343020119237,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0764454131855272,1.4755492727518749,2.0764454131855272,1.4755492727518749,2.0764454131855272,1.4755492727518749
8.62,14.761502540378284,14.761502540378284,14.761502540378284,1e-05,0.001,14.761487557724468,14.74935035639817,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.077217794322358,1.4761502540378286,2.077217794322358,1.4761502540378286,2.077217794322358,1.4761502540378286
8.63,14.767514068674524,14.767514068674524,14.767514068674524,1e-05,0.001,14.767499079827685,14.755359407906168,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.0779905600531623,1.4767514068674525,2.0779905600531623,1.4767514068674525,2.0779905600531623,1.4767514068674525
8.64,14.773527314546048,14.773527314546048,14.773527314546048,1e-05,0.001,14.773512319504285,14.761370176783904,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.078763710653661,1.4773527314546049,2.078763710653661,1.4773527314546049,2.078763710653661,1.4773527314546049
8.65,14.779542280132134,14.779542280132134,14.779542280132134,1e-05,0.001,14.779527278893628,14.767382665172828,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.07953724639973,1.4779542280132134,2.07953724639973,1.4779542280132134,2.07953724639973,1.4779542280132134
8.66,14.785558967572738,14.785558967572738,14.785558967572738,1e-05,0.001,14.785543960135664,14.773396875214019,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.080311167567242,1.4785558967572738,2.080311167567242,1.4785558967572738,2.080311167567242,1.4785558967572738
8.67,14.791577379008507,14.791577379008507,14.791577379008507,1e-05,0.001,14.791562365370977,14.779412809038183,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.081085474430784,1.4791577379008507,2.081085474430784,1.4791577379008507,2.081085474430784,1.4791577379008507
8.68,14.797597516580769,14.797597516580769,14.797597516580769,1e-05,0.001,14.797582496740972,14.78543046879484,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,2.081860167267413,1.479759751658077,2.081860167267413,1.479759751658077,2.081860167267413,1.479759751658077
