Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
5.76,0.060843222314901295,7.04735624834143e-05,0.015845703968778314,2.7284089912605074e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.3743629125797247e-05,3.147922134255332e-09,1.4940467533911478e-10,0.0013310391333773784,0.0019469831140768415,5.9197792486068014e-06,2.2918635526588264e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.77,0.060923401795070685,7.075210701293923e-05,0.015864385698401987,2.757727008345929e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.382793204475011e-05,3.176596162112709e-09,1.5120909951351956e-10,0.001332608398665767,0.0019495488574422619,5.943176989086896e-06,2.3164906870105806e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.78,0.06100355477871447,7.103126064164018e-05,0.015883051741675504,2.7873080132541327e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.391229159417603e-05,3.20547937577331e-09,1.5303212736452847e-10,0.0013341763463007425,0.001952113752918863,5.966625893897776e-06,2.3413387311334717e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.79,0.06108368127374449,7.131102342362148e-05,0.015901702111767786,2.8171538805333233e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.399670762268386e-05,3.23457289863255e-09,1.54873916763831e-10,0.0013357429773884941,0.0019546778007598236,5.990125967584204e-06,2.366409259647992e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.8,0.06116378128807162,7.159139541143034e-05,0.0159203368218367,2.847266494446246e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.408117997911386e-05,3.263877857675671e-09,1.5673462662164813e-10,0.0013373082930342828,0.001957241001218292,6.013677214560148e-06,2.391703855334847e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.81,0.06124385482960569,7.187237665606026e-05,0.015938955885029044,2.877647749000417e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.4165708512537284e-05,3.2933953834783337e-09,1.5861441689147082e-10,0.0013388722943424398,0.0019598033545473823,6.0372796391090616e-06,2.4172241091603506e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.82,0.0613239019062555,7.215396720695464e-05,0.015957559314480573,2.9082995479784126e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.425029307225612e-05,3.3231266102072173e-09,1.6051344857481186e-10,0.0013404349824163682,0.001962364861000176,6.06093324538419e-06,2.442971620301867e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.83,0.061403922525928814,7.243616711201018e-05,0.015976147123315992,2.9392238049681626e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.4334933507802756e-05,3.3530726756205487e-09,1.6243188372596768e-10,0.0013419963583585434,0.001964925520829722,6.084638037408855e-06,2.4689479961732566e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.84,0.0614839166965324,7.271897641758068e-05,0.015994719324648982,2.9704224433933086e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.4419629668939734e-05,3.3832347210686405e-09,1.6436988545679398e-10,0.0013435564232705146,0.0019674853342890367,6.108394019076777e-06,2.495154852450379e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.85,0.061563884425971965,7.300239516848031e-05,0.01601327593158219,3.0018973965435606e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.450438140565936e-05,3.4136138914943414e-09,1.663276179414905e-10,0.001345115178252904,0.001970044301631103,6.132201194152347e-06,2.521593813096591e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.86,0.0616438257221522,7.328642340798729e-05,0.016031816957207262,3.0336506076051076e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.458918856818351e-05,3.4442113354334946e-09,1.6830524642139935e-10,0.0013466726244054101,0.0019726024231088704,6.156059566270933e-06,2.5482665103882905e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.87,0.06172374059297677,7.357106117784727e-05,0.01605034241460482,3.0656840296910357e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.467405100696322e-05,3.475028205015322e-09,1.7030293720981307e-10,0.0013482287628268051,0.001975159698975257,6.179969138939171e-06,2.5751745849404704e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.88,0.061803629046348285,7.385630851827694e-05,0.016068852316844517,3.097999625871808e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.475896857267845e-05,3.506065655962811e-09,1.723208576967963e-10,0.0013497835946149396,0.001977716129483145,6.203929915535264e-06,2.6023196857323186e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.89,0.061883491090168344,7.41421654679675e-05,0.01608734667698499,3.1305993692057447e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.4843941116237754e-05,3.5373248475930304e-09,1.743591763540173e-10,0.0013513371208667393,0.001980271714885387,6.227941899309271e-06,2.6297034701328255e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.9,0.061963326732337475,7.442863206408813e-05,0.01610582550807392,3.16348524276956e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.492896848877799e-05,3.568806942817438e-09,1.7641806273959237e-10,0.0013528893426782095,0.0019828264554347993,6.252005093383404e-06,2.6573276039264306e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.91,0.06204313598075519,7.471570834228944e-05,0.016124288823148005,3.1966592396888977e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.5014050541664e-05,3.6005131081421246e-09,1.784976875029402e-10,0.0013544402611444324,0.0019853803513841663,6.2761195007523134e-06,2.685193761338674e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.92,0.062122918843319934,7.500339433670703e-05,0.016142736635232992,3.2301233631689398e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.509918712648834e-05,3.6324445136680563e-09,1.8059822238965012e-10,0.0013559898773595714,0.001987933402986238,6.300285124283391e-06,2.71330362506191e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.93,0.06220267532792916,7.529169007996486e-05,0.016161168957343677,3.2638796265250084e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.5184378095070966e-05,3.6646023330912444e-09,1.8271984024636e-10,0.0013575381924168688,0.0019904856104937334,6.324501966717049e-06,2.7416588862810073e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.94,0.062282405442479205,7.558059560317883e-05,0.016179585802483912,3.297930053213224e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.526962329945892e-05,3.696987743702914e-09,1.8486271502564675e-10,0.0013590852074086487,0.0019930369741593345,6.348770030667022e-06,2.7702612446991085e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.95,0.062362109194865394,7.587011093596002e-05,0.016197987183646616,3.332276676861166e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.535492259192602e-05,3.729601926389594e-09,1.870270217909273e-10,0.0013606309234263157,0.001995587494235693,6.373089318620642e-06,2.7991124085633796e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.96,0.062441786592981996,7.616023610641838e-05,0.016216373113813784,3.366921541298606e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.5440275824972596e-05,3.762446065633225e-09,1.8921293672137343e-10,0.0013621753415603579,0.001998137170975424,6.3974598329391445e-06,2.8282140946908295e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.97,0.06252143764472225,7.645097114116606e-05,0.0162347436059565,3.4018667005882314e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.552568285132519e-05,3.79552134951119e-09,1.9142063711683572e-10,0.001363718462900346,0.002000686004631112,6.4218815758579496e-06,2.8575680284941146e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.98,0.0626010623579783,7.674231606532081e-05,0.016253098673034944,3.437114219056423e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.561114352393623e-05,3.828828969696324e-09,1.9365030140278051e-10,0.0013652602885349354,0.0020032339954553055,6.446354549486948e-06,2.8871759440073954e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
5.99,0.06268066074064123,7.703427090250935e-05,0.0162714383279984,3.4726661713240497e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.56966576959837e-05,3.862370121456876e-09,1.9590210913523784e-10,0.0013668008195518657,0.0020057811437005192,6.470878755810786e-06,2.917039583912202e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.0,0.06276023280060114,7.732683567487098e-05,0.016289762583785252,3.508524642337311e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.5782225220870956e-05,3.896146003656462e-09,1.9817624100576194e-10,0.0013683400570379612,0.0020083274496192367,6.495454196689162e-06,2.9471606995633413e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.01,0.06283977854574697,7.762001040306078e-05,0.01630807145332303,3.544691727398596e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.5867845952226307e-05,3.930157818753957e-09,2.0047287884640217e-10,0.0013698780020791345,0.0020108729134639034,6.520080873857106e-06,2.977541051014821e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.02,0.0629192979839667,7.791379510625317e-05,0.016326364949528372,3.5811695321973765e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.595351974390278e-05,3.9644067728033625e-09,2.0279220563468643e-10,0.0013714146557603833,0.0020134175354869343,6.544758788925267e-06,3.0081824070457964e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.03,0.06299879112314716,7.820818980214521e-05,0.016344643085307073,3.6179601728411374e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.6039246449977815e-05,3.998894075453632e-09,2.0513440549861578e-10,0.0013729500191657941,0.002015961315940709,6.569487943380199e-06,3.039086545186556e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.04,0.06307825797117413,7.850319450695993e-05,0.01636290587355407,3.6550657758863155e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.612502592475294e-05,4.033620939948461e-09,2.0749966372167005e-10,0.001374484093378542,0.002018504255077572,6.594268338584634e-06,3.070255251744505e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.05,0.06315769853593238,7.879880923544986e-05,0.016381153327153446,3.692488478369313e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.621085802275351e-05,4.068588583126052e-09,2.0988816674782744e-10,0.0013760168794808895,0.002021046353149836,6.619099975777789e-06,3.101690321830223e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.06,0.06323711282530554,7.909503400090028e-05,0.016399385458978476,3.730230427837497e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.62967425987284e-05,4.103798225418836e-09,2.1230010218659282e-10,0.001377548378554192,0.0020235876104097773,6.643982856075624e-06,3.1333935593834975e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.07,0.06331650084717624,7.939186881513268e-05,0.016417602281891593,3.768293782380256e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.638267950764971e-05,4.139251090853159e-09,2.1473565881803958e-10,0.001379078591678894,0.00202612802710964,6.668916980471146e-06,3.1653667771994155e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.08,0.06339586260942595,7.968931368850798e-05,0.016435803808744424,3.8066807106600616e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.646866860471245e-05,4.174948407048919e-09,2.1719502659786148e-10,0.0013806075199345317,0.0020286676035016307,6.693902349834671e-06,3.197611796954452e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.09,0.06347519811993516,7.998736862992999e-05,0.016453990052377777,3.8453933919436094e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.6554709745334264e-05,4.2108914052191976e-09,2.1967839666243908e-10,0.0013821351643997335,0.002031206339837925,6.718938964914119e-06,3.230130449232632e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.1,0.06355450738658319,8.028603364684873e-05,0.01647216102562168,3.884434016132933e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.664080278515513e-05,4.2470813201698366e-09,2.2218596133391394e-10,0.0013836615261522212,0.0020337442363706623,6.744026826335294e-06,3.262924573551664e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.11,0.06363379041724837,8.058530874526379e-05,0.01649031674129536,3.923804783796595e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.6726947580037094e-05,4.283519390298977e-09,2.2471791412527816e-10,0.0013851866062688104,0.002036281293351948,6.769165934602158e-06,3.2959960183891396e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.12,0.06371304721980788,8.088519392972746e-05,0.016508457212207273,3.963507906200865e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.6813143986063904e-05,4.320206857596557e-09,2.272744497454718e-10,0.001386710405825411,0.002038817511033852,6.7943562900971066e-06,3.3293466412087266e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.13,0.06379227780213785,8.118568920334837e-05,0.016526582451155094,4.003545605340981e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.6899391859540774e-05,4.357144967643809e-09,2.2985576410449603e-10,0.001388232925897028,0.002041352889668411,6.819597893081263e-06,3.362978308486424e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.14,0.06387148217211334,8.148679456779452e-05,0.01654469247092575,4.043920113972398e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.698569105699412e-05,4.394334969612678e-09,2.3246205431853474e-10,0.001389754167557763,0.0020438874295076273,6.84489074369474e-06,3.396892895736815e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.15,0.06395066033760831,8.178851002329681e-05,0.01656278728429541,4.08463367564209e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.7072041435171185e-05,4.431778116265232e-09,2.3509351871508946e-10,0.0013912741318808145,0.002046421130803466,6.8702348419569325e-06,3.431092287539356e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.16,0.06402981230649558,8.209083556865209e-05,0.016580866904029493,4.125688544719858e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.715844285103975e-05,4.4694756639530195e-09,2.3775035683812427e-10,0.0013927928199384775,0.0020489539938078585,6.895630187766776e-06,3.465578377564681e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.17,0.06410893808664699,8.23937712012267e-05,0.01659893134288269,4.1670869864297156e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.724489516178797e-05,4.50742887261641e-09,2.404327694532255e-10,0.001394310232802146,0.0020514860187727034,6.921076780903043e-06,3.500353068600961e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.18,0.06418803768593319,8.269731691695951e-05,0.016616980613598967,4.2088312768812554e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.733139822482391e-05,4.54563900578388e-09,2.431409585527695e-10,0.0013958263715423134,0.002054017205949862,6.946574621024599e-06,3.535418272580255e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.19,0.06426711111222379,8.300147271036547e-05,0.01663501472891157,4.250923703101076e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.741795189777537e-05,4.584107330571286e-09,2.458751273611044e-10,0.001397341237228572,0.0020565475555911613,6.9721237076707e-06,3.570775910604904e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.2,0.0643461583733873,8.330623857453852e-05,0.016653033701543037,4.293366563064222e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.7504556038489556e-05,4.622835117681067e-09,2.486354803397423e-10,0.0013988548309296152,0.0020590770679483933,6.997724040261236e-06,3.6064279129739467e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.21,0.06442517947729111,8.361161450115524e-05,0.01667103754420521,4.336162165725677e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.759121050503277e-05,4.661823641401464e-09,2.514222231925645e-10,0.0014003671537132377,0.0020616057432733155,7.02337561809704e-06,3.642376219209569e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.22,0.06450417443180155,8.391760048047783e-05,0.016689026269599228,4.379312831051868e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.7677915155690146e-05,4.701074179605646e-09,2.5423556287103675e-10,0.001401878206646335,0.0020641335818176497,7.049078440360139e-06,3.67862277808357e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.23,0.0645831432447838,8.422419650135743e-05,0.016706999890415575,4.4228208900522094e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.776466984896538e-05,4.740588013750847e-09,2.5707570757943763e-10,0.0014033879907949084,0.002066660583833082,7.074832506114025e-06,3.715169547643856e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.24,0.06466208592410198,8.453140255123735e-05,0.01672495841933403,4.466688684810661e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.785147444358035e-05,4.7803664288774325e-09,2.5994286678009695e-10,0.0014048965072240586,0.0020691867495712633,7.100637814303938e-06,3.752018495240955e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.25,0.0647410024776191,8.483921861615637e-05,0.016742901869023732,4.5109185685173565e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.7938328798474966e-05,4.820410713607971e-09,2.628372511986482e-10,0.0014064037569979937,0.002071712079283811,7.126494363757135e-06,3.78917159755458e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.26,0.06481989291319704,8.51476446807518e-05,0.016760830252143154,4.555512905500221e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.802523277280674e-05,4.86072216014622e-09,2.6575907282929024e-10,0.001407909741180025,0.0020742365732223053,7.152402153183152e-06,3.8266308406201854e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.27,0.0648987572386966,8.545668072826296e-05,0.016778743581340128,4.600474071256639e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.811218622595062e-05,4.9013020642761355e-09,2.687085449400625e-10,0.0014094144608325708,0.0020767602316382914,7.178361181174089e-06,3.8643982198555766e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.28,0.06497759546197748,8.57663267405341e-05,0.016796641869251845,4.6458044524851545e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.819918901749859e-05,4.942151725360785e-09,2.7168588207813073e-10,0.0014109179170171552,0.0020792830547832794,7.204371446204865e-06,3.90247574008753e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.29,0.06505640759089822,8.60765826980177e-05,0.01681452512850486,4.691506447117184e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.8286241007259437e-05,4.98327244634126e-09,2.7469130007508407e-10,0.0014124201107944083,0.002081805042908743,7.230432946633488e-06,3.940865415578435e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.3,0.06513519363331628,8.63874485797778e-05,0.01683239337171513,4.737582464348795e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.837334205525851e-05,5.024665533735576e-09,2.777250160522463e-10,0.0014139210432240709,0.002084326196266121,7.256545680701335e-06,3.9795692700529885e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.31,0.06521395359708804,8.669892436349298e-05,0.01685024661148797,4.784034924672479e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.8460492021737325e-05,5.066332297637471e-09,2.8078724842599567e-10,0.0014154207153649896,0.0020868465151068173,7.282709646533411e-06,4.0185893367248824e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.32,0.0652926874900687,8.701101002545971e-05,0.016868084860418124,4.830866259908978e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.854769076715339e-05,5.108274051715244e-09,2.838782169130985e-10,0.0014169191282751225,0.0020893659996821983,7.308924842138616e-06,4.057927658323541e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.33,0.06537139532011237,8.732370554059534e-05,0.016885908131089724,4.8780789132391194e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.863493815217982e-05,5.1504921132104924e-09,2.8699814253605276e-10,0.001418416283011537,0.002091884650243596,7.3351912654100085e-06,4.097586287120861e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.34,0.06545007709507206,8.763701088244142e-05,0.016903716436076313,4.925675339235723e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.87222340377051e-05,5.192987802936859e-09,2.9014724762844597e-10,0.0014199121806304103,0.002094402467042306,7.361508914125079e-06,4.1375672849580074e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.35,0.06552873282279963,8.795092602316682e-05,0.01692150978794087,4.973658003895493e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.8809578284832814e-05,5.235762445278739e-09,2.93325755840322e-10,0.0014214068221870331,0.002096919450329588,7.387877785946013e-06,4.177872723272214e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.36,0.06560736251114585,8.826545093357086e-05,0.016939288199235805,5.022029384670968e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.8896970754881355e-05,5.278817368189931e-09,2.9653389214356144e-10,0.0014229002087358077,0.0020994356003566673,7.414297878419953e-06,4.2185046831236137e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.37,0.06568596616796032,8.858058558308632e-05,0.01695705168250296,5.070791970502484e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.898441130938356e-05,5.322153903192248e-09,2.9977188283727193e-10,0.0014243923413302488,0.0021019509173747304,7.440769188979251e-06,4.259465255222087e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.38,0.06576454380109156,8.889632993978285e-05,0.016974800250273637,5.1199482618501925e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.907189981008653e-05,5.3657733853741535e-09,3.030399555531926e-10,0.0014258832210229857,0.00210446540163493,7.46729171494176e-06,4.300756539954162e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.39,0.06584309541838691,8.921268397036987e-05,0.01699253391506859,5.16950077072609e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.91594361189513e-05,5.409677153389282e-09,3.063383392611084e-10,0.0014273728488657616,0.002106979053388381,7.4938654535110695e-06,4.342380647409916e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.4,0.06592162102769267,8.952964764019983e-05,0.017010252689398046,5.219452020726087e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.924702009815258e-05,5.453866549454988e-09,3.096672642742768e-10,0.001428861225909436,0.0021094918728861655,7.520490401776786e-06,4.384339697409913e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.41,0.0660001206368539,8.984722091327112e-05,0.0170279565857617,5.269804547062084e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.933465161007841e-05,5.498342919350804e-09,3.1302696225486494e-10,0.001430348353203983,0.002112003860379325,7.547166556714775e-06,4.426635819532151e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.42,0.0660785942537146,9.016540375223142e-05,0.017045645616648734,5.3205608965941326e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.942233051732992e-05,5.543107612416931e-09,3.164176662194013e-10,0.0014318342317984937,0.002114515016118867,7.5738939151874404e-06,4.469271153139072e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
6.43,0.06615704188611761,9.04841961183807e-05,0.017063319794537835,5.3717236278625686e-09,0.0,0.0,0.084,0.032,2.0,1.0,3.951005668272108e-05,5.5881619815526445e-09,3.198396105442364e-10,0.0014333188627411782,0.0021170253403557633,7.60067247394398e-06,4.512247847404558e-10,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
