Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
0.26,2.970409983190091e-05,0.00029999773204683806,0.0029883326916052733,2.2973286756267925e-06,1.1998185080420192,0.00017224025478539985,2.526666355099761e-09,1.1999999655523985,1.802090686517767e-08,2.0628402000555744e-16,0.11999999317722722,0.0002998322387165069,2.959001680990955e-07,2.2679531617445874e-09,9.070541967595395e-06,1.2693562563877438e-09,9.603921251060553e-09,1.3753373693400932e-16,2.3996697370038397e-12,1.6775888382051016e-07,7.405192181507417e-17,6.822772692750979e-09,2.3361328485052635e-16,1.0110822844525883e-08,0.0037900900281800415,2.595561851082845e-16,0.900049,4e-12,1.7752282955004745e-16,1.775401008594573e-16,1.3960016727700629e-18,1.3607718970467525e-18,5.583184675733507e-15,5.442325180557237e-15,1.0591739446532582e-16,1.0065533029230609e-16,8.211561518304096e-19,7.616137538326462e-19,1.5905022767546481e-21,1.4398018422023038e-21,6.3656454056921375e-18,5.762352750636332e-18,4.5563711878244814e-18,4.093663615650587e-18,9.96110340981173e-26,8.252024216040559e-26,5.458517088390708e-26,4.44311530890445e-26
0.27,2.9704143005813428e-05,0.00029999764399208403,0.0029878923848822097,2.3853716722993438e-06,1.1998045477265384,0.00018583292848743945,2.9418199935688755e-09,1.1999999595101771,2.123114844685478e-08,2.896699404055329e-16,0.11999999194446409,0.00029981883015370005,2.958569941865799e-07,2.3560079157820256e-09,9.42260610904184e-06,1.4240603649127333e-09,1.1203137901863334e-08,1.8971027565279323e-16,2.799131558921059e-12,1.8116704716595489e-07,1.0447065790695703e-16,8.055535795756119e-09,3.2845049859374164e-16,1.1789797680584506e-08,0.003936858621737722,3.649251302915082e-16,0.900049,4e-12,1.774969342341404e-16,1.7751419651194795e-16,1.4488187774718272e-18,1.4136047494692154e-18,5.79435545634614e-15,5.653563665425103e-15,1.1416461659298826e-16,1.0870022829957293e-16,9.186861946298314e-19,8.544362189476399e-19,1.8485731806257075e-21,1.6794789353526353e-21,7.398852751557522e-18,6.721882741118e-18,5.357629092923509e-18,4.833321477453671e-18,1.3600670255786875e-25,1.1382616539167593e-25,7.635916731669515e-26,6.268239474417422e-26
0.28,2.9704186159108784e-05,0.0002999975559766902,0.0029874522749366553,2.473375365901019e-06,1.1997900801026584,0.00019993232246703384,3.405986470855123e-09,1.1999999527040601,2.4853508444674964e-08,3.9985584350976623e-16,0.11999999055121234,0.00029980491631499033,2.958138408912256e-07,2.4440233096204164e-09,9.77450080928719e-06,1.5907499789193928e-09,1.2993643164101962e-08,2.5767335362130665e-16,3.2463450794779913e-12,1.9508043866259578e-07,1.4480889166453017e-16,9.44878749444141e-09,4.538872793119137e-16,1.3669063531424937e-08,0.004083561626885033,5.04291743351655e-16,0.900049,4e-12,1.7747104952995044e-16,1.7748830453473535e-16,1.50161227336078e-18,1.4664139857722498e-18,6.005424427940988e-15,5.864700485572314e-15,1.227145096260055e-16,1.1704826319755747e-16,1.0235807375977257e-18,9.544499873516357e-19,2.1367189077720432e-21,1.947807047686795e-21,8.552548517286089e-18,7.796185898461178e-18,6.260410617437042e-18,5.669272496664846e-18,1.8399884189060195e-25,1.5460401217278398e-25,1.0504545477335785e-25,8.68853349987181e-26
0.29,2.9704229291592815e-05,0.0002999974680006389,0.0029870123616807394,2.561339774087201e-06,1.199775106182126,0.000214537407873281,3.922839765533804e-09,1.199999945072489,2.892170587525463e-08,5.449736648074884e-16,0.11999998898415744,0.0002997904983645889,2.95770708407194e-07,2.53199936095897e-09,1.012622570626262e-05,1.769857169998454e-09,1.498996156408693e-08,3.459288776840609e-16,3.744929817602569e-12,2.0949789047966257e-07,1.9812031337608385e-16,1.1015842352296263e-08,6.192449818196436e-16,1.5763788837806012e-08,0.004230199072838867,6.880125213401089e-16,0.900049,4e-12,1.7744517530843097e-16,1.7746242504431642e-16,1.5543821710865728e-18,1.5191996165753819e-18,6.2163913739383255e-15,6.075735423757572e-15,1.3156637140891438e-16,1.2569873428779755e-16,1.1360984812625407e-18,1.0619143019990724e-18,2.457162462693684e-21,2.2469578905615414e-21,9.835653074222805e-18,8.993976938452157e-18,7.27291213435663e-18,6.609505411377758e-18,2.4626354496764954e-25,2.0755732661043657e-25,1.4271514706856776e-25,1.188721880256503e-25
0.3,2.970427240444265e-05,0.0002999973800639122,0.0029865726450273573,2.649264914514001e-06,1.1997596269751403,0.0002296471567223636,4.496190300403297e-09,1.1999999365514202,3.3470844027135626e-08,7.378342055318543e-16,0.11999998722942991,0.0002997755774704479,2.9572759555736475e-07,2.6199360876657307e-09,1.0477780440303798e-05,1.961812215576866e-09,1.7207164226733673e-08,4.6147507421943915e-16,4.298638765585034e-12,2.2441823091210157e-07,2.6923201000168853e-16,1.2770569812269015e-08,8.392218462779527e-16,1.808971135614803e-08,0.004376770989017868,9.324179531091671e-16,0.900049,4e-12,1.7741931227977886e-16,1.7743655733441884e-16,1.6071284811983399e-18,1.5719616525994384e-18,6.427256078200299e-15,6.286668264182279e-15,1.40719497536311e-16,1.3465093854726096e-16,1.2564972907437043e-18,1.1770873293461196e-18,2.812208915530679e-21,2.5791832593510206e-21,1.1257413764788067e-17,1.0324298536040204e-17,8.403661535896652e-18,7.662341887361409e-18,3.2508009251281186e-25,2.768850445316635e-25,1.9262117496402316e-25,1.6153920600101312e-25
0.31,2.9704315498306075e-05,0.00029999729216649226,0.002986133124889113,2.7371508048191644e-06,1.1997436434913706,0.0002452605409641596,5.129968633819009e-09,1.1999999270746524,3.8537224081997416e-08,9.857149276788122e-16,0.11999998527268137,0.0002997601548042301,2.9568450169393876e-07,2.7078335075338916e-09,1.0829164652408689e-05,2.1670445003720875e-09,1.966080308209878e-08,6.084225467110167e-16,4.911348191693257e-12,2.3984028442080727e-07,3.60865926670997e-16,1.4727318263418319e-08,1.1221507119581746e-15,2.0663069727110023e-08,0.004523277404758327,1.246766244902416e-15,0.900049,4e-12,1.7739346083023208e-16,1.7741070101636327e-16,1.659851214268002e-18,1.6247001045203349e-18,6.638018325991114e-15,6.4974987914452135e-15,1.5017318025465845e-16,1.4390417065248435e-16,1.3850336481384797e-18,1.3002267002232525e-18,3.2042318522417695e-21,2.9468089150159544e-21,1.282736609665299e-17,1.1796481849259269e-17,9.661474331107855e-18,8.836390958050992e-18,4.257254750737952e-25,3.6505352802661e-25,2.566235512154803e-25,2.1651955600259818e-25
0.32,2.9704358575372627e-05,0.0002999972043083613,0.0029856938011794507,2.8249974626362432e-06,1.1997271567390828,0.0002613765332718673,5.828241601262562e-09,1.199999916573507,4.4158525956476105e-08,1.2989999098380782e-15,0.11999998309901098,0.0002997442315410604,2.956414246273822e-07,2.7956916385447264e-09,1.1180377985855728e-05,2.385981839463278e-09,2.2366975860084434e-08,7.92553245147909e-16,5.5870686497655795e-12,2.557628718700545e-07,4.769195102222877e-16,1.6900988546565294e-08,1.4799328500503051e-15,2.3500671102125016e-08,0.004669718349629583,1.6442803114611594e-15,0.900049,4e-12,1.7736762228957756e-16,1.7738485477642932e-16,1.7125503807495133e-18,1.677414983126836e-18,6.848677903061377e-15,6.708226791513436e-15,1.5992670931173643e-16,1.534577231220327e-16,1.5219630694647646e-18,1.4315891036779669e-18,3.6356860101649976e-21,3.3522411898593478e-21,1.4555372225090606e-17,1.342018551605066e-17,1.1055496345878306e-17,1.0140593127939177e-17,5.539342850311215e-25,4.755319470887454e-25,3.3736816277137207e-25,2.8615170613337267e-25
0.33,2.9704401634934592e-05,0.00029999711648950146,0.0029852546738104004,2.912804905613332e-06,1.199710167725101,0.000277994107177442,6.59519389952038e-09,1.1999999049771584,5.0373624980785555e-08,1.694823952556665e-15,0.11999998069303884,0.0002997278088610094,2.955983650654173e-07,2.883510498323681e-09,1.1531420084625116e-05,2.619049848674492e-09,2.534225274839452e-08,1.0231560971054701e-15,6.329925022515289e-12,2.7218480906468046e-07,6.23857135165873e-16,1.9306960539777446e-08,1.9322342397687816e-15,2.661981466341127e-08,0.004816093852710845,2.146810051195859e-15,0.900049,4e-12,1.7734179621446883e-16,1.7735901903925036e-16,1.7652259913276874e-18,1.7301062989942087e-18,7.0592345966804e-15,6.91885205077507e-15,1.6997937304346086e-16,1.6331088543880827e-16,1.6675404872675106e-18,1.5714299092046953e-18,4.109097052557787e-21,3.797955013509173e-21,1.6451576561884853e-17,1.520535164903671e-17,1.2595159776664115e-17,1.1584176323866467e-17,7.150016384167352e-25,6.13893658263282e-25,4.392010852400744e-25,3.743142810995238e-25
0.34,2.9704444671911223e-05,0.0002999970287098958,0.0029848157426918412,3.000573151421691e-06,1.1996926774546952,0.00029511223720962883,7.435122866159985e-09,1.1999998922127246,5.722254199592079e-08,2.1994669849280594e-15,0.1199999780389259,0.0002997108879496004,2.955553280887839e-07,2.9712901039605135e-09,1.18822905929609e-05,2.866671638900863e-09,2.86036556749393e-08,1.314256713697195e-15,7.144150143850292e-12,2.891049062484884e-07,8.116222360745397e-16,2.196107328446365e-08,2.509241017502166e-15,3.0038270004583217e-08,0.00496240394234931,2.787893789673858e-15,0.900049,4e-12,1.773159794852873e-16,1.7733319685327034e-16,1.817878057036474e-18,1.7827740623763082e-18,7.269688195934505e-15,7.12937435577654e-15,1.8033045888647082e-16,1.7346294374909306e-16,1.8220204391682882e-18,1.7200029833405178e-18,4.627059018614573e-21,4.286490086310175e-21,1.8526393146957806e-17,1.716219340496358e-17,1.4290171160689846e-17,1.3176643970678191e-17,9.132724935963657e-25,7.88554028218317e-25,5.687706179101148e-25,4.869733416447238e-25
0.35000000000000003,2.9704487690660366e-05,0.00029999694096952606,0.0029843770077384287,3.0883022176757735e-06,1.1996746869325,0.0003127298977083185,8.352489853382407e-09,1.199999878204376,6.474693526646253e-08,2.8283398273124678e-15,0.11999997512017803,0.00029969346999244277,2.955123093396428e-07,3.0590304736930704e-09,1.2232989159394268e-05,3.12927074658866e-09,3.216886222810697e-08,1.6743613615442384e-15,8.03414613757326e-12,3.065219734100563e-07,1.0460104273271757e-15,2.4879820928216314e-08,3.2286252121997034e-15,3.3774489918323597e-08,0.005108648648429233,3.587166045626075e-15,0.900049,4e-12,1.772901747588382e-16,1.7730738560378567e-16,1.8705065881526995e-18,1.8354182842158424e-18,7.480038488935954e-15,7.33979349563656e-15,1.909792488123169e-16,1.8391318404603377e-16,1.9856552985512757e-18,1.877562447953196e-18,5.192258986403416e-21,4.8204876825439564e-21,2.079062989018451e-17,1.9301317336864182e-17,1.6150629927403336e-17,1.492789255692979e-17,1.1585756624764003e-24,1.004616816926543e-24,7.299965792393135e-25,6.276062563963054e-25
0.36,2.9704530692513774e-05,0.00029999685326837443,0.002983938468863342,3.1759921220055288e-06,1.199656197161664,0.00033084606391406906,9.351874326181285e-09,1.1999998628741306,7.298966110847572e-08,3.60448643781305e-15,0.11999997191982094,0.0002996755561799629,2.9546930748623636e-07,3.146731625387805e-09,1.258351543309878e-05,3.407268501840901e-09,3.605602346439036e-08,2.115942874013797e-15,9.00442936363589e-12,3.24434815606646e-07,1.3357196708623932e-15,2.808017771694872e-08,4.116838423896202e-15,3.7847420279898473e-08,0.00525482800032311,4.574015885686448e-15,0.900049,4e-12,1.7726438283995302e-16,1.7728158449174183e-16,1.9231115951945398e-18,1.888038975232683e-18,7.690285265342954e-15,7.550109259859268e-15,2.0192502348961318e-16,1.946608893639876e-16,2.1586968692459435e-18,2.0443611011045407e-18,5.807454941912434e-21,5.402657618181534e-21,2.3255377557500365e-17,2.1633614078634214e-17,1.8186922503648102e-17,1.6848106630169232e-17,1.4607948267798286e-24,1.2695657244082782e-24,9.287212827743296e-25,8.014318025174359e-25
0.37,2.9704573676800856e-05,0.00029999676560642317,0.0029835001259787886,3.263642882049535e-06,1.199637209143984,0.00034945971188650584,1.0437963357291367e-08,1.1999998461420485,8.199466618211369e-08,4.5601727990194905e-15,0.11999996842044355,0.0002996571477071425,2.9542632319915724e-07,3.234393576666383e-09,1.2933869064246594e-05,3.7010841998126654e-09,4.028372178129633e-08,2.655749795422092e-15,1.0059620648239914e-11,3.428422332357379e-07,1.6930314531549034e-15,3.157955475170137e-08,5.211003543478661e-15,4.2276456179154794e-08,0.00540094202706418,5.7896887208126015e-15,0.900049,4e-12,1.7723860330803193e-16,1.7725579391949435e-16,1.975693088837313e-18,1.94063614599983e-18,7.900428316110174e-15,7.760321438547957e-15,2.131670620684378e-16,2.0570533994144275e-16,2.3413962851583045e-18,2.2206505198875994e-18,6.4754689211264525e-21,6.035772388943948e-21,2.593198462236612e-17,2.4170233068777795e-17,2.0409696558972994e-17,1.8947732851020824e-17,1.8299794071557063e-24,1.5934498772532553e-24,1.1730634956034765e-24,1.015818871892942e-24
0.38,2.9704616640127614e-05,0.00029999667798365497,0.0029830619789956345,3.3512545154589236e-06,1.1996177238798678,0.00036856981857599536,1.1615544623204254e-08,1.1999998279263553,9.180691824365585e-08,5.739075025252543e-15,0.11999996460422555,0.00029963824577379673,2.9538335987239385e-07,3.3220163448183816e-09,1.3284049703811146e-05,4.011134938414914e-09,4.487094298413302e-08,3.3157704932495584e-15,1.1204437695028953e-11,3.617430217646004e-07,2.1346682337149546e-15,3.539577230067835e-08,6.561452715806247e-15,4.708141280066901e-08,0.005546990757229678,7.290106111785299e-15,0.900049,4e-12,1.7721283407578662e-16,1.772300159234363e-16,2.028251079970572e-18,1.993209806891029e-18,8.110467433621163e-15,7.970429822286687e-15,2.2470464247435086e-16,2.1704581305876025e-16,2.534004112009774e-18,2.4066809630489483e-18,7.199183041399346e-21,6.722662617017372e-21,2.8832040405984215e-17,2.692256579047981e-17,2.282984437823991e-17,2.1237463380407007e-17,2.2760871263624617e-24,1.989462295949735e-24,1.4739542593362275e-24,1.2808009402289728e-24
0.39,2.9704659584275333e-05,0.00029999659040005205,0.0029826240278274098,3.4388270398547883e-06,1.1995977423686202,0.00038817536115988384,1.2889580728204242e-08,1.1999998081421202,1.0247314002125712e-07,7.176116342427566e-15,0.11999996045264412,0.0002996188515808906,2.9534041572468033e-07,3.4095999477588103e-09,1.363405700566528e-05,4.3378374576179e-09,4.983737263963912e-08,4.114466773816564e-15,1.2443774844333238e-11,3.8113597533390933e-07,2.6738754710463372e-15,3.9547353183619564e-08,8.208326511228252e-15,5.228283438096207e-08,0.005692974220224911,9.119866264201451e-15,0.900049,4e-12,1.7718707622316525e-16,1.772042494348082e-16,2.0807855790724754e-18,2.0457599686552862e-18,8.320402410224708e-15,8.180434203399167e-15,2.3653703849054176e-16,2.286815852003456e-16,2.7367692380772868e-18,2.60270247457074e-18,7.981580593974994e-21,7.466264906599943e-21,3.196755401972636e-17,2.9902423583783474e-17,2.5458679089864733e-17,2.3728411910171738e-17,2.814663178816344e-24,2.4686800642899383e-24,1.8402094265517218e-24,1.6043252826278023e-24
0.4,2.970470250883418e-05,0.00029999650285559665,0.0029821862723865746,3.5263604728679826e-06,1.1995772656081587,0.000408275317681149,1.4265139501156397e-08,1.199999786702496,1.1404112080477779e-07,8.91688662948415e-15,0.11999995594674909,0.00029959896633387114,2.9529749116583143e-07,3.497144403135316e-09,1.3983890624614294e-05,4.681606434036807e-09,5.5203118136260145e-08,5.075239647898447e-15,1.3782628144034651e-11,4.0101988350064885e-07,3.3280444174029168e-15,4.405324755552554e-08,1.0204109205739225e-14,5.790170445066688e-08,0.005838892445085358,1.1337281865475352e-14,0.900049,4e-12,1.7716132948919049e-16,1.7717849469949885e-16,2.133296596793222e-18,2.0982866418811897e-18,8.530233039598097e-15,8.390334374768577e-15,2.486635225272311e-16,2.4061193010038933e-16,2.9499399088516053e-18,2.8089638604220842e-18,8.825707310198931e-21,8.26957688642079e-21,3.535078655292002e-17,3.3121870881756086e-17,2.8307769357449576e-17,2.6431948533315322e-17,3.462106199854469e-24,3.0451437887390683e-24,2.283277360439265e-24,1.99682665044175e-24
0.41000000000000003,2.9704745413914034e-05,0.0002999964153502712,0.002981748712585884,3.61385483212896e-06,1.199556294595127,0.0004288686668906182,1.5747402525152838e-08,1.199999763518571,1.2655979920423145e-07,1.1017523403034044e-14,0.11999995106712993,0.00029957859124154097,2.9525458608598063e-07,3.5846497286593965e-09,1.4333550217184787e-05,5.0428550475121395e-09,6.098874251286829e-08,6.226393608425733e-15,1.5226105005679567e-11,4.2139353235477e-07,4.118685084376734e-15,4.8932865962015425e-08,1.2613507072842312e-14,6.395948114118371e-08,0.005984745460920268,1.4014244860937919e-14,0.900049,4e-12,1.7713559393093007e-16,1.7715275165158838e-16,2.1857841437441376e-18,2.150789837195638e-18,8.739959116222365e-15,8.600130130310872e-15,2.610833648060544e-16,2.52836119412862e-16,3.1737633882581795e-18,3.0257130285072836e-18,9.73467565338735e-21,9.13566300340774e-21,3.899427171713965e-17,3.6593245507720975e-17,3.138895926908501e-17,2.935971957720926e-17,4.2361162412307625e-24,3.73583616505544e-24,2.8171980263541356e-24,2.4712110506260408e-24
0.42,2.9704788300285954e-05,0.0002999963278840577,0.0029813113483384574,3.7013101352681e-06,1.1995348303248958,0.00044995438826005976,1.734166227988734e-08,1.1999997384994183,1.400792345182042e-07,1.3546225322894191e-14,0.11999994579392706,0.00029955772751598077,2.9521169971406077e-07,3.6721159421242553e-09,1.4683035441674177e-05,5.421995002990071e-09,6.721525301682515e-08,7.601808138509966e-15,1.6779421202002932e-11,4.422557045996295e-07,5.0720238866488645e-15,5.4206067882863646e-08,1.5515207674619216e-14,7.047808526643555e-08,0.006130533296936156,1.723818111527174e-14,0.900049,4e-12,1.7710987001009937e-16,1.7712701982843646e-16,2.238248230487347e-18,2.2032695652745532e-18,8.949580435350043e-15,8.809821265004507e-15,2.737958333723295e-16,2.653534227597777e-16,3.4084859489072247e-18,3.2531970017940423e-18,1.0711663054448855e-20,1.0067652721201759e-20,4.291080899394505e-17,4.032915181009509e-17,3.4714361466439e-17,3.2523640729718186e-17,5.155742226653356e-24,4.56108488310598e-24,3.4589708858491816e-24,3.0432143319893187e-24
0.43,2.9704831167382247e-05,0.00029999624045693867,0.0029808741795567945,3.788726399913547e-06,1.1995128737914174,0.00047153146197729704,1.905335244805497e-08,1.1999997115515524,1.54650910004555e-07,1.656943576448171e-14,0.11999994010671075,0.0002995363763729088,2.9516883261777047e-07,3.7595430611550535e-09,1.5032345957401035e-05,5.8194362706517576e-09,7.390422246009111e-08,9.234920918449984e-15,1.8447931704565933e-11,4.636051791619825e-07,6.213514920099023e-15,5.98932830447022e-08,1.8985792237150612e-14,7.748002672897633e-08,0.006276255982103546,2.109417624723833e-14,0.900049,4e-12,1.7708415736911232e-16,1.7710129957066228e-16,2.290688867683032e-18,2.255725836693032e-18,9.159096793438218e-15,9.019407574440621e-15,2.868001943688089e-16,2.781631074971895e-16,3.6543530311418105e-18,3.4916617623910545e-18,1.1759929577445545e-20,1.106875902273956e-20,4.7113536290969437e-17,4.434253347605467e-17,3.829642992515833e-17,3.593596982682132e-17,6.245520627846877e-24,5.5409525510699904e-24,4.225216245299773e-24,3.7281089520594136e-24
