Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
500.0,3.667860376510812e-07,0.10099900579755064,1.5110495421931567e-07,1.5110495421881934e-07,4.963480656862768e-19,0.005001848895021307,4.963580116163835e-24,-3.4176970286443883e-97,9.999999999868079,5.064742857283335e-21,0.0,0.09999999993629753,3.6607179582630524e-09,0.2500006395520058,1.0000000000000002,0.0,3.255638601637721e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.164309530471052e-105,4.963480656862768e-21,1.5110495421881935e-09,1.8346083371343039e-09,1.8205718833714262e-30,4.963480656862768e-21,-1.7094804106242536e-100,0.0,0.9999999999868079,1.0,0.0,4.963580116098355e-21,0.0,0.01,0.009999999993629754,3.6678603741742946e-09,3.6607179582630524e-09,3.777633519430547e-08,3.7045025143182175e-08,1.3453199741578034e-15,0.0005,0.0,-3.4176970286443883e-96,0.0,0.0,0.0,0.0,0.0002,3.704502514318218e-09,3.2556386016377214e-10,3.2556386016377214e-09,5.064742857283335e-21,1e-05
504.0,3.697621233298434e-07,0.10179899217251752,1.5243202907930708e-07,1.5243202907884908e-07,4.58009063075097e-19,0.005041847567946447,4.5801825566037345e-24,-6.161154876558358e-97,9.99999999993333,4.67353374816566e-21,0.0,0.09999999993332724,3.6900823914123148e-09,0.2520006365465502,1.0000000000000002,0.0,3.305843167082732e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.391573393028364e-105,4.58009063075097e-21,1.5243202907884907e-09,1.8642842622292853e-09,1.6935780273681076e-30,4.58009063075097e-21,-3.106360373011715e-100,0.0,0.999999999993333,1.0,0.0,4.580182556573198e-21,0.0,0.01,0.009999999993332724,3.697621230833128e-09,3.6900823914123148e-09,3.841296835806763e-08,3.764141149854818e-08,1.3672402784939431e-15,0.0005,0.0,-6.161154876558358e-96,0.0,0.0,0.0,0.0,0.0002,3.764141149854819e-09,3.3058431670827324e-10,3.3058431670827326e-09,4.67353374816566e-21,1e-05
508.0,3.7289934325360834e-07,0.10259897832524556,1.5382548103061898e-07,1.5382548103019631e-07,4.226573825864522e-19,0.005081846174494496,4.2266586844807496e-24,-6.292985964521592e-97,9.999999999988944,4.3128343760042406e-21,0.0,0.09999999993016247,3.7210493929263033e-09,0.25400063337835765,1.0000000000000002,0.0,3.357843103458867e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.68021593108808e-105,4.226573825864522e-21,1.5382548103019632e-09,1.8950171009848597e-09,1.5761182476000317e-30,4.226573825864522e-21,-3.1979986649951614e-100,0.0,0.9999999999988944,1.0,0.0,4.226658684476076e-21,0.0,0.01,0.009999999993016248,3.728993429931847e-09,3.7210493929263033e-09,3.907176961150776e-08,3.8259091635975264e-08,1.3905392019897242e-15,0.0005,0.0,-6.292985964521592e-96,0.0,0.0,0.0,0.0,0.0002,3.825909163597527e-09,3.357843103458867e-10,3.357843103458867e-09,4.3128343760042406e-21,1e-05
512.0,3.762012233607957e-07,0.10339896424797648,1.5528688161947352e-07,1.5528688161908344e-07,3.9009738949076814e-19,0.005121844713093907,3.9010519673900195e-24,-1.2150199876096045e-97,10.000000000013404,3.980641725946596e-21,0.0,0.09999999992652962,3.753653633269526e-09,0.2560006300438677,1.0000000000000002,0.0,3.4116995660883384e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.8867666498075287e-105,3.900973894907682e-21,1.5528688161908345e-09,1.9268442469299515e-09,1.4675805225261641e-30,3.900973894907682e-21,-6.223143699841678e-101,0.0,1.0000000000013405,1.0,0.0,3.901051967395249e-21,0.0,0.01,0.009999999992652962,3.762012230843992e-09,3.753653633269526e-09,3.975353953213272e-08,3.8898816844327925e-08,1.4152736045815929e-15,0.0005,0.0,-1.2150199876096044e-96,0.0,0.0,0.0,0.0,0.0002,3.889881684432793e-09,3.4116995660883385e-10,3.4116995660883386e-09,3.980641725946596e-21,1e-05
516.0,3.7967179992555277e-07,0.10419894993176566,1.5681810478923108e-07,1.568181047888711e-07,3.5997934600476393e-19,0.005161843181870738,3.5998655004919125e-24,-8.341519279336725e-98,10.000000000058868,3.673371078974859e-21,0.0,0.09999999992307526,3.787935395455255e-09,0.25800062653900363,1.0000000000000002,0.0,3.4674842007770694e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.308101244445415e-105,3.599793460047639e-21,1.568181047888711e-09,1.9598062917943056e-09,1.3667674140616652e-30,3.599793460047639e-21,-4.305761441848759e-101,0.0,1.0000000000058868,1.0,0.0,3.5998655005131045e-21,0.0,0.01,0.009999999992307527,3.796717996334913e-09,3.787935395455255e-09,4.0459169288280745e-08,3.9561402870946026e-08,1.4415067565870898e-15,0.0005,0.0,-8.341519279336725e-97,0.0,0.0,0.0,0.0,0.0002,3.956140287094603e-09,3.4674842007770696e-10,3.4674842007770694e-09,3.673371078974859e-21,1e-05
520.0,3.83314958982474e-07,0.10499893536842594,1.5842086361737263e-07,1.5842086361704047e-07,3.32167523920378e-19,0.005201841579111911,3.321741760384081e-24,-1.3851551700117533e-97,10.000000000097605,3.389621531061147e-21,0.0,0.09999999991944802,3.82393291529664e-09,0.26000062285984116,1.0000000000000002,0.0,3.525262336868208e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.194374782768705e-105,3.3216752392037804e-21,1.5842086361704046e-09,1.99394369153061e-09,1.273273306631995e-30,3.3216752392037804e-21,-7.205357756888967e-101,0.0,1.0000000000097606,1.0,0.0,3.3217417604165034e-21,0.0,0.01,0.009999999991944803,3.833149586737062e-09,3.82393291529664e-09,4.118952321451083e-08,4.0247662603951626e-08,1.4693035777973572e-15,0.0005,0.0,-1.3851551700117533e-96,0.0,0.0,0.0,0.0,0.0002,4.0247662603951634e-09,3.5252623368682084e-10,3.5252623368682086e-09,3.389621531061147e-21,1e-05
524.0,3.871348411082685e-07,0.10579892054933653,1.6009699418984736e-07,1.6009699418954084e-07,3.065146356982542e-19,0.005241839902981339,3.0652077570143964e-24,-1.4713140603289517e-97,10.0000000001161,3.1278685905641457e-21,0.0,0.09999999991547394,3.8616870750820795e-09,0.2620006190021989,1.0000000000000002,0.0,3.5851032860589635e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.355529585674739e-105,3.0651463569825423e-21,1.6009699418954085e-09,2.029298857955662e-09,1.1866487179756004e-30,3.0651463569825423e-21,-7.712392751249791e-101,0.0,1.00000000001161,1.0,0.0,3.0652077570499832e-21,0.0,0.01,0.009999999991547395,3.871348407810387e-09,3.8616870750820795e-09,4.194551157813145e-08,4.095844829629372e-08,1.4987338519992428e-15,0.0005,0.0,-1.4713140603289517e-96,0.0,0.0,0.0,0.0,0.0002,4.095844829629371e-09,3.585103286058964e-10,3.5851032860589637e-09,3.1278685905641457e-21,1e-05
528.0,3.9113580509970496e-07,0.10659890546554986,1.6184843012832878e-07,1.618484301280459e-07,2.8288207532068987e-19,0.005281838151545403,2.8288773667473946e-24,-6.25058483148993e-98,10.0000000001066,2.8866712271416127e-21,0.0,0.09999999991105099,3.901240982400179e-09,0.2640006149616749,1.0000000000000002,0.0,3.647079418262433e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.0116473423588215e-105,2.8288207532068986e-21,1.618484301280459e-09,2.0659160178110484e-09,1.1064752263710756e-30,2.8288207532068986e-21,-3.3014577432434506e-101,0.0,1.00000000001066,1.0,0.0,2.8288773667775503e-21,0.0,0.01,0.0099999999911051,3.911358047517936e-09,3.901240982400179e-09,4.272808508446046e-08,4.1694648712015185e-08,1.529872180309944e-15,0.0005,0.0,-6.250584831489931e-97,0.0,0.0,0.0,0.0,0.0002,4.1694648712015185e-09,3.647079418262433e-10,3.647079418262433e-09,2.8866712271416127e-21,1e-05
532.0,3.9532300020531713e-07,0.10739889010702594,1.636774012034528e-07,1.6367740120319176e-07,2.61049308400515e-19,0.005321836322574329,2.6105452884804658e-24,-3.6458154122323627e-99,10.000000000089775,2.6638464107747946e-21,0.0,0.09999999990643063,3.9426450707635795e-09,0.26600061073306946,1.0000000000000002,0.0,3.711274759188234e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.967375919407365e-107,2.6104930840051503e-21,1.6367740120319177e-09,2.103844301641716e-09,1.0320085956139529e-30,2.6104930840051503e-21,-1.940243288621949e-102,0.0,1.0000000000089775,1.0,0.0,2.610545288503902e-21,0.0,0.01,0.009999999990643063,3.953229998354159e-09,3.9426450707635795e-09,4.353828868332008e-08,4.2457251455830646e-08,1.5628027449133316e-15,0.0005,0.0,-3.6458154122323624e-98,0.0,0.0,0.0,0.0,0.0002,4.245725145583065e-09,3.7112747591882345e-10,3.7112747591882346e-09,2.6638464107747946e-21,1e-05
536.0,3.997015120715327e-07,0.10819887446383525,1.6558612362045604e-07,1.6558612362021516e-07,2.4086406833076275e-19,0.005361834413851916,2.4086888486989384e-24,-2.7465075198665408e-99,10.000000000073673,2.45786079797676e-21,0.0,0.09999999990170713,3.985949386357493e-09,0.26800060631124695,1.0000000000000002,0.0,3.7777717677502534e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.547835337084716e-107,2.4086406833076275e-21,1.6558612362021516e-09,2.143133322693791e-09,9.62756574934805e-31,2.4086406833076275e-21,-1.4726318537923494e-102,0.0,1.0000000000073672,1.0,0.0,2.4086888487166838e-21,0.0,0.01,0.009999999990170714,3.997015116786546e-09,3.985949386357493e-09,4.437718152701131e-08,4.3247253727632895e-08,1.5976129875226961e-15,0.0005,0.0,-2.7465075198665408e-98,0.0,0.0,0.0,0.0,0.0002,4.32472537276329e-09,3.7777717677502536e-10,3.777771767750254e-09,2.45786079797676e-21,1e-05
540.0,4.0427635377009014e-07,0.10899885852617146,1.675767967653553e-07,1.6757679676513306e-07,2.2224393422667665e-19,0.005401832423178775,2.222483779252593e-24,-2.5378240993188344e-99,10.000000000053284,2.267845352674044e-21,0.0,0.09999999989681228,4.03120350700526e-09,0.27000060169114465,1.0000000000000002,0.0,3.846651197151742e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.252804333172092e-107,2.2224393422667663e-21,1.6757679676513306e-09,2.1838331157197656e-09,8.984976385894082e-31,2.2224393422667663e-21,-1.3708900504024952e-102,0.0,1.0000000000053284,1.0,0.0,2.222483779264435e-21,0.0,0.01,0.009999999989681228,4.042763533529266e-09,4.03120350700526e-09,4.524583595612059e-08,4.40656610900625e-08,1.6343937021763908e-15,0.0005,0.0,-2.5378240993188343e-98,0.0,0.0,0.0,0.0,0.0002,4.40656610900625e-09,3.846651197151742e-10,3.846651197151742e-09,2.267845352674044e-21,1e-05
544.0,4.0905295720772266e-07,0.10979884228365923,1.6965178140990861e-07,1.6965178140970353e-07,2.0508991033215288e-19,0.005441830348194135,2.0509401014342325e-24,-1.612634085264479e-99,10.000000000034163,2.0927945910046514e-21,0.0,0.09999999989180915,4.078460980256602e-09,0.2720005968672772,1.0000000000000002,0.0,3.917999702964974e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.7358624532712663e-107,2.050899103321529e-21,1.6965178140970353e-09,2.225996796551542e-09,8.389431135475795e-31,2.050899103321529e-21,-8.775681105724531e-103,0.0,1.0000000000034164,1.0,0.0,2.0509401014412393e-21,0.0,0.01,0.009999999989180915,4.090529567651648e-09,4.078460980256602e-09,4.614538580309198e-08,4.491354113411515e-08,1.67324321800383e-15,0.0005,0.0,-1.612634085264479e-98,0.0,0.0,0.0,0.0,0.0002,4.491354113411515e-09,3.917999702964974e-10,3.917999702964974e-09,2.0927945910046514e-21,1e-05
548.0,4.140372598178488e-07,0.11059882572498068,1.7181370443325242e-07,1.7181370443306316e-07,1.892677307264207e-19,0.005481828186271118,1.892715132913898e-24,-9.751687458728196e-100,10.000000000015278,1.9313363593527914e-21,0.0,0.0999999998866783,4.127780644732045e-09,0.2740005918336482,1.0000000000000002,0.0,3.991914226545423e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.6754735467575353e-107,1.892677307264207e-21,1.7181370443306316e-09,2.2696811210359415e-09,7.836545872474458e-31,1.892677307264207e-21,-5.34570751749628e-103,0.0,1.0000000000015279,1.0,0.0,1.8927151329167897e-21,0.0,0.01,0.00999999998866783,4.140372593486547e-09,4.127780644732045e-09,4.707705669984267e-08,4.5792034742242804e-08,1.7142685251747282e-15,0.0005,0.0,-9.751687458728196e-99,0.0,0.0,0.0,0.0,0.0002,4.579203474224281e-09,3.9919142265454233e-10,3.991914226545423e-09,1.9313363593527914e-21,1e-05
552.0,4.1923561414985094e-07,0.11139880883808466,1.7406540217490036e-07,1.7406540217472574e-07,1.746248823006034e-19,0.0055218259345733815,1.746283719180514e-24,-3.0539370643562837e-99,9.999999999991607,1.7819081227748258e-21,0.0,0.09999999988135035,4.179225638294674e-09,0.276000586583842,1.0000000000000002,0.0,4.068499605082723e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.315847833234778e-107,1.746248823006034e-21,1.7406540217472574e-09,2.3149460869094463e-09,7.321043274905287e-31,1.746248823006034e-21,-1.6863308884517426e-102,0.0,0.9999999999991607,1.0,0.0,1.746283719179048e-21,0.0,0.01,0.009999999988135035,4.192356136524294e-09,4.179225638294674e-09,4.804215310422487e-08,4.670234803879626e-08,1.757585001716027e-15,0.0005,0.0,-3.053937064356284e-98,0.0,0.0,0.0,0.0,0.0002,4.670234803879627e-09,4.068499605082723e-10,4.068499605082724e-09,1.7819081227748258e-21,1e-05
556.0,4.246541154042324e-07,0.11219879161174262,1.76409499100676e-07,1.7640949910051487e-07,1.6111721975594968e-19,0.005561823590476461,1.6112043959903485e-24,-4.359900601658532e-99,9.999999999973431,1.6440681786204426e-21,0.0,0.09999999987594684,4.232856020942489e-09,0.2780005811117032,1.0000000000000002,0.0,4.147850795426661e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-7.691278812666152e-107,1.6111721975594968e-21,1.7640949910051487e-09,2.3618512768481734e-09,6.842045775146921e-31,1.6111721975594968e-21,-2.4248998018436942e-102,0.0,0.9999999999973431,1.0,0.0,1.6112043959860677e-21,0.0,0.01,0.009999999987594684,4.246541148774356e-09,4.232856020942489e-09,4.904194326361241e-08,4.764567860130838e-08,1.8033111772975115e-15,0.0005,0.0,-4.359900601658532e-98,0.0,0.0,0.0,0.0,0.0002,4.764567860130838e-09,4.1478507954266613e-10,4.147850795426661e-09,1.6440681786204426e-21,1e-05
560.0,4.302993313127622e-07,0.11299877403385991,1.7884886511044153e-07,1.7884886511029285e-07,1.4867154016936703e-19,0.0056018211511104565,1.4867451214918344e-24,-3.4551464290717275e-99,9.999999999965397,1.5170724909986715e-21,0.0,0.09999999987051877,4.2887367817762806e-09,0.28000057541059925,1.0000000000000002,0.0,4.2300721679976176e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-6.179490176293595e-107,1.4867154016936703e-21,1.7884886511029286e-09,2.4104598954565173e-09,6.3974543161044775e-31,1.4867154016936703e-21,-1.935511234655777e-102,0.0,0.9999999999965397,1.0,0.0,1.4867451214866897e-21,0.0,0.01,0.009999999987051878,4.302993307556054e-09,4.2887367817762806e-09,5.007778514245628e-08,4.862329690593183e-08,1.8515751452821027e-15,0.0005,0.0,-3.455146429071728e-98,0.0,0.0,0.0,0.0,0.0002,4.862329690593184e-09,4.2300721679976176e-10,4.2300721679976174e-09,1.5170724909986715e-21,1e-05
564.0,4.3617825198910233e-07,0.11379875609179421,1.813865307601662e-07,1.8138653076002898e-07,1.3721685599072112e-19,0.00564181861344481,1.3721960055259076e-24,2.882674901142412e-100,9.999999999969946,1.4001973680614907e-21,0.0,0.09999999986508895,4.346936936795658e-09,0.2820005694734708,1.0000000000000002,0.0,4.3152738208505066e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.228783996272317e-108,1.3721685599072113e-21,1.8138653076002898e-09,2.4608385808519384e-09,5.98522055076719e-31,1.3721685599072113e-21,1.626352891377544e-103,0.0,0.9999999999969946,1.0,0.0,1.3721960055217836e-21,0.0,0.01,0.009999999986508896,4.361782514006497e-09,4.346936936795658e-09,5.11511049691841e-08,4.963654251065301e-08,1.9025146750826886e-15,0.0005,0.0,2.882674901142412e-99,0.0,0.0,0.0,0.0,0.0002,4.9636542510653015e-09,4.3152738208505067e-10,4.3152738208505065e-09,1.4001973680614907e-21,1e-05
568.0,4.422990039327373e-07,0.11459873777156693,1.840259070976693e-07,1.8402590709754266e-07,1.2664304936613746e-19,0.005681815974068477,1.2664558327901626e-24,1.850780477513357e-99,9.999999999975339,1.2923062449348494e-21,0.0,0.0999999998595005,4.407535860471638e-09,0.28400056329211215,1.0000000000000002,0.0,4.403580389207523e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.4059155621281876e-107,1.2664304936613746e-21,1.8402590709754267e-09,2.513061545859603e-09,5.601521533678942e-31,1.2664304936613746e-21,1.0515794081629477e-102,0.0,0.999999999997534,1.0,0.0,1.2664558327870395e-21,0.0,0.01,0.009999999985950052,4.422990033113095e-09,4.407535860471638e-09,5.226346127607998e-08,5.068690756831301e-08,1.9562840887989155e-15,0.0005,0.0,1.8507804775133573e-98,0.0,0.0,0.0,0.0,0.0002,5.068690756831301e-09,4.4035803892075235e-10,4.4035803892075234e-09,1.2923062449348494e-21,1e-05
572.0,4.486692180029145e-07,0.11539871905966582,1.8677028317566372e-07,1.8677028317554683e-07,1.1689537753083808e-19,0.005721813229692401,1.1689771626393805e-24,1.622660445106927e-99,9.999999999983034,1.1928399045242399e-21,0.0,0.09999999985376323,4.470608813429274e-09,0.28600055685881715,1.0000000000000002,0.0,4.495110909172585e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.030647508303796e-107,1.1689537753083809e-21,1.8677028317554684e-09,2.56720146732482e-09,5.244840694246767e-31,1.1689537753083809e-21,9.284560002111373e-103,0.0,0.9999999999983035,1.0,0.0,1.1689771626373973e-21,0.0,0.01,0.009999999985376325,4.486692173467952e-09,4.470608813429274e-09,5.341640499291879e-08,5.177585303903829e-08,2.0130406718334685e-15,0.0005,0.0,1.622660445106927e-98,0.0,0.0,0.0,0.0,0.0002,5.1775853039038295e-09,4.495110909172585e-10,4.495110909172585e-09,1.1928399045242399e-21,1e-05
576.0,4.5529711864044493e-07,0.11619869994160874,1.8962322298564294e-07,1.8962322298553502e-07,1.0790663415506872e-19,0.00576181037675259,1.0790879207793668e-24,-1.0498484045648003e-100,9.999999999991084,1.101112769032722e-21,0.0,0.09999999984784402,4.536237344320666e-09,0.2880005501652797,1.0000000000000002,0.0,4.5899932555227224e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.9907563811979934e-108,1.0790663415506872e-21,1.89623222985535e-09,2.6233356626880705e-09,4.913056210905544e-31,1.0790663415506872e-21,-6.049027431438619e-104,0.0,0.9999999999991085,1.0,0.0,1.0790879207784047e-21,0.0,0.01,0.009999999984784402,4.552971179476831e-09,4.536237344320666e-09,5.461159254397868e-08,5.2904933273180095e-08,2.072954662422914e-15,0.0005,0.0,-1.0498484045648003e-99,0.0,0.0,0.0,0.0,0.0002,5.290493327318009e-09,4.5899932555227226e-10,4.589993255522723e-09,1.101112769032722e-21,1e-05
580.0,4.6219122169412134e-07,0.11699868040220107,1.9258849257873578e-07,1.9258849257863617e-07,9.961308716469019e-20,0.005801807411482997,9.961507888634987e-25,-4.804726008751129e-100,9.999999999999748,1.0164822197741628e-21,0.0,0.09999999984173812,4.604506853479497e-09,0.2900005432028987,1.0000000000000002,0.0,4.688360740396477e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.25334939278747e-108,9.96130871646902e-22,1.9258849257863616e-09,2.681544455547334e-09,4.604121500963832e-31,9.96130871646902e-22,-2.7876094967717417e-103,0.0,0.9999999999999748,1.0,0.0,9.961507888634737e-22,0.0,0.01,0.009999999984173813,4.621912209626488e-09,4.604506853479497e-09,5.58507674624608e-08,5.407576303169337e-08,2.1362072541110442e-15,0.0005,0.0,-4.804726008751129e-99,0.0,0.0,0.0,0.0,0.0002,5.407576303169337e-09,4.688360740396478e-10,4.688360740396477e-09,1.0164822197741628e-21,1e-05
