Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
5.13,1.0,1.0,1.0,1.0,0.0005128684379980184,1.0,1.0,1.0,0.9999986866192431,1.0,1.306750896026281e-06,1.0,6.629861137465121e-09,0.09993092483828032,6.907516122925679e-05,1.0,1.0,1.0,0.9998967007292292,8.896686462678697e-05,1.4332406143869895e-05,1.0,0.0,0.003332092342669063,1.0,1.0,1.0,0.0008214070953392073,3.1022383125279344e-07,1.3340022584893915e-08,0.06302812987128176,1.2513364629989238e-13,8.994659954449539e-09,5.528440011392844e-10,1.5764150453526208e-15,6.417537088643034e-09,3.944443563990648e-10,1.638794654377915e-15,0.03697185583929008,1.1360774527074867e-10,1.834722880310367e-12,2.2887057145963404e-12,4.534024468777114e-14,1.6329528159816927e-12,3.234949887611977e-14,5.102163447655206e-05,9.124844967442977e-07,6.510423094748641e-07,3.5515079124468067e-13,3.3423485220014362e-15,3.575146968155181e-15,0.0005128684379980184,1.0,1.0,9.99487131562002e-05,5.115610135104548e-07,3.853954076704192e-09,3.3137852763506547e-10,6.907516122925679e-06,9.99487131562002e-05,4.6623965570800985e-05,8.896686462678697e-06,7.463445848291708e-06,4.108357317456791e-12,0.001,0.00033320923426690633,0.0002510685247329856,4.105616515922606e-05,9.769743951391383e-09,1.6890670842914404e-13,2.831818758779617e-10,1.830255122310161e-15,2.0204545836018075e-10,1.9043736353513468e-15,2.5527263845178047e-15,1.1823112840144656e-17,1.8026741198157064e-17,3.001505081601131e-13,1.24389900256339e-14,8.874998018978959e-15,0.005669573939948215,2.0992272287482996e-12,4.228617874696376e-14,3.01704733029809e-14,1.54e-06,2.2554149049320593e-05,1.4286057653434575e-08,1.78e-07,2.5549565908840333e-10,1.27e-07,1.8229184665296192e-10,4.817031876321945e-13,2.0816826866433242e-07,3.505529293156566e-11,9.304442782678388e-11,3.721996409422147e-15,3.722936746716735e-09,1.0163965748527978e-12,1.3489701225959711e-12,3.983375174640503e-15,2.656252622657446e-09,7.251816910166629e-13,9.624672680148568e-13,1.1129678274079159e-14,2.5319175748283068e-14,1.0454278083722027e-16,2.357692723764099e-16,1.1184801638171302e-16,1.682173941558228e-16,1.4454637203658502e-15,5.013522783002154e-18,7.865323329941399e-18,1.366918124201248e-06
5.14,1.0,1.0,1.0,1.0,0.0005138679246298369,1.0,1.0,1.0,0.9999986814986609,1.0,1.3118328643576796e-06,1.0,6.668474953779301e-09,0.09993058289270615,6.941710679681846e-05,1.0,1.0,1.0,0.9998963231534763,8.92696919648975e-05,1.4407154558638452e-05,1.0,0.0,0.0033362603377257876,1.0,1.0,1.0,0.000823918611495206,3.1221117823750047e-07,1.3437983884208421e-08,0.06297145955773949,1.2691955618486558e-13,9.029065894546389e-09,5.556798113490932e-10,1.5957414986476777e-15,6.442085134069092e-09,3.9646765279862685e-10,1.6588770223193392e-15,0.03702852604998869,1.145200710237901e-10,1.8555612564081865e-12,2.3017968105076203e-12,4.5762269527784625e-14,1.6422930905037604e-12,3.265060646113792e-14,5.126277856140562e-05,9.14261939299286e-07,6.523104847809513e-07,3.598689212520551e-13,3.3786306898395466e-15,3.613952298534444e-15,0.0005138679246298369,1.0,1.0,9.994861320753702e-05,5.125554142299325e-07,3.868813843535246e-09,3.3330798094766537e-10,6.9417106796818465e-06,9.994861320753702e-05,4.671482553471409e-05,8.926969196489751e-06,7.486253740625906e-06,4.151322049529934e-12,0.001,0.00033362603377257876,0.00025123417262305813,4.11816270985667e-05,9.823477799986374e-09,1.7098630859613314e-13,2.840088890056219e-10,1.8487443232216517e-15,2.0263551791737398e-10,1.9236115829173767e-15,2.5891589461712583e-15,1.1968061239857583e-17,1.824764724551273e-17,3.023546373946895e-13,1.2502795755354597e-14,8.920522187969105e-15,0.005664469078112555,2.1193269359472793e-12,4.259319044506726e-14,3.03895209384869e-14,1.54e-06,2.2623343733672405e-05,1.4353577997193572e-08,1.78e-07,2.5599334300380005e-10,1.27e-07,1.8264693573866635e-10,4.871880896630795e-13,2.0915213653053494e-07,3.527986314083755e-11,9.364044945704537e-11,3.754717185156209e-15,3.730188712341087e-09,1.020284446083742e-12,1.3541297045009074e-12,4.018393789190401e-15,2.6614267779062815e-09,7.279556201498074e-13,9.661485408013132e-13,1.1267275832263129e-14,2.5606745338432975e-14,1.055807821735604e-16,2.3796380154448003e-16,1.1295848699422103e-16,1.6978315359791718e-16,1.464666509495864e-15,5.06794603475932e-18,7.950695056775777e-18,1.3711117414346912e-06
5.15,1.0,1.0,1.0,1.0,0.0005148674102621694,1.0,1.0,1.0,0.9999986763681348,1.0,1.3169246279050546e-06,1.0,6.707237507261558e-09,0.09993024003440446,6.97599650918235e-05,1.0,1.0,1.0,0.9998959449721464,8.957289671661874e-05,1.4482131136766013e-05,1.0,0.0,0.0033404225571938588,1.0,1.0,1.0,0.0008264317801316242,3.142078309872494e-07,1.3536483467185735e-08,0.06291484026920373,1.2872736255900464e-13,9.063535991320588e-09,5.585238927460939e-10,1.6152625481740368e-15,6.466678954089773e-09,3.984968504864218e-10,1.6791614686713367e-15,0.037085145235128146,1.1543816964859617e-10,1.8765984900418576e-12,2.3149364722668044e-12,4.6187350644604885e-14,1.651668015920639e-12,3.2953894647780226e-14,5.1504614154963485e-05,9.160393768774424e-07,6.535786565361526e-07,3.646405447902565e-13,3.4152302235769135e-15,3.653097013975087e-15,0.0005148674102621694,1.0,1.0,9.994851325897379e-05,5.135498041393537e-07,3.883701508642548e-09,3.3524486038383637e-10,6.97599650918235e-06,9.994851325897379e-05,4.680568539894842e-05,8.957289671661875e-06,7.509076557985273e-06,4.194642445249754e-12,0.001,0.0003340422557193859,0.0002513990777062234,4.130717101445077e-05,9.877399507214285e-09,1.7308726158334316e-13,2.848361976376839e-10,1.867378439064706e-15,2.0322578830914656e-10,1.9430003139692327e-15,2.6260381962036948e-15,1.2114469111305275e-17,1.8470776155384704e-17,3.0457087801167907e-13,1.2566787586787113e-14,8.966179135944492e-15,0.0056593688126095245,2.1395823443027546e-12,4.290178396673252e-14,3.0609697177992534e-14,1.54e-06,2.269258195232404e-05,1.4421291963389775e-08,1.78e-07,2.5649102552568385e-10,1.27e-07,1.830020238301227e-10,4.927245640470943e-13,2.1013882575225105e-07,3.550548490155918e-11,9.423926166224509e-11,3.7876550732868006e-15,3.737440657659965e-09,1.0241795670192263e-12,1.3592989050508614e-12,4.053644763101533e-15,2.666600918667503e-09,7.307347218121443e-13,9.698366763118739e-13,1.1406287134297706e-14,2.5897059162577636e-14,1.0662670072536221e-16,2.4017422335194537e-16,1.140774268267382e-16,1.7136025216845716e-16,1.4840870172963439e-15,5.12284533536537e-18,8.036813430745193e-18,1.3753079971105478e-06
5.16,1.0,1.0,1.0,1.0,0.0005158668948950167,1.0,1.0,1.0,0.9999986712276648,1.0,1.3220261862813428e-06,1.0,6.746149076875373e-09,0.09992989626346231,7.010373602719295e-05,1.0,1.0,1.0,0.9998955661856184,8.987647835339242e-05,1.4557336028088114e-05,1.0,0.0,0.0033445790143234633,1.0,1.0,1.0,0.0008289465938039547,3.1621381576269045e-07,1.3635523217006632e-08,0.06285827195972296,1.305572874112576e-13,9.098070241423343e-09,5.613762483019641e-10,1.634979713221848e-15,6.4913185463150235e-09,4.0053195158218745e-10,1.6996495695583708e-15,0.037141713440658065,1.1636206757496693e-10,1.8978361122602878e-12,2.3281247802124103e-12,4.661550374673267e-14,1.6610776495523407e-12,3.3259374643792806e-14,5.174714169137972e-05,9.178168094787803e-07,6.54846824740478e-07,3.694661596838292e-13,3.4521492183270682e-15,3.6925833543927064e-15,0.0005158668948950167,1.0,1.0,9.99484133105105e-05,5.145441832390768e-07,3.898617068075275e-09,3.371891798221321e-10,7.010373602719295e-06,9.99484133105105e-05,4.6896545163490644e-05,8.987647835339243e-06,7.531914232530431e-06,4.2383206446934446e-12,0.001,0.00033445790143234633,0.00025156324205195086,4.143279653265054e-05,9.93150925270796e-09,1.7520974114393261e-13,2.8566379864787444e-10,1.8861582570009088e-15,2.0381626730494054e-10,1.9625406475454597e-15,2.663368663189655e-15,1.226234784916386e-17,1.8696145265142077e-17,3.0679927238264923e-13,1.2630965586794193e-14,9.011968910599219e-15,0.005654273139299814,2.1599943665598255e-12,4.321196396849883e-14,3.0831005343855547e-14,1.54e-06,2.276186347558134e-05,1.448919967358632e-08,1.78e-07,2.5698870665405846e-10,1.27e-07,1.8335711092733383e-10,4.983129893389244e-13,2.1112833810082928e-07,3.573216118118402e-11,9.484087231529213e-11,3.820811026237538e-15,3.744692582673424e-09,1.0280819372808376e-12,1.3644777237354801e-12,4.089129115683425e-15,2.6717750449411504e-09,7.335189957335976e-13,9.735316741822982e-13,1.1546723528954655e-14,2.6190138349191972e-14,1.0768057734896302e-16,2.424006194830099e-16,1.1520487957740222e-16,1.7294874814772258e-16,1.5037272699131849e-15,5.178223827490603e-18,8.123683379663955e-18,1.37950687730796e-06
5.17,1.0,1.0,1.0,1.0,0.0005168663785283799,1.0,1.0,1.0,0.9999986660772512,1.0,1.327137539099525e-06,1.0,6.785209941544748e-09,0.09992955157997016,7.044841951249572e-05,1.0,1.0,1.0,0.9998951867942703,9.01804363478078e-05,1.463276938179853e-05,1.0,0.0,0.003348729722332287,1.0,1.0,1.0,0.0008314630450873264,3.1822915883858435e-07,1.3735105018780562e-08,0.06280175458338678,1.324095544391092e-13,9.132668641535764e-09,5.642368809584861e-10,1.6548945213235202e-15,6.5160039083761176e-09,4.0257295818432913e-10,1.7203429096406998e-15,0.03719823071248697,1.17291791304177e-10,1.919275662884424e-12,2.3413618146311338e-12,4.704674458946396e-14,1.670522048681904e-12,3.356705769030935e-14,5.199036160258462e-05,9.195942371033139e-07,6.561149893939374e-07,3.74346267255451e-13,3.4893897784241483e-15,3.732413569556105e-15,0.0005168663785283799,1.0,1.0,9.994831336214717e-05,5.1553855152946e-07,3.913560517883128e-09,3.391409531388414e-10,7.0448419512495724e-06,9.994831336214717e-05,4.698740482832747e-05,9.01804363478078e-06,7.554766696600927e-06,4.282358795618011e-12,0.001,0.0003348729722332287,0.00025172666772449605,4.1558503279920896e-05,9.985807214819802e-09,1.7735392204559026e-13,2.864916889180815e-10,1.9050845663085894e-15,2.0440695268002086e-10,1.98223340488705e-15,2.7011549105578276e-15,1.2411708909926401e-17,1.8923772006047697e-17,3.0903986292256266e-13,1.2695329821565938e-14,9.057891559147406e-15,0.005649182054047811,2.1805639189753823e-12,4.35237351087333e-14,3.105344875973777e-14,1.54e-06,2.283118807430025e-05,1.4557301248723694e-08,1.78e-07,2.5748638638892784e-10,1.27e-07,1.8371219703030244e-10,5.039537460327383e-13,2.1212067533854526e-07,3.595989494876003e-11,9.544528929331446e-11,3.854185998252913e-15,3.751944487381521e-09,1.0319915564935413e-12,1.3696661600489014e-12,4.1248478681943585e-15,2.6769491567272644e-09,7.363084416465012e-13,9.772335340515493e-13,1.1688596425472324e-14,2.648600414780505e-14,1.0874245299452413e-16,2.4464307186521256e-16,1.1634088904466222e-16,1.745486999896086e-16,1.5235893077296856e-15,5.234084667636222e-18,8.211309853023431e-18,1.383708368139409e-06
5.18,1.0,1.0,1.0,1.0,0.00051786586116226,1.0,1.0,1.0,0.9999986609168938,1.0,1.3322586859726254e-06,1.0,6.824420380154198e-09,0.09992920598402176,7.079401545396745e-05,1.0,1.0,1.0,0.9998948067984798,9.048477017359735e-05,1.4708431346451745e-05,1.0,0.0,0.0033528746944056246,1.0,1.0,1.0,0.0008339811265764312,3.202538865036909e-07,1.3835230759534967e-08,0.06274528809432586,1.342843890562743e-13,9.167331188368734e-09,5.671057936276523e-10,1.6750085082771547e-15,6.54073503792557e-09,4.0461987236999486e-10,1.7412430821385671e-15,0.037254697096482305,1.1822736740902176e-10,1.940918690536701e-12,2.3546476557578703e-12,4.748108897492644e-14,1.6800012705554063e-12,3.3876955061877116e-14,5.2234274318291466e-05,9.213716597510571e-07,6.573831504965407e-07,3.792813723403439e-13,3.526954017442633e-15,3.772589919108368e-15,0.00051786586116226,1.0,1.0,9.994821341388377e-05,5.165329090108615e-07,3.928531854116334e-09,3.4110019420798726e-10,7.0794015453967455e-06,9.994821341388377e-05,4.707826439344564e-05,9.048477017359736e-06,7.577633882714561e-06,4.326759053465686e-12,0.001,0.00033528746944056246,0.00025188935678291933,4.168429088399578e-05,1.0040293570621043e-08,1.7951998007374557e-13,2.8731986533833364e-10,1.9241581583798186e-15,2.0499784221546064e-10,2.00207940943432e-15,2.739401536747996e-15,1.2562563812078659e-17,1.9153673903524238e-17,3.1129269208953677e-13,1.2759880356622177e-14,9.103947128324885e-15,0.005644095552721609,2.201291921323546e-12,4.383710204761333e-14,3.12770307505926e-14,1.54e-06,2.2900555519885678e-05,1.4625596809121609e-08,1.78e-07,2.57984064730296e-10,1.27e-07,1.8406728213903137e-10,5.096472165671217e-13,2.131158392186292e-07,3.6188689174917066e-11,9.605252047762545e-11,3.8877809453955586e-15,3.759196371784313e-09,1.0359084242856668e-12,1.3748642134897342e-12,4.160802043838443e-15,2.682123254025886e-09,7.391030592855894e-13,9.809422555617798e-13,1.183191729362494e-14,2.6784677929406473e-14,1.0981236870580043e-16,2.4690166266961745e-16,1.1748549912703275e-16,1.7616016632176098e-16,1.5436751854251995e-15,5.2904310261639496e-18,8.29969782203841e-18,1.3879124557506472e-06
5.19,1.0,1.0,1.0,1.0,0.000518865342796658,1.0,1.0,1.0,0.999998655746593,1.0,1.337389626513711e-06,1.0,6.863780671548759e-09,0.09992885947571419,7.114052375452968e-05,1.0,1.0,1.0,0.9998944261986242,9.078947930563284e-05,1.4784322069965457e-05,1.0,0.0,0.003357013943696504,1.0,1.0,1.0,0.0008365008308854514,3.2228802506065936e-07,1.393590232820467e-08,0.06268887244671188,1.3618201840039228e-13,9.20205787866281e-09,5.699829891917722e-10,1.695323218169991e-15,6.565511932637067e-09,4.0667269619515177e-10,1.7623516888564022e-15,0.03731111263847048,1.1916882253386378e-10,1.9627667526704955e-12,2.367982383775738e-12,4.7918552752116195e-14,1.6895153723819829e-12,3.418907806648317e-14,5.2478880266003476e-05,9.23149077422024e-07,6.586513080482979e-07,3.8427198330068734e-13,3.564844058217103e-15,3.813114672587948e-15,0.000518865342796658,1.0,1.0,9.994811346572034e-05,5.175272556836394e-07,3.943531072825646e-09,3.4306691690132695e-10,7.114052375452969e-06,9.994811346572034e-05,4.716912385883184e-05,9.078947930563283e-06,7.600515723566738e-06,4.371523581369354e-12,0.001,0.0003357013943696504,0.00025205131128110527,4.181015897358449e-05,1.0094968495901076e-08,1.8170809203477832e-13,2.8814832480678066e-10,1.9433798267174075e-15,2.0558893369812737e-10,2.0220794868237892e-15,2.7781131753680027e-15,1.2714924136274932e-17,1.9385868577420423e-17,3.135578023846051e-13,1.2824617256814874e-14,9.150135664390915e-15,0.005639013631192992,2.22217929690111e-12,4.415206944710914e-14,3.150175464265254e-14,1.54e-06,2.296996558429042e-05,1.4694086474480972e-08,1.78e-07,2.584817416781667e-10,1.27e-07,1.8442236625352342e-10,5.153937853300108e-13,2.141138314852942e-07,3.641854683185451e-11,9.666257375369102e-11,3.9215968255435325e-15,3.7664482358818585e-09,1.0398325402888975e-12,1.380071883561044e-12,4.196992667762709e-15,2.687297336837056e-09,7.419028483879885e-13,9.846578383583218e-13,1.1976697663790697e-14,2.708618118685284e-14,1.1089036561991038e-16,2.491764743110042e-16,1.186387538228475e-16,1.7778320594571248e-16,1.5639869720337974e-15,5.347266087325655e-18,8.388852279693486e-18,1.3921191263206315e-06
5.2,1.0,1.0,1.0,1.0,0.0005198648234315749,1.0,1.0,1.0,0.9999986505663487,1.0,1.3425303603359363e-06,1.0,6.9032910944920094e-09,0.09992851205583744,7.148794362417831e-05,1.0,1.0,1.0,0.9998940449950282,9.109456335554679e-05,1.4860441616081284e-05,1.0,0.0,0.003361147479982528,1.0,1.0,1.0,0.0008390221530757297,3.24331604754826e-07,1.4037121267010031e-08,0.06263250759539316,1.381028890501312e-13,9.236848712474345e-09,5.728684672210765e-10,1.7158400454897523e-15,6.5903345925501655e-09,4.087314293526994e-10,1.7836701699010256e-15,0.03736747738360147,1.2011617917313913e-10,1.9848217178399034e-12,2.3813660792680154e-12,4.8359149329847884e-14,1.6990644116562155e-12,3.450343627107542e-14,5.272417969417728e-05,9.249264901162283e-07,6.59919462049219e-07,3.893189600835055e-13,3.603061706775388e-15,3.853989759498695e-15,0.0005198648234315749,1.0,1.0,9.994801351765684e-05,5.18521591548152e-07,3.958558170062889e-09,3.4504113508744464e-10,7.148794362417831e-06,9.994801351765684e-05,4.7259983224472606e-05,9.10945633555468e-06,7.623412173946551e-06,4.41665450049921e-12,0.001,0.00033611474799825284,0.00025221253269067985,4.193610729985661e-05,1.014983228848284e-08,1.8391842663650034e-13,2.8897706433716293e-10,1.962750336981341e-15,2.0618022499736388e-10,2.042234433732365e-15,2.8172989366226767e-15,1.2868800341173142e-17,1.9620371868911282e-17,3.1583522850772574e-13,1.2889540512474223e-14,9.196457160435737e-15,0.005633936285394696,2.2432268934695296e-12,4.4468641979896716e-14,3.172762376978735e-14,1.54e-06,2.3039418039230467e-05,1.4762770314369637e-08,1.78e-07,2.589794172325439e-10,1.27e-07,1.8477744937378128e-10,5.21193839515572e-13,2.1511465315224334e-07,3.664947133729534e-11,9.727545819061316e-11,3.9556345621477234e-15,3.773700079674212e-09,1.043763904509601e-12,1.3852891702632247e-12,4.233420728271162e-15,2.6924714051608137e-09,7.447078089581686e-13,9.88380282441359e-13,1.2122959917705295e-14,2.7390539706190666e-14,1.11976474835395e-16,2.51467576515209e-16,1.198006863572342e-16,1.7941786860959218e-16,1.5845281675398673e-15,5.404592560163082e-18,8.478777470897129e-18,1.3963283660139676e-06
5.21,1.0,1.0,1.0,1.0,0.0005208643030670115,1.0,1.0,1.0,0.9999986453761611,1.0,1.34768088705244e-06,1.0,6.942951927763404e-09,0.09992816372427563,7.183627517882548e-05,1.0,1.0,1.0,0.9998936631880845,9.140002175729713e-05,1.4936790158048513e-05,1.0,0.0,0.0033652753174169487,1.0,1.0,1.0,0.0008415450850272771,3.263846506654183e-07,1.4138889579658063e-08,0.06257619349442096,1.400471623006491e-13,9.271703685556662e-09,5.757622315838972e-10,1.7365606012476646e-15,6.615203014634134e-09,4.1079607460209465e-10,1.8052001985391308e-15,0.03742379137782203,1.2106946545852022e-10,2.0070850650225285e-12,2.3947988221704546e-12,4.880289544279243e-14,1.708648445410764e-12,3.482004161555832e-14,5.297017308221905e-05,9.267038978336839e-07,6.611876124993137e-07,3.944227073395019e-13,3.641609208349597e-15,3.895217580648987e-15,0.0005208643030670115,1.0,1.0,9.994791356969331e-05,5.195159166047573e-07,3.973613141879687e-09,3.4702286263387245e-10,7.183627517882548e-06,9.994791356969331e-05,4.735084249035474e-05,9.140002175729713e-06,7.646323159924862e-06,4.462154004511499e-12,0.001,0.0003365275317416949,0.00025237302323896714,4.206213545478303e-05,1.0204885082034275e-08,1.8615116554620066e-13,2.898060808093729e-10,1.9822704960183197e-15,2.0677171388701017e-10,2.062545089677374e-15,2.8569621109332416e-15,1.3024204509357484e-17,1.9857202183930437e-17,3.1812501554230645e-13,1.2954650210637688e-14,9.24291167854713e-15,0.00562886351118766,2.2644356662395344e-12,4.478682430865911e-14,3.19546414587384e-14,1.54e-06,2.310891265799732e-05,1.4831648463021333e-08,1.78e-07,2.594770913934315e-10,1.27e-07,1.8513253149980784e-10,5.270477671511065e-13,2.1611830617545374e-07,3.6881465525192266e-11,9.789118130653377e-11,3.989895127878461e-15,3.780951903161431e-09,1.0477025164679027e-12,1.3905160729512822e-12,4.2700872663413456e-15,2.6976454589972e-09,7.475179406536571e-13,9.921095873505789e-13,1.2270712245384696e-14,2.7697773897310894e-14,1.1307074092575092e-16,2.5377505630252064e-16,1.209713444155111e-16,1.8106421640090326e-16,1.6053004188717725e-15,5.462413812524396e-18,8.569478677427772e-18,1.4005401610907465e-06
5.22,1.0,1.0,1.0,1.0,0.000521863781702969,1.0,1.0,1.0,0.9999986401760305,1.0,1.3528412062763968e-06,1.0,6.982763450109857e-09,0.09992781448080236,7.21855186448297e-05,1.0,1.0,1.0,0.999893280778194,9.17058539236075e-05,1.501336788226115e-05,1.0,0.0,0.0033693974706723202,1.0,1.0,1.0,0.0008440696182391018,3.2844718723744114e-07,1.4241209329208724e-08,0.06251993009778273,1.4201496529913333e-13,9.306622793150626e-09,5.786642866604081e-10,1.7574865308502719e-15,6.640117195492584e-09,4.128666350679737e-10,1.8269434847734914e-15,0.03748005466714276,1.2202871028941507e-10,2.0295582322832076e-12,2.4082806922925887e-12,4.9249808282659024e-14,1.7182675305882419e-12,3.513890636592719e-14,5.3216860936502536e-05,9.28481300574405e-07,6.624557593985923e-07,3.9958357590568496e-13,3.680488871254921e-15,3.9368006045042186e-15,0.000521863781702969,1.0,1.0,9.994781362182971e-05,5.205102308538134e-07,3.988695984328092e-09,3.49012113406015e-10,7.218551864482969e-06,9.994781362182971e-05,4.744170165646511e-05,9.17058539236075e-06,7.669248604134636e-06,4.508024303362213e-12,0.001,0.00033693974706723204,0.00025253278524332184,4.2188243011268345e-05,1.0260126988784484e-08,1.8840649302208684e-13,2.906353710937741e-10,2.0019411179544665e-15,2.0736339813410674e-10,2.0830123017485586e-15,2.89710529210232e-15,1.318114898137704e-17,2.0096378332508405e-17,3.204272099071963e-13,1.3019946449859183e-14,9.289499289029409e-15,0.005623795304427074,2.2858065871879602e-12,4.510662109633399e-14,3.218281103642889e-14,1.54e-06,2.3178449214558167e-05,1.4900721062220709e-08,1.78e-07,2.599747641608334e-10,1.27e-07,1.8548761263160582e-10,5.329559580889469e-13,2.1712479262093036e-07,3.711453215783085e-11,9.850975042917446e-11,4.024379503407534e-15,3.788203706343573e-09,1.0516483756260208e-12,1.3957525909033644e-12,4.306993331513874e-15,2.7028194983462565e-09,7.50333243090662e-13,9.958457525708287e-13,1.2419961134273176e-14,2.8007903605508266e-14,1.1417321021283731e-16,2.560990030698269e-16,1.2215077755886952e-16,1.8272231310282136e-16,1.6263051539361377e-15,5.5207333068823815e-18,8.660961329909281e-18,1.4047544978520102e-06
