Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD216trans_p55,kD216trans_p43,kD374,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19
0.26,116.0,91.92976407272623,154.99215254773492,235.99999999647218,972.9999999571164,5177.999999999852,1.062388475375714,0.007842651714324432,4.359436085606531e-06,4.4074763142538864e-07,3.6584363696222545e-10,1.231715234784097e-12,3.5278377442869487e-09,4.288348366105816e-08,4.288348366105816e-08,1.5148812090815434e-10,1.5148812090815434e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.093211177831357,0.0013901884200924117,0.0600959657893171,5.017539852364964e-05,1.373889183581993e-08,1.831692436602002e-13,2.819797290593885e-09,7.721092629916507e-13,1.0293892070428036e-17,5.055472457346907e-06,3.344888415610826e-08,1.4294204629385653e-11,2.8101476213834997e-09,1.859298078315489e-11,7.94561249769276e-15,2.3675077645801163e-11,5.4273000785995494e-08,6.597285677829161e-07,2.9117875005789644e-09
0.27,116.0,91.8888552346382,154.9915401901047,235.99999999589733,972.9999999501285,5177.999999999821,1.1026849558933505,0.008454435117737054,4.880757355692918e-06,4.935933305135603e-07,4.2542908799105393e-10,1.487382746721292e-12,4.1027038866330396e-09,4.987140788237446e-08,4.987140788237446e-08,1.8293255698141375e-10,1.8293255698141375e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.091389694712989,0.0014429183789394205,0.0623751641778044,5.408944152779281e-05,1.5966302142439664e-08,2.2113297803001233e-13,3.1578913573196676e-09,9.32156926006667e-13,1.2910355522537995e-17,5.449835774560832e-06,3.887176616177322e-08,1.7256827484259885e-11,3.1461979036543685e-09,2.244072560505164e-11,9.962390923436349e-15,2.7531069761397957e-11,6.078227495611277e-08,7.388536219198822e-07,3.3860342934513243e-09
0.28,116.0,91.84796513423744,154.99090505237146,235.99999999525488,972.999999942319,5177.999999999784,1.142939918627752,0.00908895465844643,5.44196651823468e-06,5.505098240522771e-07,4.920155885919135e-10,1.7838461293939789e-12,4.745155611104748e-09,5.7680884968845405e-08,5.7680884968845405e-08,2.1939445944950442e-10,2.1939445944950442e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.0895690458979805,0.0014955940096919337,0.06465198654073014,5.814894486745866e-05,1.8453227396645084e-08,2.6514207252266294e-13,3.522029387401735e-09,1.1176954170283166e-12,1.605941730137937e-17,5.8588550933514005e-06,4.492646662283502e-08,2.0691219577939773e-11,3.5079604257434928e-09,2.6899499043803818e-11,1.2388765088617679e-14,3.184012535951489e-11,6.779326628263313e-08,8.240774201130726e-07,3.916003166948186e-09
0.29,116.0,91.8070937626398,154.99024715829103,235.99999999453973,972.9999999336259,5177.999999999742,1.1831533962194305,0.009746184971078417,6.044519789186214e-06,6.116498831841921e-07,5.661323161653262e-10,2.1258080407061948e-12,5.460304423416535e-09,6.637404906257868e-08,6.637404906257868e-08,2.614522061623047e-10,2.614522061623047e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.0877492309907595,0.0015482153550616926,0.06692643375953788,6.235374626108696e-05,2.121890986738016e-08,3.158909492699378e-13,3.913188773850097e-09,1.3316537476143243e-12,1.982464551958137e-17,6.282514062877719e-06,5.1659833016695705e-08,2.465157238849538e-11,3.896373882867436e-09,3.203908851536204e-11,1.5288742988050347e-14,3.663648944205986e-11,7.53248362804634e-08,9.156292380616418e-07,4.505905898957015e-09
0.3,116.0,91.76624111096554,154.98956653161045,235.99999999374657,972.9999999239847,5177.999999999693,1.223325421295704,0.010426100700206027,6.6898719462766365e-06,6.771665806357782e-07,6.483280122868733e-10,2.518318203471567e-12,6.253450588378418e-09,7.601532881244982e-08,7.601532881244982e-08,3.0972686033194344e-10,3.0972686033194344e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.085930249595955,0.001600782457743174,0.06919850671835277,6.670368349075704e-05,2.428325556704213e-08,3.741252915400682e-13,4.3323488391354755e-09,1.5771772795858095e-12,2.429912693981033e-17,6.720796338710959e-06,5.912032877917251e-08,2.9196077722650436e-11,4.312376043144559e-09,3.793435727573799e-11,1.873356367008922e-14,4.195567308014848e-11,8.339588597739217e-08,1.0137388317730758e-06,5.160109980666373e-09
0.31,116.0,91.72540717033931,154.9888631960679,235.99999999286993,972.9999999133286,5177.999999999637,1.2634560264706745,0.01112867650034837,7.379476337211163e-06,7.472133085509755e-07,7.391710394598154e-10,2.9667873160223412e-12,7.130083569770108e-09,8.66714527210977e-08,8.66714527210977e-08,3.6488388139255375e-10,3.6488388139255375e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.084112101318386,0.0016532953604135596,0.0714682063039733,7.119859440218091e-05,2.7666831766723475e-08,4.406438902943355e-13,4.780490949284686e-09,1.857635532930581e-12,2.958617578193567e-17,7.17368558283367e-06,6.735802725507379e-08,3.438707181780209e-11,4.756903752881736e-09,4.4665416254527794e-11,2.280222475489406e-14,4.7834457086773416e-11,9.202535811525934e-08,1.1186364643200352e-06,5.883139068265918e-09
0.32,116.0,91.68459193189013,154.98813717539264,235.99999999190413,972.9999999015886,5177.999999999574,1.3035452443452074,0.011853887035971363,8.11478488718715e-06,8.219437950391293e-07,8.392494370487516e-10,3.4770000597727963e-12,8.095882466961014e-09,9.841145445236369e-08,9.841145445236369e-08,4.276347247948385e-10,4.276347247948385e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.082294785763068,0.0017057541057327122,0.07373553340586315,7.583831690470792e-05,3.139086451557581e-08,5.163004954042037e-13,5.258598619750367e-09,2.1766300143737808e-12,3.580007024576297e-17,7.641165463640243e-06,7.642460565881018e-08,4.029117980774005e-11,5.23089294141929e-09,5.231779526221297e-11,2.7582029084521042e-14,5.4310895636475645e-11,1.0123223919283606e-07,1.2305529306730713e-06,6.6796734281281975e-09
0.33,116.0,91.64379538675136,154.98738849330508,235.99999999084332,972.9999998886934,5177.999999999503,1.3435931075069036,0.01260170698149043,8.897248106816543e-06,9.015121218418549e-07,9.49170984593829e-10,4.0551290986509155e-12,9.156716512454095e-09,1.113066788793063e-07,1.113066788793063e-07,4.987385637900819e-10,4.987385637900819e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.080478302535211,0.001758158736343136,0.0760004889161428,8.062268897134192e-05,3.547723616430008e-08,6.020056732154847e-13,5.767657628439325e-09,2.5380020737301767e-12,4.306681726677776e-17,8.123219655938639e-06,8.637333904505172e-08,4.697946068367689e-11,5.7352786262379e-09,6.098261357979295e-11,3.316915067467076e-14,6.14243203626382e-11,1.1103556164728133e-07,1.3497195842178428e-06,7.554550440733028e-09
0.34,116.0,91.60301752606081,154.98661717351663,235.99999998968138,972.9999998745693,5177.999999999423,1.3835996485300788,0.013372111021274679,9.728315097774977e-06,9.86072737217034e-07,1.0695632506806005e-09,4.707745374485618e-12,1.0318645446598756e-08,1.2543078663911328e-07,1.2543078663911328e-07,5.790035556553464e-10,5.790035556553464e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.078662651240223,0.001810509294869951,0.0782630737295813,8.555154863876809e-05,3.994848289275496e-08,6.987286670010387e-13,6.308656098141247e-09,2.9458407734616415e-12,5.1524945324305717e-17,8.6198318409531e-06,9.725909428941127e-08,5.4527552480694674e-11,6.2709949166000876e-09,7.075674991527311e-11,3.9669219856065315e-14,6.92153435200331e-11,1.2145440544535458e-07,1.4763683560974767e-06,8.512764989627758e-09
0.35000000000000003,116.0,91.56225834096057,154.9858232397298,235.99999998841213,972.9999998591403,5177.999999999333,1.4235648999757335,0.014165073849651565,1.0609433561693677e-05,1.075780475971159e-06,1.2010736719185725e-09,5.4418341925416776e-12,1.1587920125719843e-08,1.4085976152535952e-07,1.4085976152535952e-07,6.692888200464147e-10,6.692888200464147e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.0768478314837004,0.0018628058239208542,0.08052328874358772,9.062473400738266e-05,4.4827792241693185e-08,8.074992682815362e-13,6.882584624690815e-09,3.4044908050861428e-12,6.132632673846893e-17,9.130985706327136e-06,1.091383240791777e-07,6.301581831231572e-11,6.838975019282043e-09,8.174301176559775e-11,4.7197928144703524e-14,7.772586309581155e-11,1.3250790055783977e-07,1.6107317852910237e-06,9.55947009002574e-09
0.36,116.0,91.52151782259716,154.98500671563806,235.99999998702904,972.9999998423282,5177.999999999232,1.4634888943915345,0.014980570170909646,1.154204980552268e-05,1.1707905715360212e-06,1.3443696028489073e-09,6.2648049857360694e-12,1.297098290444057e-08,1.5767191513542494e-07,1.5767191513542494e-07,7.705056398945099e-10,7.705056398945099e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.0750338428714405,0.001915048366086094,0.0827811348582032,9.584208324131062e-05,5.0139000648590515e-08,9.294096894958105e-13,7.490436354231458e-09,3.918560412313313e-12,7.263702844027613e-17,9.656664946125316e-06,1.2206906091401315e-07,7.252949251039333e-11,7.440151242030828e-09,9.405030414121876e-11,5.588165239196709e-14,8.699906603921365e-11,1.4421522845155719e-07,1.7530430367499605e-06,1.0699977286026909e-08
0.37,116.0,91.48079596212146,154.98416762492596,235.99999998552556,972.9999998240522,5177.99999999912,1.5033716643117865,0.015818574699301525,1.2527608750221419e-05,1.271258675337642e-06,1.5001384009239217e-09,7.184507116980967e-12,1.4474468288557698e-08,1.7594789480667566e-07,1.7594789480667566e-07,8.836194049295873e-10,8.836194049295873e-10,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.07322068500943,0.0019672369639384345,0.08503661297609245,0.00010120343456842454,5.590659098759511e-08,1.0656164488166947e-12,8.133207107133108e-09,4.492929366428426e-12,8.563819313003779e-17,1.0196853260835153e-05,1.36110911116682e-07,8.315882771281434e-11,8.075454999166439e-09,1.0779379770424239e-10,6.585809894485681e-14,9.7079433760902e-11,1.5659562448290197e-07,1.9035359304934161e-06,1.1939757326978443e-08
0.38,116.0,91.4400927506887,154.98330599126888,235.99999998389484,972.9999998042294,5177.999999998993,1.5432132422574105,0.016679062159045684,1.3567553936566742e-05,1.3773408697290784e-06,1.6690874862140076e-09,8.209240521678841e-12,1.6105203391972136e-08,1.9577068917079395e-07,1.9577068917079395e-07,1.009650920596177e-09,1.009650920596177e-09,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.071408357503853,0.0020193716600331265,0.08728972400253557,0.00010670862628035629,6.215569011356706e-08,1.2173422575931079e-12,8.811895460733173e-09,5.1327569537956445e-12,1.0052694976749134e-16,1.0751534357368294e-05,1.5132504885373764e-07,9.499924215614992e-11,8.745816815325728e-09,1.2309509627693325e-10,7.727696734960042e-14,1.080127459968146e-10,1.6966837949639496e-07,2.062444961039737e-06,1.3284440642688341e-08
0.39,116.0,91.3994081794585,154.9824218383332,235.99999998212982,972.9999997827745,5177.999999998853,1.583013660735923,0.017562007284330026,1.466332753171909e-05,1.4891936827836148e-06,1.851944410898742e-09,9.347767927408682e-12,1.787020846357042e-08,2.172256345584122e-07,2.172256345584122e-07,1.149677910947277e-09,1.149677910947277e-09,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.069596859961088,0.0020714524969078795,0.08954046884542002,0.00011235749673251964,6.891206641023553e-08,1.385877916499818e-12,9.527502843979835e-09,5.843490001126182e-12,1.1751735464785628e-16,1.1320691949062803e-05,1.6777421016623387e-07,1.0815146764783772e-10,9.452166329695037e-09,1.4008240374880436e-10,9.030063406085554e-14,1.198460853051883e-10,1.834528416533333e-07,2.2300053196350826e-06,1.4739817896512385e-08
0.4,116.0,91.3587422395948,154.98151518977622,235.99999998022332,972.9999997595996,5177.999999998698,1.6227729522414083,0.0184673848193174,1.5816370337080215e-05,1.606974106165163e-06,2.0494569446100154e-09,1.0609329670415866e-11,1.9776697531236186e-08,2.404004228275479e-07,2.404004228275479e-07,1.3048368409179945e-09,1.3048368409179945e-09,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.067786191987705,0.0021234795170828272,0.09178884841523217,0.00011814988434414573,7.62021273424811e-08,1.5725842225166784e-12,1.0281033651762548e-08,6.6308709474649775e-12,1.3684136384620945e-16,1.1904309755686717e-05,1.8552268701048004e-07,1.2272169838347726e-10,1.0195432301075394e-08,1.5889069039264393e-10,1.0510485642765089e-13,1.3262784258942432e-10,1.9796841864099925e-07,2.406452921107987e-06,1.6311840664608963e-08
0.41000000000000003,116.0,91.31809492226593,154.9805860692461,235.99999997816795,972.9999997346149,5177.999999998526,1.6624911492544936,0.019395169518148538,1.7028121795540386e-05,1.730839611334967e-06,2.262393157413552e-09,1.2003657299413705e-11,2.183207903111636e-08,2.6538510901279985e-07,2.6538510901279985e-07,1.476324589451182e-09,1.476324589451182e-09,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.065976353190471,0.0021754527630604937,0.09403486362504906,0.0001240856275983018,8.405291701270131e-08,1.7788938832750934e-12,1.107349534859865e-08,7.500945948304446e-12,1.5874983689381704e-16,1.2502371503439944e-05,2.0463632130873677e-07,1.3882174033905093e-10,1.097654261255415e-08,1.7966185857648244e-10,1.2187949685875683e-13,1.4640772246812532e-10,2.1323457967688383e-07,2.5920244282321726e-06,1.8006622096397603e-08
0.42,116.0,91.27746621864455,154.97963450038185,235.9999999759561,972.9999997077279,5177.9999999983365,1.7021682842423262,0.02034533614494447,1.830001999820349e-05,1.8609481645439883e-06,2.4915415006351998e-09,1.3540986293242721e-11,2.404395641975525e-08,2.922721187662912e-07,2.922721187662912e-07,1.6654000136368186e-09,1.6654000136368186e-09,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,4.0641673431763445,0.0022273722773257644,0.09627851539053014,0.00013016456504190654,9.249211372126795e-08,2.0063134390970516e-12,1.1905898564551031e-08,8.460073013202959e-12,1.8351357212229463e-16,1.311486092495582e-05,2.2518249900987367e-07,1.5656916126345918e-10,1.1796424275840053e-08,2.025449078731539e-10,1.4082926729796087e-13,1.6123674850565994e-10,2.2927085736323957e-07,2.7869572742700087e-06,1.9830437557863807e-08
