Time,X1,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul,Vmax_2E1_APAP,Km_2E1_APAP,kNapqiGsh,kGsh,GSHmax,Vmax_PhaseIIEnzGlu_APAP,Km_PhaseIIEnzGlu_APAP,Vmax_PhaseIIEnzSul_APAP,Km_PhaseIIEnzSul_APAP,compartment,J0,J1,J2,J3,J4
3.23,0.0,0.09951426450976959,1.3773713528810373e-06,9.99999674079738,3.259626080172801e-06,0.0002929874269771466,0.00018811106582018576,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432360459356334e-06,1.3773709039678052e-06,3.259202619787516e-10,9.050747927689608e-05,5.81441298554301e-05
3.24,0.0,0.099512763679309,1.3779184081670767e-06,9.999996727024197,3.2734025292044336e-06,0.00029389249556263766,0.00018869250419096975,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4323404042120186e-06,1.3779179571777158e-06,3.2729758032701285e-10,9.050623782329601e-05,5.814354430158838e-05
3.25,0.0,0.09951126286731897,1.3784598206317256e-06,9.999996713245585,3.287184420507031e-06,0.00029479755173365216,0.000189273936706222,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4323203492711963e-06,1.3784593675658355e-06,3.2867544152992426e-10,9.050499638158528e-05,5.8142958749084795e-05
3.2600000000000002,0.0,0.09950976207379936,1.3789956464240236e-06,9.999996699461601,3.300971697933589e-06,0.00029570259549030904,0.00018985536336595593,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4323002945338675e-06,1.3789951912812154e-06,3.300538399031439e-10,9.050375495176388e-05,5.814237319791939e-05
3.27,0.0,0.09950826129875004,1.379525941134318e-06,9.9999966856723,3.314764305895794e-06,0.0002966076268327271,0.00019043678417018486,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432280240000032e-06,1.3795254839142142e-06,3.314327699399655e-10,9.050251353383183e-05,5.814178764809227e-05
3.2800000000000002,0.0,0.09950676054217088,1.3800507597998229e-06,9.999996671877739,3.3285621893584687e-06,0.0002975126457610253,0.00019101819911892224,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432260185669689e-06,1.3800503005020574e-06,3.3281222613368303e-10,9.050127212778911e-05,5.814120209960348e-05
3.29,0.0,0.09950525980406173,1.3805701569101224e-06,9.999996658077968,3.342365293834062e-06,0.0002984176522753225,0.0001915996082121814,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432240131542838e-06,1.3805696955343402e-06,3.341922031552258e-10,9.050003073363573e-05,5.814061655245312e-05
3.3000000000000003,0.0,0.09950375908442248,1.3810841864126205e-06,9.999996644273045,3.356173565377206e-06,0.00029932264637573763,0.00019218101144997577,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4322200776194791e-06,1.3810837229584773e-06,3.3557269549788774e-10,9.04987893513717e-05,5.814003100664124e-05
3.31,0.0,0.09950225838325298,1.3815929017179354e-06,9.999996630463022,3.369986950579317e-06,0.00030022762806238956,0.0001927624088323187,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432200023899612e-06,1.3815924361850984e-06,3.3695369783259825e-10,9.049754798099699e-05,5.813944546216795e-05
3.3200000000000003,0.0,0.0995007577005531,1.3820963557052404e-06,9.999996616647952,3.3838053965632568e-06,0.0003011325973353972,0.0001933438003592236,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4321799703832358e-06,1.3820958880933868e-06,3.383352048302868e-10,9.049630662251161e-05,5.81388599190333e-05
3.33,0.0,0.0994992570363227,1.3825946007275526e-06,9.999996602827888,3.3976288509780424e-06,0.0003020375541948794,0.00019392518603070382,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432159917070351e-06,1.3825941310363709e-06,3.3971721116188293e-10,9.049506527591558e-05,5.813827437723738e-05
3.34,0.0,0.09949775639056166,1.3830876886169675e-06,9.999996589002881,3.4114572619936143e-06,0.0003029424986409551,0.00019450656584677278,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4321398639609566e-06,1.3830872168461556e-06,3.4109971185358746e-10,9.049382394120888e-05,5.813768883678026e-05
3.35,0.0,0.09949625576326983,1.3835756706898423e-06,9.999996575172982,3.42529057829565e-06,0.0003038474306737432,0.0001950879398074439,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432119811055052e-06,1.3835751968391085e-06,3.424827017539656e-10,9.04925826183915e-05,5.813710329766201e-05
3.36,0.0,0.09949475515444707,1.384058597751928e-06,9.999996561338243,3.439128749080433e-06,0.00030475235029336255,0.00019566930791273048,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432099758352638e-06,1.384058121820991e-06,3.438661757115824e-10,9.049134130746349e-05,5.813651775988271e-05
3.37,0.0,0.09949325456409326,1.3845365201034502e-06,9.999996547498714,3.4529717240497735e-06,0.0003056572574999321,0.000196250670162646,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4320797058537133e-06,1.3845360420920387e-06,3.4525012857500317e-10,9.049010000842481e-05,5.813593222344245e-05
3.38,0.0,0.09949175399220826,1.385009487544138e-06,9.999996533654445,3.4668194534059754e-06,0.0003065621522935707,0.00019683202655720379,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4320596535582778e-06,1.38500900745199e-06,3.4663455554806433e-10,9.048885872127545e-05,5.8135346688341275e-05
3.39,0.0,0.09949025343879195,1.3854775493782058e-06,9.999996519805483,3.4806718878468616e-06,0.00030746703467439727,0.00019741337709641729,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.432039601466331e-06,1.3854770672050688e-06,3.4801945165696683e-10,9.048761744601542e-05,5.813476115457929e-05
3.4,0.0,0.09948875290384418,1.385940754419282e-06,9.99999650595188,3.4945289785608367e-06,0.00030837190464253064,0.00019799472178029984,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4320195495778733e-06,1.3859402701649134e-06,3.4940481192791143e-10,9.048637618264474e-05,5.8134175622156564e-05
3.41,0.0,0.09948725238736482,1.386399150995291e-06,9.999996492093683,3.508390677222012e-06,0.0003092767621980898,0.00019857606060886488,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4319994978929036e-06,1.386398664659457e-06,3.5079063174237035e-10,9.048513493116341e-05,5.813359009107318e-05
3.42,0.0,0.09948575188935373,1.3868527869532876e-06,9.999996478230939,3.5222569359853677e-06,0.00031018160734119354,0.00019915739358212576,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4319794464114217e-06,1.386852298535764e-06,3.5217690612654455e-10,9.04838936915714e-05,5.8133004561329186e-05
3.43,0.0,0.09948425140981078,1.3873017096642386e-06,9.999996464363695,3.536127707481972e-06,0.00031108644007196083,0.00019973872070009593,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4319593951334272e-06,1.3873012191648097e-06,3.535636304619061e-10,9.048265246386872e-05,5.813241903292469e-05
3.44,0.0,0.09948275094873583,1.3877459660277625e-06,9.999996450492,3.5500029448142396e-06,0.00031199126039051055,0.00020032004196278872,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.43193934405892e-06,1.3877454734462218e-06,3.5495079995229163e-10,9.048141124805539e-05,5.8131833505859746e-05
3.45,0.0,0.09948125050612877,1.3881856024768192e-06,9.9999964366159,3.5638826015512475e-06,0.00031289606829696157,0.00020090135737021759,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4319192931879003e-06,1.3881851078129689e-06,3.5633840997917333e-10,9.048017004413142e-05,5.8131247980134436e-05
3.46,0.0,0.09947975008198945,1.388620664982352e-06,9.99999642273544,3.577766631724086e-06,0.0003138008637914328,0.00020148266692239587,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4318992425203669e-06,1.388620168236003e-06,3.5772645592402345e-10,9.047892885209676e-05,5.813066245574885e-05
3.47,0.0,0.09947824967631773,1.3890511990578863e-06,9.999996408850667,3.591654989821266e-06,0.00031470564687404313,0.000202063970619337,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4318791920563193e-06,1.3890507002288576e-06,3.591149333459498e-10,9.047768767195144e-05,5.813007693270305e-05
3.48,0.0,0.09947674928911347,1.3894772497640796e-06,9.999996394961624,3.6055476307841634e-06,0.00031561041754491143,0.00020264526846105438,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431859141795758e-06,1.389476748852199e-06,3.605038376264247e-10,9.047644650369546e-05,5.8129491410997105e-05
3.49,0.0,0.09947524892037655,1.3898988617132287e-06,9.999996381068357,3.6194445100025173e-06,0.0003165151758041567,0.00020322656044756142,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431839091738682e-06,1.3898983587183316e-06,3.61893164324556e-10,9.047520534732884e-05,5.812890589063111e-05
3.5,0.0,0.09947374857010684,1.3903160790737302e-06,9.99999636717091,3.633345583309965e-06,0.00031741992165189764,0.00020380784657887145,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4318190418850915e-06,1.3903155739956607e-06,3.6328290899945163e-10,9.047396420285153e-05,5.8128320371605136e-05
3.5100000000000002,0.0,0.09947224823830418,1.3907289455744983e-06,9.999996353269326,3.6472508069796278e-06,0.0003183246550882533,0.00020438912685499797,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4317989922349857e-06,1.390728438413108e-06,3.646730673878551e-10,9.047272307026357e-05,5.812773485391924e-05
3.52,0.0,0.09947074792496846,1.3911375045093368e-06,9.99999633936365,3.661160137719736e-06,0.00031922937611334254,0.0002049704012759543,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4317789427883645e-06,1.3911369952644851e-06,3.660636350488744e-10,9.047148194956497e-05,5.812714933757353e-05
3.5300000000000002,0.0,0.09946924763009954,1.391541798741269e-06,9.999996325453923,3.675073532669303e-06,0.00032013408472728424,0.0002055516698417539,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4317588935452273e-06,1.3915412874128232e-06,3.674546077192531e-10,9.047024084075567e-05,5.812656382256806e-05
3.54,0.0,0.09946774735369728,1.3919418707068236e-06,9.999996311540187,3.6889909493938325e-06,0.00032103878093019724,0.00020613293255241011,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4317388445055741e-06,1.3919413572946584e-06,3.6884598131337045e-10,9.046899974383572e-05,5.8125978308902906e-05
3.5500000000000003,0.0,0.09946624709576155,1.392337762420279e-06,9.999996297622486,3.7029123458810828e-06,0.00032194346472220054,0.00020671418940793642,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4317187956694045e-06,1.3923372469242768e-06,3.7023775139033434e-10,9.046775865880513e-05,5.812539279657816e-05
3.56,0.0,0.09946474685629221,1.3927295154778645e-06,9.999996283700861,3.7168376805368584e-06,0.000322848136103413,0.00020729544040834616,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4316987470367182e-06,1.3927289978979147e-06,3.716299138645241e-10,9.046651758566386e-05,5.8124807285593864e-05
3.5700000000000003,0.0,0.09946324663528913,1.3931171710619196e-06,9.999996269775353,3.7307669121808553e-06,0.00032375279507395347,0.00020787668555365279,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4316786986075147e-06,1.393116651397919e-06,3.7302246465031885e-10,9.046527652441191e-05,5.812422177595014e-05
3.58,0.0,0.09946174643275218,1.3935007699450129e-06,9.999996255846003,3.7447000000425388e-06,0.00032465744163394085,0.00020845792484386965,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4316586503817935e-06,1.3935002481968652e-06,3.7441539966209803e-10,9.046403547504932e-05,5.812363626764703e-05
3.59,0.0,0.09946024624868123,1.3938803524940188e-06,9.99999624191285,3.7586369037570696e-06,0.00032556207578349406,0.00020903915827901018,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4316386023595545e-06,1.3938798286616348e-06,3.7580871499187655e-10,9.046279443757608e-05,5.812305076068462e-05
3.6,0.0,0.09945874608307613,1.3942559586741548e-06,9.999996227975936,3.772577583361266e-06,0.00032646669752273204,0.0002096203858590878,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4316185545407979e-06,1.394255432757452e-06,3.7720240637639795e-10,9.046155341199218e-05,5.812246525506298e-05
3.61,0.0,0.09945724593593676,1.394627628052978e-06,9.9999962140353,3.7865219992896047e-06,0.00032737130685177356,0.00021020160758411592,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431598506925522e-06,1.394627100051881e-06,3.7859647008531283e-10,9.046031239829759e-05,5.8121879750782214e-05
3.62,0.0,0.09945574580726298,1.394995399804341e-06,9.99999620009098,3.8004701123702685e-06,0.0003282759037707376,0.00021078282345410792,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4315784595137283e-06,1.3949948697187806e-06,3.799909020330006e-10,9.045907139649239e-05,5.812129424784237e-05
3.63,0.0,0.09945424569705465,1.3953593127123105e-06,9.999996186143015,3.814421883821225e-06,0.000329180488279743,0.00021136403346907722,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4315584123054146e-06,1.3953587805422243e-06,3.8138569848911174e-10,9.045783040657649e-05,5.812070874624353e-05
3.64,0.0,0.09945274560531163,1.395719405175045e-06,9.999996172191445,3.8283772752463505e-06,0.0003300850603789088,0.00021194523762903725,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4315383653005816e-06,1.3957188709203772e-06,3.8278085554566135e-10,9.045658942854994e-05,5.812012324598577e-05
3.65,0.0,0.0994512455320338,1.3960757152086352e-06,9.999996158236305,3.84233624863159e-06,0.00033098962006835366,0.0002125264359340014,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4315183184992289e-06,1.3960751788693356e-06,3.8417636947229994e-10,9.045534846241272e-05,5.8119537747069154e-05
3.66,0.0,0.09944974547722102,1.3964282804509048e-06,9.999996144277636,3.856298766341154e-06,0.00033189416734819666,0.00021310762838398312,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4314982719013559e-06,1.3964277420269299e-06,3.8557223636104254e-10,9.045410750816484e-05,5.8118952249493784e-05
3.67,0.0,0.09944824544087316,1.396777138165175e-06,9.999996130315475,3.8702647911137556e-06,0.0003327987022185566,0.00021368881497899577,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4314782255069624e-06,1.3967765976564874e-06,3.869684524815398e-10,9.045286656580632e-05,5.8118366753259735e-05
3.68,0.0,0.09944674542299009,1.397122325243991e-06,9.999996116349857,3.884234286058885e-06,0.00033370322467955244,0.0002142699957190528,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4314581793160479e-06,1.3971217826505592e-06,3.88365014281078e-10,9.045162563533712e-05,5.811778125836706e-05
3.69,0.0,0.09944524542357167,1.3974638782128105e-06,9.99999610238082,3.8982072146531195e-06,0.000334607734731303,0.00021485117060416757,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4314381333286125e-06,1.397463333534609e-06,3.897619180293077e-10,9.045038471675726e-05,5.811719576481585e-05
3.7,0.0,0.09944374544261775,1.3978018332336572e-06,9.999996088408398,3.912183540736469e-06,0.0003355122323739272,0.00021543233963435357,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4314180875446554e-06,1.397801286470666e-06,3.911591601735154e-10,9.044914381006675e-05,5.811661027260616e-05
3.71,0.0,0.09944224548012821,1.398136226108736e-06,9.999996074432628,3.926163228508765e-06,0.00033641671760754394,0.00021601350280962416,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4313980419641767e-06,1.3981356772609411e-06,3.925567371609873e-10,9.044790291526557e-05,5.8116024781738114e-05
3.72,0.0,0.09944074553610292,1.398467092284015e-06,9.999996060453547,3.940146242526073e-06,0.00033732119043227213,0.0002165946601299928,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4313779965871757e-06,1.3984665413514076e-06,3.9395464526137406e-10,9.044666203235375e-05,5.8115439292211726e-05
3.73,0.0,0.09943924561054174,1.3987944668527675e-06,9.999996046471189,3.954132547697155e-06,0.0003382256508482306,0.00021717581159547285,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4313579514136517e-06,1.398793913835345e-06,3.9535288109959765e-10,9.044542116133124e-05,5.811485380402712e-05
3.74,0.0,0.09943774570344453,1.3991183845590837e-06,9.999996032485589,3.968122109279956e-06,0.0003391300988555384,0.0002177569572060778,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4313379064436054e-06,1.3991178294568483e-06,3.9675144112294447e-10,9.044418030219807e-05,5.8114268317184355e-05
3.75,0.0,0.09943624581481117,1.3994388798013444e-06,9.99999601849678,3.982114892878128e-06,0.0003400345344543142,0.000218338096961821,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4313178616770354e-06,1.399438322614304e-06,3.981503219563365e-10,9.044293945495426e-05,5.811368283168351e-05
3.7600000000000002,0.0,0.09943474594464152,1.3997559866356605e-06,9.999996004504798,3.996110864437598e-06,0.0003409389576446771,0.00021891923086271594,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4312978171139422e-06,1.3997554273638277e-06,3.995495202246957e-10,9.044169861959978e-05,5.811309734752465e-05
3.77,0.0,0.09943324609293544,1.4000697387792784e-06,9.999995990509674,4.010109990243151e-06,0.00034184336842674586,0.00021950035890877599,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4312777727543254e-06,1.4000691774226712e-06,4.0094903255294414e-10,9.044045779613464e-05,5.8112511864707875e-05
3.7800000000000002,0.0,0.0994317462596928,1.4003801696139531e-06,9.999995976511444,4.024112236915069e-06,0.00034274776680063944,0.0002200814811000146,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431257728598184e-06,1.4003796061725947e-06,4.023488555660038e-10,9.043921698455885e-05,5.8111926383233226e-05
3.79,0.0,0.09943024644491347,1.400687312189285e-06,9.999995962510141,4.038117571405786e-06,0.00034365215276647667,0.00022066259743644515,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431237684645518e-06,1.4006867466632033e-06,4.0374898588879663e-10,9.043797618487239e-05,5.811134090310082e-05
3.8000000000000003,0.0,0.0994287466485973,1.4009911992260256e-06,9.999995948505797,4.052125960996586e-06,0.00034455652632437654,0.0002212437079180811,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4312176408963273e-06,1.4009906316152536e-06,4.051494203238804e-10,9.043673539707528e-05,5.811075542431069e-05
3.81,0.0,0.09942724687074417,1.4012918631193493e-06,9.999995934498443,4.066137373294327e-06,0.0003454608874744578,0.00022182481254493585,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431197597350611e-06,1.4012912934239242e-06,4.065501556738127e-10,9.043549462116748e-05,5.8110169946862936e-05
3.8200000000000003,0.0,0.09942574711135395,1.4015893359420931e-06,9.999995920488113,4.080151776228208e-06,0.0003463652362168395,0.00022240591131702283,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4311775540083696e-06,1.4015887641620575e-06,4.0795118874115136e-10,9.043425385714906e-05,5.810958447075765e-05
3.83,0.0,0.09942424737042649,1.4018836494479641e-06,9.999995906474837,4.094169138046557e-06,0.0003472695725516404,0.00022298700423435547,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431157510869602e-06,1.4018830755833647e-06,4.0935251632845395e-10,9.043301310501995e-05,5.8108998995994875e-05
3.84,0.0,0.09942274764796166,1.4021748350747142e-06,9.999995892458648,4.108189427313657e-06,0.0003481738964789795,0.0002235680912969472,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4311374679343083e-06,1.4021742591256025e-06,4.1075413523827823e-10,9.043177236478021e-05,5.810841352257471e-05
3.85,0.0,0.09942124794395933,1.4024629239472852e-06,9.999995878439577,4.1222126129066e-06,0.00034907820799897564,0.00022414917250481145,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431117425202488e-06,1.4024623459137171e-06,4.1215604227318186e-10,9.043053163642978e-05,5.8107828050497214e-05
3.86,0.0,0.09941974825841937,1.4027479468809196e-06,9.999995864417654,4.1362386640121794e-06,0.0003499825071117477,0.0002247302478579616,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431097382674141e-06,1.402747366762955e-06,4.1355823459099384e-10,9.042929091996871e-05,5.810724257976249e-05
3.87,0.0,0.09941824859134164,1.403029934384244e-06,9.99999585039291,4.150267550123803e-06,0.00035088679381741465,0.00022531131735641118,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4310773403492661e-06,1.4030293521819477e-06,4.14960708994272e-10,9.042805021539698e-05,5.8106657110370575e-05
3.88,0.0,0.09941674894272601,1.4033089166623178e-06,9.999995836365375,4.1642992410384445e-06,0.0003517910681160953,0.00022589238100017352,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4310572982278644e-06,1.4033083323757586e-06,4.1636346246320956e-10,9.042680952271459e-05,5.810607164232158e-05
3.89,0.0,0.09941524931257233,1.4035849236196565e-06,9.99999582233508,4.178333706853626e-06,0.00035269533000790857,0.0002264734387892621,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.431037256309934e-06,1.4035843372489068e-06,4.17766491978e-10,9.042556884192153e-05,5.8105486175615554e-05
