Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
126.0,97338565.91191289,19471632271.528538,-4.498822051707254e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,8640.0,0.125,1080.0,8640.0,1.0,190924878.0821091,94767038.06373553,-3.503976345835488e-09,700000.0,97338.56591191288,9.733856541201354e-05,189534.07612747108,-8.758177736121475e-12,-1.8715099735102178e-16,0.0,8640.0
128.0,98160511.67118646,19664054662.466335,-4.6096253416381697e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,192773796.16697872,96511683.35989377,-3.625756987658521e-09,700000.0,98160.51167118647,9.816051117199892e-05,193023.3667197875,-9.049663642953408e-12,-1.9176041421214786e-16,0.0,0.0
130.0,98973826.85375336,19856678381.73371,-3.5216017588329875e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,194623907.05378103,98264572.402219,-2.797092540547776e-09,700000.0,98973.82685375336,9.897382635531236e-05,196529.14480443796,-6.9709280545321886e-12,-1.464986331674523e-16,0.0,0.0
132.0,99778496.35283457,20049489394.15398,-4.879014975916234e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,196475073.69187686,100025395.21953942,-3.9128703605420393e-10,700000.0,99778.49635283457,9.977849585517354e-05,200050.79043907885,-9.736415559597664e-13,-2.0296702299811536e-17,0.0,0.0
134.0,100574506.3004584,20242473931.880795,5.261220645667675e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,198327161.80997923,101793841.0999405,4.260004870792038e-09,700000.0,100574.50630045841,0.00010057450580360952,203587.682199881,1.0582893379516107e-11,2.1886677885977528e-16,0.0,0.0
136.0,101361844.36476907,20435619811.21331,8.408213213250206e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,200180052.54144856,103569605.74008976,6.873081940704058e-09,700000.0,101361.84436476907,0.00010136184386876334,207139.2114801795,1.7045439982145245e-11,3.4978166967120857e-16,0.0,0.0
138.0,102140499.14079005,20628913672.40266,1.0609631480807136e-16,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,202033615.9309922,105352376.96157381,8.75460687654304e-09,700000.0,102140.49914079005,0.00010214049864565734,210704.75392314763,2.1673461102989607e-11,4.413606696015769e-16,0.0,0.0
140.0,102910460.56815767,20822342838.055656,1.1839196816753033e-16,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,203887728.7679013,107141844.57861936,9.860792601825955e-09,700000.0,102910.46056815768,0.00010291046007392674,214283.6891572387,2.4367543943382417e-11,4.925105875769261e-16,0.0,0.0
142.0,103671719.8926932,21015895120.04079,1.137775322186504e-16,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,205742272.72344238,108937699.60895436,9.564546736496874e-09,700000.0,103671.7198926932,0.00010367171939939173,217875.39921790868,2.3591024900507598e-11,4.733145340295857e-16,0.0,0.0
144.0,104424269.64760433,21209558714.674404,8.38809814214895e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,207597133.33803183,110739633.91639282,7.1163144020143775e-09,700000.0,104424.26964760433,0.00010442426915525901,221479.26783278564,1.751842044452662e-11,3.4894488271339636e-16,0.0,0.0
146.0,105168103.66132408,21403322217.703487,1.926485327638144e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,209452200.1574865,112547340.48440805,1.6493274486046908e-09,700000.0,105168.10366132409,0.00010516810316996062,225094.6809688161,4.052096172781364e-12,8.01417896297468e-17,0.0,0.0
148.0,105903216.09038967,21597174821.780743,-1.8488749091685262e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,211307368.61498186,114360513.60464846,-1.597218985476666e-09,700000.0,105903.21609038967,0.00010590321560003285,228721.02720929688,-3.916035980595481e-12,-7.691319622141069e-17,0.0,0.0
150.0,106629603.52456045,21791105938.88042,-5.148084701238887e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,213162536.4084091,116178849.3312257,-4.487298364281046e-09,700000.0,106629.60352456046,0.00010662960303523419,232357.6986624514,-1.0978764612079155e-11,-2.141603235715377e-16,0.0,0.0
152.0,107347263.54840586,21985105485.989223,-7.862066419410884e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,215017606.2275915,118002045.63719943,-6.913934382744076e-09,700000.0,107347.26354840586,0.00010734726306013318,236004.09127439884,-1.6879426319191436e-11,-3.270619630474928e-16,0.0,0.0
154.0,108056194.95493011,22179163861.57029,-9.070136189171811e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,216872485.51971903,119829802.708159,-8.046721471456012e-09,700000.0,108056.19495493012,0.00010805619446773323,239659.605416318,-1.9601688086498323e-11,-3.7731766546954733e-16,0.0,0.0
156.0,108756397.8251434,22373271947.119247,-7.558017143545709e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,218727086.49499494,121661823.22655109,-6.7639029173415014e-09,700000.0,108756.3978251434,0.00010875639733904375,243323.64645310215,-1.643965438465422e-11,-3.144135131715015e-16,0.0,0.0
158.0,109447873.53277957,22567421122.73125,-1.7832949066093616e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,220581326.26600555,123497812.65008342,-1.6097746857390065e-09,700000.0,109447.87353277957,0.00010944787304779782,246995.62530016684,-3.903556708204627e-12,-7.418506811494945e-17,0.0,0.0
160.0,110130622.24667875,22761601590.091724,-8.9841955084191e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,222435110.8314566,125337467.3223897,-8.179787150805084e-10,700000.0,110130.62224667876,0.00011013062176283485,250674.9346447794,-1.9788700834560235e-12,-3.7374253315023455e-17,0.0,0.0
162.0,110804648.3899625,22955806077.432034,-6.135046853875386e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,224288370.44767368,127180501.04590105,-5.633397834140914e-10,700000.0,110804.6483899625,0.00011080464790727569,254361.0020918021,-1.3595834189992155e-12,-2.5521794912121607e-17,0.0,0.0
164.0,111469956.76692423,23150027232.138916,-2.9748032278832608e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,226141034.71290144,129026626.73598218,-2.75467102943009e-10,700000.0,111469.95676692424,0.0001114699562854131,258053.25347196436,-6.632023744045076e-13,-1.2375181427994366e-17,0.0,0.0
166.0,112126553.22875674,23344258083.427822,-2.2617519770791354e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,227993036.97962138,130875559.82886524,-2.1119568749455384e-11,700000.0,112126.55322875675,0.00011212655274843925,261751.11965773045,-5.072049068964189e-14,-9.408888224649203e-19,0.0,0.0
168.0,112774444.82649437,23538492158.168957,1.2500465520088849e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,229844315.45088777,132727019.25951476,1.176968438472291e-10,700000.0,112774.44482649436,0.00011277444434738787,265454.03851902956,2.81946611820151e-13,5.200193656356961e-18,0.0,0.0
170.0,113413639.80790664,23732723491.162254,4.547072530155332e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,231694813.2685429,134580727.68436602,4.316576602097441e-11,700000.0,113413.63980790664,0.0001134136393300279,269161.45536873204,1.0314000922309271e-13,1.891582172544618e-18,0.0,0.0
172.0,114044145.06275813,23926944604.199875,1.7123316914716722e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,233544459.26107424,136436397.06749743,1.6388346210343428e-10,700000.0,114044.14506275814,0.00011404414458612333,272872.79413499485,3.905628076355068e-13,7.123299836522156e-18,0.0,0.0
174.0,114665971.75203854,24121150999.928104,2.6135984575367977e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,235393210.74366772,138293760.95922062,2.521720121896971e-10,700000.0,114665.97175203855,0.00011466597127666333,276587.5219184412,5.993816138061719e-13,1.0872569583353079e-17,0.0,0.0
176.0,115279131.18740508,24315337894.450478,2.8293564651070792e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,237241022.37529176,140152551.35002193,2.751870338917065e-10,700000.0,115279.13118740509,0.00011527913071330462,280305.1027000439,6.523315102340233e-13,1.177012289484545e-17,0.0,0.0
178.0,115883635.63284603,24509500868.23486,2.3875560951335635e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,239087852.35424855,142012503.4078726,2.34071232746542e-10,700000.0,115883.63563284602,0.00011588363516003495,284025.00681574515,5.53357361162877e-13,9.932233355755625e-18,0.0,0.0
180.0,116479498.41739818,24703635968.58927,1.4250191391288207e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,240933663.38520697,143873356.33536375,1.4081261624524343e-10,700000.0,116479.4984173982,0.00011647949794589066,287746.71267072746,3.3197102912183517e-13,5.928079618775894e-18,0.0,0.0
182.0,117066733.92424661,24897739713.732574,2.0383950915930686e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,242778422.70879802,145734853.51913396,2.0300572169693716e-11,700000.0,117066.73392424661,0.00011706673345405641,291469.7070382679,4.772565116400321e-14,8.479723581027165e-19,0.0,0.0
184.0,117645356.15930957,25091808148.68048,-1.8863887781623435e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,244622093.12510294,147596735.31662908,-1.8933162126189325e-10,700000.0,117645.35615930957,0.00011764535569044994,295193.4706332581,-4.438497593236675e-13,-7.84737731715535e-18,0.0,0.0
186.0,118215381.91375345,25285838967.5508,-4.0465196042731225e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,246464653.15257892,149458755.52793437,-4.0927857237075024e-10,700000.0,118215.38191375346,0.0001182153814462373,298917.5110558687,-9.567217208812752e-13,-1.683352155377619e-17,0.0,0.0
188.0,118776828.37312664,25479829929.02193,-5.750624310282918e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,248306081.95810047,151320669.32279468,-5.860997176468311e-10,700000.0,118776.82837312664,0.00011877682790696644,302641.33864558936,-1.3660818334816077e-12,-2.3922597130776938e-17,0.0,0.0
190.0,119329713.62477402,25673779206.375397,-6.359541498647679e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,250146362.67637682,153182236.0181227,-6.530938571602487e-10,700000.0,119329.71362477403,0.00011932971315998186,306364.47203624545,-1.5177645316369874e-12,-2.6455692634374343e-17,0.0,0.0
192.0,119874056.69242294,25867685421.92824,-5.072001577325289e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,251985482.72840405,155043219.43849942,-5.248037650470977e-10,700000.0,119874.05669242295,0.00011987405622901055,310086.43887699884,-1.2160028092487006e-12,-2.1099526561673202e-17,0.0,0.0
194.0,120409877.52104269,26061547648.27337,-9.112533653070012e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,253823433.82450145,156903388.01687074,-9.499469199839148e-11,700000.0,120409.8775210427,0.00012040987705902148,313806.7760337415,-2.1944781221450797e-13,-3.790813999677125e-18,0.0,0.0
196.0,120937196.24154344,26255365245.463966,-9.14039904886636e-20,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,255660210.4129125,158762512.95420375,-9.599380620691108e-12,700000.0,120937.19624154344,0.00012093719578092444,317525.0259084075,-2.2108284669975357e-14,-3.802406004328406e-19,0.0,0.0
198.0,121456034.7830041,26449138232.975853,6.721147270445746e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,257495813.19708785,160620372.66023996,7.110742129608315e-11,700000.0,121456.03478300411,0.00012145603432379807,321240.7453204799,1.6326477933219034e-13,2.7959972645054304e-18,0.0,0.0
200.0,121966415.60797168,26642867006.29226,1.3712807294654964e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,259330246.43977284,162476749.51386788,1.4613940041376263e-10,700000.0,121966.41560797169,0.00012196641515018905,324953.49902773584,3.345003907303826e-13,5.704527834576465e-18,0.0,0.0
202.0,122468361.99453141,26836552405.850082,1.7644667423396666e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,261163518.60818145,164331430.73624304,1.8940881679671215e-10,700000.0,122468.36199453141,0.00012246836153818232,328662.86147248605,4.321827034563317e-13,7.340181648133014e-18,0.0,0.0
204.0,122961898.03491901,27030195721.413177,1.53074318122083e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,262995642.40675274,166184208.50801554,1.655051511504707e-10,700000.0,122961.89803491901,0.00012296189758001332,332368.41701603116,3.764461739338465e-13,6.367891633878653e-18,0.0,0.0
206.0,123447048.61827876,27223798692.83395,2.617173337253842e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,264826634.77566,168034880.04042533,2.8499760031060405e-11,700000.0,123447.04861827876,0.00012344704816482608,336069.7600808507,6.461646484128759e-14,1.0887441082975983e-18,0.0,0.0
208.0,123923838.00607358,27417363026.86493,2.6482177355713393e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,266656512.31518027,169883242.71474606,2.904285881213664e-10,700000.0,123923.83800607358,0.0001239238375540832,339766.4854294921,6.563546113355074e-13,1.1016585779976772e-17,0.0,0.0
210.0,124392293.38387202,27610891625.215836,5.2980255791246575e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,268485302.8887642,171729106.58170718,5.851328403713291e-10,700000.0,124392.29338387202,0.00012439229293335308,343458.21316341433,1.3180671043874657e-12,2.2039786409158575e-17,0.0,0.0
212.0,124852441.80478235,27804387540.171352,7.946558691802127e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,270313035.7368732,173572283.86384296,8.837967899103338e-10,700000.0,124852.44180478234,0.0001248524413557437,347144.5677276859,1.984294513233025e-12,3.305768415789685e-17,0.0,0.0
214.0,125304311.01918288,27997854266.604355,1.032234041377958e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,272139744.2307034,175412591.94461742,1.1560135303811247e-09,700000.0,125304.31101918287,0.00012530431057163318,350825.18388923485,2.586867507308235e-12,4.2940936121323054e-17,0.0,0.0
216.0,125747929.47162819,28191295747.602634,1.2086615077987774e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,273965465.9167384,177249853.4691674,1.3629493610039464e-09,700000.0,125747.92947162819,0.00012574792902557587,354499.70693833474,3.039733640755049e-12,5.028031872442914e-17,0.0,0.0
218.0,126183326.28284298,28384716374.967773,1.2828007645555508e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,275790242.5128041,179083896.38942572,1.4564774347000448e-09,700000.0,126183.32628284299,0.00012618332583829627,358167.79277885146,3.23736134859587e-12,5.3364511805510914e-17,0.0,0.0
220.0,126610531.23171596,28578120989.713966,1.2057183341252775e-17,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,277614119.90411234,180914554.0055969,1.378286577285942e-09,700000.0,126610.53123171597,0.00012661053078868287,361829.10801119375,3.0531327759884198e-12,5.015788269961154e-17,0.0,0.0
222.0,127029574.7372939,28771514882.56689,9.20150728893385e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,279437148.1392912,182741665.00400975,1.058965215622432e-09,700000.0,127029.57473729391,0.00012702957429578228,365483.33000801946,2.337727115710754e-12,3.8278270321964815e-17,0.0,0.0
224.0,127440487.84077542,28964903794.462563,3.5997041469804365e-18,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,281259381.4264009,184565073.49137178,4.170603372232651e-10,700000.0,127440.48784077541,0.000127440487400793,369130.1469827436,9.174961051472984e-13,1.4974769251438616e-17,0.0,0.0
226.0,127843300.03527562,29158292598.349667,9.512695247579216e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,283080865.7109869,186384617.45835865,1.1094958057113805e-10,700000.0,127843.30003527562,0.00012784329959682986,372769.23491671734,2.432268705360821e-13,3.957281222992954e-18,0.0,0.0
228.0,128238043.40807654,29351687848.72699,8.341030474171757e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,284901662.6915788,188200151.02226824,9.792932912584348e-11,700000.0,128238.04340807654,0.00012823804297117477,376400.30204453645,2.139274856029854e-13,3.469868677255451e-18,0.0,0.0
230.0,128624751.29156078,29545096966.585835,6.911512197106226e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,286721842.11820877,190011537.4606075,8.168051921969765e-11,700000.0,128624.75129156078,0.0001286247508562102,380023.074921215,1.7779830748027543e-13,2.87518907399619e-18,0.0,0.0
232.0,129003456.6761026,29738527278.500896,5.309640686890223e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,288541472.73806757,191818640.7691593,6.316035776244926e-11,700000.0,129003.45667610259,0.00012900345624231025,383637.28153831855,1.3699240046338288e-13,2.208810525746333e-18,0.0,0.0
234.0,129374193.04490283,29931986539.67499,3.6459868361394006e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,290360627.21463704,193621330.24006727,4.36526515612627e-11,700000.0,129374.19304490283,0.0001293741926126756,387242.6604801346,9.433932095557467e-14,1.5167305238339906e-18,0.0,0.0
236.0,129736994.35413863,30125482933.30785,2.0581031250101238e-19,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,292179382.1134283,195419480.46171302,2.4800540226992014e-11,700000.0,129736.99435413863,0.00012973699392348332,390838.96092342597,5.34024227019347e-14,8.561709000042115e-19,0.0,0.0
238.0,130091895.01311284,30319025069.964874,7.124345866321932e-20,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,293997817.8877171,197212971.31509033,8.64012883712461e-12,700000.0,130091.89501311285,0.00013009189458403607,394425.9426301807,1.8536393089573144e-14,2.9637278803899234e-19,0.0,0.0
