A,AL,ALL,B,BL,BLL,D,DL,DLL,I,IL,ILL,L,Time
1.2663599154018443e-12,3.5960824544819784e-10,2.4764070324200344e-08,2.5247271955174085e-08,7.635289192911255e-09,5.776373741159997e-10,3.5734009615815685e-12,2.161380577060014e-09,3.2682912284695567e-07,6.65204927338554e-12,4.023498111038372e-09,6.083906295629409e-07,8.06469730365709e-06,8.9
1.2657972412405864e-12,3.5944731983598915e-10,2.475290873213851e-08,2.5236054112083915e-08,7.631872252666436e-09,5.773770224514143e-10,3.576706106643416e-12,2.163372775515209e-09,3.2712932198295666e-07,6.649094088535593e-12,4.021697787132514e-09,6.081164564177781e-07,8.064671481554173e-06,8.91
1.2652348238242122e-12,3.592864686772387e-10,2.4741752375438865e-08,2.5224841387506987e-08,7.628456893400714e-09,5.771167929050204e-10,3.5800097458622476e-12,2.1653640534402852e-09,3.274293804596958e-07,6.646140252242687e-12,4.019898296310052e-09,6.078424118877983e-07,8.064645671256469e-06,8.92
1.264672663039914e-12,3.591256919384368e-10,2.4730601251689994e-08,2.521363377919444e-08,7.625043114402463e-09,5.768566854205712e-10,3.583311879898218e-12,2.1673544112488115e-09,3.2772929834187015e-07,6.6431877639139235e-12,4.018099638195759e-09,6.075684959137277e-07,8.06461987275877e-06,8.93
1.2641107587749476e-12,3.5896498958609507e-10,2.4719455358482138e-08,2.5202431284898696e-08,7.621630914960498e-09,5.765966999418585e-10,3.5866125094111085e-12,2.169343849354099e-09,3.280290756941329e-07,6.640236622956752e-12,4.016301812414649e-09,6.072947084363331e-07,8.064594086055879e-06,8.94
1.263549110916634e-12,3.5880436158674606e-10,2.470831469340717e-08,2.5191233902373463e-08,7.618220294364089e-09,5.763368364127121e-10,3.5899116350603266e-12,2.171332368169202e-09,3.283287125810938e-07,6.637286828778957e-12,4.0145048185919654e-09,6.070210493964213e-07,8.064568311142591e-06,8.95
1.2629877193523597e-12,3.5864380790694346e-10,2.4697179254058616e-08,2.5180041629373757e-08,7.614811251902948e-09,5.760770947770002e-10,3.5932092575049053e-12,2.1733199681069167e-09,3.2862820906731843e-07,6.6343383807886625e-12,4.0127086563531945e-09,6.067475187348397e-07,8.064542548013715e-06,8.96
1.262426583969575e-12,3.58483328513262e-10,2.4686049038031643e-08,2.5168854463655878e-08,7.611403786867243e-09,5.758174749786298e-10,3.5965053774035023e-12,2.1753066495797817e-09,3.2892756521732894e-07,6.631391278394336e-12,4.0109133253240525e-09,6.064741163924761e-07,8.06451679666406e-06,8.97
1.2618657046557955e-12,3.5832292337229763e-10,2.4674924042923057e-08,2.5157672402977404e-08,7.607997898547582e-09,5.755579769615456e-10,3.599799995414403e-12,2.1772924130000784e-09,3.292267810956034e-07,6.628445521004779e-12,4.009118825130493e-09,6.062008423102582e-07,8.06449105708843e-06,8.98
1.2613050812986013e-12,3.5816259245066716e-10,2.4663804266331314e-08,2.514649544509722e-08,7.604593586235024e-09,5.752986006697309e-10,3.6030931121955195e-12,2.179277258779831e-09,3.295258567665765e-07,6.6255011080291375e-12,4.007325155398706e-09,6.059276964291547e-07,8.064465329281644e-06,8.99
1.2607447137856374e-12,3.580023357150086e-10,2.4652689705856516e-08,2.51353235877755e-08,7.601190849221072e-09,5.750393460472076e-10,3.6063847284043876e-12,2.181261187330805e-09,3.298247922946388e-07,6.622558038876893e-12,4.0055323157551175e-09,6.056546786901742e-07,8.064439613238518e-06,9.0
1.2601846020046137e-12,3.5784215313198093e-10,2.4641580359100397e-08,2.5124156828773697e-08,7.597789686797685e-09,5.747802130380358e-10,3.609674844698169e-12,2.1832441990645097e-09,3.3012358774413743e-07,6.61961631295787e-12,4.003740305826387e-09,6.053817890343655e-07,8.06441390895387e-06,9.01
1.2596247458433049e-12,3.5768204466826445e-10,2.4630476223666348e-08,2.5112995165854573e-08,7.594390098257263e-09,5.745212015863137e-10,3.6129634617336547e-12,2.185226294392197e-09,3.3042224317937543e-07,6.61667592968223e-12,4.001949125239412e-09,6.051090274028181e-07,8.064388216422523e-06,9.02
1.25906514518955e-12,3.5752201029056035e-10,2.4619377297159395e-08,2.510183859678217e-08,7.590992082892657e-09,5.74262311636178e-10,3.616250580167257e-12,2.1872074737248593e-09,3.307207586646124e-07,6.613736888460476e-12,4.000158773621323e-09,6.048363937366619e-07,8.064362535639304e-06,9.03
1.258505799931253e-12,3.5736204996559086e-10,2.4608283577186215e-08,2.509068711932181e-08,7.587595639997162e-09,5.74003543131804e-10,3.619536200655018e-12,2.1891877374732344e-09,3.310191342640639e-07,6.610799188703449e-12,3.99836925059949e-09,6.045638879770667e-07,8.064336866599041e-06,9.04
1.257946709956383e-12,3.5720216366009934e-10,2.4597195061355117e-08,2.5079540731240135e-08,7.584200768864524e-09,5.737448960174048e-10,3.622820323852604e-12,2.191167086047801e-09,3.3131737004190205e-07,6.607862829822331e-12,3.9965805558015136e-09,6.042915100652429e-07,8.064311209296564e-06,9.05
1.2573878751529734e-12,3.5704235134085033e-10,2.4586111747276072e-08,2.506839943030505e-08,7.58080746878894e-09,5.734863702372324e-10,3.6261029504153066e-12,2.1931455198587795e-09,3.3161546606225477e-07,6.604927811228642e-12,3.994792688855235e-09,6.040192599424416e-07,8.06428556372671e-06,9.06
1.2568292954091228e-12,3.568826129746293e-10,2.4575033632560682e-08,2.5057263214285775e-08,7.57741573906505e-09,5.73227965735577e-10,3.629384080998044e-12,2.1951230393161343e-09,3.319134223892066e-07,6.601994132334243e-12,3.9930056493887275e-09,6.037471375499533e-07,8.064259929884316e-06,9.07
1.2562709706129941e-12,3.5672294852824287e-10,2.4563960714822196e-08,2.5046132080952795e-08,7.574025578987939e-09,5.729696824567669e-10,3.632663716255361e-12,2.197099644829571e-09,3.322112390867981e-07,6.5990617925513345e-12,3.991219437030302e-09,6.034751428291099e-07,8.064234307764223e-06,9.08
1.2557129006528157e-12,3.5656335796851874e-10,2.4552892991675503e-08,2.503500602807791e-08,7.570636987853148e-09,5.72711520345169e-10,3.635941856841428e-12,2.1990753368085396e-09,3.3250891621902625e-07,6.596130791292454e-12,3.989434051408505e-09,6.03203275721283e-07,8.064208697361275e-06,9.09
1.2551550854168798e-12,3.564038412623056e-10,2.4541830460737144e-08,2.5023885053434193e-08,7.567249964956662e-09,5.724534793451884e-10,3.63921850341004e-12,2.201050115662231e-09,3.3280645384984406e-07,6.5932011279704836e-12,3.987649492152117e-09,6.029315361678845e-07,8.064183098670317e-06,9.1
1.2545975247935438e-12,3.5624439837647344e-10,2.45307731196253e-08,2.501276915479602e-08,7.563864509594912e-09,5.721955594012686e-10,3.6424936566146215e-12,2.2030239817995786e-09,3.33103852043161e-07,6.5902728019986396e-12,3.985865758890156e-09,6.026599241103672e-07,8.064157511686204e-06,9.11
1.2540402186712301e-12,3.5608502927791304e-10,2.451972096595979e-08,2.5001658329939054e-08,7.560480621064779e-09,5.719377604578917e-10,3.645767317108218e-12,2.2049969356292585e-09,3.3340111086284267e-07,6.587345812790481e-12,3.984082851251874e-09,6.023884394902234e-07,8.064131936403783e-06,9.12
1.2534831669384258e-12,3.5592573393353646e-10,2.4508673997362088e-08,2.499055257664024e-08,7.55709829866359e-09,5.716800824595775e-10,3.6490394855435055e-12,2.206968977559691e-09,3.3369823037271087e-07,6.584420159759905e-12,3.982300768866759e-09,6.021170822489867e-07,8.06410637281791e-06,9.13
1.2529263694836825e-12,3.557665123102768e-10,2.4497632211455304e-08,2.4979451892677835e-08,7.553717541689122e-09,5.714225253508849e-10,3.6523101625727825e-12,2.2089401079990355e-09,3.339952106365436e-07,6.5814958423211505e-12,3.980519511364538e-09,6.018458523282302e-07,8.06408082092345e-06,9.14
1.252369826195617e-12,3.556073643750881e-10,2.4486595605864197e-08,2.496835627583137e-08,7.550338349439601e-09,5.711650890764107e-10,3.655579348847974e-12,2.210910327355197e-09,3.342920517180753e-07,6.578572859888794e-12,3.978739078375169e-09,6.01574749669568e-07,8.06405528071526e-06,9.15
1.25181353696291e-12,3.554482900949456e-10,2.447556417821516e-08,2.495726572388167e-08,7.546960721213696e-09,5.709077735807902e-10,3.658847045020634e-12,2.2128796360358212e-09,3.3458875368099645e-07,6.575651211877752e-12,3.976959469528845e-09,6.01303774214654e-07,8.064029752188207e-06,9.16
1.2512575016743083e-12,3.552892894368457e-10,2.4464537926136248e-08,2.4946180234610853e-08,7.543584656310528e-09,5.706505788086967e-10,3.662113251741939e-12,2.2148480344482975e-09,3.3488531658895387e-07,6.5727308977032815e-12,3.975180684456001e-09,6.010329259051829e-07,8.06400423533716e-06,9.17
1.2507017202186223e-12,3.551303623678058e-10,2.445351684725714e-08,2.4935099805802328e-08,7.540210154029663e-09,5.703935047048426e-10,3.665377969662693e-12,2.2168155229997565e-09,3.351817405055506e-07,6.569811916780976e-12,3.973402722787303e-09,6.007622046828891e-07,8.063978730156986e-06,9.18
1.2501461924847278e-12,3.5497150885486416e-10,2.4442500939209166e-08,2.4924024435240792e-08,7.53683721367112e-09,5.701365512139779e-10,3.668641199433325e-12,2.2187821020970727e-09,3.3547802549434586e-07,6.566894268526772e-12,3.971625584153651e-09,6.004916104895483e-07,8.063953236642561e-06,9.19
1.249590918361565e-12,3.548127288650805e-10,2.443149019962531e-08,2.491295412071224e-08,7.533465834535358e-09,5.698797182808913e-10,3.671902941703892e-12,2.2207477721468617e-09,3.3577417161885533e-07,6.5639779523569454e-12,3.969849268186185e-09,6.002211432669756e-07,8.063927754788765e-06,9.2
1.249035897738139e-12,3.546540223655353e-10,2.4420484626140183e-08,2.4901888860003954e-08,7.530096015923289e-09,5.696230058504097e-10,3.675163197124074e-12,2.222712533555484e-09,3.3607017894255066e-07,6.561062967688109e-12,3.968073774516278e-09,5.999508029570271e-07,8.063902284590476e-06,9.21
1.2484811305035198e-12,3.5449538932333044e-10,2.4409484216390057e-08,2.4890828650904502e-08,7.526727757136274e-09,5.693664138673987e-10,3.678421966343178e-12,2.2246763867290384e-09,3.363660475288597e-07,6.558149313937216e-12,3.96629910277554e-09,5.996805895015987e-07,8.063876826042578e-06,9.22
1.2479266165468422e-12,3.543368297055885e-10,2.439848896801283e-08,2.487977349120375e-08,7.523361057476119e-09,5.691099422767619e-10,3.681679250010139e-12,2.22663933207337e-09,3.366617774411668e-07,6.555236990521564e-12,3.964525252595815e-09,5.994105028426272e-07,8.063851379139955e-06,9.23
1.2473723557573054e-12,3.541783434794534e-10,2.4387498878648063e-08,2.486872337869285e-08,7.519995916245077e-09,5.688535910234411e-10,3.684935048773515e-12,2.2286013699940654e-09,3.369573687428125e-07,6.552325996858782e-12,3.962752223609183e-09,5.991405429220893e-07,8.0638259438775e-06,9.24
1.246818348024174e-12,3.540199306120901e-10,2.4376513945936945e-08,2.4857678311164257e-08,7.516632332745851e-09,5.685973600524168e-10,3.688189363281492e-12,2.2305625008964526e-09,3.372528214970934e-07,6.549416332366845e-12,3.960980015447962e-09,5.988707096820022e-07,8.063800520250102e-06,9.25
1.2462645932367768e-12,3.5386159107068455e-10,2.4365534167522317e-08,2.4846638286411695e-08,7.513270306281592e-09,5.683412493087079e-10,3.691442194181881e-12,2.2325227251856037e-09,3.375481357672625e-07,6.5465079964640636e-12,3.9592086277447036e-09,5.986010030644235e-07,8.063775108252656e-06,9.26
1.2457110912845074e-12,3.5370332482244377e-10,2.435455954104866e-08,2.48356033022302e-08,7.5099098361559e-09,5.680852587373712e-10,3.694693542122118e-12,2.2344820432663322e-09,3.3784331161652903e-07,6.543600988569091e-12,3.957438060132194e-09,5.983314230114512e-07,8.063749707880065e-06,9.27
1.2451578420568244e-12,3.5354513183459597e-10,2.4343590064162105e-08,2.4824573356416087e-08,7.506550921672815e-09,5.678293882835023e-10,3.697943407749268e-12,2.236440455543194e-09,3.381383491080583e-07,6.54069530810092e-12,3.955668312243457e-09,5.980619694652234e-07,8.063724319127225e-06,9.28
1.244604845443251e-12,3.533870120743904e-10,2.4332625734510414e-08,2.4813548446766967e-08,7.503193562136835e-09,5.67573637892235e-10,3.701191791710018e-12,2.2383979624204885e-09,3.384332483049721e-07,6.537790954478878e-12,3.953899383711752e-09,5.977926423679185e-07,8.063698941989044e-06,9.29
1.2440521013333753e-12,3.532289655090973e-10,2.4321666549743008e-08,2.480252857108174e-08,7.4998377568529e-09,5.673180075087412e-10,3.704438694650685e-12,2.2403545643022566e-09,3.3872800927034835e-07,6.534887927122637e-12,3.9521312741705724e-09,5.975234416617556e-07,8.063673576460429e-06,9.3
1.2434996096168503e-12,3.530709921060082e-10,2.4310712507510947e-08,2.4791513727160595e-08,7.4964835051264e-09,5.670624970782316e-10,3.707684117217208e-12,2.242310261592282e-09,3.39022632067221e-07,6.5319862254522095e-12,3.950363983253649e-09,5.97254367288994e-07,8.063648222536287e-06,9.31
1.2429473701833937e-12,3.5291309183243546e-10,2.429976360546693e-08,2.478050391280502e-08,7.493130806263175e-09,5.668071065459548e-10,3.7109280600551545e-12,2.244265054694091e-09,3.393171167585806e-07,6.5290858488879425e-12,3.948597510594947e-09,5.96985419191933e-07,8.063622880211536e-06,9.32
1.2423953829227878e-12,3.527552646557125e-10,2.4288819841265303e-08,2.476949912581779e-08,7.489779659569508e-09,5.665518358571981e-10,3.7141705238097174e-12,2.246218944010953e-09,3.3961146340737364e-07,6.526186796850527e-12,3.946831855828669e-09,5.967165973129129e-07,8.063597549481091e-06,9.33
1.2418436477248795e-12,3.525975105431942e-10,2.427788121256206e-08,2.4758499364002962e-08,7.48643006435213e-09,5.662966849572871e-10,3.717411509125715e-12,2.2481719299458782e-09,3.3990567207650317e-07,6.5232890687609895e-12,3.94506701858925e-09,5.964479015943138e-07,8.06357223033987e-06,9.34
1.2412921644795808e-12,3.524398294622561e-10,2.426694771701483e-08,2.4747504625165893e-08,7.483082019918223e-09,5.660416537915855e-10,3.720651016647591e-12,2.2501240129016217e-09,3.4019974282882815e-07,6.520392664040701e-12,3.943302998511365e-09,5.961793319785562e-07,8.063546922782798e-06,9.35
1.2407409330768681e-12,3.5228222138029495e-10,2.4256019352282894e-08,2.4736514907113238e-08,7.479735525575417e-09,5.657867423054955e-10,3.723889047019418e-12,2.2520751932806788e-09,3.4049367572716396e-07,6.517497582111368e-12,3.94153979522992e-09,5.959108884081012e-07,8.0635216268048e-06,9.36
1.2401899534067835e-12,3.5212468626472866e-10,2.4245096116027173e-08,2.4725530207652924e-08,7.476390580631787e-09,5.655319504444577e-10,3.727125600884891e-12,2.2540254714852886e-09,3.4078747083428214e-07,6.514603822395039e-12,3.939777408380061e-09,5.956425708254501e-07,8.063496342400805e-06,9.37
1.2396392253594327e-12,3.5196722408299607e-10,2.4234178005910226e-08,2.4714550524594185e-08,7.473047184395857e-09,5.652772781539509e-10,3.730360678887334e-12,2.255974847917433e-09,3.410811282129107e-07,6.5117113843141e-12,3.938015837597166e-09,5.953743791731443e-07,8.063471069565743e-06,9.38
1.239088748824987e-12,3.518098348025573e-10,2.4223265019596276e-08,2.470357585574754e-08,7.4697053361766e-09,5.650227253794924e-10,3.733594281669693e-12,2.2579233229788344e-09,3.4137464792573333e-07,6.508820267291279e-12,3.93625508251685e-09,5.951063133937661e-07,8.063445808294549e-06,9.39
1.238538523693682e-12,3.5165251839089334e-10,2.421235715475117e-08,2.4692606198924803e-08,7.466365035283438e-09,5.647682920666379e-10,3.736826409874544e-12,2.25987089707096e-09,3.416680300353907e-07,6.5059304707496425e-12,3.934495142774966e-09,5.948383734299375e-07,8.063420558582161e-06,9.4
1.2379885498558182e-12,3.5149527481550643e-10,2.4201454409042403e-08,2.4681641551939067e-08,7.463026281026236e-09,5.645139781609811e-10,3.740057064144087e-12,2.2618175705950184e-09,3.419612746044791e-07,6.5030419941125946e-12,3.9327360180075985e-09,5.945705592243213e-07,8.063395320423522e-06,9.41
1.2374388272017607e-12,3.513381040439197e-10,2.419055678013912e-08,2.4670681912604733e-08,7.45968907271531e-09,5.642597836081546e-10,3.743286245120147e-12,2.2637633439519605e-09,3.422543816955514e-07,6.5001548368038826e-12,3.930977707851071e-09,5.943028707196206e-07,8.063370093813574e-06,9.42
1.2368893556219397e-12,3.511810060436776e-10,2.41796642657121e-08,2.4659727278737482e-08,7.456353409661424e-09,5.640057083538288e-10,3.746513953444177e-12,2.265708217542481e-09,3.4254735137111667e-07,6.497268998247591e-12,3.92922021194194e-09,5.940353078585784e-07,8.063344878747262e-06,9.43
1.2363401350068504e-12,3.510239807823454e-10,2.4168776863433782e-08,2.464877764815429e-08,7.45301929117579e-09,5.637517523437128e-10,3.749740189757256e-12,2.2676521917670155e-09,3.4284018369364004e-07,6.494384477868143e-12,3.927463529917e-09,5.937678705839788e-07,8.063319675219539e-06,9.44
1.2357911652470519e-12,3.5086702822750963e-10,2.4157894570978232e-08,2.4637833018673415e-08,7.449686716570066e-09,5.634979155235539e-10,3.752964954700086e-12,2.2695952670257434e-09,3.431328787255431e-07,6.4915012750903056e-12,3.9257076614132794e-09,5.935005588386454e-07,8.063294483225357e-06,9.45
1.2352424462331688e-12,3.507101483467777e-10,2.4147017386021164e-08,2.4626893388114422e-08,7.44635568515636e-09,5.632441978391377e-10,3.756188248912999e-12,2.2715374437185854e-09,3.434254365292036e-07,6.488619389339179e-12,3.923952606068044e-09,5.932333725654428e-07,8.06326930275967e-06,9.46
1.23469397785589e-12,3.5055334110777846e-10,2.4136145306239946e-08,2.4615958754298156e-08,7.443026196247226e-09,5.629905992362883e-10,3.75941007303595e-12,2.273478722245205e-09,3.4371785716695535e-07,6.485738820040209e-12,3.922198363518793e-09,5.929663117072757e-07,8.063244133817441e-06,9.47
1.2341457600059698e-12,3.5039660647816144e-10,2.412527832931358e-08,2.4605029115046758e-08,7.439698249155667e-09,5.62737119660868e-10,3.76263042770852e-12,2.2754191030050087e-09,3.4401014070108864e-07,6.482859566619178e-12,3.920444933403263e-09,5.92699376207089e-07,8.063218976393627e-06,9.48
1.2335977925742264e-12,3.5023994442559755e-10,2.4114416452922715e-08,2.4594104468183653e-08,7.436371843195134e-09,5.624837590587777e-10,3.765849313569917e-12,2.277358586397146e-09,3.4430228719385e-07,6.479981628502209e-12,3.918692315359424e-09,5.924325660078682e-07,8.063193830483198e-06,9.49
1.2330500754515436e-12,3.5008335491777845e-10,2.410355967474964e-08,2.4583184811533566e-08,7.433046977679526e-09,5.622305173759561e-10,3.769066731258975e-12,2.279297172820507e-09,3.4459429670744214e-07,6.477105005115762e-12,3.916940509025487e-09,5.921658810526389e-07,8.063168696081117e-06,9.5
1.2325026085288696e-12,3.499268379224173e-10,2.4092707992478293e-08,2.4572270142922506e-08,7.429723651923188e-09,5.61977394558381e-10,3.772282681414153e-12,2.2812348626737266e-09,3.448861693040238e-07,6.47422969588664e-12,3.915189514039893e-09,5.918993212844673e-07,8.063143573182359e-06,9.51
