Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,L,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
2.15,7.844407695171142e-10,5.4500016374692325e-09,4.871146621229807e-10,1.711071341240192e-12,1.0342670939586897e-08,3.4113294102804015e-08,8.841989772721614e-08,9.618669101925904e-13,8.261776730477364e-07,5.832604021751858e-10,8.987734267152915e-12,3.3629986038849774e-08,8.085112957191982e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.583332229297121e-25,-7.802888429780756e-25,-7.767141681415428e-25,-5.8409159220272246e-27,9.630401203981773e-25,-5.839166987990251e-27,9.853047929329332e-25,4.748386999485121e-30,1.604439911109107e-26,9.397926327987213e-30,1.862231939447029e-26,3.3958056083289714e-25,-8.230930445485862e-32,-2.4656118891316051e-29,4.4823247306541464e-29,2.7180016939085144e-26,4.120277977511416e-24
2.16,7.840833730317317e-10,5.447542434591034e-09,4.868948546917622e-10,1.7103066105281148e-12,1.0338003646224326e-08,3.4098048057135e-08,8.88318332823983e-08,9.663565008394154e-13,8.258012896893669e-07,5.859802724799912e-10,8.983717759192952e-12,3.3614664009206705e-08,8.08507783808398e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5826308048100517e-25,-7.799342989756833e-25,-7.763615492742778e-25,-5.838292260400814e-27,9.62602579273109e-25,-5.836544285073863e-27,9.848572153734051e-25,4.746917158762746e-30,1.603739751675909e-26,9.39358080222176e-30,1.8613902944308076e-26,3.394235535746846e-25,-8.313324227125624e-32,-2.4907182802662368e-29,4.480262601586403e-29,2.7167394540257574e-26,4.118346628452947e-24
2.17,7.837261440205231e-10,5.44508436246964e-09,4.866751483832668e-10,1.7095422251120933e-12,1.0333338500277596e-08,3.408280889525962e-08,8.924357620949807e-08,9.708440699144462e-13,8.254250825968977e-07,5.886988945153238e-10,8.979703063547823e-12,3.3599349159315976e-08,8.085042734874865e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.581930603384348e-25,-7.7957990275529865e-25,-7.760090905490946e-25,-5.835669790012341e-27,9.62165242906164e-25,-5.833922777041377e-27,9.844098465936495e-25,4.7454702706480084e-30,1.603040597027074e-26,9.389237703938015e-30,1.860549047106729e-26,3.392666282832363e-25,-8.398138541896968e-32,-2.516564870200068e-29,4.478201402934939e-29,2.715477794500636e-26,4.1164161838393486e-24
2.18,7.83369082483488e-10,5.44262742110505e-09,4.864555431974947e-10,1.7087781849921276e-12,1.0328675501746708e-08,3.406757661717788e-08,8.965512650851546e-08,9.753296174176833e-13,8.250490517703288e-07,5.914162682811844e-10,8.975690180217523e-12,3.358404148917758e-08,8.085007647564634e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.58123118950955e-25,-7.792256610465985e-25,-7.756567919666709e-25,-5.833048513046389e-27,9.617281109804149e-25,-5.83130246389213e-27,9.839626865936664e-25,4.744034863469301e-30,1.6023420926623735e-26,9.384897033137915e-30,1.859708197474827e-26,3.3910978495852046e-25,-8.484092604018931e-32,-2.542759967604882e-29,4.4761411346997493e-29,2.714216715333151e-26,4.114486643670622e-24
2.19,7.830121884206268e-10,5.440171610497263e-09,4.862360391344458e-10,1.7080144901682176e-12,1.0324014650631662e-08,3.4052351222889774e-08,9.006648417945044e-08,9.798131433491262e-13,8.246731972096603e-07,5.941323937775721e-10,8.971679109202055e-12,3.356874099879153e-08,8.084972576153288e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5805321278107228e-25,-7.788715805767186e-25,-7.753046535263292e-25,-5.830428431686799e-27,9.612911831790922e-25,-5.828683345627116e-27,9.835157353734772e-25,4.742599473826822e-30,1.601643884234044e-26,9.380558789819523e-30,1.858867745535101e-26,3.389530236005688e-25,-8.569906177785657e-32,-2.568912070676085e-29,4.4740817968808386e-29,2.712956216523301e-26,4.112558007946768e-24
2.2,7.826554618319396e-10,5.437716930646282e-09,4.860166361941199e-10,1.707251140640363e-12,1.031935594693246e-08,3.403713271239529e-08,9.047764922230308e-08,9.842946477087756e-13,8.242975189148919e-07,5.968472710044876e-10,8.96766985050142e-12,3.3553447688157826e-08,8.084937520640828e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5798329831162191e-25,-7.7851766806872865e-25,-7.749526752290857e-25,-5.8278095481160025e-27,9.608544591855328e-25,-5.826065422246334e-27,9.830689929331238e-25,4.741152640967749e-30,1.6009456176484326e-26,9.376222973983485e-30,1.8580276912875016e-26,3.3879634420940255e-25,-8.654299623061334e-32,-2.594629847015671e-29,4.472023389478205e-29,2.711696298071087e-26,4.110630276667783e-24
2.21,7.82298902717426e-10,5.4352633815521054e-09,4.857973343765174e-10,1.7064881364085641e-12,1.03146993906491e-08,3.402192108569446e-08,9.088862163707331e-08,9.88774130496631e-13,8.23922016886024e-07,5.995608999619304e-10,8.963662404115616e-12,3.3538161557276456e-08,8.084902481027253e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5791333205525479e-25,-7.781639302434964e-25,-7.7460085707392415e-25,-5.8251918645159374e-27,9.604179386832533e-25,-5.823448693748461e-27,9.82622459272543e-25,4.739682909433215e-30,1.6002469388627074e-26,9.371889585630446e-30,1.8571880347320782e-26,3.3863974678495813e-25,-8.735993887008383e-32,-2.6195221505728843e-29,4.4699659124918487e-29,2.7104369599765095e-26,4.108703449833671e-24
2.22,7.819425110770863e-10,5.432810963214732e-09,4.855781336816379e-10,1.705725477472821e-12,1.0310044981781579e-08,3.4006716342787256e-08,9.129940142376116e-08,9.932515917126923e-13,8.235466911230563e-07,6.022732806499009e-10,8.959656770044641e-12,3.352288260614743e-08,8.084867457312564e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5784327053681904e-25,-7.778103738191789e-25,-7.742491990611832e-25,-5.822575383066887e-27,9.599816213559082e-25,-5.8208331601348205e-27,9.821761343917134e-25,4.7381788303817974e-30,1.5995474940627365e-26,9.367558624761698e-30,1.8563487758687977e-26,3.384832313272991e-25,-8.813710479272043e-32,-2.6431980025859743e-29,4.4679093659217683e-29,2.7091782022395676e-26,4.10677752744443e-24
2.23,7.815862869109202e-10,5.4303596756341636e-09,4.853590341094818e-10,1.7049631638331333e-12,1.0305392720329904e-08,3.399151848367368e-08,9.170998858236663e-08,9.977270313569597e-13,8.231715416259889e-07,6.049844130683987e-10,8.9556529482885e-12,3.350761083477074e-08,8.084832449496758e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5777307029064953e-25,-7.7745700550918995e-25,-7.738977011912019e-25,-5.81996010594905e-27,9.595455068872788e-25,-5.818218821404751e-27,9.817300182907623e-25,4.736628960266031e-30,1.598846929552972e-26,9.363230091373366e-30,1.8555099146976936e-26,3.3832679783637253e-25,-8.886171496795785e-32,-2.665266620169562e-29,4.465853749767967e-29,2.707920024860261e-26,4.10485250950006e-24
2.24,7.812302302189279e-10,5.427909518810398e-09,4.851400356600488e-10,1.7042011954895015e-12,1.030074260629407e-08,3.397632750835374e-08,9.212038311288971e-08,1.0022004494294334e-12,8.227965683948218e-07,6.076942972174242e-10,8.951650938847189e-12,3.349234624314639e-08,8.084797457579839e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5770268789038355e-25,-7.771038320254187e-25,-7.735463634636413e-25,-5.8173460353408905e-27,9.591095949613584e-25,-5.815605677559244e-27,9.812841109695414e-25,4.735021858516298e-30,1.5981448918242134e-26,9.35890398546868e-30,1.8546714512187655e-26,3.3817044631221015e-25,-8.952099603141802e-32,-2.685337380315734e-29,4.463799064030441e-29,2.70666242783859e-26,4.102928396000562e-24
2.25,7.808743410011096e-10,5.425460492743438e-09,4.849211383333389e-10,1.7034395724419252e-12,1.0296094639674077e-08,3.3961143416827446e-08,9.25305850153304e-08,1.006671845930113e-12,8.22421771429555e-07,6.10402933096977e-10,8.947650741720709e-12,3.3477088831274387e-08,8.084762481561805e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5763207992592134e-25,-7.767508600763659e-25,-7.731951858781625e-25,-5.814733173420044e-27,9.586738852621718e-25,-5.812993728596977e-27,9.808384124281353e-25,4.733346092173044e-30,1.5974410275620775e-26,9.35458030704764e-30,1.853833385431964e-26,3.3801417675481197e-25,-9.010218053306427e-32,-2.703019850598993e-29,4.461745308709193e-29,2.705405411174556e-26,4.101005186945936e-24
2.26,7.80518619257465e-10,5.423012597433283e-09,4.847023421293523e-10,1.7026782946904046e-12,1.0291448820469926e-08,3.394596620909478e-08,9.29405942896887e-08,1.0111412208589987e-12,8.220471507301884e-07,6.131103207070575e-10,8.943652356909062e-12,3.346183859915472e-08,8.084727521442657e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5756120299122893e-25,-7.763980963673139e-25,-7.728441684354432e-25,-5.812121522363483e-27,9.582383774739874e-25,-5.810382974518281e-27,9.803929226665018e-25,4.7315902319163114e-30,1.596734983570766e-26,9.35025905610766e-30,1.8529957173373056e-26,3.3785798916416743e-25,-9.059250673040609e-32,-2.7179237743531763e-29,4.459692483804223e-29,2.704148974868157e-26,4.099082882336179e-24
2.27,7.801630649879941e-10,5.420565832879931e-09,4.844836470480888e-10,1.7019173622349397e-12,1.028680514868162e-08,3.393079588515575e-08,9.335041093596463e-08,1.0156085742160908e-12,8.216727062967223e-07,6.158164600476656e-10,8.939655784412245e-12,3.34465955467874e-08,8.084692577222393e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5749001370873265e-25,-7.760455475996485e-25,-7.724933111354835e-25,-5.809511084346777e-27,9.578030712811377e-25,-5.807773415324479e-27,9.799476416847043e-25,4.729742855043583e-30,1.5960264067645954e-26,9.345940232651327e-30,1.8521584469348234e-26,3.377018835402871e-25,-9.097921879529443e-32,-2.72965907173025e-29,4.4576405893155295e-29,2.7028931189193934e-26,4.097161482171295e-24
2.28,7.798076781926971e-10,5.418120199083384e-09,4.842650530895486e-10,1.7011567750755305e-12,1.0282163624309154e-08,3.391563244501035e-08,9.376003495415817e-08,1.0200739060013884e-12,8.212984381291564e-07,6.185213511188008e-10,8.93566102423026e-12,3.343135967417241e-08,8.084657648901014e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5741846872660861e-25,-7.756932204737392e-25,-7.721426139772669e-25,-5.8069018615449955e-27,9.57367966368187e-25,-5.805165051013917e-27,9.795025694826792e-25,4.727792541499323e-30,1.5953149443374018e-26,9.341623836677347e-30,1.8513215742245336e-26,3.3754585988314973e-25,-9.124956660712642e-32,-2.737835850288219e-29,4.455589625243113e-29,2.7016378433282666e-26,4.095240986451283e-24
2.29,7.794524588715737e-10,5.415675696043641e-09,4.840465602537315e-10,1.7003965332121767e-12,1.0277524247352528e-08,3.390047588865859e-08,9.416946634426935e-08,1.0245372162148928e-12,8.209243462274908e-07,6.21224993920464e-10,8.931668076363107e-12,3.341613098130976e-08,8.084622736478521e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5734652471065129e-25,-7.753411216847037e-25,-7.717920769621485e-25,-5.804293856131475e-27,9.56933062419817e-25,-5.802557881586925e-27,9.790577060604267e-25,4.725727880161545e-30,1.594600243576196e-26,9.33730986818572e-30,1.8504850992063542e-26,3.3738991819275546e-25,-9.139080562876831e-32,-2.7420643774625573e-29,4.453539591586975e-29,2.7003831480947754e-26,4.0933213951761414e-24
2.3,7.790974070246243e-10,5.4132323237607025e-09,4.838281685406377e-10,1.6996366366448787e-12,1.0272887017811747e-08,3.3885326216100465e-08,9.457870510629813e-08,1.0289985048566026e-12,8.205504305917256e-07,6.239273884526544e-10,8.927676940810786e-12,3.3400909468199457e-08,8.084587839954915e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.572741383415628e-25,-7.749892579256271e-25,-7.714417000891121e-25,-5.8016870702793e-27,9.564983591207833e-25,-5.799951907043835e-27,9.78613051417989e-25,4.7235374622243684e-30,1.5938819519458651e-26,9.332998327177094e-30,1.849649021880367e-26,3.37234058469136e-25,-9.139019744422294e-32,-2.7419551155063174e-29,4.451490488347114e-29,2.6991290332189193e-26,4.091402708345872e-24
2.31,7.787425226518486e-10,5.410790082234568e-09,4.83609877950267e-10,1.6988770853736366e-12,1.0268251935686809e-08,3.387018342733598e-08,9.498775124024452e-08,1.0334577719265192e-12,8.201766912218604e-07,6.266285347153726e-10,8.923687617573296e-12,3.3385695134841495e-08,8.084552959330191e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5720126631630844e-25,-7.746376358865449e-25,-7.710914833588351e-25,-5.799081506160235e-27,9.560638561560529e-25,-5.797347127384647e-27,9.781686055553239e-25,4.721209883844996e-30,1.5931597170552923e-26,9.32868921365082e-30,1.8488133422465233e-26,3.370782807122913e-25,-9.123500922096222e-32,-2.7371187024318876e-29,4.4494423155235305e-29,2.6978754987007e-26,4.089484925960473e-24
2.32,7.783878057532467e-10,5.4083489714652375e-09,4.833916884826196e-10,1.6981178793984497e-12,1.026361900097771e-08,3.385504752236512e-08,9.539660474610852e-08,1.0379150174246414e-12,8.198031281178957e-07,6.29328432708618e-10,8.919700106650637e-12,3.337048798123586e-08,8.084518094604354e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5712786536573476e-25,-7.742862622542741e-25,-7.707414267703013e-25,-5.7964771659451305e-27,9.556295532107732e-25,-5.79474354260936e-27,9.777243684724735e-25,4.718733748790693e-30,1.592433186682767e-26,9.324382527607547e-30,1.8479780603048555e-26,3.3692258492215785e-25,-9.091251399944045e-32,-2.7271659509522017e-29,4.447395073116223e-29,2.696622544540115e-26,4.087568048019946e-24
2.33,7.780332563288186e-10,5.405908991452712e-09,4.831736001376953e-10,1.6973590187193188e-12,1.0258988213684456e-08,3.3839918501187904e-08,9.580526562389016e-08,1.04237024135097e-12,8.194297412798313e-07,6.32027082432391e-10,8.915714408042807e-12,3.335528800738258e-08,8.084483245777401e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5705389222475402e-25,-7.739351437122433e-25,-7.703915303248657e-25,-5.793874051803683e-27,9.551954499701022e-25,-5.792141152717313e-27,9.772803401694169e-25,4.716097662813957e-30,1.5917020087759854e-26,9.320078269047272e-30,1.8471431760553307e-26,3.3676697109882042e-25,-9.040999052765816e-32,-2.7117078558922773e-29,4.4453487611251924e-29,2.695370170737167e-26,4.08565207452429e-24
2.34,7.776788743785642e-10,5.403470142196991e-09,4.829556129154942e-10,1.6966005033362435e-12,1.0254359573807042e-08,3.382479636380431e-08,9.621373387358939e-08,1.0468234437055045e-12,8.190565307076672e-07,6.347244838866916e-10,8.911730521749813e-12,3.334009521328164e-08,8.084448412849335e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5697930365809412e-25,-7.735842869418486e-25,-7.700417940221898e-25,-5.791272165904676e-27,9.547615461195047e-25,-5.789539957710159e-27,9.76836520646154e-25,4.713290241262582e-30,1.5909658314774614e-26,9.315776437969353e-30,1.8463086894979656e-26,3.36611439242226e-25,-8.97147234265982e-32,-2.690355585718886e-29,4.443303379550441e-29,2.694118377291855e-26,4.083737005473505e-24
2.35,7.773246566733392e-10,5.401032403417656e-09,4.827377249371695e-10,1.6958423270803363e-12,1.0249733041410632e-08,3.380968098721592e-08,9.66220130894159e-08,1.0512746591941126e-12,8.186834931114904e-07,6.374206594429064e-10,8.907748416633052e-12,3.3324909460589176e-08,8.084413595534427e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5690588340059023e-25,-7.7323341866451125e-25,-7.696922212246552e-25,-5.7886713977840136e-27,9.543278504930789e-25,-5.786939937103269e-27,9.763929055537847e-25,4.710783793016679e-30,1.5902392482839615e-26,9.31147652750077e-30,1.8454745805609413e-26,3.364559791476181e-25,-8.935427136830821e-32,-2.6792411444339084e-29,4.4412589124061965e-29,2.6928671537955133e-26,4.081822823986722e-24
2.36,7.769705957474775e-10,5.3985957282271085e-09,4.825199318588947e-10,1.6950844756893523e-12,1.0245108524167304e-08,3.379457208705472e-08,9.703011158105366e-08,1.0557239680555158e-12,8.183106208851404e-07,6.401156608228794e-10,8.903768020701214e-12,3.330973042945915e-08,8.084378793172097e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5683781348158543e-25,-7.728818980916753e-25,-7.693428197080246e-25,-5.7860714891376735e-27,9.538943839379893e-25,-5.784341043545514e-27,9.759494848378162e-25,4.7096855807207225e-30,1.589556471838784e-26,9.307177365769584e-30,1.8446408028389125e-26,3.3630056722192105e-25,-9.056540651510054e-32,-2.716183549398207e-29,4.4392153227339413e-29,2.69161647618368e-26,4.079909491035975e-24
2.37,7.766167010198471e-10,5.396160175779898e-09,4.823022391609481e-10,1.6943269671568911e-12,1.0240486138560234e-08,3.377947002208638e-08,9.74380188648009e-08,1.0601712690585683e-12,8.179379236247366e-07,6.428094227730596e-10,8.899789424780313e-12,3.3294558523417187e-08,8.084344006595751e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.5676972285838488e-25,-7.725305483110051e-25,-7.689935796616236e-25,-5.783472770608193e-27,9.53461119462917e-25,-5.7817433367775326e-27,9.755062711832443e-25,4.7085736497997426e-30,1.588873566407429e-26,9.302880431238351e-30,1.8438074148779862e-26,3.36145233230709e-25,-9.175986441861385e-32,-2.752616083938697e-29,4.4371726571614535e-29,2.690366374816672e-26,4.077997055859907e-24
