Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
0.85,0.028891932590846242,0.00030508127614605596,0.002729065302359618,0.00015219169539324714,0.42976531041140087,0.1459372027422212,1.1709658534214942,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.86,0.029185226469137644,0.0003120292551724689,0.0027633032711403636,0.00015532624478363692,0.42943464401493836,0.14563069178612262,1.1709246674736873,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.87,0.029477562183792733,0.00031904927704536247,0.0027975851847443275,0.0001584827799500022,0.42910486985151297,0.14532502297926186,1.1708833655382103,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.88,0.02976894351257015,0.0003261411439626396,0.0028319108677745584,0.00016166104309281188,0.4287759845765625,0.14502019325728158,1.1708419479882628,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.89,0.030059374310180832,0.00033330465802462685,0.002866280143220531,0.00016486076570799266,0.42844798478089063,0.1447161995003786,1.1708004151987548,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.9,0.030348858402492334,0.0003405396218662062,0.002900692834981202,0.00016808168256730966,0.42812086707995917,0.14441303861050686,1.1707587675431523,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.91,0.030637399580018144,0.0003478458386953873,0.0029351487680198615,0.0001713235325797581,0.42779462811938224,0.14411070751612695,1.1707170053932847,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.92,0.03092500161455926,0.00035522311219346675,0.002969647767966738,0.00017458605659374733,0.42746926456088025,0.14380920316005977,1.1706751291198396,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.93,0.031211668259405176,0.0003626712465134758,0.0030041896611137557,0.0001778689973716555,0.4271447730821094,0.14350852249933801,1.1706331390923728,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.9400000000000001,0.03149740324953482,0.0003701900462786278,0.003038774274409292,0.00018117209956438447,0.42682115037649154,0.1432086625050578,1.1705910356793119,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.9500000000000001,0.031782210301817534,0.00037777931658076536,0.0030734014354529366,0.00018449510968591436,0.4264983931530436,0.14290962016222986,1.1705488192479663,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.96,0.03206609311521407,0.0003854388629788077,0.0031080709724902477,0.00018783777608785866,0.4261764981362078,0.1426113924696314,1.170506490164531,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.97,0.03234905537097754,0.00039316849149719846,0.0031427827144075117,0.0001911998489340188,0.425855462065681,0.1423139764396572,1.1704640487940952,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.98,0.032631100732854364,0.00040096800862435256,0.0031775364907264997,0.00019458108017493894,0.4255352816962442,0.14201736909817142,1.1704214955006491,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
0.99,0.03291223284728527,0.00040883722131110383,0.0032123321315992246,0.0001979812235224608,0.4252159537975931,0.14172156748435868,1.1703788306470895,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.0,0.03319245534360626,0.00041677593696915226,0.0032471694678027,0.0002014000344242785,0.4248974751541668,0.14142656865057604,1.1703360545952282,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.01,0.03347177183424956,0.00042478396346951167,0.0032820483307336988,0.00020483727003849317,0.42457984256497827,0.14113236966220394,1.1702931677057968,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.02,0.03375018586782987,0.00043286110940945674,0.00331696855359834,0.0002082926951584291,0.42426305288341337,0.1408389676324438,1.170250170336992,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.03,0.034027700744378296,0.0004410071851650698,0.0033519299760976194,0.0002117661055472139,0.4239471031739769,0.1405463598593622,1.1702070628387373,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.04,0.034304320244051736,0.00044922199873802737,0.0033869324259471665,0.00021525723590686436,0.42363199009409425,0.14025454328539652,1.1701638455753147,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.05,0.034580047898357696,0.0004575053599083746,0.0034219757373588643,0.00021876585191738833,0.42331771051236605,0.13996351503789914,1.1701205189027328,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.06,0.03485488722188599,0.00046585707891351263,0.0034570597451639797,0.00022229172097063695,0.4230042613119794,0.13967327225725923,1.1700770831759224,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.07,0.03512884171249043,0.0004742769664467565,0.0034921842848084092,0.0002258346121472978,0.4226916393905539,0.13938381209676823,1.1700335387487448,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.08,0.035401914851470456,0.0004827648336558921,0.003527349192347928,0.0002293942961938881,0.42237984165998776,0.1390951317224859,1.1699898859739961,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.09,0.03567411010375284,0.0004913204921417341,0.003562554304443435,0.00023297054549974814,0.42206886504630403,0.13880722831310593,1.1699461252034147,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.1,0.03594543091807332,0.0004999437539566831,0.003597799458356204,0.0002365631340740344,0.4217587064894964,0.13852009905982193,1.169902256787687,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.11,0.036215880727158256,0.000508634431603283,0.003633084491943128,0.00024017183752271285,0.4214493629433759,0.13823374116619302,1.1698582810764535,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.12,0.03648546294790631,0.0005173923380327783,0.0036684092436519676,0.00024379643302555227,0.42114083137541614,0.13794815184800982,1.1698141984183152,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.1300000000000001,0.03675418098157011,0.000526217286643672,0.003703773552516599,0.0002474366993131176,0.4208331087666002,0.13766332833316,1.1697700091608398,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.1400000000000001,0.037022038213937875,0.0005351090912802825,0.0037391772581522598,0.00025109241664376285,0.42052619211126613,0.1373792678614943,1.1697257136505674,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.1500000000000001,0.03728903801551513,0.0005440675662313014,0.0037746202007507995,0.0002547633667806249,0.4202200784169534,0.13709596768469232,1.1696813122330179,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.16,0.037555183741706306,0.0005530925262283503,0.0038101022210759224,0.00025844933296861617,0.4199147647042492,0.13681342506612812,1.1696368052526958,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.17,0.037820478498664385,0.0005621837876808058,0.0038456231663345575,0.00026215012965471167,0.41961024820534637,0.1365316374543454,1.1695921930459845,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.18,0.038084925517296794,0.0005713411667021698,0.003881182880798072,0.0002658655550161854,0.41930652604688895,0.13625060220596863,1.1695474759524997,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.19,0.0383485282867043,0.0005805644784056021,0.003916781202455968,0.00026959537402354767,0.4190035951368162,0.13597031648684302,1.1695026543191385,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.2,0.03861129008317713,0.0005898535393883129,0.00395241797482658,0.00027333937822414454,0.4187014525637721,0.13569077762098627,1.1694577284857852,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.21,0.038873214167333005,0.0005992081666910362,0.003988093042013446,0.00027709736071988866,0.4184000954299336,0.13541198294453619,1.1694126987912954,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.22,0.03913430378425414,0.0006086281777968239,0.004023806248701672,0.0002808691161499173,0.41809952085089425,0.1351339298056492,1.1693675655735014,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.23,0.039394562163624317,0.0006181133906298371,0.004059557440154294,0.00028465444067325046,0.41779972595554815,0.13485661556439935,1.1693223291692159,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.24,0.039653992519865844,0.0006276636235541406,0.004095346462208655,0.0002884531319514485,0.41750070788597404,0.13458003759267712,1.1692769899142372,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.25,0.03991259805227667,0.0006372786953724946,0.0041311731612727635,0.0002922649891312705,0.41720246379731935,0.13430419327408827,1.1692315481433546,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.26,0.040170381945167366,0.000646958425325148,0.004167037384321662,0.0002960898128273319,0.4169049908576837,0.13402908000385283,1.169186004190353,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.27,0.04042734736799816,0.0006567026330886315,0.004202938978893795,0.0002999274051047625,0.4166082862480033,0.1337546951887037,1.1691403583880176,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.28,0.040683497475516,0.0006665111387745497,0.004238877793087373,0.0003037775694618646,0.4163123471619348,0.13348103624678573,1.1690946110681382,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.29,0.040938835407891554,0.0006763837629283751,0.004274853675556742,0.00030764011081277077,0.41601717080573897,0.13320810060755453,1.1690487625615147,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.3,0.041193364290856266,0.0006863203265282396,0.004310866475508747,0.0003115148354701019,0.4157227543981649,0.13293588571167528,1.169002813197963,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.31,0.041447087235839356,0.0006963206509837287,0.004346916042699101,0.0003154015511276251,0.41542909517033394,0.13266438901092167,1.168956763306317,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.32,0.041700007063299106,0.000706384559074972,0.004383002232825022,0.00031930010705377823,0.4151361905968221,0.13239360816351836,1.1689106132081,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.33,0.04195212700521531,0.000716511872565562,0.004419124893829326,0.00032321029204495413,0.4148440378089104,0.13212354053812925,1.168864363233605,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.34,0.04220345015518463,0.0007267024140698176,0.004455283876619743,0.00032713191431130384,0.4145526340538843,0.13185418360212295,1.1688180137093105,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.35,0.042453979555018596,0.0007369560067578721,0.004491479033379743,0.00033106478889942934,0.4142619766227022,0.13158553486042468,1.1687715649598625,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.36,0.04270371823192147,0.0007472724742286399,0.004527710216842801,0.00033500873229421634,0.41397206281894156,0.13131759182926142,1.1687250173089285,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.37,0.04295266919859648,0.0007576516405087138,0.004563977280289364,0.00033896356240596686,0.4136828899587082,0.13105035203608287,1.1686783710792017,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.3800000000000001,0.04320083545335204,0.0007680933300512629,0.004600280077543815,0.00034292909855753167,0.41339445537054664,0.13078381301948164,1.1686316265924048,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.3900000000000001,0.04344821998020801,0.0007785973677349298,0.004636618462971444,0.0003469051614714424,0.4131067563953491,0.1305179723291142,1.1685847841692936,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.4000000000000001,0.04369482574900186,0.0007891635788627279,0.004672992291475413,0.0003508915732570444,0.41281979038626576,0.13025282752562134,1.1685378441296617,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.41,0.04394065571549498,0.0007997917891609393,0.004709401418493724,0.0003548881573976286,0.41253355470861364,0.1299883761805488,1.1684908067923454,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.42,0.044185712821478866,0.0008104818247780126,0.004745845699996186,0.0003588947387375645,0.4122480467397874,0.12972461587626796,1.1684436724752256,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.43,0.04442999999488136,0.0008212335122834593,0.00478232499248138,0.0003629111434694322,0.4119632638691679,0.12946154420589628,1.168396441495235,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.44,0.044673520149872886,0.0008320466786667523,0.004818839152973629,0.0003669371991211547,0.41167920349803233,0.12919915877321805,1.1683491141683597,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.45,0.04491627618697265,0.0008429211513362227,0.004855388039019963,0.00037097273454313065,0.4113958630394643,0.12893745719260488,1.1683016908096437,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.46,0.04515827096193141,0.0008538567583028352,0.0048919715095345545,0.00037501758356102687,0.411113239944973,0.1286764371126437,1.1682541717321626,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.47,0.045399507247152915,0.0008648533284081403,0.004928589425845665,0.0003790715895045218,0.4108313317374969,0.1284160962454299,1.168206557245746,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.48,0.04563998798993853,0.0008759106897947135,0.00496524164468623,0.00038313457488883926,0.41055013579048644,0.1281564321704891,1.1681588476655191,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.49,0.04587971603102715,0.0008870286715722299,0.005001928025833088,0.00038720637445793186,0.41026964956868184,0.12789744254848476,1.1681110433025945,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.5,0.046118694197577664,0.0008982071032664346,0.005038648429583107,0.0003912868242678925,0.40998987054857133,0.1276391250506201,1.1680631444671505,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.51,0.046356925303260556,0.0009094458148181261,0.005075402716750542,0.0003953757616758012,0.4097107962183131,0.12738147735856972,1.1680151514684312,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.52,0.04659441214834955,0.0009207446365821403,0.005112190748664407,0.00039947302532857107,0.4094324240776575,0.12712449716441115,1.1679670646147533,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.53,0.04683115751981324,0.0009321033993263349,0.005149012387165831,0.00040357845515179476,0.40915475163786913,0.12686818217055684,1.1679188842135078,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.54,0.047067164191406705,0.0009435219342305728,0.005185867494605425,0.00040769189233859105,0.4088777764216493,0.1266125300896855,1.1678706105711638,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.55,0.04730243492376316,0.0009550000728857062,0.005222755933840644,0.00041181317933845085,0.4086014959630577,0.12635753864467422,1.1678222439932735,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.56,0.04753697246448559,0.0009665376472925606,0.005259677568233149,0.000415942159846084,0.4083259078074352,0.12610320556852966,1.1677737847844742,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
1.57,0.04777077954823838,0.0009781344898609188,0.005296632261646175,0.0004200786787902652,0.40805100951132517,0.12584952860432017,1.1677252332484929,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
