Time,I,A,D_II,D_IA,R,aux,pi_I,d_r,d_A,d_II,d_IA,k_II,k_IA,B_d,f_A,gamma_I,K_aux,K_II,K_IA,f_c,w_A,w_I,w_D,d_I,pi_A,k_Am,kprime_IA,kprime_II,aux_basal,compartment_0000001,reac_DIA,reac_DII,reac_degrI,reac_degrA,reac_degrDIA,reac_degrDII,reac_DIAxA,reac_DIIxI,reac_degrR,reac_prodI,reac_prodA,reac_prodR
4.17,11.777659989984297,11.014115404993834,13.700109595721907,12.88126816854655,5.056332487342332,0.0005951283692606779,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9078246450000904,1.7121788824578346,0.003502525339579405,0.033042346214981505,0.03864380450563965,0.04110032878716572,0.003830724286880356,0.004074237247028467,0.03539432741139632,5.056332487342332,1.0,1.030086711237339
4.18,11.784913354347243,11.014741628406796,13.716799318541042,12.889924944380697,5.066278930460596,0.0005979861887115412,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9085262674887531,1.716189584061567,0.003521501901030588,0.03304422488522039,0.038669774833142094,0.04115039795562313,0.0038516952845507324,0.004098777260715199,0.03546395251322417,5.066278930460596,1.0,1.0300599925722598
4.19,11.79217899912528,11.015361034122023,13.733528407119389,12.898588259426779,5.076224404153311,0.0006008508515438216,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9092264600888598,1.7202014762173974,0.003540543058279303,0.03304608310236607,0.03869576477828034,0.041200585221358166,0.003872736932411216,0.0041234235565042725,0.03553357082907318,5.076224404153311,1.0,1.030032070060504
4.2,11.799456905522165,11.015973637355879,13.750296871093877,12.907258098476786,5.08616889646534,0.0006037223577399775,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9099252215810907,1.72421455433593,0.003559648931880669,0.03304792091206764,0.03872177429543036,0.04125089061328163,0.003893849341680169,0.004148176476438039,0.03560318227525738,5.08616889646534,1.0,1.0300029467136789
4.21,11.8067470547284,11.016579453337444,13.76710472005179,12.915934446309992,5.096112395472523,0.0006066007072820234,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9106225507733541,1.7282288138198396,0.003578819642522708,0.033049738360012335,0.03874780333892998,0.041301314160155374,0.0039150326236114304,0.0041730363633950005,0.03567278676830766,5.096112395472523,1.0,1.0299726255471795
4.22,11.814049427921436,11.017178497308237,13.783951963530686,12.924617287693232,5.106054889281703,0.0006094859001521957,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9113184465003883,1.7322442500639568,0.0035980553110295747,0.03305153549192471,0.038773851863079696,0.04135185589059206,0.003936286889498067,0.004198003561094288,0.03574238422497192,5.106054889281703,1.0,1.0299411095801154
4.23,11.821364006265883,11.017770784521952,13.800838611018305,12.933306607381168,5.115996366030765,0.0006123779363329529,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9120129076239607,1.7362608584555232,0.0036173560583608747,0.03305331235356586,0.0387999198221435,0.04140251583305492,0.003957612250671839,0.004223078414095567,0.035811974562215354,5.115996366030765,1.0,1.0299084018352445
4.24,11.828690770913699,11.01835633024419,13.817764671952476,12.94200239011655,5.125936813888666,0.0006152768158063093,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9127059330324698,1.7402786343741354,0.003636722005607047,0.03305506899073257,0.03882600717034965,0.04145329401585743,0.003979008818498367,0.004248261267794354,0.035881557697220665,5.125936813888666,1.0,1.029874505338902
4.25,11.836029703004403,11.018935149752185,13.834730155721061,12.950704620630498,5.135876221055475,0.0006181825385542794,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9133975216411443,1.7442975731918864,0.0036561532739912985,0.03305680544925656,0.038852113861891496,0.041504190467163186,0.004000476704379458,0.004273552468424967,0.035951133547388325,5.135876221055475,1.0,1.0298394231209318
4.26,11.84338078366527,11.019507258334542,13.851735071661848,12.95941328364276,5.145814575762399,0.0006210951045590996,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9140876723916733,1.748317670273309,0.00367564998487023,0.033058521775003624,0.03887823985092828,0.04155520521498554,0.004022016019754014,0.00429895236306195,0.0360207020303368,5.145814575762399,1.0,1.0298031582146192
4.2700000000000005,11.85074399401154,11.020072671290976,13.868779429062485,12.968128363861975,5.155751866271819,0.0006240145138027842,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9147763842524625,1.752338920975717,0.0036952122597305346,0.033060218013872926,0.038904385091585926,0.041606338287187454,0.004043626876094626,0.0043244612996169015,0.036090263063902735,5.155751866271819,1.0,1.02976571365662
4.28,11.858119315146604,11.020631403932036,13.88586323716039,12.976849845985942,5.1656880808773185,0.0006269407662671256,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.915463656218293,1.756361320649063,0.0037148402201883026,0.03306189421179611,0.038930549537957826,0.04165758971148117,0.004065309384907042,0.004350079626838348,0.03615981656614123,5.1656880808773185,1.0,1.029727092486894
4.29,11.865506728162222,11.021183471578851,13.90298650514268,12.985577714701888,5.1756232079037146,0.0006298738619343602,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.916149487310264,1.760384864636137,0.0037345339879922956,0.033063550414736555,0.038956733144105665,0.04170895951542804,0.004087063657733953,0.004375807694316256,0.036229362455326,5.1756232079037146,1.0,1.0296872977486362
4.3,11.872906214138707,11.021728889562864,13.920149242146088,12.994311954686722,5.1855572357070905,0.0006328138007862805,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9168338765758222,1.7644095482726243,0.003754293685017998,0.033065186668688594,0.03898293586406017,0.04176044772643826,0.004108889806148712,0.004401645852475744,0.03629890064994963,5.1855572357070905,1.0,1.02964633248821
4.3100000000000005,11.880317754145132,11.022267673225564,13.937351457256892,13.003052550607306,5.1954901526748225,0.0006357605828046786,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9175168230885618,1.768435366887104,0.0037741194332695702,0.03306680301967669,0.03900915765182192,0.04181205437177068,0.004130787941757688,0.004427594452580045,0.036368431068723756,5.1954901526748225,1.0,1.0296041997550767
4.32,11.887741329239525,11.022799837918233,13.954593159510823,13.011799487120706,5.205421947225606,0.0006387142079715691,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9181983259482536,1.7724623158012491,0.0037940113548804878,0.033068399513754704,0.03903539846136212,0.04186377947853247,0.0041527581762011755,0.00445365384673192,0.036437953630579244,5.205421947225606,1.0,1.0295609026017327
4.33,11.895176920469073,11.02332539900168,13.97187435789301,13.02055274887447,5.215352607809487,0.0006416746762685221,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9188783842806174,1.7764903903299967,0.003813969572108913,0.03306997619700504,0.039061658246623415,0.04191562307367903,0.00417480062114856,0.004479824387868906,0.036507468254666414,5.215352607809487,1.0,1.0295164440836366
4.34,11.902624508870309,11.023844371845982,13.989195061337883,13.029312320506868,5.22528212290789,0.0006446419876773302,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9195569972372937,1.7805195857813203,0.003833994207340967,0.03307153311553795,0.0390879369615206,0.041967585184013646,0.004196915388302109,0.0045061064297678005,0.03657697486035523,5.22528212290789,1.0,1.0294708272591495
4.3500000000000005,11.910084075469317,11.024356771830227,14.006555278729119,13.038078186647164,5.235210481033641,0.0006476161421797855,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9202341639958718,1.7845498974566283,0.0038540853830887414,0.033073070315490685,0.039114234559941494,0.04201966583618735,0.00421910258939502,0.004532500327043003,0.036646473367235484,5.235210481033641,1.0,1.0294240551894596
4.36,11.917555601281927,11.024862614342256,14.023955018899551,13.046850331915868,5.245137670730993,0.0006505971397574584,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9209098837595775,1.788581320650735,0.003874243221988299,0.03307458784302677,0.039140550995747606,0.04207186505669865,0.004241362336189455,0.004559006435144809,0.036715963695116954,5.245137670730993,1.0,1.0293761309385228
4.37,11.925039067313909,11.025361914778403,14.041394290631112,13.055628740924996,5.255063680575656,0.0006535849803919191,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9215841557573867,1.7926138506518612,0.0038944678468003273,0.03307608574433521,0.03916688622277499,0.04212418287189334,0.004263694740477468,0.004585625110360831,0.036785445764029596,5.255063680575656,1.0,1.0293270575729936
4.38,11.932534454561166,11.025854688543237,14.058873102654756,13.064413398278328,5.264988499174816,0.0006565796640649602,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9222569792436843,1.796647482741804,0.003914759380410782,0.033077564065629714,0.039193240194834986,0.04217661930796427,0.0042860999140819376,0.0046123567098174025,0.03685491949422371,5.264988499174816,1.0,1.029276838162158
4.39,11.940041744009934,11.026340951049322,14.076391463650378,13.07320428857165,5.2749121151671625,0.0006595811907577076,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9229283534985768,1.8006822121959942,0.003935117945824925,0.03307902285314797,0.03921961286571495,0.042229174390951134,0.004308577968850262,0.0046392015914732045,0.036924384806170135,5.2749121151671625,1.0,1.0292254757778712
4.4,11.947560916636972,11.026820717716939,14.09394938224676,13.082001396393034,5.284834517222911,0.0006625895604519538,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9235982778274092,1.8047180342836953,0.003955543666174599,0.033080462153150816,0.039246004189179104,0.04228184814674028,0.004331129016662542,0.004666160114128465,0.03699384162056037,5.284834517222911,1.0,1.029172973494487
4.41,11.955091953409756,11.027294003973852,14.111546867021492,13.090804706323059,5.294755694043822,0.0006656047731290471,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9242667515608503,1.8087549442677755,0.003976036664710931,0.033081882011921554,0.03927241411896918,0.042334640601064476,0.004353753169423817,0.004693232637417009,0.03706328985830675,5.294755694043822,1.0,1.0291193343887972
4.42,11.962634835286675,11.027760825255047,14.129183926500907,13.099614202935092,5.304675634363227,0.0006686268287705577,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9249337740548356,1.8127929374051917,0.00399659706480765,0.03308328247576514,0.03929884260880528,0.04238755177950272,0.004376450539067916,0.004720419521810784,0.03713272944054259,5.304675634363227,1.0,1.029064561539964
4.43,11.970189543217222,11.02822119700248,14.146860569160012,13.108429870795526,5.31459432694605,0.0006716557273576118,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9255993446903403,1.8168320089468182,0.004017224989956433,0.033084663591007445,0.03932528961238658,0.04244058170748004,0.004399221237552593,0.004747721128615012,0.03720216028862235,5.31459432694605,1.0,1.029008658029456
4.44,11.977756058142186,11.028675134664828,14.164576803422424,13.117251694464029,5.324511760588825,0.0006746914688715577,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9262634628734645,1.8208721541375894,0.004037920563770218,0.03308602540399449,0.03935175508339209,0.04249373041026727,0.004422065376863371,0.0047751378199727135,0.037271582324121776,5.324511760588825,1.0,1.028951626940982
4.45,11.985334360993841,11.029122653697241,14.182332637660297,13.1260796584938,5.334427924119716,0.0006777340532937437,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9269261280350918,1.82491336821667,0.004058683909981219,0.033087367961091727,0.0393782389754814,0.04254699791298089,0.004444983069011598,0.004802669958862979,0.03734099546883801,5.334427924119716,1.0,1.0288934713604283
4.46,11.992924432696139,11.02956376956109,14.20012808019427,13.134913747431819,5.344342806398537,0.000680783480605518,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9275873396311454,1.8289556464173131,0.004079515152440256,0.03308869130868327,0.039404741242295455,0.04260038424058281,0.004467974426033939,0.004830317909100814,0.03741039964478976,5.344342806398537,1.0,1.0288341943757953
4.47,12.000526254164901,11.029998497723719,14.217963139293394,13.143753945819086,5.354256396316775,0.0006838397507875627,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.928247097142048,1.8329989839671441,0.004100414415112109,0.03308999549317116,0.03943126183745726,0.04265388941788018,0.004491039559987504,0.0048580820353322255,0.03747979477421743,5.354256396316775,1.0,1.0287737990771293
4.48,12.008139806308007,11.030426853658206,14.23583782317507,13.152600238190873,5.364168682797602,0.0006869028638216701,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9289054000731483,1.8370433760882179,0.0041213818220854894,0.033091280560974615,0.03945780071457262,0.04270751346952521,0.004514178582961007,0.0048859627030466545,0.03754918077958321,5.364168682797602,1.0,1.0287122885564666
4.49,12.015765070025582,11.030848852843103,14.25375214000498,13.161452609076973,5.3740796547958904,0.0006899728196887445,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9295622479542089,1.8410888179970755,0.004142417497560417,0.033092546558529314,0.03948435782723092,0.042761256420014944,0.004537391607061155,0.004913960278562618,0.03761855758357124,5.3740796547958904,1.0,1.0286496659077613
4.5,12.023402026210189,11.031264510762206,14.271706097897043,13.17031104300194,5.3839893012982385,0.0006930496183696899,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.930217640339464,1.8451353049048294,0.004163521565852875,0.03309379353228662,0.03951093312900582,0.04281511829369113,0.004560678744417977,0.004942075129033829,0.037687925109087674,5.3839893012982385,1.0,1.0285859342268278
4.51,12.031050655747013,11.031673842904295,14.289699704913339,13.179175524485338,5.39389761132298,0.0006961332598456327,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9308715768075047,1.8491828320172203,0.004184694151395485,0.03309502152871289,0.039537526573456015,0.04286909911474002,0.004584040107185799,0.004970307622450597,0.03775728327926086,5.39389761132298,1.0,1.0285210966112759
4.5200000000000005,12.03871093951405,11.032076864762905,14.307732969064054,13.18804603804198,5.403804573920201,0.0006992237440972549,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9315240569612513,1.8532313945347312,0.00420593537873285,0.03309623059428871,0.039564138114125944,0.042923198907192164,0.004607475807538356,0.004998658127634883,0.03782663201744141,5.403804573920201,1.0,1.0284551561604485
4.53,12.046382858382296,11.032473591836075,14.325805898307419,13.196922568182172,5.413710178171754,0.0007023210711061267,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9321750804277542,1.8572809876526435,0.004227245372528907,0.03309742077550822,0.03959076770454652,0.042977417694922256,0.004630985957677087,0.005027127014249634,0.03789597124720228,5.413710178171754,1.0,1.0283881159753587
4.54,12.054066393215932,11.032864039626114,14.343918500549657,13.205805099411952,5.423614413191273,0.0007054252408524864,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9328246468581654,1.8613316065611798,0.004248624257552929,0.03309859211887834,0.039617415298235856,0.04303175550164897,0.0046545706698160145,0.005055714652782719,0.03796530089233891,5.423614413191273,1.0,1.0283199791586295
4.55,12.061761524872509,11.033248223639353,14.362070783644922,13.214693616233333,5.433517268124189,0.000708536253317682,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9334727559277667,1.8653832464455604,0.004270072158693552,0.03309974467091806,0.0396440808487,0.043086212350934766,0.004678230056197352,0.005084421414564195,0.038034620876869325,5.433517268124189,1.0,1.0282507488144292
4.5600000000000005,12.069468234203134,11.03362615938591,14.380262755395243,13.223588103144545,5.443418732147739,0.0007116541084823957,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9341194073355155,1.8694359024860603,0.00429158920094744,0.033100878478157736,0.039670764309433636,0.04314078826618573,0.004701964229079311,0.005113247671753409,0.03810393112503418,5.443418732147739,1.0,1.028180428048411
4.57,12.077186502052651,11.033997862379453,14.398494423550465,13.232488544640265,5.45331879447098,0.0007147788063270877,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9347646008042716,1.8734895698580942,0.004313175509421302,0.033101993587138355,0.0396974656339208,0.0431954832706514,0.004725773300738542,0.005142193797341949,0.03817323156129686,5.45331879447098,1.0,1.0281090199676517
4.58,12.084916309259834,11.034363348136953,14.416765795808203,13.241394925211864,5.463217444334801,0.000717910346832884,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9354083360805703,1.8775442437322738,0.004334831209336595,0.03310309004441086,0.03972418477563559,0.04325029738742461,0.004749657383475511,0.005171260165159831,0.03824252211034361,5.463217444334801,1.0,1.0280365276805903
4.59,12.092657636657558,11.034722632178461,14.43507687981378,13.250307229347637,5.473114671011936,0.0007210487299802448,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9360506129344799,1.8815999192745494,0.004356556426020851,0.033104167896535384,0.03975092168804291,0.04330523063944134,0.004773616589605238,0.005200447149865721,0.03831180269708355,5.473114671011936,1.0,1.0279629542969666
4.6000000000000005,12.100410465072997,11.03507573002687,14.453427683160175,13.259225441533038,5.48301046380697,0.0007241939557498522,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9366914311598009,1.8856565916463524,0.004378351284912378,0.03310522719008061,0.039777676324599116,0.04336028304948052,0.004797651031462663,0.005229755126953103,0.03838107324664879,5.48301046380697,1.0,1.0278883029277628
4.61,12.108174775327797,11.035422657207668,14.471818213387971,13.26814954625092,5.492904812056352,0.0007273460241221663,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9373307905735544,1.8897142560046234,0.004400215911556938,0.033106267971623006,0.03980444863875276,0.043415454640163914,0.004821760821399253,0.005259184472746869,0.03845033368439447,5.492904812056352,1.0,1.027812576685139
4.62,12.115950548238253,11.035763429248721,14.49024847798531,13.27707952798176,5.502797705128404,0.0007305049350783133,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9379686910160956,1.8937729075017273,0.004422150431612468,0.033107290287746165,0.03983123858394528,0.04347074543395593,0.004845946071788394,0.005288735564409518,0.03851958393589883,5.502797705128404,1.0,1.0277357786823766
4.63,12.1237377646155,11.036098061680029,14.508718484387831,13.286015371203906,5.512689132423329,0.000733670688598087,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9386051323510287,1.8978325412857373,0.004444154970836353,0.03310829418504009,0.03985804611361172,0.0435261554531635,0.004870206895011692,0.005318408779926492,0.038588823926963306,5.512689132423329,1.0,1.0276579120338178
4.64,12.13153640526569,11.036426570033498,14.527228239978632,13.294957060393791,5.52257908337322,0.0007368432846621698,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9392401144650364,1.9018931525004632,0.004466229655098213,0.0331092797101005,0.03988487118118138,0.0435816847199359,0.004894543403473196,0.0053482044981220025,0.03865805358361254,5.52257908337322,1.0,1.0275789798548038
4.65,12.139346450990173,11.036748969842714,14.54577775208821,13.303904580026177,5.532467547442066,0.0007400227232512435,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9398736372678229,1.9059547362855938,0.004488374610373893,0.03311024690952814,0.039911713740078535,0.04363733325626463,0.004918955709593067,0.0053781230986523895,0.03872727283209446,5.532467547442066,1.0,1.027498985261618
4.66,12.147167882585672,11.037065276642705,14.56436702799442,13.312857914574375,5.542354514125759,0.0007432090043455464,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9405057006920572,1.9100172877766681,0.004510589962742127,0.033111195829928115,0.03993857374372312,0.04369310108398326,0.0049434439258041404,0.005408164962002672,0.038796481598880314,5.542354514125759,1.0,1.0274179313714267
4.67,12.155000680844468,11.03737550596972,14.582996074922425,13.321817048510479,5.552239972952103,0.0007464021279255384,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9411363046932024,1.914080802105218,0.004532875838387944,0.03311212651790916,0.03996545114553143,0.04374898822476728,0.004968008164555893,0.005438330469491146,0.03886567981066472,5.552239972952103,1.0,1.027335821302217
4.68,12.162844826554574,11.037679673360996,14.601664900044653,13.330781966305594,5.562123913480815,0.0007496020939710135,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9417654492494307,1.9181452743988245,0.004555232363596631,0.03311303902008299,0.03999234589891678,0.043804994700133965,0.004992648538308071,0.005468620003262683,0.038934867394365705,5.562123913480815,1.0,1.0272526581727428
4.69,12.170700300499915,11.037977794354534,14.620373510480748,13.339752652430064,5.572006325303537,0.0007528089024628759,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,0.9423931343614811,1.9222106997812318,0.004577659664763888,0.0331139333830636,0.040019257957290194,0.04386112053144225,0.005017365159542046,0.005499033946301437,0.03900404427712476,5.572006325303537,1.0,1.0271684451024634
