Time,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta,HOAc_E,S0,kTCA,k1,KM1,k2,KM2,kAck_f,kAck_r,C,H,Keq,k3,alpha0,alpha1,alpha2,alpha3,Kg1,Kg2,Kg3,n,kd,compartment,V_gly,V_TCA,V_out,V_Pta,V_Ack,V_Acs,V_Ace,R_LacI,R_Acs,R_Pta,R_dLacI,R_dAcs,R_dPta
8.290000000000001,0.00011011197728377904,2.2700844543101186,1.8596303279884199,6.362224681079342e-05,0.012495309510753647,0.24990619021507324,4.69886764260776,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011011197728377903,6.362224681079343e-07,0.6886050817111655,0.41045412632169875,0.18972277529631673,1.5415190939344526e-05,0.004900734681428814,0.09801469362857627,0.012728090583615003,0.0007497185706452188,0.014994371412904394,0.2819320585564656
8.3,0.00011027791388378042,2.2728662925461958,1.8618371500991955,6.377010249212715e-05,0.01253686433849246,0.2507372867698495,4.696175991398711,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011027791388378042,6.377010249212715e-07,0.6892458455167814,0.4110291424470003,0.1903652381746679,1.54298663763856e-05,0.0049121627288030816,0.09824325457606162,0.012644385651652887,0.0007522118603095476,0.01504423720619097,0.28177055948392266
8.31,0.00011044424789226478,2.275648788596338,1.8640432972382852,6.391809006894455e-05,0.012578508556747957,0.25157017113495944,4.693485121121127,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011044424789226478,6.391809006894456e-07,0.6898880095552573,0.4116054913580527,0.1910091053282177,1.5444528468935625e-05,0.004923604726940229,0.09847209453880458,0.01256132458192329,0.0007547105134048774,0.015094210268097565,0.2816091072672676
8.32,0.00011061097999260192,2.2784319431348585,1.8662487686910507,6.406620939461942e-05,0.012620242251375898,0.25240484502751825,4.690795037715005,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011061097999260192,6.406620939461942e-07,0.6905315751840054,0.4121831744438078,0.1916543781213783,1.5459177217179535e-05,0.004935060677479172,0.09870121354958343,0.012478901727160693,0.0007572145350825539,0.015144290701651094,0.2814477022629003
8.33,0.0001107781108698211,2.2812157568357554,1.8684535637430992,6.421446032254207e-05,0.012662065508196896,0.2532413101639382,4.688105747060598,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001107781108698211,6.421446032254206e-07,0.691176543759845,0.41276219309265616,0.1923010579179849,1.5473812621303888e-05,0.004946530582051826,0.09893061164103652,0.01239711149546044,0.0007597239304918137,0.015194478609836292,0.28128634482363585
8.34,0.0001109456412106063,2.2840002303727105,1.8706576816802836,6.436284270611935e-05,0.012703978412996364,0.25407956825992756,4.685417254979005,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001109456412106063,6.436284270611935e-07,0.6918229166390011,0.4133425486924269,0.1929491460812948,1.548843468149687e-05,0.004958014442283071,0.09916028884566142,0.012315948349682597,0.0007622387047797818,0.015244774095595652,0.2811250352987403
8.35,0.00011111357170329175,2.2867853644190896,1.8728611217887021,6.451135639877468e-05,0.01274598105152447,0.25491962103048965,4.682729567232752,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011111357170329175,6.451135639877468e-07,0.6924706951771045,0.4139242426303875,0.19359864397398668,1.5503043397948288e-05,0.004969512259790733,0.09939024519581464,0.012235406806862664,0.0007647588630914682,0.015295177261829378,0.2809637740339651
8.36,0.0001112819030378571,2.289571159647942,1.8750638833546995,6.466000125394798e-05,0.012788073509496085,0.2557614701899219,4.680042689526359,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001112819030378571,6.466000125394798e-07,0.6931198807291903,0.41450727629324247,0.19424955295815996,1.5517638770849597e-05,0.00498102403618555,0.09962048072371099,0.012155481437629219,0.0007672844105697651,0.015345688211395314,0.28080256137158155
8.370000000000001,0.00011145063590592301,2.2923576167320006,1.8772659656648667,6.480877712509584e-05,0.012830255872590738,0.25660511745181497,4.677356627506917,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011145063590592302,6.480877712509584e-07,0.6937704746496981,0.41509165106713386,0.19490187439533388,1.5532220800393875e-05,0.004992549773071152,0.09985099546142302,0.012076166865628261,0.0007698153523554443,0.015396307047108898,0.280641397650415
8.38,0.00011161977100074653,2.2951447363436794,1.8794673680060399,6.495768386569132e-05,0.012872528226452544,0.2574505645290511,4.674671386764643,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011161977100074653,6.495768386569133e-07,0.6944224782924694,0.4156773683376396,0.19555560964644642,1.5546789486775833e-05,0.005004089472044019,0.10008178944088038,0.011997457766954338,0.0007723516935871526,0.015447033871743064,0.2804802832058786
8.39,0.0001117893090172169,2.2979325191550766,1.8816680896653029,6.510672132922421e-05,0.012914890656690188,0.25829781313380396,4.671986972833439,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001117893090172169,6.510672132922421e-07,0.6950758930107487,0.4162644294897737,0.1962107600718541,1.5561344830191815e-05,0.00501564313469347,0.10031286269386941,0.011919348869588125,0.0007748934394014112,0.015497868788028236,0.28031921837000634
8.4,0.0001119592506518511,2.3007209658379724,1.883868129929986,6.525588936920087e-05,0.012957343248876856,0.2591468649775373,4.669303391191438,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001119592506518511,6.525588936920087e-07,0.6957307201571828,0.4168528359079864,0.19686732703133092,1.5575886830839818e-05,0.005027210762601635,0.10054421525203269,0.011841834952840672,0.0007774405949326113,0.015548811898652239,0.28015820347148623
8.41,0.00011212959660278948,2.303510077063828,1.886067488087666,6.540518783914428e-05,0.012999886088550183,0.25999772177100383,4.666620647261551,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011212959660278948,6.540518783914428e-07,0.6963869610838187,0.41744258897616193,0.19752531188406736,1.5590415488919445e-05,0.005038792357343407,0.10077584714686812,0.011764910846804004,0.000779993165313011,0.01559986330626023,0.27999723883569305
8.42,0.0001123003475697915,2.3062998535037864,1.888266163426167,6.555461659259408e-05,0.013042519261212204,0.26085038522424425,4.663938746412006,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011230034756979151,6.555461659259408e-07,0.6970446171421028,0.41803369007761937,0.19818471598866985,1.5604930804631964e-05,0.005050387920486439,0.10100775840972877,0.01168857143180812,0.0007825511556727322,0.015651023113454655,0.27983632478472037
8.43,0.0001124715042542317,2.309090295828672,1.8904641552335604,6.570417548310661e-05,0.013085242852329305,0.26170485704658625,4.661257693956877,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001124715042542317,6.570417548310661e-07,0.6977036896828821,0.4186261405951117,0.1988455407031598,1.5619432778180274e-05,0.005061997453591103,0.10123994907182204,0.011612811637884251,0.0007851145711397583,0.015702291422795174,0.2796754616374126
8.44,0.00011264306735909534,2.31188140470899,1.8926614627981646,6.585386436425485e-05,0.013128056947332168,0.2625611389466435,4.658577495156612,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011264306735909533,6.585386436425485e-07,0.6983641800564014,0.41921994191082534,0.19950778738497282,1.5633921409768906e-05,0.005073620958210468,0.10147241916420935,0.01153762644423436,0.00078768341683993,0.015753668336798612,0.2795146497093967
8.45,0.00011281503758897452,2.3146731808149252,1.894858085408546,6.600368308962848e-05,0.013170961631615727,0.26341923263231465,4.655898155218555,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011281503758897452,6.600368308962849e-07,0.6990260896123032,0.4198150954063793,0.20017145739095804,1.5648396699604037e-05,0.005085258435890268,0.10170516871780536,0.011463010878706704,0.0007902576978969436,0.01580515395793888,0.2793538893131133
8.46,0.00011298741565006404,2.317465624816344,1.8970540223535188,6.615363151283394e-05,0.01321395699053911,0.2642791398107823,4.65321967929746,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011298741565006405,6.615363151283394e-07,0.6996894196996272,0.42041160246282505,0.2008365520773772,1.566285864789349e-05,0.0050969098881688815,0.10193819776337763,0.011388960017277515,0.0007928374194323465,0.015856748388646938,0.2791931807578476
8.47,0.00011316020225015737,2.32025873738279,1.8992492729221444,6.63037094874943e-05,0.01325704310942557,0.2651408621885115,4.6505420724960045,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011316020225015737,6.63037094874943e-07,0.7003541716668092,0.42100946446064547,0.2015030727999034,1.5677307254846727e-05,0.005108575316577292,0.10217150633154581,0.011315468983538673,0.0007954225865655342,0.01590845173131069,0.2790325243497603
8.48,0.00011333339809864287,2.3230525191834883,1.9014438364037334,6.645391686724945e-05,0.013300220073562472,0.26600440147124954,4.647865339865289,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011333339809864286,6.645391686724945e-07,0.7010203468616804,0.42160868277975494,0.2021710209136211,1.569174252067486e-05,0.00512025472263907,0.1024050944527814,0.011242532948191166,0.0007980132044137483,0.015960264088274972,0.2788719203919173
8.49,0.00011350700390649981,2.3258469708873424,1.9036377120878443,6.660425350575601e-05,0.013343487968201208,0.26686975936402424,4.645189486405341,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011350700390649982,6.660425350575601e-07,0.7016879466314666,0.4222092587994981,0.20284039777302484,1.570616444559064e-05,0.005131948107870347,0.10263896215740693,0.011170147128544519,0.0008006092780920725,0.016012185561841454,0.27871136918432043
8.5,0.00011368102038629455,2.3286420931629346,1.9058308992642843,6.675471925668736e-05,0.013386846878557153,0.26773693757114314,4.642514517065607,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011368102038629454,6.675471925668737e-07,0.7023569723227868,0.4228111938986503,0.20351120473201814,1.5720573029808475e-05,0.005143655473779782,0.10287310947559562,0.011098306788021935,0.0008032108127134292,0.016064216254268588,0.2785508710239364
8.51,0.00011385544825217693,2.331437886678525,1.9080233972231095,6.690531397373369e-05,0.013430296889809618,0.26860593779619246,4.639840436745439,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011385544825217692,6.690531397373369e-07,0.7030274252816542,0.4234144894554155,0.20418344314391326,1.573496827354441e-05,0.005155376821868538,0.10310753643737075,0.011027007235671082,0.000805817813388577,0.016116356267771546,0.27839042620472637
8.52,0.00011403028821987627,2.334234352102052,1.9102152052546253,6.705603751060195e-05,0.013473838087101786,0.26947676174203583,4.637167250294586,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011403028821987628,6.705603751060195e-07,0.7036993068534731,0.4240191468474266,0.20485711436142978,1.5749350177016156e-05,0.005167112153630245,0.10334224307260491,0.010956243825680587,0.0008084302852261071,0.016168605704522148,0.2782300350176751
8.53,0.00011420554100669785,2.337031490101131,1.9124063226493855,6.720688972101594e-05,0.013517470555540667,0.27034941111081345,4.634494962513663,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011420554100669785,6.720688972101595e-07,0.7043726183830393,0.4246251674517454,0.20553221973669417,1.5763718740443055e-05,0.005178861470550989,0.10357722941101977,0.010886011956902,0.00081104823333244,0.016220964666648807,0.27806969775081974
8.540000000000001,0.00011438120733151941,2.3398293013430553,1.9145967486981945,6.735787045871631e-05,0.013561194380197046,0.271223887603941,4.63182357815463,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001143812073315194,6.735787045871631e-07,0.7050473612145395,0.4252325526448608,0.20620876062123883,1.5778073964046127e-05,0.005190624774109272,0.10381249548218544,0.010816307072377287,0.0008136716628118228,0.01627343325623646,0.27790941468927777
8.55,0.00011455728791478737,2.342627786494794,1.916786482692105,6.750897957746044e-05,0.013605009646105401,0.2721001929221081,4.629153101921262,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011455728791478737,6.750897957746044e-07,0.7057235366915499,0.4258413038026889,0.2068867383660008,1.5792415848048027e-05,0.005202402065775981,0.10404804131551962,0.010747124658871766,0.0008163005787663241,0.016326011575326482,0.2777491861152757
8.56,0.00011473378347851331,2.3454269462229935,1.9189755239224207,6.766021693102268e-05,0.013648916438263894,0.27297832876527794,4.626483538469609,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011473378347851332,6.766021693102268e-07,0.7064011461570351,0.42645142230057287,0.20756615432132186,1.5806744392673073e-05,0.005214193347014376,0.10428386694028753,0.0106784602464123,0.0008189349862958336,0.016378699725916677,0.2775890123081765
8.57,0.00011491069474627071,2.348226781193976,1.921163871680695,6.781158237319423e-05,0.013692914841634287,0.2738582968326858,4.623814892408456,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001149106947462707,6.781158237319423e-07,0.7070801909533486,0.4270629095132812,0.20824700983694672,1.5821059598147238e-05,0.005225998619280051,0.10451997238560101,0.010610309407830866,0.0008215748904980572,0.016431497809961147,0.27742889354450734
8.58,0.0001150880224431913,2.3510272920737396,1.9233515252587317,6.796307575778316e-05,0.01373700494114189,0.2747400988228379,4.6211471682997765,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011508802244319131,6.796307575778316e-07,0.7077606724222305,0.42767576681500796,0.20892930626202252,1.5835361464698156e-05,0.0052378178840209065,0.1047563576804181,0.010542667758313322,0.0008242202964685134,0.016484405929370272,0.2772688300979866
8.59,0.00011526576729596173,2.3538284795279574,1.9255384839485852,6.811469693861444e-05,0.013781186821675513,0.27562373643351035,4.618480370659183,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011526576729596174,6.811469693861444e-07,0.7084425919048073,0.4282899955793722,0.20961304494509816,1.5849649992555128e-05,0.005249651142677125,0.10499302285354249,0.010475530954953302,0.0008268712093005308,0.01653742418601062,0.27710882223955097
8.6,0.00011544393003282035,2.3566303442219767,1.9277247470425607,6.826644576952997e-05,0.013825460568087405,0.27650921136174816,4.615814503956373,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011544393003282034,6.826644576952998e-07,0.7091259507415913,0.428905597179416,0.21029822723412306,1.5863925181949105e-05,0.005261498396681138,0.10522996793362276,0.01040889469631124,0.0008295276340852442,0.01659055268170489,0.27694887023738235
8.61,0.00011562251138355362,2.3594328868208203,1.9299103138332145,6.84183221043886e-05,0.013869826265193199,0.27739652530386405,4.613149572615565,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011562251138355364,6.841832210438861e-07,0.709810750272479,0.42952257298760577,0.21098485447644658,1.5878187033112714e-05,0.005273359647457609,0.10546719294915217,0.010342754721978395,0.000832189575911592,0.01664379151823184,0.2767889743569339
8.620000000000001,0.00011580151207949331,2.3622361079891854,1.9320951836133546,6.857032579706613e-05,0.013914283997771868,0.27828567995543746,4.610485581015935,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011580151207949332,6.857032579706612e-07,0.7104969918367515,0.43014092437583074,0.21167292801881712,1.589243554628024e-05,0.005285234896423399,0.10570469792846797,0.010277106812145874,0.000834857039866312,0.016697140797326246,0.2766291348609561
8.63,0.00011598093285351282,2.3650400083914414,1.9342793556760391,6.872245670145523e-05,0.013958833850565632,0.27917667701131277,4.60782253349205,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011598093285351283,6.872245670145523e-07,0.7111846767730721,0.4307606527154022,0.21236244920738065,1.590667072168763e-05,0.00529712414498753,0.1059424828997506,0.010211946787178584,0.0008375300310339379,0.016750600620678766,0.276469352009523
8.64,0.00011616077444002432,2.367844588691632,1.9364628293145794,6.887471467146565e-05,0.014003475908279953,0.28006951816559916,4.605160434334292,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001161607744400243,6.887471467146565e-07,0.7118738064194859,0.4313817593770528,0.21305341938768063,1.592089255957251e-05,0.005309027394551175,0.10618054789102349,0.010147270507193943,0.0008402085544967972,0.01680417108993595,0.2763096260600575
8.65,0.00011634103757497554,2.3706498495534745,1.9386456038225381,6.902709956102411e-05,0.014048210255583444,0.280964205111669,4.6024992877892785,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011634103757497555,6.902709956102412e-07,0.7125643821134201,0.4320042457309363,0.21374583990465693,1.5935101060174175e-05,0.005320944646507616,0.10641889293015232,0.010083073871645481,0.0008428926153350066,0.016857852306700137,0.2761499572673567
8.66,0.00011652172299584672,2.373455791640357,1.9408276784937306,6.917961122407433e-05,0.01409303697710782,0.2818607395421565,4.599839098060284,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011652172299584673,6.917961122407434e-07,0.7132564051916818,0.4326281131466265,0.2144397121026444,1.5949296223733588e-05,0.005332875902242227,0.10665751804484452,0.010019352818911146,0.0008455822186264691,0.01691164437252939,0.275990345883617
8.67,0.00011670283144164755,2.3762624156153414,1.9430090526222246,6.933224951457706e-05,0.014137956157447847,0.282759123148957,4.597179869307649,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0011670283144164756,6.933224951457706e-07,0.7139498769904578,0.4332533629931168,0.21513503732537276,1.596347805049339e-05,0.005344821163132435,0.1068964232626487,0.00995610332588625,0.0008482773694468708,0.01696554738893742,0.2758307921584589
8.68,0.00011688436365291419,2.37906972214116,1.94518972550234,6.948501428651005e-05,0.014182967881161274,0.2836593576232255,4.59452160564919,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001168843636529142,6.948501428651005e-07,0.7146447988453133,0.43387999663882004,0.21583181691596498,1.59776465406979e-05,0.0053567804305477,0.10713560861095399,0.009893321407581082,0.0008509780728696764,0.017019561457393532,0.2756712963389514
8.69,0.0001170663203717063,2.3818777118802177,1.9473696964286507,6.963790539386815e-05,0.014228072232768783,0.2845614446553757,4.591864311160606,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.001170663203717063,6.963790539386815e-07,0.7153411720911911,0.43450801545156703,0.21653005221693686,1.5991801694593096e-05,0.005368753705849487,0.10737507411698974,0.009831003116723061,0.000853684333966127,0.01707368667932254,0.27551185866963634
