Time,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt,Pt,Tt,V_mT,V_dT,Cell,compartment_0000002,P0_to_P1,T0_to_T1,P1_to_P0,T1_to_T0,P1_to_P2,T1_to_T2,P2_to_P1,T2_to_T1,P0_degradation,T0_degradation,P1_degradation,T1_degradation,P2_degradation,T2_degradation,PT_complex_formation,PT_complex_nucleation,PT_complex_degradation,PTnucl_complex_degradation,Mp_production,Mt_production,P0_production,T0_production,Mp_degradation,Mt_degradation
8.28,1.1973061796240618,1.1973061796240618,1.0742557175859024,1.0742557175859015,0.949195885279487,0.949195885279478,0.7290542149073755,0.5721895302134161,3.1393179649866068,3.1393179649866068,4.522001527610243,4.522001527610233,0.7,2.0,1.0,1.0,2.995787359382243,2.995787359382243,0.3494360314403107,0.34943603144031055,2.7954882515224857,2.7954882515224844,0.3218490470630554,0.32184904706305334,0.011973061796240619,0.011973061796240619,0.010742557175859025,0.010742557175859016,1.6614224912156745,1.661422491215672,0.6437348654133751,0.3229946229017421,0.007290542149073756,0.005721895302134162,0.903186269622892,0.903186269622892,2.825386168487946,2.825386168487946,0.6894684508675437,0.6894684508675437
8.290000000000001,1.1989749520550528,1.1989749520550528,1.0758748905932471,1.0758748905932463,0.9508802482739509,0.9508802482739424,0.7321921686531987,0.5753683315153554,3.1414452299208078,3.1414452299208078,4.533290591090806,4.533290591090796,0.7,2.0,1.0,1.0,2.9983978493731427,2.9983978493731427,0.34977849517986803,0.34977849517986787,2.7982279614389443,2.798227961438943,0.32223613575310156,0.3222361357530996,0.011989749520550527,0.011989749520550527,0.010758748905932472,0.010758748905932463,1.6619487495581144,1.6619487495581118,0.6456925946771076,0.3242416348888481,0.007321921686531987,0.005753683315153554,0.9012311469314624,0.9012311469314624,2.8273007069287273,2.8273007069287273,0.6895164140652196,0.6895164140652196
8.3,1.200639976330078,1.200639976330078,1.077493039710923,1.0774930397109221,0.9525632759418285,0.9525632759418204,0.7353369138917577,0.5785592931808561,3.1435522602532218,3.1435522602532218,4.544592499055444,4.544592499055434,0.7,2.0,1.0,1.0,3.000999763070528,3.000999763070528,0.35012038233956,0.3501203823395598,2.80096305871648,2.800963058716478,0.3226224764439548,0.3226224764439529,0.01200639976330078,0.01200639976330078,0.010774930397109231,0.01077493039710922,1.6624731035408935,1.662473103540891,0.64765000527257,0.3254902896988834,0.007353369138917577,0.005785592931808561,0.8992443908388528,0.8992443908388528,2.8291970342279,2.8291970342279,0.6895638875560989,0.6895638875560989
8.31,1.202301151978966,1.2023011519789657,1.0791101006149515,1.0791101006149508,0.9542450591185491,0.9542450591185414,0.738488400719293,0.5817624246382749,3.145639094675101,3.145639094675101,4.555907137070034,4.555907137070026,0.7,2.0,1.0,1.0,3.003592966229213,3.0035929662292125,0.35046168060032495,0.3504616806003248,2.8036934448025996,2.8036934448025983,0.32300809175365597,0.3230080917536542,0.01202301151978966,0.012023011519789658,0.010791101006149516,0.010791101006149509,1.6629955913778878,1.6629955913778858,0.6496073189910112,0.3267405555039208,0.00738488400719293,0.005817624246382749,0.8972257326032594,0.8972257326032594,2.8310751852075913,2.8310751852075913,0.6896108732330133,0.6896108732330133
8.32,1.2039583744739897,1.2039583744739895,1.080726049144955,1.0807260491449544,0.9559254926532029,0.9559254926531958,0.741646631233121,0.5849777452659561,3.1477051444876794,3.1477051444876794,4.567234292771225,4.567234292771217,0.7,2.0,1.0,1.0,3.006177318821502,3.0061773188215017,0.35080238615988163,0.3508023861598815,2.806419089279053,2.806419089279052,0.3233929593384899,0.3233929593384883,0.012039583744739898,0.012039583744739894,0.01080726049144955,0.010807260491449545,1.663516190263361,1.6635161902633588,0.6515642782652417,0.3279924296866814,0.00741646631233121,0.005849777452659561,0.8951749026149598,0.8951749026149598,2.8329346300389115,2.8329346300389115,0.6896573588621762,0.6896573588621762
8.33,1.2056115387671442,1.205611538767144,1.0823408431786992,1.0823408431786983,0.9576045536976886,0.9576045536976819,0.7448115850628689,0.5882052700304166,3.1497500816343837,3.1497500816343837,4.578573790736818,4.57857379073681,0.7,2.0,1.0,1.0,3.00875268057168,3.0087526805716798,0.3511424914522181,0.35114249145221793,2.809139931617745,2.8091399316177434,0.3237770757758882,0.3237770757758867,0.012056115387671443,0.012056115387671441,0.010823408431786991,0.010823408431786983,1.664034903078357,1.664034903078355,0.65352082647733,0.32924589703163804,0.00744811585062869,0.005882052700304166,0.8930916396335893,0.8930916396335893,2.8347750734709454,2.8347750734709454,0.6897033380913168,0.6897033380913168
8.34,1.2072605382562005,1.2072605382562003,1.0839544393245728,1.0839544393245721,0.9592822217349594,0.9592822217349531,0.7479832407621606,0.5914450136118768,3.151773583529578,3.151773583529578,4.58992545368977,4.589925453689763,0.7,2.0,1.0,1.0,3.0113189093458375,3.0113189093458366,0.3514819886774895,0.3514819886774893,2.811855909419916,2.8118559094199145,0.3241604381932029,0.32416043819320145,0.012072605382562005,0.012072605382562003,0.010839544393245729,0.010839544393245722,1.6645517334293511,1.6645517334293494,0.6554769126668082,0.330500941734921,0.007479832407621606,0.005914450136118769,0.8909756885412927,0.8909756885412927,2.83659622517662,2.83659622517662,0.6897488046974791,0.6897488046974791
8.35,1.2089052647368483,1.2089052647368483,1.0855667934746098,1.085566793474609,0.9609584758900482,0.9609584758900426,0.7511615765216252,0.5946969905417678,3.15377532449512,3.15377532449512,4.601289101164899,4.601289101164893,0.7,2.0,1.0,1.0,3.0138758610837,3.0138758610837,0.3518208699193867,0.35182086991938655,2.8145669593550937,2.8145669593550924,0.3245430436511574,0.32454304365115605,0.012089052647368483,0.012089052647368483,0.010855667934746098,0.010855667934746089,1.6650666848129396,1.6650666848129378,0.6574324849489277,0.3317575478046215,0.007511615765216252,0.005946969905417678,0.8888268005609398,0.8888268005609398,2.8383977920456083,2.8383977920456083,0.6897937523938876,0.6897937523938876
8.36,1.2105456083890784,1.2105456083890782,1.087177860797105,1.087177860797104,0.9626332949245381,0.9626332949245328,0.754346570163891,0.5979612152017633,3.1557549757597463,3.1557549757597463,4.612664549476376,4.61266454947637,0.7,2.0,1.0,1.0,3.016423389783847,3.0164233897838466,0.3521591271441669,0.35215912714416675,2.8172730171533353,2.817273017153334,0.3249248891429398,0.3249248891429386,0.012105456083890784,0.012105456083890782,0.01087177860797105,0.010871778607971042,1.665579760615393,1.6655797606153915,0.6593874904983866,0.3330156990579819,0.007543465701638909,0.0059796121520176325,0.886644733564277,0.886644733564277,2.8401794781837717,2.8401794781837717,0.6898381748296637,0.6898381748296637
8.370000000000001,1.2121814577635632,1.2121814577635632,1.0887875957292337,1.0887875957292328,0.9643066572310319,0.964306657231027,0.7575381991385799,0.6012377018228117,3.157712205458455,3.157712205458455,4.62405161168522,4.624051611685214,0.7,2.0,1.0,1.0,3.0189613474888253,3.0189613474888253,0.3524967521996866,0.35249675219968646,2.819974017597493,2.8199740175974917,0.32530597159330127,0.32530597159330016,0.012121814577635632,0.012121814577635632,0.010887875957292337,0.010887875957292329,1.6660909641122208,1.666090964112219,0.6613418755329508,0.3342753791185856,0.007575381991385799,0.006012377018228117,0.884429252382997,0.884429252382997,2.84194098491261,2.84194098491261,0.6898820655895279,0.6898820655895279
8.38,1.2138126997680394,1.2138126997680392,1.0903959519696684,1.0903959519696675,0.9659785408276225,0.965978540827618,0.7607364405172996,0.6045264644841675,3.159646678631887,3.159646678631887,4.635450097566798,4.635450097566792,0.7,2.0,1.0,1.0,3.021489584270167,3.0214895842701663,0.3528337368144373,0.35283373681443714,2.8226698945154984,2.822669894515497,0.32568628785765835,0.3256862878576573,0.012138126997680394,0.012138126997680392,0.010903959519696685,0.010903959519696676,1.6666002984677395,1.6666002984677382,0.6632955852969702,0.33553657141354626,0.007607364405172996,0.006045264644841675,0.8821801291224275,0.8821801291224275,2.8436820107686986,2.8436820107686986,0.6899254181934916,0.6899254181934916
8.39,1.2154392196536898,1.2154392196536896,1.0920028824711994,1.0920028824711983,0.967648923352364,0.9676489233523599,0.7639412709886405,0.6078275171124261,3.161558057225711,3.161558057225711,4.6468598135783195,4.646859813578314,0.7,2.0,1.0,1.0,3.024007948213297,3.0240079482132964,0.3531700725965837,0.3531700725965834,2.8253605807726694,2.825360580772667,0.32606583472120165,0.3260658347212007,0.012154392196536898,0.012154392196536896,0.010920028824711993,0.010920028824711983,1.667107766734654,1.6671077667346526,0.6652485640447979,0.33679925917069903,0.007639412709886406,0.006078275171124262,0.879897143477527,0.879897143477527,2.84540225150314,2.84540225150314,0.6899682260965345,0.6899682260965345
8.4,1.217060901001525,1.2170609010015248,1.0936083394333496,1.0936083394333487,0.969317782057741,0.9693177820577372,0.7671526668531682,0.6111408734805541,3.1634460000900058,3.1634460000900058,4.658280562826338,4.658280562826333,0.7,2.0,1.0,1.0,3.0265162854023275,3.0265162854023266,0.3535057510330037,0.35350575103300347,2.8280460082640295,2.8280460082640277,0.3264446088980084,0.3264446088980076,0.01217060901001525,0.012170609010015248,0.010936083394333496,0.010936083394333487,1.6676133718536414,1.6676133718536403,0.6672007550241006,0.33806342541579004,0.007671526668531682,0.0061114087348055415,0.8775800830508647,0.8775800830508647,2.847101400081005,2.847101400081005,0.6900104826882707,0.6900104826882707
8.41,1.2186776257087653,1.218677625708765,1.0952122742949955,1.0952122742949946,0.9709850938051395,0.9709850938051361,0.7703706040184171,0.6144665472069221,3.1653101629786424,3.1653101629786424,4.669712145034239,4.669712145034235,0.7,2.0,1.0,1.0,3.02901443990473,3.0290144399047296,0.35384076348833127,0.35384076348833104,2.83072610790665,2.8307261079066484,0.3268226070301598,0.32682260703015903,0.012186776257087653,0.012186776257087651,0.010952122742949955,0.010952122742949946,1.6681171166529443,1.6681171166529434,0.6691521004590766,0.33932905296966576,0.0077037060401841705,0.006144665472069221,0.8752287436722375,0.8752287436722375,2.848779146680778,2.848779146680778,0.6900521812925994,0.6900521812925994
8.42,1.220289273975222,1.2202892739752218,1.0968146377269836,1.0968146377269827,0.972650835059317,0.9726508350593138,0.7735950579938854,0.6178045517543369,3.1671501985486685,3.1671501985486685,4.6811543565097455,4.681154356509741,0.7,2.0,1.0,1.0,3.031502253755881,3.031502253755881,0.3541751012040002,0.35417510120400003,2.8334008096320016,2.8334008096320003,0.32719982568686323,0.3271998256868625,0.012202892739752221,0.012202892739752218,0.010968146377269837,0.010968146377269828,1.6686190038479707,1.6686190038479696,0.6711025415335691,0.34059612444546383,0.007735950579938854,0.006178045517543369,0.8728429297195693,0.8728429297195693,2.8504351786938016,2.8504351786938016,0.6900933151673447,0.6900933151673447
8.43,1.2218957242896802,1.22189572428968,1.0984153796247493,1.0984153796247482,0.9743149818828727,0.9743149818828697,0.7768260038860286,0.6211549004290743,3.1689657563596896,3.1689657563596896,4.692606990112405,4.692606990112401,0.7,2.0,1.0,1.0,3.033979566943476,3.033979566943476,0.3545087552972897,0.3545087552972895,2.8360700423783176,2.836070042378316,0.32757626136357904,0.3275762613635783,0.012218957242896802,0.0122189572428968,0.010984153796247493,0.010984153796247483,1.6691190360408983,1.6691190360408974,0.6730520183740862,0.34186462224580233,0.0077682600388602864,0.006211549004290743,0.8704224544407159,0.8704224544407159,2.8520691807237206,2.8520691807237206,0.6901338775038802,0.6901338775038802
8.44,1.2234968534162796,1.2234968534162793,1.1000144491009345,1.1000144491009334,0.9759775099307176,0.9759775099307146,0.7800634163932539,0.6245176063799107,3.170756482873254,3.170756482873254,4.704069835221096,4.704069835221092,0.7,2.0,1.0,1.0,3.036446217391801,3.036446217391801,0.354841716760372,0.3548417167603718,2.838733734082976,2.8387337340829744,0.3279519104811511,0.3279519104811504,0.012234968534162796,0.012234968534162794,0.011000144491009346,0.011000144491009334,1.6696172157202882,1.6696172157202875,0.6750004700327209,0.3431345285599702,0.007800634163932539,0.006245176063799107,0.867967140275789,0.867967140275789,2.853680834585929,2.853680834585929,0.6901738614267403,0.6901738614267403
8.45,1.225092536380897,1.2250925363808969,1.101611794478006,1.101611794478005,0.9776383944445451,0.9776383944445424,0.7833072698009138,0.6278926825971558,3.172522021452234,3.172522021452234,4.715542677701518,4.715542677701515,0.7,2.0,1.0,1.0,3.0389020409458625,3.038902040945862,0.3551739764593604,0.3551739764593602,2.841391811674883,2.8413918116748818,0.32832676938494265,0.32832676938494204,0.012250925363808972,0.012250925363808968,0.01101611794478006,0.01101611794478005,1.6701135452607019,1.6701135452607012,0.6769478344699781,0.3444058253611171,0.007833072698009138,0.006278926825971558,0.8654768191795972,0.8654768191795972,2.8552698193070105,2.8552698193070105,0.6902132599932174,0.6902132599932174
8.46,1.2266826464575282,1.226682646457528,1.1032073632808739,1.103207363280873,0.9792976102473018,0.9792976102472989,0.786557537976301,0.6312801419116857,3.1742620123602103,3.1742620123602103,4.727025299873691,4.727025299873687,0.7,2.0,1.0,1.0,3.0413468713553566,3.0413468713553566,0.35550552513335915,0.3555055251333589,2.844044201066873,2.8440442010668714,0.32870083434397596,0.3287008343439753,0.012266826464575283,0.01226682646457528,0.01103207363280874,0.01103207363280873,1.6706080269223258,1.6706080269223251,0.6788940485375075,0.34567849440344345,0.00786557537976301,0.006312801419116857,0.8629513329437791,0.8629513329437791,2.8568358111241894,2.8568358111241894,0.6902520661929445,0.6902520661929445
8.47,1.2282670551546688,1.2282670551546686,1.1048011022295088,1.104801102229508,0.9809551317376555,0.9809551317376525,0.7898141943636402,0.6346799969939722,3.1759760927608536,3.1759760927608536,4.738517480479445,4.738517480479441,0.7,2.0,1.0,1.0,3.0437805402584863,3.043780540258486,0.3558363533935132,0.35583635339351305,2.8466908271481057,2.8466908271481044,0.3290741015500754,0.32907410155007466,0.01228267055154669,0.012282670551546686,0.011048011022295088,0.011048011022295079,1.6711006628505976,1.6711006628505964,0.6808390479607416,0.3469525172193897,0.007898141943636403,0.006346799969939722,0.8603905335182076,0.8603905335182076,2.8583784834847683,2.8583784834847683,0.6902902729474644,0.6902902729474644
8.48,1.229845706057735,1.2298457060577346,1.1063929398538177,1.1063929398538168,0.9826111275978611,0.9826111275978582,0.793077257303967,0.6380922521580039,3.1776645381545583,3.1776645381545583,4.750019282971385,4.7500192829713805,0.7,2.0,1.0,1.0,3.046202990442791,3.0462029904427905,0.3561664481203344,0.3561664481203342,2.849331584962675,2.8493315849626737,0.3294466108926636,0.32944661089266297,0.012298457060577351,0.012298457060577346,0.011063929398538177,0.011063929398538168,1.6715915127123016,1.6715915127123007,0.6827831993125845,0.3482279039507794,0.00793077257303967,0.006380922521580039,0.8577942895978009,0.8577942895978009,2.8598980843391026,2.8598980843391026,0.6903278873955048,0.6903278873955048
8.49,1.2314184123738023,1.231418412373802,1.1079828341191833,1.1079828341191824,0.9842654270729071,0.9842654270729042,0.7963466657932429,0.6415169258233759,3.179326504178845,3.179326504178845,4.761530265182512,4.7615302651825075,0.7,2.0,1.0,1.0,3.0486139650834048,3.0486139650834043,0.35649580234351286,0.3564958023435127,2.851966418748103,2.8519664187481015,0.32981832585793686,0.3298183258579362,0.012314184123738024,0.012314184123738019,0.011079828341191833,0.011079828341191825,1.67208053536073,1.672080535360729,0.6847261176412656,0.34950461431127056,0.00796346665793243,0.006415169258233759,0.8551624699051874,0.8551624699051874,2.8613938537609607,2.8613938537609607,0.6903648917174359,0.6903648917174359
8.5,1.2329850416712944,1.232985041671294,1.1095707289480867,1.1095707289480858,0.9859180070469388,0.985918007046936,0.799622392859031,0.6449540300139722,3.180961631184109,3.180961631184109,4.773050200539323,4.773050200539319,0.7,2.0,1.0,1.0,3.051013291503265,3.051013291503264,0.35682440621745726,0.3568244062174571,2.854595249739658,2.8545952497396567,0.3301892432143533,0.33018924321435267,0.012329850416712945,0.01232985041671294,0.011095707289480868,0.01109570728948086,1.672567733593455,1.6725677335934543,0.686667744227867,0.35078262971262414,0.00799622392859031,0.006449540300139722,0.8524949589513562,0.8524949589513562,2.862865468065698,2.862865468065698,0.6904012789001657,0.6904012789001657
8.51,1.2345454606228434,1.234545460622843,1.11115656721109,1.111156567211089,0.9875688463942084,0.9875688463942055,0.8029044116529676,0.6484035764868563,3.182569564444852,3.182569564444852,4.784578862367965,4.784578862367962,0.7,2.0,1.0,1.0,3.053400796253133,3.0534007962531327,0.3571522497201597,0.35715224972015946,2.8572179977612775,2.8572179977612757,0.33055936019219656,0.33055936019219595,0.012345454606228434,0.01234545460622843,0.011111565672110899,0.01111156567211089,1.6730531107965403,1.6730531107965394,0.6886080246502813,0.35206193169440925,0.008029044116529676,0.006484035764868563,0.8497916527597548,0.8497916527597548,2.864312608000367,2.864312608000367,0.6904370420387459,0.6904370420387459
8.52,1.2360995342148133,1.236099534214813,1.1127402909022428,1.112740290902242,0.9892179239254396,0.9892179239254366,0.8061926949690025,0.6518655768175038,3.1841499474120645,3.1841499474120645,4.796116020829002,4.796116020828998,0.7,2.0,1.0,1.0,3.0557763039009433,3.0557763039009425,0.35747932269020416,0.357479322690204,2.8598345815216333,2.859834581521632,0.3309286740213303,0.33092867402132964,0.012360995342148134,0.012360995342148129,0.011127402909022428,0.01112740290902242,1.6735366703350016,1.673536670335001,0.6905469042370231,0.3533425016179007,0.008061926949690025,0.006518655768175038,0.8470524591122699,0.8470524591122699,2.865734952670858,2.865734952670858,0.6904721741854876,0.6904721741854876
8.53,1.2376471257376669,1.2376471257376664,1.1143218411307636,1.1143218411307627,0.9908652183928072,0.9908652183928041,0.8094872152408398,0.6553400423983932,3.1857024217472283,3.1857024217472283,4.8076614429004705,4.807661442900466,0.7,2.0,1.0,1.0,3.058139637019722,3.0581396370197216,0.3578056148256566,0.35780561482565637,2.8624449186052527,2.862444918605251,0.331297181932279,0.3312971819322783,0.012376471257376669,0.012376471257376665,0.011143218411307635,0.011143218411307627,1.674018415554261,1.6740184155542601,0.6924843280802431,0.3546243206648252,0.008094872152408398,0.006553400423983932,0.8442772978571891,0.8442772978571891,2.8671321795725055,2.8671321795725055,0.6905066683501803,0.6905066683501803
8.540000000000001,1.239188096776334,1.2391880967763336,1.1159011581127192,1.1159011581127183,0.9925107084949155,0.9925107084949124,0.812787944539379,0.6588269844375956,3.1872266273563166,3.1872266273563166,4.819214892360943,4.8192148923609395,0.7,2.0,1.0,1.0,3.0604906161752914,3.060490616175291,0.3581311156829548,0.35813111568295464,2.8650489254636384,2.865048925463637,0.3316648811573006,0.3316648811572999,0.012391880967763341,0.012391880967763336,0.011159011581127191,0.011159011581127183,1.6744983497815737,1.6744983497815729,0.6944202410488638,0.35590736983610827,0.00812787944539379,0.006588269844375956,0.841466101213035,0.841466101213035,2.868503964620685,2.868503964620685,0.6905405175002995,0.6905405175002995
8.55,1.2407223072005789,1.2407223072005784,1.1174781811627044,1.1174781811627037,0.9941543728817771,0.9941543728817738,0.8160948545701522,0.662326413957363,3.1887222024237962,3.1887222024237962,4.830776129772576,4.830776129772571,0.7,2.0,1.0,1.0,3.0628290599137387,3.0628290599137378,0.3584558146757987,0.35845581467579857,2.8676465174063894,2.8676465174063885,0.3320317689314515,0.3320317689314507,0.012407223072005789,0.012407223072005785,0.011174781811627043,0.011174781811627036,1.6749764763274353,1.6749764763274344,0.696354587801856,0.3571916299506187,0.008160948545701522,0.006623264139573631,0.8386188140677413,0.8386188140677413,2.8698499821814165,2.8698499821814165,0.6905737145611993,0.6905737145611993
8.56,1.2422496151553686,1.2422496151553681,1.1190528486855238,1.1190528486855231,0.9957961901597925,0.9957961901597889,0.8194079166707682,0.6658383417927218,3.1901887834466276,3.1901887834466276,4.842344912464174,4.842344912464171,0.7,2.0,1.0,1.0,3.0651547847486507,3.0651547847486498,0.3587797010740396,0.35877970107403945,2.870237608592317,2.8702376085923156,0.3323978424936437,0.3323978424936429,0.012422496151553686,0.012422496151553681,0.011190528486855238,0.011190528486855231,1.6754527984869625,1.6754527984869614,0.6982873128016439,0.3584770816439165,0.008194079166707682,0.006658383417927218,0.8357353942726287,0.8357353942726287,2.871169905101965,2.871169905101965,0.6906062524162906,0.6906062524162906
8.57,1.2437698770512409,1.2437698770512404,1.120625098167871,1.12062509816787,0.9974361388967284,0.9974361388967247,0.8227271018083504,0.6693627785900603,3.191626005268268,3.191626005268268,4.853920994514251,4.853920994514246,0.7,2.0,1.0,1.0,3.0674676051481033,3.0674676051481025,0.35910276400256913,0.3591027640025689,2.872822112020553,2.8728221120205513,0.3327630990876945,0.33276309908769364,0.01243769877051241,0.012437698770512404,0.01120625098167871,0.011206250981678701,1.6759273195412536,1.6759273195412527,0.7002183603276417,0.3597637053669982,0.008227271018083505,0.006693627785900603,0.8328158129306409,0.8328158129306409,2.872463404741441,2.872463404741441,0.6906381239072067,0.6906381239072067
8.58,1.2452829475546712,1.2452829475546707,1.1221948661700085,1.1221948661700079,0.9990741976266972,0.9990741976266931,0.8260523805769775,0.672899734805719,3.1930335011126707,3.1930335011126707,4.8655041267340735,4.865504126734068,0.7,2.0,1.0,1.0,3.069767333521399,3.0697673335213986,0.35942499244020704,0.35942499244020687,2.8753999395216563,2.875399939521655,0.3331275359633682,0.3331275359633673,0.012452829475546712,0.012452829475546708,0.011221948661700086,0.011221948661700079,1.6764000427587276,1.6764000427587264,0.7021476744899233,0.3610514813850426,0.008260523805769774,0.006728997348057189,0.8298600546782868,0.8298600546782868,2.8737301510014035,2.8737301510014035,0.6906693218339536,0.6906693218339536
8.59,1.2467886795784415,1.246788679578441,1.1237620883174493,1.1237620883174484,1.0007103448551355,1.000710344855131,0.8293837231951239,0.6764492207045812,3.194410902618288,3.194410902618288,4.877094056650732,4.8770940566507255,0.7,2.0,1.0,1.0,3.0720537802055485,3.0720537802055476,0.35974637521858804,0.3597463752185878,2.8779710017487043,2.8779710017487026,0.3334911503774106,0.3334911503774096,0.012467886795784415,0.012467886795784412,0.011237620883174494,0.011237620883174483,1.6768709713964371,1.676870971396436,0.7040751992430215,0.362340389776158,0.00829383723195124,0.006764492207045812,0.8268681179607253,0.8268681179607253,2.8749698123564595,2.8749698123564595,0.6906998389550459,0.6906998389550459
8.6,1.2482869242720072,1.2482869242720067,1.1253266992926354,1.1253266992926347,1.002344559063783,1.0023445590637783,0.8327210995030996,0.6800112463586627,3.1957578398720714,3.1957578398720714,4.888690528490188,4.888690528490182,0.7,2.0,1.0,1.0,3.0743267534514813,3.0743267534514804,0.3600669010210465,0.3600669010210464,2.880535208168372,2.880535208168371,0.33385393959457565,0.3338539395945746,0.012482869242720072,0.012482869242720067,0.011253266992926354,0.011253266992926348,1.6773401087013657,1.6773401087013644,0.7060008783998579,0.36363041043012717,0.008327210995030997,0.006800112463586627,0.8238400152994403,0.8238400152994403,2.8761820558848643,2.8761820558848643,0.6907296679876312,0.6907296679876312
8.61,1.2497775310118657,1.2497775310118653,1.1268886328266197,1.1268886328266188,1.003976818715662,1.0039768187156568,0.8360644789604905,0.6835858216457019,3.1970739414434726,3.1970739414434726,4.90029328316034,4.900293283160333,0.7,2.0,1.0,1.0,3.0765860594099914,3.07658605940999,0.36038655838150013,0.36038655838149997,2.883092467052001,2.8830924670519997,0.33421590088864533,0.3342159008886442,0.012497775310118657,0.012497775310118654,0.011268886328266196,0.011268886328266187,1.6778074579116993,1.6778074579116977,0.7079246556458049,0.36492152304715386,0.008360644789604906,0.006835858216457019,0.8207757735519305,0.8207757735519305,2.8773665472991254,2.8773665472991254,0.6907588016075962,0.6907588016075962
8.620000000000001,1.251260347391924,1.2512603473919235,1.128447821690745,1.1284478216907443,1.0056071022600555,1.00560710226005,0.8394138306435999,0.6871729562477502,3.1983588344184453,3.1983588344184453,4.911902058234075,4.911902058234068,0.7,2.0,1.0,1.0,3.078831502117392,3.0788315021173913,0.3607053356833307,0.3607053356833306,2.8856426854666455,2.8856426854666446,0.33457703154344187,0.33457703154344065,0.01251260347391924,0.012512603473919234,0.01128447821690745,0.011284478216907444,1.6782730222580804,1.6782730222580788,0.7098464745528721,0.36621370713660983,0.008394138306435999,0.006871729562477502,0.8176754341628539,0.8176754341628539,2.878522950976601,2.878522950976601,0.690787232449661,0.690787232449661
8.63,1.2527352192138657,1.2527352192138652,1.1300041976883244,1.1300041976883237,1.0072353881374863,1.0072353881374805,0.8427691232428849,0.6907726596497599,3.199612144433447,3.199612144433447,4.923516587932321,4.923516587932314,0.7,2.0,1.0,1.0,3.081062883480892,3.0810628834808917,0.3610232211582633,0.36102322115826313,2.8881857692661064,2.888185769266105,0.334937328853832,0.3349373288538307,0.012527352192138658,0.012527352192138652,0.011300041976883245,0.011300041976883238,1.6787368049648401,1.6787368049648383,0.7117662785940292,0.36750694201577894,0.00842769123242885,0.006907726596497599,0.8145390534060558,0.8145390534060558,2.8796509299901025,2.8796509299901025,0.690814953107459,0.690814953107459
8.64,1.254201990852175,1.2542019908521744,1.1315576916943655,1.1315576916943648,1.0088616546348748,1.0088616546348683,0.8461303250919552,0.6943849411277373,3.2008334976289476,3.2008334976289476,4.935136603401108,4.935136603401101,0.7,2.0,1.0,1.0,3.0832800038297274,3.083280003829726,0.3613402028950401,0.36134020289504,2.8907216231603208,2.89072162316032,0.3352967900936277,0.3352967900936262,0.01254201990852175,0.012542019908521745,0.011315576916943655,0.011315576916943649,1.6791988092087042,1.6791988092087025,0.71368401077596,0.3688012068296256,0.008461303250919552,0.0069438494112773735,0.8113667026261145,0.8113667026261145,2.880750147866053,2.880750147866053,0.6908419561760313,0.6908419561760313
8.65,1.255660676782432,1.2556606767824314,1.1331082556440197,1.1331082556440188,1.0104858112935031,1.0104858112934962,0.849497418611864,0.6980098049671587,3.2020233995415532,3.2020233995415532,4.946761967298977,4.946761967298969,0.7,2.0,1.0,1.0,3.0854829208390377,3.0854829208390364,0.36165627331989714,0.36165627331989697,2.893250186559177,2.8932501865591758,0.3356553973789804,0.3356553973789789,0.012556606767824321,0.012556606767824314,0.011331082556440197,0.011331082556440188,1.6796590187085332,1.6796590187085314,0.7155994386234602,0.3700964901736867,0.00849497418611864,0.006980098049671587,0.8081584727077821,0.8081584727077821,2.881821059587398,2.881821059587398,0.6908682536713335,0.6908682536713335
8.66,1.257110987172967,1.2571109871729667,1.134655801690839,1.1346558016908384,1.0121078886232635,1.0121078886232562,0.8528703603548831,0.7016472636814204,3.2031808046017005,3.2031808046017005,4.958392301523373,4.958392301523364,0.7,2.0,1.0,1.0,3.0876712328776628,3.0876712328776623,0.3619714167912163,0.36197141679121614,2.8957713343297304,2.895771334329729,0.3360131595704114,0.3360131595704097,0.012571109871729672,0.012571109871729666,0.011346558016908391,0.011346558016908384,1.6801174515240447,1.6801174515240425,0.7175126376431897,0.37139276347664574,0.008528703603548831,0.007016472636814204,0.804914462614204,0.804914462614204,2.8828627241415306,2.8828627241415306,0.6908938233081225,0.6908938233081225
8.67,1.2585527656924302,1.2585527656924298,1.1362002583409352,1.1362002583409345,1.0137278630271003,1.0137278630270927,0.8562491178747289,0.7052973258099703,3.204305359282095,3.204305359282095,4.970027330745165,4.970027330745156,0.7,2.0,1.0,1.0,3.089844740752553,3.0898447407525524,0.3622856210534179,0.3622856210534177,2.898284968427343,2.8982849684273417,0.33637007357687376,0.3363700735768721,0.012585527656924302,0.012585527656924299,0.011362002583409352,0.011362002583409345,1.680574110324668,1.680574110324666,0.719423545608143,0.37269000556284326,0.00856249117874729,0.007052973258099703,0.8016347903054859,0.8016347903054859,2.8838748233538856,2.8838748233538856,0.6909186580922,0.6909186580922
