Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
21.5,693089259.4559405,5126268.297561287,123657926.41630371,7157672214.325265,16731872671.540796,75757524661.36693,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13425994.095743062,10085933.739213021,81860.08735711609,76894.02446341931,0.9796260262481313,2473158.528326074,3500.0,0.1,243360855.28705904,420043810.8628083,901402305.5251831,568883670.8323871,49999966276.502174,50000000000.0
22.0,694813309.2201428,5128947.782581191,122429251.41855793,7245415082.558589,16894496934.410715,75757539336.28467,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13459155.995065536,9904031.94658744,82683.90443057226,76934.21673871785,0.9631967523004942,2448585.0283711585,3500.0,0.1,246344112.80699205,420661753.53755903,892449090.9168388,574412895.7699643,49999975961.94788,50000000000.0
22.5,696643619.7061085,5132016.325230856,121212802.06047897,7332015915.388943,17049963062.011879,75757549797.78471,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13494360.8069681,9729270.92291358,83502.50147733814,76980.24487846285,0.9470455720249147,2424256.0412095794,3500.0,0.1,249288541.12322408,421403544.8448369,883585109.0980272,579698744.1084039,49999982866.53791,50000000000.0
23.0,698577708.5453079,5135468.554812549,120008456.49681352,7417555173.447583,17198436264.576126,75757557249.22751,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13531560.559277546,9561187.492735628,84316.74708475554,77032.02832218823,0.9311639378490257,2400169.1299362704,3500.0,0.1,252196875.89721784,422266558.4253169,874809460.2034737,584746832.9955883,49999987784.49016,50000000000.0
23.5,700613338.3634788,5139299.657349148,118816094.31340615,7502110183.7917185,17340077929.36937,75757562537.20016,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13570711.986704374,9399357.705460444,85127.47559421165,77089.49486023722,0.9155437969325276,2376321.886268123,3500.0,0.1,255071746.24891844,423248454.3806256,866121255.5928191,589562649.5985587,49999991274.55211,50000000000.0
24.0,702748409.8292996,5143505.19268962,117635596.16629796,7585756352.748065,17475046667.662506,75757566422.53554,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13611774.47395981,9243390.536464337,85935.49642365881,77152.5778903443,0.9001774597282968,2352711.923325959,3500.0,0.1,257915715.99343422,424347089.79202086,857519615.0087899,594151586.7005253,49999993838.87346,50000000000.0
24.5,704981031.7044705,5148081.21287766,116466844.01209456,7668566375.983837,17603497643.673862,75757569374.71346,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13654711.403140597,9092926.76530076,86741.59040659174,77221.2181931649,0.8850576750998189,2329336.8802418914,3500.0,0.1,260731256.78345048,425560568.481998,849003668.3638251,598518919.8849114,49999995787.31088,50000000000.0
25.0,707309539.3205237,5153024.292919562,115309721.16699186,7750610034.994009,17725582403.000233,75757571506.26251,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13699490.50888978,8947636.657830397,87546.50990065829,77295.36439379342,0.8701776361324302,2306194.423339837,3500.0,0.1,263520741.18979633,426887251.0071613,840572556.1780679,602669801.702008,49999997194.13326,50000000000.0
25.5,709732280.8425189,5158331.197946522,114164111.73393086,7831956619.485172,17841450644.483067,75757573023.42508,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13746079.768161818,8807212.325207936,88350.99573788085,77374.96796919784,0.8555307390663194,2283282.234678617,3500.0,0.1,266286525.0624959,428325587.1639496,832225425.0238918,606609321.9124243,49999998195.460556,50000000000.0
26.0,712247781.6840698,5163999.164830772,113029901.15609881,7912673007.76636,17951248594.68758,75757573909.28879,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13794450.562135054,8671369.90671149,89155.76607742072,77459.98747246158,0.8411107632031678,2260598.0231219763,3500.0,0.1,269030882.26405627,429874241.5466994,823961431.8293695,610342452.2193778,49999998780.1306,50000000000.0
26.5,714854799.988799,5170025.996387152,111906976.40153563,7992823025.811353,18055118467.025185,75757573839.48898,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13844578.742645925,8539848.882061964,89961.51354482425,77550.38994580727,0.8269119117848301,2238139.5280307126,3500.0,0.1,271755982.877586,431532134.1597745,815779745.2906593,613874027.8788563,49999998734.06273,50000000000.0
27.0,717552070.0351777,5176409.603395735,110795225.05093652,8072470595.266448,18153201169.076515,75757573180.87961,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13896439.698210387,8412404.158324957,90768.92596364304,77646.14405093603,0.8129285300052776,2215904.5010187305,3500.0,0.1,274464000.23905927,433298233.9470357,807679538.7902392,617208839.7486016,49999998299.38055,50000000000.0
27.5,720338438.7511082,5183148.250707147,109694535.78937998,8151678038.449515,18245634839.618954,75757572393.32954,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,13950010.979070494,8288808.0967607135,91578.67648138019,77747.2237606072,0.7991552538833979,2193890.7157876,3500.0,0.1,277157053.3072835,435171665.0651313,799659994.1964141,620351584.5470445,49999997779.5975,50000000000.0
28.0,723212912.2922198,5190240.643304995,108604798.58138081,8230505500.268305,18332554335.049107,75757571802.99518,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14005273.192418339,8168850.228399798,92391.4208848102,77853.60964957492,0.7855870471095848,2172095.9716276163,3500.0,0.1,279837187.0091224,437151742.3577596,791720303.1952864,623306847.3916696,49999997389.97682,50000000000.0
28.5,726174545.2361951,5197685.771126567,107525904.42682229,8309012329.269249,18414092109.664837,75757571605.84407,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14062207.871960947,8052333.492205416,93207.80775906447,77965.2865668985,0.7722190752785292,2150518.088536446,3500.0,0.1,282506419.1951545,439237886.17918974,783859665.3258008,626079131.7286046,49999997259.857086,50000000000.0
29.0,729222487.9714452,5205482.964291389,106457745.42659815,8387256485.685918,18490377915.93745,75757571986.5774,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14120798.38881357,7939074.299088622,94028.47499446169,78082.24446437083,0.7590467531363054,2129154.908531963,3500.0,0.1,285166720.5133212,441429655.3690318,776077288.5208756,628672849.1418734,49999997511.14108,50000000000.0
29.5,732356007.2227145,5213631.917552569,105400214.81300266,8465294273.92364,18561538666.13669,75757573200.20186,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14181030.345726717,7828901.998935374,94854.0486014023,78204.47876328853,0.746065757549466,2108004.2962600533,3500.0,0.1,287820005.3134038,443726761.16590697,768372389.3451406,631092314.6486474,49999998312.13323,50000000000.0
30.0,735574383.4145055,5222132.560161022,104353206.76869398,8543181845.359972,18627699251.2414,75757574717.81831,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14242889.604151208,7721655.637630842,95685.1541053437,78331.98840241531,0.7332719027272468,2087064.1353738797,3500.0,0.1,290468182.74223906,446128989.65283686,760744191.5149922,633341774.5422077,49999999313.760086,50000000000.0
30.5,738877015.7969744,5230985.190808555,103316616.61822182,8620973624.452156,18688981675.524925,75757576195.19655,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14306364.304599257,7617185.671114486,96522.40586962251,78464.77786212832,0.7206612594782656,2066332.3323644365,3500.0,0.1,293113103.2313733,448636279.60431635,753191927.4370778,635425376.9678475,50000000288.82973,50000000000.0
31.0,742263367.5146604,5240190.407338851,102290340.72665693,8698723136.01937,18745505513.883877,75757577020.59956,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14371443.810562912,7515351.952919713,97366.41362579542,78602.85611008276,0.7082300831275529,2045806.8145331386,3500.0,0.1,295756586.6246586,451248680.81714886,745714837.3784174,637347187.4720519,50000000833.59571,50000000000.0
31.5,745732942.1558067,5249749.080764775,101274276.4329592,8776483446.624424,18797388199.73885,75757577096.85982,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14438118.257702416,7416022.536091179,98217.78636755433,78746.23621147162,0.6959747785308672,2025485.528659184,3500.0,0.1,298400437.18523043,453966335.9380842,738312168.9400966,639111198.7911209,50000000883.92748,50000000000.0
32.0,749285311.5554719,5259662.387612941,100268322.1200417,8854306675.01509,18844744719.14721,75757576287.17542,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14506379.087921659,7319073.793651242,99077.12920787098,78894.9358141941,0.6838919311555376,2005366.442400834,3500.0,0.1,301046426.9505131,456789501.0835261,730983177.5976704,640721320.4510051,50000000349.535774,50000000000.0
32.5,752920113.1655579,5269931.80621206,99272377.21192764,8932244024.140285,18887687624.72334,75757574309.53284,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14576218.998526398,7224389.828807562,99945.044100418,79048.9770931809,0.6719782984200539,1985447.5442385527,3500.0,0.1,303696296.8207697,459718543.800578,723727126.6669289,642181379.2405936,49999999044.29167,50000000000.0
33.0,756637033.2628735,5280559.096202646,98286342.13698001,9010346055.879911,18926327198.380547,75757570839.89658,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14647631.619322628,7131861.623291058,100822.13232474771,79208.3864430397,0.6602307858008669,1965726.8427396002,3500.0,0.1,306351765.899917,462753930.41680425,716543287.005039,643495124.7449386,49999996754.33174,50000000000.0
33.5,760435809.2072932,5291546.307045643,97310118.3092688,9088662747.843363,18960771521.39105,75757565871.6127,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14720611.555763464,7041386.593414407,101708.99559911915,79373.19460568465,0.6486464395903969,1946202.3661853762,3500.0,0.1,309014533.42667437,465896228.0061648,709430936.869786,644666231.7272956,49999993475.26439,50000000000.0
34.0,764316238.2737182,5302895.798461392,96343608.10796992,9167243507.441654,18991126544.626427,75757560323.89397,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14795154.558320358,6952868.268949002,102606.23704456174,79543.43697692087,0.6372224427995762,1926872.1621593984,3500.0,0.1,311686279.2530163,469146111.62087137,702389361.7720281,645698302.5172986,49999989813.77002,50000000000.0
34.5,768278139.7803739,5314610.176109456,95386714.87074807,9246137489.509497,19017496157.515842,75757554880.70125,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14871256.794749077,6866215.373184573,103514.46314526557,79719.15264164185,0.6259560903253465,1907734.2974149615,3500.0,0.1,314368674.6433229,472504335.525083,695417854.3738998,646594869.3555387,49999986221.262825,50000000000.0
35.0,772321359.5962304,5326692.304179283,94439342.87445064,9325393638.48474,19039982258.167797,75757550435.37169,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,14948914.93656049,6781341.5422406085,104434.28475642721,79900.38456268924,0.6148447852287058,1888786.8574890129,3500.0,0.1,317063383.70848113,475971737.0977619,688515714.3488766,647359396.7777052,49999983287.345314,50000000000.0
35.5,776445767.1703112,5339145.303625646,93501397.3235587,9405060756.218904,19058684801.266644,75757548095.04683,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15028126.101834573,6698164.983580313,105366.3180554051,80087.17955438468,0.60388603299861,1870027.946471174,3500.0,0.1,319772065.71144277,479549235.0905868,681682248.2892548,647995283.243066,49999981742.73091,50000000000.0
36.0,780651332.9000072,5351972.676137059,92572784.45588633,9485186459.373928,19073701284.324577,75757548212.67754,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15108889.340643002,6616609.551153857,106311.17835041152,80279.59014205588,0.5930774973231229,1851455.6891177266,3500.0,0.1,322496339.61871356,483237891.55225426,674916770.5577005,648505843.6670357,49999981820.36718,50000000000.0
36.5,784938061.3972542,5365178.202300039,91653411.43994582,9565818120.33546,19085127233.47643,75757551107.21269,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15191204.353016885,6536603.24886215,107269.48667211953,80477.67303450058,0.5824169397030394,1833068.2287989163,3500.0,0.1,325237816.0914057,487038860.5903232,668218602.4531952,648894325.9381987,49999983730.760376,50000000000.0
37.0,789305968.5329719,5378765.9083627295,90743186.33560485,9647003205.533417,19093056385.613136,75757557270.91727,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15275071.047989205,6458077.611878766,108241.87243098869,80681.48862544094,0.5719021990371506,1814863.726712097,3500.0,0.1,327998108.9881362,490953371.1937668,661587071.8942338,649163917.1108466,49999987798.8054,50000000000.0
37.5,793755099.5856379,5392740.097407578,89842018.11416954,9728789047.978138,19097580585.402546,75757567095.1476,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15360489.891892275,6380967.817302856,109228.97244234134,80891.10146111366,0.5615312026285265,1796840.3622833907,3500.0,0.1,330778827.6312567,494982742.6613161,655021513.5810813,649317739.9036866,49999994282.79742,50000000000.0
38.0,798285533.484368,5407105.36316575,88949816.6540662,9811222850.881165,19098789793.52211,75757580336.19205,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15447461.989560302,6305212.528463503,110231.43162243895,81106.58044748625,0.5513019634530388,1778996.3330813241,3500.0,0.1,333581576.9299596,499128389.60612744,648521268.9635673,649358852.9797518,50000003021.88676,50000000000.0
38.5,802897395.4887403,5421866.622377336,88066492.74355581,9894351622.836185,19096772054.108738,75757594974.08842,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15535989.327401798,6230753.852776075,111249.90347791105,81327.99933566003,0.5412125804700102,1761329.8548711163,3500.0,0.1,336407955.17643034,503391834.3573508,642085686.2680573,649290249.8396971,50000012682.89836,50000000000.0
39.0,807590829.7384535,5437029.058936728,87191958.04999742,9978222438.540277,19091613656.19617,75757608958.80319,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,15626074.246162636,6157536.804945759,112285.05163342663,81555.43588405092,0.5312612234981515,1743839.1609999484,3500.0,0.1,339259562.91036946,507774685.34524626,635714120.2399353,649114864.3106699,50000021912.81011,50000000000.0
