Time,H_m,L_m,H_c,L_c,L_n,k_0_m,k_i,k_e,k_o_c,k_c_c,k_d,k_c_m,k_b,B_T,v_1,v_2,V_m,V_c,V_n,D,human_lymphoma_cells
9.68,2.53973298890563,8.301271206693112,0.0018186777830929768,0.015133247562808077,3.311482405519101e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.7,2.5445248694789258,8.298278763990488,0.0018199318299901381,0.015128201710740913,3.3103821011067485e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.72,2.5493150105937525,8.295287462047247,0.0018211785367463105,0.015123156114209224,3.3092818241726925e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.74,2.554103412912843,8.292297300227776,0.0018224179307688578,0.015118110782514934,3.3081815771294846e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.76,2.5588900770985377,8.289308277898481,0.0018236500393619482,0.015113065724764889,3.307081362335292e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.78,2.563675003812785,8.286320394427765,0.001824874889726555,0.015108020949870866,3.3059811820938954e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.8,2.5684581937171416,8.283333649186055,0.0018260925089604563,0.015102976466549572,3.3048810386546896e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.82,2.5732396474727683,8.280348041545789,0.001827302924058233,0.015097932283322638,3.303780934212685e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.84,2.5780193657404364,8.277363570881409,0.0018285061619112732,0.015092888408516619,3.302680870908507e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.86,2.5827973491805247,8.274380236569375,0.001829702249307767,0.015087844850263002,3.301580850828392e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.88,2.5875735984530186,8.271398037988154,0.0018308912129327117,0.0150828016164982,3.300480876004194e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.9,2.59234811421751,8.268416974518232,0.0018320730793679066,0.015077758714963554,3.299380948413381e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.92,2.5971208971332627,8.265437045540867,0.001833247875110617,0.015072716153387886,3.298281070029924e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.94,2.6018919478612124,8.262458250399167,0.001834415627164305,0.015067673945266782,3.2971812444353926e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.96,2.606661267061144,8.259480588452947,0.0018355763622061143,0.015062632101717894,3.2960814745484515e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
9.98,2.6114288553915506,8.256504059081593,0.0018367301065438093,0.015057590631059653,3.294981762507424e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.0,2.616194713510552,8.25352866166609,0.0018378768863881066,0.01505254954147556,3.2938821104130125e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.02,2.6209588420758996,8.250554395589033,0.001839016727852674,0.015047508841014181,3.292782520328297e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.04,2.62572124174497,8.247581260234622,0.00184014965695413,0.015042468537589138,3.2916829942787375e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.06,2.6304819131747683,8.244609254988665,0.001841275699612045,0.01503742863897912,3.29058353425217e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.08,2.6352408570219295,8.241638379238577,0.0018423948816489412,0.015032389152827886,3.2894841421988136e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.1,2.639998073942716,8.238668632373372,0.001843507228790292,0.015027350086644246,3.2883848200312595e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.12,2.6447535645930174,8.235700013783681,0.0018446127666645214,0.01502231144780208,3.2872855696244825e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.14,2.649507329628355,8.232732522861735,0.001845711520803006,0.015017273243540335,3.2861863928158344e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.16,2.654259369703874,8.229766159001374,0.0018468035166400733,0.015012235480963018,3.2850872914050456e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.18,2.659009685474351,8.22680092159804,0.0018478887795130021,0.015007198167039194,3.283988267154225e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.2,2.66375827759419,8.22383681004879,0.0018489673346620225,0.015002161308602999,3.2828893217878586e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.22,2.6685051467174232,8.220873823752278,0.0018500392072303168,0.014997124912353629,3.281790456992813e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.24,2.6732502934977105,8.217911962108769,0.0018511044222640177,0.014992088984855342,3.280691674418332e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.26,2.677993718588341,8.214951224520135,0.00185216300471221,0.014987053532537466,3.27959297567604e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.28,2.682735422642233,8.211991610389855,0.0018532149794269295,0.014982018561694383,3.278494362339936e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.3,2.687475406311931,8.20903311912301,0.0018542603711631637,0.014976984078485548,3.277395835946401e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.32,2.692213670249608,8.206075750126292,0.0018552992045788516,0.014971950088935466,3.2762973979941935e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.34,2.6969502151072167,8.203119502805286,0.0018563315042841835,0.014966916599326693,3.275199050046516e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.36,2.7016850415382336,8.20016437653293,0.0018573572954153443,0.014961883620773036,3.274100794918844e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.38,2.706418150194673,8.197210370703457,0.0018583766026533171,0.014956851161398572,3.273002634647537e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.4,2.711149541727632,8.194257484722552,0.0018593894504030015,0.014951819227765381,3.271904570860684e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.42,2.7158792167878563,8.191305717997182,0.0018603958629782023,0.014946787826348059,3.270806605161074e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.44,2.720607176025736,8.188355069935586,0.0018613958646016295,0.014941756963533713,3.2697087391261994e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.46,2.7253334200913093,8.18540553994729,0.0018623894794048963,0.014936726645621968,3.268610974308258e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.48,2.730057949634259,8.18245712744309,0.001863376731428521,0.014931696878824964,3.267513312234148e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.5,2.7347807653039164,8.179509831835071,0.0018643576446219264,0.014926667669267351,3.266415754405473e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.52,2.7395018677492575,8.176563652536592,0.00186533224284344,0.014921639022986297,3.265318302298537e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.54,2.744221257618905,8.17361858896229,0.0018663005498602931,0.014916610945931486,3.264220957364351e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.56,2.7489389355611293,8.170674640528082,0.0018672625893486224,0.014911583443965115,3.263123721028627e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.58,2.753654902223845,8.167731806651167,0.0018682183848934685,0.014906556522861898,3.26202659469178e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.6,2.7583691582546153,8.164790086750017,0.0018691679599887763,0.014901530188309057,3.260929579728929e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.62,2.763081704300648,8.16184948024439,0.0018701113380373959,0.014896504445906338,3.2598326774898965e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.64,2.7677925410087996,8.158909986555322,0.0018710485423510817,0.014891479301165994,3.258735889299207e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.66,2.77250166902557,8.15597160510512,0.0018719795961504918,0.0148864547595128,3.257639216456089e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.68,2.777209088997108,8.153034335317383,0.00187290452256519,0.014881430826284039,3.256542660234474e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.7,2.781914801569207,8.150098176616979,0.0018738233446336432,0.01487640750672951,3.2554462218829984e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.72,2.7866188073873093,8.147163128430057,0.0018747360853032244,0.01487138480601153,3.2543499026249986e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.74,2.7913211070965,8.14422919018405,0.00187564276743021,0.01486636272920493,3.2532537036585164e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.76,2.7960217013417434,8.141296361304413,0.0018765434138773808,0.014861341281724469,3.25215762628077e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.78,2.8007205907690986,8.138364641197247,0.0018774380480362813,0.014856320471611952,3.2510616725542074e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.8,2.8054177760231873,8.135434029285385,0.0018783266927432584,0.014851300304789275,3.249965843924097e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.82,2.8101132577480046,8.132504524996776,0.0018792093706281,0.014846280786585201,3.248870141663152e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.84,2.814807036587206,8.129576127760457,0.0018800861042355369,0.014841261922267444,3.247774567026493e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.86,2.8194991131841105,8.126648837006538,0.0018809569160252433,0.014836243717042688,3.2466791212516414e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.88,2.8241894881816942,8.123722652166206,0.0018818218283718359,0.01483122617605657,3.2455838055585276e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.9,2.828878162222596,8.12079757267173,0.0018826808635648755,0.014826209304393689,3.2444886211494816e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.92,2.8335651359491134,8.117873597956455,0.0018835340438088644,0.0148211931070776,3.2433935692092424e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.94,2.8382504100032064,8.1149507274548,0.00188438139122325,0.014816177589070825,3.242298650904951e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.96,2.8429339850264954,8.11202896060227,0.0018852229278424214,0.014811162755274838,3.2412038673861525e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
10.98,2.84761586166026,8.109108296835442,0.0018860586756157115,0.014806148610530076,3.240109219784799e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.0,2.852296040545441,8.106188735591974,0.0018868886564073965,0.014801135159615939,3.239014709215246e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.02,2.85697452232264,8.103270276310598,0.001887712891996695,0.014796122407250778,3.237920336774251e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.04,2.861651307632119,8.10035291843113,0.0018885314040777697,0.01479111035809191,3.23682610354098e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.06,2.8663263971138018,8.09743666139446,0.0018893442142597252,0.014786099016735612,3.235732010577002e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.08,2.87099979140727,8.094521504642556,0.0018901513440666106,0.014781088387717118,3.234638058926289e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.1,2.8756714911517673,8.091607447618467,0.0018909528149374168,0.014776078475510622,3.233544249615219e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.12,2.8803414969861985,8.088694489766315,0.001891748648226079,0.014771069284529278,3.232450583652575e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.14,2.8850098095491292,8.085782630531307,0.0018925388652014754,0.0147660608191252,3.2313570620295454e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.16,2.8896764294787833,8.082871869359721,0.0018933234870474262,0.01476105308358946,3.230263685719718e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.18,2.894341357413366,8.079962205695265,0.0018941025350191574,0.014756046082578977,3.229170455892702e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.2,2.8990045939918465,8.07705363897002,0.0018948760308310603,0.014751039822174473,3.228077374443506e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.22,2.90366613985183,8.074146168628923,0.001895643995607644,0.014746034307018282,3.226984442560334e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.24,2.9083259956304577,8.071239794119435,0.0018964064503269506,0.014741029541524136,3.225891661329949e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.26,2.9129841619645416,8.068334514889948,0.0018971634158878171,0.0147360255300607,3.2247990318295133e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.28,2.9176406394905694,8.0654303303898,0.0018979149131098797,0.014731022276951576,3.223706555126585e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.3,2.922295428844698,8.062527240069272,0.0018986609627335699,0.014726019786475288,3.2226142322791166e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.32,2.9269485306627585,8.05962524337958,0.0018994015854201182,0.014721018062865302,3.221522064335461e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.34,2.9315999455802535,8.056724339772886,0.0019001368017515505,0.014716017110310009,3.2204300523343656e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.36,2.9362496742323585,8.053824528702297,0.0019008666322306912,0.014711016932952733,3.2193381973049756e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.38,2.940897717253922,8.050925809621852,0.001901591097281161,0.01470601753489173,3.218246500266832e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.4,2.945544075279464,8.048028181986538,0.0019023102172473789,0.014701018920180187,3.217154962229873e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.42,2.950188748943178,8.045131645252283,0.0019030240123945592,0.014696021092826226,3.216063584194435e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.44,2.9548317388789282,8.042236198875953,0.0019037325029087149,0.014691024056792894,3.214972367151248e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.46,2.9594730457202534,8.039341842315359,0.0019044357088966557,0.014686027815998173,3.213881312081442e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.48,2.9641126701003637,8.036448575029253,0.0019051336503859888,0.01468103237431498,3.2127904199565406e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.5,2.968750612652142,8.033556396477326,0.0019058263473251177,0.014676037735571159,3.211699691738467e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.52,2.9733868740081424,8.030665306120211,0.0019065138195832436,0.014671043903549489,3.210609128379541e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.54,2.978021454800593,8.027775303419483,0.001907196086950365,0.014666050881987672,3.209518730822477e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.56,2.982654355661395,8.024886387837661,0.0019078731691372778,0.014661058674578354,3.208428500000386e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.58,2.98728557722212,8.0219985588382,0.001908545085775574,0.014656067284969104,3.20733843683678e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.6,2.9919151222852416,8.019111810211482,0.0019092123618049378,0.014651076939489924,3.2062485676951685e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.62,2.996542986741225,8.016226153793523,0.001909873913888991,0.014646087157757223,3.205158839092103e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.64,3.001169173849895,8.013341582181507,0.0019105303733539197,0.014641098212749752,3.20406928261772e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.66,3.0057936842358584,8.01045809485544,0.001911181758267506,0.014636110107622497,3.202979899225389e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.68,3.0104165185237246,8.00757569129533,0.001911828086697531,0.014631122845530434,3.201890689868482e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
11.7,3.0150376773381002,8.00469437098118,0.0019124693767117763,0.01462613642962855,3.2008016555003695e-05,0.0289,0.000309,1.014,0.026553,0.18637,4.4489,0.000106,0.00085341,28.9,6.031363088057901,0.39324487334137515,2000000000000.0,829.0,326.0,10.0,1.0
