Time,p3g,php,pser,ser,serA,serC,serB,cell,PDH,PSA,PSP
8.870000000000001,2.36,2.864700060963807e-06,4.592534791713462e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381116,0.0003248196915451698
8.88,2.36,2.864700060963785e-06,4.592534791712193e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381105,0.0003248196915450801
8.89,2.36,2.8647000609637643e-06,4.592534791711007e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438109,0.00032481969154499635
8.9,2.36,2.8647000609637444e-06,4.5925347917099e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381067,0.0003248196915449181
8.91,2.36,2.864700060963727e-06,4.592534791708866e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438106,0.00032481969154484505
8.92,2.36,2.86470006096371e-06,4.5925347917078995e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438105,0.00032481969154477675
8.93,2.36,2.8647000609636945e-06,4.592534791706997e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381045,0.000324819691544713
8.94,2.36,2.86470006096368e-06,4.592534791706154e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438104,0.00032481969154465336
8.950000000000001,2.36,2.8647000609636657e-06,4.5925347917053665e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438103,0.00032481969154459774
8.96,2.36,2.8647000609636525e-06,4.592534791704631e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438101,0.00032481969154454576
8.97,2.36,2.86470006096364e-06,4.5925347917039435e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438099,0.00032481969154449724
8.98,2.36,2.864700060963629e-06,4.592534791703302e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438099,0.00032481969154445187
8.99,2.36,2.8647000609636186e-06,4.592534791702702e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380986,0.0003248196915444095
9.0,2.36,2.864700060963609e-06,4.592534791702142e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380975,0.00032481969154436985
9.01,2.36,2.8647000609636e-06,4.592534791701618e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438098,0.0003248196915443329
9.02,2.36,2.864700060963591e-06,4.592534791701129e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380975,0.0003248196915442983
9.03,2.36,2.8647000609635835e-06,4.5925347917006726e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380964,0.00032481969154426603
9.040000000000001,2.36,2.864700060963576e-06,4.5925347917002464e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380953,0.00032481969154423595
9.05,2.36,2.864700060963569e-06,4.592534791699848e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438096,0.0003248196915442077
9.06,2.36,2.8647000609635627e-06,4.592534791699476e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438095,0.0003248196915441815
9.07,2.36,2.8647000609635564e-06,4.592534791699128e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438094,0.0003248196915441569
9.08,2.36,2.8647000609635505e-06,4.592534791698804e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438094,0.0003248196915441339
9.09,2.36,2.8647000609635454e-06,4.5925347916985e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438094,0.00032481969154411256
9.1,2.36,2.86470006096354e-06,4.592534791698217e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380926,0.0003248196915440925
9.11,2.36,2.8647000609635356e-06,4.5925347916979526e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438093,0.0003248196915440738
9.120000000000001,2.36,2.864700060963532e-06,4.592534791697706e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380926,0.00032481969154405635
9.13,2.36,2.8647000609635276e-06,4.592534791697475e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380926,0.0003248196915440401
9.14,2.36,2.8647000609635234e-06,4.592534791697259e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380915,0.0003248196915440248
9.15,2.36,2.86470006096352e-06,4.5925347916970575e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438092,0.0003248196915440106
9.16,2.36,2.864700060963517e-06,4.59253479169687e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438092,0.0003248196915439973
9.17,2.36,2.8647000609635136e-06,4.5925347916966936e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438091,0.00032481969154398485
9.18,2.36,2.8647000609635106e-06,4.5925347916965296e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380915,0.00032481969154397324
9.19,2.36,2.8647000609635085e-06,4.5925347916963765e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380915,0.0003248196915439625
9.200000000000001,2.36,2.864700060963506e-06,4.5925347916962335e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380915,0.0003248196915439524
9.21,2.36,2.8647000609635034e-06,4.592534791696099e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438091,0.00032481969154394294
9.22,2.36,2.8647000609635013e-06,4.592534791695974e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438091,0.0003248196915439341
9.23,2.36,2.8647000609634992e-06,4.5925347916958574e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438091,0.0003248196915439258
9.24,2.36,2.8647000609634967e-06,4.592534791695748e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380904,0.0003248196915439181
9.25,2.36,2.8647000609634954e-06,4.5925347916956467e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380893,0.0003248196915439109
9.26,2.36,2.8647000609634937e-06,4.592534791695552e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.0003248196915439042
9.27,2.36,2.864700060963492e-06,4.592534791695463e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.00032481969154389795
9.28,2.36,2.8647000609634907e-06,4.59253479169538e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438921
9.290000000000001,2.36,2.8647000609634895e-06,4.592534791695302e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.0003248196915438865
9.3,2.36,2.8647000609634886e-06,4.592534791695229e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.0003248196915438814
9.31,2.36,2.8647000609634874e-06,4.5925347916951615e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.0003248196915438766
9.32,2.36,2.864700060963486e-06,4.5925347916950985e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.000324819691543809,0.0003248196915438722
9.33,2.36,2.864700060963485e-06,4.5925347916950395e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380893,0.000324819691543868
9.34,2.36,2.8647000609634835e-06,4.5925347916949846e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380893,0.0003248196915438641
9.35,2.36,2.8647000609634827e-06,4.592534791694933e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154386043
9.36,2.36,2.864700060963482e-06,4.592534791694885e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438571
9.370000000000001,2.36,2.864700060963481e-06,4.59253479169484e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438539
9.38,2.36,2.8647000609634806e-06,4.592534791694798e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154385095
9.39,2.36,2.8647000609634797e-06,4.592534791694759e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380893,0.0003248196915438482
9.4,2.36,2.864700060963479e-06,4.5925347916947224e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438456
9.41,2.36,2.8647000609634785e-06,4.592534791694688e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154384314
9.42,2.36,2.864700060963478e-06,4.592534791694655e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154380877,0.0003248196915438408
9.43,2.36,2.8647000609634776e-06,4.5925347916946255e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154383875
9.44,2.36,2.864700060963477e-06,4.592534791694598e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154383674
9.450000000000001,2.36,2.8647000609634763e-06,4.592534791694572e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438349
9.46,2.36,2.8647000609634763e-06,4.5925347916945475e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438332
9.47,2.36,2.864700060963476e-06,4.5925347916945245e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438316
9.48,2.36,2.8647000609634755e-06,4.592534791694503e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154383
9.49,2.36,2.864700060963475e-06,4.592534791694483e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154382867
9.5,2.36,2.8647000609634746e-06,4.592534791694465e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154382736
9.51,2.36,2.8647000609634746e-06,4.592534791694448e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438261
9.52,2.36,2.8647000609634742e-06,4.592534791694432e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.000324819691543825
9.53,2.36,2.8647000609634742e-06,4.592534791694417e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.000324819691543824
9.540000000000001,2.36,2.864700060963474e-06,4.5925347916944025e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.000324819691543823
9.55,2.36,2.864700060963474e-06,4.592534791694389e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.000324819691543822
9.56,2.36,2.8647000609634734e-06,4.592534791694377e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154382113
9.57,2.36,2.8647000609634734e-06,4.592534791694365e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154382037
9.58,2.36,2.8647000609634734e-06,4.5925347916943544e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381967
9.59,2.36,2.864700060963473e-06,4.592534791694344e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438189
9.6,2.36,2.8647000609634725e-06,4.592534791694335e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.00032481969154381826
9.61,2.36,2.864700060963472e-06,4.592534791694326e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381766
9.620000000000001,2.36,2.864700060963472e-06,4.592534791694318e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381706
9.63,2.36,2.864700060963472e-06,4.5925347916943104e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438089,0.0003248196915438165
9.64,2.36,2.8647000609634717e-06,4.5925347916943036e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381603
9.65,2.36,2.8647000609634717e-06,4.592534791694297e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381555
9.66,2.36,2.8647000609634717e-06,4.592534791694291e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381517
9.67,2.36,2.8647000609634717e-06,4.592534791694285e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438148
9.68,2.36,2.8647000609634717e-06,4.59253479169428e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381435
9.69,2.36,2.8647000609634713e-06,4.592534791694275e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381403
9.700000000000001,2.36,2.8647000609634713e-06,4.59253479169427e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381365
9.71,2.36,2.8647000609634713e-06,4.5925347916942657e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438134
9.72,2.36,2.8647000609634713e-06,4.592534791694261e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.000324819691543813
9.73,2.36,2.8647000609634713e-06,4.592534791694257e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381273
9.74,2.36,2.8647000609634713e-06,4.592534791694253e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438125
9.75,2.36,2.8647000609634713e-06,4.5925347916942494e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381224
9.76,2.36,2.8647000609634713e-06,4.592534791694246e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381197
9.77,2.36,2.8647000609634713e-06,4.5925347916942426e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381175
9.78,2.36,2.8647000609634713e-06,4.59253479169424e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381154
9.790000000000001,2.36,2.864700060963471e-06,4.592534791694237e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438114
9.8,2.36,2.8647000609634704e-06,4.5925347916942345e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381116
9.81,2.36,2.8647000609634704e-06,4.5925347916942324e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.000324819691543811
9.82,2.36,2.8647000609634704e-06,4.5925347916942304e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438109
9.83,2.36,2.8647000609634704e-06,4.5925347916942284e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438107
9.84,2.36,2.8647000609634704e-06,4.5925347916942263e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438106
9.85,2.36,2.8647000609634704e-06,4.592534791694224e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381045
9.86,2.36,2.8647000609634704e-06,4.592534791694223e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381034
9.870000000000001,2.36,2.8647000609634704e-06,4.5925347916942216e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438103
9.88,2.36,2.8647000609634704e-06,4.59253479169422e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438101
9.89,2.36,2.8647000609634704e-06,4.592534791694219e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154381007
9.9,2.36,2.8647000609634704e-06,4.5925347916942175e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154380996
9.91,2.36,2.8647000609634704e-06,4.592534791694216e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154380986
9.92,2.36,2.8647000609634704e-06,4.592534791694215e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438098
9.93,2.36,2.8647000609634704e-06,4.592534791694214e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154380975
9.94,2.36,2.8647000609634704e-06,4.5925347916942135e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438097
9.950000000000001,2.36,2.8647000609634704e-06,4.592534791694213e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438096
9.96,2.36,2.8647000609634704e-06,4.592534791694212e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438096
9.97,2.36,2.8647000609634704e-06,4.5925347916942114e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.00032481969154380953
9.98,2.36,2.8647000609634704e-06,4.592534791694211e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438095
9.99,2.36,2.8647000609634704e-06,4.59253479169421e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438095
10.0,2.36,2.8647000609634704e-06,4.5925347916942094e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438088,0.0003248196915438094
